Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Output Code","Read Out","Number of Sections","Display Characters - Height","Actuator Type","Contact Rating @ Voltage","Contact Material","Contact Finish","Mounting Type","Termination Style","End Caps","Section Width","Panel Cutout Dimensions","Features","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84213M02CNNS2.9-ND,84213M02CNNS2.9,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"46.54300","0","10","Bulk","84213","Active","BCD","2 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84213M02CNNX32.9-ND,84213M02CNNX32.9,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"46.54300","0","10","Bulk","84213","Active","BCD","2 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Screw","PC Pin","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3210000-ND,3P3210000,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"46.68780","0","50","Bulk","3P","Active","BCD","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 26.56mm x 22.50mm","-","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3230000-ND,3P3230000,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"48.07240","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 26.56mm x 22.50mm","-","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3213000-ND,3P3213000,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"48.16180","0","50","Bulk","3P","Active","BCD","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 31.65mm x 22.50mm","Spacer Included","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3210002-ND,3P3210002,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"48.50740","0","50","Bulk","3P","Active","BCD","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 26.56mm x 22.50mm","Dust Lens","-10°C ~ 65°C"
-,-,2-1437602-7-ND,2-1437602-7,TE Connectivity ALCOSWITCH Switches,SMCDSG51925=""SPEC PUSHWHEEL SW,0,0,"49.05800","0","50","-","SMCD","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84212M03CNNS-ND,84212M03CNNS,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"49.16500","0","10","Bulk","84212","Active","BCD with Complement","0 ~ 9","1","0.240"" (6.00mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.492"" (12.50mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84212M03CNRS-ND,84212M03CNRS,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"49.16500","0","10","Bulk","84212","Active","BCD with Complement","0 ~ 9","1","0.240"" (6.00mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.492"" (12.50mm)","-","Colored Wheel, Red","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3233000-ND,3P3233000,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"49.54620","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 31.65mm x 22.50mm","Spacer Included","-10°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302129002-ND,302129002,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"49.71000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,303119002-ND,303119002,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"49.71000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,303109002-ND,303109002,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"49.71000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302329002-ND,302329002,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"49.71000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302319002-ND,302319002,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"49.71000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302309002-ND,302309002,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"49.71000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.315"" (8.00mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302119002-ND,302119002,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"49.71000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.350"" (8.89mm)","-","Dust Lens","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3230002-ND,3P3230002,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"49.89180","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 26.56mm x 22.50mm","Dust Lens","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84211M03CNNS-ND,84211M03CNNS,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"49.89900","0","10","Bulk","84211","Active","BCD with Complement","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84211M03CNRS-ND,84211M03CNRS,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"49.89900","0","10","Bulk","84211","Active","BCD with Complement","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","Colored Wheel, Red","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84211M03LNNS-ND,84211M03LNNS,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"49.89900","0","10","Bulk","84211","Active","BCD with Complement","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84211M04LNNSPLSMIN-ND,84211M04LNNSPLSMIN,Crouzet,SWITCH THUMB SPDT 0.1A 250V/50V,0,0,"49.89900","0","10","Bulk","84211","Active","SPDT","+/-","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84211M13CNNS-ND,84211M13CNNS,Crouzet,SWITCH THUMB 0.1A 250V/50V,0,0,"49.89900","0","10","Bulk","84211","Active","-","-","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84213M02CNNX3-ND,84213M02CNNX3,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"49.89900","0","10","Bulk","84213","Active","BCD","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Screw","PC Pin","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84213M03CNNS-ND,84213M03CNNS,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"49.89900","0","10","Bulk","84213","Active","BCD with Complement","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Screw","Card Edge/Solder Pad","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84213M07CNNX3-ND,84213M07CNNX3,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"49.89900","0","10","Bulk","84213","Active","BCD Complement","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Screw","PC Pin","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3213002-ND,3P3213002,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"49.97720","0","50","Bulk","3P","Active","BCD","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 31.65mm x 22.50mm","Dust Lens, Spacer Included","-10°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437603-1&DocType=Customer+Drawing&DocLang=English,-,DPS8137AKULS-ND,DPS8137AKULS,TE Connectivity ALCOSWITCH Switches,DPS8137AKULS=MOUNT DPS8-137-AK,0,0,"50.17900","0","50","Bulk","DPS8","Active","BCD Complement","0 ~ 9","1","0.193"" (4.90mm)","Pushwheel","0.4VA @ 20VAC/DC","Copper Alloy","Gold","Panel Mount, Screw, Right Angle","PC Pin","Sold Separately","0.315"" (8.00mm)","-","-","-20°C ~ 80°C"
-,-,2-1437602-5-ND,2-1437602-5,TE Connectivity ALCOSWITCH Switches,SMCDSG51922=SPEC PUSHWHEEL SW,0,0,"50.44500","0","50","-","SMCD","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2-1437602-6-ND,2-1437602-6,TE Connectivity ALCOSWITCH Switches,SMCDSG51923=SPEC PUSHWHEEL SW,0,0,"50.44500","0","50","-","SMCD","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3233002-ND,3P3233002,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"51.36180","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Included","0.300"" (7.62mm)","Rectangular - 31.65mm x 22.50mm","Dust Lens, Spacer Included","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84212M02LNNS0-ND,84212M02LNNS0,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"51.38800","0","10","Bulk","84212","Active","BCD","0","1","0.240"" (6.00mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.492"" (12.50mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84211M02LNNX3-ND,84211M02LNNX3,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"52.12000","0","10","Bulk","84211","Active","BCD","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","PC Pin with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3210102-ND,3P3210102,C&K,SWITCH THUMB BCD 0.1A 30V,0,0,"52.27040","0","50","Bulk","3P","Active","BCD","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.300"" (7.62mm)","Rectangular - 26.56mm x 22.50mm","Dust Lens","-10°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84211M02CNNX3-ND,84211M02CNNX3,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"52.89700","0","10","Bulk","84211","Active","BCD","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","PC Pin","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84212M02LNNX2-ND,84212M02LNNX2,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"52.89700","0","10","Bulk","84212","Active","BCD","0 ~ 9","1","0.240"" (6.00mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","PC Pin with Component Mounting","Sold Separately","0.492"" (12.50mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M03CNRX3-ND,84210M03CNRX3,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"52.89700","0","10","Bulk","84210","Active","BCD with Complement","0 ~ 9","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","PC Pin","Sold Separately","0.315"" (8.00mm)","-","Colored Wheel, Red","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84213M02CNRX3-ND,84213M02CNRX3,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"52.89700","0","10","Bulk","84213","Active","BCD","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Screw","PC Pin","Sold Separately","0.394"" (10.00mm)","-","Colored Wheel, Red","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84213M07LNNX2-ND,84213M07LNNX2,Crouzet,SWITCH THUMB BCD COMP 0.1A 250V,0,0,"53.24400","0","10","Bulk","84213","Active","BCD Complement","0 ~ 9","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Screw","PC Pin with Component Mounting","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3230102-ND,3P3230102,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"53.65500","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.300"" (7.62mm)","Rectangular - 26.56mm x 22.50mm","Dust Lens","-10°C ~ 65°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2-1437602-8&DocType=Customer+Drawing&DocLang=English,-,2-1437602-8-ND,2-1437602-8,TE Connectivity ALCOSWITCH Switches,SMCDSG5200=BCD COMPLEMENT PUSH,0,0,"54.26400","0","50","Bulk","SMCD","Active","BCD Complement","0 ~ 9","-","0.193"" (4.90mm)","Pushwheel","0.1A @ 40VAC/DC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad","Sold Separately","0.300"" (7.62mm)","-","-","-20°C ~ 80°C"
https://www.ckswitches.com/media/1386/3.pdf,-,303119100-ND,303119100,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"54.51000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,303109100-ND,303109100,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"54.51000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302329100-ND,302329100,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"54.51000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302319100-ND,302319100,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"54.51000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302309100-ND,302309100,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"54.51000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302129100-ND,302129100,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"54.51000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,301119100-ND,301119100,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"54.51000","0","1","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,301109100-ND,301109100,C&K,SWITCH THUMB DEC 0.1A 120V/28V,0,0,"54.51000","0","1","Bulk","3","Active","Decimal","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","-","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84210M08CNNX3-ND,84210M08CNNX3,Crouzet,SWITCH THUMB 0.1A 250V/50V,0,0,"54.75400","0","10","Bulk","84210","Active","-","-","1","0.180"" (4.57mm)","Thumbwheel","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","PC Pin","Sold Separately","0.315"" (8.00mm)","-","-","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/C&K/3P_Series_Ds_Rev_Sep_2010.pdf,-,3P3233102-ND,3P3233102,C&K,SWITCH THUMB BCD COMP 0.1A 30V,0,0,"55.12880","0","50","Bulk","3P","Active","BCD Complement","0 ~ 9","3","-","Pushwheel","0.1A @ 30VDC","Copper Alloy","Gold","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Included","0.300"" (7.62mm)","Rectangular - 31.65mm x 22.50mm","Dust Lens, Spacer Included","-10°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302129N00-ND,302129N00,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"56.88120","0","25","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","PC Pin","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/302309102.JPG,CKN9644-ND,302309102,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"57.05000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Dust Lens","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/84210-35_Series.pdf,-,84211M02CNNX30.1-ND,84211M02CNNX30.1,Crouzet,SWITCH THUMB BCD 0.1A 250V/50V,0,0,"57.74200","0","10","Bulk","84211","Active","BCD","0 ~ 1","1","0.180"" (4.57mm)","Rocker","0.1A @ 250VAC/50VDC","Copper","Gold","Panel Mount, Snap-In","PC Pin","Sold Separately","0.394"" (10.00mm)","-","-","-25°C ~ 70°C"
https://www.ckswitches.com/media/1386/3.pdf,-,303109102-ND,303109102,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"59.20000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302119102-ND,302119102,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"59.20000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.350"" (8.89mm)","-","Dust Lens","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302109102-ND,302109102,C&K,SWITCH THUMB BCD 0.1A 120V/28V,0,0,"59.20000","0","1","Bulk","3","Active","BCD","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Snap-In","Card Edge/Solder Pad with Component Mounting","Sold Separately","0.315"" (8.00mm)","-","Dust Lens","-40°C ~ 65°C"
-,-,2-1437602-1-ND,2-1437602-1,TE Connectivity ALCOSWITCH Switches,SMCD91496F=MINI PUSH WHEEL SPE,0,0,"59.47000","0","50","-","SMCD","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.ckswitches.com/media/1386/3.pdf,-,302319N00-ND,302319N00,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"62.39000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","PC Pin","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
https://www.ckswitches.com/media/1386/3.pdf,-,302329N00-ND,302329N00,C&K,SWITCH THUMB BCD COMP 0.1A 120V,0,0,"63.99000","0","1","Bulk","3","Active","BCD Complement","0 ~ 9","1","-","Thumbwheel","0.1A @ 120VAC/28VDC","Copper Alloy","-","Panel Mount, Screw","PC Pin","Sold Separately","0.350"" (8.89mm)","-","-","-40°C ~ 65°C"
