Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Switch Function","Contact Rating @ Voltage","Actuator Type","Mounting Type","Actuator Height off PCB, Vertical","Actuator Length, Right Angle","Actuator Orientation","Termination Style","Outline","Illumination","Illumination Type, Color","Illumination Voltage (Nominal)","Operating Force","Ingress Protection","Features","Operating Temperature"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_smalls_side.pdf?f_cd=402910&via=ok,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PUA02K,%20EVQ-PUC02K,%20EVQ-PUJ02K,%20EVQ-PUL02K.jpg",P10849SDKR-ND,EVQ-PUC02K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,11122,0,"Digi-Reel","0","1","Digi-Reel®","EVQPU","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","-","Side Actuated","Gull Wing","6.40mm x 3.50mm","Non-Illuminated","-","-","220gf","-","Board Guide","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_2823s_side_eg.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_EVP-AV.jpg,P16849TR-ND,EVP-AVAA1A,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,16000,0,"0.28840","0","8000","Tape & Reel (TR)","EVPAV","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Edge Mount, Right Angle","-","0.65mm","Side Actuated","SMD (SMT) Tab","2.80mm x 2.00mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_2823s_side_eg.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_EVP-AV.jpg,P16849CT-ND,EVP-AVAA1A,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,17467,0,"0.63000","0","1","Cut Tape (CT)","EVPAV","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Edge Mount, Right Angle","-","0.65mm","Side Actuated","SMD (SMT) Tab","2.80mm x 2.00mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_2823s_side_eg.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_EVP-AV.jpg,P16849DKR-ND,EVP-AVAA1A,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,17467,0,"Digi-Reel","0","1","Digi-Reel®","EVPAV","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Edge Mount, Right Angle","-","0.65mm","Side Actuated","SMD (SMT) Tab","2.80mm x 2.00mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/J100206.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL1105SPF250Q.jpg,EG1862-ND,TL1105SPF250Q,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,53434,0,"0.29000","0","1","Bulk","TL1105","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Plunger for Cap","Through Hole","7.50mm","-","Top Actuated","PC Pin","6.00mm x 6.00mm","Non-Illuminated","-","-","250gf","-","-","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-PNF04M.JPG,P13598STR-ND,EVQ-PNF05M,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,70000,0,"0.29355","0","2000","Tape & Reel (TR)","EVQPN","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","160gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-PNF04M.JPG,P13598SCT-ND,EVQ-PNF05M,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,71542,0,"0.60000","0","1","Cut Tape (CT)","EVQPN","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","160gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-PNF04M.JPG,P13598SDKR-ND,EVQ-PNF05M,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,71542,0,"Digi-Reel","0","1","Digi-Reel®","EVQPN","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","160gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-PNF04M.JPG,P13597STR-ND,EVQ-PNF04M,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,22500,0,"0.29355","0","2500","Tape & Reel (TR)","EVQPN","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","4.30mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","160gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-PNF04M.JPG,P13597SCT-ND,EVQ-PNF04M,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,23575,0,"0.60000","0","1","Cut Tape (CT)","EVQPN","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","4.30mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","160gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-PNF04M.JPG,P13597SDKR-ND,EVQ-PNF04M,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,23575,0,"Digi-Reel","0","1","Digi-Reel®","EVQPN","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","4.30mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","160gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-PE104K.JPG,P13594STR-ND,EVQ-PE105K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,20000,0,"0.29355","0","2000","Tape & Reel (TR)","EVQPE","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","Gull Wing","6.00mm x 3.50mm","Non-Illuminated","-","-","100gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-PE104K.JPG,P13594SCT-ND,EVQ-PE105K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,22181,0,"0.60000","0","1","Cut Tape (CT)","EVQPE","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","Gull Wing","6.00mm x 3.50mm","Non-Illuminated","-","-","100gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EVQ-PE104K.JPG,P13594SDKR-ND,EVQ-PE105K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,22181,0,"Digi-Reel","0","1","Digi-Reel®","EVQPE","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","5.00mm","-","Top Actuated","Gull Wing","6.00mm x 3.50mm","Non-Illuminated","-","-","100gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-5PN04K.JPG,P13595STR-ND,EVQ-5PN04K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,10000,0,"0.29355","0","2500","Tape & Reel (TR)","EVQ5PN","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","4.30mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","240gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-5PN04K.JPG,P13595SCT-ND,EVQ-5PN04K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,10411,0,"0.60000","0","1","Cut Tape (CT)","EVQ5PN","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","4.30mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","240gf","-","-","-30°C ~ 85°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_6035s.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVQ-5PN04K.JPG,P13595SDKR-ND,EVQ-5PN04K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,10411,0,"Digi-Reel","0","1","Digi-Reel®","EVQ5PN","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","4.30mm","-","Top Actuated","J Lead","6.00mm x 3.50mm","Non-Illuminated","-","-","240gf","-","-","-30°C ~ 85°C"
https://www.ckswitches.com/media/1466/ksr.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KSR-SERIES-SPST-NO---NON-ILLUMINATED.jpg,401-1703-2-ND,KSR221GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,52500,0,"0.29532","0","2500","Tape & Reel (TR)","KSR","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","Gull Wing","6.00mm x 3.80mm","Non-Illuminated","-","-","200gf","IP50 - Dust Protected","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1466/ksr.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KSR-SERIES-SPST-NO---NON-ILLUMINATED.jpg,401-1703-1-ND,KSR221GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,54510,0,"0.61000","0","1","Cut Tape (CT)","KSR","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","Gull Wing","6.00mm x 3.80mm","Non-Illuminated","-","-","200gf","IP50 - Dust Protected","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1466/ksr.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/KSR-SERIES-SPST-NO---NON-ILLUMINATED.jpg,401-1703-6-ND,KSR221GLFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,54510,0,"Digi-Reel","0","1","Digi-Reel®","KSR","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","2.50mm","-","Top Actuated","Gull Wing","6.00mm x 3.80mm","Non-Illuminated","-","-","200gf","IP50 - Dust Protected","-","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3f.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/B3F-1052.jpg,SW405-ND,B3F-1052,Omron Electronics Inc-EMC Div,SWITCH TACTILE SPST-NO 0.05A 24V,29775,34500,"0.30000","0","1","Bulk","B3F","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Plunger for Cap","Through Hole","7.30mm","-","Top Actuated","PC Pin","6.00mm x 6.00mm","Non-Illuminated","-","-","150gf","-","-","-25°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3f.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/B3F-1002.jpg,SW401-ND,B3F-1002,Omron Electronics Inc-EMC Div,SWITCH TACTILE SPST-NO 0.05A 24V,17229,0,"0.30000","0","1","Bulk","B3F","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Through Hole","4.30mm","-","Top Actuated","PC Pin","6.00mm x 6.00mm","Non-Illuminated","-","-","150gf","-","-","-25°C ~ 70°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR223GLFG,%20KMR233GLFG,%20KMR243GLFG.jpg",401-1428-2-ND,KMR223GLFG,C&K,SWITCH TACTILE SPST-NO 0.01A 32V,14000,0,"0.30110","0","7000","Tape & Reel (TR)","KMR2","Active","SPST-NO","Off-Mom","0.01A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","200gf","-","Grounding Pin","-40°C ~ 125°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR223GLFG,%20KMR233GLFG,%20KMR243GLFG.jpg",401-1428-1-ND,KMR223GLFG,C&K,SWITCH TACTILE SPST-NO 0.01A 32V,16912,0,"0.66000","0","1","Cut Tape (CT)","KMR2","Active","SPST-NO","Off-Mom","0.01A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","200gf","-","Grounding Pin","-40°C ~ 125°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR223GLFG,%20KMR233GLFG,%20KMR243GLFG.jpg",401-1428-6-ND,KMR223GLFG,C&K,SWITCH TACTILE SPST-NO 0.01A 32V,16912,0,"Digi-Reel","0","1","Digi-Reel®","KMR2","Active","SPST-NO","Off-Mom","0.01A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","200gf","-","Grounding Pin","-40°C ~ 125°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_smalls_side.pdf?f_cd=402910&via=ok,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PUA02K,%20EVQ-PUC02K,%20EVQ-PUJ02K,%20EVQ-PUL02K.jpg",P10853STR-ND,EVQ-PUL02K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,16000,0,"0.30350","0","4000","Tape & Reel (TR)","EVQPU","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","-","Side Actuated","Gull Wing","6.40mm x 3.50mm","Non-Illuminated","-","-","160gf","-","Board Guide","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_smalls_side.pdf?f_cd=402910&via=ok,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PUA02K,%20EVQ-PUC02K,%20EVQ-PUJ02K,%20EVQ-PUL02K.jpg",P10853SCT-ND,EVQ-PUL02K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,19026,0,"0.63000","0","1","Cut Tape (CT)","EVQPU","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","-","Side Actuated","Gull Wing","6.40mm x 3.50mm","Non-Illuminated","-","-","160gf","-","Board Guide","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/control/switch/light-touch/catalog/sw_lt_eng_smalls_side.pdf?f_cd=402910&via=ok,"//media.digikey.com/photos/Panasonic%20Photos/EVQ-PUA02K,%20EVQ-PUC02K,%20EVQ-PUJ02K,%20EVQ-PUL02K.jpg",P10853SDKR-ND,EVQ-PUL02K,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.05A 12V,19026,0,"Digi-Reel","0","1","Digi-Reel®","EVQPU","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Rectangular Button","Surface Mount, Right Angle","-","-","Side Actuated","Gull Wing","6.40mm x 3.50mm","Non-Illuminated","-","-","160gf","-","Board Guide","-20°C ~ 70°C"
https://www.ckswitches.com/media/1455/kmt2.pdf,//media.digikey.com/renders/C&K%20Components%20Renders/KMT221NG%20LFS.jpg,CKN9435TR-ND,KMT221NG HF LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,16000,0,"0.30977","0","4000","Tape & Reel (TR)","KMT","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","0.65mm","-","Top Actuated","Gull Wing","3.00mm x 2.60mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1455/kmt2.pdf,//media.digikey.com/renders/C&K%20Components%20Renders/KMT221NG%20LFS.jpg,CKN9435CT-ND,KMT221NG HF LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,21967,0,"0.64000","0","1","Cut Tape (CT)","KMT","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","0.65mm","-","Top Actuated","Gull Wing","3.00mm x 2.60mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
https://www.ckswitches.com/media/1455/kmt2.pdf,//media.digikey.com/renders/C&K%20Components%20Renders/KMT221NG%20LFS.jpg,CKN9435DKR-ND,KMT221NG HF LFS,C&K,SWITCH TACTILE SPST-NO 0.05A 32V,21967,0,"Digi-Reel","0","1","Digi-Reel®","KMT","Active","SPST-NO","Off-Mom","0.05A @ 32VDC","Standard","Surface Mount","0.65mm","-","Top Actuated","Gull Wing","3.00mm x 2.60mm","Non-Illuminated","-","-","160gf","-","-","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/P010009.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL1105LF160Q.jpg,EG2505-ND,TL1105LF160Q,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,22089,0,"0.31000","0","1","Bulk","TL1105","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Through Hole","17.00mm","-","Top Actuated","PC Pin","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/P010025.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL1105LF250Q.jpg,EG2506-ND,TL1105LF250Q,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,19437,0,"0.31000","0","1","Bulk","TL1105","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Through Hole","17.00mm","-","Top Actuated","PC Pin","6.00mm x 6.00mm","Non-Illuminated","-","-","250gf","-","-","-20°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVPAW.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_EVP-AW.jpg,P19744TR-ND,EVP-AWCD2A,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,40000,0,"0.31046","0","10000","Tape & Reel (TR)","EVPAW","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","0.60mm","-","Top Actuated","SMD (SMT) Tab","3.00mm x 2.00mm","Non-Illuminated","-","-","240gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVPAW.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_EVP-AW.jpg,P19744CT-ND,EVP-AWCD2A,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,57262,0,"0.62000","0","1","Cut Tape (CT)","EVPAW","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","0.60mm","-","Top Actuated","SMD (SMT) Tab","3.00mm x 2.00mm","Non-Illuminated","-","-","240gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVPAW.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_EVP-AW.jpg,P19744DKR-ND,EVP-AWCD2A,Panasonic Electronic Components,SWITCH TACTILE SPST-NO 0.02A 15V,57262,0,"Digi-Reel","0","1","Digi-Reel®","EVPAW","Active","SPST-NO","Off-Mom","0.02A @ 15VDC","Standard","Surface Mount","0.60mm","-","Top Actuated","SMD (SMT) Tab","3.00mm x 2.00mm","Non-Illuminated","-","-","240gf","IP67 - Dust Tight, Waterproof","-","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/J100615.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301DF160QG.JPG,EG5463TR-ND,TL3301DF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,45000,121200,"0.31280","0","300","Tape & Reel (TR)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","13.00mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/J100615.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301DF160QG.JPG,EG5463CT-ND,TL3301DF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,45242,121200,"0.43000","0","1","Cut Tape (CT)","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","13.00mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/J100615.pdf,//media.digikey.com/photos/E-Switch%20Photos/TL3301DF160QG.JPG,EG5463DKR-ND,TL3301DF160QG,E-Switch,SWITCH TACTILE SPST-NO 0.05A 12V,45242,121200,"Digi-Reel","0","1","Digi-Reel®","TL3301","Active","SPST-NO","Off-Mom","0.05A @ 12VDC","Standard","Surface Mount","13.00mm","-","Top Actuated","Gull Wing","6.00mm x 6.00mm","Non-Illuminated","-","-","160gf","-","-","-20°C ~ 70°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR223GLFG,%20KMR233GLFG,%20KMR243GLFG.jpg",401-1432-2-ND,KMR243GLFG,C&K,SWITCH TACTILE SPST-NO 0.01A 32V,14000,0,"0.31608","0","7000","Tape & Reel (TR)","KMR2","Active","SPST-NO","Off-Mom","0.01A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","400gf","-","Grounding Pin","-40°C ~ 125°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR223GLFG,%20KMR233GLFG,%20KMR243GLFG.jpg",401-1432-1-ND,KMR243GLFG,C&K,SWITCH TACTILE SPST-NO 0.01A 32V,17589,0,"0.70000","0","1","Cut Tape (CT)","KMR2","Active","SPST-NO","Off-Mom","0.01A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","400gf","-","Grounding Pin","-40°C ~ 125°C"
https://www.ckswitches.com/media/1479/kmr2.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/KMR223GLFG,%20KMR233GLFG,%20KMR243GLFG.jpg",401-1432-6-ND,KMR243GLFG,C&K,SWITCH TACTILE SPST-NO 0.01A 32V,17589,0,"Digi-Reel","0","1","Digi-Reel®","KMR2","Active","SPST-NO","Off-Mom","0.01A @ 32VDC","Standard","Surface Mount","1.90mm","-","Top Actuated","Gull Wing","4.60mm x 2.80mm","Non-Illuminated","-","-","400gf","-","Grounding Pin","-40°C ~ 125°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3fs.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/B3FS-1000P.jpg,SW423TR-ND,B3FS-1000P,Omron Electronics Inc-EMC Div,SWITCH TACTILE SPST-NO 0.05A 24V,60000,51000,"0.31665","0","3000","Tape & Reel (TR)","B3FS","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","Gull Wing","6.30mm x 6.00mm","Non-Illuminated","-","-","100gf","-","-","-25°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3fs.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/B3FS-1000P.jpg,SW423CT-ND,B3FS-1000P,Omron Electronics Inc-EMC Div,SWITCH TACTILE SPST-NO 0.05A 24V,63825,51000,"0.65000","0","1","Cut Tape (CT)","B3FS","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","Gull Wing","6.30mm x 6.00mm","Non-Illuminated","-","-","100gf","-","-","-25°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3fs.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/B3FS-1000P.jpg,SW423DKR-ND,B3FS-1000P,Omron Electronics Inc-EMC Div,SWITCH TACTILE SPST-NO 0.05A 24V,63825,51000,"Digi-Reel","0","1","Digi-Reel®","B3FS","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","Gull Wing","6.30mm x 6.00mm","Non-Illuminated","-","-","100gf","-","-","-25°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3fs.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/B3FS-1002PCHN.jpg,SW424TR-ND,B3FS-1002P,Omron Electronics Inc-EMC Div,SWITCH TACTILE SPST-NO 0.05A 24V,48000,27000,"0.31665","0","3000","Tape & Reel (TR)","B3FS","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","Gull Wing","6.30mm x 6.00mm","Non-Illuminated","-","-","150gf","-","-","-25°C ~ 70°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3fs.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/B3FS-1002PCHN.jpg,SW424CT-ND,B3FS-1002P,Omron Electronics Inc-EMC Div,SWITCH TACTILE SPST-NO 0.05A 24V,48016,28000,"0.65000","0","1","Cut Tape (CT)","B3FS","Active","SPST-NO","Off-Mom","0.05A @ 24VDC","Standard","Surface Mount","3.10mm","-","Top Actuated","Gull Wing","6.30mm x 6.00mm","Non-Illuminated","-","-","150gf","-","-","-25°C ~ 70°C"
