Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Actuator Length","Illumination","Illumination Type, Color","Illumination Voltage (Nominal)","Termination Style","Panel Cutout Dimensions","Bushing Thread","Ingress Protection","Features","Operating Temperature"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2042SS1W03.jpg,360-1875-ND,M2042SS1W03,NKK Switches,SWITCH TOGGLE 4PDT 6A 125V,1110,1901,"9.99000","0","1","Bulk","M","Active","Panel Mount","4PDT","On-On","6A (AC), 4A (DC)","125V","30V","Standard Round","10.50mm","Non-Illuminated","-","-","PC Pin","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7201P3YZBE.jpg,CKN1032-ND,7201P3YZBE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,437,0,"10.05000","0","1","Bulk","7000","Active","Panel Mount","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Flat Anti-Rotation","11.43mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/7215TZQE,%207201TCWZQE,%207203TZQE,%207201TZQE.jpg",CKN1166-ND,7201TZQE,C&K,SWITCH TOGGLE DPDT 5A 120V,633,0,"10.12000","0","1","Bulk","7000","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","120V","28V","Standard Round","17.45mm","Non-Illuminated","-","-","Solder Lug","Circular - 11.91mm Dia","15/32-32","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S7F.jpg,360-1932-ND,S7F,NKK Switches,SWITCH TOGGLE DPDT 20A 125V,888,190,"10.51000","0","1","Bulk","S","Active","Panel Mount","DPDT","On-Off-On","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S6F.jpg,360-1929-ND,S6F,NKK Switches,SWITCH TOGGLE DPDT 20A 125V,732,0,"10.51000","0","1","Bulk","S","Active","Panel Mount","DPDT","On-On","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=755,//media.digikey.com/Photos/APEM%20Comp%20Photos/641H2.jpg,679-1226-ND,641H/2,APEM Inc.,SWITCH TOGGLE DPST 15A 125V,173,300,"10.77000","0","1","Bulk","600H","Active","Panel Mount","DPST","On-Off","15A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","M12 x 0.75","-","-","-20°C ~ 55°C"
https://www.nkkswitches.com/pdf/M2100Toggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/M2112TFW01.JPG,360-2313-ND,M2112TFW01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,759,432,"11.12000","0","1","Bulk","M2100","Active","Panel Mount","SPDT","On-On","6A (AC), 3A (DC)","125V","30V","Standard Round","14.70mm","Illuminated","LED, Green","2.2 VDC","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-10°C ~ 55°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7201K2CQE.jpg,CKN1127-ND,7201K2CQE,C&K,SWITCH TOGGLE DPDT 5A 120V,178,0,"11.13000","0","1","Bulk","7000","Active","Panel Mount","DPDT","On-On","5A (AC/DC)","120V","28V","Locking Lever","17.88mm","Non-Illuminated","-","-","PC Pin","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S21AW.jpg,360-1888-ND,S21AW,NKK Switches,SWITCH TOGGLE DPST 15A 125V,1323,704,"11.17000","0","1","Bulk","S","Active","Panel Mount","DPST","On-Off","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
https://www.ckswitches.com/media/1390/etoggle.pdf,"//media.digikey.com/photos/CK%20Comp%20Photos/E203MD1AV2BE,%20E201MD1AV2BE.jpg",CKN1180-ND,E203MD1AV2BE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,127,0,"11.25000","0","1","Tray","E","Active","Through Hole, Right Angle, Vertical","DPDT","On-Off-On","0.4VA (AC/DC)","20V","20V","Standard Round","7.62mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S31F.jpg,360-2084-ND,S31F,NKK Switches,SWITCH TOGGLE 3PST 20A 125V,229,0,"11.40000","0","1","Bulk","S","Active","Panel Mount","3PST","On-Off","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1391/ttoggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/T201MH9AVBE.jpg,CKN1556-ND,T201MH9AVBE,C&K,SWITCH TOGGLE DPDT 0.4VA 20V,195,0,"11.46000","0","1","Tray","T","Active","Through Hole, Right Angle, Vertical","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","5.33mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.ckswitches.com/media/1394/7000toggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/7203P3HZQE.JPG,CKN9750-ND,7203P3HZQE,C&K,SWITCH TOGGLE DPDT 5A 120V,142,0,"11.59000","0","1","Tray","7000","Active","Panel Mount","DPDT","On-Off-On","5A (AC/DC)","120V","28V","Flat Anti-Rotation","11.43mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.35mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/CW%20Industries%20PDFs/GTB4B13.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GTB-4B13.jpg,CW206-ND,GTB-4B13,CW Industries,SWITCH TOGGLE DPDT 12A 125V,503,0,"11.61000","0","1","Bulk","GTB","Active","Panel Mount","DPDT","On-On","12A (AC)","125V","-","Standard Round","16.20mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","15/32-32","IP68 - Dust Tight, Waterproof","-","-"
http://sensing.honeywell.com/index.php?ci_id=145144,//media.digikey.com/photos/Honeywell%20Photos/12TS15-1.JPG,480-3060-ND,12TS15-1,Honeywell Sensing and Productivity Solutions,SWITCH TOGGLE DPDT 20A 125V,102,0,"11.64000","0","1","Bulk","TS","Active","Panel Mount","DPDT","On-Off-On","20A (AC)","125V","-","Standard Round","16.51mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.40mm Dia","15/32-32","-","-","-54°C ~ 71°C"
http://www.nkkswitches.com/pdf/MtogglesBushing.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/M2042LL1W01.jpg,360-1871-ND,M2042LL1W01,NKK Switches,SWITCH TOGGLE 4PDT 6A 125V,212,115,"11.67000","0","1","Bulk","M","Active","Panel Mount","4PDT","On-On","6A (AC), 4A (DC)","125V","30V","Locking Lever","16.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S339.jpg,360-1915-ND,S339,NKK Switches,SWITCH TOGGLE DPDT 15A 125V,352,195,"11.88000","0","1","Bulk","S300","Active","Panel Mount","DPDT","On-Off-Mom","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkkswitches.com/pdf/WT.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/WT11T.jpg,360-1952-ND,WT11T,NKK Switches,SWITCH TOGGLE SPST 10A 125V,375,0,"11.93000","0","1","Bulk","WT","Active","Panel Mount","SPST","On-Off","10A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 70°C"
https://www.ckswitches.com/media/2301/pt.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/PT108SSQ.jpg,CKN11539-ND,PT102SSQ,C&K,SWITCH PT102S TOGGLE,104,0,"12.05000","0","1","Tray","PT","Active","Panel Mount","SPST","On-Off","15A (AC/DC)","277V","28V","Standard Round","17.20mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.40mm Dia","15/32-32","IP66/68 - Dust Tight, Water Resistant, Waterproof","Sealed","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-ST34SE00.pdf,//media.digikey.com/Photos/E-Switch%20Photos/ST34SE00.jpg,EG4831-ND,ST34SE00,E-Switch,SWITCH TOGGLE 3PDT 24A 125V,361,0,"12.19000","0","1","Bulk","ST3, LAMB","Active","Panel Mount","3PDT","On-On","24A (AC)","125V","-","Standard Round","21.70mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.00mm Dia","M12 x 1","-","-","-20°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437558-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MTA106F.jpg,450-1299-ND,MTA106E,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE SPDT 6A 125V,244,0,"12.20000","0","1","Bulk","MTA Green","Active","Panel Mount","SPDT","On-Off-On","6A (AC), 4A (DC)","125V","28V","Standard Round","10.49mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.40mm Dia","1/4-40","-","Epoxy Sealed Terminals","-20°C ~ 80°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S338.jpg,360-1913-ND,S338,NKK Switches,SWITCH TOGGLE DPDT 15A 125V,121,269,"12.41000","0","1","Bulk","S300","Active","Panel Mount","DPDT","Mom-Off-Mom","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkkswitches.com/pdf/M2100Toggles.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/M2112TCFW01.jpg,360-2311-ND,M2112TCFW01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,1452,934,"12.49000","0","1","Bulk","M2100","Active","Panel Mount","SPDT","On-On","6A (AC), 3A (DC)","125V","30V","Standard Round","14.70mm","Illuminated","LED, Red/Green","1.7, 2 VDC","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-10°C ~ 55°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S6AW.jpg,360-1928-ND,S6AW,NKK Switches,SWITCH TOGGLE DPDT 20A 125V,333,698,"12.60000","0","1","Bulk","S","Active","Panel Mount","DPDT","On-On","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
http://www.nkkswitches.com/pdf/CN0270_Mtoggle_Waterproof.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_M20-SERIES.jpg,360-3396-ND,M2012WBW01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,224,0,"12.62000","0","1","Tray","M","Active","Panel Mount","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Standard Round","20.00mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","Waterproof Boot","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S35.jpg,360-2085-ND,S32,NKK Switches,SWITCH TOGGLE 3PDT 20A 125V,346,601,"12.64000","0","1","Bulk","S","Active","Panel Mount","3PDT","On-On","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S338T-RO.jpg,360-1914-ND,S338T,NKK Switches,SWITCH TOGGLE DPDT 15A 125V,199,190,"12.64000","0","1","Bulk","S300","Active","Panel Mount","DPDT","Mom-Off-Mom","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S2AL.jpg,360-1893-ND,S2AL,NKK Switches,SWITCH TOGGLE SPDT 15A 125V,1201,456,"12.73000","0","1","Bulk","S","Active","Panel Mount","SPDT","On-On","15A (AC), 20A (DC)","125V","30V","Locking Lever","23.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S41.jpg,360-2091-ND,S41,NKK Switches,SWITCH TOGGLE 4PST 20A 125V,135,131,"12.73000","0","1","Bulk","S","Active","Panel Mount","4PST","On-Off","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=755,//media.digikey.com/photos/APEM%20Comp%20Photos/646H%5E2.JPG,679-1232-ND,646H/2,APEM Inc.,SWITCH TOGGLE DPDT 15A 125V,366,575,"12.77000","0","1","Bulk","600H","Active","Panel Mount","DPDT","On-On","15A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","M12 x 0.75","-","-","-20°C ~ 55°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S25AW.jpg,360-1891-ND,S28AW,NKK Switches,SWITCH TOGGLE DPDT 15A 125V,1090,3171,"12.82000","0","1","Bulk","S","Active","Panel Mount","DPDT","Mom-Off-Mom","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S3AL.jpg,360-1920-ND,S3AL,NKK Switches,SWITCH TOGGLE SPDT 15A 125V,243,0,"13.01000","0","1","Bulk","S","Active","Panel Mount","SPDT","On-Off-On","15A (AC), 20A (DC)","125V","30V","Locking Lever","23.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
https://www.carlingtech.com/sites/default/files/documents/G-SeriesSW_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/6GM5M-78.jpg,432-1259-ND,6GM5M-78,Carling Technologies,SWITCH TOGGLE DPDT 15A 125V,109,0,"13.03000","0","1","Bulk","G","Active","Panel Mount","DPDT","Mom-Off-Mom","15A (AC)","125V","-","Standard Round","17.45mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.70mm Dia","15/32-32","-","-","0°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S33.jpg,360-1908-ND,S33,NKK Switches,SWITCH TOGGLE 3PDT 20A 125V,269,239,"13.14000","0","1","Bulk","S","Active","Panel Mount","3PDT","On-Off-On","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.ckswitches.com/media/1390/etoggle.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/E301SD1CBE.jpg,CKN1526-ND,E301SD1CBE,C&K,SWITCH TOGGLE 3PDT 0.4VA 20V,480,0,"13.20000","0","1","Tray","E","Active","Through Hole","3PDT","On-On","0.4VA (AC/DC)","20V","20V","Standard Round","12.70mm","Non-Illuminated","-","-","PC Pin","-","Unthreaded","IP57 - Dust Protected, Waterproof","Epoxy Sealed Terminals","-30°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S33F.jpg,360-1917-ND,S33F,NKK Switches,SWITCH TOGGLE 3PDT 20A 125V,504,0,"13.56000","0","1","Bulk","S","Active","Panel Mount","3PDT","On-Off-On","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/S339T.jpg,360-1916-ND,S339T,NKK Switches,SWITCH TOGGLE DPDT 15A 125V,285,382,"13.97000","0","1","Bulk","S300","Active","Panel Mount","DPDT","On-Off-Mom","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1437558-0&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/MTA206P.jpg,450-1306-ND,MTA206P,TE Connectivity ALCOSWITCH Switches,SWITCH TOGGLE DPDT 6A 125V,105,0,"14.06000","0","1","Bulk","MTA Green","Active","Panel Mount","DPDT","On-Off-On","6A (AC), 4A (DC)","125V","28V","Standard Round","10.49mm","Non-Illuminated","-","-","Solder Lug","Circular - 6.40mm Dia","1/4-40","-","Epoxy Sealed Terminals","-20°C ~ 80°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S43%20(2).jpg,360-2093-ND,S42,NKK Switches,SWITCH TOGGLE 4PDT 20A 125V,863,0,"14.52000","0","1","Bulk","S","Active","Panel Mount","4PDT","On-On","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.carlingtech.com/sites/default/files/documents/LT-Series_Details_%26_COS.pdf,//media.digikey.com/Photos/Carling%20Technologies%20Photos/LT-2561-601-012.jpg,432-1283-ND,LT-2561-601-012,Carling Technologies,SWITCH TOGGLE DPDT 15A 125V,120,0,"14.57000","0","1","Bulk","LT","Active","Panel Mount","DPDT","On-Off-On","15A (AC/DC)","125V","28V","Standard Round","18.16mm","Illuminated","Incandescent, Red","12 VAC","Quick Connect - 0.250"" (6.3mm)","Circular - 12.70mm Dia","15/32-32","-","Sealed","0°C ~ 85°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S32T-RO.jpg,360-2899-ND,S32T,NKK Switches,SWITCH TOGGLE 3PDT 20A 125V,134,82,"14.89000","0","1","Bulk","S","Active","Panel Mount","3PDT","On-On","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=755,"//media.digikey.com/photos/APEM%20Comp%20Photos/644H~2,%20644H~22R,%20645H~2,%20646H~2,%20647H~2,%20648H~2,%20649H~2.jpg",679-1236-ND,648H/2,APEM Inc.,SWITCH TOGGLE DPDT 10A 125V,263,175,"15.10000","0","1","Bulk","600H","Active","Panel Mount","DPDT","On-Off-Mom","10A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","M12 x 0.75","-","-","-20°C ~ 55°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S35.jpg,360-1919-ND,S38,NKK Switches,SWITCH TOGGLE 3PDT 15A 125V,272,534,"15.13000","0","1","Bulk","S","Active","Panel Mount","3PDT","Mom-Off-Mom","15A (AC), 20A (DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S42F.jpg,360-2094-ND,S42F,NKK Switches,SWITCH TOGGLE 4PDT 20A 125V,240,330,"15.17000","0","1","Bulk","S","Active","Panel Mount","4PDT","On-On","20A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.50mm Dia","M12 x 1","-","-","-10°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=755,"//media.digikey.com/photos/APEM%20Comp%20Photos/644H~2,%20644H~22R,%20645H~2,%20646H~2,%20647H~2,%20648H~2,%20649H~2.jpg",679-1228-ND,644H/2,APEM Inc.,SWITCH TOGGLE SP3T 10A 125V,106,400,"15.26000","0","1","Bulk","600H","Active","Panel Mount","SP3T","On-On-On","10A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Quick Connect - 0.250"" (6.3mm)","Circular - 12.20mm Dia","M12 x 0.75","-","Jumper needed to achieve triple throw","-20°C ~ 55°C"
https://www.nkk.com/documents/products/toggle/s/STogglesMedCap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/S7AL.jpg,360-1930-ND,S7AL,NKK Switches,SWITCH TOGGLE DPDT 20A 125V,135,331,"15.36000","0","1","Bulk","S","Active","Panel Mount","DPDT","On-Off-On","20A (AC/DC)","125V","30V","Locking Lever","23.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","-","-30°C ~ 70°C"
https://www.nkkswitches.com/pdf/stoggleslowcap.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_S338R-RO.jpg,360-3004-ND,S338R,NKK Switches,SWITCH TOGGLE DPDT 15A 125V,226,117,"15.54000","0","1","Bulk","S300R","Active","Panel Mount","DPDT","Mom-Off-Mom","15A (AC), 20A (DC)","125V","30V","Flatted","27.00mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","-","Black Actuator","-10°C ~ 70°C"
https://www.nkkswitches.com/pdf/M2100Toggles.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/m2113tcfw01-ro.JPG,360-2314-ND,M2113TCFW01,NKK Switches,SWITCH TOGGLE SPDT 6A 125V,148,23,"16.06000","0","1","Bulk","M2100","Active","Panel Mount","SPDT","On-Off-On","6A (AC), 3A (DC)","125V","30V","Standard Round","14.70mm","Illuminated","LED, Red/Green","1.7, 2 VDC","Solder Lug","Circular - 6.50mm Dia","1/4-40","-","Epoxy Sealed Terminals","-10°C ~ 55°C"
https://www.nkkswitches.com/pdf/WT.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/WT22S.jpg,360-1959-ND,WT22S,NKK Switches,SWITCH TOGGLE DPDT 10A 125V,164,165,"16.28000","0","1","Bulk","WT","Active","Panel Mount","DPDT","On-On","10A (AC/DC)","125V","30V","Standard Round","17.50mm","Non-Illuminated","-","-","Solder Lug","Circular - 12.50mm Dia","M12 x 1","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-30°C ~ 70°C"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=755,"//media.digikey.com/photos/APEM%20Comp%20Photos/646H,%20647H,%20648H,%20649H.jpg",679-1233-ND,647H,APEM Inc.,SWITCH TOGGLE DPDT 10A 125V,168,75,"16.41000","0","1","Bulk","600H","Active","Panel Mount","DPDT","Mom-Off-Mom","10A (AC)","125V","-","Standard Round","17.50mm","Non-Illuminated","-","-","Screw Terminal","Circular - 12.20mm Dia","M12 x 0.75","-","-","-20°C ~ 55°C"
