Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Mounting Type","Termination Style","Ingress Protection","Features","Operating Force","Release Force","Pretravel","Differential Travel","Overtravel","Operating Temperature"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/Photos/Omron%20Auto/SS-5GL1131D.JPG,SS-5GL1131D-ND,SS-5GL1131D,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,627,0,"3.49000","0","1","Bulk","SS","Active","SPDT","On-Mom","5A (AC)","125V","-","Lever, Straight","Through Hole","PC Pin","IP40","-","-","-","-","-","-","-25°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/V-10G3-1C24-K.JPG,SW1068-ND,V-10G3-1C24-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,3004,0,"3.53000","0","1","Tray","V","Active","SPDT","On-Mom","10A (AC), 100mA (DC)","250V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","35gf","-","0.354"" (9.0mm)","0.110"" (2.8mm)","0.125"" (3.2mm)","-25°C ~ 80°C"
http://sensing.honeywell.com/index.php?ci_id=54694,"//media.digikey.com/photos/Honeywell%20Photos/MFG%20-%20480-2986,480-2996,480-2997.jpg",480-6646-ND,V15T16-CP200,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACT SPST-NO 16A 250V,1647,0,"3.54000","0","1","Bulk","V15","Active","SPST-NO","Off-Mom","16A (AC)","250V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-","-","200gf","50gf","0.063"" (1.6mm)","0.016"" (0.4mm)","0.030"" (0.76mm)","-25°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action_Rev_Jan_2007.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G4-1C25-K.jpg,SW135-ND,V-15G4-1C25-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,928,100,"3.55000","0","1","Bulk","V","Active","SPDT","On-Mom","15A (AC), 100mA (DC)","250V","125V","Lever, Simulated Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","125gf","14gf","0.157"" (4.0mm)","0.060"" (1.5mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01GLD,%20SS5GLD.jpg",SW1468-ND,SS-10GLD,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,2169,0,"3.58000","0","1","Tray","SS","Active","SPDT","On-Mom","10A (AC)","250V","-","Lever, Straight","Through Hole","PC Pin","IP40","-","50gf","6.118gf","-","0.040"" (1.0mm)","0.039"" (1.0mm)","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS10T.jpg,SW245-ND,SS-10T,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 10A 250V,920,0,"3.61000","0","1","Tray","SS","Active","SPDT","On-Mom","10A (AC)","250V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","150gf","25gf","0.024"" (0.6mm)","0.005"" (0.12mm)","0.015"" (0.4mm)","-25°C ~ 85°C"
http://sensing.honeywell.com/index.php?ci_id=54694,"//media.digikey.com/photos/Honeywell%20Photos/MFG_%20480-2990,480-3001.jpg",480-2990-ND,V15T16-CZ100A06-K,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 16A 250V,815,0,"3.69000","0","1","Tray","V15","Active","SPDT","On-Mom","16A (AC)","250V","-","Lever, Roller","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-","-","60gf","10gf","0.125"" (3.2mm)","0.047"" (1.2mm)","0.051"" (1.3mm)","-25°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/D2F_0318_DS.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2F-01L3-A.JPG,SW1989-ND,D2F-01L3-A,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 30V,926,0,"3.74000","0","1","Tray","D2F","Active","SPDT","On-Mom","100mA (DC)","-","30V","Lever, Simulated Roller","Through Hole, Right Angle","PC Pin","IP40","-","80gf","5.099gf","-","0.018"" (0.45mm)","0.020"" (0.5mm)","-25°C ~ 65°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,"//media.digikey.com/photos/Honeywell%20Photos/V7-2B17D8-201,%20V7-7B17D8-201.jpg",480-2388-ND,V7-2B17D8-201,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 11A 125V,1181,0,"3.75000","0","1","Bulk","V7","Active","SPDT","On-Mom","11A (AC), 500mA (DC)","125V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","88gf","7.000gf","0.047"" (1.2mm)","0.012"" (0.3mm)","0.040"" (1.0mm)","-40°C ~ 85°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/V7-2B17D8-207.jpg,480-2392-ND,V7-2B17D8-207,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 11A 125V,406,0,"3.75000","0","1","Bulk","V7","Active","SPDT","On-Mom","11A (AC), 500mA (DC)","125V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","45gf","3.000gf","0.114"" (2.9mm)","0.025"" (0.6mm)","0.065"" (1.7mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01GL2-E.JPG,SW1094-ND,SS-01GL2-E,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,298,0,"3.78000","0","1","Tray","SS","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Roller","Chassis Mount","Solder Lug","IP40","-","8.158gf","1.020gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-zx-basic-product-sheet-004990-2-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/ZX10C30J01.JPG,480-5340-ND,ZX10C30J01,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACT SPDT 100MA 48V,1091,0,"3.86000","0","1","Bulk","ZX","Active","SPDT","On-Mom","100mA (DC)","-","48V","Lever, Straight","Through Hole","PC Pin","-","-","15gf","2.000gf","0.400"" (10.1mm)","0.118"" (3.0mm)","0.035"" (0.9mm)","-40°C ~ 120°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/SS-5GL2.jpg,SS-01GL2-ND,SS-01GL2,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,731,1000,"3.92000","0","1","Bulk","SS","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Roller","Chassis Mount","Solder Lug","IP40","-","50gf","6.118gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/V7-1B17D8-122.JPG,480-5239-ND,V7-1B17D8-122,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 11A 125V,842,0,"3.96000","0","1","Bulk","V7","Active","SPDT","On-Mom","11A (AC), 500mA (DC)","125V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","43gf","4.000gf","0.236"" (6.0mm)","0.053"" (1.35mm)","0.118"" (3.0mm)","-40°C ~ 85°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/V7-1C17D8-207.jpg,480-2393-ND,V7-1C17D8-207,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 15A 125V,466,0,"4.02000","0","1","Bulk","V7","Active","SPDT","On-Mom","15A (AC), 500mA (DC)","125V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","90gf","9.000gf","0.114"" (2.9mm)","0.025"" (0.6mm)","0.060"" (1.5mm)","-40°C ~ 85°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/V7-2B17D8.JPG,480-3193-ND,V7-2B17D8,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 11A 125V,237,0,"4.05000","0","1","Bulk","V7","Active","SPDT","On-Mom","11A (AC), 500mA (DC)","125V","125V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","75gf","10gf","0.047"" (1.2mm)","0.010"" (0.25mm)","0.050"" (1.27mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/VX_.pdf,//media.digikey.com/Photos/Omron%20Auto/VX-01-1C23.jpg,VX-01-1C23-ND,VX-01-1C23,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,1313,0,"4.09000","0","1","Tray","VX","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","50gf","5.099gf","0.047"" (1.2mm)","0.012"" (0.3mm)","0.040"" (1.0mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-ss.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SS-01GLT,%20SS-5GLT.jpg",SW139-ND,SS-01GLT,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,1849,18000,"4.11000","0","1","Bulk","SS","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Straight","Chassis Mount","Quick Connect - 0.110"" (2.8mm)","IP40","-","50gf","6.118gf","-","0.031"" (0.8mm)","0.047"" (1.2mm)","-25°C ~ 85°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,"//media.digikey.com/photos/Honeywell%20Photos/V7-2B17D8-201,%20V7-7B17D8-201.jpg",480-2387-ND,V7-7B17D8-201,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 11A 125V,348,0,"4.11000","0","1","Bulk","V7","Active","SPDT","On-Mom","11A (AC), 500mA (DC)","125V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","283gf","28gf","0.055"" (1.4mm)","0.013"" (0.33mm)","0.035"" (0.9mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Series_Snap_Action%20Switch.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/V15G6-1C26K.jpg,SW151-ND,V-15G6-1C26-K,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,182,0,"4.14000","0","1","Tray","V","Active","SPDT","On-Mom","15A (AC), 100mA (DC)","250V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","250gf","25gf","0.157"" (4.0mm)","0.060"" (1.5mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Mini_Basic_Switch.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/V-155-1C2x.jpg,SW1485-ND,V-155-1C25,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,123,0,"4.14000","0","1","Bulk","V","Active","SPDT","On-Mom","15A (AC), 600mA (DC)","250V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","240gf","50gf","0.063"" (1.6mm)","0.025"" (0.6mm)","0.030"" (0.76mm)","-25°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Mini_Basic_Switch.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/V-15G-1C5-K.jpg,Z5141-ND,V-15-1C5,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,225,0,"4.23000","0","1","Bulk","V","Active","SPDT","On-Mom","15A (AC), 600mA (DC)","250V","125V","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","IP40","-","200gf","50gf","0.047"" (1.2mm)","0.016"" (0.4mm)","0.040"" (1.0mm)","-25°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Mini_Basic_Switch.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/V-15-1A5.JPG,SW1264-ND,V-15-1A5,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,149,0,"4.28000","0","1","Bulk","V","Active","SPDT","On-Mom","15A (AC), 600mA (DC)","250V","125V","Round (Pin Plunger)","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","IP40","-","200gf","50gf","0.047"" (1.2mm)","0.016"" (0.4mm)","0.040"" (1.0mm)","-25°C ~ 80°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2014/05/Snap_Action_Microswitch_DG_en.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/DG13-B1RA.jpg,CH166-ND,DG13-B1RA,ZF Electronics,SWITCH SNAP ACTION SPDT 3A 125V,3267,0,"4.36000","0","1","Bulk","DG","Active","SPDT","On-Mom","3A (AC), 2A (DC)","125V","30V","Lever, Roller","Through Hole","PC Pin","IP40","-","60gf","-","0.060"" (1.5mm)","0.020"" (0.5mm)","0.022"" (0.55mm)","-25°C ~ 85°C"
http://media.crouzet.com/catalog/_datasheet/pdf/en/SW_MS_MI_V3-83161_EN.pdf,//media.digikey.com/Photos/Crouzet%20Photos/831613C6.L.JPG,966-1403-ND,831613C6.L,Crouzet,SWITCH SNAP ACTION SPDT 16A 250V,271,0,"4.45000","0","1","Bulk","83161","Active","SPDT","On-Mom","16A (AC)","250V","-","Telescopic Plunger","Panel Mount","Quick Connect - 0.187"" (4.7mm)","-","-","82gf","20gf","-","0.014"" (0.35mm)","0.047"" (1.2mm)","-20°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/VX_.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/VX-56-1C23.jpg,SW1255-ND,VX-56-1C23,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,390,0,"4.53000","0","1","Tray","VX","Active","SPDT","On-Mom","5A (AC/DC)","125V","30V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","30gf","-","0.157"" (4.0mm)","0.031"" (0.8mm)","0.062"" (1.6mm)","-25°C ~ 80°C"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/VX_.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/VX-55-1C23.jpg,SW1254-ND,VX-55-1C23,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,281,0,"4.53000","0","1","Tray","VX","Active","SPDT","On-Mom","5A (AC/DC)","125V","30V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","60gf","4.079gf","0.063"" (1.6mm)","0.020"" (0.5mm)","0.030"" (0.76mm)","-25°C ~ 80°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/V7-1C17D8-201.jpg,480-2389-ND,V7-1C17D8-201,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 15A 125V,1959,0,"4.56000","0","1","Bulk","V7","Active","SPDT","On-Mom","15A (AC), 500mA (DC)","125V","125V","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","175gf","19gf","0.047"" (1.2mm)","0.120"" (3.05mm)","0.030"" (0.76mm)","-40°C ~ 85°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/V7-1A28D882.JPG,480-5235-ND,V7-1A28D882,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACT SPST-NO 5A 125V,196,0,"4.58000","0","1","Bulk","V7","Active","SPST-NO","Off-Mom","5A (AC)","125V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","150gf","25gf","0.047"" (1.2mm)","0.010"" (0.25mm)","0.050"" (1.27mm)","-25°C ~ 85°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Refridgerator%20Switches.pdf,//media.digikey.com/Photos/Arcolectric/E3102AAAAB.JPG,1091-1051-ND,E3102AAAAB,Bulgin,SWITCH DETECTOR SPST-NC 5A 250V,2009,0,"4.85000","0","1","Bulk","3100","Active","SPST-NC","On-Mom","5A (AC)","250V","-","Angled Toggle (Detector)","Panel Mount, Snap-In","Quick Connect - 0.187"" (4.7mm)","Splash Proof","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V_Mini_Basic_Switch.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/V-153-1C25.JPG,Z4613-ND,V-153-1C25,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 15A 250V,422,0,"4.96000","0","1","Bulk","V","Active","SPDT","On-Mom","15A (AC), 600mA (DC)","250V","125V","Lever, Straight","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","IP40","-","70gf","6.118gf","0.354"" (9.0mm)","0.110"" (2.8mm)","0.079"" (2.0mm)","-25°C ~ 80°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2vw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2VW-5L2A-1HS.JPG,SW1098-ND,D2VW-5L2A-1HS,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 5A 125V,5336,1600,"4.97000","0","1","Bulk","D2VW","Active","SPDT","On-Mom","5A (AC/DC)","125V","30V","Lever, Roller","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","IP67 - Dust Tight, Waterproof","-","230gf","20gf","0.063"" (1.6mm)","0.020"" (0.5mm)","0.030"" (0.76mm)","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/micro/catalog/sw_m_eng_turq-stmini.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ASQM11620.JPG,255-5120-ND,ASQM11620,Panasonic Electric Works,SWITCH SNAP ACT SPST-NC 50MA 16V,186,0,"5.05000","0","1","Bulk","ASQM1","Active","SPST-NC","On-Mom","50mA (DC)","-","16V","Round (Pin Plunger)","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","122gf","-","-","-","0.062"" (1.6mm)","-40°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2015/02/D449-R1AA.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/D449-R1AA.JPG,CH993-ND,D449-R1AA,ZF Electronics,SWITCH SNAP ACTION SPDT 10A 250V,1319,0,"5.25000","0","1","Bulk","D4","Active","SPDT","On-Mom","10A (AC)","250V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","76gf","22gf","0.047"" (1.2mm)","0.012"" (0.3mm)","0.051"" (1.3mm)","-40°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-PP21U72B2.pdf,//media.digikey.com/Photos/E-Switch%20Photos/PP2-1U7-2B2.JPG,EG4877-ND,PP2-1U7-2B2,E-Switch,SWITCH SNAP ACTION DPDT 16A 125V,3562,0,"5.29000","0","1","Bulk","PP2","Active","DPDT","On-Mom","16A (AC)","125V","-","Push-Pull Plunger","Panel Mount, Snap-In","Quick Connect - 0.187"" (4.7mm)","-","Pull On Lock","330gf","-","-","-","-","0°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/34-PP21H72A2.pdf,//media.digikey.com/Photos/E-Switch%20Photos/PP2-1H7-2A2.jpg,EG4876-ND,PP2-1H7-2A2,E-Switch,SWITCH SNAP ACTION DPDT 16A 125V,916,0,"5.29000","0","1","Bulk","PP2","Active","DPDT","On-Mom","16A (AC)","125V","-","Round (Pin Plunger)","Panel Mount, Snap-In","Quick Connect - 0.187"" (4.7mm)","-","White Actuator","340gf","-","-","-","-","0°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2sw.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2SW-3L2HS.jpg,SW237-ND,D2SW-3L2HS,Omron Electronics Inc-EMC Div,SWITCH SNAP ACTION SPDT 3A 125V,1405,0,"5.33000","0","1","Tray","D2SW","Active","SPDT","On-Mom","3A (AC/DC)","125V","30V","Lever, Roller","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","60gf","6.118gf","-","0.031"" (0.8mm)","0.040"" (1.0mm)","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/micro/catalog/sw_m_eng_turq-stmini.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ASQM11638.JPG,255-5123-ND,ASQM11638,Panasonic Electric Works,SWITCH SNAP ACT SPST-NO 50MA 16V,1071,0,"5.38000","0","1","Bulk","ASQM1","Active","SPST-NO","Off-Mom","50mA (DC)","-","16V","Lever, Simulated Roller","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","153gf","-","-","-","0.081"" (2.05mm)","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/switch/micro/catalog/sw_m_eng_abv.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ABV1610619.jpg,255-5832-ND,ABV1610613,Panasonic Electric Works,SWITCH SNAP ACTION SPDT 3A 250V,1974,0,"5.43000","0","1","Bulk","ABV","Active","SPDT","On-Mom","3A (AC)","250V","-","Round (Pin Plunger)","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","-","300gf","60gf","0.063"" (1.6mm)","0.016"" (0.4mm)","0.030"" (0.76mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2sw.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/D2SW-01L2HS.JPG,SW1084-ND,D2SW-01L2HS,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,3515,3500,"5.61000","0","1","Bulk","D2SW","Active","SPDT","On-Mom","100mA (AC/DC)","125V","30V","Lever, Roller","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","60gf","6.118gf","-","0.031"" (0.8mm)","0.040"" (1.0mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2HW-BR201M.jpg,SW719-ND,D2HW-BR201M,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,658,0,"5.64000","0","1","Tray","D2HW","Active","SPDT","On-Mom","100mA (AC), 2A (DC)","125V","12V","Round (Pin Plunger)","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","Support Posts","76gf","10gf","-","0.010"" (0.25mm)","0.055"" (1.4mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2hw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2HW-BL201M.jpg,SW720-ND,D2HW-BL201M,Omron Electronics Inc-EMC Div,SWITCH SNAP ACT SPDT 100MA 125V,166,0,"5.64000","0","1","Tray","D2HW","Active","SPDT","On-Mom","100mA (AC), 2A (DC)","125V","12V","Round (Pin Plunger)","Chassis Mount","Wire Leads","IP67 - Dust Tight, Waterproof","Support Posts","76gf","10gf","-","0.010"" (0.25mm)","0.055"" (1.4mm)","-40°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2015/02/D449-R1RA.pdf,//media.digikey.com/Photos/Cherry%20Switch%20Photos/D449-R1RA.JPG,CH995-ND,D449-R1RA-G2,ZF Electronics,SWITCH SNAP ACTION SPDT 10A 250V,1260,0,"5.68000","0","1","Bulk","D4","Active","SPDT","On-Mom","10A (AC)","250V","-","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","76gf","22gf","0.047"" (1.2mm)","0.016"" (0.4mm)","0.039"" (1.0mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2qw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2QW-C003H.JPG,SW1220-ND,D2QW-C073H,Omron Electronics Inc-EMC Div,SWITCH SNAP SPST-NO 100MA 30V,1713,0,"5.74000","0","1","Tray","D2QW","Active","SPST-NO","Off-Mom","100mA (DC)","-","30V","Lever, Simulated Roller","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","153gf","-","-","-","0.138"" (3.5mm)","-40°C ~ 85°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/V7-7D17D8-207.jpg,480-2390-ND,V7-7D17D8-207,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 1A 125V,343,0,"5.94000","0","1","Bulk","V7","Active","SPDT","On-Mom","1A (AC)","125V","-","Lever, Roller","Chassis Mount","Quick Connect - 0.187"" (4.7mm)","-","-","141gf","-","0.120"" (3.0mm)","0.041"" (1.05mm)","0.050"" (1.27mm)","-40°C ~ 85°C"
https://sensing.honeywell.com/honeywell-sensing-micro-switch-v7-basic-product-sheet-004987-3-en.pdf,"//media.digikey.com/photos/Honeywell%20Photos/V7-1V19E9,%20V7-1Z19E9.jpg",480-2371-ND,V7-1Z19E9,Honeywell Sensing and Productivity Solutions,SWITCH SNAP ACTION SPDT 25A 277V,781,0,"6.06000","0","1","Bulk","V7","Active","SPDT","On-Mom","25A (AC)","277V","-","Round (Pin Plunger)","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-","-","225gf","20gf","0.047"" (1.2mm)","0.010"" (0.25mm)","0.050"" (1.27mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-d2qw.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/D2QW-C003H.JPG,SW1221-ND,D2QW-C003H,Omron Electronics Inc-EMC Div,SWITCH SNAP SPST-NO 100MA 30V,5036,0,"6.13000","0","1","Tray","D2QW","Active","SPST-NO","Off-Mom","100mA (DC)","-","30V","Round (Pin Plunger)","Chassis Mount","Solder Lug","IP67 - Dust Tight, Waterproof","-","153gf","-","-","-","0.106"" (2.7mm)","-40°C ~ 85°C"
