Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Circuit","Switch Function","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Color - Actuator/Cap","Actuator Marking","Illumination Type, Color","Illumination Voltage (Nominal)","Termination Style","Ingress Protection","Features","Panel Cutout Dimensions","Operating Temperature"
http://spec_sheets.e-switch.com/specs/F030003.pdf,//media.digikey.com/photos/E-Switch%20Photos/RR3402A.jpg,EG1892-ND,RR3402A,E-Switch,SWITCH ROCKER SPST 6A 125V,1318,0,"2.52000","0","1","Bulk","RR3402","Active","Panel Mount, Threaded Body with Nut","SPST","On-Off","6A (AC)","125V","-","Paddle","Black","No Marking","-","-","Solder Lug","-","-","Circular - 15.00mm Dia","0°C ~ 65°C"
http://www.nkkswitches.com/pdf/CWS-2.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/CWSB11AA1F.jpg,360-1723-ND,CWSB11AA1F,NKK Switches,SWITCH ROCKER SPST 6A 250V,631,1354,"2.53000","0","1","Bulk","CWSB","Active","Panel Mount, Snap-In","SPST","On-Off","6A (AC)","250V","-","Concave (Curved)","Black","O I","-","-","Quick Connect - 0.187"" (4.7mm)","-","Audible Click","Rectangular - 19.20mm x 12.90mm","-10°C ~ 70°C"
http://www.nkkswitches.com/pdf/CWS-2.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/CWT12AAS1.jpg,360-1727-ND,CWT12AAS1,NKK Switches,SWITCH ROCKER SPDT 6A 125V,1419,506,"2.60000","0","1","Bulk","CWT","Active","Panel Mount, Snap-In","SPDT","On-On","6A (AC), 4A (DC)","125V","30V","Concave (Curved)","Black","No Marking","-","-","Solder Lug","Dust Proof","Epoxy Sealed Terminals","Rectangular - 19.20mm x 6.80mm","-25°C ~ 70°C"
http://switches-connectors-custom.cwind.com/Asset/GRB238D801BBZ.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB238D801BB.jpg,CWI509-ND,GRB238D801BBZ,CW Industries,SWITCH ROCKER SPDT 16A 125V,933,0,"2.60000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPDT","On-Off-On","16A (AC), 10A (DC)","125V","28V","Flat","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP65 - Dust Tight, Water Resistant","-","Rectangular - 27.60mm x 13.80mm","-25°C ~ 85°C"
https://www.ckswitches.com/media/1440/cn.pdf,-,CKN11001-ND,CN202J11S115PQ,C&K,SWITCH ROCKER DPST 16A 125V,523,0,"2.69000","0","1","Tray","CN","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC)","125V","-","Concave (Curved)","White","O -","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 30.40mm x 22.20mm","-20°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB066L02BBGGL1.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB066L02BBGGL1.jpg,SW649-ND,GRB066L02BBGGL1,CW Industries,SWITCH ROCKER SPST 16A 125V,2503,0,"2.71000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC), 20A (DC)","125V","12V","Concave (Curved) - Illuminated","Black","No Marking","LED, Green","2.2 VDC","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 13.00mm","-20°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/M050214.pdf,//media.digikey.com/photos/E-Switch%20Photos/R5BBLKREDFF2.jpg,EG1535-ND,R5BBLKREDFF2,E-Switch,SWITCH ROCKER DPST 20A 125V,2560,0,"2.72000","0","1","Bulk","R5","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved) - Illuminated","Red","O -","Neon, Red","250 VAC","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 30.00mm x 22.20mm","-20°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/M050206.pdf,"//media.digikey.com/photos/E-Switch%20Photos/R5BBLKGRNFF1,%20R5BBLKGRNFF2,%20R5BBLKGRNFF3.jpg",EG1538-ND,R5BBLKGRNFF3,E-Switch,SWITCH ROCKER DPST 20A 125V,611,0,"2.72000","0","1","Bulk","R5","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved) - Illuminated","Green","O -","Incandescent, Green","12 VDC","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 30.00mm x 22.20mm","-20°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/M050213.pdf,"//media.digikey.com/photos/E-Switch%20Photos/R5BBLKGRNFF1,%20R5BBLKGRNFF2,%20R5BBLKGRNFF3.jpg",EG1536-ND,R5BBLKGRNFF2,E-Switch,SWITCH ROCKER DPST 20A 125V,412,0,"2.72000","0","1","Bulk","R5","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved) - Illuminated","Green","O -","Neon, Green","250 VAC","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 30.00mm x 22.20mm","-20°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/M050211.pdf,//media.digikey.com/photos/E-Switch%20Photos/R5DBLKBLKCF0.jpg,EG1540-ND,R5DBLKBLKCF0,E-Switch,SWITCH ROCKER DPDT 15A 125V,329,0,"2.72000","0","1","Bulk","R5","Active","Panel Mount, Snap-In","DPDT","On-Off-On","15A (AC)","125V","-","Concave (Curved)","Black","- O =","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 30.00mm x 22.20mm","-20°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/M050210.pdf,//media.digikey.com/photos/E-Switch%20Photos/R5DBLKBLKHF0.jpg,EG1541-ND,R5DBLKBLKHF0,E-Switch,SWITCH ROCKER DPDT 15A 125V,178,0,"2.72000","0","1","Bulk","R5","Active","Panel Mount, Snap-In","DPDT","On-Off-On","15A (AC)","125V","-","Concave (Curved)","Black","Triangular Arrows with O","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 30.00mm x 22.20mm","-20°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/M050212.pdf,"//media.digikey.com/photos/E-Switch%20Photos/R5BBLKREDFF1,%20R5BBLKREDFF3.jpg",EG1537-ND,R5BBLKREDFF3,E-Switch,SWITCH ROCKER DPST 20A 125V,153,0,"2.72000","0","1","Bulk","R5","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved) - Illuminated","Red","O -","Incandescent, Red","12 VDC","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 30.00mm x 22.20mm","-20°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/14-RB242D1000116.pdf,//media.digikey.com/Photos/E-Switch%20Photos/RB242D1000-116.jpg,EG4750-ND,RB242D1000-116,E-Switch,SWITCH ROCKER DPST 20A 125V,2097,0,"2.73000","0","1","Bulk","RB2, LAMB","Active","Panel Mount, Snap-In","DPST","On-Off","20A (AC)","125V","-","Concave (Curved) - Illuminated","Red","No Marking","Neon, Red","125 VAC","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 30.00mm x 22.00mm","-20°C ~ 65°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2013/12/Rocker_KC_Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/KCA2ANA1BBB.JPG,CH936-ND,KCA2ANA1BBB,ZF Electronics,SWITCH ROCKER SPST 16A 125V,1016,0,"2.75000","0","1","Bulk","KC","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC), 10A (DC)","125V","28V","Round","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Circular - 20.00mm Dia","-25°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB066A802BB1.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB066A802BB1.jpg,CW100-ND,GRB066A802BB1,CW Industries,SWITCH ROCKER SPST 16A 125V,2032,0,"2.76000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC), 20A (DC)","125V","12V","Flat","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Rectangular - 19.40mm x 13.00mm","-25°C ~ 85°C"
http://www.nkkswitches.com/pdf/GW.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_GW12LCP-RO.jpg,GW12LCP-ND,GW12LCP,NKK Switches,SWITCH ROCKER SPDT 0.4VA 28V,1171,520,"2.76000","0","1","Tray","GW","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Paddle","Red","No Marking","-","-","PC Pin","-","Sealed - Flux Protection","-","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/GW.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_GW12RCP.jpg,360-2802-ND,GW12RCP,NKK Switches,SWITCH ROCKER SPDT 0.4VA 28V,792,0,"2.76000","0","1","Tray","GW","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Concave (Curved)","Red","No Marking","-","-","PC Pin","-","Sealed - Flux Protection","-","-30°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/M400085.pdf,//media.digikey.com/Photos/E-Switch%20Photos/R1973BBLKRILEF4.JPG,EG5451-ND,R1973BBLKRILEF4,E-Switch,SWITCH ROCKER DPST 9A 125V,367,0,"2.79000","0","1","Bulk","R1973","Active","Panel Mount, Snap-In","DPST","On-Off","9A (AC)","125V","-","Concave (Curved) - Illuminated","Red","No Marking","Incandescent, Red","24 VDC","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 12.80mm","-30°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/M400078.pdf,//media.digikey.com/Photos/E-Switch%20Photos/R1973BBLKRILFF3.JPG,R1973BBLKRILFF3-ND,R1973BBLKRILFF3,E-Switch,SWITCH ROCKER DPST 9A 125V,239,0,"2.79000","0","1","Bulk","R1973","Active","Panel Mount, Snap-In","DPST","On-Off","9A (AC)","125V","-","Concave (Curved) - Illuminated","Red","O -","Incandescent, Red","12 VDC","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 12.80mm","-30°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/M400116.pdf,//media.digikey.com/Photos/E-Switch%20Photos/R1973BBLKGILFF1.JPG,R1973BBLKGILFF1-ND,R1973BBLKGILFF1,E-Switch,SWITCH ROCKER DPST 9A 125V,225,0,"2.79000","0","1","Bulk","R1973","Active","Panel Mount, Snap-In","DPST","On-Off","9A (AC)","125V","-","Concave (Curved) - Illuminated","Green","O -","Neon, Green","125 VAC","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 12.80mm","-30°C ~ 55°C"
http://switches-connectors-custom.cwind.com/Asset/GRB066B802BR1.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB066B802BR1.jpg,CW101-ND,GRB066B802BR1,CW Industries,SWITCH ROCKER SPST 16A 125V,2653,0,"2.80000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC), 20A (DC)","125V","12V","Flat - Illuminated","Clear (Red Filter/Diffuser)","No Marking","LED, Red","12 VDC","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Rectangular - 19.40mm x 13.00mm","-25°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/F030004.pdf,"//media.digikey.com/photos/E-Switch%20Photos/RR3402C,%20RR3402D.jpg",EG1893-ND,RR3402C,E-Switch,SWITCH ROCKER SPDT 6A 125V,1033,0,"2.84000","0","1","Bulk","RR3402","Active","Panel Mount, Threaded Body with Nut","SPDT","On-On","6A (AC)","125V","-","Paddle","Black","No Marking","-","-","Solder Lug","-","-","Circular - 15.00mm Dia","0°C ~ 65°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/94/RR3130.pdf,//media.digikey.com/photos/E-Switch%20Photos/RR3130ABLKBLKES.JPG,EG4564-ND,RR3130ABLKBLKES,E-Switch,SWITCH ROCKER SPST 10A 125V,380,0,"2.84000","0","1","Bulk","RR3130","Active","Panel Mount, Threaded Body with Nut","SPST","On-Off","10A (AC)","125V","-","Round","Black","No Marking","-","-","Solder Lug","-","-","Circular - 18.20mm Dia","0°C ~ 65°C"
https://www.bulgin.com/products/pub/media/bulgin/data/A_Rocker%201500%201300.pdf,//media.digikey.com/Photos/Arcolectric/C1300AABB-602AW.JPG,1091-1013-ND,C1300AABBEN602A,Bulgin,SWITCH ROCKER SPST 20A 250V,2662,0,"2.85000","0","1","Bulk","1300","Active","Panel Mount, Snap-In","SPST","On-Off","20A (AC/DC)","250V","24V","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 27.30mm x 12.30mm","-"
http://switches-connectors-custom.cwind.com/Asset/GRB238B801BRRL1Z.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB238B801BR1.jpg,CWI508-ND,GRB238B801BRRL1Z,CW Industries,SWITCH ROCKER SPST 16A 12V,2343,0,"2.86000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPST","On-Off","16A (DC)","-","12V","Flat - Illuminated","Red","No Marking","LED, Red","12 VDC","Quick Connect - 0.250"" (6.3mm)","IP65 - Dust Tight, Water Resistant","-","Rectangular - 27.60mm x 13.80mm","-25°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a8l.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A8L-21-15N2.jpg,Z4422-ND,A8L-21-15N2,Omron Electronics Inc-EMC Div,SWITCH ROCKER DPST 10A 125V,326,0,"2.86000","0","1","Bulk","A8L","Active","Panel Mount, Snap-In","DPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 12.90mm","-20°C ~ 55°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a8l.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A8L-21-12N2.jpg,Z4418-ND,A8L-21-12N2,Omron Electronics Inc-EMC Div,SWITCH ROCKER DPST 10A 125V,4004,1200,"2.94000","0","1","Bulk","A8L","Active","Panel Mount, Snap-In","DPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O I","-","-","PC Pin","-","-","Rectangular - 19.20mm x 12.90mm","-20°C ~ 55°C"
http://spec_sheets.e-switch.com/specs/F030002.pdf,//media.digikey.com/photos/E-Switch%20Photos/RR3130C.jpg,EG1891-ND,RR3130CBLKBLKFS,E-Switch,SWITCH ROCKER SPDT 10A 125V,641,0,"2.95000","0","1","Bulk","RR3130","Active","Panel Mount, Threaded Body with Nut","SPDT","On-On","10A (AC)","125V","-","Round","Black","O -","-","-","Solder Lug","-","-","Circular - 18.20mm Dia","0°C ~ 65°C"
https://www.ckswitches.com/media/1439/d.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/D502J12S215PQA.JPG,CKN10098-ND,D502J12S215PQA,C&K,SWITCH ROCKER SPST 10A 125V,299,0,"2.99000","0","1","Bulk","D","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC)","125V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 12.90mm","-30°C ~ 65°C"
http://switches-connectors-custom.cwind.com/Asset/GRL-4011-XXXX.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GRL-4011-1600.jpg,SW300-ND,GRL-4011-1600,CW Industries,SWITCH ROCKER SPST 16A 125V,190,0,"2.99000","0","1","Bulk","4000","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC)","125V","-","Concave (Curved) - Illuminated","Red","No Marking","Neon, Red","125 VAC","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 12.90mm","-20°C ~ 105°C"
https://www.ckswitches.com/media/1439/d.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/D102J12S217DQA.jpg,CKN1820-ND,D102J12S217DQA,C&K,SWITCH ROCKER SPST 4A 125V,160,0,"3.00000","0","1","Bulk","D","Active","Panel Mount, Snap-In","SPST","On-Off","4A (AC)","125V","-","Concave (Curved)","Black","ON OFF, Vertical","-","-","Solder, Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 12.90mm","-30°C ~ 65°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2012/10/Rocker_KR_Datasheet_08-11-17.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/KRE2ALA2RBB.JPG,CH933-ND,KRE2ALA2RBB,ZF Electronics,SWITCH ROCKER SPST 16A 125V,1700,0,"3.05000","0","1","Bulk","KR","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC), 10A (DC)","125V","28V","Flat - Illuminated","Red","No Marking","Neon, Red","110 VAC","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Rectangular - 19.40mm x 13.00mm","-25°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/69/300.pdf,"//media.digikey.com/photos/E-Switch%20Photos/300SP1R1BLKM1QE,%20300SP3R1BLKM1QE.jpg",EG4307-ND,300SP3R1BLKM1QE,E-Switch,SWITCH ROCKER SPDT 5A 120V,404,0,"3.10000","0","1","Bulk","300","Active","Panel Mount, Flange","SPDT","On-Off-On","5A (AC/DC)","120V","28V","Concave (Standard V)","Black","No Marking","-","-","Solder Lug","-","Epoxy Sealed Terminals","Rectangular - 17.96mm x 10.62mm","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/E-Switch%20PDFs/RR3405A.pdf,//media.digikey.com/photos/E-Switch%20Photos/RR3405A.jpg,EG1895-ND,RR3405A,E-Switch,SWITCH ROCKER DPST 10A 125V,722,0,"3.19000","0","1","Bulk","RR3405","Active","Panel Mount, Threaded Body with Nut","DPST","On-Off","10A (AC)","125V","-","Paddle","Black","No Marking","-","-","Solder Lug","-","-","Circular - 18.00mm Dia","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=968,//media.digikey.com/photos/APEM%20Comp%20Photos/FMC18A2200005.jpg,679-1184-ND,FMC18A2200005,APEM Inc.,SWITCH ROCKER SPST 10A 250V,147,0,"3.20000","0","1","Bulk","FM","Active","Panel Mount, Snap-In","SPST","On-Off","10A (AC)","250V","-","Concave (Curved)","Black","ON OFF, Vertical","-","-","Quick Connect - 0.187"" (4.7mm)","-","-","Rectangular - 19.20mm x 12.90mm","-20°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2012/10/Rocker_KR_Datasheet_08-11-17.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/KRE2BNA1BBB.JPG,CH934-ND,KRE2BNA1BBB,ZF Electronics,SWITCH ROCKER SPDT 16A 125V,1096,0,"3.23000","0","1","Bulk","KR","Active","Panel Mount, Snap-In","SPDT","On-On","16A (AC), 10A (DC)","125V","28V","Flat","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Rectangular - 19.40mm x 13.00mm","-25°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T480000.pdf,//media.digikey.com/Photos/Electroswitch/400UDP1R1BLKM2RE.jpg,EG5335-ND,400UDP1R1BLKM2RE,E-Switch,SWITCH ROCKER DPDT 0.4VA 20V,1473,0,"3.28000","0","1","Tube","400U","Active","Through Hole","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Concave (Curved)","Black","No Marking","-","-","PC Pin","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://switches-sensors.zf.com/us/wp-content/uploads/sites/7/2013/12/Rocker_KC_Datasheet.pdf,//media.digikey.com/photos/Cherry%20Switch%20Photos/KCA2ALA2RBB.JPG,CH937-ND,KCA2ALA2RBB,ZF Electronics,SWITCH ROCKER SPST 16A 125V,570,0,"3.33000","0","1","Bulk","KC","Active","Panel Mount, Snap-In","SPST","On-Off","16A (AC), 10A (DC)","125V","28V","Round - Illuminated","Red","No Marking","Neon, Red","110 VAC","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Circular - 20.00mm Dia","-25°C ~ 85°C"
http://spec_sheets.e-switch.com/specs/T480001.pdf,//media.digikey.com/Photos/E-Switch%20Photos/400UDP1R1BLKM6RE.jpg,EG5336-ND,400UDP1R1BLKM6RE,E-Switch,SWITCH ROCKER DPDT 0.4VA 20V,723,0,"3.42000","0","1","Tray","400U","Active","Through Hole, Right Angle","DPDT","On-On","0.4VA (AC/DC)","20V","20V","Concave (Curved)","Black","No Marking","-","-","PC Pin","IP67 - Dust Tight, Waterproof","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://www.nkkswitches.com/pdf/CWS-2.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/CWSB21AA2F.jpg,360-1726-ND,CWSB21AA2F,NKK Switches,SWITCH ROCKER DPST 6A 250V,582,453,"3.50000","0","1","Bulk","CWSB","Active","Panel Mount, Snap-In","DPST","On-Off","6A (AC)","250V","-","Concave (Curved)","Black","O -","-","-","Quick Connect - 0.187"" (4.7mm)","-","Audible Click","Rectangular - 19.20mm x 12.90mm","-10°C ~ 70°C"
http://www.nkkswitches.com/pdf/CWS-2.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/CWSB21AA1F.jpg,360-1725-ND,CWSB21AA1F,NKK Switches,SWITCH ROCKER DPST 6A 250V,421,7033,"3.50000","0","1","Bulk","CWSB","Active","Panel Mount, Snap-In","DPST","On-Off","6A (AC)","250V","-","Concave (Curved)","Black","O I","-","-","Quick Connect - 0.187"" (4.7mm)","-","Audible Click","Rectangular - 19.20mm x 12.90mm","-10°C ~ 70°C"
http://switches-connectors-custom.cwind.com/Asset/GR-2022-XXXX.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GR-2022-1600.jpg,SW321-ND,GR-2022-1600,CW Industries,SWITCH ROCKER DPDT 16A 125V,313,0,"3.63000","0","1","Bulk","2000","Active","Panel Mount, Snap-In","DPDT","On-On","16A (AC)","125V","-","Concave (Standard V)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","-","-","Rectangular - 27.20mm x 22.15mm","-20°C ~ 105°C"
http://www.nkkswitches.com/pdf/cwsbilluminated.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/CWSB21CACF.jpg,360-1728-ND,CWSB21CACF,NKK Switches,SWITCH ROCKER DPST 9A 125V,369,478,"3.66000","0","1","Bulk","CWSB","Active","Panel Mount, Snap-In","DPST","On-Off","9A (AC)","125V","-","Concave (Curved) - Illuminated","Red","No Marking","Neon, Red","125 VAC","Quick Connect - 0.187"" (4.7mm)","-","Audible Click","Rectangular - 19.20mm x 12.90mm","-20°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/fl.pdf,//media.digikey.com/photos/Copal%20Photos/fl1d-2m-z.JPG,563-1195-ND,FL1D-2M-Z,Nidec Copal Electronics,SWITCH ROCKER SPDT 0.4VA 28V,1919,0,"3.68000","0","1","Bulk","FL","Active","Through Hole","SPDT","On-On","0.4VA (AC/DC)","28V","28V","Actuator Arm, Cap Required","-","Varies by Cap","-","-","PC Pin","-","-","-","-40°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB258I01BB.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB258I01BB.jpg,CW116-ND,GRB258I01BB,CW Industries,SWITCH ROCKER SPDT 20A 125V,2565,0,"3.70000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","SPDT","Mom-Off-Mom","20A (AC)","125V","-","Convex (Reverse V)","Black","No Marking","-","-","Quick Connect - 0.250"" (6.3mm)","IP56 - Dust Protected, Water Resistant","-","Rectangular - 36.80mm x 15.30mm","-20°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB244B802BR1_Rev3.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB244B802BR1.JPG,CW109-ND,GRB244B802BR1,CW Industries,SWITCH ROCKER DPST 20A 12V,878,0,"3.78000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","DPST","On-Off","16A (AC), 20A (DC)","125V","12V","Round - Illuminated","Red","No Marking","LED, Red","12 VDC","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Circular - 20.20mm Dia","-25°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GR-2022-XXXX.pdf,//media.digikey.com/photos/CW%20Ind%20Photos/GR-2022-0007.jpg,SW328-ND,GR-2022-0007,CW Industries,SWITCH ROCKER DPDT 16A 125V,482,0,"3.85000","0","1","Bulk","2000","Active","Panel Mount, Snap-In","DPDT","On-On","16A (AC)","125V","-","Concave (Standard V)","Black","O -","-","-","Quick Connect - 0.250"" (6.3mm)","-","Terminal Barriers","Rectangular - 27.20mm x 22.15mm","-20°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571986&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Alcoswitch%20Photos/A101J1AV2Q004.jpg,450-1518-ND,1-1571986-1,TE Connectivity ALCOSWITCH Switches,SWITCH ROCKER SPDT 5A 120V,716,0,"3.86000","0","1","Bulk","A","Active","Through Hole, Right Angle, Vertical","SPDT","On-On","5A (AC/DC)","120V","28V","Concave (Standard V)","Black","No Marking","-","-","PC Pin","-","Epoxy Sealed Terminals","-","-30°C ~ 85°C"
http://switches-connectors-custom.cwind.com/Asset/GRB244C802BB.pdf,//media.digikey.com/Photos/CW%20Ind%20Photos/GRB244C802BB.jpg,CW110-ND,GRB244C802BB,CW Industries,SWITCH ROCKER DPDT 16A 125V,985,0,"3.89000","0","1","Bulk","GRB","Active","Panel Mount, Snap-In","DPDT","On-On","16A (AC)","125V","-","Round","Black","No Marking","-","-","Quick Connect - 0.187"" (4.7mm)","IP65 - Dust Tight, Water Resistant","-","Circular - 20.20mm Dia","-25°C ~ 85°C"
