Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Circuit","Number of Positions","Current Rating (Amps)","Voltage Rating","Actuator Type","Actuator Level","Contact Material","Contact Finish","Height Above Board","Mounting Type","Termination Style","Pitch","Washable","Features","Operating Temperature"
https://www.ctscorp.com/wp-content/uploads/206.pdf,"//media.digikey.com/photos/CTS%20Photos/206-4,%20206-4ST.jpg",CT2064ST-ND,206-4ST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 50MA 24V,3104,0,"0.94000","0","1","Tube","206","Active","SPST","4","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.334"" (8.48mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/218.pdf,//media.digikey.com/photos/CTS%20Photos/218-8LPST.jpg,CT3112TR-ND,218-8LPSTR,CTS Electrocomponents,SWITCH SLIDE DIP SPST 25MA 24V,4000,0,"0.97944","0","2000","Tape & Reel (TR)","218","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.104"" (2.65mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/218.pdf,//media.digikey.com/photos/CTS%20Photos/218-8LPST.jpg,CT3112CT-ND,218-8LPSTR,CTS Electrocomponents,SWITCH SLIDE DIP SPST 25MA 24V,5268,0,"1.74000","0","1","Cut Tape (CT)","218","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.104"" (2.65mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/218.pdf,//media.digikey.com/photos/CTS%20Photos/218-8LPST.jpg,CT3112DKR-ND,218-8LPSTR,CTS Electrocomponents,SWITCH SLIDE DIP SPST 25MA 24V,5268,0,"Digi-Reel","0","1","Digi-Reel®","218","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.104"" (2.65mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/218.pdf,//media.digikey.com/photos/CTS%20Photos/218-2LPST.jpg,CT2182LPST-ND,218-2LPST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 25MA 24V,15005,0,"1.05000","0","1","Tube","218","Active","SPST","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.104"" (2.65mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/206.pdf,"//media.digikey.com/photos/CTS%20Photos/206-6,%20206-6ST.jpg",CT2066ST-ND,206-6ST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 50MA 24V,10867,0,"1.05000","0","1","Tube","206","Active","SPST","6","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.334"" (8.48mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/219.pdf,"//media.digikey.com/photos/CTS%20Photos/219-8LPST,%20219-8MST.jpg",CT2198LPST-ND,219-8LPST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 100MA 20V,6570,0,"1.05000","0","1","Tube","219","Active","SPST","8","100mA","20VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.160"" (4.06mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/219.pdf,"//media.digikey.com/photos/CTS%20Photos/219-8LPST,%20219-8MST.jpg",CT2198MST-ND,219-8MST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 100MA 20V,5826,0,"1.05000","0","1","Tube","219","Active","SPST","8","100mA","20VDC","Slide (Standard)","Raised","Beryllium Copper","Gold","0.170"" (4.33mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/206.pdf,"//media.digikey.com/photos/CTS%20Photos/206-8,%20206-8ST.jpg",CT2068ST-ND,206-8ST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 50MA 24V,25106,0,"1.06000","0","1","Tube","206","Active","SPST","8","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.334"" (8.48mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_90HB.pdf,"//media.digikey.com/photos/Grayhill%20Photos/90HBW04P,%2090HBW04PT.jpg",GH7238-ND,90HBW04PT,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,12971,5883,"1.09000","0","1","Tube","90HB","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.190"" (4.83mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_90HB.pdf,//media.digikey.com/Photos/Grayhill%20Photos/90HB%202POS%20Gullwing.jpg,GH7626TR-ND,90HBW08PRT,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,9750,9000,"1.11600","0","750","Tape & Reel (TR)","90HB","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.190"" (4.83mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_90HB.pdf,//media.digikey.com/Photos/Grayhill%20Photos/90HB%202POS%20Gullwing.jpg,GH7626CT-ND,90HBW08PRT,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,10078,9000,"1.77000","0","1","Cut Tape (CT)","90HB","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.190"" (4.83mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_90HB.pdf,//media.digikey.com/Photos/Grayhill%20Photos/90HB%202POS%20Gullwing.jpg,GH7626DKR-ND,90HBW08PRT,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,10078,9000,"Digi-Reel","0","1","Digi-Reel®","90HB","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.190"" (4.83mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-a6t.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A6T-1104.JPG,SW1231-ND,A6T-1104,Omron Electronics Inc-EMC Div,SWITCH SLIDE DIP SPST 25MA 24V,6583,0,"1.12000","0","1","Tube","A6T","Active","SPST","1","25mA","24VDC","Slide (Standard)","Raised","-","-","0.165"" (4.20mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-20°C ~ 70°C"
https://www.ckswitches.com/media/1326/tdd.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/TDD01H0SB1R.JPG,CKN10546TR-ND,TDD01H0SB1R,C&K,SWITCH SLIDE DIP SPDT 25MA 24V,9000,0,"1.12640","0","1000","Tape & Reel (TR)","TDD","Active","SPDT","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","-","Yes","Tape Seal","-30°C ~ 85°C"
https://www.ckswitches.com/media/1326/tdd.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/TDD01H0SB1R.JPG,CKN10546CT-ND,TDD01H0SB1R,C&K,SWITCH SLIDE DIP SPDT 25MA 24V,9833,0,"2.01000","0","1","Cut Tape (CT)","TDD","Active","SPDT","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","-","Yes","Tape Seal","-30°C ~ 85°C"
https://www.ckswitches.com/media/1326/tdd.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/TDD01H0SB1R.JPG,CKN10546DKR-ND,TDD01H0SB1R,C&K,SWITCH SLIDE DIP SPDT 25MA 24V,9833,0,"Digi-Reel","0","1","Digi-Reel®","TDD","Active","SPDT","2","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","-","Yes","Tape Seal","-30°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cs-4.pdf,//media.digikey.com/photos/Copal%20Photos/CS-4-12XTA.jpg,563-1031-2-ND,CS-4-12XTA,Nidec Copal Electronics,SWITCH ROTARY DIP SPDT 100MA 16V,6500,0,"1.13740","0","500","Tape & Reel (TR)","CS-4","Active","SPDT","2","100mA","16VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","J Lead","-","Yes","-","-25°C ~ 70°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cs-4.pdf,//media.digikey.com/photos/Copal%20Photos/CS-4-12XTA.jpg,563-1031-1-ND,CS-4-12XTA,Nidec Copal Electronics,SWITCH ROTARY DIP SPDT 100MA 16V,6950,0,"1.80000","0","1","Cut Tape (CT)","CS-4","Active","SPDT","2","100mA","16VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","J Lead","-","Yes","-","-25°C ~ 70°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cs-4.pdf,//media.digikey.com/photos/Copal%20Photos/CS-4-12XTA.jpg,563-1031-6-ND,CS-4-12XTA,Nidec Copal Electronics,SWITCH ROTARY DIP SPDT 100MA 16V,6950,0,"Digi-Reel","0","1","Digi-Reel®","CS-4","Active","SPDT","2","100mA","16VDC","Rotary for Tool","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","J Lead","-","Yes","-","-25°C ~ 70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825059&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-1825059-0.JPG,450-1917-2-ND,3-1825059-0,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 100MA 24V,8250,0,"1.13936","0","750","Tape & Reel (TR)","ADF","Active","SPST","6","100mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.177"" (4.50mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1825059&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3-1825059-0.JPG,450-1917-1-ND,3-1825059-0,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 100MA 24V,8316,0,"1.95000","0","1","Cut Tape (CT)","ADF","Active","SPST","6","100mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.177"" (4.50mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","Yes","Tape Seal","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571983&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/GDH04STR04.JPG,450-1762-2-ND,1571983-5,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 25MA 24V,8000,0,"1.15068","0","2000","Tape & Reel (TR)","GDH","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571983&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/GDH04STR04.JPG,450-1762-1-ND,1571983-5,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 25MA 24V,9231,0,"2.11000","0","1","Cut Tape (CT)","GDH","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571983&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/GDH04STR04.JPG,450-1762-6-ND,1571983-5,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 25MA 24V,9231,0,"Digi-Reel","0","1","Digi-Reel®","GDH","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-30°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_78_SPST-4PST.pdf,"//media.digikey.com/photos/Grayhill%20Photos/78B04,%2078B04S,%2078B04T,%2078B04ST.jpg",GH7184-ND,78B04ST,Grayhill Inc.,SWITCH SLIDE DIP SPST 150MA 30V,6491,336,"1.17000","0","1","Tube","78","Active","SPST","4","150mA","30VDC","Slide (Standard)","Raised","Copper Alloy","Gold","0.315"" (8.00mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571983&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/GDH08STR04.JPG,450-1761-2-ND,1-1571983-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 25MA 24V,24000,0,"1.17416","0","2000","Tape & Reel (TR)","GDH","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571983&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/GDH08STR04.JPG,450-1761-1-ND,1-1571983-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 25MA 24V,27357,0,"2.15000","0","1","Cut Tape (CT)","GDH","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-30°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1571983&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/GDH08STR04.JPG,450-1761-6-ND,1-1571983-1,TE Connectivity ALCOSWITCH Switches,SWITCH SLIDE DIP SPST 25MA 24V,27357,0,"Digi-Reel","0","1","Digi-Reel®","GDH","Active","SPST","8","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.091"" (2.30mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-30°C ~ 85°C"
https://www.ckswitches.com/media/1327/sda.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/SDA01H1SBD.JPG,CKN10358-ND,SDA01H1SBD,C&K,SWITCH SLIDE DIP SPST 25MA 24V,17540,0,"1.19000","0","1","Tube","SDA","Active","SPST","1","25mA","24VDC","Slide (Standard)","Raised","Beryllium Copper","Gold","0.214"" (5.45mm)","Surface Mount","Gull Wing","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/218.pdf,//media.digikey.com/photos/CTS%20Photos/218-4LPST.jpg,CT2184LPST-ND,218-4LPST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 25MA 24V,13401,0,"1.19000","0","1","Tube","218","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.104"" (2.65mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/193.pdf,//media.digikey.com/photos/CTS%20Photos/193-8MS.jpg,CT3100TR-ND,193-8MSR,CTS Electrocomponents,SWITCH PIANO DIP SPST 50MA 24V,2450,0,"1.19500","0","350","Tape & Reel (TR)","193","Active","SPST","8","50mA","24VDC","Piano","Raised","-","Gold","0.359"" (9.12mm)","Surface Mount, Right Angle","Gull Wing","0.100"" (2.54mm), Full","No","Epoxy Sealed Terminals","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/193.pdf,//media.digikey.com/photos/CTS%20Photos/193-8MS.jpg,CT3100CT-ND,193-8MSR,CTS Electrocomponents,SWITCH PIANO DIP SPST 50MA 24V,3236,0,"1.79000","0","1","Cut Tape (CT)","193","Active","SPST","8","50mA","24VDC","Piano","Raised","-","Gold","0.359"" (9.12mm)","Surface Mount, Right Angle","Gull Wing","0.100"" (2.54mm), Full","No","Epoxy Sealed Terminals","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/193.pdf,//media.digikey.com/photos/CTS%20Photos/193-8MS.jpg,CT3100DKR-ND,193-8MSR,CTS Electrocomponents,SWITCH PIANO DIP SPST 50MA 24V,3236,0,"Digi-Reel","0","1","Digi-Reel®","193","Active","SPST","8","50mA","24VDC","Piano","Raised","-","Gold","0.359"" (9.12mm)","Surface Mount, Right Angle","Gull Wing","0.100"" (2.54mm), Full","No","Epoxy Sealed Terminals","-40°C ~ 85°C"
https://www.e-switch.com/system/asset/product_line/data_sheet/16/KAE.pdf,//media.digikey.com/Photos/E-Switch%20Photos/KAE01LAGT.JPG,EG5071-ND,KAE01LAGT,E-Switch,SWITCH SLIDE DIP SPST 25MA 24V,17220,0,"1.24000","0","1","Tube","KAE","Active","SPST","1","25mA","24VDC","Slide (Standard)","Raised","Copper","Gold","0.169"" (4.30mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-20°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cvs.pdf,//media.digikey.com/photos/Copal%20Photos/CVS-01TB.jpg,563-1192-2-ND,CVS-01TB,Nidec Copal Electronics,SWITCH SLIDE DIP SPST 100MA 6V,6000,0,"1.25307","0","2000","Tape & Reel (TR)","CVS","Active","SPST","1","100mA","6VDC","Slide (Standard)","Raised","Stainless Steel","Gold","0.057"" (1.45mm)","Surface Mount","Gull Wing","0.039"" (1.00mm)","No","-","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cvs.pdf,//media.digikey.com/photos/Copal%20Photos/CVS-01TB.jpg,563-1192-1-ND,CVS-01TB,Nidec Copal Electronics,SWITCH SLIDE DIP SPST 100MA 6V,7161,0,"2.29000","0","1","Cut Tape (CT)","CVS","Active","SPST","1","100mA","6VDC","Slide (Standard)","Raised","Stainless Steel","Gold","0.057"" (1.45mm)","Surface Mount","Gull Wing","0.039"" (1.00mm)","No","-","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/cvs.pdf,//media.digikey.com/photos/Copal%20Photos/CVS-01TB.jpg,563-1192-6-ND,CVS-01TB,Nidec Copal Electronics,SWITCH SLIDE DIP SPST 100MA 6V,7161,0,"Digi-Reel","0","1","Digi-Reel®","CVS","Active","SPST","1","100mA","6VDC","Slide (Standard)","Raised","Stainless Steel","Gold","0.057"" (1.45mm)","Surface Mount","Gull Wing","0.039"" (1.00mm)","No","-","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/206RA-208RA.pdf,//media.digikey.com/photos/CTS%20Photos/206-4RAST.jpg,CT2064RAST-ND,206-4RAST,CTS Electrocomponents,SWITCH SLIDE DIP SPST 50MA 24V,5468,0,"1.26000","0","1","Tube","206RA","Active","SPST","4","50mA","24VDC","Slide (Standard)","Raised","-","Gold","0.400"" (10.16mm)","Through Hole, Right Angle","PC Pin","0.100"" (2.54mm), Full","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_97.pdf,"//media.digikey.com/photos/Grayhill%20Photos/97C04S,%2097C04SR,%2097C04ST.jpg",GH7644TR-ND,97C04SRT,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,48000,4000,"1.29000","0","4000","Tape & Reel (TR)","97","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.063"" (1.60mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_97.pdf,"//media.digikey.com/photos/Grayhill%20Photos/97C04S,%2097C04SR,%2097C04ST.jpg",GH7644CT-ND,97C04SRT,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,51145,4000,"2.37000","0","1","Cut Tape (CT)","97","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.063"" (1.60mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_97.pdf,"//media.digikey.com/photos/Grayhill%20Photos/97C04S,%2097C04SR,%2097C04ST.jpg",GH7644DKR-ND,97C04SRT,Grayhill Inc.,SWITCH SLIDE DIP SPST 25MA 24V,51145,4000,"Digi-Reel","0","1","Digi-Reel®","97","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.063"" (1.60mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.ctscorp.com/wp-content/uploads/218.pdf,//media.digikey.com/Photos/CTS%20Photos/MFG_218-4LPSTJ.jpg,CT3109-ND,218-4LPSTJ,CTS Electrocomponents,SWITCH SLIDE DIP SPST 25MA 24V,8097,0,"1.29000","0","1","Tube","218","Active","SPST","4","25mA","24VDC","Slide (Standard)","Flush, Recessed","Beryllium Copper","Gold","0.106"" (2.70mm)","Surface Mount","J Lead","0.050"" (1.27mm), Half","Yes","Epoxy Sealed Terminals, Tape Seal","-55°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_76_SPST.pdf,"//media.digikey.com/photos/Grayhill%20Photos/76SB04,%2076SB04S,%2076SB04T,%2076SB04ST.jpg",GH7169-ND,76SB04ST,Grayhill Inc.,SWITCH ROCKER DIP SPST 150MA 30V,12902,0,"1.30000","0","1","Tube","76","Active","SPST","4","150mA","30VDC","Rocker","Raised","Copper Alloy","Gold","0.315"" (8.00mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","Yes","Tape Seal","-40°C ~ 85°C"
http://www.grayhill.com/assets/1/7/DIP_Series_78_SPST-4PST.pdf,"//media.digikey.com/photos/Grayhill%20Photos/78B08,%2078B08S,%2078B08T,%2078B08ST.jpg",GH7193-ND,78B08T,Grayhill Inc.,SWITCH SLIDE DIP SPST 150MA 30V,2848,29172,"1.30000","0","1","Tube","78","Active","SPST","8","150mA","30VDC","Slide (Standard)","Raised","Copper Alloy","Gold","0.315"" (8.00mm)","Through Hole","PC Pin","0.100"" (2.54mm), Full","No","-","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/chs.pdf,//media.digikey.com/photos/Copal%20Photos/CHS-02TB.jpg,563-1006-2-ND,CHS-02TB,Nidec Copal Electronics,SWITCH SLIDE DIP SPST 100MA 6V,21000,0,"1.31090","0","500","Tape & Reel (TR)","CHS","Active","SPST","2","100mA","6VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.098"" (2.50mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/chs.pdf,//media.digikey.com/photos/Copal%20Photos/CHS-02TB.jpg,563-1006-1-ND,CHS-02TB,Nidec Copal Electronics,SWITCH SLIDE DIP SPST 100MA 6V,21208,0,"2.00000","0","1","Cut Tape (CT)","CHS","Active","SPST","2","100mA","6VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.098"" (2.50mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/chs.pdf,//media.digikey.com/photos/Copal%20Photos/CHS-02TB.jpg,563-1006-6-ND,CHS-02TB,Nidec Copal Electronics,SWITCH SLIDE DIP SPST 100MA 6V,21208,0,"Digi-Reel","0","1","Digi-Reel®","CHS","Active","SPST","2","100mA","6VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.098"" (2.50mm)","Surface Mount","Gull Wing","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/chs.pdf,//media.digikey.com/photos/Copal%20Photos/CHS-02TA.jpg,563-1005-2-ND,CHS-02TA,Nidec Copal Electronics,SWITCH SLIDE DIP SPST 100MA 6V,15500,0,"1.31090","0","500","Tape & Reel (TR)","CHS","Active","SPST","2","100mA","6VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.098"" (2.50mm)","Surface Mount","J Lead","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/chs.pdf,//media.digikey.com/photos/Copal%20Photos/CHS-02TA.jpg,563-1005-1-ND,CHS-02TA,Nidec Copal Electronics,SWITCH SLIDE DIP SPST 100MA 6V,15679,0,"2.00000","0","1","Cut Tape (CT)","CHS","Active","SPST","2","100mA","6VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.098"" (2.50mm)","Surface Mount","J Lead","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/switch/chs.pdf,//media.digikey.com/photos/Copal%20Photos/CHS-02TA.jpg,563-1005-6-ND,CHS-02TA,Nidec Copal Electronics,SWITCH SLIDE DIP SPST 100MA 6V,15679,0,"Digi-Reel","0","1","Digi-Reel®","CHS","Active","SPST","2","100mA","6VDC","Slide (Standard)","Flush, Recessed","Copper Alloy","Gold","0.098"" (2.50mm)","Surface Mount","J Lead","0.050"" (1.27mm), Half","Yes","Tape Seal","-40°C ~ 85°C"
