Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Coil Current","Coil Type","Features","Termination Style","Seal Rating","Coil Insulation","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material","Relay Type"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RZ&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RZ03-1C3-D012.JPG,PB2013-ND,5-1415899-5,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 24V,2018,0,"2.09000","0","1","Tube","RZ, SCHRACK","Active","Through Hole","24VDC","SPDT (1 Form C)","16A","400VAC - Max","16.7mA","Non Latching","-","PC Pin","-","Class F","16.8 VDC","2.4 VDC","8ms","6ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G5LE-E_G.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G5LE-1-E-DC24.jpg,Z2618-ND,G5LE-1-E DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 16A 24V,24750,55500,"2.17000","0","1","Tray","G5LE-E","Active","Through Hole","24VDC","SPDT (1 Form C)","16A","250VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","18 VDC","2.4 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G5LE-E_G.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G5LE-1A4-DC24.jpg,Z2617-ND,G5LE-1-E DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 16A 12V,7552,9500,"2.17000","0","1","Tray","G5LE-E","Active","Through Hole","12VDC","SPDT (1 Form C)","16A","250VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","9 VDC","1.2 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6dn.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/MFG_G6DN-Series.jpg,Z5440-ND,G6DN-1A DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 5A 12V,42773,0,"2.21000","0","1","Tube","G6DN","Active","Through Hole","12VDC","SPST-NO (1 Form A)","5A","277VAC, 125VDC - Max","9.2mA","Non Latching","-","PC Pin","Sealed - Fully","-","8.4 VDC","0.6 VDC","10ms","5ms","-40°C ~ 90°C","Silver Alloy","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5nb.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G5NB-1A4-E-DC12.jpg,Z2773-ND,G5NB-1A-E DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 5A 24V,5837,0,"2.21000","0","1","Tray","G5NB-E","Active","Through Hole","24VDC","SPST-NO (1 Form A)","5A","250VAC, 30VDC - Max","8.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","18 VDC","2.4 VDC","10ms","10ms","-40°C ~ 70°C","-","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1393194-9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/T77S1D3%20Series.jpg,PB368-ND,T77S1D10-12,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 10A 12V,57809,0,"2.24000","0","1","Bulk","T77","Active","Through Hole","12VDC","SPST-NO (1 Form A)","10A","250VAC, 30VDC - Max","37.5mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","9 VDC","0.6 VDC","10ms","4ms","-30°C ~ 85°C","Silver Cadmium Oxide (AgCdO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2-1393194-5&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/T77S1D3%20Series.jpg,PB370-ND,T77S1D3-05,TE Connectivity Potter & Brumfield Relays,RELAY GENERAL PURPOSE SPST 3A 5V,3247,0,"2.39000","0","1","Bulk","T77","Active","Through Hole","5VDC","SPST-NO (1 Form A)","3A","250VAC, 30VDC - Max","40.0mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","3.75 VDC","0.25 VDC","10ms","4ms","-30°C ~ 105°C","Silver (Ag)","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G5LE-E_G.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/G5LE-1A4-DC24.jpg,Z2616-ND,G5LE-1-E DC5,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 16A 5V,9761,0,"2.28000","0","1","Tray","G5LE-E","Active","Through Hole","5VDC","SPDT (1 Form C)","16A","250VAC - Max","79.4mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","3.75 VDC","0.5 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Indium (AgSnIn)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB959-ND,RT314024,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 24V,1839,0,"2.88000","0","1","Tube","RT1, SCHRACK","Active","Through Hole","24VDC","SPDT (1 Form C)","16A","400VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","16.8 VDC","2.4 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1461491&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/PCN-%20MHZ,000%20SERIES.jpg",PCN-112D3MHZ000-ND,"PCN-112D3MHZ,000",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 3A 12V,53520,0,"2.32000","0","1","Tube","PCN, SCHRACK","Active","Through Hole","12VDC","SPST-NO (1 Form A)","3A","277VAC, 125VDC - Max","10.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","8.4 VDC","1.2 VDC","8ms","3ms","-30°C ~ 70°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5nb.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G5NB%20SERIES.JPG,Z1676-ND,G5NB-1A DC24,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 3A 24V,2323,17000,"2.32000","0","1","Bulk","G5NB","Active","Through Hole","24VDC","SPST-NO (1 Form A)","3A","250VAC, 30VDC - Max","8.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","18 VDC","2.4 VDC","10ms","10ms","-40°C ~ 70°C","-","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1432793-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/VF4-Series_SPDT_Plug-In-Quick-Connect_Chassis-Mount.jpg,PB1773-ND,1432793-1,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 30A 12V,24024,0,"2.33000","0","1","Bulk","VF4","Active","Chassis Mount","12VDC","SPDT (1 Form C)","30A","14VDC - Nom","133mA","Non Latching","Diode","Plug In, Quick Connect - 0.250"" (6.3mm)","-","-","7.8 VDC","1.2 VDC","10ms","13ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_la.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ALA2F%20SERIES.jpg,255-3364-ND,ALA2PF24,Panasonic Electric Works,RELAY GEN PURPOSE DPST 5A 24V,1589,0,"2.35000","0","1","Bulk","ALA","Not For New Designs","Through Hole","24VDC","DPST-NO (2 Form A)","5A","277VAC - Max","22.1mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","18 VDC","1.2 VDC","15ms","15ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1393194-9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/T77S1D3%20Series.jpg,PB367-ND,T77S1D10-05,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 10A 5V,7716,0,"2.39000","0","1","Bulk","T77","Active","Through Hole","5VDC","SPST-NO (1 Form A)","10A","250VAC, 30VDC - Max","90.0mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","3.75 VDC","0.25 VDC","10ms","4ms","-30°C ~ 85°C","Silver Cadmium Oxide (AgCdO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1432786-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/1432782-1.jpg,PB681-ND,1432786-1,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 30A 12V,13092,0,"2.40000","0","1","Bulk","VF4","Active","Socketable","12VDC","SPDT (1 Form C)","30A","14VDC - Nom","151mA","Non Latching","Resistor","Plug In, Quick Connect - 0.250"" (6.3mm)","-","-","7.8 VDC","1.2 VDC","10ms","13ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT2&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB967-ND,RT424012,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 8A 12V,6790,0,"2.40000","0","1","Tube","RT2, SCHRACK","Active","Through Hole","12VDC","DPDT (2 Form C)","8A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g5q.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/SG5Q-1A-DC12,%20G5Q-1A-DC24,%20G5Q-1A4-DC12.jpg",Z3632-ND,G5Q-1A4 DC5,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 10A 5V,4557,0,"2.44000","0","1","Tray","G5Q","Active","Through Hole","5VDC","SPST-NO (1 Form A)","10A","277VAC, 30VDC - Max","40.0mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","3.75 VDC","0.25 VDC","10ms","5ms","-40°C ~ 105°C","Silver Alloy","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1461410&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/PCH-%202H,000%20SERIES.jpg",PB891-ND,"PCH-112D2H,000",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 5A 12V,32626,0,"2.47000","0","1","Bulk","PCH, OEG","Active","Through Hole","12VDC","SPDT (1 Form C)","5A","277VAC, 30VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","8.4 VDC","0.6 VDC","10ms","5ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RZ&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RZ03-1A3-D024.jpg,PB1269-ND,RZ03-1A4-D012,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 16A 12V,1035,0,"2.47000","0","1","Tube","RZ, SCHRACK","Active","Through Hole","12VDC","SPST-NO (1 Form A)","16A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","-","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT2pb&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB968-ND,RT424012F,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 8A 12V,18750,0,"2.92000","0","1","Tube","RT2","Active","Through Hole","12VDC","DPDT (2 Form C)","8A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1393194-9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/T77S1D3%20Series.jpg,PB445-ND,T77V1D10-24,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 10A 24V,13965,0,"2.48000","0","1","Bulk","T77","Active","Through Hole","24VDC","SPST-NO (1 Form A)","10A","250VAC, 30VDC - Max","18.8mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","18 VDC","1.2 VDC","10ms","4ms","-30°C ~ 85°C","Silver Cadmium Oxide (AgCdO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1393194-9&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/T77S1D3%20Series.jpg,PB369-ND,T77S1D10-24,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 10A 24V,2170,0,"2.50000","0","1","Tray","T77","Active","Through Hole","24VDC","SPST-NO (1 Form A)","10A","250VAC, 30VDC - Max","18.8mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","18 VDC","1.2 VDC","10ms","4ms","-30°C ~ 85°C","Silver Cadmium Oxide (AgCdO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RZ&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RZ01-1C4-D024.JPG,PB1271-ND,RZ01-1C4-D005,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 12A 5V,2052,0,"2.54000","0","1","Tube","RZ, SCHRACK","Active","Through Hole","5VDC","SPDT (1 Form C)","12A","400VAC - Max","84.0mA","Non Latching","-","PC Pin","-","Class F","3.5 VDC","0.5 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1461491&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/PCN-%20MHZ,000%20SERIES.jpg",PB906-ND,"PCN-124D3MHZ,000",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPST 3A 24V,11550,0,"2.93000","0","1","Tube","PCN, SCHRACK","Active","Through Hole","24VDC","SPST-NO (1 Form A)","3A","277VAC, 125VDC - Max","5.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","16.8 VDC","2.4 VDC","8ms","3ms","-30°C ~ 70°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1461491&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/PCN-%20MHZ,000%20SERIES.jpg",PCN-105D3MHZ000-ND,"PCN-105D3MHZ,000",TE Connectivity Potter & Brumfield Relays,RELAY GENERAL PURPOSE SPST 3A 5V,13601,0,"2.59000","0","1","Tube","PCN, SCHRACK","Active","Through Hole","5VDC","SPST-NO (1 Form A)","3A","277VAC, 125VDC - Max","24.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","3.5 VDC","0.5 VDC","8ms","3ms","-30°C ~ 70°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393792-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23105A5%20SERIES.jpg,PB388-ND,V23105A5305A201,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 3A 24V,9791,0,"2.98000","0","1","Tube","V23105, AXICOM","Active","Through Hole","24VDC","DPDT (2 Form C)","3A","250VAC, 220VDC - Max","8.3mA","Non Latching","-","PC Pin","-","-","16.8 VDC","1.2 VDC","6ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","Telecom"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6-1440000-9&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/OMI(H)-SH-1(05,12)(D,L),394,%20OMI-SH-124(D,L),300,%20OUDH-SS-112D,000.jpg",PB885-ND,"OMIH-SH-112L,394",TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 12V,6225,0,"2.59000","0","1","Bulk","OMIH, OEG","Active","Through Hole","12VDC","SPDT (1 Form C)","16A","250VAC, 30VDC - Max","45.0mA","Non Latching","-","PC Pin","Sealed - Fully","-","9 VDC","0.6 VDC","20ms","8ms","-30°C ~ 70°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-1-DC24.JPG,Z3076-ND,G2RL-1 DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 12A 12V,15270,11400,"2.61000","0","1","Tube","G2RL","Active","Through Hole","12VDC","SPDT (1 Form C)","12A","440VAC, 300VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_le.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ALE1PB24.JPG,255-2368-ND,ALE1PB05,Panasonic Electric Works,RELAY GEN PURPOSE SPST 16A 5V,14014,2000,"2.62000","0","1","Bulk","ALE","Active","Through Hole","5VDC","SPST-NO (1 Form A)","16A","277VAC - Max","80.0mA","Non Latching","-","PC Pin","-","Class B","3.75 VDC","0.25 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT2pb&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB295-ND,RTE24005F,TE Connectivity Potter & Brumfield Relays,RELAY GENERAL PURPOSE DPDT 8A 5V,11603,0,"2.71000","0","1","Tube","RT2","Active","Through Hole","5VDC","DPDT (2 Form C)","8A","400VAC - Max","80.6mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","3.5 VDC","0.5 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g2rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G2RL-FP.JPG,Z2924-ND,G2RL-1A-E DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPST 16A 12V,6466,20500,"2.81000","0","1","Tube","G2RL","Active","Through Hole","12VDC","SPST-NO (1 Form A)","16A","440VAC, 300VDC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","8.4 VDC","1.2 VDC","15ms","5ms","-40°C ~ 85°C","Silver Alloy, Cadmium Free","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1432868-1&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/1432868-1,%201432870-1,%201432871-1.jpg",PB1040-ND,1432868-1,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 40A 12V,3618,0,"2.83000","0","1","Bulk","VF4","Active","Through Hole","12VDC","SPDT (1 Form C)","40A","14VDC - Nom","133mA","Non Latching","-","PC Pin","-","-","7.8 VDC","1.2 VDC","8ms","5ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www3.panasonic.biz/ac/e_download/control/relay/power/catalog/mech_eng_lz.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ALZ-1C.JPG,ALZ11B05W-ND,ALZ11B05W,Panasonic Electric Works,RELAY GEN PURPOSE SPDT 16A 5V,3383,0,"2.83000","0","1","Bulk","ALZ","Active","Through Hole","5VDC","SPDT (1 Form C)","16A","440VAC - Max","80.0mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class B","3.5 VDC","0.5 VDC","15ms","5ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6RL-1C.JPG,Z2760-ND,G6RL-1 DC12,Omron Electronics Inc-EMC Div,RELAY GEN PURPOSE SPDT 8A 12V,3320,0,"3.35000","0","1","Tray","G6RL","Active","Through Hole","12VDC","SPDT (1 Form C)","8A","250VAC - Nom","18.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","8.4 VDC","1.2 VDC","10ms","5ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1393792-2&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/V23105A5%20SERIES.jpg,PB387-ND,V23105A5303A201,TE Connectivity Potter & Brumfield Relays,RELAY TELECOM DPDT 3A 12V,1672,0,"2.92000","0","1","Tube","V23105, AXICOM","Active","Through Hole","12VDC","DPDT (2 Form C)","3A","250VAC, 220VDC - Max","16.7mA","Non Latching","-","PC Pin","-","-","8.4 VDC","0.6 VDC","6ms","4ms","-40°C ~ 85°C","Silver Nickel (AgNi)","Telecom"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g6rl.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G6RL-1C.JPG,Z2758-ND,G6RL-1 DC3,Omron Electronics Inc-EMC Div,RELAY GENERAL PURPOSE SPDT 8A 3V,1416,0,"2.92000","0","1","Tray","G6RL","Active","Through Hole","3VDC","SPDT (1 Form C)","8A","250VAC - Nom","73.3mA","Non Latching","-","PC Pin","Sealed - Flux Protection","-","2.1 VDC","0.3 VDC","10ms","5ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT1&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/RTD140%20Series.jpg,PB980-ND,RTD14-012,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 16A 12V,1524,0,"2.94000","0","1","Tube","RT1, SCHRACK","Active","Through Hole","12VDC","SPDT (1 Form C)","16A","400VAC - Max","33.3mA","Non Latching","-","PC Pin","Sealed - Fully","Class F","8.4 VDC","1.2 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1432790-1&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Potter%20Brumfield%20Photos/1432782-1.jpg,PB682-ND,1432790-1,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE SPDT 30A 12V,5064,0,"2.96000","0","1","Bulk","VF4","Active","Socketable","12VDC","SPDT (1 Form C)","30A","14VDC - Nom","133mA","Non Latching","Diode","Plug In, Quick Connect - 0.250"" (6.3mm)","-","-","7.8 VDC","1.2 VDC","10ms","13ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)","General Purpose"
-,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ALZ52xxx.JPG,255-4088-5-ND,ALZ52B05,Panasonic Electric Works,RELAY GEN PURPOSE SPST 16A 5V,12995,0,"2.98000","0","1","Tube","ALZ","Active","Through Hole","5VDC","SPST-NO (1 Form A)","16A","440VAC - Max","80.0mA","Non Latching","-","PC Pin","Sealed - Fully","Class B","3.5 VDC","0.5 VDC","15ms","5ms","-40°C ~ 105°C","Silver Tin Oxide (AgSnO)","General Purpose"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=RT2&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/RT424F12.jpg,PB969-ND,RT424024,TE Connectivity Potter & Brumfield Relays,RELAY GEN PURPOSE DPDT 8A 24V,4711,0,"3.00000","0","1","Tube","RT2, SCHRACK","Active","Through Hole","24VDC","DPDT (2 Form C)","8A","400VAC - Max","16.7mA","Non Latching","-","PC Pin","Sealed - Flux Protection","Class F","16.8 VDC","2.4 VDC","8ms","6ms","-40°C ~ 85°C","Silver Nickel (AgNi)","General Purpose"
