Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Features","Termination Style","Operating Temperature","Must Operate Voltage","Must Release Voltage"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/GDP753L220V.jpg,1864-1863-ND,GDP753L220V,Carlo Gavazzi Inc.,3P DPC LUG TERM 75A 220VAC,10,0,"154.28000","0","1","Bulk","GDP","Active","Chassis Mount","220VAC","3PST-NO (3 Form A)","75A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","187 VAC","44 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_GDPxx3L.jpg,1864-1864-ND,GDP753L24V,Carlo Gavazzi Inc.,3P DPC LUG TERM 75A 24VAC,10,0,"154.28000","0","1","Bulk","GDP","Active","Chassis Mount","24VAC","3PST-NO (3 Form A)","75A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","20.4 VAC","4.8 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_GDPxx3L.jpg,1864-1865-ND,GDP903L120V,Carlo Gavazzi Inc.,3P DPC LUG TERM 90A 120VAC,10,0,"160.82000","0","1","Bulk","GDP","Active","Chassis Mount","120VAC","3PST-NO (3 Form A)","90A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","102 VAC","24 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_GDPxx3L.jpg,1864-1866-ND,GDP903L220V,Carlo Gavazzi Inc.,3P DPC LUG TERM 90A 220VAC,10,0,"160.82000","0","1","Bulk","GDP","Active","Chassis Mount","220VAC","3PST-NO (3 Form A)","90A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","187 VAC","44 VAC"
https://www.gavazzionline.com/pdf/DP_contactors14eng.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_GDPxx3L.jpg,1864-1867-ND,GDP903L24V,Carlo Gavazzi Inc.,3P DPC LUG TERM 90A 24VAC,9,0,"160.82000","0","1","Bulk","GDP","Active","Chassis Mount","24VAC","3PST-NO (3 Form A)","90A","277VAC - Nom","-","Box Lug, Quick Connect - 0.250"" (6.3mm)","-5°C ~ 40°C","20.4 VAC","4.8 VAC"
https://www.gavazzionline.com/pdf/CC-4%20Pole.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/CC65%5E4SA120.jpg,1864-1555-ND,CC65/4SA120,Carlo Gavazzi Inc.,4P CONT S 120V 50/60HZ NO AUX,5,0,"161.92000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","4PST-NO (4 Form A)","65A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-3P&DocType=DS&DocLang=English,-,PB3285-ND,3100-30J16999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 50A 120V,10,0,"163.50000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","50A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","93 VAC","20 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-3P&DocType=DS&DocLang=English,-,PB3286-ND,3100-30K16999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 50A 240V,4,0,"164.02000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","50A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-3P&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3100-30K17999CJ.jpg,PB3287-ND,3100-30K17999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 60A 240V,6,0,"165.97000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","60A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-3P&DocType=DS&DocLang=English,-,PB3282-ND,3100Y30I16999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 50A 24V,10,0,"166.23000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","50A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-3P&DocType=DS&DocLang=English,-,PB3321-ND,3100Y30J16999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 50A 120V,10,0,"166.23000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","50A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","93 VAC","20 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-3P&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3100-30I16999CJ.jpg,PB3283-ND,3100Y30K16999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 50A 240V,10,0,"166.23000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","50A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=English,-,PB3281-ND,3100-30I17999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 60A 24V,4,0,"166.23000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","60A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.gavazzionline.com/pdf/CC-4%20Pole.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/CC65%5E4SA120.jpg,1864-1560-ND,CC75/4SA120,Carlo Gavazzi Inc.,4P CONT S 120V 50/60HZ NO AUX,5,0,"167.20000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","4PST-NO (4 Form A)","75A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-3P&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3100-30I16999CJ.jpg,PB3293-ND,3100-30I16999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 50A 24V,13,0,"167.97000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","50A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-3P&DocType=DS&DocLang=English,-,PB3289-ND,3100-30J17999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 60A 120V,9,0,"169.42000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","60A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","93 VAC","20 VAC"
https://www.gavazzionline.com/pdf/CC-4%20Pole.pdf,-,1864-1565-ND,CC85/4SA120,Carlo Gavazzi Inc.,4P CONT S 120V 50/60HZ NO AUX,5,0,"172.48000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","4PST-NO (4 Form A)","85A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_93-3100-3P&DocType=DS&DocLang=English,-,PB3322-ND,3100Y30K17999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 60A 240V,18,0,"176.38000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","60A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=English,-,PB3295-ND,3100Y30J17999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 60A 120V,10,0,"176.38000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","60A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","93 VAC","20 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=English,-,PB3294-ND,3100Y30I17999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 60A 24V,10,0,"176.38000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","60A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KN_Series.pdf,//media.digikey.com/photos/Omron%20Auto/J7KN-24%2024D.JPG,Z9653-ND,J7KN-24 24D,Omron Automation and Safety,RELAY CONTACTOR 24A 24V,7,0,"179.52000","0","1","Bulk","J7KN","Active","Chassis Mount, DIN Rail","24VDC","3PST-NO (3 Form A)","24A","400VAC - Max","-","Screw Terminal","-40°C ~ 60°C","-","-"
https://www.gavazzionline.com/pdf/CC75-CC100.pdf,-,1864-1523-ND,CC100SA240,Carlo Gavazzi Inc.,3P CONT S 240V 50/60HZ 2NO2NC,5,0,"237.60000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","240VAC","3PST-NO (3 Form A)","100A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","204 VAC","72 VAC"
https://www.gavazzionline.com/pdf/CC75-CC100.pdf,-,1864-1522-ND,CC100SA120,Carlo Gavazzi Inc.,3P CONT S 120V 50/60HZ 2NO2NC,4,0,"237.60000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","100A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.gavazzionline.com/pdf/CC75-CC100.pdf,-,1864-1520-ND,CC100LA120,Carlo Gavazzi Inc.,3P CONT L 120V50/60HZ 2NO2NC,5,0,"243.38000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","120VAC","3PST-NO (3 Form A)","100A","690VAC - Max","Auxiliary Contacts","Box Lug","-5°C ~ 60°C","102 VAC","36 VAC"
https://www.gavazzionline.com/pdf/CC75-CC100.pdf,-,1864-1521-ND,CC100LA240,Carlo Gavazzi Inc.,3P CONT L 240V50/60HZ 2NO2NC,5,0,"243.38000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","240VAC","3PST-NO (3 Form A)","100A","690VAC - Max","Auxiliary Contacts","Box Lug","-5°C ~ 60°C","204 VAC","72 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3186&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3186Y30I75999CJ.jpg,PB3298-ND,3186Y30I75999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 75A 24V,3,0,"245.09000","0","1","Bulk","3186, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","75A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3186&DocType=DS&DocLang=English,-,PB3301-ND,3186Y30K75999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 75A 240V,5,0,"273.69000","0","1","Bulk","3186, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","75A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3186&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3186Y30J75999CJ.jpg,PB3300-ND,3186Y30J75999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 75A 120V,4,0,"273.69000","0","1","Bulk","3186, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","75A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
https://www.gavazzionline.com/pdf/CC130-CC150.pdf,-,1864-1527-ND,CC130LA110,Carlo Gavazzi Inc.,3P CONT L 110V50/60HZ 2NO2NC,5,0,"299.48000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","130A","690VAC - Max","Auxiliary Contacts","Box Lug","-5°C ~ 60°C","93.5 VAC","33 VAC"
https://www.gavazzionline.com/pdf/CC130-CC150.pdf,-,1864-1528-ND,CC130SA110,Carlo Gavazzi Inc.,3P CONT S 110V 50/60HZ 2NO2NC,5,0,"299.48000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","130A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","93.5 VAC","33 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3186&DocType=DS&DocLang=English,-,PB3304-ND,3186Y30J90999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 90A 120V,5,0,"333.84000","0","1","Bulk","3186, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","90A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3186&DocType=DS&DocLang=English,-,PB3303-ND,3186Y30I90999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 90A 24V,2,0,"333.84000","0","1","Bulk","3186, Products Unlimited","Active","Chassis Mount","24VAC","3PST-NO (DM) (3 Form X)","90A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","18 VAC","6 VAC"
https://www.gavazzionline.com/pdf/CC130-CC150.pdf,-,1864-1529-ND,CC150LA110,Carlo Gavazzi Inc.,3P CONT L 110V50/60HZ 2NO2NC,5,0,"356.40000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","150A","690VAC - Max","Auxiliary Contacts","Box Lug","-5°C ~ 60°C","93.5 VAC","33 VAC"
https://www.gavazzionline.com/pdf/CC130-CC150.pdf,-,1864-1530-ND,CC150SA110,Carlo Gavazzi Inc.,3P CONT S 110V 50/60HZ 2NO2NC,5,0,"356.40000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","110VAC","3PST-NO (3 Form A)","150A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","93.5 VAC","33 VAC"
https://www.gavazzionline.com/pdf/CC185-CC225.pdf,-,1864-1532-ND,CC185SAD100/200,Carlo Gavazzi Inc.,3P CONT S 100/200 VAC/DC 2NO2NC,3,0,"507.43000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","100 ~ 200VAC/DC","3PST-NO (3 Form A)","185A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","-","-"
https://www.gavazzionline.com/pdf/CC265-CC400.pdf,-,1864-1536-ND,CC225SAD100/200,Carlo Gavazzi Inc.,3P CONT S 100/200 VACDC 2NO2NC,4,0,"563.64000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","100 ~ 200VAC/DC","3PST-NO (3 Form A)","225A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","-","-"
-,-,1864-1540-ND,CC265SAD100/200,Carlo Gavazzi Inc.,3P CONT S 100/200 VACDC 2NO2NC,3,0,"664.51000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","100 ~ 200VAC/DC","3PST-NO (3 Form A)","265A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3100Y30T12999CJ.JPG,PB3305-ND,3100Y30T12999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 120A 120V,8,0,"706.41000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","3PST-NO (DM) (3 Form X)","120A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","93 VAC","20 VAC"
https://www.gavazzionline.com/pdf/CC265-CC400.pdf,-,1864-1544-ND,CC330SAD100/200,Carlo Gavazzi Inc.,3P CONT S 100/200 VACDC 2NO2NC,5,0,"706.86000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","100 ~ 200VAC/DC","3PST-NO (3 Form A)","330A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_98-3100&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/3100Y30U12999CJ.jpg,PB3306-ND,3100Y30U12999CJ,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR 3PST 120A 240V,4,0,"741.73000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","3PST-NO (DM) (3 Form X)","120A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.gavazzionline.com/pdf/CC265-CC400.pdf,-,1864-1545-ND,CC400SAD100/200,Carlo Gavazzi Inc.,3P CONT S 100/200 VACDC 2NO2NC,5,0,"790.02000","0","1","Bulk","CC","Active","Chassis Mount, DIN Rail","100 ~ 200VAC/DC","3PST-NO (3 Form A)","400A","690VAC - Max","Auxiliary Contacts","Screw Terminal","-5°C ~ 60°C","-","-"
http://www.ia.omron.com/data_pdf/cat/g7z_j160-e1_3_2_csm1001495.pdf,-,Z7609-ND,G7Z-2A2B-02Z DC24,Omron Automation and Safety,RELAY GEN PURPOSE 4PST 40A 24V,7,0,"94.26000","0","1","Bulk","G7Z","Obsolete","Chassis Mount","24VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","40A","480VAC - Max","-","Screw Terminal","-25°C ~ 60°C","18 VDC","2.4 VDC"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/J7KN_Mar2002.pdf,//media.digikey.com/Photos/Omron%20Auto/J7KN-14D-10-24D.jpg,J7KN-14D-1024D-ND,J7KN-14D-10 24D,Omron Automation and Safety,CONTACTOR,2,0,"116.62000","0","1","-","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2-1616921-3&DocType=Customer+Drawing&DocLang=English  ,//media.digikey.com/Photos/TE%20Connectivity/K400B1F.jpg,A121842-ND,K400B1F,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 400A 28VDC,9,0,"1248.25000","0","1","Bulk","K, Hartman","Active","Chassis Mount","28VDC","SPST-NO (DM) (1 Form X)","400A","28VDC - Nom","Sealed - Fully","Wire Leads","-55°C ~ 85°C","18 VDC","7 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6-1616968-5&DocType=Customer+Drawing&DocLang=English  ,//media.digikey.com/Photos/TE%20Connectivity/K4001A3C.JPG,A121844-ND,K4001A3C,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 400A 28VDC,7,0,"5336.64000","0","1","Bulk","K, Hartman","Active","Chassis Mount","28VDC","SPST-NO (DM) (1 Form X)","400A","28VDC - Nom","Auxiliary Contacts","Connector, Stud","-55°C ~ 85°C","13 VDC","9 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6-1773450-9_LEV100&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/LEV100A5ANG.jpg,A101164-ND,LEV100A5ANG,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 100A 24V,0,0,"97.36000","0","1","Bulk","LEV100, KILOVAC","Active","Chassis Mount","24VDC","SPST-NO (DM) (1 Form X)","100A","900VDC - Max","Sealed - Hermetically","Stud","-40°C ~ 85°C","16 VDC","2.4 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec7_LEV200&DocType=CS&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/LEV200A4NAF.jpg,A101171-ND,LEV200A4NAF,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 500A 12V,0,0,"115.52000","0","1","Bulk","LEV200, KILOVAC","Active","Chassis Mount","12VDC","SPST-NO (DM) (1 Form X)","500A","900VDC - Max","Sealed - Hermetically","Stud","-40°C ~ 85°C","9 VDC","2 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5-1773450-5_sec7_LEV200&DocType=CS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6-1618390-8.JPG,A101169-ND,LEV200H5ANA,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 500A 24V,2,0,"136.95000","0","1","Bulk","LEV200, KILOVAC","Active","Chassis Mount","24VDC","SPST-NO (DM) (1 Form X)","500A","900VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 85°C","19 VDC","5 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773903-9_k1k&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/K1K06X024EAFA.JPG,A124441-ND,K1K06X024EAFA,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 1000A 24V,0,0,"711.46000","0","1","Bulk","K1K06X, KILOVAC","Active","Chassis Mount","24VDC","SPST-NO (DM) (1 Form X)","1000A","1000VDC - Max","Sealed - Hermetically","Wire Leads","-40°C ~ 105°C","18 VDC","10 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773889-4_cap120&amp&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CAP120ASANG.jpg,A124433-ND,CAP120ASANG,"TE Connectivity Aerospace, Defense and Marine",RELAY CONTACTOR SPST 150A 28V,0,0,"969.15000","0","1","Bulk","CAP120, KILOVAC","Active","Chassis Mount","28VDC","SPST-NO (DM) (1 Form X)","150A","600VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 85°C","16 VDC","6 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5-1611004-2.JPG,PB1645-ND,3100-20T6999,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 30A 120V,0,0,"34.42000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","120VAC","DPST-NO (DM) (2 Form X)","30A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","88 VAC","20 VAC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_96-3100&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/7-1611004-4.JPG,PB1646-ND,3100-20U18999CL,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 40A 240V,0,0,"40.40000","0","1","Bulk","3100, Products Unlimited","Active","Chassis Mount","240VAC","DPST-NO (DM) (2 Form X)","40A","600VAC - Max","Insulation - Class B","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 65°C","177 VAC","40 VAC"
https://www.tdk-electronics.tdk.com/inf/100/ds/HVC200A_24.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_B88269X1000C101.jpg,495-76542-ND,B88269X1010C011,EPCOS (TDK),RELAY CONTACTR SPST 200A 24V HVC,1,0,"127.50000","0","1","Box","HVC200A","Active","Chassis Mount","24VDC","SPST-NO (1 Form A)","200A","450VDC - Max","Sealed - Hermetically","Stud, Wire Leads","-40°C ~ 85°C","18 VDC","2 VDC"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1308242_P30P40&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/P40P48D12P1-24.JPG,PB2092-ND,P40P48D12P1-24,TE Connectivity Potter & Brumfield Relays,RELAY CONTACTOR DPST 40A 24V,0,0,"169.44000","0","1","Bulk","P40","Active","Chassis Mount","24VDC","4PST-2NO/2NC (DB/DM) (2 Form X, 2 Form Y)","40A","600VAC - Max","-","Screw Terminal, Quick Connect - 0.250"" (6.3mm)","-55°C ~ 65°C","18 VDC","-"
