Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Coil Type","Coil Current","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Features","Mounting Type","Termination Style","Operating Temperature"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1A-P-12V,%20CB1A-P-24V.jpg",255-6153-ND,CB1A-T-P-24V,Panasonic Electric Works,CB RELAY HR 1 FORM A 24V,70,2800,"7.70000","0","1","Bulk","CB","Active","Non Latching","75.0mA","24VDC","SPST-NO (1 Form A)","40A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 125°C"
https://www.littelfuse.com/~/media/commercial-vehicle/catalogs/littelfuse-aftermarket-catalog-cvp150.pdf,-,F9141-ND,880107,Littelfuse Inc.,SD RELAY DUAL POLE,12,0,"328.09000","0","1","Bulk","SD","Active","Latching, Single Coil","-","12VDC","DPST-NO (2 Form A)","300A","12VDC - Nom","-","-","-","-","-","Chassis Mount","Stud","-40°C ~ 85°C"
//media.digikey.com/PDF/Data%20Sheets/Omron%20PDFs/G8HE.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G8HE-SERIES.jpg,Z3322-ND,G8HE-1A7T-R-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPST 40A 12V,32,0,"3.96000","0","1","Bulk","G8HE","Obsolete","Non Latching","141mA","12VDC","SPST-NO (1 Form A)","40A","16VDC - Max","8 VDC","1 VDC","20ms","20ms","Resistor","Socketable","Plug In","-40°C ~ 125°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1-12V,%20CB1-24V.jpg",255-2162-ND,CB1-R-24V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,69,0,"5.86000","0","1","Bulk","CB","Active","Non Latching","84.0mA","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Resistor, Sealed - Fully","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g8jn.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G8JN-1C7T-DC12,%20G8JN-1C7T--R-DC12.jpg",Z983-ND,G8JN-1C6T-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPDT 35A 12V,91,0,"8.57000","0","1","Bulk","G8JN","Obsolete","Non Latching","-","12VDC","SPDT (1 Form C)","35A","16VDC - Max","8 VDC","1 VDC","20ms","10ms","-","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 125°C"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61207_en_cp.pdf,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CP1A-12V,%20CP1-12V.jpg",255-1939-ND,CP1-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"2.71000","0","1","Tube","CP","Active","Non Latching","53.3mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7.2 VDC","1 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g9ej.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G9EJ-1-DC12.JPG,Z4068-ND,G9EJ-1-DC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPST 25A 12V,0,0,"31.00000","0","1","Bulk","G9EJ","Active","Non Latching","167mA","12VDC","SPST-NO (1 Form A)","25A","400VDC - Max","7.2 VDC","0.6 VDC","50ms","30ms","-","-","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g9ej-1-e.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/G9EJ-1-E-UVDDC12.JPG,Z4381-ND,G9EJ-1-E-UVDDC12,Omron Electronics Inc-EMC Div,RELAY AUTOMOTIVE SPST 15A 12V,0,0,"31.00000","0","1","Tray","G9EJ-1-E","Active","Non Latching","100mA","12VDC","SPST-NO (1 Form A)","15A","400VDC - Max","7.2 VDC","0.6 VDC","50ms","30ms","-","Chassis Mount","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/EV(AEV).pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/AEV170xx.jpg,255-3596-ND,AEV17012,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 200A 12V,0,0,"351.20000","0","1","Bulk","AEV","Active","Non Latching","500mA","12VDC","SPST-NO (1 Form A)","200A","400VDC - Nom","9 VDC","1 VDC","50ms","30ms","-","Chassis Mount","Wire Leads","-40°C ~ 80°C"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61210_en_jjm.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JJM1-12V.jpg,255-3101-ND,JJM1A-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,0,0,"3.46000","0","1","Bulk","JJM","Active","Non Latching","53.3mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7.2 VDC","1 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/CB1-12V,%20CB1-24V.jpg",255-2170-ND,CB1A-R-24V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"5.59000","0","1","Bulk","CB","Active","Non Latching","84.0mA","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Resistor, Sealed - Fully","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CB1-WM-24V.JPG,255-3730-ND,CB1-WM-24V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 24V,22,0,"6.62000","0","1","Bulk","CB","Active","Non Latching","75.0mA","24VDC","SPDT (1 Form C)","20A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Sealed - Fully","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CT_Relays~.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ACTP212.jpg,255-5876-ND,ACTP212,Panasonic Electric Works,RELAY AUTOMOTIVE SPDTX2 30A 12V,0,0,"5.90000","0","1","Tube","ACTP","Active","Non Latching","83.3mA","12VDC","SPDT (1 Form C) x 2","30A","14VDC - Nom","7.2 VDC","1 VDC","10ms","10ms","-","Through Hole","PC Pin","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,"//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CB1A-R-M-12V,%20CB1A-R-M-24V.jpg",255-6154-ND,CB1AH-T-P-24V,Panasonic Electric Works,CB RELAY HR 1 FORM A 24V,0,0,"9.22000","0","1","Tube","CB","Active","Non Latching","58.0mA","24VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 125°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/JS-M%20Relays.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JSM1-%20SERIES.jpg,JSM1A-9V-4-ND,JSM1A-9V-4,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 10A 9V,0,0,"1.02600","0","100","Bulk","JS-M","Active","Non Latching","71.4mA","9VDC","SPST-NO (1 Form A)","10A","16VDC - Max","4.7 VDC","0.7 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/JS-M%20Relays.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JSM1-%20SERIES.jpg,JSM1-9V-4-ND,JSM1-9V-4,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 10A 9V,0,0,"1.13400","0","100","Bulk","JS-M","Active","Non Latching","71.4mA","9VDC","SPDT (1 Form C)","10A","16VDC - Max","4.7 VDC","0.7 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/JS-M%20Relays.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JSM1-%20SERIES.jpg,JSM1A-9V-5-ND,JSM1A-9V-5,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 15A 9V,0,0,"1.20600","0","100","Bulk","JS-M","Active","Non Latching","71.4mA","9VDC","SPST-NO (1 Form A)","15A","16VDC - Max","4.7 VDC","0.7 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=C23303-A0086-A001-CD&DocType=Customer+Drawing&DocLang=English,-,PB1283-ND,1-1414761-0,TE Connectivity Potter & Brumfield Relays,RELAY AUTO SPDT 30A 12V,0,0,"1.44200","0","2000","Bulk","Micro Relay K","Active","Non Latching","47.2mA","12VDC","SPDT (1 Form C)","30A","12VDC - Nom","6.9 VDC","1.5 VDC","3ms","1.5ms","-","Through Hole","PC Pin","-40°C ~ 105°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23086-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/6-1414920-0.JPG,A119650-ND,6-1414920-0,TE Connectivity Potter & Brumfield Relays,RELAY AUTO SPDT 30A 12V,0,0,"1.62400","0","2000","Bulk","Micro Relay K","Active","Non Latching","47.2mA","12VDC","SPDT (1 Form C)","30A","12VDC - Nom","6.9 VDC","1.5 VDC","3ms","1.5ms","-","Through Hole","PC Pin","-40°C ~ 105°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/JS-M_Series_Rev_Dec_2011.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JSM1-%20SERIES.jpg,JSM1AF-12V-4-ND,JSM1AF-12V-4,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 10A 12V,0,0,"1.65600","0","100","Bulk","JS-M","Active","Non Latching","53.3mA","12VDC","SPST-NO (1 Form A)","10A","16VDC - Max","6.3 VDC","0.9 VDC","10ms","10ms","Sealed - Flux Protection","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/JS-M_Series_Rev_Dec_2011.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/JSM1-%20SERIES.jpg,JSM1F-12V-4-ND,JSM1F-12V-4,Panasonic Electric Works,AUTOMOTIVE POWER RELAY,0,0,"1.98000","0","100","Bulk","JS-M","Active","Non Latching","53.3mA","12VDC","SPDT (1 Form C)","10A","16VDC - Max","6.3 VDC","0.9 VDC","10ms","10ms","Sealed - Flux Protection","Through Hole","PC Pin","-40°C ~ 85°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=V23076-X0000-A001&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1393277-8.JPG,1393277-4-ND,1393277-4,TE Connectivity AMP Connectors,RELAY AUTOMOTIVE SPDT 45A 12V,0,0,"2.13013","0","5250","Bulk","V23076","Active","Non Latching","133mA","12VDC","SPDT (1 Form C)","45A","12VDC - Nom","6.9 VDC","1.2 VDC","5ms","3ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ACV31012.JPG,ACV11012-ND,ACV11012,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"3.13500","0","50","Tube","ACV","Active","Non Latching","67.0mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","10ms","-","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACV12012.jpg,ACV11212-ND,ACV11212,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 20A 12V,0,0,"3.21100","0","50","Tube","ACV","Active","Non Latching","84.0mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","15ms","Resistor","Socketable","Plug In","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AVF-12V-ND,CB1AVF-12V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 12V,0,0,"3.28700","0","50","Bulk","CB","Active","Non Latching","117mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://industrial.panasonic.com/ac/cdn/e/control/relay/vehicle/catalog/mech_eng_cpp.pdf,-,CP1AH-12V-ND,CP1AH-12V,Panasonic Electric Works,CP POWER RELAY 1 FORM A 12V,0,0,"3.36000","0","40","Bulk","CP","Active","Non Latching","37.5mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7.2 VDC","1 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AV-12V-ND,CB1AV-12V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 12V,0,0,"3.38200","0","50","Bulk","CB","Active","Non Latching","117mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Fully","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
-,-,CP1H-12V-ND,CP1H-12V,Panasonic Electric Works,CP POWER RELAY 1 FORM C 12V,0,0,"3.46000","0","40","Bulk","CP","Active","Non Latching","37.5mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","7.2 VDC","1 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
-,-,CP1H-N-12V-ND,CP1H-N-12V,Panasonic Electric Works,CP POWER RELAY 1 FORM C 12V,0,0,"3.46000","0","40","Bulk","CP","Active","Non Latching","53.3mA","12VDC","SPDT (1 Form C)","20A","14VDC - Nom","6.5 VDC","1 VDC","10ms","10ms","Sealed - Fully","Through Hole","PC Pin","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AVF-D-12V-ND,CB1AVF-D-12V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 12V,0,0,"3.49600","0","50","Bulk","CB","Active","Non Latching","117mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","-","Diode, Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AVF-R-12V-ND,CB1AVF-R-12V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 12V,0,0,"3.49600","0","50","Bulk","CB","Active","Non Latching","134mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Resistor, Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
-,-,CB1VF-12V-ND,CB1VF-12V,Panasonic Electric Works,CB RELAY 1 FORM C 35A 12V,0,0,"3.49600","0","50","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61204_en_cm_pd2014.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CM1A-12V.JPG,CM1AF-12V-ND,CM1AF-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 35A 12V,0,100,"3.51500","0","50","Bulk","CM","Active","Non Latching","125mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","10ms","10ms","Sealed - Flux Protection","Socketable","Plug In","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CM_Relays_2012.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CM1A-12V.JPG,CM1AF-D-P-12V-ND,CM1AF-D-P-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 35A 12V,0,0,"3.51500","0","50","Bulk","CM","Active","Non Latching","125mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","10ms","15ms","Diode, Sealed - Flux Protection","Through Hole","PC Pin","-40°C ~ 85°C"
https://www.panasonic-electric-works.com/cps/rde/xbcr/pew_eu_en/ds_61220_en_cnm.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/ACNM7112SAX.JPG,ACNM5112SAZ-ND,ACNM5112SAZ,Panasonic Electric Works,RELAY AUTO SPDT 30A 12V,0,0,"3.52800","0","200","Tape & Reel (TR)","ACNM","Active","Non Latching","53.3mA","12VDC","SPDT (1 Form C)","30A","14VDC - Nom","7.2 VDC","1 VDC","10ms","10ms","-","Surface Mount","Gull Wing","-40°C ~ 110°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electric%20Works%20PDFs/CV(ACV)_Series.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/ACV31012.JPG,ACV31212-ND,ACV31212,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 12V,0,0,"3.53400","0","50","Tube","ACV","Active","Non Latching","84.0mA","12VDC","SPST-NO (1 Form A)","20A","14VDC - Nom","7 VDC","0.6 VDC","10ms","15ms","Resistor","Socketable","Plug In","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AVF-24V-ND,CB1AVF-24V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 24V,0,0,"3.55300","0","50","Bulk","CB","Active","Non Latching","75.0mA","24VDC","SPST-NO (1 Form A)","15A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AV-D-12V-ND,CB1AV-D-12V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 12V,0,0,"3.61000","0","50","Bulk","CB","Active","Non Latching","117mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","-","Diode, Sealed - Fully","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AV-R-12V-ND,CB1AV-R-12V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 12V,0,0,"3.61000","0","50","Bulk","CB","Active","Non Latching","134mA","12VDC","SPST-NO (1 Form A)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Resistor, Sealed - Fully","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
-,-,CB1V-12V-ND,CB1V-12V,Panasonic Electric Works,CB RELAY 1 FORM C 35A 12V,0,0,"3.61000","0","50","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Sealed - Fully","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AV-24V-ND,CB1AV-24V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 24V,0,0,"3.64800","0","50","Bulk","CB","Active","Non Latching","75.0mA","24VDC","SPST-NO (1 Form A)","15A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Sealed - Fully","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
-,-,CB1VF-D-12V-ND,CB1VF-D-12V,Panasonic Electric Works,CB RELAY 1 FORM C 35A 12V,0,0,"3.72400","0","50","Bulk","CB","Active","Non Latching","117mA","12VDC","SPDT (1 Form C)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","-","Diode, Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
-,-,CB1VF-R-12V-ND,CB1VF-R-12V,Panasonic Electric Works,CB RELAY 1 FORM C 35A 12V,0,0,"3.72400","0","50","Bulk","CB","Active","Non Latching","134mA","12VDC","SPDT (1 Form C)","35A","14VDC - Nom","7 VDC","1.2 VDC","15ms","15ms","Resistor, Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AVF-D-24V-ND,CB1AVF-D-24V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 24V,0,0,"3.76200","0","50","Bulk","CB","Active","Non Latching","75.0mA","24VDC","SPST-NO (1 Form A)","15A","28VDC - Nom","14 VDC","2.4 VDC","15ms","-","Diode, Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AVF-R-24V-ND,CB1AVF-R-24V,Panasonic Electric Works,CB RELAY 1 FORM A 35A 24V,0,0,"3.76200","0","50","Bulk","CB","Active","Non Latching","84.0mA","24VDC","SPST-NO (1 Form A)","15A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Resistor, Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
-,-,CB1VF-24V-ND,CB1VF-24V,Panasonic Electric Works,CB RELAY 1 FORM C 35A 24V,0,0,"3.76200","0","50","Bulk","CB","Active","Non Latching","75.0mA","24VDC","SPDT (1 Form C)","15A","28VDC - Nom","14 VDC","2.4 VDC","15ms","15ms","Sealed - Flux Protection","Socketable","Plug In, Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
https://b2b-api.panasonic.eu/file_stream/pids/fileversion/350,-,CB1AF-D-M-24V-ND,CB1AF-D-M-24V,Panasonic Electric Works,RELAY AUTOMOTIVE SPST 20A 24V,0,0,"3.78100","0","50","Bulk","CB","Active","Non Latching","75.0mA","24VDC","SPST-NO (1 Form A)","20A","28VDC - Nom","14 VDC","2.4 VDC","15ms","-","Diode, Sealed - Flux Protection","Chassis Mount","Quick Connect - 0.250"" (6.3mm)","-40°C ~ 85°C"
http://www.panasonic-electric-works.com/eu-asset/en/downloads/ds_61204_en_cm_pd2014.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/MFG_CM-Series_SPDT_Socketable.jpg,CM1F-R-12V-ND,CM1F-R-12V,Panasonic Electric Works,RELAY AUTOMOTIVE SPDT 35A 12V,0,150,"3.78100","0","50","Bulk","CM","Active","Non Latching","125mA","12VDC","SPDT (1 Form C)","35A","14VDC - Nom","7 VDC","1.2 VDC","10ms","10ms","Resistor, Sealed - Flux Protection","Socketable","Plug In","-40°C ~ 85°C"
