Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1)","Resistor - Emitter Base (R2)","DC Current Gain (hFE) (Min) @ Ic, Vce","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Frequency - Transition","Power - Max","Mounting Type","Package / Case","Supplier Device Package"
https://www.rohm.com/datasheet/DTC114YEB/dtc114yebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC114YKAT146CT-ND,DTC114YKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,79721,0,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","68 @ 5mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC114YEB/dtc114yebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC114YKAT146DKR-ND,DTC114YKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,79721,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","68 @ 5mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC143ZEB/dtc143zebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;UMT3;UM,UA,WT;3.jpg",DTC143ZUAT106TR-ND,DTC143ZUAT106,Rohm Semiconductor,TRANS PREBIAS NPN 200MW UMT3,57000,0,"0.03315","0","3000","Tape & Reel (TR)","-","Not For New Designs","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 10mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","SC-70, SOT-323","UMT3"
https://www.rohm.com/datasheet/DTC143ZEB/dtc143zebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;UMT3;UM,UA,WT;3.jpg",DTC143ZUAT106CT-ND,DTC143ZUAT106,Rohm Semiconductor,TRANS PREBIAS NPN 200MW UMT3,57240,0,"0.19000","0","1","Cut Tape (CT)","-","Not For New Designs","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 10mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","SC-70, SOT-323","UMT3"
https://www.rohm.com/datasheet/DTC143ZEB/dtc143zebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;UMT3;UM,UA,WT;3.jpg",DTC143ZUAT106DKR-ND,DTC143ZUAT106,Rohm Semiconductor,TRANS PREBIAS NPN 200MW UMT3,57240,0,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 10mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","SC-70, SOT-323","UMT3"
https://www.rohm.com/datasheet/DTC144EEB/dtc144eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC144EKAT146TR-ND,DTC144EKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,42000,0,"0.03315","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","68 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC144EEB/dtc144eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC144EKAT146CT-ND,DTC144EKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,44199,0,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","68 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC144EEB/dtc144eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC144EKAT146DKR-ND,DTC144EKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,44199,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","68 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTA114EEB/dta114eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTA114EKAT146TR-ND,DTA114EKAT146,Rohm Semiconductor,TRANS PREBIAS PNP 200MW SMT3,18000,0,"0.03315","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","50mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTA114EEB/dta114eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTA114EKAT146CT-ND,DTA114EKAT146,Rohm Semiconductor,TRANS PREBIAS PNP 200MW SMT3,20463,0,"0.19000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","50mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTA114EEB/dta114eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTA114EKAT146DKR-ND,DTA114EKAT146,Rohm Semiconductor,TRANS PREBIAS PNP 200MW SMT3,20463,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","50mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC144EEB/dtc144eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;UMT3;UM,UA,WT;3.jpg",DTC144EUAT106TR-ND,DTC144EUAT106,Rohm Semiconductor,TRANS PREBIAS NPN 200MW UMT3,12000,0,"0.03315","0","3000","Tape & Reel (TR)","-","Not For New Designs","NPN - Pre-Biased","30mA","50V","47 kOhms","47 kOhms","68 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","SC-70, SOT-323","UMT3"
https://www.rohm.com/datasheet/DTC144EEB/dtc144eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;UMT3;UM,UA,WT;3.jpg",DTC144EUAT106CT-ND,DTC144EUAT106,Rohm Semiconductor,TRANS PREBIAS NPN 200MW UMT3,12743,0,"0.19000","0","1","Cut Tape (CT)","-","Not For New Designs","NPN - Pre-Biased","30mA","50V","47 kOhms","47 kOhms","68 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","SC-70, SOT-323","UMT3"
https://www.rohm.com/datasheet/DTC144EEB/dtc144eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;UMT3;UM,UA,WT;3.jpg",DTC144EUAT106DKR-ND,DTC144EUAT106,Rohm Semiconductor,TRANS PREBIAS NPN 200MW UMT3,12743,0,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","NPN - Pre-Biased","30mA","50V","47 kOhms","47 kOhms","68 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","SC-70, SOT-323","UMT3"
https://www.rohm.com/datasheet/DTC113ZKA/dtc113zkat146-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC113ZKAT146TR-ND,DTC113ZKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,9000,0,"0.03315","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","1 kOhms","10 kOhms","33 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC113ZKA/dtc113zkat146-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC113ZKAT146CT-ND,DTC113ZKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,11447,0,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","1 kOhms","10 kOhms","33 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC113ZKA/dtc113zkat146-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC113ZKAT146DKR-ND,DTC113ZKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,11447,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","1 kOhms","10 kOhms","33 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTA143EEB/dta143eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTA143EKAT146TR-ND,DTA143EKAT146,Rohm Semiconductor,TRANS PREBIAS PNP 200MW SMT3,6000,0,"0.03315","0","3000","Tape & Reel (TR)","-","Active","PNP - Pre-Biased","100mA","50V","4.7 kOhms","4.7 kOhms","30 @ 10mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTA143EEB/dta143eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTA143EKAT146CT-ND,DTA143EKAT146,Rohm Semiconductor,TRANS PREBIAS PNP 200MW SMT3,6985,0,"0.19000","0","1","Cut Tape (CT)","-","Active","PNP - Pre-Biased","100mA","50V","4.7 kOhms","4.7 kOhms","30 @ 10mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTA143EEB/dta143eebtl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTA143EKAT146DKR-ND,DTA143EKAT146,Rohm Semiconductor,TRANS PREBIAS PNP 200MW SMT3,6985,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","PNP - Pre-Biased","100mA","50V","4.7 kOhms","4.7 kOhms","30 @ 10mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC124EE/dtc124eetl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC124EKAT146TR-ND,DTC124EKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,3000,0,"0.03315","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","30mA","50V","22 kOhms","22 kOhms","56 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC124EE/dtc124eetl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC124EKAT146CT-ND,DTC124EKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,6305,0,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","30mA","50V","22 kOhms","22 kOhms","56 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.rohm.com/datasheet/DTC124EE/dtc124eetl-e,"//media.digikey.com/Renders/Rohm%20Renders/846;SMT3;KA,K;3.jpg",DTC124EKAT146DKR-ND,DTC124EKAT146,Rohm Semiconductor,TRANS PREBIAS NPN 200MW SMT3,6305,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","30mA","50V","22 kOhms","22 kOhms","56 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SMT3"
https://www.diodes.com/assets/Datasheets/ds30330.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-3%20PKG.jpg,DDTC143ZCA-FDITR-ND,DDTC143ZCA-7-F,Diodes Incorporated,TRANS PREBIAS NPN 200MW SOT23-3,18000,0,"0.03347","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 10mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.diodes.com/assets/Datasheets/ds30330.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-3%20PKG.jpg,DDTC143ZCA-FDICT-ND,DDTC143ZCA-7-F,Diodes Incorporated,TRANS PREBIAS NPN 200MW SOT23-3,22620,0,"0.19000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 10mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.diodes.com/assets/Datasheets/ds30330.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-3%20PKG.jpg,DDTC143ZCA-FDIDKR-ND,DDTC143ZCA-7-F,Diodes Incorporated,TRANS PREBIAS NPN 200MW SOT23-3,22620,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","80 @ 10mA, 5V","300mV @ 250µA, 5mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.diodes.com/assets/Datasheets/ds30329.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-3%20PKG.jpg,DDTC114ECA-FDITR-ND,DDTC114ECA-7-F,Diodes Incorporated,TRANS PREBIAS NPN 200MW SOT23-3,219000,0,"0.03623","0","3000","Tape & Reel (TR)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.diodes.com/assets/Datasheets/ds30329.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-3%20PKG.jpg,DDTC114ECA-FDICT-ND,DDTC114ECA-7-F,Diodes Incorporated,TRANS PREBIAS NPN 200MW SOT23-3,219283,0,"0.21000","0","1","Cut Tape (CT)","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.diodes.com/assets/Datasheets/ds30329.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT-23-3%20PKG.jpg,DDTC114ECA-FDIDKR-ND,DDTC114ECA-7-F,Diodes Incorporated,TRANS PREBIAS NPN 200MW SOT23-3,219283,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","300mV @ 500µA, 10mA","500nA","250MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr116series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143f60ae880285,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR116E6327HTSA1TR-ND,BCR116E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,360000,0,"0.03647","0","3000","Tape & Reel (TR)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","150MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr116series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143f60ae880285,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR116E6327HTSA1CT-ND,BCR116E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,363990,0,"0.21000","0","1","Cut Tape (CT)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","150MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr116series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143f60ae880285,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR116E6327HTSA1DKR-ND,BCR116E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,363990,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","4.7 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","150MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr135series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143f8b054a0289,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR135E6327HTSA1TR-ND,BCR135E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,120000,0,"0.03647","0","3000","Tape & Reel (TR)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","150MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr135series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143f8b054a0289,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR135E6327HTSA1CT-ND,BCR135E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,122943,0,"0.21000","0","1","Cut Tape (CT)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","150MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr135series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143f8b054a0289,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR135E6327HTSA1DKR-ND,BCR135E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,122943,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","10 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","150MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr148series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a373011440144ad602b8,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR148E6327HTSA1TR-ND,BCR148E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,69000,0,"0.03647","0","3000","Tape & Reel (TR)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","100MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr148series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a373011440144ad602b8,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR148E6327HTSA1CT-ND,BCR148E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,70150,0,"0.21000","0","1","Cut Tape (CT)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","100MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr148series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a373011440144ad602b8,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR148E6327HTSA1DKR-ND,BCR148E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,70150,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","47 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","100MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr112series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143a34902e01d0,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR112E6327HTSA1TR-ND,BCR112E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,57000,0,"0.03647","0","3000","Tape & Reel (TR)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","4.7 kOhms","4.7 kOhms","20 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","140MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr112series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143a34902e01d0,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR112E6327HTSA1CT-ND,BCR112E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,60010,0,"0.21000","0","1","Cut Tape (CT)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","4.7 kOhms","4.7 kOhms","20 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","140MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr112series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143a34902e01d0,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR112E6327HTSA1DKR-ND,BCR112E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,60010,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","4.7 kOhms","4.7 kOhms","20 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","140MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr108series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143a27e5a401ce,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR108E6327HTSA1TR-ND,BCR108E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,48000,0,"0.03647","0","3000","Tape & Reel (TR)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","2.2 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","170MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr108series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143a27e5a401ce,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR108E6327HTSA1CT-ND,BCR108E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,50409,0,"0.21000","0","1","Cut Tape (CT)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","2.2 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","170MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr108series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143a27e5a401ce,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR108E6327HTSA1DKR-ND,BCR108E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 0.2W SOT23-3,50409,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","2.2 kOhms","47 kOhms","70 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","170MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr133series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143f7f8a3f0288,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR133E6327HTSA1TR-ND,BCR133E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 200MW SOT23-3,27000,0,"0.03647","0","3000","Tape & Reel (TR)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","130MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
https://www.infineon.com/dgdl/bcr133series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143f7f8a3f0288,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,BCR133E6327HTSA1CT-ND,BCR133E6327HTSA1,Infineon Technologies,TRANS PREBIAS NPN 200MW SOT23-3,29441,0,"0.21000","0","1","Cut Tape (CT)","-","Last Time Buy","NPN - Pre-Biased","100mA","50V","10 kOhms","10 kOhms","30 @ 5mA, 5V","300mV @ 500µA, 10mA","100nA (ICBO)","130MHz","200mW","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
