Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector Type","1st Connector Gender","1st Connector Number of Positions","1st Connector Number of Positions Loaded","1st Connector Shell Size - Insert","1st Connector Orientation","1st Connector Mounting Type","2nd Connector Type","2nd Connector Gender","2nd Connector Number of Positions","2nd Connector Number of Positions Loaded","2nd Connector Shell Size - Insert","2nd Connector Orientation","2nd Connector Mounting Type","Length","Assembly Configuration","Cable Type","Cable Material","Color","Shielding","Ingress Protection","Usage"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273003&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/x-2273003-1.jpg,A120985-ND,2273003-1,TE Connectivity AMP Connectors,CBL FMALE TO WIRE LEAD 4P 4.92',40,0,"11.51000","0","1","M8","Active","Receptacle","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1406317.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1406317.JPG,277-9861-ND,1406317,Phoenix Contact,CBL FMALE TO WIRE LEAD 3PS 16.4',73,204,"11.58000","0","1","-","Active","Plug","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273083&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/x-2273083-1.jpg,A121010-ND,2273083-1,TE Connectivity AMP Connectors,CBL FMALE RA TO WIRE 4POS 4.92',39,0,"11.64000","0","1","M12","Active","Receptacle, Right Angle","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://b2b.harting.com/files/download/PRD/PDF_TS/210235763XX_100580396DRW009B.pdf,//media.digikey.com/Photos/Harting/21023576305.jpg,1195-4104-ND,21023576305,HARTING,CBL FMALE TO WIRE LEAD 3P 1.64',51,0,"11.68000","0","1","-","Active","Plug","Female Sockets","3","All","M8","A","Panel Mount","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Individual","Thermoplastic Polyurethane (TPU)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
-,//media.digikey.com/Photos/Omron%20Elect%20Photos/XS2F-M12PVC4A.jpg,Z3229-ND,XS2F-M12PVC4A2M,Omron Electronics Inc-EMC Div,CBL FMALE RA TO WIRE 4POS 6.56',57,429,"12.24000","0","1","XS2","Active","Plug, Right Angle","Female Sockets","4","All","M12","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.56' (2.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1406172,//media.digikey.com/Photos/Phoenix%20Photos/1406172.jpg,277-12856-ND,1406172,Phoenix Contact,CBL FMALE RA TO WIRE 5POS 6.56',31,0,"12.56000","0","1","-","Active","Plug, Right Angle","Female Sockets","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.56' (2.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://b2b.harting.com/files/download/PRD/PDF_TS/213485005XXXXX_100578860DRW009B.pdf,//media.digikey.com/Photos/Harting/213485005850x0.jpg,1195-5868-ND,21348500585010,HARTING,CBL FMALE TO WIRE LEAD 5P 3.28',35,0,"12.63000","0","1","M12","Active","Plug","Female Sockets","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Gray","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1409219.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1409219.JPG,277-10336-ND,1409219,Phoenix Contact,CBL MALE TO WIRE LEAD 3POS 0.49',36,10,"12.64000","0","1","-","Active","Receptacle","Male Pins","3","All","M25","-","Panel Mount","Wire Leads","-","-","-","-","-","-","0.49' (150.00mm)","Standard","Individual","Polyvinyl Chloride (PVC)","Multiple","Unshielded","IP65/66/68/69K - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273052&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2273052-1.jpg,A120885-ND,2273052-1,TE Connectivity AMP Connectors,CBL MALE TO WIRE LEAD 5POS 0.66',39,0,"13.05000","0","1","M12","Active","Plug","Male Pins","5","All","M12","A","Panel Mount","Wire Leads","-","-","-","-","-","-","0.66' (200.00mm)","Standard","Individual","Polypropylene (PP)","Multiple","Unshielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1406202.pdf,//media.digikey.com/Photos/Phoenix%20Photos/M8%2014063%20Series.JPG,277-9849-ND,1406202,Phoenix Contact,CBL MALE TO WIRE LEAD 4P 16.4',27,46,"13.13000","0","1","-","Active","Receptacle","Male Pins","4","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
http://www.alphawire.com/~/media/2B14FC227598481FA3B5ECE527F1807B.ashx,//media.digikey.com/Photos/Alpha%20Wire%20Photos/AR040010x-SLxxx.jpg,AR0400105SL355-ND,AR0400105 SL355,Alpha Wire,CBL FMALE TO WIRE LEAD 4P 1.97',27,0,"13.86000","0","1","-","Active","Plug","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","1.97' (600.00mm)","Standard","Round","Polyvinyl Chloride (PVC)","Slate","-","IP67 - Dust Tight, Waterproof","Industrial Environments"
http://www.amphenolltw.com/2012download/2D%20PDF/20_X-Lok%20Connectors/BB-02AFFM-QL8EXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/BB-02AFFM-QL8E01.JPG,1754-1163-ND,BB-02AFFM-QL8E01,Amphenol LTW,CBL FMALE TO WIRE LEAD 2P 3.28',52,0,"13.94000","0","1","X-Lok","Active","Plug","Female Sockets","2 (Power)","All","B","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP68 - Dust Tight, Waterproof","Industrial Environments"
http://www.switchcraft.com/Drawings/CARA16280XPXXX90_CD.pdf,//media.digikey.com/Photos/Switchcraft%20Photos/CARA162802P07990.jpg,SC2640-ND,CARA162802P07990,Conxall/Switchcraft,CBL MALE RA TO WIRE LD 2P 6.58',41,0,"14.12000","0","1","Micro-Con-X®","Active","Plug, Right Angle","Male Pins","2","All","-","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.58' (2.01m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.conec.com/catalog/en/download/download/drawing/?sku=43-01090,//media.digikey.com/Photos/Conec%20Photos/43-01090.jpg,626-1993-ND,43-01090,Conec,CBL MALE TO WIRE LEAD 5POS 1.64',50,0,"14.67000","0","1","43","Active","Receptacle","Male Pins","5","All","M12","A","Panel Mount","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Individual","Polyvinyl Chloride (PVC)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1411568_Dwg.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1411568.JPG,277-10140-ND,1411568,Phoenix Contact,CBL FMALE TO WIRE LEAD 4P 1.64',30,0,"14.68000","0","1","-","Active","Plug","Female Sockets","4","All","M12","A","Panel Mount","Wire Leads","-","-","-","-","-","-","1.64' (500.00mm)","Standard","Individual","Thermoplastic Elastomer (TPE)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
http://www.switchcraft.com/Drawings/CARA16280XSXXX90_CD.pdf,//media.digikey.com/Photos/Switchcraft%20Photos/CARA162802S07990.jpg,SC2639-ND,CARA162802S07990,Conxall/Switchcraft,CBL FMALE RA TO WIRE 2POS 6.58',85,0,"14.86000","0","1","Micro-Con-X®","Active","Plug, Right Angle","Female Sockets","2","All","-","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.58' (2.01m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
-,//media.digikey.com/Photos/Omron%20Elect%20Photos/XS2F-M12PVC3S5M.jpg,Z3228-ND,XS2F-M12PVC3S5M,Omron Electronics Inc-EMC Div,CBL FMALE TO WIRE LEAD 3P 16.4',27,159,"15.12000","0","1","XS2","Active","Plug","Female Sockets","3","All","M12","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","16.40' (5.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7862_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK-AV506-R.jpg,AE1422-ND,AK-AV507,Assmann WSW Components,CBL MALE TO MALE 4P SHLD 16.4',87,0,"15.20000","0","1","-","Active","Plug","Male Pins","4","All","MiniDin","Keyed","Free Hanging (In-Line)","Plug","Male Pins","4","All","MiniDin","Keyed","Free Hanging (In-Line)","16.40' (5.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Shielded","-","S-Video"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1681787.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1681787.jpg,277-4568-ND,1681787,Phoenix Contact,CBL MALE TO WIRE LEAD 4POS 4.92',32,0,"15.31000","0","1","-","Active","Receptacle","Male Pins","4","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
http://www.lumberg-automationusa.com/con/pdf/RKT4633.pdf,//media.digikey.com/photos/Lumberg-Automation/RKT-4-633%5E2M.jpg,1794-1000-ND,RKT 4-633/2M,Lumberg Automation,CBL FMALE TO WIRE LEAD 4P 6.56',49,0,"15.65000","0","1","RKT","Active","Plug","Female Sockets","4","All","M12","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.56' (2.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Unshielded","IP67, NEMA 6P","Industrial Environments"
http://www.lumberg-automationusa.com/con/pdf/RKT4646.pdf,-,1794-1003-ND,RKT 4-646/2M,Lumberg Automation,CBL FMALE TO WIRE LEAD 4P 6.56',38,0,"15.65000","0","1","RKT","Active","Plug","Female Sockets","4","All","M12","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.56' (2.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Gray","Unshielded","IP67, NEMA 6P","Industrial Environments"
http://www.switchcraft.com/Drawings/CAEN2C2F07990_CD.pdf,//media.digikey.com/Photos/Switchcraft%20Photos/CAEN2C2F07990.jpg,SC2627-ND,CAEN2C2F07990,Switchcraft Inc.,CBL FMALE TO WIRE LEAD 2P 6.75',51,0,"15.88000","0","1","EN2™","Active","Plug","Female Sockets","2","All","-","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.56' (2.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP68 - Dust Tight, Waterproof","Industrial Environments"
https://www.bulgin.com/products/pub/media/bulgin/data/M8%20Data%20Sheets.pdf,//media.digikey.com/Photos/Bulgin%20Photos/MFG_PXPxVx08FIM0xACL010Pxx.jpg,708-2286-ND,PXPPVC08FIM03ACL010PVC,Bulgin,CBL MALE TO WIRE LEAD 3POS 3.28',65,0,"15.95000","0","1","Buccaneer® M8","Active","Receptacle","Male Pins","3","All","M8","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1668043.pdf,//media.digikey.com/Photos/Phoenix%20Photos/Cable%204%20Pos%20M12%20Plug%20Male%20to%20Wire.jpg,277-4207-ND,1668043,Phoenix Contact,CBL MALE TO WIRE LEAD 4POS 4.92',60,543,"16.00000","0","1","-","Active","Receptacle","Male Pins","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.bulgin.com/products/pub/media/bulgin/data/M8%20Data%20Sheets.pdf,//media.digikey.com/Photos/Bulgin%20Photos/MFG_PXPPxx08RAF0xxCL010Pxx.jpg,708-2291-ND,PXPPVC08RAF05BCL010PVC,Bulgin,CBL FMALE RA TO WIRE 5POS 3.28',42,0,"16.16000","0","1","Buccaneer® M8","Active","Plug, Right Angle","Female Sockets","5","All","M8","B","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.bulgin.com/products/pub/media/bulgin/data/M8%20Data%20Sheets.pdf,//media.digikey.com/Photos/Bulgin%20Photos/MFG_PXPxVx08FIM0xACL010Pxx.jpg,708-2288-ND,PXPPVC08FIM05BCL010PVC,Bulgin,CBL MALE TO WIRE LEAD 5POS 3.28',100,0,"16.25000","0","1","Buccaneer® M8","Active","Receptacle","Male Pins","5","All","M8","B","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1442751,//media.digikey.com/Photos/Phoenix%20Photos/1442751.jpg,277-13217-ND,1442751,Phoenix Contact,CBL FMALE RA TO WIRE 5POS 4.92',60,0,"16.25000","0","1","-","Active","Plug, Right Angle","Female Sockets","5","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1681871.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1681871.jpg,277-4468-ND,1681871,Phoenix Contact,CBL FMALE RA TO WIRE 4POS 4.92',98,0,"16.28000","0","1","-","Active","Plug, Right Angle","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.bulgin.com/products/pub/media/bulgin/data/M12%20Data%20Sheets.pdf,//media.digikey.com/Photos/Bulgin%20Photos/MFG_PXPxxC12FBFxxxCL010Pxx.jpg,708-2296-ND,PXPPVC12FBF04ACL010PVC,Bulgin,CBL FMALE TO WIRE LEAD 4P 3.28',69,0,"16.36000","0","1","Buccaneer® M12","Active","Plug","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.bulgin.com/products/pub/media/bulgin/data/M12%20Data%20Sheets.pdf,//media.digikey.com/Photos/Bulgin%20Photos/PXPxxx12RAF12ACL010Pxx.jpg,708-2320-ND,PXPPVC12RAM05BCL010PVC,Bulgin,CBL MALE RA TO WIRE LD 5P 3.28',45,0,"16.46000","0","1","Buccaneer® M12","Active","Receptacle, Right Angle","Male Pins","5","All","M12","B","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Switchcraft%20PDFs/Mini_Con_X_EN3_2_meter_Cables.pdf,//media.digikey.com/photos/Switchcraft%20Photos/CARAEN3C2F07990.jpg,SC2308-ND,CARAEN3C2F07990,Switchcraft Inc.,CBL FMALE RA TO WIRE 2POS 6.56',72,0,"16.67000","0","1","EN3®","Active","Plug, Right Angle","Female Sockets","2","All","-","Keyed","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","6.56' (2.00m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","-","IP68 - Dust Tight, Waterproof","Industrial Environments"
https://www.bulgin.com/products/pub/media/bulgin/data/M12%20Data%20Sheets.pdf,//media.digikey.com/Photos/Bulgin%20Photos/MFG_PXPxxC12FBFxxxCL010Pxx.jpg,708-2344-ND,PXPTPU12FBF04ACL010PUR,Bulgin,CBL FMALE TO WIRE LEAD 4P 3.28',71,0,"16.67000","0","1","Buccaneer® M12","Active","Plug","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273014&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2273014-1.jpg,A120879-ND,2273014-1,TE Connectivity AMP Connectors,CBL MALE TO WIRE LEAD 3POS 0.66',42,0,"16.67000","0","1","M8","Active","Plug","Male Pins","3","All","M8","-","Panel Mount","Wire Leads","-","-","-","-","-","-","0.66' (200.00mm)","Standard","Individual","Polyurethane (PUR)","Multiple","Unshielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273005&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/x-2273005-1.jpg,A120951-ND,1-2273005-1,TE Connectivity AMP Connectors,CBL FMALE TO WIRE LEAD 3P 4.92',80,0,"16.82000","0","1","M8","Active","Receptacle","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Shielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1406271,//media.digikey.com/Photos/Phoenix%20Photos/1406271.jpg,277-12873-ND,1406271,Phoenix Contact,CBL FMALE TO MALE 3POS 4.92',26,92,"16.87000","0","1","-","Active","Receptacle","Male Pins","3","All","M8","-","Free Hanging (In-Line)","Plug","Female Sockets","3","All","M8","-","Free Hanging (In-Line)","4.92' (1.50m)","Standard","Round","Polyvinyl Chloride (PVC)","Yellow","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://assets.tripplite.com/product-pdfs/en/p222050.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P222-0xx%20Series.jpg,TL629-ND,P222-050,Tripp Lite,CBL FMALE TO MALE 6P SHLD 50',43,0,"16.97000","0","1","-","Active","Receptacle","Male Pins","6","All","MiniDin","-","Free Hanging (In-Line)","Plug","Female Sockets","6","All","MiniDin","-","Free Hanging (In-Line)","50.0' (15.24m)","Standard","Round","-","Beige","Shielded","-","Keyboard, PS/2"
https://www.bulgin.com/products/pub/media/bulgin/data/M5%20Data%20Sheets.pdf,//media.digikey.com/Photos/Bulgin%20Photos/M5-Male-Right-Angled.jpg,708-2330-ND,PXPTPU05RAM04ACL010PUR,Bulgin,CBL MALE RA TO WIRE LD 4P 3.28',61,0,"17.01000","0","1","Buccaneer® M5","Active","Receptacle, Right Angle","Male Pins","4","All","M5","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","3.28' (1.00m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1668221.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1668221.JPG,277-4323-ND,1668221,Phoenix Contact,CBL FMALE RA TO WIRE 4POS 4.92',30,1,"17.12000","0","1","-","Active","Plug, Right Angle","Female Sockets","4","All","M12","A","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyurethane (PUR)","Black","Unshielded","IP65/67/68 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273007&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/x-2273007-1.jpg,A120953-ND,1-2273007-1,TE Connectivity AMP Connectors,CBL FMALE TO WIRE LEAD 4P 4.92',30,0,"17.26000","0","1","M8","Active","Receptacle","Female Sockets","4","All","M8","-","Free Hanging (In-Line)","Wire Leads","-","-","-","-","-","-","4.92' (1.50m)","Standard","Round","Polyvinyl Chloride (PVC)","Black","Shielded","IP65/67 - Dust Tight, Water Resistant, Waterproof","Industrial Environments"
//media.digikey.com/pdf/Data%20Sheets/Molex%20PDFs/M8%20Receptacles%20(3P-5P).pdf,//media.digikey.com/Photos/Molex/120090-03%20SERIES.jpg,WM6365-ND,1200900020,Molex,CBL MALE TO WIRE LEAD 3POS 0.98',90,0,"17.39000","0","1","Brad Nano-Change 120090","Active","Receptacle","Male Pins","3","All","M8","Keyed","Panel Mount","Wire Leads","-","-","-","-","-","-","0.98' (300.00mm)","Standard","Individual","Polyvinyl Chloride (PVC)","Multiple","Unshielded","IP67 - Dust Tight, Waterproof","Industrial Environments"
