Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Length","Voltage","Barrel Depth","Wire Gauge","Shielding","Color - Cap","Color - Wire","Material - Cap"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1663493&DocType=Customer+Drawing&DocLang=English,-,1663493-1-ND,1663493-1,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 23.50"",0,0,"609.40600","0","10","-","Active","LGH-3 Plug to Cable (Round)","23.50"" (596.900mm)","50kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","Black","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=866398&DocType=Customer+Drawing&DocLang=English,-,866398-1-ND,866398-1,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 10.50"",0,0,"618.32720","0","25","-","Active","LGH-1 Plug to Cable (Round)","10.50"" (266.700mm)","30kV","0.88"" (22.35mm)","16 AWG","Shielded","-","-","Aluminum"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,846290-4-ND,846290-4,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 4.03',0,0,"618.43600","0","5","-","Active","LGH-4 Plug to Cable (Round)","4.03' (1.23m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849104&DocType=Customer+Drawing&DocLang=English,-,1-849104-5-ND,1-849104-5,TE Connectivity AMP Connectors,LGH-1 PLG TO LGH-1 PLG 16AWG 18"",0,0,"618.97600","0","20","-","Active","LGH-1 Plug to LGH-1 Plug","18.00"" (457.200mm)","20kV","0.88"" (22.35mm)","16 AWG","Shielded","Red","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849099&DocType=Customer+Drawing&DocLang=English,-,1-849099-9-ND,1-849099-9,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 10.03',0,0,"636.39050","0","20","-","Active","LGH-1 Plug to Cable (Round)","10.03' (3.06m)","20kV","0.88"" (22.35mm)","16 AWG","Shielded","Red","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849099&DocType=Customer+Drawing&DocLang=English,-,6-849099-9-ND,6-849099-9,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 10.03',0,0,"636.39050","0","20","-","Active","LGH-1 Plug to Cable (Round)","10.03' (3.06m)","20kV","0.88"" (22.35mm)","16 AWG","Shielded","Red","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846938&DocType=Customer+Drawing&DocLang=English,-,3-846938-5-ND,3-846938-5,TE Connectivity AMP Connectors,LGH-1L PLUG TO CBL 16AWG 29.38"",0,0,"638.81200","0","20","-","Active","LGH-1L Plug to Cable (Round)","29.38"" (746.252mm)","25kV","1.69"" (42.93mm)","16 AWG","Shielded","Red","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867465&DocType=Customer+Drawing&DocLang=English,-,867465-4-ND,867465-4,TE Connectivity AMP Connectors,RECT 6P PLG TO WIRE 22AWG 8.1',0,0,"646.91800","0","10","-","Active","Rectangular, 06 pos Male Plug (Flange Mount) to Individual Wire Leads","8.10' (2.47m)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863984&DocType=Customer+Drawing&DocLang=English,-,863984-1-ND,863984-1,TE Connectivity AMP Connectors,CIRC 5POS RCPT TO WIRE 13.48"",0,0,"653.08100","0","100","-","Active","Circular, 05 pos Female Receptacle (Flange Mount) to Individual Wire Leads","13.48"" (342.392mm)","4.5kV","-","20 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,846290-8-ND,846290-8,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLUG TO CABLE 16AWG 6.03',0,0,"653.25000","0","5","-","Active","LGH-4 Plug to Cable (Round)","6.03' (1.84m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849103&DocType=Customer+Drawing&DocLang=English,-,1-849103-9-ND,1-849103-9,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 4.03',0,0,"653.90650","0","20","-","Active","LGH-1 Plug to Cable (Round)","4.03' (1.23m)","25kV","0.88"" (22.35mm)","16 AWG","Shielded","Red","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868594&DocType=Customer+Drawing&DocLang=English,-,868594-3-ND,868594-3,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 12"",0,0,"655.69000","0","10","-","Active","LGH-4 Plug to LGH-4 Plug","12.00"" (304.800mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=446775&DocType=Customer+Drawing&DocLang=English,-,446775-1-ND,446775-1,"TE Connectivity Aerospace, Defense and Marine",RECT 6POS RCPT TO LGH PLG 20AWG,0,0,"670.41000","0","100","-","Active","Rectangular, 06 pos Female Receptacle to LGH-1/2 Plug (3); LGH-1/2L Plug (3)","20.00"" (508.000mm)","10kV","-","20 AWG","Unshielded","No Cap","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862550&DocType=Customer+Drawing&DocLang=English,-,1-862550-1-ND,1-862550-1,TE Connectivity AMP Connectors,LGH-1 PLUG TO LGH-1 PLUG 16AWG,0,0,"672.80000","0","10","-","Active","LGH-1 Plug to LGH-1 Plug","9.17' (2.79m)","20kV","0.88"" (22.35mm)","16 AWG","Unshielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868594&DocType=Customer+Drawing&DocLang=English,-,868594-4-ND,868594-4,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 12"",0,0,"675.83700","0","10","-","Active","LGH-4 Plug to LGH-4 Plug","12.00"" (304.800mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839564&DocType=Customer+Drawing&DocLang=English,-,3-839564-6-ND,3-839564-6,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 16.38"",0,0,"676.78800","0","10","-","Active","LGH-2 Plug to Cable (Round)","16.38"" (416.052mm)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858885&DocType=Customer+Drawing&DocLang=English,-,858885-1-ND,858885-1,TE Connectivity AMP Connectors,LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"681.48000","0","10","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","10.00' (3.05m)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867465&DocType=Customer+Drawing&DocLang=English,-,867465-2-ND,867465-2,"TE Connectivity Aerospace, Defense and Marine",RECT 6P PLG TO WIRE 22AWG 25.15"",0,0,"686.32900","0","10","-","Active","Rectangular, 06 pos Male Plug (Flange Mount) to Individual Wire Leads","25.15"" (638.810mm)","6kV","-","22 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867472&DocType=Customer+Drawing&DocLang=English,-,867472-1-ND,867472-1,"TE Connectivity Aerospace, Defense and Marine",RECT 6P RCPT TO WIR 24AWG 13.52"",0,0,"697.46400","0","20","-","Active","Rectangular, 06 pos Female Receptacle (Flange Mount) to Individual Wire Leads","13.52"" (343.408mm)","-","-","24 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849616&DocType=Customer+Drawing&DocLang=English,-,2-849616-3-ND,2-849616-3,TE Connectivity AMP Connectors,LGH-1L PLUG TO LGH-1L PLUG 16AWG,0,0,"698.65200","0","15","-","Active","LGH-1L Plug to LGH-1L Plug","10.67' (3.25m)","25kV","1.69"" (42.93mm)","16 AWG","Shielded","Red","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=836566&DocType=Customer+Drawing&DocLang=English,-,3-836566-7-ND,3-836566-7,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 3.45',0,0,"703.89000","0","5","-","Active","LGH-4 Plug to Cable (Round)","3.45' (1.05m)","50kV","0.93"" (23.62mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858885&DocType=Customer+Drawing&DocLang=English,-,858885-8-ND,858885-8,TE Connectivity AMP Connectors,LGH-1/2 PLUG TO PLUG 16AWG 6.67',0,0,"704.94700","0","10","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","6.67' (2.03m)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Green","White","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848075&DocType=Customer+Drawing&DocLang=English,-,3-848075-5-ND,3-848075-5,TE Connectivity AMP Connectors,LGH-2 PLG TO LGH-2 PLG 16AWG 35"",0,0,"719.18600","0","50","-","Active","LGH-2 Plug to LGH-2 Plug","35.00"" (889.000mm)","30kV","1.43"" (36.32mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,7-846290-8-ND,7-846290-8,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLUG TO CABLE 16AWG 10.03',0,0,"719.65800","0","20","-","Active","LGH-4 Plug to Cable (Round)","10.03' (3.06m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
-,-,1-849103-1-ND,1-849103-1,"TE Connectivity Aerospace, Defense and Marine","LEAD, SGL END ASSY, LGH",0,0,"720.41400","0","20","*","Active","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863330&DocType=Customer+Drawing&DocLang=English,-,863330-1-ND,863330-1,TE Connectivity AMP Connectors,LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"731.42040","0","25","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","18.00"" (457.200mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","-","-","Polyester, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863342&DocType=Customer+Drawing&DocLang=English,-,863342-1-ND,863342-1,TE Connectivity AMP Connectors,LGH TO LGH PLUG 32"",0,0,"743.93560","0","25","-","Active","LGH to LGH Plug","32.00"" (812.800mm)","-","0.88"" (22.35mm), 0.89"" (22.61mm)","-","Shielded","Black","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846950&DocType=Customer+Drawing&DocLang=English,-,6-846950-8-ND,6-846950-8,TE Connectivity AMP Connectors,LGH-4 PLG TO LGH-4 PLG 16AWG 20"",0,0,"776.66850","0","20","-","Active","LGH-4 Plug to LGH-4 Plug","20.00"" (508.000mm)","50kV","2.00"" (50.80mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839564&DocType=Customer+Drawing&DocLang=English,-,2-839564-6-ND,2-839564-6,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 6.59',0,0,"783.82600","0","5","-","Active","LGH-2 Plug to Cable (Round)","6.59' (2.01m)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846950&DocType=Customer+Drawing&DocLang=English,-,1-846950-8-ND,1-846950-8,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLG TO LGH-4 PLG 16AWG 20"",0,0,"801.93680","0","25","-","Active","LGH-4 Plug to LGH-4 Plug","20.00"" (508.000mm)","50kV","2.00"" (50.80mm)","16 AWG","Shielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=447671&DocType=Customer+Drawing&DocLang=English,-,447671-1-ND,447671-1,TE Connectivity AMP Connectors,LGH-1 PLUG TO J1-21 SCKT 16AWG,0,0,"810.44880","0","25","-","Active","LGH-1 Plug to J1-21 Socket Contact","31.00"" (787.400mm)","20kV","0.88"" (22.35mm)","16 AWG","Shielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839565&DocType=Customer+Drawing&DocLang=English,-,3-839565-1-ND,3-839565-1,"TE Connectivity Aerospace, Defense and Marine",LGH-2 PLG TO LGH-2 PLG 16AWG 11"",0,0,"819.48200","0","5","-","Active","LGH-2 Plug to LGH-2 Plug","11.00"" (279.400mm)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","White","Epoxy"
-,-,1-846950-5-ND,1-846950-5,"TE Connectivity Aerospace, Defense and Marine",LGH DBL MLD END LEAD,0,0,"836.04133","0","15","*","Active","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848077&DocType=Customer+Drawing&DocLang=English,-,5-848077-3-ND,5-848077-3,"TE Connectivity Aerospace, Defense and Marine",LGH-3 PLUG TO LGH-3 PLG 16AWG 4',0,0,"843.07500","0","10","-","Active","LGH-3 Plug to LGH-3 Plug","4.00' (1.22m)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848075&DocType=Customer+Drawing&DocLang=English,-,3-848075-3-ND,3-848075-3,TE Connectivity AMP Connectors,LGH-2 PLG TO LGH-2 PLG 16AWG 19"",0,0,"850.41900","0","20","-","Active","LGH-2 Plug to LGH-2 Plug","19.00"" (482.600mm)","30kV","1.43"" (36.32mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=862605&DocType=Customer+Drawing&DocLang=English,-,862605-4-ND,862605-4,"TE Connectivity Aerospace, Defense and Marine",LGH-1/2 PLG TO LGH-1/2 PLG 16AWG,0,0,"854.79120","0","25","-","Active","LGH-1/2 Plug to LGH-1/2 Plug","13.00"" (330.200mm)","10kV","0.53"" (13.46mm)","16 AWG","Shielded","Black","White","Aluminum"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,2-846290-8-ND,2-846290-8,"TE Connectivity Aerospace, Defense and Marine",LGH-4 PLUG TO CABLE 16AWG 10.03',0,0,"861.82200","0","5","-","Active","LGH-4 Plug to Cable (Round)","10.03' (3.06m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=864203&DocType=Customer+Drawing&DocLang=English,-,864203-1-ND,864203-1,"TE Connectivity Aerospace, Defense and Marine",LGH-1L PLUG TO LGH-1L RCPT 16AWG,0,0,"918.52650","0","20","-","Active","LGH-1L Plug to LGH-1L Receptacle (Flange Mount)","23.00"" (584.200mm)","25kV","1.69"" (42.93mm)","16 AWG","Unshielded","Red","White","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=447671&DocType=Customer+Drawing&DocLang=English,-,447671-2-ND,447671-2,"TE Connectivity Aerospace, Defense and Marine",LGH-1 PLUG TO J1-21 SCKT 16AWG,0,0,"942.59760","0","25","-","Active","LGH-1 Plug to J1-21 Socket Contact","3.92' (1.19m)","20kV","0.88"" (22.35mm)","16 AWG","Shielded","Red","White","Polycarbonate"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867464&DocType=Customer+Drawing&DocLang=English,-,867464-1-ND,867464-1,TE Connectivity AMP Connectors,RECT 6P PLG TO WIRE 24AWG 13.12"",0,0,"970.93400","0","5","-","Active","Rectangular, 06 pos Male Plug (Flange Mount) to Individual Wire Leads","13.12"" (333.248mm)","6kV","-","24 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846290&DocType=Customer+Drawing&DocLang=English,-,4-846290-0-ND,4-846290-0,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 26.28',0,0,"971.31233","0","30","-","Active","LGH-4 Plug to Cable (Round)","26.28' (8.01m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=867464&DocType=Customer+Drawing&DocLang=English,-,867464-3-ND,867464-3,TE Connectivity AMP Connectors,RECT 6P PLG TO WIRE 24AWG 37.12"",0,0,"980.39700","0","10","-","Active","Rectangular, 06 pos Male Plug (Flange Mount) to Individual Wire Leads","37.12"" (942.848mm)","6kV","-","24 AWG","Unshielded","No Cap","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839564&DocType=Customer+Drawing&DocLang=English,-,7-839564-0-ND,7-839564-0,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 20.03',0,0,"988.61000","0","7","-","Active","LGH-2 Plug to Cable (Round)","20.03' (6.11m)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=849103&DocType=Customer+Drawing&DocLang=English,-,849103-9-ND,849103-9,TE Connectivity AMP Connectors,LGH-1 PLUG TO CBL 16AWG 10.03',0,0,"991.57500","0","10","-","Active","LGH-1 Plug to Cable (Round)","10.03' (3.06m)","25kV","0.88"" (22.35mm)","16 AWG","Shielded","Red","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=858932&DocType=Customer+Drawing&DocLang=English,-,858932-2-ND,858932-2,TE Connectivity AMP Connectors,LGH-2 PLG TO J1-21 SCKT 16AWG,0,0,"994.51200","0","5","-","Active","LGH-2 Plug to J1-21 Socket Contact","24.00"" (609.600mm)","30kV","-","16 AWG","Unshielded","-","White","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839564&DocType=Customer+Drawing&DocLang=English,-,2-839564-0-ND,2-839564-0,TE Connectivity AMP Connectors,LGH-2 PLUG TO CBL 16AWG 20.03',0,0,"1026.65857","0","7","-","Active","LGH-2 Plug to Cable (Round)","20.03' (6.11m)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","-","Epoxy, Glass Filled"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=837975&DocType=Customer+Drawing&DocLang=English,-,2-837975-5-ND,2-837975-5,TE Connectivity AMP Connectors,LGH-3 PLUG TO CBL 16AWG 40.03',0,0,"1027.55250","0","12","-","Active","LGH-3 Plug to Cable (Round)","40.03' (12.20m)","40kV","1.81"" (45.97mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848078&DocType=Customer+Drawing&DocLang=English,-,2-848078-3-ND,2-848078-3,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 3.28',0,0,"1029.99600","0","10","-","Active","LGH-4 Plug to Cable (Round)","3.28' (1.00m)","50kV","2.00"" (50.80mm)","16 AWG","Shielded","Green","-","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=868566&DocType=Customer+Drawing&DocLang=English,-,868566-1-ND,868566-1,"TE Connectivity Aerospace, Defense and Marine",RECT 6P PLUG TO LGH PLUG 16.27"",0,0,"1031.75100","0","10","-","Active","Rectangular, 06 pos Male Plug to LGH-1/2 Plug; LGH-1/2L Plug","16.27"" (413.258mm)","15kV","0.53"" (13.46mm), 0.89"" (22.61mm)","-","Unshielded","Green","Multiple Colors","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863124&DocType=Customer+Drawing&DocLang=English,-,863124-2-ND,863124-2,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 24.38"",0,0,"1042.25400","0","10","-","Active","LGH-4 Plug to Cable (Round)","24.38"" (619.252mm)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","-","-","Brass"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=447158&DocType=Customer+Drawing&DocLang=English,-,447158-1-ND,447158-1,TE Connectivity AMP Connectors,LGH-1 PLUG TO RING TERM 34.50"",0,0,"1067.14400","0","120","-","Active","LGH-1 Plug to Ring Terminal","34.50"" (876.300mm)","20kV","0.88"" (22.35mm)","-","Unshielded","-","-","Aluminum"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=846985&DocType=Customer+Drawing&DocLang=English,-,846985-2-ND,846985-2,"TE Connectivity Aerospace, Defense and Marine",LGH 1/2 SHLD & GLASS ELEC LEAD,0,0,"1113.55600","0","5","*","Active","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=839565&DocType=Customer+Drawing&DocLang=English,-,2-839565-2-ND,2-839565-2,"TE Connectivity Aerospace, Defense and Marine",LGH-2 PLUG TO LGH-2 PLUG 16AWG,0,0,"1121.70600","0","5","-","Active","LGH-2 Plug to LGH-2 Plug","3.33' (1.02m)","30kV","1.43"" (36.32mm)","16 AWG","Unshielded","Green","White","Epoxy"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=863124&DocType=Customer+Drawing&DocLang=English,-,863124-6-ND,863124-6,TE Connectivity AMP Connectors,LGH-4 PLUG TO CBL 16AWG 4.03',0,0,"1139.96700","0","10","-","Active","LGH-4 Plug to Cable (Round)","4.03' (1.23m)","50kV","2.00"" (50.80mm)","16 AWG","Unshielded","-","-","Brass"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=848077&DocType=Customer+Drawing&DocLang=English,-,848077-3-ND,848077-3,TE Connectivity AMP Connectors,LGH-3 PLUG TO LGH-3 PLG 16AWG 4',0,0,"1162.21800","0","5","-","Active","LGH-3 Plug to LGH-3 Plug","4.00' (1.22m)","40kV","1.81"" (45.97mm)","16 AWG","Shielded","Green","-","Epoxy"
