Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Style","1st Connector","2nd Connector","Number of Conductors","Cord Type","Wire Gauge","Shielding","Length","Approval Marks","Approved Countries","Color","Voltage Rating","Current Rating (Amps)","Operating Temperature","Features"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/Power_Cords.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_24131-67-01.jpg,1053-1745-ND,28231-76-01,Orion Fans,CORD 18AWG 5-15P - 320-C13 7.50',145,0,"6.67000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SVT","18 AWG","Unshielded","7.50' (2.29m)","ASTA, BSI Kitemark, CEBEC, CSA, DEMKO, ESTI, FIMKO,  IMQ, KEMA, NF, NEMKO, OVE, SEMKO, SAA, T,  UL, VDE Registered","Australia, Canada, Europe, Finland, Japan, Netherlands, New Zealand, Norway, Sweden, United Kingdom, United States","Black","125VAC","10A","60°C","-"
http://cnctech.us/pdfs/800-1603-2-SJT0-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1603-0-SJT0-BL%20SERIES.jpg,1175-1301-ND,800-1603-2-SJT0-BL-00100,CNC Tech,CORD 16AWG IEC320 RA - CBL 3.28',147,0,"6.72000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13, Right Angle","Cable","3","SJT","16 AWG","-","3.28' (1.00m)","CSA, UL","Canada, United States","Black","250V","13A","105°C","-"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/Power_Cords.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_24131-67-01.jpg,1053-1736-ND,28131-67-01,Orion Fans,CORD 18AWG 5-15P - 320-C13 6.58',186,0,"6.84000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","6.58' (2.01m)","ASTA, BSI Kitemark, CEBEC, CSA, DEMKO, ESTI, FIMKO,  IMQ, KEMA, NF, NEMKO, OVE, SEMKO, SAA, T,  UL, VDE Registered","Australia, Canada, Europe, Finland, Japan, Netherlands, New Zealand, Norway, Sweden, United Kingdom, United States","Black","125VAC","10A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/23200206.pdf,//media.digikey.com/Photos/Qualtek%20Photos/232003-06.JPG,Q921-ND,232002-06,Qualtek,CORD 18AWG NEMA 5-15P TO CBL 8',208,180,"7.18000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","18 AWG","Unshielded","8.00' (2.44m)","CSA, UL","Canada, United States","Gray","125VAC","10A","60°C","Hospital Grade"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2037.pdf,//media.digikey.com/Photos/Schurter%20Photos/6051.2037.jpg,486-1594-ND,6051.2037,Schurter Inc.,CORD IEC320-C14 - IEC320-C13 2',262,0,"7.29000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","H05VV-F3G0.75","-","-","2.00' (609.6mm)","CCC, CSA, UL, VDE","Canada, China, Germany, United States","Black","125VAC","10A","-25°C ~ 75°C","V-Lock"
http://www.assmann-wsw.com/fileadmin/datasheets/A-PC2302-030028-1.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-PC2302-030028-1.jpg,AE10729-ND,A-PC2302-030028-1,Assmann WSW Components,CORD 18AWG 5-15P - 320-C13 9.84',106,0,"7.86000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","9.84' (3.00m)","UL","United States","Black","125V","10A","60°C","-"
http://www.assmann-wsw.com/fileadmin/datasheets/A-PC2304-020027-1.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-PC2304-020027-1.JPG,AE10734-ND,A-PC2304-020027-1,Assmann WSW Components,CORD 16AWG 5-15P TO C13 6.56',114,0,"8.07000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SJT","16 AWG","Unshielded","6.56' (2.00m)","UL","United States","Black","125V","13A","60°C","-"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/Power_Cords.pdf,//media.digikey.com/Photos/Orion%20Fans/PowerCord_5-15P.jpg,1053-1717-ND,26130-67-01,Orion Fans,CORD 16AWG NEMA5-15P - CBL 6.58',183,0,"8.12000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","16 AWG","Unshielded","6.58' (2.01m)","ASTA, BSI Kitemark, CEBEC, CSA, DEMKO, ESTI, FIMKO,  IMQ, KEMA, NF, NEMKO, OVE, SEMKO, SAA, T,  UL, VDE Registered","Australia, Canada, Europe, Finland, Japan, Netherlands, New Zealand, Norway, Sweden, United Kingdom, United States","Black","125VAC","13A","60°C","-"
http://cnctech.us/pdfs/800-1400-2-SJT0-BL-00050.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1400-2-SJT0-BL-00050.jpg,1175-1315-ND,800-1400-2-SJT0-BL-00050,CNC Tech,CORD 14AWG 320C14 - C13 1.64',120,0,"8.16000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","14 AWG","-","1.64' (500.0mm)","CSA, UL","Canada, United States","Black","250V","15A","105°C","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_8380_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK500%5E14-OE-11-1.5-R.jpg,AE10667-ND,AK500/14-OE-11-1.5,Assmann WSW Components,CORD 14AWG 320C14 - C13 4.92',106,0,"8.30000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","14 AWG","Unshielded","4.92' (1.50m)","UL","United States","Black","120V","18A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/23200306.pdf,//media.digikey.com/Photos/Qualtek%20Photos/232003-06.JPG,Q130-ND,232003-06,Qualtek,CORD 18AWG NEMA 5-15P TO CBL 10',488,100,"8.71000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","18 AWG","Unshielded","10.00' (3.05m)","CSA, UL","Canada, United States","Gray","125VAC","10A","60°C","Hospital Grade"
http://cnctech.us/pdfs/800-1401-2-SJT0-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1401-2-SJT0-00100.jpg,1175-1195-ND,800-1401-2-SJT0-BL-00100,CNC Tech,CORD 14AWG NEMA5-15P - CBL 3.28',148,0,"8.97000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","14 AWG","Shielded","3.28' (1.00m)","CSA, UL","Canada, United States","Black","125VAC","15A","105°C","Drain Wire"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/23308406.pdf,//media.digikey.com/Photos/Qualtek%20Photos/233084-06.JPG,Q957-ND,233084-06,Qualtek,CORD 18AWG NEMA5-15P - IEC320 8',477,0,"9.01000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","-","8.00' (2.44m)","CSA, UL","Canada, United States","Gray","125VAC","10A","60°C","Hospital Grade"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/Power_Cords.pdf,//media.digikey.com/Photos/Orion%20Fans/PowerCord_5-15P.jpg,1053-1718-ND,26130-80-01,Orion Fans,CORD 16AWG NEMA 5-15P TO CBL 8',183,0,"9.04000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","16 AWG","Unshielded","8.00' (2.44m)","ASTA, BSI Kitemark, CEBEC, CSA, DEMKO, ESTI, FIMKO,  IMQ, KEMA, NF, NEMKO, OVE, SEMKO, SAA, T,  UL, VDE Registered","Australia, Canada, Europe, Finland, Japan, Netherlands, New Zealand, Norway, Sweden, United Kingdom, United States","Black","125VAC","13A","60°C","-"
http://cnctech.us/pdfs/800-1600-2-SJT0-BL-00150.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1600-2-SJT0-BL-00150.jpg,1175-1305-ND,800-1600-2-SJT0-BL-00150,CNC Tech,CORD 16AWG 320C14 - C13 4.92',126,0,"9.20000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","16 AWG","-","4.92' (1.50m)","CSA, UL","Canada, United States","Black","250V","13A","105°C","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2067.pdf,//media.digikey.com/Photos/Schurter%20Photos/6051.2067.jpg,486-1604-ND,6051.2067,Schurter Inc.,CORD IEC320-C14 - 320-C13 4.92',139,0,"9.27000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","H05VV-F3G0.75","-","-","4.92' (1.50m)","CCC, CSA, UL, VDE","Canada, China, Germany, United States","Black","125VAC","10A","-25°C ~ 75°C","V-Lock"
http://cnctech.us/pdfs/800-18-13D-RE-0006F.pdf,//media.digikey.com/Photos/CnC%20Tech/800-18-13D-RE-0006F.jpg,1175-1346-ND,800-18-13D-RE-0006F,CNC Tech,CORD 18AWG NEMA5-15P - IEC320 6',245,0,"9.66000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","-","6.00' (1.83m)","CSA, cUL, UL","Canada, United States","Red","125VAC","10A","105°C","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6007.0212.pdf,//media.digikey.com/photos/Schurter%20Photos/6007.0212.jpg,486-3778-ND,6007.0214,Schurter Inc.,CORD IEC320-C14 - 320-C13 6.56',257,0,"9.69000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","H05VV-F3G1.0","-","-","6.56' (2.00m)","CEBEC, DEMKO, ESTI, FIMKO, KEMA, OVE, NEMKO, SEMKO, VDE","Austria, Belgium, Denmark, Finland, Germany, Netherlands, Norway, Sweden, Switzerland","Black","250V","10A","70°C","-"
http://cnctech.us/pdfs/800-1400-2-SJT0-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1800-0-SVT0-BL%20SERIES.jpg,1175-1314-ND,800-1400-2-SJT0-BL-00100,CNC Tech,CORD 14AWG 320C14 - C13 3.28',1452,0,"10.12000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","14 AWG","-","3.28' (1.00m)","CSA, UL","Canada, United States","Black","250V","15A","105°C","-"
http://www.assmann-wsw.com/fileadmin/datasheets/A-PC1503-030030-1.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-PC1503-030030-1.jpg,AE10715-ND,A-PC1503-030030-1,Assmann WSW Components,CORD 16AWG IEC320C13 - CBL 9.84',122,0,"10.18000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13, Left Angle","Cable","3","SJT","16 AWG","Shielded","9.84' (3.00m)","UL","United States","Black","120V","13A","60°C","-"
http://cnctech.us/pdfs/800-1800-2-SVT0-BL-00250.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1800-0-SVT0-BL%20SERIES.jpg,1175-1331-ND,800-1800-2-SVT0-BL-00250,CNC Tech,CORD 18AWG IEC320C14 - C13 8.2',121,0,"10.35000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SVT","18 AWG","-","8.20' (2.50m)","CSA, UL","Canada, United States","Black","250V","10A","105°C","-"
http://www.assmann-wsw.com/fileadmin/datasheets/A-PC2304-030027-1.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-PC2304-030027-1.jpg,AE10737-ND,A-PC2304-030027-1,Assmann WSW Components,CORD 16AWG 5-15P TO C13 9.84',199,0,"10.41000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SJT","16 AWG","Unshielded","9.84' (3.00m)","UL","United States","Black","125V","13A","60°C","-"
http://www.assmann-wsw.com/fileadmin/datasheets/A-PC2304-050021-1.pdf,//media.digikey.com/Photos/Assmann%20Photos/A-PC2304-050027-1.jpg,AE10739-ND,A-PC2304-050021-1,Assmann WSW Components,CORD 18AWG NEMA5-15P - C13 16.4',279,0,"10.59000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13, Right Angle","3","SVT","18 AWG","Unshielded","16.40' (5.00m)","UL","United States","Black","125V","10A","60°C","-"
https://html5.dcatalog.com/?docid=93bcf829-206c-44f0-8fd9-a83f0168ce20#page=72,//media.digikey.com/Photos/General%20Cable%20Photos/04949.60.10.jpg,42-1040-ND,04949.60.10,General Cable/Carol Brand,CORD 16AWG NEMA 5-15P TO CBL 9',119,2100,"10.76000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","16 AWG","Unshielded","9.00' (2.74m)","CSA, UL","Canada, United States","Gray","125VAC","13A","60°C","-"
http://www.qualtekusa.com/images/Power%20Cords/PDF%20Files/23305701.pdf,-,Q952-ND,233057-01,Qualtek,CRD 16AWG NEMA5-15P - 320C13 10',686,0,"11.08000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","16 AWG","-","10.00' (3.05m)","CSA, UL","Canada, United States","Black","125VAC","13A","60°C","Hospital Grade"
https://assets.tripplite.com/product-pdfs/en/p00400513a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/P00400513A-FRONT-XL.jpg,TL860-ND,P004-005-13A,Tripp Lite,CORD 16AWG IEC320C14 - 320C13 5',130,0,"11.10000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","16 AWG","-","5.00' (1.52m)","UL","United States","Black","100 ~ 250V","13A","-","-"
http://cnctech.us/pdfs/800-1809-2-SJT0-BL-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1809-0-SJT0-BL%20SERIES.jpg,1175-1321-ND,800-1809-2-SJT0-BL-00300,CNC Tech,CRD 18AWG IEC320-C13 - CBL 9.84',167,0,"11.22000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13","Cable","3","SJT","18 AWG","Shielded","9.84' (3.00m)","CSA, UL","Canada, United States","Black","250V","-","105°C","Drain Wire"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/800-1601-2-SJT0-BL-00200_Dwg.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1601-0-SJT0-BL%20SERIES.jpg,1175-1213-ND,800-1601-2-SJT0-BL-00200,CNC Tech,CORD 16AWG NEMA5-15P - CBL 6.56',257,0,"11.27000","0","1","-","Active","Male Pins (Blades) to Leads","NEMA 5-15P","Cable","3","SJT","16 AWG","Shielded","6.56' (2.00m)","CSA, UL","Canada, United States","Black","125VAC","13A","105°C","Drain Wire"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_4300.0920.pdf,//media.digikey.com/photos/Schurter%20Photos/4300.0920.jpg,486-2106-ND,4300.0920,Schurter Inc.,CORD 18AWG5-15P - IEC320-C13 10',316,950,"11.30000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","10.00' (3.05m)","cUL","Canada","Clear","125VAC","10A","70°C","Hospital Grade"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2008.pdf,//media.digikey.com/photos/Schurter%20Photos/6051.2008.jpg,486-1582-ND,6051.2008,Schurter Inc.,CORD BS1363A - IEC 320-C13 6.56',286,0,"11.56000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","BS1363A","IEC 320-C13","3","H05VV-F3G1.0","-","-","6.56' (2.00m)","BSI","United Kingdom","Black","250VAC","10A","-25°C ~ 75°C","V-Lock"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_VAC13KS.pdf,//media.digikey.com/Photos/Schurter%20Photos/6051.2007.jpg,486-1581-ND,6051.2007,Schurter Inc.,CORD 18AWG 320C14 - C13 6.56',139,0,"11.79000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","H05VV-F3G1.0, SJT","18 AWG","-","6.56' (2.00m)","CCC, CSA, UL, VDE","Canada, China, Germany, United States","Black","125VAC","10A","-25°C ~ 75°C","V-Lock"
http://cnctech.us/pdfs/800-14-24D-RE-0003F.pdf,//media.digikey.com/Photos/CnC%20Tech/800-14-24D-RE-0003F.jpg,1175-1343-ND,800-14-24D-RE-0003F,CNC Tech,CORD 14AWG IEC320C14 - 320C19 3',275,0,"11.88000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C19","3","SJT","14 AWG","Unshielded","3.00' (914.4mm)","CSA, cUL, UL","Canada, United States","Red","250V","15A","105°C","-"
http://cnctech.us/pdfs/800-1400-2-SJT0-BL-00150.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1600-2-SJT0-BL-00200.JPG,1175-1313-ND,800-1400-2-SJT0-BL-00150,CNC Tech,CORD 14AWG 320C14 - C13 4.92',640,0,"12.32000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C14","IEC 320-C13","3","SJT","14 AWG","-","4.92' (1.50m)","CSA, UL","Canada, United States","Black","250V","15A","105°C","-"
http://cnctech.us/pdfs/800-18-13D-WH-0010F.pdf,//media.digikey.com/Photos/CnC%20Tech/800-18-13D-WH-0010F.jpg,1175-1506-ND,800-18-13D-WH-0010F,CNC Tech,CORD 18AWG 5-15P - 320-C13 10',118,0,"12.32000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","18 AWG","Unshielded","10.00' (3.05m)","CSA, cUL, UL","Canada, United States","White","125VAC","10A","105°C","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2083.pdf,//media.digikey.com/Photos/Schurter%20Photos/6051.2083.jpg,486-1611-ND,6051.2083,Schurter Inc.,CORD CEE 7/7 - IEC 320-C13 9.84',264,280,"12.50000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/7","IEC 320-C13","3","H05VV-F3G1.0","-","-","9.84' (3.00m)","VDE","Germany","Black","125VAC","10A","-25°C ~ 75°C","V-Lock"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2041.pdf,//media.digikey.com/Photos/Schurter%20Photos/6051.2041.JPG,486-1595-ND,6051.2041,Schurter Inc.,CORD 14AWG 5-15P - 320-C19 6.56',1301,360,"12.71000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C19","3","SJT","14 AWG","-","6.56' (2.00m)","CSA, UL","Canada, United States","Black","125VAC","16A","-25°C ~ 60°C","V-Lock"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2043.pdf,//media.digikey.com/Photos/Schurter%20Photos/6051.2043.jpg,486-1596-ND,6051.2043,Schurter Inc.,CORD CEE 7/7 - IEC 320-C19 6.56',296,200,"12.71000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","CEE 7/7","IEC 320-C19","3","H05VV-F3G1.5","-","-","6.56' (2.00m)","VDE","Germany","Black","250V","16A","-25°C ~ 75°C","V-Lock"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2052.pdf,//media.digikey.com/Photos/Schurter%20Photos/6051.2052.jpg,486-1601-ND,6051.2052,Schurter Inc.,CORD GB2099 TO IEC 320-C19 6.56',107,0,"12.71000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","GB2099","IEC 320-C19","3","RVV 300/500","-","-","6.56' (2.00m)","CCC","China","Black","125VAC","16A","-25°C ~ 75°C","V-Lock"
http://cnctech.us/pdfs/800-1403-2-SJT0-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/800-1403-0-SJT0-BL%20SERIES.jpg,1175-1308-ND,800-1403-2-SJT0-BL-00200,CNC Tech,CORD 14AWG IEC320 RA - CBL 6.56',206,0,"13.20000","0","1","-","Active","Female Sockets (Slots) to Leads","IEC 320-C13, Right Angle","Cable","3","SJT","14 AWG","-","6.56' (2.00m)","CSA, UL","Canada, United States","Black","250V","15A","105°C","-"
http://cnctech.us/pdfs/800-12-32D-BL-0001F.pdf,//media.digikey.com/photos/CnC%20Tech/800-12-32D-BL-0001F.jpg,1175-1507-ND,800-12-32D-BL-0001F,CNC Tech,CORD 12AWG IEC320C20 - 320C19 1',146,0,"13.20000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C20","IEC 320-C19","3","SJT","12 AWG","Unshielded","1.00' (304.8mm)","CSA, cUL, UL","Canada, United States","Black","250V","20A","105°C","-"
https://www.schaffner.com/products/download/product/datasheet/power-cord-with-locking-system-il13-il13p-il19/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/IL13-US1-SVT-3100-275.jpg,817-1856-ND,IL13-US1-SVT-3100-366,Schaffner EMC Inc.,CRD 18AWG NEMA5-15P - 320C13 12',151,900,"14.72000","0","1","IL 13","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SVT","18 AWG","-","12.00' (3.66m)","UL","United States","Black","125VAC","10A","-25°C ~ 70°C","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2047.pdf,//media.digikey.com/Photos/Schurter%20Photos/6051.2047.jpg,486-1597-ND,6051.2047,Schurter Inc.,CORD IEC320-C20 - 320-C19 6.56',279,0,"13.86000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C20","IEC 320-C19","3","H05VV-F3G1.5","-","-","6.56' (2.00m)","CCC, CSA, UL, VDE","Canada, China, Germany, United States","Black","250V","16A","-25°C ~ 75°C","V-Lock"
https://html5.dcatalog.com/?docid=93bcf829-206c-44f0-8fd9-a83f0168ce20#page=67,//media.digikey.com/photos/General%20Cable%20Photos/MFG_03318.63.04.jpg,42-1025-ND,03318.63.04,General Cable/Carol Brand,CORD 16AWG NEMA5-15P - 5-15R 10',201,0,"13.88000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","NEMA 5-15R","3","SJTW","16 AWG","-","10.00' (3.05m)","UL","United States","Orange","125VAC","13A","-40°C ~ 60°C","OSHA Approved"
//media.digikey.com/pdf/Data%20Sheets/Orion%20Fans%20PDFs/Power_Cords.pdf,//media.digikey.com/Photos/Orion%20Fans/MFG_24131-67-01.jpg,1053-1716-ND,24131-910-01,Orion Fans,CORD 14AWG 5-15P - 320-C13 9.84',129,0,"14.30000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","14 AWG","Unshielded","9.84' (3.00m)","ASTA, BSI Kitemark, CEBEC, CSA, DEMKO, ESTI, FIMKO,  IMQ, KEMA, NF, NEMKO, OVE, SEMKO, SAA, T,  UL, VDE Registered","Australia, Canada, Europe, Finland, Japan, Netherlands, New Zealand, Norway, Sweden, United Kingdom, United States","Black","125VAC","15A","60°C","-"
http://cnctech.us/pdfs/800-14-19D-RE-0003F.pdf,//media.digikey.com/Photos/CnC%20Tech/800-14-19D-RE-0003F.jpg,1175-1340-ND,800-14-19D-RE-0003F,CNC Tech,CORD 14AWG IEC320C20 - 320C13 3',178,0,"14.52000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","IEC 320-C20","IEC 320-C13","3","SJT","14 AWG","Unshielded","3.00' (914.4mm)","CSA, cUL, UL","Canada, United States","Red","250V","15A","105°C","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_6051.2121.pdf,//media.digikey.com/photos/Schurter%20Photos/6051.2121.jpg,486-2464-ND,6051.2121,Schurter Inc.,CORD 16AWG 5-15P TO C13 9.84',167,80,"14.75000","0","1","-","Active","Male Pins (Blades) to Female Sockets (Slots)","NEMA 5-15P","IEC 320-C13","3","SJT","16 AWG","-","9.84' (3.00m)","CSA, UL","Canada, United States","White","125VAC","13A","-25°C ~ 70°C","Hospital Grade, V-Lock"
https://www.schaffner.com/products/download/product/datasheet/power-cord-with-locking-system-il13-il13p-il19/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/IL13-UK1-H05-3100-200.JPG,817-1654-ND,IL13-UK1-H05-3100-200,Schaffner EMC Inc.,CRD 18AWG BS1363A - IEC320 6.67',301,0,"15.09000","0","1","IL 13","Active","Male Pins (Blades) to Female Sockets (Slots)","BS1363A","IEC 320-C13","3","H05VV-F","18 AWG","-","6.67' (2.03m)","CSA, KEMA, RoHS, UR","Canada, Netherlands, United States, United Kingdom","Black","250V","10A","-25°C ~ 70°C","-"
