Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Lines","Cable Length - Unexposed","Features"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,4-1987376-4-ND,4-1987376-4,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"24.96000","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","32.81' (10.00m) 394""","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10124234-120001lf.pdf,-,10124234-120001LF-ND,10124234-120001LF,Amphenol ICC (FCI),IVDR RECE STRAIGHT,0,0,"26.85011","0","90","-","Active","Blade Type Power Connector to Blade Terminals","2","0.28' (0.08m) 3.31""","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1704982.jpg,1704982-ND,1704982,Phoenix Contact,PV-AS-MC4/6-150-MN-SET,0,0,"27.75200","0","5","SUNCLIX","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","-","0.49' (0.15m) 5.91""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011020-ND,20826011020,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"28.69000","0","1","*","Active","-","-","-","-"
-,-,20881811001-ND,20881811001,HARTING,POWER CABLE INLETT,0,0,"30.82700","0","100","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001030-ND,20826001030,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"31.04000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002020-ND,20826002020,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"31.43000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1-1987376-4-ND,1-1987376-4,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"31.98700","0","100","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","32.81' (10.00m) 394""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=7-1773456-1_LVDC_GRID_INTERCONNECTS&DocType=DS&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/2106718-2.jpg,A100940-ND,2106718-2,TE Connectivity AMP Connectors,CABLE ASSY DEVICE-OUT 10FT,0,0,"32.04200","0","5","-","Active","Bus Bar External Clip to Wire","2","10.00' (3.05m) 120""","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2917719.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2917719.jpg,2917719-ND,2917719,Phoenix Contact,CABLE ANTENNA ASSY,0,0,"34.88000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011030-ND,20826011030,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"36.37000","0","1","*","Active","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10115180.pdf,-,10115180-N0200YYLF-ND,10115180-N0200YYLF,Amphenol ICC (FCI),CABLE ASSY,0,0,"36.64219","0","900","Metral®","Active","Backplane, 4 Pair, 6 Column to Backplane, 4 Pair, 6 Column","24","6.56' (2.00m) 78.7""","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1706518,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1706518.jpg,1706518-ND,1706518,Phoenix Contact,SUNCLIX MICON AC Y-DISTRIBUTOR 3,0,2,"36.84000","0","1","SUNCLIX","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","3","3.77' (1.15m) 45.3""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001040-ND,20826001040,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"38.74000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002030-ND,20826002030,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"39.09000","0","1","*","Active","-","-","-","-"
-,-,2820303-3-ND,2820303-3,TE Connectivity AMP Connectors,POWER CABLE ASSY FB MEDUSA,0,0,"41.00000","0","20","*","Active","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10124234-060003lf.pdf,-,10124234-060003LF-ND,10124234-060003LF,Amphenol ICC (FCI),IVDR RECE STRAIGHT,0,0,"41.55833","0","90","-","Active","Blade Type Power Connector to Blade Terminals","2","0.30' (0.09m) 3.54""","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10124234-060001lf.pdf,-,10124234-060001LF-ND,10124234-060001LF,Amphenol ICC (FCI),IVDR RECE STRAIGHT,0,0,"42.01633","0","90","-","Active","Blade Type Power Connector to Blade Terminals","2","0.54' (0.17m) 6.50""","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1787726.jpg,1787726-ND,1787726,Phoenix Contact,PV-YC 6/ 1-0 12-SO3 (-/++),0,0,"42.43500","0","10","SUNCLIX","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector (2)","2","-","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1787739.jpg,1787739-ND,1787739,Phoenix Contact,PV-YC 6/ 1-0 12-SO3 (+/--),0,0,"42.43500","0","10","SUNCLIX","Active","Photovoltaic Socket Connector to Photovoltaic Pin Connector (2)","2","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001050-ND,20826001050,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"42.62000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002040-ND,20826002040,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"42.99000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011040-ND,20826011040,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"43.99000","0","1","*","Active","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904514,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904514-ND,2904514,Phoenix Contact,VIP-CAB-FLK14/16/0 5M/S7,0,0,"44.15000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1-1987376-5-ND,1-1987376-5,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"45.83800","0","1000","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","65.62' (20.00m) 787""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,1987376-5-ND,1987376-5,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"45.83800","0","1000","Solarlok","Active","Photovoltaic Pin Connector to Photovoltaic Socket Connector","1","65.62' (20.00m) 787""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,2-1987376-5-ND,2-1987376-5,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"45.83800","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","65.62' (20.00m) 787""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,3-1987376-5-ND,3-1987376-5,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"45.83800","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","65.62' (20.00m) 787""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1987376&DocType=Customer+Drawing&DocLang=English,-,4-1987376-5-ND,4-1987376-5,TE Connectivity AMP Connectors,PHOTOVOLTAIK CABLE ASSEMBLY,0,0,"45.83800","0","1000","Solarlok","Active","Photovoltaic Socket Connector to Photovoltaic Socket Connector","1","65.62' (20.00m) 787""","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904515,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904515-ND,2904515,Phoenix Contact,VIP-CAB-FLK14/16/1 0M/S7,0,0,"46.18000","0","1","*","Active","-","-","-","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10124234-061005lf.pdf,-,10124234-061005LF-ND,10124234-061005LF,Amphenol ICC (FCI),IVDR RECE STRAIGHT,0,0,"46.95639","0","900","-","Active","Blade Type Power Connector to Blade Terminals","2","1.03' (0.32m) 12.40""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011050-ND,20826011050,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"47.50000","0","1","*","Active","-","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904516,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904516-ND,2904516,Phoenix Contact,VIP-CAB-FLK14/16/1 5M/S7,0,0,"49.23000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=7-1773456-1_LVDC_GRID_INTERCONNECTS&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/Main%20Beam%20to%20Main%20Beam%20Cable.jpg,A117390-ND,2085828-1,TE Connectivity AMP Connectors,"CABLE ASSY, BUS BAR-BUS BAR JU",0,0,"49.69320","0","25","-","Active","Bus Bar External Clip to Bus Bar External Clip","2","4.00' (1.22m) 48.0""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002050-ND,20826002050,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"50.01000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,2-558057-7-ND,2-558057-7,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 18"",0,0,"51.99000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","1.50' (0.46m) 18.00""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=7-1773456-1_LVDC_GRID_INTERCONNECTS&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/Main%20Beam%20to%20Main%20Beam%20Cable.jpg,A117391-ND,2085828-2,TE Connectivity AMP Connectors,"CABLE ASSY, BUS BAR-BUS BAR JU",0,0,"52.09560","0","25","-","Active","Bus Bar External Clip to Bus Bar External Clip","2","8.00' (2.44m) 96""","-"
-,-,10124234-060006LF-ND,10124234-060006LF,Amphenol ICC (FCI),IVDR RECE STRAIGHT,0,0,"52.67911","0","90","-","Active","Blade Type Power Connector to Blade Terminals","2","0.64' (0.20m) 7.68""","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904517,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904517-ND,2904517,Phoenix Contact,VIP-CAB-FLK14/16/2 0M/S7,0,0,"53.03000","0","1","*","Active","-","-","-","-"
-,-,10124234-060007LF-ND,10124234-060007LF,Amphenol ICC (FCI),IVDR RECE STRAIGHT,0,0,"53.07333","0","90","-","Active","Blade Type Power Connector to Blade Terminals","2","0.43' (0.13m) 5.12""","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904518,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904518-ND,2904518,Phoenix Contact,VIP-CAB-FLK14/16/2 5M/S7,0,0,"56.75000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,1-558057-3-ND,1-558057-3,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 23"",0,0,"57.58000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","1.92' (0.58m) 23.00""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,2-558057-1-ND,2-558057-1,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 24"",0,0,"57.95000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","2.00' (0.61m) 24.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=556127&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-556127-5.jpg,2-556127-9-ND,2-556127-9,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 28"",0,0,"60.84000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","2.33' (0.71m) 28.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,1-558057-9-ND,1-558057-9,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 29.5"",0,0,"60.84000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","2.46' (0.75m) 29.5""","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904519,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904519-ND,2904519,Phoenix Contact,VIP-CAB-FLK14/16/3 0M/S7,0,0,"61.15000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/TB_20888410xxx_BL01_R411464.pdf,-,20888410015-ND,20888410015,HARTING,SYPCEMKAB.PS HAN-Q8/0 KU.PCI+BU,0,0,"61.86000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,1-558057-7-ND,1-558057-7,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 35"",0,0,"65.11000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","2.92' (0.89m) 35.0""","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10121889.pdf,-,10121889-003LF-ND,10121889-003LF,Amphenol ICC (FCI),CONN RCPT,0,0,"65.81800","0","30","Airmax VS®","Active","Backplane, 10 Pair, 12 Column to Wire","120","3.35' (1.02m) 40.2""","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904520,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904520-ND,2904520,Phoenix Contact,VIP-CAB-FLK14/16/4 0M/S7,0,0,"70.04000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=556127&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-556127-5.jpg,2-556127-8-ND,2-556127-8,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 42"",0,0,"70.84000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","3.50' (1.07m) 42.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=7-1773456-1_LVDC_GRID_INTERCONNECTS&DocType=DS&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/2106725-4.jpg,A100937-ND,2106725-4,TE Connectivity AMP Connectors,CABLE ASSY POWER FEED 20FT,0,0,"72.13200","0","5","-","Active","Bus Bar External Clip to Rectangular Plug","2","20.00' (6.10m) 240""","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904521,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904521-ND,2904521,Phoenix Contact,VIP-CAB-FLK14/16/5 0M/S7,0,0,"76.63000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826001XXX_100209761DRW001A.pdf,-,20826001100-ND,20826001100,HARTING,1X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"77.86000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=556731&DocType=Customer+Drawing&DocLang=English,-,2-556731-0-ND,2-556731-0,TE Connectivity AMP Connectors,CABLE ASSY PWR-LINE 8 WIRE 24"",0,0,"79.56000","0","1","AMPINNERGY","Active","Line Contacts to Power Contacts","8","2.00' (0.61m) 24.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,1-558057-1-ND,1-558057-1,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 57"",0,0,"80.89000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","4.75' (1.48m) 57.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=555858&DocType=Customer+Drawing&DocLang=English,-,2-555858-1-ND,2-555858-1,TE Connectivity AMP Connectors,CABLE ASSY PWR ENTRY 5 WIRE 71"",0,0,"82.11000","0","1","AMPINNERGY","Active","Power Contacts to Wire","5","5.92' (1.80m) 71.0""","6.00"" Exposed Wire Leads"
-,-,09457251502-ND,09457251502,HARTING,RJI CORDIP67 HYBR CAT6 2XHAN3A,0,0,"82.24000","0","10","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,1-558057-0-ND,1-558057-0,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 59"",0,0,"82.31000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","4.92' (1.50m) 59.0""","-"
-,-,09457251322-ND,09457251322,HARTING,RJI CABLE IP67 AWG 22/7 HYBRIDE,0,0,"82.41600","0","10","Han 3A Hybrid","Active","RJ45 Plug and Power Contacts to RJ45 Plug and Power Contacts","4","3.28' (1.00m) 39.4""","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904522,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904522-ND,2904522,Phoenix Contact,VIP-CAB-FLK14/16/6 0M/S7,0,0,"82.47000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826011XXX_100209942DRW002A.pdf,-,20826011100-ND,20826011100,HARTING,RJI/PRELINK CORD 4X2XAWG27/7 CAT,0,0,"82.72000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/3357111XXX0001_100172821DRW012A.pdf,-,33571110010001-ND,33571110010001,HARTING,"HYBR.CABLE ASSY, DC, 1M -1X HAN3",0,0,"83.33333","0","6","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/3357111XXX0002_100172821DRW014A.pdf,-,33571110010002-ND,33571110010002,HARTING,"HYBR.CABLE ASSY, AC, 1M -1X HAN3",0,0,"83.33333","0","6","*","Active","-","-","-","-"
https://b2b.harting.com/files/TB_20888410xxx_BL01_R411464.pdf,-,20888410030-ND,20888410030,HARTING,SYPCEMKAB.PS HAN-Q8/0 KU.PCI+BU,0,0,"83.44000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,2-558057-2-ND,2-558057-2,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 60"",0,0,"83.74000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","5.00' (1.52m) 60.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=556731&DocType=Customer+Drawing&DocLang=English,-,2-556731-3-ND,2-556731-3,TE Connectivity AMP Connectors,CABLE ASSY PWR-LINE 8 WIRE 50"",0,0,"84.32000","0","1","AMPINNERGY","Active","Line Contacts to Power Contacts","8","4.17' (1.27m) 50.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,1-558057-2-ND,1-558057-2,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 62.5"",0,0,"85.17000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","5.21' (1.59m) 62.5""","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/20826002XXX_100209218DRW005C.pdf,-,20826002100-ND,20826002100,HARTING,2X PRELINK CORD 4X2XAWG27/7 CAT.,0,0,"85.26000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/download/PRD/PDF_TS/094572513XX_100155668DRW008B.pdf,-,09457251323-ND,09457251323,HARTING,RJI CABLE IP67 HYBRID PCRAN AW,0,0,"87.85600","0","10","Han 3A Hybrid","Active","RJ45 Plug and Power Contacts to RJ45 Plug and Power Contacts","4","4.92' (1.50m) 59.0""","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2904523,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2904514.jpg,2904523-ND,2904523,Phoenix Contact,VIP-CAB-FLK14/16/8 0M/S7,0,0,"88.16000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,1-558057-6-ND,1-558057-6,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 69"",0,0,"89.47000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","5.75' (1.75m) 69.0""","-"
https://cdn.amphenol-icc.com/media/wysiwyg/files/drawing/10121888.pdf,-,10121888-002LF-ND,10121888-002LF,Amphenol ICC (FCI),CONN RCPT,0,0,"89.70567","0","30","Airmax VS®","Active","Backplane, 10 Pair, 12 Column to Wire","96","167.98' (51.20m) 2016""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,1-558057-4-ND,1-558057-4,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 71"",0,0,"90.90000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","5.92' (1.80m) 71.0""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=558057&DocType=Customer+Drawing&DocLang=English,-,2-558057-0-ND,2-558057-0,TE Connectivity AMP Connectors,CABLE ASSY PWR-PWR 8 WIRE 73"",0,0,"92.33000","0","1","AMPINNERGY","Active","Power Contacts to Power Contacts","8","6.08' (1.85m) 73.0""","-"
-,-,AYG4V15065M3-ND,AYG4V15065M3,Panasonic Electric Works,OPTICAL TRANSCEIVER 2CH 6GBS 50M,0,0,"93.63060","0","100","V","Last Time Buy","Optical Connector Plug to Wire","1","1.64' (0.50m) 19.69""","-"
-,-,09457251504-ND,09457251504,HARTING,RJI CORDIP67 HYBR CAT6 2XHAN3A,0,0,"93.74400","0","10","*","Active","-","-","-","-"
https://b2b.harting.com/files/TB_20886411xxx_BL01_R411464.pdf,-,20886411015-ND,20886411015,HARTING,SYPCEMKAB.HAN-Q4/2 PCI+BU 5X4QMM,0,0,"93.99000","0","1","Han® Q","Active","Heavy Duty Connector, Female to Heavy Duty Connector, Male","5","4.92' (1.50m) 59.0""","-"
https://b2b.harting.com/files/TB_20888410xxx_BL01_R411464.pdf,-,20888410050-ND,20888410050,HARTING,SYPCEMKAB.PS HAN-Q8/0 KU.PCI+BU,0,0,"97.61000","0","1","*","Active","-","-","-","-"
-,-,10115182-N0200YYLF-ND,10115182-N0200YYLF,Amphenol ICC (FCI),CABLE ASSY,0,0,"98.09722","0","1000","Sofix®","Active","Backplane, 4 Pair, 6 Column, Right Angle to Backplane, 4 Pair 6 Column (3)","24 (3), 72","6.56' (2.00m) 78.7""","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=555858&DocType=Customer+Drawing&DocLang=English,-,2-555858-3-ND,2-555858-3,TE Connectivity AMP Connectors,CABLE ASSY PWR ENTRY 5 WIRE 90"",0,0,"98.14000","0","1","AMPINNERGY","Active","Power Contacts to Wire","5","7.50' (2.29m) 90""","6.00"" Exposed Wire Leads"
https://b2b.harting.com/files/download/PRD/PDF_TS/094572513XX_100155668DRW008B.pdf,-,09457251325-ND,09457251325,HARTING,RJI CABLE IP67 HYBRID PCRAN 3MA,0,0,"102.64000","0","10","Han 3A Hybrid","Active","RJ45 Plug and Power Contacts to RJ45 Plug and Power Contacts","4","9.84' (3.00m) 118""","-"
-,-,09457251503-ND,09457251503,HARTING,HAN 3A PLASTIC RJ45 HYBRID CABLE,0,0,"103.74400","0","10","*","Active","-","-","-","-"
-,-,AYG4V15065M1-ND,AYG4V15065M1,Panasonic Electric Works,OPTICAL TRANSCEIVER 2CH 6GBS 50M,0,10,"104.03400","0","10","V","Last Time Buy","Optical Connector Plug to Wire","1","1.64' (0.50m) 19.69""","-"
https://b2b.harting.com/files/TB_20886411xxx_BL01_R411464.pdf,-,20886411030-ND,20886411030,HARTING,SYPCEMKAB.HAN-Q4/2 KU.4QMM PCI+B,0,0,"104.89000","0","1","Han® Q","Active","Heavy Duty Connector, Female to Heavy Duty Connector, Male","5","9.84' (3.00m) 118""","-"
-,-,09457251532-ND,09457251532,HARTING,RJI CORD 8AWG28/7HYBOUT IP67ME,0,0,"105.21600","0","10","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-500-9263-XXX&DocType=Customer+Drawing&DocLang=English,-,D-500-9263-006-ND,D-500-9263-006,"TE Connectivity Aerospace, Defense and Marine",IN LINE COUPLERS,0,0,"106.28000","0","1","*","Active","-","-","-","-"
https://b2b.harting.com/files/TB_20886411xxx_BL01_R411464.pdf,-,20886411050-ND,20886411050,HARTING,SYPCEMKAB.HAN-Q4/2 KU.4QMM PCI+B,0,0,"108.53000","0","1","*","Active","-","-","-","-"
-,-,20886110030-ND,20886110030,HARTING,SYPCEM CABLE HAN-BRID/CU THERMOP,0,0,"108.90000","0","1","Han-InduNet®","Active","Heavy Duty Connector, Female to Heavy Duty Connector, Male","6","9.84' (3.00m) 118""","Shielded"
