Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Length","Specifications","Wire Gauge","Shielding","Style"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3023001-01M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3023001-01M.jpg,Q542-ND,3023001-01M,Qualtek,CABLE USB 3.0 A TO A 3.28',1254,0,"6.62000","0","1","-","Active","A Male to A Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 30 AWG (2)","Shielded","-"
https://belfuse.com/resources/drawings/stewartconnector/dr-stw-sc-3aak003f.pdf,//media.digikey.com/Photos/Stewart%20Connector%20Photos/MFG_AMale-AMale_Blk_Blu-Ins.jpg,380-1415-ND,SC-3AAK003F,Stewart Connector,CABLE USB 3.0 TYPE A M-M 3',457,0,"6.72000","0","1","-","Active","A Male to A Male","3.00' (914.4mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/ur020006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR020-006.jpg,TL493-ND,UR020-006,Tripp Lite,USB 2.0 A-M TO A-M CABLE 6',252,0,"6.76000","0","1","-","Active","A Male to A Male","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","-","Reversible"
https://assets.tripplite.com/product-pdfs/en/ur024003wh.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR024-003-WH.jpg,TL1779-ND,UR024-003-WH,Tripp Lite,USB A-M TO A-F EXT CABLE 3',239,0,"6.88000","0","1","-","Active","A Female to A Male","3.00' (914.4mm)","USB 2.0","24 AWG, 28 AWG","Shielded","Reversible"
//media.digikey.com/pdf/Data%20Sheets/Qualtek%20PDFs/3025035-16_Dwg.pdf,//media.digikey.com/Photos/Qualtek%20Photos/302503x.jpg,Q970-ND,3025035-16,Qualtek,USB 2.0 A MALE TO USB 2.0 MICRO,752,0,"6.93000","0","1","-","Active","A Male to Micro B Male","16.00' (4.88m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ak-300114-010-s.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK670.jpg,AE10412-ND,AK-300114-010-S,Assmann WSW Components,CABLE USB 3.0 TYPE-A M-M 1M,1160,0,"6.94000","0","1","-","Active","A Male to A Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","28 AWG, 28 AWG (2)","Shielded","-"
https://www.molex.com/pdm_docs/sd/687980009_sd.pdf,//media.digikey.com/Photos/Molex/MFG_0687980009.jpg,WM17936-ND,0687980009,Molex,"USB 2.0 TYPE C TO A WHITE CABLE,",3102,0,"7.12000","0","1","68798","Active","A Male to C Male","3.28' (1.00m)","USB 2.0","24 AWG, 30 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021019-16.pdf,//media.digikey.com/photos/Qualtek%20Photos/3021019-16.JPG,Q370-ND,3021019-16,Qualtek,CBL USB A-B 1CON 16' 24/26 AWG,716,820,"7.13000","0","1","-","Active","A Male to B Male","16.00' (4.88m)","USB 2.0","24 AWG, 26 AWG","Shielded","-"
http://cnctech.us/pdfs/103-1092-BL-00050.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1092-BL-00050.jpg,1175-1723-ND,103-1092-BL-00050,CNC Tech,CBL USB3.0 A/M-MICRO B,749,0,"7.20000","0","1","-","Active","A Male to Micro B Male","1.64' (500.0mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
http://www.cnctech.us/pdfs/102-1030-BL-F0500.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1030-BL-F0x00.jpg,1175-1418-ND,102-1030-BL-F0500,CNC Tech,CABLE USB A MALE - B MALE 5M BLK,384,0,"7.20000","0","1","-","Active","A Male to B Male","16.40' (5.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1092-BL-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1092-BL%20SERIES.jpg,1175-1130-ND,102-1092-BL-00300,CNC Tech,CABLE USB A MALE-B MICRO MALE 3M,206,0,"7.20000","0","1","-","Active","A Male to Micro B Male","9.84' (3.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/ur050006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR050-006.jpg,TL512-ND,UR050-006,Tripp Lite,6' USB A TO MICRO B CABLE M/M,126,0,"7.22000","0","1","-","Active","A Male to Micro B Male","6.00' (1.83m)","USB 2.0","28 AWG, 28 AWG","-","Reversible"
-,//media.digikey.com/Photos/TE%20Connectivity/1487595-x.jpg,A128024-ND,1487595-2,TE Connectivity AMP Connectors,"USB, A-B, 28/26, BLACK, 1.3M",224,0,"7.23000","0","1","-","Active","A Male to B Male","4.27' (1.30m)","USB 2.0","-","Shielded","Extension Cable"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3023017-02M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3023017-02M.jpg,Q549-ND,3023017-02M,Qualtek,CABLE USB 3.0 A TO MICRO B 6.56',1995,926,"7.27000","0","1","-","Active","A Male to Micro B Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 30 AWG (2)","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/ur024006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR024-006.jpg,TL503-ND,UR024-006,Tripp Lite,USB A-M TO A-F EXT CABLE 6',1401,0,"7.34000","0","1","-","Active","A Female to A Male","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","Shielded","Reversible"
https://www.molex.com/pdm_docs/sd/887283600_sd.pdf,//media.digikey.com/Photos/Molex/0887283600.jpg,WM5093-ND,0887283600,Molex,USB A-PIGTAIL 5M CABLE FULL RATE,792,0,"7.40000","0","1","88740","Active","A Male to Cable (Round)","16.40' (5.00m)","-","20 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3023005-01M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3023005-01M.jpg,Q548-ND,3023005-01M,Qualtek,CABLE USB 3.0 A TO MICRO B 3.28',1314,525,"7.54000","0","1","-","Active","A Male to Micro B Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 30 AWG (2)","Shielded","-"
https://www.molex.com/pdm_docs/sd/687980010_sd.pdf,//media.digikey.com/Photos/Molex/MFG_0687980010.jpg,WM17937-ND,0687980010,Molex,"USB 2.0 TYPE C TO C WHITE CABLE,",814,0,"7.54000","0","1","68798","Active","C Male to C Male","3.28' (1.00m)","USB 2.0","24 AWG, 30 AWG, 32 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u025001pm.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U025-001-PM.jpg,TL779-ND,U025-001-PM,Tripp Lite,USB 2.0 EXT CABLE B M/F 1',197,0,"7.66000","0","1","-","Active","B Female to B Male","1.00' (304.8mm)","USB 2.0","20 AWG, 28 AWG","Shielded","Extension Cable"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/103-1092-BL-F0050.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1092-BL-F0xx.JPG,1175-1799-ND,103-1092-BL-F0050,CNC Tech,USB3.0 A/M-MICRO B WITH FERRITES,263,0,"7.68000","0","1","-","Active","A Male to Micro B Male","1.64' (500.0mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u320003bk.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U320-00X-BK.JPG,TL1383-ND,U320-003-BK,Tripp Lite,CBL USB3.0 A PLUG TO A PLUG,231,0,"7.71000","0","1","-","Active","A Male to A Male","3.00' (914.4mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG","Shielded","-"
https://belfuse.com/resources/drawings/stewartconnector/dr-stw-sc-3aak006f.pdf,//media.digikey.com/Photos/Stewart%20Connector%20Photos/MFG_AMale-AMale_Blk_Blu-Ins.jpg,380-1416-ND,SC-3AAK006F,Stewart Connector,CABLE USB 3.0 TYPE A M-M 6',119,0,"7.75000","0","1","-","Active","A Male to A Male","6.00' (1.83m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/ur020006ra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR020-006-RA.jpg,TL494-ND,UR020-006-RA,Tripp Lite,USB RA A-MALE TO A-MALE CABLE 6',715,0,"7.78000","0","1","-","Active","A Male to A Male, Right Angle","6.00' (1.83m)","USB 2.0","24 AWG, 28 AWG","-","Reversible"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/U024-001-KPA-BK_Dwg.PDF,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U024-001-KPA-BK.jpg,TL1066-ND,U024-001-KPA-BK,Tripp Lite,USB 2.0 HI-SPEED ALL-IN-ONE KEYS,253,0,"7.78000","0","1","-","Active","A Female to A Male","1.00' (304.8mm)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
https://www.molex.com/pdm_docs/sd/1110145001_sd.pdf,//media.digikey.com/photos/Molex/111014-5001.JPG,WM17538-ND,111014-5001,Molex,CBL USCAR MINI USB B GRY 500MM,145,0,"7.90000","0","1","111014","Active","Mini B Male to Mini B Male","1.64' (500.0mm)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
http://cnctech.us/pdfs/103-1030-BL-00100.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1030-BL%20SERIES.jpg,1175-1140-ND,103-1030-BL-00100,CNC Tech,CABLE USB 3.0 A MALE-B MALE 1M,314,0,"7.92000","0","1","-","Active","A Male to B Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/105-1032-XX-B0XXX.pdf,//media.digikey.com/Photos/CnC%20Tech/105-1032-BL-B0xxx.jpg,1175-2093-ND,105-1032-BL-B0050,CNC Tech,USB 2.0 TYPE-A TO USB TYPE-C CAB,228,0,"8.05000","0","1","-","Active","A Male to C Male","1.64' (500.0mm)","USB 2.0","-","Shielded","-"
https://www.cui.com/product/resource/digikeypdf/cblt-ua-uc-1wt.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBLT-UA-UC-1WT.jpg,102-5954-ND,CBLT-UA-UC-1WT,CUI Inc.,CBL 1000MM USB TYPE A TO USB C 5,574,0,"8.10000","0","1","-","Active","A Male to C Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 26 AWG, 32 AWG","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-300116-010-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK67421xx.jpg,AE10647-ND,AK-300116-010-S,Assmann WSW Components,CABLE USB 3.0 A-MICRO B MALE 1M,380,0,"8.12000","0","1","-","Active","A Male to Micro B Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/102-1092-BL-F0300.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1092-BL-F0.jpg,1175-1857-ND,102-1092-BL-F0300,CNC Tech,USB2.0 A/M-MICRO B FERRITES 3M,1286,0,"8.16000","0","1","-","Active","A Male to Micro B Male","9.84' (3.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u024016.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U024-0xx%20Series.jpg,TL777-ND,U024-016,Tripp Lite,USB 2.0 GOLD EXT CABLE A M/F 16',163,0,"8.18000","0","1","-","Active","A Female to A Male","16.00' (4.88m)","USB 2.0","24 AWG, 28 AWG","Shielded","Extension Cable"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3023013-02M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3023013-02M.jpg,Q543-ND,3023013-02M,Qualtek,CABLE USB 3.0 A TO A 6.56',540,310,"8.20000","0","1","-","Active","A Male to A Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 30 AWG (2)","Shielded","-"
-,//media.digikey.com/Photos/TE%20Connectivity/1487595-x.jpg,A128025-ND,1487595-3,TE Connectivity AMP Connectors,"USB, A-B, 28/26, BLACK, .83M",110,0,"8.23000","0","1","-","Active","A Male to B Male","2.72' (830.0mm)","USB 2.0","-","Shielded","Extension Cable"
https://www.molex.com/pdm_docs/sd/887329400_sd.pdf,"//media.digikey.com/photos/Molex/88732-9000,%2088732-9200,%2088732-9400.jpg",WM17134-ND,0887329400,Molex,USB CABLE A-B FULL RATED 5.01M,3231,0,"8.24000","0","1","88740","Active","A Male to B Male","16.40' (5.00m)","-","20 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3023015-02M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3023015-02M.jpg,Q546-ND,3023015-02M,Qualtek,CABLE USB 3.0 A TO B 6.56',788,0,"8.29000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 30 AWG (2)","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021021-16.pdf,//media.digikey.com/photos/Qualtek%20Photos/3021021-16.JPG,Q371-ND,3021021-16,Qualtek,CBL USB A-MNI B CON 16' 24/26AWG,152,0,"8.48000","0","1","-","Active","A Male to Mini B Male","16.00' (4.88m)","USB 2.0","24 AWG, 26 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/105-1032-XX-B0XXX.pdf,//media.digikey.com/Photos/CnC%20Tech/105-1032-SV-B0xxx.JPG,1175-2085-ND,105-1032-SV-B0050,CNC Tech,USB 2.0 TYPE-A TO USB TYPE-C CAB,225,0,"8.51000","0","1","-","Active","A Male to C Male","1.64' (500.0mm)","USB 2.0","-","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u326001bk.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U326-001-BK.jpg,TL2293-ND,U326-001-BK,Tripp Lite,USB CABLE,965,0,"8.55000","0","1","-","Active","A Male to Micro B Male","1.00' (304.8mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","-","-"
https://www.cui.com/product/resource/digikeypdf/cbl-ua-uc-1.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CBL-UA-UC-1.jpg,102-5952-ND,CBL-UA-UC-1,CUI Inc.,CBL 1000MM USB TYPE A TO USB C 5,677,0,"8.69000","0","1","-","Active","A Male to C Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 26 AWG, 32 AWG","Shielded","-"
http://cnctech.us/pdfs/102-1092-BL-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/102-1092-BL%20SERIES.jpg,1175-1131-ND,102-1092-BL-00500,CNC Tech,CABLE USB A MALE-B MICRO MALE 5M,818,0,"8.74000","0","1","-","Active","A Male to Micro B Male","16.40' (5.00m)","USB 2.0","28 AWG, 28 AWG","Shielded","-"
https://belfuse.com/resources/drawings/stewartconnector/dr-stw-sc-3abk006f.pdf,//media.digikey.com/Photos/Stewart%20Connector%20Photos/MFG_AMale-BMale_Blk-Blu.jpg,380-1418-ND,SC-3ABK006F,Stewart Connector,CABLE USB 3.0 TYPE A-B M-M 6',215,0,"8.83000","0","1","-","Active","A Male to B Male","6.00' (1.83m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u324006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U324-xxx%20Series.jpg,TL798-ND,U324-006,Tripp Lite,USB A MALE TO A FEMALE 6',201,0,"8.92000","0","1","-","Active","A Female to A Male","6.00' (1.83m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","-","Extension Cable"
https://assets.tripplite.com/product-pdfs/en/ur05c003rb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR05C-003-RB.JPG,TL805-ND,UR05C-003-RB,Tripp Lite,USB CABLE,456,0,"8.94000","0","1","-","Active","A Male to Micro B Male, Right Angle","3.00' (914.4mm)","-","20 AWG, 28 AWG","-","Reversible"
https://assets.tripplite.com/product-pdfs/en/ur05c003rarb.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR05C-003-RARB.JPG,TL804-ND,UR05C-003-RARB,Tripp Lite,USB CABLE,260,0,"8.94000","0","1","-","Active","A Male to Micro B Male, Right Angle","3.00' (914.4mm)","-","20 AWG, 28 AWG","-","Reversible"
https://assets.tripplite.com/product-pdfs/en/ur024010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR024-010.jpg,TL505-ND,UR024-010,Tripp Lite,USB A-M TO A-F EXT CABLE 10FT,235,0,"9.01000","0","1","-","Active","A Female to A Male","10.00' (3.05m)","USB 2.0","24 AWG, 28 AWG","Shielded","Reversible"
https://assets.tripplite.com/product-pdfs/en/ur020010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_UR020-010.jpg,TL495-ND,UR020-010,Tripp Lite,USB 2.0 A-M TO A-M CABLE 10',424,0,"9.06000","0","1","-","Active","A Male to A Male","10.00' (3.05m)","USB 2.0","24 AWG, 28 AWG","-","Reversible"
http://cnctech.us/pdfs/103-1092-BL-00200.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1092-BL-00050.jpg,1175-1783-ND,103-1092-BL-00200,CNC Tech,CABLE USB3.0 A/M-MICRO B 2M,448,0,"9.20000","0","1","-","Active","A Male to Micro B Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/103-1092-BL-F0100.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1092-BL-F0xx.JPG,1175-1800-ND,103-1092-BL-F0100,CNC Tech,USB3.0 A/M-MICRO B WITH FERRITES,409,0,"9.20000","0","1","-","Active","A Male to Micro B Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
https://assets.tripplite.com/product-pdfs/en/u322006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U322-xxx%20Series.jpg,TL795-ND,U322-006,Tripp Lite,6FT USB 3.0 A MALE TO B MALE 6',138,0,"9.29000","0","1","-","Active","A Male to B Male","6.00' (1.83m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","-","-"
https://assets.tripplite.com/product-pdfs/en/u320006bk.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U320-00X-BK.JPG,TL1384-ND,U320-006-BK,Tripp Lite,CBL USB3.0 A PLUG TO A PLUG,161,0,"9.52000","0","1","-","Active","A Male to A Male","6.00' (1.83m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021027-16.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3021027-16.JPG,Q374-ND,3021027-16,Qualtek,CBL USB A-MNI B CON 16' 20/26AWG,479,410,"9.80000","0","1","-","Active","A Male to Mini B Male","16.00' (4.88m)","USB 2.0","20 AWG, 26 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/105-1032-XX-B0XXX.pdf,//media.digikey.com/Photos/CnC%20Tech/105-1032-SV-B0xxx.JPG,1175-2087-ND,105-1032-SV-B0150,CNC Tech,USB 2.0 TYPE-A TO USB TYPE-C CAB,143,0,"9.89000","0","1","-","Active","A Male to C Male","4.92' (1.50m)","USB 2.0","-","Shielded","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7350_CA.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_A-USB31C-20MB-100.jpg,AE11239-ND,A-USB31C-20MB-100,Assmann WSW Components,USB C PLUG TO USB 2.0 MICRO BM C,168,0,"9.96000","0","1","-","Active","Micro B Male to C Male","3.28' (1.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/103-1030-BL-F0200.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1030-BL-F0.JPG,1175-1805-ND,103-1030-BL-F0200,CNC Tech,"USB3.0 A/M-B/M WITH FERRITES, 2M",1297,0,"10.12000","0","1","-","Active","A Male to B Male","6.56' (2.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3023025-03M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3023025-03M.jpg,Q544-ND,3023025-03M,Qualtek,CABLE USB 3.0 A TO A 9.84',280,500,"10.20000","0","1","-","Active","A Male to A Male","9.84' (3.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 30 AWG (2)","Shielded","-"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3023029-03M.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3023029-03M.jpg,Q550-ND,3023029-03M,Qualtek,CABLE USB 3.0 A TO MICRO B 9.84',218,152,"10.36000","0","1","-","Active","A Male to Micro B Male","9.84' (3.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 30 AWG (2)","Shielded","-"
https://www.conec.com/catalog/en/download/download/drawing/?sku=17-201041,//media.digikey.com/photos/Conec%20Photos/17-2010x1.jpg,626-1730-ND,17-201041,Conec,CONN USB PATCH CORD 3M IP67,116,0,"10.53000","0","1","-","Active","A Male to A Male","9.84' (3.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","Industrial Environments - IP67"
http://www.qualtekusa.com/images/Cable%20Assemblies/PDF_2/3021025-16.pdf,//media.digikey.com/Photos/Qualtek%20Photos/3021025-16.JPG,Q373-ND,3021025-16,Qualtek,CBL USB A-B CON 16' 20/26 AWG,481,0,"10.71000","0","1","-","Active","A Male to B Male","16.00' (4.88m)","USB 2.0","20 AWG, 26 AWG","Shielded","-"
https://www.molex.com/pdm_docs/sd/687980005_sd.pdf,//media.digikey.com/Photos/Molex/687980005.JPG,WM12853-ND,0687980005,Molex,UNIVERSAL SERIAL BUS (USB) SHIEL,2256,0,"10.82000","0","1","68798","Active","A Male to C Male","3.28' (1.00m)","USB 2.0","24 AWG, 28 AWG","Shielded","-"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/105-1032-XX-B0XXX.pdf,//media.digikey.com/Photos/CnC%20Tech/105-1032-BL-B0xxx.jpg,1175-2096-ND,105-1032-BL-B0200,CNC Tech,USB 2.0 TYPE-A TO USB TYPE-C CAB,175,0,"11.00000","0","1","-","Active","A Male to C Male","6.56' (2.00m)","USB 2.0","-","Shielded","-"
//media.digikey.com/PDF/Data%20Sheets/GC%20Electronics%20PDFs/45-1432-X%20pdf.pdf,//media.digikey.com/Photos/GC%20Electronics%20Photos/45-1432-1.jpg,GC14321-ND,45-1432-1,GC Electronics,USB3.0-A-USB3.0-B 1M GOLD,466,0,"11.13000","0","1","-","Active","A Male to B Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","Shielded","-"
http://cnctech.us/pdfs/103-1092-BL-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/103-1092-BL-00050.jpg,1175-1784-ND,103-1092-BL-00300,CNC Tech,CABLE USB3.0 A/M-MICRO B 3M,887,0,"11.88000","0","1","-","Active","A Male to Micro B Male","9.84' (3.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","24 AWG, 28 AWG (2)","Shielded","-"
-,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/692901100001.JPG,732-3793-ND,692901100001,Wurth Electronics Inc.,CABLE USB 3V A-MALE TO A-MALE,155,0,"11.88000","0","1","WR-COM","Active","A Male to A Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","Shielded","-"
https://www.molex.com/pdm_docs/sd/687980008_sd.pdf,//media.digikey.com/Photos/Molex/MFG_0687980008.jpg,WM17935-ND,0687980008,Molex,"USB TYPE C TO C 2.0 BLACK CABLE,",956,0,"11.89000","0","1","68798","Active","C Male to C Male","3.28' (1.00m)","USB 2.0","26 AWG, 32 AWG (2)","Shielded","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1487597&DocType=Customer+Drawing&DocLang=English,-,A128028-ND,1487597-1,TE Connectivity AMP Connectors,"USB, A-B, 25/22, BLACK, 3.0M",176,0,"12.18000","0","1","-","Active","A Male to B Male","9.84' (3.00m)","USB 2.0","22 AWG, 25 AWG","Shielded","-"
https://www.conec.com/catalog/en/download/download/drawing/?sku=17-201081,//media.digikey.com/Photos/Conec%20Photos/17-201111.jpg,626-2090-ND,17-201111,Conec,CONN USB PATCH CORD 4.5M IP67,121,0,"13.29000","0","1","-","Active","A Male to B Male","14.76' (4.50m)","USB 2.0","24 AWG, 28 AWG","Shielded","Industrial Environments - IP67"
http://www.amphenolltw.com/2012download/2D%20PDF/04_USB%20Connectors/UA-30PMF-SD7BXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/UA-30PMF-LD7B30.jpg,1754-1480-ND,UA-30PMF-SD7B20,Amphenol LTW,USB A TO USB A PANEL,164,0,"13.53000","0","1","-","Active","A Female to A Male (Circular Coupling)","0.66' (200.0mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","28 AWG, 28 AWG (2)","Shielded","Industrial Environments - IP67"
https://katalog.we-online.com/em/datasheet/692902100001.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/692902100000.jpg,732-10734-ND,692902100001,Wurth Electronics Inc.,CABLE USB A-MALE TO A-FEMALE 1M,173,0,"13.85000","0","1","-","Active","A Female to A Male","3.28' (1.00m)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","-","-","-"
http://www.amphenolltw.com/2012download/2D%20PDF/04_USB%20Connectors/UA-30PMF-LD7BXX.pdf,//media.digikey.com/Photos/Amphenol%20Photos/UA-30PMF-LD7B20.JPG,1754-1479-ND,UA-30PMF-LD7B20,Amphenol LTW,USB A TO USB A PANEL,294,0,"13.89000","0","1","-","Active","A Female to A Male (Circular Coupling)","0.66' (200.0mm)","USB 3.0 (USB 3.1 Gen 1, Superspeed)","28 AWG, 28 AWG (2)","Shielded","Industrial Environments - IP67"
