Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Cable Diameter","Cable Type","Features","Fiber Type","Length - Overall","Type","Ratings"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300320-01thru80_Dwg.pdf,//media.digikey.com/Photos/Conec%20Photos/17-300320.jpg,626-1687-ND,17-300320-03,Conec,FIBER OPTIC CBL LC-LC DUPLEX 3M,10,0,"141.54000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","-","9.8' (3.0m)","Singlemode, Duplex","OFNR"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2061980&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2061980-5.jpg,A124369-ND,2061980-1,TE Connectivity AMP Connectors,FIBER OPTIC CBL LC-LC DUPLEX 1M,24,0,"144.73000","0","1","FullAXS Mini","Active","LC Duplex","Mini LC Duplex","0.19"" (4.8mm)","-","-","9/125","3.3' (1.0m)","Singlemode, Duplex","-"
https://www.molex.com/pdm_docs/sd/1062840001_sd.pdf,//media.digikey.com/Photos/Molex/1062830005.jpg,WM12877-ND,1062840001,Molex,FIBER OPTIC CBL MTP-MTP MULTI 1M,4,0,"147.31000","0","1","CXP","Active","MTP","MTP","0.15"" (3.8mm)","-","Plenum","50/125","3.3' (1.0m)","Multimode","OFNP"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2061980&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2061980-5.jpg,A124371-ND,2061980-3,TE Connectivity AMP Connectors,FIBER OPTIC CBL LC-LC DUPLEX 3M,4,0,"148.60000","0","1","FullAXS Mini","Active","LC Duplex","Mini LC Duplex","0.19"" (4.8mm)","-","-","9/125","9.8' (3.0m)","Singlemode, Duplex","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2061980&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2061980-5.jpg,A124372-ND,2061980-5,TE Connectivity AMP Connectors,FIBER OPTIC CBL LC-LC DUPLEX 5M,12,0,"152.59000","0","1","FullAXS Mini","Active","LC Duplex","Mini LC Duplex","0.19"" (4.8mm)","-","-","9/125","16.4' (5.0m)","Singlemode, Duplex","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2061980&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2061980-5.jpg,A124374-ND,2-2061980-0,TE Connectivity AMP Connectors,FIBER OPTIC CBL LC-LC DUPLEX 20M,2,0,"152.64000","0","1","FullAXS Mini","Active","LC Duplex","Mini LC Duplex","0.19"" (4.8mm)","-","-","9/125","65.6' (20.0m)","Singlemode, Duplex","-"
https://www.molex.com/pdm_docs/sd/1062840005_sd.pdf,//media.digikey.com/Photos/Molex/1062830005.jpg,WM12878-ND,1062840005,Molex,FIBER OPTIC CBL MTP-MTP MULTI 5M,5,0,"154.17000","0","1","CXP","Active","MTP","MTP","0.15"" (3.8mm)","-","Plenum","50/125","16.4' (5.0m)","Multimode","OFNP"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300310-01thru80_Dwg.pdf,//media.digikey.com/Photos/Conec%20Photos/17-300310.jpg,626-1664-ND,17-300310-03,Conec,FIBER OPTIC CBL LC-LC DUPLEX 3M,7,0,"156.32000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","50/125","9.8' (3.0m)","Multimode, Duplex","OFNR"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2061980&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2061980-5.jpg,A124373-ND,1-2061980-0,TE Connectivity AMP Connectors,FIBER OPTIC CBL LC-LC DUPLEX 10M,10,0,"162.40000","0","1","FullAXS Mini","Active","LC Duplex","Mini LC Duplex","0.19"" (4.8mm)","-","-","9/125","32.8' (10.0m)","Singlemode, Duplex","-"
https://www.molex.com/pdm_docs/sd/1062830004_sd.pdf,//media.digikey.com/Photos/Molex/1062830005.jpg,WM12875-ND,1062830010,Molex,FIBER OPTC CBL MTP-MTP DUPLX 10M,2,0,"162.96000","0","1","106283","Active","MTP","MTP","0.12"" (3.0mm)","-","Plenum","50/125","32.8' (10.0m)","Multimode, Duplex","OFNP"
https://www.molex.com/pdm_docs/sd/1062841020_sd.pdf,//media.digikey.com/Photos/Molex/1062831005.jpg,WM12881-ND,1062841005,Molex,FIBER OPTIC CBL MTP-MTP MULTI 5M,12,0,"167.27000","0","1","CXP","Active","MTP","MTP","0.15"" (3.8mm)","-","Plenum","50/125","16.4' (5.0m)","Multimode","OFNP"
https://www.molex.com/pdm_docs/sd/1062840010_sd.pdf,//media.digikey.com/Photos/Molex/1062830005.jpg,WM12879-ND,1062840010,Molex,FIBER OPTIC CBL MTP-MTP MULT 10M,2,0,"184.43000","0","1","CXP","Active","MTP","MTP","0.15"" (3.8mm)","-","Plenum","50/125","32.8' (10.0m)","Multimode","OFNP"
https://www.molex.com/pdm_docs/sd/1062841020_sd.pdf,//media.digikey.com/Photos/Molex/1062831005.jpg,WM12884-ND,1062841003,Molex,FIBER OPTIC CBL MTP-MTP MULTI 3M,10,0,"204.95000","0","1","CXP","Active","MTP","MTP","0.15"" (3.8mm)","-","Plenum","50/125","9.8' (3.0m)","Multimode","OFNP"
//media.digikey.com/pdf/Data%20Sheets/Conec%20PDFs/17-300860-01thru80_PreliminaryDwg.pdf,//media.digikey.com/photos/Conec%20Photos/17-300.jpg,626-1692-ND,17-300860-40,Conec,FIBER OPTIC CBL LC-LC DUPLEX 40M,3,0,"258.12000","0","1","-","Active","LC Duplex","LC Duplex","-","Buffered Fiber","IP67","62.5/125","131.2' (40.0m)","Multimode, Duplex","OFNR"
http://www.cnctech.us/pdfs/106-1242-BL-00150-5.pdf,//media.digikey.com/photos/CnC%20Tech/106-1242-BL-00150-5.jpg,1175-1890-ND,106-1242-BL-00150-5,CNC Tech,TOSLINK CABLE PLUG-PLUG RA 1.5M,98,0,"8.97000","0","1","-","Active","Toslink Plug","Toslink Plug, Right Angle","0.20"" (5.0mm)","-","-","-","4.9' (1.5m)","-","-"
http://www.cnctech.us/pdfs/106-1242-BL-00200.pdf,//media.digikey.com/photos/CnC%20Tech/106-1242-BL-00150-5.jpg,1175-1885-ND,106-1242-BL-00200,CNC Tech,TOSLINK CABLE PLUG-PLUG RA 2M,79,0,"9.66000","0","1","-","Active","Toslink Plug","Toslink Plug, Right Angle","0.16"" (4.0mm)","-","-","-","6.6' (2.0m)","-","-"
http://www1.panduit.com/heiler/SpecificationSheets/D-FBSP54--WW-ENG-OptiCrFbrOpPtchCord-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_F91BN3NNNSNM001.JPG,298-12637-ND,F91BN3NNNSNM001,Panduit Corp,FIBER OPTIC CBL SC-CBL SIMPLX 1M,64,0,"10.45000","0","1","Opti-Core®","Active","SC","Cable","-","Buffered Fiber","-","9/125","3.3' (1.0m)","Singlemode, Simplex, OS2","-"
http://www.cnctech.us/pdfs/106-1242-BL-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/106-1242-BL-00300.jpg,1175-1886-ND,106-1242-BL-00300,CNC Tech,TOSLINK CABLE PLUG-PLUG RA 3M,100,0,"10.58000","0","1","-","Active","Toslink Plug","Toslink Plug, Right Angle","0.16"" (4.0mm)","-","-","-","9.8' (3.0m)","-","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fx/fx1/fx1b/fx1bn1nnnsnm001/media/D-NCCB69--WW-ENG-EnterprisePrefPartsCatEMEA.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/Fx1BN1NNNSNM001.jpg,298-12719-ND,FX1BN1NNNSNM001,Panduit Corp,FIBER OPTIC CBL LC-CBL SIMPLX 1M,34,0,"10.71000","0","1","Opti-Core®","Active","LC","Cable","0.03"" (0.9mm)","Buffered Fiber","-","50/125","3.3' (1.0m)","Singlemode, Simplex, OM3","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/f/fz/fz1/fz1b/fz1bn1nnnsnm001/media/D-FBSP54--WW-ENG-OptiCrFbrOpPtchCord-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/Fx1BN1NNNSNM001.jpg,298-12734-ND,FZ1BN1NNNSNM001,Panduit Corp,FIBER OPTIC CBL LC-CBL SIMPLX 1M,44,0,"11.01000","0","1","Opti-Core®","Active","LC","Cable","0.03"" (0.9mm)","Buffered Fiber","-","50/125","3.3' (1.0m)","Singlemode, Simplex, OM4","-"
http://www.cnctech.us/pdfs/106-1242-BL-00300-5.pdf,//media.digikey.com/photos/CnC%20Tech/106-1242-BL-00150-5.jpg,1175-1892-ND,106-1242-BL-00300-5,CNC Tech,TOSLINK CABLE PLUG-PLUG RA 3M,75,0,"11.04000","0","1","-","Active","Toslink Plug","Toslink Plug, Right Angle","0.20"" (5.0mm)","-","-","-","9.8' (3.0m)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/STST-6DTP030.jpg,1847-1130-ND,STST-6DTP010,Bel Inc.,FIBER OPTIC CBL ST-ST DUPLEX 1M,43,0,"11.53000","0","1","-","Active","ST (2)","ST (2)","0.12"" (3.0mm)","-","-","62.5/125","3.3' (1.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCSC-6DTP020.jpg,1847-1126-ND,SCSC-6DTP010,Bel Inc.,FIBER OPTIC CBL SC-SC DUPLEX 1M,40,0,"11.53000","0","1","-","Active","SC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","62.5/125","3.3' (1.0m)","Multimode, Duplex, OM1","-"
http://www1.panduit.com/heiler/SpecificationSheets/D-FBSP54--WW-ENG-OptiCrFbrOpPtchCord-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/F91BN1NNNSNM001.JPG,298-12635-ND,F91BN1NNNSNM001,Panduit Corp,FIBER OPTIC CBL LC-CBL SIMPLX 1M,58,0,"11.86000","0","1","Opti-Core®","Active","LC","Cable","0.03"" (0.9mm)","Buffered Fiber","-","9/125","3.3' (1.0m)","Singlemode, Simplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCSC-6DTP020.jpg,1847-1127-ND,SCSC-6DTP020,Bel Inc.,FIBER OPTIC CBL SC-SC DUPLEX 2M,46,0,"12.50000","0","1","-","Active","SC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","62.5/125","6.6' (2.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/STST-6DTP030.jpg,1847-1131-ND,STST-6DTP020,Bel Inc.,FIBER OPTIC CBL ST-ST DUPLEX 2M,37,0,"12.50000","0","1","-","Active","ST (2)","ST (2)","0.12"" (3.0mm)","-","-","62.5/125","6.6' (2.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCLC-6DTP010.jpg,1847-1122-ND,SCLC-6DTP010,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 1M,76,0,"12.80000","0","1","-","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","62.5/125","3.3' (1.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/LCLC-3DTP020.jpg,1847-1134-ND,LCLC-3DTP010,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 1M,87,0,"13.35000","0","1","-","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","-","-","50/125","3.3' (1.0m)","Multimode, Duplex, OM3","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCLC-3DTP010.jpg,1847-1138-ND,SCLC-3DTP010,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 1M,48,0,"13.35000","0","1","-","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","50/125","3.3' (1.0m)","Multimode, Duplex, OM3","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCSC-6DTP020.jpg,1847-1128-ND,SCSC-6DTP030,Bel Inc.,FIBER OPTIC CBL SC-SC DUPLEX 3M,50,0,"13.46000","0","1","-","Active","SC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","62.5/125","9.8' (3.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/STST-6DTP030.jpg,1847-1132-ND,STST-6DTP030,Bel Inc.,FIBER OPTIC CBL ST-ST DUPLEX 3M,44,0,"13.46000","0","1","-","Active","ST (2)","ST (2)","0.12"" (3.0mm)","-","-","62.5/125","9.8' (3.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCLC-6DTP010.jpg,1847-1123-ND,SCLC-6DTP020,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 2M,45,0,"13.88000","0","1","-","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","62.5/125","6.6' (2.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/LCLC-6DTP020.jpg,1847-1119-ND,LCLC-6DTP020,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 2M,42,0,"13.88000","0","1","-","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","-","-","62.5/125","6.6' (2.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_SCLC-SDTPxxx.jpg,1847-1146-ND,SCLC-SDTP010,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 1M,47,0,"14.48000","0","1","-","Active","LC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","9/125","3.3' (1.0m)","Singlemode, Duplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,-,1847-1150-ND,SCSC-SDTP010,Bel Inc.,FIBER OPTIC CBL SC-SC DUPLEX 1M,46,0,"14.48000","0","1","-","Active","SC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","9/125","3.3' (1.0m)","Singlemode, Duplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCLC-3DTP010.jpg,1847-1139-ND,SCLC-3DTP020,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 2M,46,0,"14.96000","0","1","-","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","50/125","6.6' (2.0m)","Multimode, Duplex, OM3","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCLC-6DTP010.jpg,1847-1124-ND,SCLC-6DTP030,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 3M,44,0,"14.96000","0","1","-","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","62.5/125","9.8' (3.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/LCLC-3DTP020.jpg,1847-1135-ND,LCLC-3DTP020,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 2M,41,0,"14.96000","0","1","-","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","-","-","50/125","6.6' (2.0m)","Multimode, Duplex, OM3","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/LCLC-6DTP020.jpg,1847-1120-ND,LCLC-6DTP030,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 3M,38,0,"14.96000","0","1","-","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","-","-","62.5/125","9.8' (3.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_SCLC-SDTPxxx.jpg,1847-1147-ND,SCLC-SDTP020,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 2M,49,0,"15.25000","0","1","-","Active","LC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","9/125","6.6' (2.0m)","Singlemode, Duplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,-,1847-1151-ND,SCSC-SDTP020,Bel Inc.,FIBER OPTIC CBL SC-SC DUPLEX 2M,42,0,"15.25000","0","1","-","Active","SC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","9/125","6.6' (2.0m)","Singlemode, Duplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCSC-6DTP020.jpg,1847-1129-ND,SCSC-6DTP050,Bel Inc.,FIBER OPTIC CBL SC-SC DUPLEX 5M,50,0,"15.40000","0","1","-","Active","SC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","62.5/125","16.4' (5.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/STST-6DTP030.jpg,1847-1133-ND,STST-6DTP050,Bel Inc.,FIBER OPTIC CBL ST-ST DUPLEX 5M,38,0,"15.40000","0","1","-","Active","ST (2)","ST (2)","0.12"" (3.0mm)","-","-","62.5/125","16.4' (5.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCLC-3DTP010.jpg,1847-1140-ND,SCLC-3DTP030,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 3M,50,0,"15.81000","0","1","-","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","50/125","9.8' (3.0m)","Multimode, Duplex, OM3","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/LCLC-3DTP020.jpg,1847-1136-ND,LCLC-3DTP030,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 3M,28,0,"15.81000","0","1","-","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","-","-","50/125","9.8' (3.0m)","Multimode, Duplex, OM3","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_SCLC-SDTPxxx.jpg,1847-1148-ND,SCLC-SDTP030,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 3M,50,0,"16.04000","0","1","-","Active","LC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","9/125","9.8' (3.0m)","Singlemode, Duplex, OS2","-"
https://assets.tripplite.com/product-pdfs/en/n302006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N302-00x%20Series.jpg,TL2107-ND,N302-006,Tripp Lite,FIBER OPTIC CBL ST-ST DUPLX 1.8M,32,0,"16.29000","0","1","-","Active","ST (2)","ST (2)","-","Twin Zip","Riser, Zipcord","62.5/125","6.0' (1.8m)","Multimode, Duplex","FDDI, OFNR"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCLC-6DTP010.jpg,1847-1125-ND,SCLC-6DTP050,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 5M,45,0,"16.34000","0","1","-","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","62.5/125","16.4' (5.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/LCLC-6DTP020.jpg,1847-1121-ND,LCLC-6DTP050,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 5M,31,0,"16.34000","0","1","-","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","-","-","62.5/125","16.4' (5.0m)","Multimode, Duplex, OM1","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,-,1847-1153-ND,SCSC-SDTP050,Bel Inc.,FIBER OPTIC CBL SC-SC DUPLEX 5M,46,0,"16.80000","0","1","-","Active","SC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","9/125","16.4' (5.0m)","Singlemode, Duplex, OS2","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_LCLC-SDTPxxx.jpg,1847-1145-ND,LCLC-SDTP050,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 5M,40,0,"16.80000","0","1","-","Active","LC Duplex","LC Duplex","0.08"" (2.0mm)","-","-","9/125","16.4' (5.0m)","Singlemode, Duplex, OS2","-"
https://assets.tripplite.com/product-pdfs/en/n31601m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/N316-xxM.jpg,TL1507-ND,N316-01M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 1M,40,0,"16.97000","0","1","-","Active","LC Duplex","SC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","3.3' (1.0m)","Multimode, Duplex","FDDI, OFNR"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/913S-2-5-0XXXX.pdf,//media.digikey.com/Photos/CnC%20Tech/913S-2-5-0xx00.jpg,1175-1978-ND,913S-2-5-00100,CNC Tech,FIBER OPTIC CBL LC-ST DUPLEX 1M,40,0,"17.01000","0","1","-","Active","LC Duplex","ST (2)","0.08"" (2.0mm)","-","-","9/125","3.3' (1.0m)","Singlemode, Duplex","-"
https://assets.tripplite.com/product-pdfs/en/n31602m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/N316-xxM.jpg,TL1508-ND,N316-02M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 2M,65,0,"17.99000","0","1","-","Active","LC Duplex","SC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","6.6' (2.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n31802m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N318-xxM%20Series.jpg,TL1511-ND,N318-02M,Tripp Lite,FIBER OPTIC CBL LC-ST DUPLEX 2M,40,0,"17.99000","0","1","-","Active","LC Duplex","ST (2)","-","Twin Zip","Riser, Zipcord","62.5/125","6.6' (2.0m)","Multimode, Duplex","FDDI, OFNR"
https://assets.tripplite.com/product-pdfs/en/n32002mrd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N320-xxM-RD%20Series.jpg,TL2118-ND,N320-02M-RD,Tripp Lite,FIBER OPTIC CBL LC-LC DUPLEX 2M,10,0,"18.76000","0","1","-","Active","LC Duplex","LC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","6.6' (2.0m)","Multimode, Duplex","FDDI, OFNR"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/16-1264-001-CSU.pdf,-,1436-2578-ND,VFA2LCSCOM2,HellermannTyton,FT LC - SC DUPLEX OM2 FIBER ASSE,10,0,"18.76000","0","1","-","Active","LC Duplex","SC Duplex","0.08"" (2.0mm)","-","-","62.5/125","6.6' (2.0m)","Multimode, Duplex, OM2","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/LCLC-3DTP020.jpg,1847-1137-ND,LCLC-3DTP050,Bel Inc.,FIBER OPTIC CBL LC-LC DUPLEX 5M,87,0,"18.90000","0","1","-","Active","LC Duplex","LC Duplex","0.12"" (3.0mm)","-","-","50/125","16.4' (5.0m)","Multimode, Duplex, OM3","-"
//media.digikey.com/pdf/Data%20Sheets/Stewart%20Connector%20PDFs/LC-SC-ST-FiberOpticAssbly_Dwg.pdf,//media.digikey.com/photos/Bel%20Photos/SCLC-3DTP010.jpg,1847-1141-ND,SCLC-3DTP050,Bel Inc.,FIBER OPTIC CBL LC-SC DUPLEX 5M,48,0,"18.90000","0","1","-","Active","LC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","50/125","16.4' (5.0m)","Multimode, Duplex, OM3","-"
https://assets.tripplite.com/product-pdfs/en/n31603m.pdf,//media.digikey.com/Photos/Tripplite%20Photos/N316-xxM.jpg,TL1509-ND,N316-03M,Tripp Lite,FIBER OPTIC CBL LC-SC DUPLEX 3M,61,0,"19.00000","0","1","-","Active","LC Duplex","SC Duplex","-","Twin Zip","Riser, Zipcord","62.5/125","9.8' (3.0m)","Multimode, Duplex","FDDI, OFNR"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/16-1267-001-CSU.pdf,-,1436-2588-ND,VFA2SCSCOS2,HellermannTyton,FT SC - SC DUPLEX OS2 FIBER ASSE,15,0,"19.24000","0","1","-","Active","SC Duplex","SC Duplex","0.12"" (3.0mm)","-","-","62.5/125","6.6' (2.0m)","Multimode, Duplex, OS2","-"
