Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","1st Connector","2nd Connector","Type","Number of Positions","Length","Shielding","Color","Usage","Contact Finish","Contact Finish Thickness"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1925226&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1925226-9.JPG,A118858-ND,1925226-9,"TE Connectivity Aerospace, Defense and Marine",CABLE ASSY DB37 UNSHLD 457.2MM,0,0,"229.16000","0","1","-","Active","Receptacle, Female Sockets","Individual Wire Leads","DB37","37","1.50' (457.20mm)","Unshielded","Multiple, Individual","-","Nickel","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1656246.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1656246.jpg,277-11801-ND,1656246,Phoenix Contact,CABLE ASSY DB09 SHIELDED GRAY 2M,23,0,"13.05000","0","1","Varioface","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","6.56' (2.00m)","Shielded","Gray, Individual (Round)","-","Gold","-"
http://www.assmann-wsw.com/fileadmin/datasheets/ASS_7888_CA.pdf,//media.digikey.com/photos/Assmann%20Photos/AK%20738-5.jpg,AE1376-ND,AK737-3,Assmann WSW Components,CABLE ASSY DB25 SHLD BEIGE 3M,0,0,"14.32000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","DB25","25","9.84' (3.00m)","Shielded","Beige, Individual (Round)","IEEE 1284 Bidirectional","-","-"
https://assets.tripplite.com/product-pdfs/en/p500025.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P500-006.jpg,TL647-ND,P500-025,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 7.62M,9,0,"19.43000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","25.00' (7.62m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD15MM0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD15MM0.jpg,CS-DSDHD15MM0-015-ND,CS-DSDHD15MM0-015,Amphenol ICC (Commercial Products),CABLE ASSY HD15 SHLD GRAY 4.57M,21,0,"20.54000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","15","15.00' (4.57m)","Shielded","Gray, Individual (Round)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P502-yyy_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-050-P.jpg,TL656-ND,P502-020,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 6.1M,21,0,"20.70000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","20.00' (6.10m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P502-yyy_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-050-P.jpg,TL659-ND,P502-035,Tripp Lite,CABLE ASSY HD15 SHLD BLK 10.67M,5,0,"29.71000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","35.00' (10.67m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P502-yyy_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-xxx%20Series.jpg,TL660-ND,P502-050,Tripp Lite,CABLE ASSY HD15 SHLD BLK 15.24M,0,0,"35.13000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","50.00' (15.24m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2300009,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2300009.jpg,277-14586-ND,2300009,Phoenix Contact,CABLE ASSY DB09 SHLDED GRAY 1.5M,2,0,"47.25000","0","1","Varioface","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","4.92' (1.50m)","Shielded","Gray, Individual (Round)","Communication","-","-"
//media.digikey.com/pdf/Data%20Sheets/Norcomp%20PDFs/CCA-025-YYYR152.pdf,//media.digikey.com/photos/Norcomp%20Photos/CCA-025-I18R152.jpg,NOR1151-ND,CCA-025-I72R152,NorComp Inc.,CABLE ASSY D TO MICR D 25P 1.83M,3,0,"47.50000","0","1","CCA","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","25","6.00' (1.83m)","Shielded","Black, Individual (Round)","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2302010,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2302010.jpg,277-14587-ND,2302010,Phoenix Contact,CABLE ASSY DB09 SHIELDED GRAY 2M,5,0,"50.40000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","DB09","9","6.56' (2.00m)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2761059,//media.digikey.com/Photos/Phoenix%20Photos/2761059.jpg,277-14671-ND,2761059,Phoenix Contact,CABLE ASSY DB09 TO DB25 GRAY 2M,1,0,"57.00000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09, DB25","9, 25","6.56' (2.00m)","-","Gray, Individual (Round)","RS-232 Connection Cable","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Cable-D_Sub_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2305619.JPG,277-9219-ND,2305619,Phoenix Contact,CABLE ASSY DB15 SHIELDED GRAY 2M,2,0,"58.80000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","DB15","15","6.56' (2.00m)","Shielded","Gray, Individual (Round)","-","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2305473,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2305473.jpg,277-14599-ND,2305473,Phoenix Contact,CABLE ASSY DB25 SHIELDED GRAY 1M,0,0,"68.25000","0","1","Varioface","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB25","25","3.28' (1.00m)","Shielded","Gray, Individual (Round)","Communication","-","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2305486,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2305486.jpg,277-14600-ND,2305486,Phoenix Contact,CABLE ASSY DB25 SHIELDED GRAY 2M,0,0,"79.80000","0","1","Varioface","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB25","25","6.56' (2.00m)","Shielded","Gray, Individual (Round)","Communication","-","-"
http://www.cablesondemand.com/images/diagrams/CS-DSDHD78MF0.pdf,//media.digikey.com/Photos/Amphenol%20Photos/MFG_CS-DSDHD78MF0.jpg,CS-DSDHD78MF0-025-ND,CS-DSDHD78MF0-025,Amphenol ICC (Commercial Products),CABLE ASSY HD78 SHLD GRAY 7.62M,3,0,"90.75000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD78","78","25.00' (7.62m)","Shielded","Gray, Individual (Round)","-","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK3730X-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK3220X-R.jpg,AE10592-ND,AK3730X-R,Assmann WSW Components,CABLE ASSY HD15 SHLD BEIGE 3M,6,0,"8.42000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","9.84' (3.00m)","Shielded","Beige, Individual (Round)","XGA Monitor","Gold","Flash"
http://www.assmann-wsw.com/fileadmin/datasheets/AK3730XF-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AK3220X-R.jpg,AE10594-ND,AK3730XF-R,Assmann WSW Components,CABLE ASSY HD15 SHLD BEIGE 3M,20,0,"9.32000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","9.84' (3.00m)","Shielded","Beige, Individual (Round)","XGA Monitor","Gold","Flash"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P502-yyy_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-xxx%20Series.jpg,TL662-ND,P502-075,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 22.9M,3,0,"55.34000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","75.00' (22.86m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1925219&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1925219-9.JPG,A118853-ND,1925219-9,"TE Connectivity Aerospace, Defense and Marine",CABLE ASSY DB37 UNSHLD 457.2MM,0,0,"224.16000","0","1","-","Active","Plug, Male Pins","Individual Wire Leads","DB37","37","1.50' (457.20mm)","Unshielded","Multiple, Individual","-","Nickel","-"
http://adam-tech.com/downloader.php?p=CA-VGA-M-M-XFT.pdf,-,2057-CA-VGA-M-M-6FT-ND,CA-VGA-M-M-6FT,Adam Tech,"VGA PLUG TO VGA PLUG, 6FT",23,0,"8.33000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","15","6.00' (1.83m)","Shielded","Black","-","-","-"
http://adam-tech.com/downloader.php?p=CA-VGA-M-M-XFT.pdf,-,2057-CA-VGA-M-M-10FT-ND,CA-VGA-M-M-10FT,Adam Tech,"VGA PLUG TO VGA PLUG, 10FT",16,0,"11.95000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","15","10.00' (3.05m)","Shielded","Black","-","-","-"
https://assets.tripplite.com/product-pdfs/en/p502025ra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-025-RA.jpg,TL1639-ND,P502-025-RA,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 7.62M,8,0,"19.43000","0","1","-","Active","Plug, Male Pins, Right Angle","Plug, Male Pins","HD15","14","25.00' (7.62m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
https://assets.tripplite.com/product-pdfs/en/p502010ra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502%20RA%20Series.jpg,TL1636-ND,P502-010-RA,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 3.05M,15,0,"20.45000","0","1","-","Active","Plug, Male Pins, Right Angle","Plug, Male Pins","HD15","14","10.00' (3.05m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
http://www.deltaww.com/filecenter/Products/download/06/060301/Catalogue/DELTA_IA-PLC_DVP_TP_C_EN_20180614_Web.pdf,-,2039-UC-PRG030-10A-ND,UC-PRG030-10A,Delta Electronics/Industrial Automation,PROGRAMMING CABLE - MINIUSB <-->,0,0,"20.81000","0","1","-","Active","Receptacle, Female Sockets","Receptacle, Female Sockets","DB09","9","9.84' (3.00m)","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P502-yyy-SM_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-050-P.jpg,TL1637-ND,P502-015-SM,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 4.57M,8,0,"20.96000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","15.00' (4.57m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1196-ND,DCCM9P6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 9POS WIRE LEAD 18"",0,0,"29.49000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","9","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1228-ND,DCCM9S6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D SKT 9POS WIRE LEAD 18"",0,0,"30.53000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","9","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1195-ND,DCCM9P6E5-18.0B,Cinch Connectivity Solutions,MICRO-D PLUG 9POS WIRE LEAD 18"",0,0,"31.10000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","9","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://b2b.harting.com/files/download/PRD/PDF_TS/39509030010_100093538DRW003A.pdf,//media.digikey.com/photos/Harting/MFG_39509030010.jpg,1195-8175-ND,39509030010,HARTING,CABLE ASSY DB09 SHLD BEIGE 2M,5,0,"31.51000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","DB09","9","6.56' (2.00m)","Shielded","Beige, Individual (Round)","Patch","-","-"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1227-ND,DCCM9S6E5-18.0B,Cinch Connectivity Solutions,MICRO-D SKT 9POS WIRE LEAD 18"",0,0,"32.15000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","9","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/P502-yyy-SM_Dwg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P502-050-P.jpg,TL1640-ND,P502-025-SM,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 7.62M,5,0,"34.38000","0","1","-","Active","Plug, Male Pins","Plug, Male Pins","HD15","14","25.00' (7.62m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","Flash"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1198-ND,DCCM9P6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 9POS WIRE LEAD 36"",0,0,"34.69000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","9","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1230-ND,DCCM9S6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D SKT 9POS WIRE LEAD 36"",0,0,"35.72000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","9","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1197-ND,DCCM9P6E5-36.0B,Cinch Connectivity Solutions,MICRO-D PLUG 9POS WIRE LEAD 36"",0,0,"36.32000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","9","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1229-ND,DCCM9S6E5-36.0B,Cinch Connectivity Solutions,MICRO-D SKT 9POS WIRE LEAD 36"",0,0,"37.35000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","9","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1200-ND,DCCM15P6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 15POS WIRE LEAD 18"",0,0,"39.89000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","15","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1199-ND,DCCM15P6E5-18.0B,Cinch Connectivity Solutions,MICRO-D PLUG 15POS WIRE LEAD 18"",0,0,"41.51000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","15","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1232-ND,DCCM15S6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D SKT 15POS WIRE LEAD 18"",0,0,"41.63000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","15","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1231-ND,DCCM15S6E5-18.0B,Cinch Connectivity Solutions,MICRO-D SKT 15POS WIRE LEAD 18"",0,0,"43.25000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","15","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1202-ND,DCCM15P6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 15POS WIRE LEAD 36"",0,0,"44.63000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","15","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1201-ND,DCCM15P6E5-36.0B,Cinch Connectivity Solutions,MICRO-D PLUG 15POS WIRE LEAD 36"",0,0,"46.12000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","15","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1204-ND,DCCM21P6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 21POS WIRE LEAD 18"",0,0,"46.22000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","21","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1234-ND,DCCM15S6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D SKT 15POS WIRE LEAD 36"",0,0,"46.22000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","15","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1203-ND,DCCM21P6E5-18.0B,Cinch Connectivity Solutions,MICRO-D PLUG 21POS WIRE LEAD 18"",0,0,"47.70000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","21","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1233-ND,DCCM15S6E5-36.0B,Cinch Connectivity Solutions,MICRO-D SKT 15POS WIRE LEAD 36"",0,0,"47.70000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","15","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1236-ND,DCCM21S6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D SKT 21POS WIRE LEAD 18"",0,0,"48.45000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","21","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1235-ND,DCCM21S6E5-18.0B,Cinch Connectivity Solutions,MICRO-D SKT 21POS WIRE LEAD 18"",0,0,"49.95000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","21","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1208-ND,DCCM25P6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 25POS WIRE LEAD 18"",0,0,"52.60000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","25","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1207-ND,DCCM25P6E5-18.0B,Cinch Connectivity Solutions,MICRO-D PLUG 25POS WIRE LEAD 18"",0,0,"54.08000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","25","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://assets.tripplite.com/product-pdfs/en/p500075.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P500-075.jpg,TL1633-ND,P500-075,Tripp Lite,CABLE ASSY HD15 SHLD BLACK 22.9M,4,0,"54.94000","0","1","-","Active","Receptacle, Female Sockets","Plug, Male Pins","HD15","14","75.00' (22.86m)","Shielded","Black, Individual (Round)","VGA Monitor","Gold","-"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1240-ND,DCCM25S6E5-18.0BN,Cinch Connectivity Solutions,MICRO-D SKT 25POS WIRE LEAD 18"",0,0,"55.25000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","25","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1239-ND,DCCM25S6E5-18.0B,Cinch Connectivity Solutions,MICRO-D SKT 25POS WIRE LEAD 18"",0,0,"56.75000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","25","1.50' (457.20mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1206-ND,DCCM21P6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D PLUG 21POS WIRE LEAD 36"",0,0,"57.38000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","21","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1205-ND,DCCM21P6E5-36.0B,Cinch Connectivity Solutions,MICRO-D PLUG 21POS WIRE LEAD 36"",0,0,"58.87000","0","1","Dura-Con™","Active","Plug, Male Pins","Individual Wire Leads","D-Type, Micro-D","21","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
https://www.belfuse.com/resources/catalogs/cinchconnectivitysolutions/duracon/ca-css-dura-dura-con-catalog.pdf,-,116-1238-ND,DCCM21S6E5-36.0BN,Cinch Connectivity Solutions,MICRO-D SKT 21POS WIRE LEAD 36"",0,0,"59.60000","0","1","Dura-Con™","Active","Receptacle, Female Sockets","Individual Wire Leads","D-Type, Micro-D","21","3.00' (914.40mm)","-","Multiple, Individual","-","Gold","50.0µin (1.27µm)"
