Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Configuration","Length","Cable Type","Shielding","Style"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-14%20T.jpg,M7LXK-1405K-ND,M7LXK-1405K,3M,IDC CABLE - MDH14K/MC14F/X,0,0,"46.57000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
https://b2b.harting.com/files/TB%203360212xxxx.pdf,//media.digikey.com/photos/Harting/har-mik-68.jpg,33602145000102-ND,33602145000102,HARTING,HAR-MIK 68P MA DOUBLE END CALBE,0,0,"46.90000","0","1","har-mik®","Active","VHDCI 68 pos Male to Male","1.64' (500.00mm)","Round, Gray","Shielded","-"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-36%20M.jpg,M7KXK-3606R-ND,M7KXK-3606R,3M,IDC CABLE - MDG36K/MC37M/X,0,0,"47.28000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-36%20M.jpg,M7LXK-3606R-ND,M7LXK-3606R,3M,IDC CABLE - MDH36K/MC37M/X,0,0,"47.28000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-36%20M.jpg,M7QXK-3606R-ND,M7QXK-3606R,3M,IDC CABLE - MDJ36K/MC37M/X,0,0,"47.28000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-36%20M.jpg,M7RXK-3606R-ND,M7RXK-3606R,3M,IDC CABLE - MDK36K/MC37M/X,0,0,"47.28000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-36%20M.jpg,M7TXK-3606R-ND,M7TXK-3606R,3M,IDC CABLE - MDL36K/MC37M/X,0,0,"47.28000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-14%20G.jpg,M7KKK-1410J-ND,M7KKK-1410J,3M,IDC CABLE - MDG14K/MC14G/MDG14K,0,0,"47.45000","0","1","Delta","Active","Centronics 14 pos Male to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-14%20G.jpg,M7QQK-1410J-ND,M7QQK-1410J,3M,IDC CABLE - MDJ14K/MC14G/MDJ14K,0,0,"47.45000","0","1","Delta","Active","Centronics 14 pos Male to Male","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-14%20G.jpg,M7TTK-1410J-ND,M7TTK-1410J,3M,IDC CABLE - MDL14K/MC14G/MDL14K,0,0,"47.45000","0","1","Delta","Active","Centronics 14 pos Female to Female","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-50%20T.jpg,M7QXK-5005K-ND,M7QXK-5005K,3M,IDC CABLE - MDJ50K/MC50F/X,0,0,"47.54000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-50%20T.jpg,M7LXK-5005K-ND,M7LXK-5005K,3M,IDC CABLE - MDH50K/MC50F/X,0,0,"47.54000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-50%20T.jpg,M7RXK-5005K-ND,M7RXK-5005K,3M,IDC CABLE - MDK50K/MC50F/X,0,0,"47.54000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-50%20T.jpg,M7KXK-5005K-ND,M7KXK-5005K,3M,IDC CABLE - MDG50K/MC50F/X,0,0,"47.54000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-50%20T.jpg,M7TXK-5005K-ND,M7TXK-5005K,3M,IDC CABLE - MDL50K/MC50F/X,0,0,"47.54000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-14%20M.jpg,M7KKK-1406R-ND,M7KKK-1406R,3M,IDC CABLE - MDG14K/MC14M/MDG14K,0,0,"48.08000","0","1","Delta","Active","Centronics 14 pos Male to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-14%20M.jpg,M7QQK-1406R-ND,M7QQK-1406R,3M,IDC CABLE - MDJ14K/MC14M/MDJ14K,0,0,"48.08000","0","1","Delta","Active","Centronics 14 pos Male to Male","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-14%20M.jpg,M7TTK-1406R-ND,M7TTK-1406R,3M,IDC CABLE - MDL14K/MC14M/MDL14K,0,0,"48.08000","0","1","Delta","Active","Centronics 14 pos Female to Female","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-50%20M.jpg,M7KXK-5006R-ND,M7KXK-5006R,3M,IDC CABLE - MDG50K/MC50M/X,0,0,"48.41000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-50%20M.jpg,M7LXK-5006R-ND,M7LXK-5006R,3M,IDC CABLE - MDH50K/MC50M/X,0,0,"48.41000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-50%20M.jpg,M7QXK-5006R-ND,M7QXK-5006R,3M,IDC CABLE - MDJ50K/MC50M/X,0,0,"48.41000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-50%20M.jpg,M7RXK-5006R-ND,M7RXK-5006R,3M,IDC CABLE - MDK50K/MC50M/X,0,0,"48.41000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-50%20M.jpg,M7TXK-5006R-ND,M7TXK-5006R,3M,IDC CABLE - MDL50K/MC50M/X,0,0,"48.41000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-14%20T.jpg,M7TTK-1405K-ND,M7TTK-1405K,3M,IDC CABLE - MDL14K/MC14F/MDL14K,0,0,"48.93000","0","1","Delta","Active","Centronics 14 pos Female to Female","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-14%20T.jpg,M7QQK-1405K-ND,M7QQK-1405K,3M,IDC CABLE - MDJ14K/MC14F/MDJ14K,0,0,"48.93000","0","1","Delta","Active","Centronics 14 pos Male to Male","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-14%20T.jpg,M7KKK-1405K-ND,M7KKK-1405K,3M,IDC CABLE - MDG14K/MC14F/MDG14K,0,0,"48.93000","0","1","Delta","Active","Centronics 14 pos Male to Male","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-36%20T.jpg,M7RXK-3605K-ND,M7RXK-3605K,3M,IDC CABLE - MDK36K/MC36F/X,0,0,"49.39000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-36%20T.jpg,M7TXK-3605K-ND,M7TXK-3605K,3M,IDC CABLE - MDL36K/MC36F/X,0,0,"49.39000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-36%20T.jpg,M7QXK-3605K-ND,M7QXK-3605K,3M,IDC CABLE - MDJ36K/MC36F/X,0,0,"49.39000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-36%20T.jpg,M7LXK-3605K-ND,M7LXK-3605K,3M,IDC CABLE - MDH36K/MC36F/X,0,0,"49.39000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-36%20T.jpg,M7KXK-3605K-ND,M7KXK-3605K,3M,IDC CABLE - MDG36K/MC36F/X,0,0,"49.39000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","5.00' (1.52m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-14%20M.jpg,M7LXK-1410R-ND,M7LXK-1410R,3M,IDC CABLE - MDH14K/MC14M/X,0,0,"49.64000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-36%20M.jpg,M7KXK-3610R-ND,M7KXK-3610R,3M,IDC CABLE - MDG36K/MC37M/X,0,0,"49.91000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-36%20M.jpg,M7LXK-3610R-ND,M7LXK-3610R,3M,IDC CABLE - MDH36K/MC37M/X,0,0,"49.91000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-36%20M.jpg,M7QXK-3610R-ND,M7QXK-3610R,3M,IDC CABLE - MDJ36K/MC37M/X,0,0,"49.91000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-36%20M.jpg,M7RXK-3610R-ND,M7RXK-3610R,3M,IDC CABLE - MDK36K/MC37M/X,0,0,"49.91000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-36%20M.jpg,M7TXK-3610R-ND,M7TXK-3610R,3M,IDC CABLE - MDL36K/MC37M/X,0,0,"49.91000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-14%20G.jpg,M7KKK-1406J-ND,M7KKK-1406J,3M,IDC CABLE - MDG14K/MC14G/MDG14K,0,0,"50.31000","0","1","Delta","Active","Centronics 14 pos Male to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-14%20G.jpg,M7QQK-1406J-ND,M7QQK-1406J,3M,IDC CABLE - MDJ14K/MC14G/MDJ14K,0,0,"50.31000","0","1","Delta","Active","Centronics 14 pos Male to Male","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-14%20G.jpg,M7TTK-1406J-ND,M7TTK-1406J,3M,IDC CABLE - MDL14K/MC14G/MDL14K,0,0,"50.31000","0","1","Delta","Active","Centronics 14 pos Female to Female","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-14%20M.jpg,M7KKK-1410R-ND,M7KKK-1410R,3M,IDC CABLE - MDG14K/MC14M/MDG14K,0,0,"50.52000","0","1","Delta","Active","Centronics 14 pos Male to Male","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-14%20M.jpg,M7QQK-1410R-ND,M7QQK-1410R,3M,IDC CABLE - MDJ14K/MC14M/MDJ14K,0,0,"50.52000","0","1","Delta","Active","Centronics 14 pos Male to Male","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-14%20M.jpg,M7TTK-1410R-ND,M7TTK-1410R,3M,IDC CABLE - MDL14K/MC14M/MDL14K,0,0,"50.52000","0","1","Delta","Active","Centronics 14 pos Female to Female","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-50%20M.jpg,M7KXK-5010R-ND,M7KXK-5010R,3M,IDC CABLE - MDG50K/MC50M/X,0,0,"53.22000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-50%20M.jpg,M7LXK-5010R-ND,M7LXK-5010R,3M,IDC CABLE - MDH50K/MC50M/X,0,0,"53.22000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-50%20M.jpg,M7QXK-5010R-ND,M7QXK-5010R,3M,IDC CABLE - MDJ50K/MC50M/X,0,0,"53.22000","0","1","Delta","Active","Centronics 50 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-50%20M.jpg,M7RXK-5010R-ND,M7RXK-5010R,3M,IDC CABLE - MDK50K/MC50M/X,0,0,"53.22000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-50%20M.jpg,M7TXK-5010R-ND,M7TXK-5010R,3M,IDC CABLE - MDL50K/MC50M/X,0,0,"53.22000","0","1","Delta","Active","Centronics 50 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Multi","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-14%20T.jpg,M7LXK-1410K-ND,M7LXK-1410K,3M,IDC CABLE - MDH14K/MC14F/X,0,0,"53.44000","0","1","Delta","Active","Centronics 14 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-14%20T.jpg,M7TTK-1410K-ND,M7TTK-1410K,3M,IDC CABLE - MCL14K/MC14F/MDL14K,0,0,"53.45000","0","1","Delta","Active","Centronics 14 pos Female to Female","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QQK-14%20T.jpg,M7QQK-1410K-ND,M7QQK-1410K,3M,IDC CABLE - MDJ14K/MC14F/MDJ14K,0,0,"53.45000","0","1","Delta","Active","Centronics 14 pos Male to Male","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KKK-14%20T.jpg,M7KKK-1410K-ND,M7KKK-1410K,3M,IDC CABLE - MDG14K/MC14F/MDG14K,0,0,"53.45000","0","1","Delta","Active","Centronics 14 pos Male to Male","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-24%20G.jpg,M7RRK-2406J-ND,M7RRK-2406J,3M,IDC CABLE - MDK24K/MC24G/MDK24K,0,0,"54.17000","0","1","Delta","Active","Centronics 24 pos Female to Female","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-24%20G.jpg,M7TTK-2406J-ND,M7TTK-2406J,3M,IDC CABLE - MDL24K/MC24G/MDL24K,0,0,"54.17000","0","1","Delta","Active","Centronics 24 pos Female to Female","6.00' (1.83m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22428O/3mtm-mdr-cable-assy-26-position-ts0757.pdf,-,14526-EZ8B-060-07C-ND,14526-EZ8B-060-07C,3M,CABLE ASSY MDR 26POS M-M 2FT,0,0,"55.52800","0","5","Mini D Ribbon (MDR)","Active","Centronics 26 pos Male to Male","2.00' (609.60mm)","Round, Beige","Shielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-24%20G.jpg,M7RRK-2410J-ND,M7RRK-2410J,3M,IDC CABLE - MDK24K/MC24G/MDK24K,0,0,"56.26000","0","1","Delta","Active","Centronics 24 pos Female to Female","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TTK-24%20G.jpg,M7TTK-2410J-ND,M7TTK-2410J,3M,IDC CABLE - MDL24K/MC24G/MDL24K,0,0,"56.26000","0","1","Delta","Active","Centronics 24 pos Female to Female","10.00' (3.05m)","Ribbon, Gray","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RXK-36%20T.jpg,M7RXK-3610K-ND,M7RXK-3610K,3M,IDC CABLE - MDK36K/MC36F/X,0,0,"57.02000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7TXK-36%20T.jpg,M7TXK-3610K-ND,M7TXK-3610K,3M,IDC CABLE - MDL36K/MC36F/X,0,0,"57.02000","0","1","Delta","Active","Centronics 36 pos Female to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1658613&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Renders/3M%20Renders/M7LXK-36%20T.jpg,M7LXK-3610K-ND,M7LXK-3610K,3M,IDC CABLE - MDH36K/MC36F/X,0,0,"57.02000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7KXK-36%20T.jpg,M7KXK-3610K-ND,M7KXK-3610K,3M,IDC CABLE - MDG36K/MC36F/X,0,0,"57.02000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22506O/3mtm-d-ribbon-wm-plug-bailmount-option-3000-series-ts0819.pdf,//media.digikey.com/Renders/3M%20Renders/M7QXK-36%20T.jpg,M7QXK-3610K-ND,M7QXK-3610K,3M,IDC CABLE - MDJ36K/MC36F/X,0,0,"57.02000","0","1","Delta","Active","Centronics 36 pos Male to Cable (Flat)","10.00' (3.05m)","Ribbon, Twisted Pair","Unshielded","Bidirectional"
http://multimedia.3m.com/mws/media/22507O/3mtm-d-ribbon-wiremount-socket-bailmount-option-ts0820.pdf,//media.digikey.com/Renders/3M%20Renders/M7RRK-24%20M.jpg,M7RRK-2406R-ND,M7RRK-2406R,3M,IDC CABLE - MDK24K/MC24M/MDK24K,0,0,"57.33000","0","1","Delta","Active","Centronics 24 pos Female to Female","6.00' (1.83m)","Ribbon, Multi","Unshielded","Bidirectional"
