Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Data Rate","Voltage - Supply","Idle Current, Typ @ 25°C","Link Range, Low Power","Orientation","Operating Temperature","Size","Standards","Shutdown"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6300-TR3.JPG,751-1082-2-ND,TFDU6300-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM SIDE 8-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Side View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6300-TR3.JPG,751-1082-1-ND,TFDU6300-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM SIDE 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Side View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6300-TR3.JPG,751-1082-6-ND,TFDU6300-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM SIDE 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Side View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6300-TT3.JPG,751-1083-2-ND,TFDU6300-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM TOP 8-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Top View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6300-TT3.JPG,751-1083-1-ND,TFDU6300-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM TOP 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Top View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6300.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6300-TT3.JPG,751-1083-6-ND,TFDU6300-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM TOP 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Top View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6301.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6301-TR3.JPG,751-1084-2-ND,TFDU6301-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM SIDE 8-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Side View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6301.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6301-TR3.JPG,751-1084-1-ND,TFDU6301-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM SIDE 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Side View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6301.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6301-TR3.JPG,751-1084-6-ND,TFDU6301-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM SIDE 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Side View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6301.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6301-TT3.JPG,751-1085-2-ND,TFDU6301-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM TOP 8-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Top View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6301.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6301-TT3.JPG,751-1085-1-ND,TFDU6301-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM TOP 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Top View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/TFDU6301.pdf,//media.digikey.com/photos/Vishay%20Photos/TFDU6301-TT3.JPG,751-1085-6-ND,TFDU6301-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 4MBIT 2.5MM TOP 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1.8mA","70cm","Top View","-25°C ~ 85°C","8.5mm x 3.1mm x 2.5mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/tfdu8108.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1087-2-ND,TFDU8108-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 16MBIT 4MM SIDE 8-SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","16Mbs (VFIR)","2.7V ~ 5.5V","2mA","-","Side View","0°C ~ 100°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/tfdu8108.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1087-1-ND,TFDU8108-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 16MBIT 4MM SIDE 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","16Mbs (VFIR)","2.7V ~ 5.5V","2mA","-","Side View","0°C ~ 100°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/tfdu8108.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1087-6-ND,TFDU8108-TR3,Vishay Semiconductor Opto Division,TXRX IRDA 16MBIT 4MM SIDE 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","16Mbs (VFIR)","2.7V ~ 5.5V","2mA","-","Side View","0°C ~ 100°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/tfdu8108.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1088-2-ND,TFDU8108-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 16MBIT 4MM TOP 8-SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","16Mbs (VFIR)","2.7V ~ 5.5V","2mA","-","Top View","0°C ~ 100°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/tfdu8108.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1088-1-ND,TFDU8108-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 16MBIT 4MM TOP 8-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","16Mbs (VFIR)","2.7V ~ 5.5V","2mA","-","Top View","0°C ~ 100°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Vishay%20Semiconductors/tfdu8108.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TFDU6103-TR3.jpg,751-1088-6-ND,TFDU8108-TT3,Vishay Semiconductor Opto Division,TXRX IRDA 16MBIT 4MM TOP 8-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","16Mbs (VFIR)","2.7V ~ 5.5V","2mA","-","Top View","0°C ~ 100°C","9.7mm x 4.7mm x 4.0mm","IrPHY 1.4","Yes"
-,-,TFDU4300A-ND,TFDU4300A,Vishay Semiconductor Opto Division,TXRX IRDA 115.2KBIT 2.5MM 8-SMD,0,0,"Obsolete","0","750","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 5.5V","75µA","70cm","Side View","-30°C ~ 85°C","8.5mm x 2.9mm x 2.5mm","IrPHY 1.0","Yes"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM960-H14.pdf,-,RPM960-H14E3A-ND,RPM960-H14E3A,Rohm Semiconductor,MODULE IRDA 1152KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","440µA","-","Side View","-25°C ~ 85°C","8.00mm x 2.90mm x 2.40mm","IrDA 1.3","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM873.pdf,-,RPM873-E2-ND,RPM873-E2,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Side View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM870-H14.pdf,-,RPM870-H14E2-ND,RPM870-H14E2,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.6V ~ 3.6V","90µA","20cm, 60cm","Side View","-20°C ~ 85°C","8.00mm x 2.90mm x 2.40mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM872.pdf,-,RPM872-E2A-ND,RPM872-E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Top View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM882-H14.pdf,-,RPM882-H14E2-ND,RPM882-H14E2,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","80µA","20cm, 60cm","Side View","-25°C ~ 85°C","8.00mm x 2.90mm x 2.40mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM882-H12.pdf,-,RPM882-H12E4-ND,RPM882-H12E4,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","80µA","20cm, 60cm","Top View","-25°C ~ 85°C","8.00mm x 3.00mm x 2.92mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM872-H12.pdf,-,RPM872-H12E4A-ND,RPM872-H12E4A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Top View","-20°C ~ 85°C","8.00mm x 3.00mm x 2.92mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM873.pdf,-,RPM873-E2A-ND,RPM873-E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Side View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM873.pdf,-,RPM873-E4A-ND,RPM873-E4A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Side View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM870-H14.pdf,-,RPM870-H14E2A-ND,RPM870-H14E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.6V ~ 3.6V","90µA","20cm, 60cm","Side View","-20°C ~ 85°C","8.00mm x 2.90mm x 2.40mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM871.pdf,-,RPM871-E4-ND,RPM871-E4,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.6V ~ 3.6V","73µA","20cm, 60cm","Top View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
-,-,RPM841-H16E4A2-ND,RPM841-H16E4A2,Rohm Semiconductor,MODULE IRDA 115.2KBPS 7-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Top View","-30°C ~ 85°C","6.80mm x 1.70mm x 2.15mm","IrDA 1.2","-"
-,-,RPM841-H16E4A1-ND,RPM841-H16E4A1,Rohm Semiconductor,MODULE IRDA 115.2KBPS 7-SMD,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Top View","-30°C ~ 85°C","6.80mm x 1.70mm x 2.15mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM972-H14.pdf,-,RPM972-H14E3A-ND,RPM972-H14E3A,Rohm Semiconductor,MODULE IRDA 4MBPS 3V SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbps (FIR)","2.4V ~ 3.6V","-","-","-","-25°C ~ 85°C","8.0mm x 2.2mm x 2.9mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM872.pdf,-,RPM872-E4A-ND,RPM872-E4A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Top View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM872.pdf,-,RPM872-E2-ND,RPM872-E2,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Top View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM871.pdf,-,RPM871-E2-ND,RPM871-E2,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.6V ~ 3.6V","73µA","20cm, 60cm","Top View","-20°C ~ 85°C","7.60mm x 2.72mm x 2.00mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM872-H12.pdf,-,RPM872-H12E4-ND,RPM872-H12E4,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Top View","-20°C ~ 85°C","8.00mm x 3.00mm x 2.92mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM872-H14.pdf,-,RPM872-H14E2-ND,RPM872-H14E2,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2V ~ 3.6V","75µA","20cm, 60cm","Side View","-20°C ~ 85°C","8.00mm x 3.00mm x 2.92mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM871-H12.pdf,-,RPM871-H12E4-ND,RPM871-H12E4,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1000","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.6V ~ 3.6V","73µA","20cm, 60cm","Top View","-20°C ~ 85°C","8.00mm x 3.00mm x 2.92mm","IrDA 1.2","-"
-,-,ASDL-3212-021-ND,ASDL-3212-021,Lite-On Inc.,FIBER OPTIC TRANSCEIVER,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","1.152Mbs (MIR)","2.4V ~ 3.6V","-","-","-","-25°C ~ 85°C","7.00mm x 1.64mm x 2.93mm","-","-"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3201_Rev_May_2002.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-3201%20001%208SMD.jpg,160-1884-2-ND,HSDL-3201#008,Lite-On Inc.,TXRX IR 115.2KB/S 3V LOW PWR SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.7V ~ 3.6V","100µA","20cm","Side View","-25°C ~ 85°C","7.50mm x 2.80mm x 2.55mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3201_Rev_May_2002.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-3201%20001%208SMD.jpg,160-1884-1-ND,HSDL-3201#008,Lite-On Inc.,TXRX IR 115.2KB/S 3V LOW PWR SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.7V ~ 3.6V","100µA","20cm","Side View","-25°C ~ 85°C","7.50mm x 2.80mm x 2.55mm","IrDA 1.4","Yes"
//media.digikey.com/pdf/Data%20Sheets/Lite-On%20PDFs/HSDL-3201_Rev_May_2002.pdf,//media.digikey.com/photos/Lite%20On%20Photos/HSDL-3201%20001%208SMD.jpg,160-1884-6-ND,HSDL-3201#008,Lite-On Inc.,TXRX IR 115.2KB/S 3V LOW PWR SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.7V ~ 3.6V","100µA","20cm","Side View","-25°C ~ 85°C","7.50mm x 2.80mm x 2.55mm","IrDA 1.4","Yes"
-,//media.digikey.com/Photos/Rohm%20Photos/RPM841-H16E4A3.JPG,RPM841-H16E4A3TR-ND,RPM841-H16E4A3,Rohm Semiconductor,MODULE IRDA 115.2KBPS 7-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Top View","-30°C ~ 85°C","6.80mm x 1.70mm x 2.15mm","IrDA 1.2","-"
-,//media.digikey.com/Photos/Rohm%20Photos/RPM841-H16E4A3.JPG,RPM841-H16E4A3CT-ND,RPM841-H16E4A3,Rohm Semiconductor,MODULE IRDA 115.2KBPS 7-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Top View","-30°C ~ 85°C","6.80mm x 1.70mm x 2.15mm","IrDA 1.2","-"
-,//media.digikey.com/Photos/Rohm%20Photos/RPM841-H16E4A3.JPG,RPM841-H16E4A3DKR-ND,RPM841-H16E4A3,Rohm Semiconductor,MODULE IRDA 115.2KBPS 7-SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Top View","-30°C ~ 85°C","6.80mm x 1.70mm x 2.15mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM871-H14.pdf,//media.digikey.com/Photos/Rohm%20Photos/RPM871-H14E2A.JPG,RPM871-H14E2ATR-ND,RPM871-H14E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.6V ~ 3.6V","73µA","20cm, 60cm","Side View","-20°C ~ 85°C","8.0mm x 2.9mm x 2.2mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM871-H14.pdf,//media.digikey.com/Photos/Rohm%20Photos/RPM871-H14E2A.JPG,RPM871-H14E2ACT-ND,RPM871-H14E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.6V ~ 3.6V","73µA","20cm, 60cm","Side View","-20°C ~ 85°C","8.00mm x 2.90mm x 2.40mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM871-H14.pdf,//media.digikey.com/Photos/Rohm%20Photos/RPM871-H14E2A.JPG,RPM871-H14E2ADKR-ND,RPM871-H14E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 8SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","115.2kbs (SIR)","2.6V ~ 3.6V","73µA","20cm, 60cm","Side View","-20°C ~ 85°C","8.00mm x 2.90mm x 2.40mm","IrDA 1.2","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM971-H14.pdf,//media.digikey.com/Photos/Rohm%20Photos/RPM971-H14E3A.JPG,RPM971-H14E3ATR-ND,RPM971-H14E3A,Rohm Semiconductor,MODULE IRDA 5MBPS 8SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1mA","20cm, 60cm","Side View","-25°C ~ 85°C","8.0mm x 2.9mm x 2.2mm","IrDA 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM971-H14.pdf,//media.digikey.com/Photos/Rohm%20Photos/RPM971-H14E3A.JPG,RPM971-H14E3ACT-ND,RPM971-H14E3A,Rohm Semiconductor,MODULE IRDA 5MBPS 8SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1mA","20cm, 60cm","Side View","-25°C ~ 85°C","8.00mm x 2.90mm x 2.40mm","IrDA 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM971-H14.pdf,//media.digikey.com/Photos/Rohm%20Photos/RPM971-H14E3A.JPG,RPM971-H14E3ADKR-ND,RPM971-H14E3A,Rohm Semiconductor,MODULE IRDA 5MBPS 8SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1mA","20cm, 60cm","Side View","-25°C ~ 85°C","8.00mm x 2.90mm x 2.40mm","IrDA 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM973-H16.pdf,//media.digikey.com/Photos/Rohm%20Photos/RPM973-H16E4A.JPG,RPM973-H16E4ATR-ND,RPM973-H16E4A,Rohm Semiconductor,MODULE IRDA 4MBPS FIR COMPATBL S,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1mA","-","Top View","-25°C ~ 85°C","7.60mm x 1.70mm x 2.13mm","IrDA 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM973-H16.pdf,//media.digikey.com/Photos/Rohm%20Photos/RPM973-H16E4A.JPG,RPM973-H16E4ACT-ND,RPM973-H16E4A,Rohm Semiconductor,MODULE IRDA 4MBPS FIR COMPATBL S,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1mA","-","Top View","-25°C ~ 85°C","7.60mm x 1.70mm x 2.13mm","IrDA 1.4","-"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/RPM973-H16.pdf,//media.digikey.com/Photos/Rohm%20Photos/RPM973-H16E4A.JPG,RPM973-H16E4ADKR-ND,RPM973-H16E4A,Rohm Semiconductor,MODULE IRDA 4MBPS FIR COMPATBL S,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","4Mbs (FIR)","2.4V ~ 3.6V","1mA","-","Top View","-25°C ~ 85°C","7.60mm x 1.70mm x 2.13mm","IrDA 1.4","-"
-,//media.digikey.com/Photos/Rohm%20Photos/RPM841-H11E2A.JPG,RPM841-H11E2ATR-ND,RPM841-H11E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 7-SMD,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Side View","-30°C ~ 85°C","6.8mm x 2.4mm x 1.5mm","IrDA 1.2","-"
-,//media.digikey.com/Photos/Rohm%20Photos/RPM841-H11E2A.JPG,RPM841-H11E2ACT-ND,RPM841-H11E2A,Rohm Semiconductor,MODULE IRDA 115.2KBPS 7-SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","115.2kbs (SIR)","2.4V ~ 3.6V","90µA","20cm, 60cm","Side View","-30°C ~ 85°C","6.80mm x 2.44mm x 1.70mm","IrDA 1.2","-"
