Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Color","Features","For Use With/Related Products","Material","Shell Size - Insert"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516577.pdf,-,1516577-ND,1516577,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"77.80000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273129&DocType=Customer+Drawing&DocLang=English,-,2-2273129-2-ND,2-2273129-2,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 10WAY PNP PUR/,0,0,"77.85710","0","100","-","Active","Actuator Box","-","10 Connector Opening","Circular Connectors","-","M8"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273129&DocType=Customer+Drawing&DocLang=English,-,2273129-2-ND,2273129-2,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 10WAY PNP PUR,0,0,"78.22700","0","100","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452929.pdf,-,1452929-ND,1452929,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"78.62000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516250.pdf,-,1516250-ND,1516250,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"79.81000","0","1","*","Active","-","-","-","-","-","-"
-,-,600004088-ND,600004088,Lumberg Automation,ASB 4 5-4-328/5 M,0,0,"80.16000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453067.pdf,-,1453067-ND,1453067,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"80.92000","0","1","*","Active","-","-","-","-","-","-"
-,-,1-2273142-1-ND,1-2273142-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 8WAY PNP PUR,0,0,"81.07000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516331.pdf,-,1516331-ND,1516331,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"81.26000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273147&DocType=Customer+Drawing&DocLang=English,-,2273147-1-ND,2273147-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 4POS 8WAY PNP PUR,0,0,"81.54240","0","100","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452754.pdf,-,1452754-ND,1452754,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"81.60000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516726.pdf,-,1516726-ND,1516726,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"82.06000","0","1","*","Active","-","-","-","-","-","-"
-,-,1-2273132-1-ND,1-2273132-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 4POS 10WAY PNP PUR/,0,0,"82.28220","0","100","*","Active","-","-","-","-","-","-"
-,-,E-555500-FFFF00-SA02-ND,E-555500-FFFF00-SA02,Amphenol LTW,NMEA MICRO-C EXTENSION CORD,0,0,"82.49900","0","10","-","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT), Polycarbonate (PC)","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273133&DocType=Customer+Drawing&DocLang=English,-,2273133-2-ND,2273133-2,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 4WAY PNP PUR,0,0,"82.72060","0","100","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516302.pdf,-,1516302-ND,1516302,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"83.09000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273157&DocType=Customer+Drawing&DocLang=English,-,2273157-4-ND,2273157-4,TE Connectivity Raychem Cable Protection,DISTR BOX M12 4POS 8WAY PNP PUR/,0,0,"83.11790","0","100","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273155&DocType=Customer+Drawing&DocLang=English,-,2273155-1-ND,2273155-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 4WAY PUR/PVC,0,0,"83.18640","0","100","*","Active","-","-","-","-","-","-"
-,-,105568LA-ND,105568,Lumberg Automation,ASBV 4 4-3-256/5 M,0,0,"83.50000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452880.pdf,-,1452880-ND,1452880,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"84.86000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453122.pdf,-,1453122-ND,1453122,Phoenix Contact,SENSOR ACTUATOR BOX,0,3,"85.89000","0","1","*","Active","-","-","-","-","-","-"
-,-,700000604-ND,700000604,Lumberg Automation,ASBSM 4/LED 3,0,0,"86.33000","0","1","*","Active","-","-","-","-","-","-"
-,-,600003826-ND,600003826,Lumberg Automation,ASB 8/LED 5-4-331-RS120M-S3972,0,0,"86.79000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452767.pdf,-,1452767-ND,1452767,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"86.90000","0","1","*","Active","-","-","-","-","-","-"
-,-,42-05006-ND,42-05006,Conec,CONN M8 FML 3POS,0,0,"87.23200","0","10","-","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Zinc Die Cast","M8"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1405678.pdf,-,1405678-ND,1405678,Phoenix Contact,CABLE,0,0,"87.39000","0","1","PLUSCON","Active","Actuator Box","Black","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M12"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452819.pdf,-,1452819-ND,1452819,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"87.39000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516616.pdf,-,1516616-ND,1516616,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"88.40000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516849.pdf,-,1516849-ND,1516849,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"89.10000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1683633.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1683633.jpg,1683633-ND,1683633,Phoenix Contact,SENSOR ACTUATOR BOX 4SLOT 4POS,0,0,"89.83000","0","1","PLUSCON","Active","Actuator Box","Green","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polyamide","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1548354.pdf,-,1548354-ND,1548354,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"89.84000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1503412.pdf,-,1503412-ND,1503412,Phoenix Contact,SENSOR ACTUATOR BOX 4SLOT 3POS,0,0,"89.93000","0","1","PLUSCON","Active","Actuator Box","Green","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M8"
-,-,600004423-ND,600004423,Lumberg Automation,ASB 4/LED 5-4-328/5 M,0,0,"89.98000","0","1","*","Active","-","-","-","-","-","-"
-,-,934758001-ND,934758001,Lumberg Automation,ASB-R 4 5-4-328/5 M,0,0,"89.98000","0","1","*","Active","-","-","-","-","-","-"
-,-,105427LA-ND,105427,Lumberg Automation,ASBV 4 4-3-256-RS120M,0,0,"91.16000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516357.pdf,-,1516357-ND,1516357,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"91.46000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453096.pdf,-,1453096-ND,1453096,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"91.77000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1453180.pdf,-,1453180-ND,1453180,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"91.77000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1537103.pdf,-,1537103-ND,1537103,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"91.88600","0","25","*","Active","-","-","-","-","-","-"
-,-,1516739-ND,1516739,Phoenix Contact,SENSOR/ACTUATOR BOX SLOTS 4,0,0,"91.89000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273164&DocType=Customer+Drawing&DocLang=English,-,2273164-1-ND,2273164-1,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 8WAY PUR/PVC,0,0,"92.51000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273153&DocType=Customer+Drawing&DocLang=English,-,2273153-2-ND,2273153-2,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 4WAY PNP PUR/,0,0,"92.57000","0","1","*","Active","-","-","-","-","-","-"
-,-,600000125-ND,600000125,Lumberg Automation,ASBSV 4 5,0,0,"93.32000","0","1","*","Active","-","-","-","-","-","-"
-,-,600003907-ND,600003907,Lumberg Automation,ASBV 4 5-256/5 M,0,0,"93.32000","0","1","*","Active","-","-","-","-","-","-"
-,-,934764001-ND,934764001,Lumberg Automation,ASBV-R 4 5-256/5 M,0,0,"93.32000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452822.pdf,-,1452822-ND,1452822,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"93.57000","0","1","*","Active","-","-","-","-","-","-"
-,-,900000228-ND,900000228,Lumberg Automation,0931 DNC 301,0,0,"94.03000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452903.pdf,-,1452903-ND,1452903,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"94.65000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273163&DocType=Customer+Drawing&DocLang=English,-,2273163-2-ND,2273163-2,TE Connectivity Raychem Cable Protection,DISTR BOX M12 5POS 8WAY PNP PUR/,0,0,"95.39000","0","1","*","Active","-","-","-","-","-","-"
-,-,600004035-ND,600004035,Lumberg Automation,ASB 4/LED 5-4-328-RS120M,0,0,"96.16000","0","1","*","Active","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2273132&DocType=Customer+Drawing&DocLang=English,-,2273132-1-ND,2273132-1,TE Connectivity Raychem Cable Protection,DISTR BOX M8 4POS 10WAY PNP PUR,0,0,"97.11930","0","100","-","Active","Actuator Box","-","10 Connector Opening","Circular Connectors","-","M8"
-,-,700000589-ND,700000589,Lumberg Automation,ASBM 4/LED 3-343/5 M,0,0,"97.25000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1452893.pdf,-,1452893-ND,1452893,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"97.66000","0","1","*","Active","-","-","-","-","-","-"
-,-,1-2273142-2-ND,1-2273142-2,TE Connectivity Raychem Cable Protection,DISTR BOX M8 3POS 8WAY PNP PUR,0,0,"97.72000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1516263.pdf,-,1516263-ND,1516263,Phoenix Contact,SENSOR ACTUATOR BOX,0,0,"97.99000","0","1","*","Active","-","-","-","-","-","-"
-,-,600000115-ND,600000115,Lumberg Automation,ASBS 4/LED 5-4,0,0,"98.23000","0","1","*","Active","-","-","-","-","-","-"
-,-,700000605-ND,700000605,Lumberg Automation,ASBSM 6/LED 3,0,0,"98.23000","0","1","*","Active","-","-","-","-","-","-"
-,-,934761001-ND,934761001,Lumberg Automation,ASBS-R 4 5-4,0,0,"98.23000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/1516182.pdf,-,1516182-ND,1516182,Phoenix Contact,SENSOR ACTUATOR BOX 4SLOT 3POS,0,0,"98.53000","0","1","PLUSCON","Active","Actuator Box","Green","4 Connector Opening, Dust Tight, Waterproof","Circular Connectors","Polybutylene Terephthalate (PBT)","M8"
-,-,1516784-ND,1516784,Phoenix Contact,SENSOR/ACTUATOR BOX SLOTS: 4,0,0,"98.71000","0","1","*","Active","-","-","-","-","-","-"
