Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Thread/Screw/Hole Size","Diameter - Inside","Diameter - Outside","Thickness","Plating","Material"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1850x0070409.JPG,RPC3467-ND,185030070409,Essentra Components,WASHER FLAT M3 PLASTIC,2530,0,"1.20000","0","1","-","Active","Flat","M3","0.126"" (3.20mm)","0.276"" (7.01mm)","0.020"" (0.51mm)","-","Plastic"
http://www.essentracomponents.com.sg/images-line/pdfs/MFW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_19738.jpg,RPC4352-ND,MFW140A,Essentra Components,WASHER FLAT M20 NYLON,1479,0,"1.31000","0","1","MFW","Active","Flat","M20","0.827"" (21.00mm)","1.457"" (37.00mm)","0.118"" (3.00mm)","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1850x0070409.JPG,RPC3466-ND,185020070409,Essentra Components,WASHER FLAT M2.5 PLASTIC,1458,0,"1.31000","0","1","-","Active","Flat","M2.5","0.106"" (2.69mm)","0.236"" (5.99mm)","0.020"" (0.51mm)","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1850x0070409.JPG,RPC3468-ND,185040070409,Essentra Components,WASHER FLAT M4 PLASTIC,1825,0,"1.64000","0","1","-","Active","Flat","M4","0.169"" (4.29mm)","0.354"" (9.00mm)","0.031"" (0.79mm) 1/32""","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/APEM%20Components%20PDFs/SEELOCK_Heavy_Duty_Washers.pdf,//media.digikey.com/Photos/APM%20Hexseal%20Photos/75x02-HD.jpg,335-1170-ND,75102 HD,APM Hexseal,HEAVY DUTY SEELOC WASHER 10 1"" O,208,0,"3.25000","0","1","SEELOC®","Active","Sealing","#10","0.375"" (9.53mm) 3/8""","1.000"" (25.40mm) 1""","-","-","Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1850x0070409.JPG,RPC3471-ND,185080070409,Essentra Components,WASHER FLAT M8 PLASTIC,400,0,"5.16000","0","1","-","Active","Flat","M8","0.331"" (8.40mm)","0.669"" (17.00mm)","0.063"" (1.60mm)","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1850x0070409.JPG,RPC3472-ND,185100070409,Essentra Components,WASHER FLAT M10 PLASTIC,200,0,"6.13000","0","1","-","Active","Flat","M10","0.413"" (10.49mm)","0.827"" (21.00mm)","0.079"" (2.01mm)","-","Plastic"
http://www.essentracomponents.com.sg/images-line/pdfs/FW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_19738.jpg,RPC2276-ND,FW0050A,Essentra Components,WASHER FLAT M2.5 NYLON NATURAL,33165,0,"0.10000","0","1","FW","Discontinued at Digi-Key","Flat","M2.5","0.115"" (2.92mm)","0.252"" (6.40mm)","0.031"" (0.79mm) 1/32""","-","Nylon"
-,-,NWE-34815-M6-ND,NWE-34815-M6,Essentra Components,WASHER FLAT M6 NYLON,6300,0,"0.10000","0","1","-","Obsolete","Flat","M6","0.252"" (6.40mm)","0.473"" (12.01mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Retaining_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_01500xx00503.JPG,RPC3440-ND,015003000503,Essentra Components,WASHER FLAT RETAINING M3 PLASTIC,4019,0,"0.11000","0","1","-","Obsolete","Flat, Retaining","M3","0.126"" (3.20mm)","0.276"" (7.01mm)","0.055"" (1.40mm)","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Retaining_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_01510xx00203.JPG,RPC3445-ND,015104000203,Essentra Components,WASHER FLAT RETAINING M4 PLASTIC,4365,0,"0.14000","0","1","-","Obsolete","Flat, Retaining","M4","0.169"" (4.29mm)","0.276"" (7.01mm)","0.087"" (2.20mm)","-","Plastic"
http://www.essentracomponents.com.sg/images-line/pdfs/FW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20310.jpg,RPC2273-ND,FW0030B,Essentra Components,WASHER FLAT M2 NYLON BLACK,9234,0,"0.16000","0","1","FW","Discontinued at Digi-Key","Flat","M2","0.090"" (2.29mm)","0.252"" (6.40mm)","0.094"" (2.39mm) 3/32""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/FW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_19738.jpg,RPC2274-ND,FW0040A,Essentra Components,WASHER FLAT M2 NYLON NATURAL,13313,0,"0.18000","0","1","FW","Discontinued at Digi-Key","Flat","M2","0.090"" (2.29mm)","0.252"" (6.40mm)","0.126"" (3.20mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/FW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20310.jpg,RPC2278-ND,FW0110B,Essentra Components,WASHER FLAT M3.5 NYLON BLACK,7900,0,"0.18000","0","1","FW","Discontinued at Digi-Key","Flat","M3.5","0.142"" (3.60mm)","0.313"" (7.95mm) 5/16""","0.094"" (2.39mm) 3/32""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/FW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_19738.jpg,RPC2277-ND,FW0110A,Essentra Components,WASHER FLAT M3.5 NYLON NATURAL,7823,0,"0.18000","0","1","FW","Discontinued at Digi-Key","Flat","M3.5","0.142"" (3.60mm)","0.313"" (7.95mm) 5/16""","0.094"" (2.39mm) 3/32""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/FW.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_19738.jpg,RPC2279-ND,FW0190A,Essentra Components,WASHER FLAT M4 NYLON NATURAL,5769,0,"0.18000","0","1","FW","Discontinued at Digi-Key","Flat","M4","0.193"" (4.90mm)","0.374"" (9.50mm)","0.094"" (2.39mm) 3/32""","-","Nylon"
https://apmhexseal.com/wp-content/uploads/2017/07/ShortCatalog-HEX-SC-01.pdf,//media.digikey.com/Photos/APM%20Hexseal%20Photos/74302.JPG,335-1118-ND,75032,APM Hexseal,WASHER SEALING M3 STN STEEL,130,0,"2.64000","0","1","SEELOC®","Active","Sealing","M3","-","1.000"" (25.40mm) 1""","0.078"" (1.98mm)","-","Stainless Steel"
http://www.switchcraft.com/Drawings/Jack_Mounting_Hardware.pdf,-,SC2807-ND,S17901,Switchcraft Inc.,WASHER FLAT 1/4 STEEL,401,0,"0.35000","0","1","-","Active","Flat","1/4""","0.250"" (6.35mm) 1/4""","0.438"" (11.13mm) 7/16""","0.015"" (0.38mm)","Nickel","Steel"
http://www.switchcraft.com/Drawings/s1028_cd.pdf,//media.digikey.com/photos/Switchcraft%20Photos/S1028.JPG,SC1146-ND,S1028,Switchcraft Inc.,WASHER FLAT PLASTIC,753,0,"0.42000","0","1","-","Active","Flat","-","0.375"" (9.53mm) 3/8""","0.625"" (15.88mm) 5/8""","0.031"" (0.79mm) 1/32""","-","Plastic"
-,//media.digikey.com/photos/Honeywell%20Photos/01070602.jpg,01070602-ND,D01070602,Honeywell Sensing and Productivity Solutions,WASHER INTERNAL TOOTH,453,0,"1.59000","0","1","-","Not For New Designs","Internal Tooth","-","-","-","-","-","-"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/%2310FWZ.JPG,H780-ND,#10FWZ,B&F Fastener Supply,WASHER FLAT #10 STEEL,4400,0,"0.02260","0","100","-","Active","Flat","#10","0.217"" (5.51mm)","0.505"" (12.80mm)","-","Zinc","Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/%238FWZ.JPG,H779-ND,#8FWZ,B&F Fastener Supply,WASHER FLAT #8 STEEL,2000,0,"0.02330","0","100","-","Active","Flat","#8","0.189"" (4.80mm)","0.441"" (11.20mm)","-","Zinc","Steel"
http://www.fasnetdirect.com/refguide/Washersinternal.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/INT%20LWZ%20010.JPG,H248-ND,INTLWZ 010,B&F Fastener Supply,WASHER INT TOOTH #10 STEEL,5866,0,"0.02340","0","100","-","Active","Internal Tooth","#10","-","0.385"" (9.78mm)","0.022"" (0.56mm)","Zinc","Steel"
http://www.fasnetdirect.com/refguide/Washersinternal.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/INT%20LWSS%20008.JPG,H731-ND,INTLWSS 008,B&F Fastener Supply,WASHER INT TOOTH #8 STN STEEL,10000,0,"0.03900","0","100","-","Active","Internal Tooth","#8","-","0.346"" (8.79mm)","0.020"" (0.51mm)","-","Stainless Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/FWSS%20008.JPG,H736-ND,FWSS 008,B&F Fastener Supply,WASHER FLAT #8 STAINLESS STEEL,900,0,"0.03900","0","100","-","Active","Flat","#8","0.177"" (4.50mm)","0.370"" (9.40mm)","0.031"" (0.79mm) 1/32""","-","Stainless Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/MFWZ%20004.JPG,H768-ND,MFWZ 004,B&F Fastener Supply,WASHER FLAT M4 STEEL,8402,0,"0.04030","0","100","-","Active","Flat","M4","0.169"" (4.29mm)","0.354"" (9.00mm)","-","Zinc","Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/FWSS%20006.JPG,H735-ND,FWSS 006,B&F Fastener Supply,WASHER FLAT #6 STAINLESS STEEL,4900,0,"0.04030","0","100","-","Active","Flat","#6","0.149"" (3.78mm)","0.375"" (9.53mm) 3/8""","0.032"" (0.81mm)","-","Stainless Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/MFWZ%20005.JPG,H769-ND,MFWZ 005,B&F Fastener Supply,WASHER FLAT M5 STEEL,2500,0,"0.04130","0","100","-","Active","Flat","M5","0.209"" (5.31mm)","0.394"" (10.01mm)","-","Zinc","Steel"
http://www.fasnetdirect.com/refguide/Washersinternal.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/INT%20LWSS%20010.JPG,H732-ND,INTLWSS 010,B&F Fastener Supply,WASHER INT TOOTH #10 STN STEEL,3900,0,"0.04840","0","100","-","Active","Internal Tooth","#10","-","0.385"" (9.78mm)","0.022"" (0.56mm)","-","Stainless Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/MFWZ%20006.JPG,H770-ND,MFWZ 006,B&F Fastener Supply,WASHER FLAT M6 STEEL,1612,0,"0.05280","0","100","-","Active","Flat","M6","0.250"" (6.35mm) 1/4""","0.492"" (12.50mm)","-","Zinc","Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/%234FWZ.JPG,H777-ND,SAEFZ 004,B&F Fastener Supply,WASHER FLAT #4 STEEL,6900,0,"0.05400","0","100","-","Active","Flat","#4","0.122"" (3.10mm)","0.280"" (7.11mm)","-","Zinc","Steel"
//media.digikey.com/pdf/Data%20Sheets/Building%20Fasteners/Metwashsplit.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/mlwz%20005.JPG,H774-ND,MLWZ 005,B&F Fastener Supply,WASHER SPLIT LOCK M5 STEEL,2200,0,"0.05400","0","100","-","Active","Split Lock","M5","0.169"" (4.29mm)","0.362"" (9.20mm)","0.047"" (1.19mm) 3/64""","Zinc","Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/%232FWZ.jpg,H776-ND,SAEFZ 002,B&F Fastener Supply,WASHER FLAT #2 STEEL,800,0,"0.05690","0","100","-","Active","Flat","#2","0.090"" (2.29mm)","0.217"" (5.50mm)","0.020"" (0.51mm)","Zinc","Steel"
//media.digikey.com/pdf/Data%20Sheets/Building%20Fasteners/Metwashsplit.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/MLWZ%20002.JPG,H771-ND,MLWZ 002,B&F Fastener Supply,WASHER SPLIT LOCK M2 STEEL,6612,0,"0.05940","0","100","-","Active","Split Lock","M2","0.091"" (2.31mm)","0.172"" (4.37mm)","0.020"" (0.51mm)","Zinc","Steel"
-,//media.digikey.com/photos/Building%20Fasteners%20Photos/MFWZ%20002.JPG,H766-ND,MFWZ 002,B&F Fastener Supply,WASHER FLAT M2 STEEL,1245,0,"0.06000","0","100","-","Active","Flat","M2","0.091"" (2.31mm)","0.172"" (4.37mm)","0.010"" (0.25mm)","Zinc","Steel"
http://www.fasnetdirect.com/refguide/Washersinternal.pdf,//media.digikey.com/photos/Building%20Fasteners%20Photos/INT%20LWZ%20002.jpg,H232-ND,INT LWZ 002,B&F Fastener Supply,WASHER INT TOOTH #2 STEEL,643,0,"0.07410","0","100","-","Active","Internal Tooth","#2","-","0.170"" (4.32mm)","0.013"" (0.33mm)","Zinc","Steel"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/LWSS-025.jpg,H242-ND,LWSS 025,B&F Fastener Supply,WASHER SPLIT LOCK 1/4 STN STEEL,701,0,"0.09620","0","100","-","Active","Split Lock","1/4""","-","-","-","-","Stainless Steel"
http://www.keyelco.com/product-pdf.cfm?p=1997,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_31xx.jpg,36-3112-ND,3112,Keystone Electronics,WASHER FLAT #2 FIBRE,9047,82100,"0.10000","0","1","-","Active","Flat","#2","0.098"" (2.49mm)","0.250"" (6.35mm) 1/4""","0.032"" (0.81mm)","-","Fibre"
http://www.keyelco.com/product-pdf.cfm?p=2148,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_7235-2.jpg,36-7235-2-ND,7235-2,Keystone Electronics,WASHER SPLIT LOCK STEEL,7345,52500,"0.10000","0","1","-","Active","Split Lock","-","0.117"" (2.97mm)","0.197"" (5.00mm)","0.025"" (0.64mm)","Zinc, Clear Chromate","Steel"
http://www.keyelco.com/product-pdf.cfm?p=2087,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_32xx.jpg,36-3204-ND,3204,Keystone Electronics,WASHER FLAT #8 FIBRE,989,400,"0.10000","0","1","-","Active","Flat","#8","0.171"" (4.34mm)","0.438"" (11.13mm) 7/16""","0.062"" (1.57mm) 1/16""","-","Fibre"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=21024&DocType=PD&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/21024-5.jpg,A128438-ND,21024-5,TE Application Tooling,WASHER SPLIT LOCK #10 STEEL,793,0,"0.10000","0","1","-","Active","Split Lock","#10","0.198"" (5.03mm)","0.334"" (8.48mm)","0.047"" (1.19mm) 3/64""","-","Steel"
http://www.keyelco.com/product-pdf.cfm?p=2081,//media.digikey.com/photos/Keystone%20Elect%20Photos/3196.JPG,36-3196-ND,3196,Keystone Electronics,WASHER FLAT #4 FIBRE,678,18200,"0.10000","0","1","-","Active","Flat","#4","0.120"" (3.05mm)","0.313"" (7.95mm) 5/16""","0.062"" (1.57mm) 1/16""","-","Fibre"
http://www.keyelco.com/product-pdf.cfm?p=2099,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_32yy.jpg,36-3219-ND,3219,Keystone Electronics,WASHER FLAT 1/4 NYLON,490,22000,"0.17000","0","1","-","Active","Flat","1/4""","0.260"" (6.60mm)","0.625"" (15.88mm) 5/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.fasnetdirect.com/refguide/Washersinternal.pdf,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/INTLWSS-025.jpg,H246-ND,INTLWSS 025,B&F Fastener Supply,WASHER INT TOOTH 1/4 STN STEEL,400,0,"0.17980","0","100","-","Active","Internal Tooth","1/4""","-","-","-","-","Stainless Steel"
http://www.keyelco.com/product-pdf.cfm?p=2026,//media.digikey.com/photos/Keystone%20Elect%20Photos/3144.JPG,36-3144-ND,3144,Keystone Electronics,WASHER FLAT 3/8 FIBRE,950,1500,"0.18000","0","1","-","Active","Flat","3/8""","0.385"" (9.78mm)","1.000"" (25.40mm) 1""","0.032"" (0.81mm)","-","Fibre"
http://www.switchcraft.com/Drawings/Jack_Mounting_Hardware.pdf,//media.digikey.com/photos/Switchcraft%20Photos/S2207.JPG,SC1524-ND,S2207,Switchcraft Inc.,WASHER FLAT PLASTIC,965,0,"0.81000","0","1","-","Active","Flat","-","0.281"" (7.14mm) 9/32""","0.438"" (11.13mm) 7/16""","0.025"" (0.64mm)","-","Plastic"
http://www.panduit.com/heiler/PartDrawings/C41679_00%20BellWash.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_CW-(14,38,56)-L.jpg",298-11607-ND,CW-14-L,Panduit Corp,WASHER FLAT 1/4 STEEL,116,0,"1.27000","0","1","-","Active","Flat","1/4""","0.260"" (6.60mm)","0.680"" (17.27mm)","0.090"" (2.29mm)","Zinc","Steel"
https://apmhexseal.com/wp-content/uploads/2017/07/ShortCatalog-HEX-SC-01.pdf,//media.digikey.com/photos/APM%20Hexseal%20Photos/75802.JPG,335-1061-ND,75802,APM Hexseal,WASHER SEALING #8 STN STEEL,93,0,"2.58000","0","1","SEELOC®","Active","Sealing","#8","-","1.000"" (25.40mm) 1""","0.078"" (1.98mm)","-","Stainless Steel"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/USSFZ%20038.JPG,H839-ND,USSFZ 038,B&F Fastener Supply,WASHER FLAT 3/8 STEEL,171,0,"0.13600","0","100","-","Active","Flat","3/8""","-","-","-","Zinc","Steel"
http://www.fasnetdirect.com/refguide/Washersinternal.pdf,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/INTLWSS-038.jpg,H249-ND,INTLWSS 038,B&F Fastener Supply,WASHER INT TOOTH 3/8 STN STEEL,800,0,"0.14070","0","100","-","Active","Internal Tooth","3/8""","-","-","-","-","Stainless Steel"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/FWSS-031.jpg,H239-ND,FWSS 031,B&F Fastener Supply,WASHER FLAT 5/16 STAINLESS STEEL,200,0,"0.16150","0","100","-","Active","Flat","5/16""","-","-","-","-","Stainless Steel"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/LWSS-031.jpg,H243-ND,LWSS 031,B&F Fastener Supply,WASHER SPLIT LOCK 5/16 STN STEEL,315,0,"0.19620","0","100","-","Active","Split Lock","5/16""","-","-","-","-","Stainless Steel"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/FWSS-038.jpg,H241-ND,FWSS 038,B&F Fastener Supply,WASHER FLAT 3/8 STAINLESS STEEL,360,0,"0.21600","0","10","-","Active","Flat","3/8""","-","-","-","-","Stainless Steel"
http://www.fasnetdirect.com/refguide/Washersinternal.pdf,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/INTLWSS-031.jpg,H247-ND,INTLWSS 031,B&F Fastener Supply,WASHER INT TOOTH 5/16 STN STEEL,510,0,"0.22460","0","100","-","Active","Internal Tooth","5/16""","-","-","-","-","Stainless Steel"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/USSFZ%20050.JPG,H840-ND,USSFZ 050,B&F Fastener Supply,WASHER FLAT 1/2 STEEL,460,0,"0.30900","0","10","-","Active","Flat","1/2""","-","-","-","Zinc","Steel"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/LWSS-038.jpg,H245-ND,LWSS 038,B&F Fastener Supply,WASHER SPLIT LOCK 3/8 STN STEEL,330,0,"0.33800","0","10","-","Active","Split Lock","3/8""","-","-","-","-","Stainless Steel"
https://apmhexseal.com/wp-content/uploads/2017/07/ShortCatalog-HEX-SC-01.pdf,//media.digikey.com/photos/APM%20Hexseal%20Photos/75602.JPG,335-1060-ND,75602,APM Hexseal,WASHER SEALING #6 STN STEEL,98,0,"2.58000","0","1","SEELOC®","Active","Sealing","#6","-","1.000"" (25.40mm) 1""","0.078"" (1.98mm)","-","Stainless Steel"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/16FW002062B.jpg,RPC6778-ND,16FW002062B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .090",9975,0,"0.10000","0","1","MicroPlastics, FW","Active","Flat","#2","0.090"" (2.29mm)","0.250"" (6.35mm) 1/4""","0.062"" (1.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W02190B.JPG,RPC6908-ND,17W02190B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .104",9850,0,"0.10000","0","1","MicroPlastics, FW","Active","Flat","-","0.104"" (2.64mm)","0.220"" (5.59mm)","0.031"" (0.79mm)","-","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/16FW002032B.JPG,RPC6751-ND,16FW002032B,Essentra Components,"FLAT WASHER, NYLON, BLACK, .090",9715,0,"0.10000","0","1","MicroPlastics, FW","Active","Flat","#2","0.090"" (2.29mm)","0.250"" (6.35mm) 1/4""","0.032"" (0.81mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6318-ND,17W02190,Essentra Components,WASHER FLAT M2 NYLON,9500,0,"0.10000","0","1","FW","Active","-","-","0.104"" (2.64mm)","0.220"" (5.59mm)","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/16FWRT002062.JPG,RPC6338-ND,16FWRT004032,Essentra Components,WASHER FLAT RETAINING #4 NYLON,1000,0,"0.10000","0","1","FW","Active","Flat, Retaining","#2","0.102"" (2.59mm)","0.265"" (6.73mm)","0.810"" (20.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/16FW002032.jpg,RPC6298-ND,16FW002032,Essentra Components,WASHER FLAT M2 NYLON NATURAL,630,0,"0.10000","0","1","FW","Active","-","#2","0.090"" (2.29mm)","0.250"" (6.35mm) 1/4""","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/16FWRT002062.JPG,RPC6341-ND,16FWRT006032,Essentra Components,WASHER FLAT RETAINING #6 NYLON,280,0,"0.10000","0","1","FW","Active","Flat, Retaining","#6","0.128"" (3.25mm)","0.328"" (8.33mm)","0.810"" (20.57mm)","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/16FW312062.jpg,RPC6308-ND,16FW312032,Essentra Components,WASHER FLAT 5/16 NYLON NATURAL,825,0,"0.13000","0","1","FW","Active","-","5/16""","0.317"" (8.05mm)","0.500"" (12.70mm) 1/2""","-","-","Nylon"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/LWZ%20044.JPG,H837-ND,LWZ 044,B&F Fastener Supply,WASHER SPLIT LOCK 7/16 STEEL,700,0,"0.13640","0","100","-","Active","Split Lock","7/16""","-","-","-","Zinc","Steel"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W07517.jpg,RPC6305-ND,17W04373,Essentra Components,WASHER FLAT M4 NYLON,800,0,"0.15000","0","1","FW","Active","-","-","0.195"" (4.95mm)","-","-","-","Nylon"
-,//media.digikey.com/Photos/B%20&%20F%20Fastener%20Supply/USSFZ%20044.JPG,H836-ND,USSFZ 044,B&F Fastener Supply,WASHER FLAT 7/16 STEEL,530,0,"0.17870","0","100","-","Active","Flat","7/16""","-","-","-","Zinc","Steel"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/16FW312062.jpg,RPC6309-ND,16FW312062,Essentra Components,WASHER FLAT 5/16 NYLON NATURAL,900,0,"0.18000","0","1","FW","Active","-","5/16""","0.317"" (8.05mm)","0.500"" (12.70mm) 1/2""","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W02190B.JPG,RPC6302-ND,17W02181B,Essentra Components,WASHER FLAT M2.5 NYLON BLACK,900,0,"0.21000","0","1","FW","Active","-","-","0.120"" (3.05mm)","0.218"" (5.54mm)","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W12504.jpg,RPC6311-ND,17W12503,Essentra Components,WASHER FLAT 0.765"" IDX1.25"" NYL,990,0,"0.48000","0","1","FW","Active","-","-","0.765"" (19.43mm)","1.250"" (31.75mm)","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/17W03768B.jpg,RPC6306-ND,17W03768B,Essentra Components,WASHER FLAT M6 NYLON BLACK,1000,0,"0.67000","0","1","FW","Active","-","-","0.250"" (6.35mm) 1/4""","0.375"" (9.53mm) 3/8""","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/12SWS3025.jpg,RPC6348-ND,12SWS3025,Essentra Components,WASHER SHOULDER M12 NYLON,1000,0,"0.67000","0","1","SW","Active","-","1/2""","0.505"" (12.83mm)","0.750"" (19.05mm) 3/4""","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/12SWS2587.jpg,RPC6347-ND,12SWS2587,Essentra Components,WASHER SHOULDER M12 NYLON,1000,0,"0.81000","0","1","SW","Active","-","1/2""","0.500"" (12.70mm) 1/2""","0.750"" (19.05mm) 3/4""","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/12SWS3016.jpg,RPC6350-ND,12SWS3016,Essentra Components,WASHER SHOULDER M12 NYLON,1000,0,"0.88000","0","1","SW","Active","-","1/2""","0.515"" (13.08mm)","0.745"" (18.92mm)","-","-","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/12SWS3690.jpg,RPC6349-ND,12SWS3690,Essentra Components,WASHER SHOULDER M12 NYLON,790,0,"1.02000","0","1","SW","Active","-","1/2""","0.510"" (12.95mm)","1.125"" (28.58mm)","-","-","Nylon"
http://www.panduit.com/heiler/PartDrawings/C41679_00%20BellWash.pdf,"//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_CW-(14,38,56)-L.jpg",298-19708-ND,CW-38-L,Panduit Corp,WASHER FLAT 3/8 STEEL,250,0,"1.27000","0","1","-","Active","Flat","3/8""","0.390"" (9.91mm)","0.930"" (23.62mm)","0.100"" (2.54mm)","Zinc","Steel"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC2987-ND,032120011407,Essentra Components,WASHER FLAT 1/2 PLASTIC,470,0,"1.47000","0","1","-","Active","Flat","1/2""","0.512"" (13.00mm)","1.575"" (40.00mm)","0.118"" (3.00mm)","-","Plastic"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/Plastic_Flat_Washers.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_032030011407.JPG,RPC2988-ND,033080011407,Essentra Components,WASHER FLAT M8 PLASTIC,390,0,"1.49000","0","1","-","Active","Flat","M8","0.331"" (8.40mm)","1.575"" (40.00mm)","0.118"" (3.00mm)","-","Plastic"
