Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Frequency Range","Frequency - Self Resonant","Impedance","Efficiency - dBA","Efficiency - Testing","Efficiency - Type","Power - Rated","Power - Max","Port Location","Shape","Material - Cone","Material - Magnet","Ingress Protection","Ratings","Termination","Size / Dimension","Height - Seated (Max)"
https://www.cui.com/product/resource/digikeypdf/gc0402ma.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_GC0402MA.jpg,102-4652-ND,GC0402MA,CUI Inc.,SPEAKER 8OHM .5W 40MM RND,961,0,"5.92000","0","1","-","GC","Active","Magnetic","Low Profile","580Hz ~ 20kHz","-","8 Ohms","96.00","1W/500mm","Sound Pressure Level (SPL)","500mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Eyelet(s)","1.575"" Dia (40.00mm)","0.193"" (4.90mm)"
https://www.soberton.com/wp-content/uploads/2019/02/SP-3114Y.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-3114Y.jpg,433-1261-ND,SP-3114Y,Soberton Inc.,"SPEAKER, 82DB SENSITIVITY, 31MM",197,0,"6.06000","0","1","-","SP Micro Speaker","Active","Magnetic","General Purpose","0Hz ~ 20kHz","270Hz","8 Ohms","82.00","1W/500mm","Sound Pressure Level (SPL)","2W","3W","Top","Round","-","Nd-Fe-B","-","-","Quick Connect","1.220"" Dia (31.00mm)","0.571"" (14.50mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-7140-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-7140.jpg,433-1164-ND,SP-7140,Soberton Inc.,SPEAKER 85DB SENSITIVITY 71MM X,457,0,"6.16000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","300Hz ~ 20kHz","300Hz","4 Ohms","85.00","100mW/100mm","Sound Pressure Level (SPL)","3W","5W","Top","Rectangular","Paper/Cloth","Nd-Fe-B","-","-","Solder Eyelet(s)","2.795"" L x 1.575"" W (71.00mm x 40.00mm)","0.906"" (23.00mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-7140-1-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/MFG_SP-7140-1.jpg,433-1165-ND,SP-7140-1,Soberton Inc.,SPEAKER 85DB SENSITIVITY 71MM X,481,0,"6.27000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","300Hz ~ 20kHz","300Hz","4 Ohms","85.00","100mW/100mm","Sound Pressure Level (SPL)","3W","5W","Top","Rectangular","Paper/Cloth","Ferrite","-","-","Wire Leads","2.795"" L x 1.575"" W (71.00mm x 40.00mm)","0.906"" (23.00mm)"
https://www.cui.com/product/resource/digikeypdf/gf0876m.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_GF0876M.jpg,102-5671-ND,GF0876M,CUI Inc.,SPEAKER 8OHM 12W 87MM SQUARE,970,0,"7.70000","0","1","-","GF","Active","Magnetic","General Purpose","580Hz ~ 18kHz","-","8 Ohms","97.00","1W/500mm","Sound Pressure Level (SPL)","12W","15W","Top","Round, Square Frame","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Eyelet(s)","3.425"" L x 3.425"" W (87.00mm x 87.00mm)","1.339"" (34.00mm)"
https://www.cui.com/product/resource/digikeypdf/gf1207.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_GF1207.jpg,102-5672-ND,GF1207,CUI Inc.,SPEAKER 8 OHM 5W TOP PORT 96DB,1000,0,"10.16000","0","1","Bulk","GF","Active","Magnetic","General Purpose","160Hz ~ 8kHz","160Hz","8 Ohms","96.00","1W/500mm","Sound Pressure Level (SPL)","5W","10W","Top","Round","Paper","Ferrite","-","-","Solder Eyelet(s)","-","1.240"" (31.50mm)"
https://www.cui.com/product/resource/digikeypdf/cms0461klx.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS0461KLX.jpg,102-4644-ND,CMS0461KLX,CUI Inc.,SPEAKER MINI 8OHM 2W 46X46MM,620,0,"14.00000","0","1","-","CMS","Active","Magnetic","General Purpose","160Hz ~ 18kHz","160Hz","8 Ohms","88.00","1W/500mm","Sound Pressure Level (SPL)","2W","4W","Top","Square","Paper","Nd-Fe-B","-","-","Solder Eyelet(s)","-","0.898"" (22.80mm)"
https://www.usound.com/wp-content/uploads/2019/05/2019-05_Achelous_UT-P-2016_Datasheet.pdf,//media.digikey.com/Photos/USound-GmbH/MFG_UT-P.JPG,2000-1012-ND,UT-P 2016,USound GmbH,MEMS SPEAKER IN-EAR ACHELOUS,161,0,"15.87000","0","1","-","-","Active","Piezo","-","10Hz ~ 20kHz","-","137 Ohms","-","-","Sound Pressure Level (SPL)","-","-","Top","Rectangular","-","-","-","-","-","-","0.064"" (1.62mm)"
https://www.usound.com/wp-content/uploads/2019/05/2019-05_Adap_UT-P-2017_Datasheet.pdf,//media.digikey.com/Photos/USound-GmbH/MFG_UT-P.JPG,2000-1013-ND,UT-P 2017,USound GmbH,MEMS SPEAKER FREE FIELD APP ADAP,141,0,"15.87000","0","1","-","-","Active","Piezo","-","2kHz ~ 20kHz","-","161 Ohms","-","-","Sound Pressure Level (SPL)","-","-","Top","Rectangular","-","-","-","-","-","-","0.064"" (1.62mm)"
http://www.puiaudio.com/pdf/AS06606SR-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS06606SR-R.jpg,668-1666-ND,AS06606SR-R,"PUI Audio, Inc.",TWEETER 15W 6 OHM 90DB 1480 HZ,123,0,"19.99000","0","1","-","AS","Active","Magnetic","General Purpose","1.5kHz ~ 20kHz","-","6 Ohms","90.00","1W/1M","Sound Pressure Level (SPL)","15W","30W","Top","Round","Cloth","Nd-Fe-B","-","-","Solder Pads","-","1.063"" (27.00mm)"
https://www.mspindy.com/specifications/SCS300MDB.PDF,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/SCS300MDS.jpg,458-1166-ND,SCS300MDS,Mallory Sonalert Products Inc.,SPEAKER 8OHM 250MW TOP PORT 85DB,131,0,"27.66000","0","1","Bulk","-","Active","-","General Purpose","951Hz ~ 999Hz","-","8 Ohms","90.00","100mm","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","-","-","-","Terminal Block","1.687"" Dia (42.85mm)","1.511"" (38.39mm)"
-,//media.digikey.com/Photos/Peerless%20by%20Tymphany/MFG_NE123W-04.jpg,NE123W-04-ND,NE123W-04,Peerless by Tymphany,SPEAKER 4OHM 35W TOP PORT 87.6DB,108,0,"64.04007","0","1008","Bulk","NE","Active","Magnetic","Tweeter","60Hz ~ 8kHz","156.35Hz","4.15 Ohms","84.90","1W/1M","Half Space Sensitivity","35W","-","Top","Round","Paper","Nd-Fe-B","-","-","Terminal Block","4.843"" Dia (123.00mm)","2.624"" (66.65mm)"
https://www.tymphany.com/drivers/driver_functions/specsheet.php?id=1458,//media.digikey.com/Photos/Peerless%20by%20Tymphany/MFG_SDF-250F75PR01-06.jpg,SDF-250F75PR01-06-ND,SDF-250F75PR01-06,Peerless by Tymphany,SPEAKER 6 OHM 300W TOP 86.6DB,103,0,"159.52000","0","1","Bulk","SDF","Active","Magnetic","Subwoofer","20Hz ~ 20kHz","33.50Hz","4.92 Ohms","86.60","1W/1M","Half Space Sensitivity","300W","-","Top","Round","Paper","Ferrite","-","-","Solder Eyelet(s)","10.598"" Dia (269.20mm)","5.433"" (138.00mm)"
http://www.visaton.de/sites/default/files/dd_product/k28wpc_8.pdf,-,2056-K28WPC-8OHM-ND,K 28 WPC - 8 OHM,Visaton GmbH & Co. KG,K 28 WPC - 8 OHM,2000,0,"4.08000","0","1","-","-","Active","-","General Purpose","300Hz ~ 20kHz","700Hz","8 Ohms","75.00","1W/1M","Sound Pressure Level (SPL)","1W","2W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","-","-","-","Solder Pads","1.102"" Dia (28.00mm)","0.213"" (5.40mm)"
http://www.newbdnc.com/wp-content/uploads/datasheets/BFC-D40-22-1-002.pdf,//media.digikey.com/Photos/BDNC-(Holding)-Limited/MFG_BFC-D40-22-1-002.jpg,2055-BFC-D40-22-1-002-ND,BFC-D40-22-1-002,BDNC (HOLDING) LIMITED,SPEAKER VLO 1-OHM 40MM,497,0,"5.44000","0","1","-","*","Active","Magnetic","Subwoofer","10Hz ~ 20kHz","-","1 Ohms","83.00","500mm","Sound Pressure Level (SPL)","3.5W","8W","Top","Round","Paper","Nd-Fe-B","-","-","Quick Connect","-","0.854"" (21.70mm)"
http://www.visaton.de/sites/default/files/dd_product/k50wpt_8.pdf,-,2056-K50WPT-8OHM-ND,K 50 WPT - 8 OHM,Visaton GmbH & Co. KG,K 50 WPT - 8 OHM,232,0,"5.64000","0","1","-","-","Active","-","General Purpose","180Hz ~ 17kHz","300Hz","8 Ohms","84.00","1W/1M","Sound Pressure Level (SPL)","2W","3W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","-","-","-","Quick Connect","1.969"" Dia (50.00mm)","0.709"" (18.00mm)"
http://www.visaton.de/sites/default/files/dd_product/sc4_7nd_4.pdf,-,2056-SC4.7ND-4OHM-ND,SC 4.7 ND - 4 OHM,Visaton GmbH & Co. KG,SC 4.7 ND - 4 OHM,300,0,"6.71000","0","1","-","-","Active","Magnetic","General Purpose","220Hz ~ 20kHz","360Hz","4 Ohms","81.00","1W/1M","Sound Pressure Level (SPL)","2W","4W","Top","Oval, Rectangular Frame","-","Nd","-","-","Quick Connect","-","1.083"" (27.50mm)"
http://www.puiaudio.com/pdf/SMS-1508-2-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/SMS-1508-2-R.jpg,668-1141-2-ND,SMS-1508-2-R,"PUI Audio, Inc.",SPEAKER 8OHM 300MW TOP PORT 87DB,0,0,"4.25100","0","600","Tape & Reel (TR)","SMS","Active","Magnetic","General Purpose","850Hz ~ 20kHz","850Hz","8 Ohms","87.00","300mW/100mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Square","Polyester, Polyethylene Terephthalate (PET)","SmCo","-","-","Solder Pads","0.591"" L x 0.591"" W (15.00mm x 15.00mm)","0.197"" (5.00mm)"
http://www.puiaudio.com/pdf/SMS-1508-2-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/SMS-1508-2-R.jpg,668-1141-1-ND,SMS-1508-2-R,"PUI Audio, Inc.",SPEAKER 8OHM 300MW TOP PORT 87DB,452,0,"7.61000","0","1","Cut Tape (CT)","SMS","Active","Magnetic","General Purpose","850Hz ~ 20kHz","850Hz","8 Ohms","87.00","300mW/100mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Square","Polyester, Polyethylene Terephthalate (PET)","SmCo","-","-","Solder Pads","0.591"" L x 0.591"" W (15.00mm x 15.00mm)","0.197"" (5.00mm)"
http://www.puiaudio.com/pdf/SMS-1508-2-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/SMS-1508-2-R.jpg,668-1141-6-ND,SMS-1508-2-R,"PUI Audio, Inc.",SPEAKER 8OHM 300MW TOP PORT 87DB,452,0,"Digi-Reel","0","1","Digi-Reel®","SMS","Active","Magnetic","General Purpose","850Hz ~ 20kHz","850Hz","8 Ohms","87.00","300mW/100mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Square","Polyester, Polyethylene Terephthalate (PET)","SmCo","-","-","Solder Pads","0.591"" L x 0.591"" W (15.00mm x 15.00mm)","0.197"" (5.00mm)"
http://www.newbdnc.com/wp-content/uploads/datasheets/BFC-4448-24-4-006.pdf,//media.digikey.com/Photos/BDNC-(Holding)-Limited/MFG_BFC-4448-24-4-006.jpg,2055-BFC-4448-24-4-006-ND,BFC-4448-24-4-006,BDNC (HOLDING) LIMITED,SPEAKER CONE 48X40MM LO-D,495,0,"10.67000","0","1","-","*","Active","Magnetic","General Purpose","10Hz ~ 20kHz","160Hz","4 Ohms","87.00","500mm","Sound Pressure Level (SPL)","3W","6W","Top","Oval, Rectangular Frame","-","Nd-Fe-B","-","-","Quick Connect","-","0.976"" (24.80mm)"
http://www.newbdnc.com/wp-content/uploads/datasheets/BCD-3951-17-4-006.pdf,//media.digikey.com/Photos/BDNC-(Holding)-Limited/MFG_BCD-3951-17-4-006.jpg,2055-BCD-3951-17-4-006-ND,BCD-3951-17-4-006,BDNC (HOLDING) LIMITED,SPEAKER TWEETER FERROFLUID,499,0,"11.39000","0","1","-","*","Active","Magnetic","Tweeter","500Hz ~ 20kHz","1.2kHz","4 Ohms","86.00","1W/1M","Sound Pressure Level (SPL)","30W","90W","Top","Oval, Rectangular Frame","Cloth","Nd-Fe-B","-","-","Solder Pads","-","0.661"" (16.80mm)"
http://www.newbdnc.com/wp-content/uploads/datasheets/BFC-D45-7-32-012.pdf,//media.digikey.com/photos/BDNC-(Holding)-Limited/BFC-D45-7-32-012.jpg,2055-BFC-D45-7-32-012-ND,BFC-D45-7-32-012,BDNC (HOLDING) LIMITED,SPEAKER HEADP 40MM 32OHM,491,0,"12.61000","0","1","-","*","Active","Magnetic","General Purpose","10Hz ~ 20kHz","-","32 Ohms","113.00","-","Sound Pressure Level (SPL)","40mW","100mW","Top","Round","-","Nd-Fe-B","-","-","Solder Pads","1.575"" Dia (40.00mm)","0.291"" (7.40mm)"
http://www.newbdnc.com/wp-content/uploads/datasheets/BGC-D40-22-4-002.pdf,//media.digikey.com/Photos/BDNC-(Holding)-Limited/MFG_BGC-D40-22-4-002.jpg,2055-BGC-D40-22-4-002-ND,BGC-D40-22-4-002,BDNC (HOLDING) LIMITED,SPEAKER CONE GLASS 40MM,460,0,"17.16000","0","1","-","*","Active","Magnetic","General Purpose","10Hz ~ 20kHz","-","4 Ohms","83.00","500mm","Sound Pressure Level (SPL)","5W","15W","Top","Round","Glass Composite","Nd-Fe-B","-","-","Quick Connect","-","0.854"" (21.70mm)"
http://www.visaton.de/sites/default/files/dd_product/ex45s_8.pdf,-,2056-EX45S-8OHM-ND,EX 45 S - 8 OHM,Visaton GmbH & Co. KG,EX 45 S - 8 OHM,173,0,"25.79000","0","1","-","-","Active","-","Exciter","-","-","8 Ohms","-","-","-","-","10W","Top","Round, Square Frame","-","-","-","-","Quick Connect","1.811"" L x 1.811"" W (46.00mm x 46.00mm)","0.669"" (17.00mm)"
http://www.newbdnc.com/wp-content/uploads/datasheets/BGF-46166-18-4-003.pdf,//media.digikey.com/Photos/BDNC-(Holding)-Limited/BGF-46166-18-4-003.jpg,2055-BGF-46166-18-4-003-ND,BGF-46166-18-4-003,BDNC (HOLDING) LIMITED,SPEAKER FLAT GLASS 166X46X17MM,434,0,"40.55000","0","1","-","*","Active","Magnetic","Woofer","-","90Hz","3.4 Ohms","75.00","-","Sound Pressure Level (SPL)","35W","180W","Top","Oval, Rectangular Frame","Aluminum Composite, Glass Composite","Nd-Fe-B","-","-","Solder Pads","-","0.709"" (18.00mm)"
https://www.knowles.com/docs/default-source/model-downloads/ci-22955-000.pdf,//media.digikey.com/photos/Knowles%20Acoustics%20Photos/CI-22960-000.JPG,423-1057-ND,CI-22955-000,Knowles,SPEAKER 68OHM SIDE PORT 128DB,73,0,"28.32000","0","1","Bulk","CI","Active","Magnetic","Receiver","200Hz ~ 5.5kHz","-","47 Ohms","131.50","-","Sensitivity","-","-","Top","Rectangular","-","-","-","-","Solder Pads","0.373"" L x 0.283"" W (9.47mm x 7.18mm)","0.165"" (4.19mm)"
https://www.mspindy.com/specifications/PSR-23F08S-JQ.PDF,//media.digikey.com/photos/Mallory%20Sonalert%20Products%20Photos/PSR-23F08S-JQ.JPG,458-1124-ND,PSR-23F08S-JQ,Mallory Sonalert Products Inc.,SPEAKER 8OHM 250MW TOP PORT 81DB,614,0,"0.77000","0","1","Bulk","PSR","Active","Magnetic","General Purpose","900Hz ~ 6.5kHz","900Hz","8 Ohms","81.00","1W/1M","Sound Pressure Level (SPL)","250mW","300mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Pads","0.906"" Dia (23.00mm)","0.197"" (5.00mm)"
https://www.mspindy.com/specifications/PSR-20F08S-JQ.PDF,//media.digikey.com/photos/Mallory%20Sonalert%20Products%20Photos/PSR-20F08S-JQ.JPG,458-1122-ND,PSR-20F08S-JQ,Mallory Sonalert Products Inc.,SPEAKER 8OHM 250MW TOP PORT 80DB,397,0,"0.87000","0","1","Bulk","PSR","Active","Magnetic","General Purpose","1.3kHz ~ 6kHz","1300Hz","8 Ohms","80.00","1W/1M","Sound Pressure Level (SPL)","250mW","300mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Pads","0.787"" Dia (20.00mm)","0.197"" (5.00mm)"
https://www.mspindy.com/specifications/PSR-40F08S02-JQ.PDF,//media.digikey.com/photos/Mallory%20Sonalert%20Products%20Photos/PSR-40F08S02-JQ.JPG,458-1130-ND,PSR-40F08S02-JQ,Mallory Sonalert Products Inc.,SPEAKER 8OHM 250MW TOP PORT 86DB,605,0,"1.26000","0","1","Bulk","PSR","Active","Magnetic","General Purpose","800Hz ~ 5kHz","800Hz","8 Ohms","86.00","1W/1M","Sound Pressure Level (SPL)","250mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Ferrite","-","-","Solder Pads","1.575"" Dia (40.00mm)","0.295"" (7.50mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-2003-7-29-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-2003-7.jpg,433-1214-ND,SP-2003-7,Soberton Inc.,SPEAKER 8 OHM 86DB 0.8W/1.0W 110,125,0,"1.54000","0","1","-","SP","Active","Magnetic","General Purpose","300Hz","1.1kHz","8 Ohms","86.00","100mW/100mm","Sound Pressure Level (SPL)","800mW","1W","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.787"" Dia (20.00mm)","0.130"" (3.30mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1304-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-1304.jpg,433-1095-ND,SP-1304,Soberton Inc.,SPEAKR 32OHM 10MW TOP PORT 105DB,728,0,"1.56000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","300Hz ~ 8kHz","900Hz","32 Ohms","88.00","100mW/100mm","Sound Pressure Level (SPL)","200mW","300mW","Top","Round","Polyethylene Naphthalate (PEN)","Nd-Fe-B-N38","-","-","Wire Leads","0.512"" Dia (13.00mm)","0.169"" (4.30mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1303L-29-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-1303Lx.jpg,433-1204-ND,SP-1303L,Soberton Inc.,SPEAKER 8 OHM 87DB 0.5 W/0.8W 11,897,0,"1.64000","0","1","-","SP","Active","Magnetic","General Purpose","300Hz","1.1kHz","8 Ohms","87.00","100mW/100mm","Sound Pressure Level (SPL)","500mW","800mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Wire Leads","0.512"" Dia (13.00mm)","0.130"" (3.30mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1511-2-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-1511-2.jpg,433-1123-ND,SP-1511-2,Soberton Inc.,SPEAKER 8OHM 500MW TOP PORT 82DB,681,0,"1.69000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","300Hz ~ 5kHz","-","8 Ohms","-","100mW","Sound Pressure Level (SPL)","500mW","800mW","Top","Rectangular","Polyetheretherketone (PEEK)","Nd-Fe-B","-","-","Solder Pads","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.157"" (4.00mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1605-5-29-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-1605.jpg,433-1212-ND,SP-1605-5,Soberton Inc.,SPEAKER 8 OHM 88DB 0.5W/0.8W 100,255,0,"1.71000","0","1","-","SP","Active","Magnetic","General Purpose","300Hz","1kHz","8 Ohms","88.00","100mW/100mm","Sound Pressure Level (SPL)","500mW","800mW","Top","Round","Polyethylene Naphthalate (PEN)","-","-","-","Wire Leads","0.630"" Dia (16.00mm)","0.185"" (4.70mm)"
https://www.soberton.com/wp-content/uploads/2016/10/SP-1511S-5-new.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-1511S-5.jpg,433-1129-ND,SP-1511S-5,Soberton Inc.,SPEAKER 8OHM 500MW TOP PORT 82DB,620,0,"1.80000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","300Hz ~ 5kHz","-","8 Ohms","82.00","100mW/100mm","Sound Pressure Level (SPL)","500mW","800mW","Top","Rectangular","Polyetheretherketone (PEEK)","Nd-Fe-B","-","-","Spring Type","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.157"" (4.00mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1510-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/SP-1510.JPG,433-1140-ND,SP-1510,Soberton Inc.,SPEAKER 8OHM 500MW TOP PORT 85DB,159,0,"1.90000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","300Hz ~ 8kHz","1000Hz","8 Ohms","85.00","100mW/100mm","Sound Pressure Level (SPL)","500mW","800mW","Top","Oval","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B-N38","-","-","Wire Leads","0.591"" L x 0.394"" W (15.00mm x 10.00mm)","0.165"" (4.20mm)"
http://www.puiaudio.com/pdf/AS01508MS-SP11-WP-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AS01508MS-SP11-WP-R.jpg,668-1613-ND,AS01508MS-SP11-WP-R,"PUI Audio, Inc.",SPEAKER .7W 8 OHM 89 DB 600 HZ,490,0,"1.92000","0","1","-","AS","Active","Magnetic","Receiver","600Hz ~ 20kHz","600Hz","8 Ohms","89.00","-","Sensitivity","700mW","1W","Top","Rectangular","-","Nd-Fe-B","IP67 - Dust Tight, Waterproof","-","Solder Pads","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.138"" (3.50mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1503FW-29-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-1503FW.jpg,433-1208-ND,SP-1503FW,Soberton Inc.,SPEAKER 8 OHM96 DB 0.5W/0.8W 110,436,0,"1.92000","0","1","-","SP","Active","Magnetic","General Purpose","5kHz","1.1kHz","8 Ohms","96.00","500mW/100mm","Sound Pressure Level (SPL)","500mW","800mW","Top","Round","Polyethylene Naphthalate (PEN)","Nd-Fe-B","-","-","Wire Leads","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.138"" (3.50mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-2805-June-2018.pdf,//media.digikey.com/photos/Soberton%20Photos/SP-2805.jpg,433-1147-ND,SP-2805,Soberton Inc.,SPEAKER 8OHM 300MW TOP PORT 91DB,719,0,"1.97000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","300Hz ~ 8kHz","600Hz","8 Ohms","91.00","100mW/100mm","Sound Pressure Level (SPL)","300mW","500mW","Top","Round","Polyester, Polyethylene Terephthalate (PET)","N38","-","-","Solder Pads","1.102"" Dia (28.00mm)","0.209"" (5.30mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-1511S-28-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-1511S-1.jpg,433-1124-ND,SP-1511S,Soberton Inc.,SPEAKER 8OHM 700MW TOP PORT 83DB,432,0,"1.99000","0","1","Tray","SP Micro Speaker","Active","Magnetic","General Purpose","200Hz ~ 3.4kHz","850Hz","8 Ohms","83.00","100mW","Sound Pressure Level (SPL)","700mW","1W","Top","Rectangular","-","Nd-Fe-B","-","-","Spring Type","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.177"" (4.50mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-15113-078x.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-151135-078SP.jpg,102-4617-ND,CMS-151135-078SP,CUI Inc.,"SPEAKER, 15 X 11 MM, 3.5 MM DEEP",878,0,"2.04000","0","1","Tray","CMS","Active","Magnetic","General Purpose","100Hz ~ 20kHz","550Hz","8 Ohms","91.00","700mW/100mm","Sound Pressure Level (SPL)","700mW","1W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.138"" (3.50mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-151125-076x.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-151125-076SP.jpg,102-4626-ND,CMS-151125-076SP,CUI Inc.,"SPEAKER, 15 X 11 MM, 2.5 MM DEEP",781,0,"2.04000","0","1","Tray","CMS","Active","Magnetic","General Purpose","100Hz ~ 20kHz","550Hz","6 Ohms","92.50","700mW/100mm","Sound Pressure Level (SPL)","700mW","1W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.098"" (2.50mm)"
https://www.cui.com/product/resource/digikeypdf/cms-151125-078x.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-151125-078SP.jpg,102-4613-ND,CMS-151125-078SP,CUI Inc.,"SPEAKER, 15 X 11 MM, 2.5 MM DEEP",671,0,"2.04000","0","1","Tray","CMS","Active","Magnetic","General Purpose","100Hz ~ 20kHz","700Hz","8 Ohms","91.00","700mW/100mm","Sound Pressure Level (SPL)","700mW","1W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.591"" L x 0.433"" W (15.00mm x 11.00mm)","0.098"" (2.50mm)"
https://www.cui.com/product/resource/digikeypdf/CMS-160925-078x.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMS-160925-078S.jpg,102-4620-ND,CMS-160925-078SP,CUI Inc.,"SPEAKER, 16 X 9 MM, 2.5 MM DEEP,",646,0,"2.04000","0","1","Tray","CMS","Active","Magnetic","General Purpose","100Hz ~ 20kHz","550Hz","8 Ohms","90.00","700mW/100mm","Sound Pressure Level (SPL)","700mW","1W","Top","Rectangular","Polyester, Polyethylene Terephthalate (PET)","Nd-Fe-B","-","-","Solder Pads","0.630"" L x 0.354"" W (16.00mm x 9.00mm)","0.098"" (2.50mm)"
https://www.soberton.com/wp-content/uploads/2018/07/SP-2415-29-June-2018.pdf,//media.digikey.com/Photos/Soberton%20Photos/MFG_SP-2415.jpg,433-1218-ND,SP-2415,Soberton Inc.,SPEAKER 8 OHM95 DB0.8 W/1.0W 100,700,0,"2.06000","0","1","-","SP","Active","Magnetic","General Purpose","5kHz","1kHz","8 Ohms","95.00","100mW/100mm","Sound Pressure Level (SPL)","800mW","1W","Top","Oval","Polyethylene Naphthalate (PEN)","Nd-Fe-B","-","-","Wire Leads","-","0.173"" (4.40mm)"
