Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Driver Circuitry","Input Type","Voltage - Rated","Voltage Range","Frequency","Technology","Operating Mode","Duration","Sound Pressure Level (SPL)","Current - Supply","Port Location","Operating Temperature","Approvals","Ratings","Ingress Protection","Mounting Type","Termination","Size / Dimension","Height - Seated (Max)"
http://www.puiaudio.com/pdf/SMT-0827-TW-5V-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_SMT-0827-TW-5V-R.jpg,668-1333-1-ND,SMT-0827-TW-5V-R,"PUI Audio, Inc.",AUDIO MAGNETIC XDCR 3-8V SMD,987,0,"3.85000","0","1","Cut Tape (CT)","SMT","Active","Transducer, Externally Driven","Peak-Peak Signal","5V","3 ~ 8V","2.73kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","60mA","Top","-40°C ~ 85°C","-","Washable","-","Surface Mount","Solder Pads","0.335"" L x 0.335"" W (8.50mm x 8.50mm)","0.236"" (6.00mm)"
http://www.puiaudio.com/pdf/SMT-0827-TW-5V-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_SMT-0827-TW-5V-R.jpg,668-1333-6-ND,SMT-0827-TW-5V-R,"PUI Audio, Inc.",AUDIO MAGNETIC XDCR 3-8V SMD,987,0,"Digi-Reel","0","1","Digi-Reel®","SMT","Active","Transducer, Externally Driven","Peak-Peak Signal","5V","3 ~ 8V","2.73kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","60mA","Top","-40°C ~ 85°C","-","Washable","-","Surface Mount","Solder Pads","0.335"" L x 0.335"" W (8.50mm x 8.50mm)","0.236"" (6.00mm)"
https://www.cui.com/product/resource/digikeypdf/cmi-9651s-smt.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMI-9651S-SMT-TR.jpg,102-3739-2-ND,CMI-9651S-SMT-TR,CUI Inc.,AUDIO MAGNETIC IND 7-15V SMD,600,0,"2.02800","0","600","Tape & Reel (TR)","CMI","Active","Indicator, Internally Driven","DC","12V","7 ~ 15V","2.7kHz","Magnetic","Single Tone","-","85dB @ 12V, 10cm","30mA","Top","-40°C ~ 85°C","-","Washable","-","Surface Mount","Solder Pads","0.378"" L x 0.378"" W (9.60mm x 9.60mm)","0.209"" (5.30mm)"
https://www.cui.com/product/resource/digikeypdf/cmi-9651s-smt.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMI-9651S-SMT-TR.jpg,102-3739-1-ND,CMI-9651S-SMT-TR,CUI Inc.,AUDIO MAGNETIC IND 7-15V SMD,674,0,"3.85000","0","1","Cut Tape (CT)","CMI","Active","Indicator, Internally Driven","DC","12V","7 ~ 15V","2.7kHz","Magnetic","Single Tone","-","85dB @ 12V, 10cm","30mA","Top","-40°C ~ 85°C","-","Washable","-","Surface Mount","Solder Pads","0.378"" L x 0.378"" W (9.60mm x 9.60mm)","0.209"" (5.30mm)"
https://www.cui.com/product/resource/digikeypdf/cmi-9651s-smt.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMI-9651S-SMT-TR.jpg,102-3739-6-ND,CMI-9651S-SMT-TR,CUI Inc.,AUDIO MAGNETIC IND 7-15V SMD,674,0,"Digi-Reel","0","1","Digi-Reel®","CMI","Active","Indicator, Internally Driven","DC","12V","7 ~ 15V","2.7kHz","Magnetic","Single Tone","-","85dB @ 12V, 10cm","30mA","Top","-40°C ~ 85°C","-","Washable","-","Surface Mount","Solder Pads","0.378"" L x 0.378"" W (9.60mm x 9.60mm)","0.209"" (5.30mm)"
http://www.puiaudio.com/pdf/AT-2830-TWT-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AT-2830-TWT-R.jpg,668-1105-ND,AT-2830-TWT-R,"PUI Audio, Inc.",AUDIO PIEZO TRANSDUCER 3-28V TH,3292,0,"2.04000","0","1","Bulk","AT","Active","Transducer, Externally Driven","Peak-Peak Signal","12V","3 ~ 28V","3kHz","Piezo (with Feedback)","Single Tone","-","93dB @ 12V, 10cm","8mA","Top","-30°C ~ 85°C","-","Washable","-","Through Hole","PC Pins","1.122"" Dia (28.50mm)","0.520"" (13.20mm)"
https://www.cui.com/product/resource/digikeypdf/cpe-171.pdf,//media.digikey.com/photos/CUI%20Photos/CPE-171.jpg,102-1283-ND,CPE-171,CUI Inc.,AUDIO PIEZO TRANSDUCER 30V TH,1949,0,"2.07000","0","1","Bulk","CPE","Active","Transducer, Externally Driven","Peak-Peak Signal","10V","30V (Max)","-","Piezo","Single Tone","-","75dB @ 10V, 10cm","4mA","Top","-30°C ~ 85°C","-","Washable","-","Through Hole","PC Pins","0.354"" Dia (9.00mm)","0.335"" (8.50mm)"
https://www.mspindy.com/Specifications/PB-09N23P-03Q.PDF,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PB-09N23P-03Q.JPG,458-1370-ND,PB-09N23P-03Q,Mallory Sonalert Products Inc.,AUDIO MAGNETIC INDICATOR 2-4V TH,1422,0,"2.15000","0","1","Bulk","PB","Active","Indicator, Internally Driven","DC","3V","2 ~ 4V","2.7kHz","Magnetic","Single Tone","-","82dB @ 3V, 10cm","30mA","Top","-20°C ~ 70°C","-","-","-","Through Hole","PC Pins","0.354"" Dia (9.00mm)","0.224"" (5.70mm)"
https://www.cui.com/product/resource/digikeypdf/cst-934as.pdf,//media.digikey.com/photos/CUI%20Photos/CST-934AS.jpg,102-1202-ND,CST-934AS,CUI Inc.,AUDIO MAGNETIC TRANSDUCER 2-4.5V,5376,0,"2.19000","0","1","Tray","CST","Active","Transducer, Externally Driven","Zero-Peak Signal","3V","2 ~ 4.5V","2.73kHz","Magnetic","Single Tone","-","90dB @ 3V, 5cm","80mA","Top","-20°C ~ 60°C","-","Washable","-","Custom","Spring Terminals","0.354"" Dia (9.00mm)","0.185"" (4.70mm)"
//media.digikey.com/pdf/Data%20Sheets/Projects%20Unlimited%20PDFs/SMT-0940-T-3V-R_Dwg.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_SMT-0940-T-3V-R_VIEW-1.jpg,668-1538-2-ND,SMT-0940-T-3V-R,"PUI Audio, Inc.",AUDIO PIEZO TRANSDUCER 1-25V SMD,2000,0,"2.23600","0","2000","Tape & Reel (TR)","SMT-09","Active","Transducer, Externally Driven","Peak-Peak Signal","3V","1 ~ 25V","4kHz","Piezo","Single Tone","-","70dB @ 3V, 10cm","1mA","Top","-30°C ~ 70°C","-","-","-","Surface Mount","Solder Pads","0.354"" L x 0.354"" W (9.00mm x 9.00mm)","0.079"" (2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Projects%20Unlimited%20PDFs/SMT-0940-T-3V-R_Dwg.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_SMT-0940-T-3V-R_VIEW-1.jpg,668-1538-1-ND,SMT-0940-T-3V-R,"PUI Audio, Inc.",AUDIO PIEZO TRANSDUCER 1-25V SMD,2910,0,"4.15000","0","1","Cut Tape (CT)","SMT","Active","Transducer, Externally Driven","Peak-Peak Signal","3V","1 ~ 25V","4kHz","Piezo","Single Tone","-","70dB @ 3V, 10cm","1mA","Top","-30°C ~ 70°C","-","-","-","Surface Mount","Solder Pads","0.354"" L x 0.354"" W (9.00mm x 9.00mm)","0.079"" (2.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Projects%20Unlimited%20PDFs/SMT-0940-T-3V-R_Dwg.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_SMT-0940-T-3V-R_VIEW-1.jpg,668-1538-6-ND,SMT-0940-T-3V-R,"PUI Audio, Inc.",AUDIO PIEZO TRANSDUCER 1-25V SMD,2910,0,"Digi-Reel","0","1","Digi-Reel®","SMT","Active","Transducer, Externally Driven","Peak-Peak Signal","3V","1 ~ 25V","4kHz","Piezo","Single Tone","-","70dB @ 3V, 10cm","1mA","Top","-30°C ~ 70°C","-","-","-","Surface Mount","Solder Pads","0.354"" L x 0.354"" W (9.00mm x 9.00mm)","0.079"" (2.00mm)"
https://www.cui.com/product/resource/digikeypdf/cx-1612c.pdf,"//media.digikey.com/photos/CUI%20Photos/CX-1606C,CX-1612C.jpg",102-1467-ND,CX-1612C,CUI Inc.,AUDIO MAGNETIC IND 8-16V TH,4711,0,"2.33000","0","1","Tray","CX","Active","Indicator, Internally Driven","DC","12V","8 ~ 16V","2.2kHz","Magnetic","Single Tone","-","85dB @ 12V, 10cm","35mA","Top","-20°C ~ 60°C","-","Washable","-","Through Hole","PC Pins","0.630"" Dia (16.00mm)","0.571"" (14.50mm)"
https://www.cui.com/product/resource/digikeypdf/cx-1606c.pdf,"//media.digikey.com/photos/CUI%20Photos/CX-1606C,CX-1612C.jpg",102-1466-ND,CX-1606C,CUI Inc.,AUDIO MAGNETIC INDICATOR 4-7V TH,2158,0,"2.33000","0","1","Tray","CX","Active","Indicator, Internally Driven","DC","6V","4 ~ 7V","2.2kHz","Magnetic","Single Tone","-","85dB @ 6V, 10cm","50mA","Top","-20°C ~ 60°C","-","Washable","-","Through Hole","PC Pins","0.630"" Dia (16.00mm)","0.571"" (14.50mm)"
http://www.puiaudio.com/pdf/AT-2460-TF-LW100-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AT-2460-TF-LW100-R.jpg,668-1317-ND,AT-2460-TF-LW100-R,"PUI Audio, Inc.",AUDIO PIEZO XDCR 1-30V CHASSIS,550,0,"2.35000","0","1","Bulk","AT","Active","Transducer, Externally Driven","Peak-Peak Signal","10V","1 ~ 30V","6kHz","Piezo","Single Tone","-","88dB @ 10V, 10cm","8mA","Top","-30°C ~ 85°C","-","-","-","Panel Mount, Flange","Wire Leads","0.945"" Dia (24.00mm)","0.177"" (4.50mm)"
https://www.cui.com/product/resource/digikeypdf/cmi-9650c-030.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMI-9650C-030.jpg,102-3740-ND,CMI-9650C-030,CUI Inc.,AUDIO MAGNETIC INDICATOR 2-5V,938,0,"2.44000","0","1","Tray","CMI","Active","Indicator, Internally Driven","DC","3V","2 ~ 5V","2.85kHz","Magnetic","Single Tone","-","78dB @ 3V, 10cm","15mA","Top","-20°C ~ 60°C","-","-","-","Custom","Wire Leads","0.378"" Dia (9.60mm)","0.217"" (5.50mm)"
https://www.soberton.com/wp-content/uploads/2019/02/WST-0905S-17-Feb-2019.pdf,//media.digikey.com/Photos/Soberton%20Photos/WST-0905S.jpg,433-1042-ND,WST-0905S,Soberton Inc.,AUDIO MAGNETIC XDCR 4-6V TH,862,0,"2.44000","0","1","Tray","WST","Active","Transducer, Externally Driven","Zero-Peak Signal","5V","4 ~ 6V","2.73kHz","Magnetic","Single Tone","-","83dB @ 5V, 10cm","35mA","Top","-20°C ~ 60°C","-","Washable","-","Through Hole","PC Pins","0.378"" Dia (9.60mm)","0.209"" (5.30mm)"
https://www.mspindy.com/specifications/PT-2130FPQ.pdf,//media.digikey.com/photos/Mallory%20Sonalert%20Products%20Photos/PT-2130FPQ.jpg,458-1079-ND,PT-2130FPQ,Mallory Sonalert Products Inc.,AUDIO PIEZO XDCR 1.5-30V TH,229,0,"2.45000","0","1","Bulk","PT","Active","Transducer, Externally Driven","DC","12V","1.5 ~ 30V","3kHz","Piezo (with Feedback)","Single Tone","-","80dB @ 12V, 30cm","12mA","Top","-","-","-","-","Through Hole","PC Pins","0.945"" Dia (24.00mm)","0.382"" (9.70mm)"
https://www.cui.com/product/resource/digikeypdf/cep-1162.pdf,//media.digikey.com/photos/CUI%20Photos/CEP-1162.jpg,102-1134-ND,CEP-1162,CUI Inc.,AUDIO PIEZO TRANSDUCER 20V TH,5360,0,"2.50000","0","1","Tray","CEP","Active","Transducer, Externally Driven","Peak-Peak Signal","10V","20V (Max)","-","Piezo","Single Tone","-","80dB @ 10V, 10cm","7mA","Top","-20°C ~ 85°C","-","-","-","Through Hole","PC Pins","0.551"" Dia (14.00mm)","0.295"" (7.50mm)"
https://www.cui.com/product/resource/digikeypdf/cmt-2412c-050.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMT-2412C-050.jpg,102-3765-ND,CMT-2412C-050,CUI Inc.,AUDIO MAGNETIC XDCR 4-6V TH,379,0,"2.50000","0","1","Tray","CMT","Active","Transducer, Externally Driven","Zero-Peak Signal","5V","4 ~ 6V","800Hz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","80mA","Top","-30°C ~ 75°C","-","Washable","-","Through Hole","PC Pins","0.965"" Dia (24.50mm)","0.512"" (13.00mm)"
https://www.cui.com/product/resource/digikeypdf/cpe-220.pdf,//media.digikey.com/photos/CUI%20Photos/CPE-220.JPG,102-1630-ND,CPE-220,CUI Inc.,AUDIO PIEZO INDICATOR 3-20V CHAS,1628,0,"2.66000","0","1","Bulk","CPE","Active","Indicator, Internally Driven","DC","12V","3 ~ 20V","2.7kHz","Piezo","Single Tone","-","76dB @ 12V, 30cm","10mA","Top","-30°C ~ 85°C","-","-","-","Panel Mount, Flange","Wire Leads","0.945"" Dia (24.00mm)","0.346"" (8.80mm)"
https://www.cui.com/product/resource/digikeypdf/cpe-270.pdf,//media.digikey.com/photos/CUI%20Photos/CPE-270.JPG,102-1634-ND,CPE-270,CUI Inc.,AUDIO PIEZO INDICATOR 3-28V CHAS,3204,0,"2.78000","0","1","Bulk","CPE","Active","Indicator, Internally Driven","DC","12V","3 ~ 28V","3.5kHz","Piezo","Single Tone","-","86dB @ 12V, 30cm","5mA","Top","-30°C ~ 85°C","-","-","-","Panel Mount, Flange","Wire Leads","1.327"" Dia (33.70mm)","0.591"" (15.00mm)"
http://www.puiaudio.com/pdf/AT-1820-TWT-6V-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AT-1820-TWT-6V-R.jpg,668-1381-ND,AT-1820-TWT-6V-R,"PUI Audio, Inc.",AUDIO MAGNETIC XDCR 3-10V TH,5499,0,"2.82000","0","1","Tray","AT","Active","Transducer, Externally Driven","Peak-Peak Signal","6V","3 ~ 10V","2.048kHz","Magnetic","Single Tone","-","85dB @ 6V, 10cm","40mA","Top","-20°C ~ 80°C","-","Washable","-","Through Hole","PC Pins","0.709"" L x 0.551"" W (18.00mm x 14.00mm)","0.421"" (10.70mm)"
https://www.mspindy.com/specifications/PT-3529WQ.PDF,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/PT-3529WQ.jpg,458-1385-ND,PT-3529WQ,Mallory Sonalert Products Inc.,AUDIO PIEZO XDCR 3-30V CHASSIS,728,0,"2.82000","0","1","Bulk","PT","Active","Transducer, Externally Driven","Peak-Peak Signal","5V","3 ~ 30V","2.9kHz","Piezo","Single Tone","-","95dB @ 5V, 10cm","5mA","Top","-20°C ~ 70°C","-","-","-","Panel Mount, Flange","Wire Leads","1.654"" Dia (42.00mm)","0.638"" (16.20mm)"
https://www.mspindy.com/Documents/TechAppGuides/PAG-Transducers-External%20Drive-Piezo.pdf,//media.digikey.com/Photos/Mallory%20Sonalert%20Products%20Photos/MFG_PT-2038WQ.jpg,458-1531-ND,PT-4175WQ,Mallory Sonalert Products Inc.,AUDIO PIEZO XDCR 3-30V CHASSIS,134,0,"2.87000","0","1","Bulk","PT","Active","Transducer, Externally Driven","Peak-Peak Signal","5V","3 ~ 30V","750Hz","Piezo","Single Tone","-","87dB @ 5V, 10cm","1.5mA","Top","-20°C ~ 70°C","-","-","-","Panel Mount, Flange","Wire Leads","1.732"" Dia (44.00mm)","0.559"" (14.20mm)"
http://www.puiaudio.com/pdf/AI-3135-TF-LW100-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AI-3135-TF-LW100-R.JPG,668-1350-ND,AI-3135-TF-LW100-R,"PUI Audio, Inc.",AUDIO PIEZO INDICATOR 3-20V CHAS,1432,0,"2.94000","0","1","Tray","AI","Active","Indicator, Internally Driven","DC","9V","3 ~ 20V","3.5kHz","Piezo","Single Tone","-","105dB @ 9V, 10cm","8mA","Top","-20°C ~ 60°C","-","-","-","Panel Mount, Flange","Wire Leads","1.220"" Dia (31.00mm)","0.571"" (14.50mm)"
http://www.puiaudio.com/pdf/SMT-1220-TW-R.pdf,"//media.digikey.com/photos/Projects%20Unlimited%20Photos/SMT-1220-TW-R,SMT-1224-TW-R.jpg",668-1086-ND,SMT-1220-TW-R,"PUI Audio, Inc.",AUDIO MAGNETIC XDCR 2-5V SMD,1872,0,"3.03000","0","1","Tray","SMT","Active","Transducer, Externally Driven","Peak-Peak Signal","3V","2 ~ 5V","2kHz","Magnetic","Single Tone","-","80dB @ 3V, 10cm","35mA","Top","-40°C ~ 85°C","-","Washable","-","Surface Mount","Solder Pads","0.472"" Dia (12.00mm)","0.374"" (9.50mm)"
http://www.puiaudio.com/pdf/AI-1223-TWT-5V-2-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AI-1223-TWT-5V-2-R.jpg,668-1220-ND,AI-1223-TWT-5V-2-R,"PUI Audio, Inc.",AUDIO MAGNETIC INDICATOR 3-7V TH,1438,0,"3.03000","0","1","Tray","AI","Active","Indicator, Internally Driven","DC","5V","3 ~ 7V","2.3kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","30mA","Top","-25°C ~ 70°C","-","Washable","-","Through Hole","PC Pins","0.472"" Dia (12.00mm)","0.303"" (7.70mm)"
https://www.mspindy.com/Documents/TechAppGuides/PAG-Transducers-External%20Drive-Piezo.pdf,//media.digikey.com/photos/Mallory%20Sonalert%20Products%20Photos/PT-3534FPQ.jpg,458-1085-ND,PT-3534FPQ,Mallory Sonalert Products Inc.,AUDIO PIEZO TRANSDUCER 3-28V TH,822,0,"3.04000","0","1","Bulk","PT","Active","Transducer, Externally Driven","DC","9V","3 ~ 28V","3.4kHz","Piezo (with Feedback)","Single Tone","-","105dB @ 9V, 10cm","12mA","Top","-20°C ~ 100°C","-","-","-","Through Hole","PC Pins","1.535"" Dia (39.00mm)","0.803"" (20.40mm)"
https://www.mspindy.com/Specifications/PB-1621PQ.pdf,//media.digikey.com/photos/Mallory%20Sonalert%20Products%20Photos/PB-1621PQ.JPG,458-1247-ND,PB-1621PQ,Mallory Sonalert Products Inc.,AUDIO MAGNETIC XDCR 4-7V TH,726,0,"3.08000","0","1","Bulk","PB","Active","Transducer, Externally Driven","Peak-Peak Signal","5V","4 ~ 7V","2.048kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","60mA","Top","-20°C ~ 70°C","-","Washable","-","Through Hole","PC Pins","0.630"" Dia (16.00mm)","0.559"" (14.20mm)"
https://www.mspindy.com/specifications/AST605Q.pdf,"//media.digikey.com/photos/Mallory%20Sonalert%20Products%20Photos/AST501Q,AST605Q,AST612Q.jpg",458-1054-ND,AST605Q,Mallory Sonalert Products Inc.,AUDIO MAGNETIC XDCR 4-7V SMD,4941,0,"3.17000","0","1","Tube","AST","Active","Transducer, Externally Driven","Peak-Peak Signal","5V","4 ~ 7V","2.4kHz","Magnetic","Single Tone","-","87dB @ 5V, 10cm","50mA","Top","-40°C ~ 85°C","-","Washable","-","Surface Mount","Solder Pads","0.496"" L x 0.496"" W (12.60mm x 12.60mm)","0.283"" (7.20mm)"
https://www.cui.com/product/resource/digikeypdf/cpe-222h.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CPE-222H.jpg,102-1623-ND,CPE-222H,CUI Inc.,AUDIO PIEZO INDICATOR 5-18V TH,518,0,"3.23000","0","1","Tray","CPE","Active","Indicator, Internally Driven","DC","12V","5 ~ 16V","3.2kHz","Piezo","Single Tone","-","85dB @ 12V, 30cm","10mA","Top","-30°C ~ 85°C","-","-","-","Through Hole","PC Pins","0.917"" Dia (23.30mm)","0.421"" (10.70mm)"
http://www.puiaudio.com/pdf/AI-1622-TWT-5V-R.pdf,"//media.digikey.com/photos/Projects%20Unlimited%20Photos/AT-1620-TWT-R,AI-1622-TWT-5V-R,AI-1622-TWT-12V-R.jpg",668-1021-ND,AI-1622-TWT-5V-R,"PUI Audio, Inc.",AUDIO MAGNETIC INDICATOR 4-8V TH,1267,0,"3.25000","0","1","Tray","AI","Active","Indicator, Internally Driven","DC","5V","4 ~ 8V","2.2kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","30mA","Top","-20°C ~ 70°C","-","Washable","-","Through Hole","PC Pins","0.630"" Dia (16.00mm)","0.559"" (14.20mm)"
https://product.tdk.com/info/en/catalog/datasheets/electromagnetic_buzzer_sdc_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_SDC1610MT-01.jpg,445-172997-ND,SDC1610M5-01,TDK Corporation,AUDIO MAGNETIC INDICATOR 4-8V TH,404,0,"3.27000","0","1","Tray","SDC","Active","Indicator, Internally Driven","DC","5V","4 ~ 8V","2.4kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","30mA","Top","-10°C ~ 70°C","-","-","-","Through Hole","PC Pins","0.630"" Dia (16.00mm)","0.394"" (10.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/electromagnetic_buzzer_sdc_en.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_SDC1614L5-01.jpg,445-172999-ND,SDC1614L5-01,TDK Corporation,AUDIO MAGNETIC INDICATOR 4-8V TH,126,0,"3.53000","0","1","Tray","SDC","Active","Indicator, Internally Driven","DC","5V","4 ~ 8V","1.9kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","30mA","Top","-10°C ~ 70°C","-","-","-","Through Hole","PC Pins","0.630"" Dia (16.00mm)","0.551"" (14.00mm)"
https://www.cui.com/product/resource/digikeypdf/cpt-3011c-120.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CPT-3011C-120.jpg,102-3762-ND,CPT-3011C-120,CUI Inc.,AUDIO PIEZO TRANSDUCER 6-16V,805,0,"3.54000","0","1","Tray","CPT","Active","Transducer, Externally Driven","DC","12V","6 ~ 16V","3kHz","Piezo","Single Tone","-","85dB @ 12V, 300cm","35mA","Top","-30°C ~ 85°C","-","-","-","Through Hole","PC Pins","1.205"" Dia (30.60mm)","0.486"" (12.35mm)"
https://www.mspindy.com/specifications/ASI401Q.pdf,"//media.digikey.com/photos/Mallory%20Sonalert%20Products%20Photos/ASI301Q,ASI401Q.jpg",458-1050-ND,ASI401Q,Mallory Sonalert Products Inc.,AUDIO MAGNETIC IND 9-15V SMD,3057,0,"3.65000","0","1","Tube","ASI","Active","Indicator, Internally Driven","DC","12V","9 ~ 15V","2.4kHz","Magnetic","Single Tone","-","90dB @ 12V, 10cm","50mA","Top","-20°C ~ 70°C","-","Washable","-","Surface Mount","Solder Pads","0.496"" L x 0.496"" W (12.60mm x 12.60mm)","0.402"" (10.20mm)"
https://www.mspindy.com/specifications/PB-12N23P-12Q.pdf,//media.digikey.com/photos/Mallory%20Sonalert%20Products%20Photos/PB-12N23P%20SERIES.jpg,458-1065-ND,PB-12N23P-12Q,Mallory Sonalert Products Inc.,AUDIO MAGNETIC IND 9-15V TH,16185,0,"3.71000","0","1","Tube","PB","Active","Indicator, Internally Driven","DC","12V","9 ~ 15V","2.3kHz","Magnetic","Single Tone","-","85dB @ 12V, 10cm","50mA","Top","-20°C ~ 70°C","-","Washable","-","Through Hole","PC Pins","0.472"" Dia (12.00mm)","0.402"" (10.20mm)"
https://www.cui.com/product/resource/digikeypdf/cpe-270h.pdf,//media.digikey.com/photos/CUI%20Photos/CPE-270H.JPG,102-1635-ND,CPE-270H,CUI Inc.,AUDIO PIEZO INDICATOR 8-18V CHAS,1746,0,"3.77000","0","1","Bulk","CPE","Active","Indicator, Internally Driven","DC","12V","8 ~ 16V","3.5kHz","Piezo","Single Tone","-","96dB @ 12V, 30cm","12mA","Top","-30°C ~ 85°C","-","-","-","Panel Mount, Flange","Wire Leads","1.327"" Dia (33.70mm)","0.591"" (15.00mm)"
http://www.puiaudio.com/pdf/AT-1810-T-LW50-R.pdf,//media.digikey.com/Photos/PUI%20Audio/AT-1810-T-LW50-R.JPG,668-1503-ND,AT-1810-T-LW50-R,"PUI Audio, Inc.",AUDIO PIEZO TRANSDUCER 1-10V,158,0,"3.83000","0","1","Bulk","AT","Active","Transducer, Externally Driven","Peak-Peak Signal","3V","1 ~ 10V","-","Piezo","Single Tone","-","103dB @ 1V, 1cm","3mA","Top","-20°C ~ 60°C","-","-","-","Custom","Wire Leads","0.697"" Dia (17.70mm)","0.098"" (2.50mm)"
http://www.puiaudio.com/pdf/AI-2429-TT-12V-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_AI-2429-TT-12V-R.jpg,668-1346-ND,AI-2429-TT-12V-R,"PUI Audio, Inc.",AUDIO PIEZO INDICATOR 3-20V TH,946,0,"3.86000","0","1","Tray","AI","Active","Indicator, Internally Driven","DC","12V","3 ~ 20V","2.9kHz","Piezo","Single Tone","-","95dB @ 12V, 10cm","8mA","Top","-20°C ~ 70°C","-","-","-","Through Hole","PC Pins","0.937"" Dia (23.80mm)","0.650"" (16.50mm)"
http://www.puiaudio.com/pdf/AI-2429-TWT-2-R.pdf,//media.digikey.com/photos/Projects%20Unlimited%20Photos/AI-2429-TWT-2-R.jpg,668-1027-ND,AI-2429-TWT-2-R,"PUI Audio, Inc.",AUDIO PIEZO INDICATOR 8-18V TH,937,0,"3.86000","0","1","Bulk","AI","Active","Indicator, Internally Driven","DC","12V","8 ~ 18V","2.9kHz","Piezo","Single Tone","-","95dB @ 12V, 10cm","10mA","Top","-30°C ~ 85°C","-","Washable","-","Through Hole","PC Pins","0.945"" Dia (24.00mm)","0.650"" (16.50mm)"
http://www.puiaudio.com/pdf/SMI-1324-TW-5V-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_SMI-1324-TW-5V-R.jpg,668-1643-2-ND,SMI-1324-TW-5V-R-T/R,"PUI Audio, Inc.",AUDIO MAGNETIC IND 4-7V SMD,350,0,"3.96377","0","350","Tape & Reel (TR)","SMI","Active","Indicator, Internally Driven","DC","5V","4 ~ 7V","2.4kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","30mA","Top","-20°C ~ 70°C","-","-","-","Surface Mount","Solder Pads","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.283"" (7.20mm)"
http://www.puiaudio.com/pdf/SMI-1324-TW-5V-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_SMI-1324-TW-5V-R.jpg,668-1643-1-ND,SMI-1324-TW-5V-R-T/R,"PUI Audio, Inc.",AUDIO MAGNETIC IND 4-7V SMD,428,0,"6.52000","0","1","Cut Tape (CT)","SMI","Active","Indicator, Internally Driven","DC","5V","4 ~ 7V","2.4kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","30mA","Top","-20°C ~ 70°C","-","-","-","Surface Mount","Solder Pads","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.283"" (7.20mm)"
http://www.puiaudio.com/pdf/SMI-1324-TW-5V-R.pdf,//media.digikey.com/Photos/PUI%20Audio/MFG_SMI-1324-TW-5V-R.jpg,668-1643-6-ND,SMI-1324-TW-5V-R-T/R,"PUI Audio, Inc.",AUDIO MAGNETIC IND 4-7V SMD,428,0,"Digi-Reel","0","1","Digi-Reel®","SMI","Active","Indicator, Internally Driven","DC","5V","4 ~ 7V","2.4kHz","Magnetic","Single Tone","-","85dB @ 5V, 10cm","30mA","Top","-20°C ~ 70°C","-","-","-","Surface Mount","Solder Pads","0.492"" L x 0.492"" W (12.50mm x 12.50mm)","0.283"" (7.20mm)"
