Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Length","Width","Height","Interface","Type","Diagonal Screen Size"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/333_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/MFG_333.jpg,1528-1221-ND,333,Adafruit Industries LLC,TOUCH SCREEN RESISTIVE 3.2"",9,0,"5.95000","0","1","-","Active","2.20"" (55.88mm)","2.75"" (69.85mm)","1.500"" (38.10mm)","4-Wire","Resistive","3.2"" (81.28mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-10.6AW-4A.jpg,360-3657-ND,FTAS00-10.6AW-4A,NKK Switches,TOUCH SCREEN RESISTIVE 10.6"",4,0,"75.58000","0","1","FT","Active","9.19"" (233.40mm)","0.08"" (2.03mm)","5.56"" (141.30mm)","4-Wire","Resistive","10.6"" (269.24mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FT_Series_4-Wire_Ds_Oct_2017.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-15AN-4A.jpg,360-3658-ND,FTAS00-12.1AN-4A,NKK Switches,TOUCH SCREEN RESISTIVE 12.1"",3,0,"82.30000","0","1","FT","Active","9.83"" (249.60mm)","0.08"" (2.03mm)","7.41"" (188.10mm)","4-Wire","Resistive","12.10"" (307.34mm)"
http://multimedia.3m.com/mws/media/525960O/marketing-drawing-tsd-28138.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_98000325252.jpg,3M163043-ND,98000325252,3M Touch Systems,TOUCH SCREEN CAPACITIVE 15.68"",15,0,"125.79000","0","1","MicroTouch™ System SCT3250","Active","12.46"" (316.48mm)","0.125"" (3.18mm)","9.52"" (241.81mm)","Serial","Capacitive","15.68"" (398.27mm)"
http://multimedia.3m.com/mws/media/526007O/marketing-drawing-tsd-32744.pdf,-,3M163038-ND,98000327217,3M Touch Systems,TOUCH SCREEN CAPACITIVE 20.65"",9,0,"138.64000","0","1","MicroTouch™ System SCT3250","Active","17.43"" (442.72mm)","0.125"" (3.18mm)","11.07"" (281.18mm)","Requires Controller","Capacitive","20.65"" (524.51mm)"
 https://multimedia.3m.com/mws/media/604660O/marketing-drawing-37321-mkt.pdf,-,98000334890-ND,SCT3250EX-21.78""-EX112,3M Touch Systems,SCT3250EX 21.78"" 8"" EX112 W,0,0,"177.37000","0","1","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","21.78"" (553.21mm)"
http://multimedia.3m.com/mws/media/526011O/marketing-drawing-34079-mkt.pdf,-,3M163044-ND,98000327340,3M Touch Systems,TOUCH SCREEN CAPACITIVE 22.37"",10,0,"181.49000","0","1","MicroTouch™ System SCT3250","Active","18.83"" (478.28mm)","0.125"" (3.18mm)","12.08"" (306.81mm)","Serial","Capacitive","22.37"" (568.2mm)"
https://multimedia.3m.com/mws/media/592314O/marketing-drawing-35858-mkt.pdf,-,3M163045-ND,98000334502,3M Touch Systems,TOUCH SCREEN CAPACITIVE 23.6"",10,0,"189.75000","0","1","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","23.6"" (599.44mm)"
http://multimedia.3m.com/mws/media/438069O/3mtm-microtouch-system-sct7650ex-product-sheet.pdf,-,3M163039-ND,98000331730,3M Touch Systems,TOUCH SCREEN CAPACITIVE 15.68"",0,0,"195.10000","0","1","MicroTouch™ System SCT7650EX","Active","12.46"" (316.48mm)","0.335"" (8.51mm)","9.52"" (241.81mm)","USB","Capacitive","15.68"" (398.27mm)"
-,-,3M163040-ND,98000331763,3M Touch Systems,TOUCH SCREEN CAPACITIVE 15.68"",0,0,"268.25000","0","1","MicroTouch™ System SCT7650EX","Active","12.46"" (316.48mm)","0.335"" (8.51mm)","9.52"" (241.81mm)","USB","Capacitive","15.68"" (398.27mm)"
http://www.newhavendisplay.com/specs/TS-320240BRNO.pdf,//media.digikey.com/Photos/Newhaven%20Display%20Photos/MFG_TS-320240BRNO.jpg,TS-320240BRNO-ND,TS-320240BRNO,Newhaven Display Intl,TOUCH SCREEN RESISTIVE 5.88"",0,0,"16.80000","0","100","-","Active","4.81"" (122.1mm)","0.04"" (1.1mm)","3.67"" (93.3mm)","4-Wire","Resistive","5.88"" (149.60mm)"
-,-,98-1100-0181-9-ND,98-1100-0181-9,3M Touch Systems,TOUCH SCREEN DISPERSIVE,0,0,"27.09000","0","1","-","Active","-","-","-","-","-","-"
-,-,FTAS00-5.7AS-4-ND,FTAS00-5.7AS-4,NKK Switches,"TOUCH SCREEN, 4-WIRE, 5.7"" DIAGO",0,0,"45.42000","0","1","FT","Active","4.76"" (121.00mm)","0.06"" (1.40mm)","3.61"" (91.60mm)","4-Wire","Resistive","5.70"" (144.78mm)"
-,-,98000330922-ND,98000330922,3M Touch Systems,TOUCH SCREEN CAPACITIVE 5.93"",0,0,"48.63800","0","20","MicroTouch™ System SCT3250","Active","4.72"" (119.90mm)","-","3.59"" (91.19mm)","Requires Controller","Capacitive","5.93"" (150.62mm)"
http://multimedia.3m.com/mws/media/526002O/marketing-drawing-31826-mkt.pdf,-,98000326995-ND,98000326995,3M Touch Systems,TOUCH SCREEN CAPACITIVE 7.13"",0,0,"49.18150","0","20","MicroTouch™ System SCT3250","Active","6.08"" (154.31mm)","0.125"" (3.18mm)","3.73"" (94.72mm)","Requires Controller","Capacitive","7.13"" (181.06mm)"
-,-,98000331193-ND,98000331193,3M Touch Systems,TOUCH SCREEN CAPACITIVE 9.27"",0,0,"51.07250","0","20","MicroTouch™ System SCT3250","Active","-","-","-","Requires Controller","Capacitive","9.27"" (235.46mm)"
//media.digikey.com/pdf/Data%20Sheets/NKK%20PDFs/FTAS225-57AN.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS225-57AN.jpg,360-2450-ND,FTAS225-57AN,NKK Switches,TOUCH SCREEN RESISTIVE 5.7"",0,0,"57.19000","0","1","FT","Active","4.80"" (122.00mm)","0.083"" (2.10mm)","3.62"" (92.00mm)","RS232, USB","Resistive","5.7"" (144.78mm)"
-,-,FTAS00-6.5AS-4-ND,FTAS00-6.5AS-4,NKK Switches,"TOUCH SCREEN, 4-WIRE, 6.5"" DIAGO",0,0,"57.19000","0","1","FT","Active","5.43"" (138.00mm)","0.06"" (1.40mm)","4.13"" (105.00mm)","4-Wire","Resistive","6.50"" (165.10mm)"
-,-,FTAS225-5.7AN-ND,FTAS225-5.7AN,NKK Switches,"TOUCH SCREEN, DIGITAL, 5.7"" DIAG",0,0,"57.19000","0","1","FT","Active","4.80"" (122.00mm)","0.08"" (2.10mm)","3.62"" (92.00mm)","-","Resistive","5.70"" (144.78mm)"
-,-,98110000555-ND,98110000555,3M Touch Systems,TOUCH SCREEN CAPACITIVE 10.29"",0,0,"58.88450","0","20","MicroTouch™ System SCT3250","Active","-","-","-","Requires Controller","Capacitive","10.29"" (261.37mm)"
http://multimedia.3m.com/mws/media/863972O/marketing-drawing-tsd-44298.pdf,-,98110000878-ND,98110000878,3M Touch Systems,TOUCH SCREEN CAPACITIVE 10.29"",0,0,"58.88450","0","20","MicroTouch™ SCT3210","Active","8.90"" (226.1mm)","0.125"" (3.18mm)","5.17"" (131.4mm)","Requires Controller","Capacitive","10.29"" (261.37mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-10.6AW-4.jpg,360-3519-ND,FTAS00-10.6AW-4,NKK Switches,TOUCH SCREEN RESISTIVE 10.6"",5,0,"61.02000","0","1","FT","Active","9.19"" (233.40mm)","0.08"" (2.10mm)","5.56"" (141.30mm)","4-Wire","Resistive","10.6"" (269.24mm)"
-,-,FTAS00-8.4AS-4-ND,FTAS00-8.4AS-4,NKK Switches,"TOUCH SCREEN, 4-WIRE, 8.4"" DIAGO",0,10,"61.88000","0","1","FT","Active","6.95"" (176.50mm)","0.08"" (2.10mm)","5.33"" (135.40mm)","4-Wire","Resistive","8.40"" (213.36mm)"
http://multimedia.3m.com/mws/media/525969O/marketing-drawing-28265-mkt.pdf,-,98000332290-ND,98000332290,3M Touch Systems,TOUCH SCREEN CAPACITIVE 13.18"",0,0,"62.02533","0","15","MicroTouch™ System SCT3250","Active","10.46"" (265.68mm)","0.125"" (3.18mm)","8.02"" (203.71mm)","Requires Controller","Capacitive","13.18"" (334.79mm)"
http://multimedia.3m.com/mws/media/592307O/marketing-drawing-36186-mkt.pdf,-,98000332324-ND,98000332324,3M Touch Systems,TOUCH SCREEN CAPACITIVE 13.28"",0,0,"62.02533","0","15","MicroTouch™ System SCT3250","Active","11.20"" (284.53mm)","0.125"" (3.18mm)","7.13"" (180.98mm)","Requires Controller","Capacitive","13.28"" (337.2mm)"
http://multimedia.3m.com/mws/media/525961O/marketing-drawing-28159-mkt-17-858x-2xx.pdf,//media.digikey.com/photos/3M%20Photos/17-8581-205.JPG,3M5754-ND,17-8581-205,3M,TOUCH SCREEN CAPACITIVE 12.39"",0,0,"63.01400","0","30","MicroTouch™ System SCT3250","Active","9.84"" (250mm)","0.15"" (3.73mm)","7.52"" (191.01mm)","Requires Controller","Capacitive","12.39"" (314.63mm)"
-,-,98110000894-ND,98110000894,3M Touch Systems,TOUCH SCREEN CAPACITIVE,0,0,"63.01400","0","30","MicroTouch™ SCT3210","Active","-","-","-","-","Capacitive","-"
-,-,98000331219-ND,98000331219,3M,TOUCH SCREEN CAPACITIVE 12.48"",0,0,"67.51533","0","15","MicroTouch™ System SCT3250","Active","-","-","-","Requires Controller","Capacitive","12.48"" (316.99mm)"
http://www.nkkswitches.com/pdf/4-wireTouch-2.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/MFG_FTAS00-12.1AW-4.jpg,360-3521-ND,FTAS00-12.1AW-4,NKK Switches,TOUCH SCREEN RESISTIVE 12.1"",4,0,"69.45000","0","1","FT","Active","10.40"" (264.26mm)","0.08"" (2.10mm)","6.55"" (166.40mm)","4-Wire","Resistive","12.10"" (307.34mm)"
-,-,TP01106W-4K-ND,TP01106W-4K,NKK Switches,"TOUCH SCREEN, MULTI/LIGHT, 4-WIR",0,0,"76.23000","0","1","TP01","Active","9.19"" (233.40mm)","0.08"" (2.10mm)","5.56"" (141.30mm)","4-Wire","Resistive","10.6"" (269.24mm)"
-,-,TP01104A-4K-ND,TP01104A-4K,NKK Switches,"TOUCH SCREEN, MULTI/LIGHT, 4-WIR",0,0,"76.96000","0","1","TP01","Active","8.46"" (215.00mm)","0.08"" (2.10mm)","6.39"" (162.40mm)","4-Wire","Resistive","10.40"" (264.16mm)"
http://multimedia.3m.com/mws/media/367128O/ex-ii-usb-controllers-reference-guide-5710uc-5750uc-7710uc.pdf,-,98000330930-ND,98000330930,3M Touch Systems,TOUCH SCREEN CAPACITIVE 5.93"",0,0,"77.85400","0","20","MicroTouch™ System SCT3250","Active","-","-","-","USB","Capacitive","5.93"" (150.62mm)"
http://multimedia.3m.com/mws/media/525991O/marketing-drawing-28406-mkt-17-809x-2xx.pdf,-,98000329338-ND,98000329338,3M Touch Systems,TOUCH SCREEN CAPACITIVE 6.71"",0,0,"79.50600","0","20","MicroTouch™ System SCT3250","Active","5.40"" (137.16mm)","0.125"" (3.18mm)","3.98"" (101.09mm)","USB","Capacitive","6.71"" (170.43mm)"
-,-,FTAS00-10.4A-5-ND,FTAS00-10.4A-5,NKK Switches,"TOUCH SCREEN, 5-WIRE, 10.4"" DIAG",0,9,"81.51000","0","1","FT","Active","8.66"" (219.90mm)","0.08"" (2.10mm)","6.61"" (167.90mm)","5-Wire","Resistive","10.40"" (264.16mm)"
-,-,FTAS00-10.4AS-4-ND,FTAS00-10.4AS-4,NKK Switches,"TOUCH SCREEN, 4-WIRE, 10.4"" DIAG",0,3,"81.61000","0","1","FT","Active","8.46"" (215.00mm)","0.08"" (2.10mm)","6.39"" (162.40mm)","4-Wire","Resistive","10.40"" (264.16mm)"
-,-,FTAS00-10.4AV-4-ND,FTAS00-10.4AV-4,NKK Switches,"TOUCH SCREEN, 4-WIRE, 10.4"" DIAG",0,8,"81.61000","0","1","FT","Active","8.52"" (216.40mm)","0.08"" (2.10mm)","6.43"" (163.40mm)","4-Wire","Resistive","10.40"" (264.16mm)"
-,-,TP01121A-4K-ND,TP01121A-4K,NKK Switches,"TOUCH SCREEN, MULTI/LIGHT, 4-WIR",0,0,"82.92000","0","1","TP01","Active","9.83"" (249.60mm)","0.08"" (2.10mm)","7.41"" (188.10mm)","4-Wire","Resistive","12.10"" (307.34mm)"
