Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","For Use With/Related Products","Shape"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/Active_Lighting_Br.pdf,//media.digikey.com/Photos/Sunon%20Photos/LA003-004A99DN.jpg,259-1597-ND,LA003-004A9DDN,Sunon Fans,ROUND FANSINK GE INFUSION,0,0,"9.61268","0","500","-","MagLev®","Active","Fansink","GE Infusion™","Round"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/LA003-004A99DN_Spec.pdf,//media.digikey.com/Photos/Sunon%20Photos/LA003-004A99DN.jpg,259-1598-ND,LA003-004A99DN,Sunon Fans,ROUND FANSINK GE INFUSION,0,0,"9.61268","0","500","-","MagLev®","Active","Fansink","GE Infusion™","Round"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/Active_Lighting_Br.pdf,//media.digikey.com/Photos/Sunon%20Photos/LA003-004A99DN.jpg,259-1600-ND,LA003-005A9DDN,Sunon Fans,ROUND FANSINK GE INFUSION,0,0,"9.61268","0","500","-","MagLev®","Active","Fansink","GE Infusion™","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19755-Series.pdf,//media.digikey.com/Photos/Wakefield%20Photos/19755-L-AB.JPG,345-1122-ND,19755-L-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"10.57670","0","100","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19755-Series.pdf,-,19755-XXL-ND,19755-XXL,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"10.63330","0","100","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
https://www.boydcorp.com/aavid-datasheets/AavDownlight-48W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/HSSLS-CALCL-019.jpg,1061-1157-ND,HSSLS-CALCL-019,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK DOWNLIGHT MODULE,8,0,"11.09000","0","1","-","SynJet®","Active","Heat Sink","Downlight Modules","Round"
https://www.boydcorp.com/aavid-datasheets/AavLED-Heat-Sink-R87-60.pdf,//media.digikey.com/Photos/Nuventix/NX301105.JPG,1061-1136-ND,NX301105,"Aavid, Thermal Division of Boyd Corporation",RND HEAT SINK XICATO XSM VOSSLOH,3,0,"11.92000","0","1","-","SynJet®","Active","Heat Sink","Xicato XSM, Vossloh Schwabe Luga Shop","Round"
https://www.boydcorp.com/aavid-datasheets/AavLED-Heat-Sink-R87-60.pdf,//media.digikey.com/Photos/Nuventix/NX301106.JPG,1061-1134-ND,NX301106,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK CITIZEN CL-L030,2,0,"12.36000","0","1","-","SynJet®","Active","Heat Sink","Citizen CL-L030, CL-L050, Ledil","Round"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/LA002-012A9BDN_Spec.pdf,//media.digikey.com/Photos/Sunon%20Photos/LA002-012A9BDN.jpg,259-1596-ND,LA002-012A9BDN,Sunon Fans,ROUND FANSINK XICATO XSM,0,0,"13.07596","0","500","-","MagLev®","Active","Fansink","Xicato XSM","Round"
//media.digikey.com/pdf/Data%20Sheets/Nuventix%20PDFs/Spotlight_Cooler_38W_LED_Heat_Sink.pdf,//media.digikey.com/photos/Nuventix/HSLCS-CALBL-035.jpg,1061-1147-ND,HSLCS-CALBL-035,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK BRIDGELUX VERO,19,0,"13.15000","0","1","-","SynJet®","Active","Heat Sink","Bridgelux Vero 13/18, ES, Molex","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19755-Series.pdf,-,19755-XL-AB-ND,19755-XL-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"13.51780","0","100","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19758-Series.pdf,//media.digikey.com/Photos/Wakefield%20Photos/19758-M-AB.JPG,345-1113-ND,19758-M-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"13.60270","0","100","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow100-Downlight-Cooler-120-40W-A02.pdf,//media.digikey.com/Photos/Nuventix/MFG_SSSLS-CM005-008.jpg,1061-1020-ND,SSSLS-CM012-018,"Aavid, Thermal Division of Boyd Corporation",RND ACTIVE COOLING DOWNLIGHT MOD,6,0,"14.03000","0","1","-","SynJet®","Obsolete","Active Cooling","Downlight Modules","Round"
https://www.boydcorp.com/aavid-datasheets/AavDatasheet-Spotlight-Cooler-70W-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/MFG_NX300123.jpg,1061-1083-ND,NX300123,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK SPOTLIGHTS,0,0,"14.19329","0","504","-","SynJet®","Active","Heat Sink","Spotlights","Round"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803281-ND,803281,Bergquist,SQU THERM CLAD BRD AVAGO MOONSTN,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Avago Moonstone™ Emitter","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803282-ND,803282,Bergquist,SQUARE THERMAL CLAD BRD CREE XRE,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Cree XR-E","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803283-ND,803283,Bergquist,SQU THERM CLAD BRD LITE-ON LOPL,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Lite-On® LOPL","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803284-ND,803284,Bergquist,SQU THERM CLAD BRD LUMEX SML-LX,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Lumex SML-LX","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803285-ND,803285,Bergquist,SQUARE THERMAL CLAD BOARD LUXEON,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Lumileds™ LUXEON® I, III, and V","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803286-ND,803286,Bergquist,SQUARE THERM CLAD BRD LUXEON K2,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Lumileds™ LUXEON K2","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803287-ND,803287,Bergquist,SQUARE THERM CLAD BRD LUXEON REB,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Lumileds™ LUXEON Rebel","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803288-ND,803288,Bergquist,SQU THERM CLAD BRD GOLDEN DRAGON,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Osram Golden Dragon®","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803289-ND,803289,Bergquist,SQUARE THERM CLAD BRD SEOUL ZPWR,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Seoul Semiconductor Z-Power","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803293-ND,803293,Bergquist,SQUARE THERM CLAD BRD NICHIA PWR,0,0,"14.30550","0","200","17 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Nichia Power LED 6.5 x 5.0","Square"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow50-MR16-Cooler-20W.pdf,//media.digikey.com/Photos/Nuventix/MFG_SM16S-CM012-011.jpg,1061-1026-ND,SM16S-CM012-011,"Aavid, Thermal Division of Boyd Corporation",RND ACTIVE COOLING TRACKLGT MR16,1,0,"15.25000","0","1","-","SynJet®","Obsolete","Active Cooling","Tracklights, MR16","Round"
-,//media.digikey.com/photos/Nuventix/NX300152.jpg,1061-1112-ND,NX300152,"Aavid, Thermal Division of Boyd Corporation",RECT HEAT SINK FORTIMO LED MOD,0,0,"15.69397","0","504","-","SynJet®","Active","Heat Sink","Fortimo LED Modules","Rectangular"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19755-Series.pdf,-,19755-XXL-AB-ND,19755-XXL-AB,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"15.72370","0","100","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/LA004-012A99DN_Spec.pdf,//media.digikey.com/Photos/Sunon%20Photos/LA004-011A99DN.jpg,259-1604-ND,LA004-012A99DN,Sunon Fans,ROUND FANSINK GE INFUSION,15,0,"15.93000","0","1","-","MagLev®","Active","Fansink","GE Infusion™","Round"
https://www.boydcorp.com/aavid-datasheets/AavWall-Wash-Cooler-82W-Rectangular-Mounting-LED-Heatsink.pdf,//media.digikey.com/Photos/Nuventix/MFG_NX300146.jpg,1061-1103-ND,NX300146,"Aavid, Thermal Division of Boyd Corporation",SQUARE HEAT SINK FORTIMO LED MOD,0,0,"17.34893","0","504","-","SynJet®","Active","Heat Sink","Fortimo LED Modules","Square"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803809B-ND,803809,Bergquist,STAR THERM CLAD BRD OSRAM OSTAR,0,0,"17.40800","0","30","36 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Osram Ostar®","Star"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow90-Wall-Washer-Cooler-82W.pdf,//media.digikey.com/Photos/Nuventix/MFG_NX300145.jpg,1061-1104-ND,NX300145,"Aavid, Thermal Division of Boyd Corporation",RECT HEAT SINK FORTIMO LED MODUL,0,0,"17.81175","0","504","-","SynJet®","Active","Heat Sink","Fortimo LED Modules","Rectangular"
http://www.wakefield-vette.com/Portals/0/resources/datasheets/19754-Series.pdf,-,19754-M-ND,19754-M,Wakefield-Vette,ROUND HEAT SINK BRIDGELUX LED,0,0,"18.09920","0","100","-","19000","Active","Heat Sink","Bridgelux LED Light Engines","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow90-Wall-Washer-Cooler-82W.pdf,//media.digikey.com/Photos/Nuventix/MFG_NX300144.jpg,1061-1105-ND,NX300144,"Aavid, Thermal Division of Boyd Corporation",RECT HEAT SINK CITIZEN CLL050,19,0,"18.43000","0","1","-","SynJet®","Obsolete","Heat Sink","Citizen CLL050, Philips SLM","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/LA003-005A99DN_Spec.pdf,//media.digikey.com/Photos/Sunon%20Photos/LA003-004A99DN.jpg,259-1599-ND,LA003-005A99DN,Sunon Fans,ROUND FANSINK GE INFUSION,8,0,"18.78000","0","1","-","MagLev®","Active","Fansink","GE Infusion™","Round"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,//media.digikey.com/Photos/Bergquist/803803.jpg,BER299-ND,803803,Bergquist,STAR THERM CLAD BOARD SEOUL SEMI,0,0,"19.28000","0","30","36 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Seoul Semiconductor Z-Power P5","Star"
https://www.boydcorp.com/aavid-datasheets/AavLED-Heatsink-R186-70.pdf,//media.digikey.com/Photos/Nuventix/MFG_NX5011.jpg,1061-1166-ND,NX501103,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK XICATO XSM,0,0,"19.53875","0","528","-","-","Active","Heat Sink","Xicato XSM","Round"
https://www.qats.com/DataSheet/HSDS_ATS-58002-C1-R0,//media.digikey.com/photos/Advanced%20Thermal%20Solutions%20Photos/ATS-58002-C1-R0.jpg,ATS1363-ND,ATS-58002-C1-R0,Advanced Thermal Solutions Inc.,RECT HEAT SINK GENERAL PURPOSE,0,0,"19.82060","0","100","1 per Pkg","maxiFLOW","Active","Heat Sink","General Purpose","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Sunon%20PDFs/LA004-017A83DY_Spec.pdf,-,LA004-017A83DY-ND,LA004-017A83DY,Sunon Fans,ROUND FANSINK GE INFUSION,0,0,"20.34333","0","30","-","MagLev®","Active","Fansink","GE Infusion™","Round"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,//media.digikey.com/Photos/Bergquist/803266.jpg,803264-ND,803264,Bergquist,STAR THERM CLAD BRD LUMEX SML-LX,0,0,"25.38665","0","200","36 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Lumex SML-LX","Star"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,-,803292-ND,803292,Bergquist,STAR THERMAL CLAD BOARD NICHIA,0,0,"25.38665","0","200","36 Per Strip; 1 Strip per Pkg","Thermal Clad® IMS®","Active","Thermal Clad Board","Nichia Power LED 6.5 x 5.0","Star"
http://opulent-americas.com/wp-content/uploads/OpulentAmericas_XHP-Modules_HeatSinkCable.pdf,-,1672-1138-ND,ONAH-0504-02,Opulent Americas,RECT HEAT SINK CREE XHP70 XHP50,0,0,"32.28750","0","100","-","-","Active","Heat Sink","Cree XHP70, XHP50 2x2 Modules","Rectangular"
http://opulent-na.com/wp-content/uploads/XHP-Modules_HeatSinks.pdf,//media.digikey.com/Photos/Opulent%20North%20America/ONAH-0504-01.JPG,1672-1026-ND,ONAH-0504-01,Opulent Americas,RECT HEAT SINK CREE XHP70 XHP50,0,0,"34.45000","0","100","-","Interlocking 100W","Active","Heat Sink","Cree XHP70, XHP50 2x2 Modules","Rectangular"
-,-,LM310-003A99DN-ND,LM310-003A99DN,Sunon Fans,RECTANGULAR FANSINK BRIDGELUX RS,0,0,"36.39633","0","30","-","-","Active","Fansink","Bridgelux RS","Rectangular"
http://opulent-americas.com/wp-content/uploads/OpulentAmericas_XHP-Modules_HeatSinkCable.pdf,-,ONAH-0804-02-ND,ONAH-0804-02,Opulent Americas,RECT HEAT SNK CREE XHP35 2X6 MOD,0,0,"49.36250","0","100","-","-","Active","Heat Sink","Cree XHP35 2x6 Modules","Rectangular"
http://catalog.ebmpapst.us/allpdfs/PG1W-012-119-11.pdf,//media.digikey.com/photos/EBM-Papst%20Ind%20Photos/MFG_PG1W-012-119-1x.jpg,381-2837-ND,PG1W-012-119-11,ebm-papst Inc.,ROUND FANSINK BRIDGELUX VERO 29,0,0,"136.67500","0","10","Bulk","-","Active","Fansink","Bridgelux Vero 29","Round"
-,-,A001-010S-ND,A001-010S,LEDdynamics Inc.,LED ISOLATED STARS 10PC,0,0,"6.99000","0","5","-","-","Active","-","-","-"
-,-,A001-010SH-ND,A001-010SH,LEDdynamics Inc.,LED ISOLATED STAR HOLES 10PC,0,0,"6.99000","0","5","-","-","Active","-","-","-"
-,-,A001-100S-ND,A001-100S,LEDdynamics Inc.,LED ISOLATED STARS 100PC,0,0,"44.99000","0","1","-","-","Active","-","-","-"
-,-,A001-100SH-ND,A001-100SH,LEDdynamics Inc.,LED ISOLATED STAR HOLES 100PC,0,0,"46.99000","0","1","-","-","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Lamina%20Ceramics%20PDFs/Light_Engine_Accessories_II.pdf,//media.digikey.com/photos/Lamina%20Photos/LAMINA%20LIGHTING-HS-4100-0345.jpg,521-1015-ND,HS-4100-0345,Lighting Science Group Corporation,ROUND HEAT SINK BL-2000 BL-4000,0,0,"Obsolete","0","25","1 per Pkg","ThermaCool™","Obsolete","Heat Sink","BL-2000, BL-4000 Series Light Engine","Round"
//media.digikey.com/pdf/Data%20Sheets/Lamina%20Ceramics%20PDFs/Light_Engine_Accessories_II.pdf,//media.digikey.com/photos/Lamina%20Photos/800-0346-1.jpg,521-1016-ND,HS-5100-0346,Lighting Science Group Corporation,ROUND HEAT SINK BL-3000 SERIES,0,0,"Obsolete","0","25","1 per Pkg","ThermaCool™","Obsolete","Heat Sink","BL-3000 Series Light Engine","Round"
//media.digikey.com/pdf/Data%20Sheets/Lamina%20Ceramics%20PDFs/Light_Engine_Accessories_II.pdf,-,800-0345-5-ND,HS-4150-0345,Lighting Science Group Corporation,ROUND HEAT SINK BL-2000 BL-4000,0,0,"Obsolete","0","25","-","ThermaCool™","Obsolete","Heat Sink","BL-2000, BL-4000 Series Light Engine","Round"
//media.digikey.com/pdf/Data%20Sheets/Lamina%20Ceramics%20PDFs/Light_Engine_Accessories_II.pdf,-,800-0345-2-ND,HS-4075-0345,Lighting Science Group Corporation,ROUND HEAT SINK BL-2000 BL-4000,0,0,"Obsolete","0","25","-","ThermaCool™","Obsolete","Heat Sink","BL-2000, BL-4000 Series Light Engine","Round"
//media.digikey.com/pdf/Data%20Sheets/Lamina%20Ceramics%20PDFs/Light_Engine_Accessories_II.pdf,-,800-0345-3-ND,HS-4050-0345,Lighting Science Group Corporation,ROUND HEAT SINK BL-2000 BL-4000,0,0,"Obsolete","0","25","-","ThermaCool™","Obsolete","Heat Sink","BL-2000, BL-4000 Series Light Engine","Round"
//media.digikey.com/pdf/Data%20Sheets/Lamina%20Ceramics%20PDFs/Light_Engine_Accessories_II.pdf,//media.digikey.com/photos/Lamina%20Photos/hs-5410-0537.JPG,521-1075-ND,HS-5410-0537,Lighting Science Group Corporation,ROUND HEAT SINK TITAN LGT ENGINE,0,0,"Obsolete","0","1","1 per Pkg","ThermaCool™","Obsolete","Heat Sink","Titan™ Light Engine","Round"
//media.digikey.com/pdf/Data%20Sheets/Lamina%20Ceramics%20PDFs/Light_Engine_Accessories_II.pdf,//media.digikey.com/photos/Lamina%20Photos/HS-5430-0537.JPG,521-1076-ND,HS-5430-0537,Lighting Science Group Corporation,ROUND HEAT SINK TITAN LGT ENGINE,0,0,"Obsolete","0","1","1 per Pkg","ThermaCool™","Obsolete","Heat Sink","Titan™ Light Engine","Round"
//media.digikey.com/pdf/Data%20Sheets/Lamina%20Ceramics%20PDFs/Light_Engine_Accessories_II.pdf,//media.digikey.com/photos/Lamina%20Photos/hs-543r-0537.JPG,521-1077-ND,HS-543R-0537,Lighting Science Group Corporation,ROUND HEAT SINK TITAN LGT ENGINE,0,0,"Obsolete","0","1","1 per Pkg","ThermaCool™","Obsolete","Heat Sink","Titan™ Light Engine","Round"
http://www.bergquistcompany.com/pdfs/LED%20Config%20Sht_Rev%204.pdf,//media.digikey.com/photos/Bergquist/803118.JPG,BER264-ND,803118,Bergquist,SQU THERM CLAD BRD GOLDEN DRAGON,0,0,"Obsolete","0","5083","1 per Pkg","Thermal Clad® IMS®","Obsolete","Thermal Clad Board","Osram Golden Dragon®","Square"
//media.digikey.com/PDF/Data%20Sheets/Tyco%20Electonics%20AMP%20PDFs/2008675.pdf,//media.digikey.com/photos/Tyco%20Photos/2008675-1.jpg,A99505-ND,2008675-1,TE Connectivity AMP Connectors,STAR BOARD LED HOLDER ASSEMBLY,0,0,"Obsolete","0","100","1 per Pkg","-","Obsolete","Star Board LED Holder Assembly","Star LED Boards","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773452-1_STARBOARD_LED_HOLDER&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/2058329-1.JPG,A99838-ND,2058329-1,TE Connectivity AMP Connectors,ROUND THERMAL PAD STAR BRD HLDR,0,0,"Obsolete","0","1750","1 per Pkg","-","Obsolete","Thermally Conductive Pad","Star Board Holder","Round"
//media.digikey.com/pdf/Data%20Sheets/Bergquist%20PDFs/ThermalCladSelectionGuide.pdf,-,BER289-ND,803308,Bergquist,THERMAL CLAD BOARD OSRAM OSTAR,0,0,"Obsolete","0","1500","-","Thermal Clad® IMS®","Obsolete","Thermal Clad Board","Osram Ostar®","-"
https://www.cree.com/led-components/media/documents/LEDmodules_LMR4.pdf,-,LMR040-HS00-0000-0000001-ND,LMR040-HS00-0000-0000001,Cree Inc.,RND HEAT SINK CREE LMR4 LED MOD,0,0,"Obsolete","0","10","-","-","Obsolete","Heat Sink","Cree LMR4 LED Modules","Round"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2154168&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2154168-1.JPG,A101489-ND,2154168-1,TE Connectivity AMP Connectors,RECT HEAT SINK LN24 INTEMATIX,0,0,"Obsolete","0","1","-","Nevalo","Obsolete","Heat Sink","LN24, Intematix","Rectangular"
-,//media.digikey.com/Photos/TE%20Connectivity/2154170-1.jpg,A101490-ND,2154170-1,TE Connectivity AMP Connectors,ROUND HEAT SINK CN58 XLAMP XP-G,0,0,"Obsolete","0","1","-","Nevalo","Obsolete","Heat Sink","CN58, Xlamp® XP-G","Round"
-,//media.digikey.com/Photos/TE%20Connectivity/2154171-1.jpg,A101491-ND,2154171-1,TE Connectivity AMP Connectors,ROUND HEAT SINK CN88 BRIDGELUX,0,0,"Obsolete","0","1","-","Nevalo","Obsolete","Heat Sink","CN88, Bridgelux RS","Round"
-,//media.digikey.com/Photos/Nuventix/MFG_SSCCS-IM005-002.jpg,1061-1000-ND,SSCCS-IM005-002,"Aavid, Thermal Division of Boyd Corporation",RECTANGULAR ACTIVE COOLING GP,0,0,"Obsolete","0","252","-","SynJet®","Obsolete","Active Cooling","General Purpose","Rectangular"
-,//media.digikey.com/Photos/Nuventix/MFG_SSCCS-IM005-002.jpg,1061-1001-ND,SSCCS-IM005-003,"Aavid, Thermal Division of Boyd Corporation",RECT ACTIVE COOLING LED ARRAYS,0,0,"Obsolete","0","252","-","SynJet®","Obsolete","Active Cooling","LED Arrays","Rectangular"
-,//media.digikey.com/Photos/Nuventix/MFG_SSCCS-IM005-002.jpg,1061-1002-ND,SSCCS-IM012-001,"Aavid, Thermal Division of Boyd Corporation",RECTANGULAR ACTIVE COOLING GP,0,0,"Obsolete","0","252","-","SynJet®","Obsolete","Active Cooling","General Purpose","Rectangular"
-,//media.digikey.com/Photos/Nuventix/MFG_SSCCS-IM005-002.jpg,1061-1003-ND,SSCCS-IM012-002,"Aavid, Thermal Division of Boyd Corporation",RECT ACTIVE COOLING LED ARRAYS,0,0,"Obsolete","0","252","-","SynJet®","Obsolete","Active Cooling","LED Arrays","Rectangular"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow65-Par20-24W-Cooler.pdf,//media.digikey.com/Photos/Nuventix/MFG_SPARS-CM005-001.jpg,1061-1005-ND,SPARS-CM005-002,"Aavid, Thermal Division of Boyd Corporation",RND ACTIVE COOLING PAR SPOTLIGHT,0,0,"Obsolete","0","1008","Tray","SynJet®","Obsolete","Active Cooling","PAR, Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow65-Par25-Cooler-32W-A02.pdf,//media.digikey.com/Photos/Nuventix/MFG_SPARS-CM012-002.jpg,1061-1007-ND,SPARS-CM012-002,"Aavid, Thermal Division of Boyd Corporation",RND ACTIVE COOLING PAR SPOTLIGHT,0,0,"Obsolete","0","1008","Tray","SynJet®","Obsolete","Active Cooling","PAR, Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow65-Par20-24W-Cooler.pdf,//media.digikey.com/Photos/Nuventix/MFG_SPARS-CM012-001.jpg,1061-1008-ND,SPARS-CM012-001,"Aavid, Thermal Division of Boyd Corporation",RND ACTIVE COOLING PAR SPOTLIGHT,0,0,"Obsolete","0","1000","Tray","SynJet®","Obsolete","Active Cooling","PAR, Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow65-Spotlight-Cooler-21W.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSSLS-CALCL-005.jpg,1061-1014-ND,HSSLS-CALCL-006,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK CONFIGURABLE,0,0,"Obsolete","0","120","-","SynJet®","Obsolete","Heat Sink","Configurable","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow65-Spotlight-Cooler-21W.pdf,//media.digikey.com/Photos/Nuventix/MFG_HSSLS-CALCL-005.jpg,1061-1016-ND,HSSLS-CALCL-010,"Aavid, Thermal Division of Boyd Corporation",ROUND HEAT SINK BRIDGELUX ES,0,0,"Obsolete","0","120","-","SynJet®","Obsolete","Heat Sink","Bridgelux ES","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow100-Downlight-Cooler-140-48W.pdf,//media.digikey.com/Photos/Nuventix/MFG_SSSLS-CM005-008.jpg,1061-1017-ND,SSSLS-CM005-008,"Aavid, Thermal Division of Boyd Corporation",RND ACTIVE COOLING DOWNLIGHT MOD,0,0,"Obsolete","0","1000","-","SynJet®","Obsolete","Active Cooling","Downlight Modules","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow100-Downlight-Cooler-120-40W-A02.pdf,//media.digikey.com/Photos/Nuventix/MFG_SSSLS-CM005-008.jpg,1061-1018-ND,SSSLS-CM005-009,"Aavid, Thermal Division of Boyd Corporation",RND ACTIVE COOLING DOWNLIGHT MOD,0,0,"Obsolete","0","1000","-","SynJet®","Obsolete","Active Cooling","Downlight Modules","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow100-Downlight-Cooler-140-48W.pdf,//media.digikey.com/Photos/Nuventix/MFG_SSSLS-CM005-008.jpg,1061-1019-ND,SSSLS-CM012-017,"Aavid, Thermal Division of Boyd Corporation",RND ACTIVE COOLING DOWNLIGHT MOD,0,0,"Obsolete","0","1020","-","SynJet®","Obsolete","Active Cooling","Downlight Modules","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow50-MR16-Cooler-20W.pdf,//media.digikey.com/Photos/Nuventix/MFG_SM16S-CM005-012.jpg,1061-1025-ND,SM16S-CM005-012,"Aavid, Thermal Division of Boyd Corporation",RND ACTIVE COOLING TRACKLGT MR16,0,0,"Obsolete","0","1000","-","SynJet®","Obsolete","Active Cooling","Tracklights, MR16","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow75-Spotlight-LED-Cooler-31W.pdf,//media.digikey.com/Photos/Nuventix/MFG_SSLCS-CM005-001.jpg,1061-1028-ND,SSLCS-CM005-001,"Aavid, Thermal Division of Boyd Corporation",ROUND ACTIVE COOLING SPOTLIGHTS,0,0,"Obsolete","0","1000","-","SynJet®","Obsolete","Active Cooling","Spotlights","Round"
https://www.boydcorp.com/aavid-datasheets/Aavid-ZFlow75-Spotlight-LED-Cooler-31W.pdf,//media.digikey.com/Photos/Nuventix/MFG_SSLCS-CM005-001.jpg,1061-1029-ND,SSLCS-CM005-002,"Aavid, Thermal Division of Boyd Corporation",ROUND ACTIVE COOLING SPOTLIGHTS,0,0,"Obsolete","0","1000","-","SynJet®","Obsolete","Active Cooling","Spotlights","Round"
