Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Lamp Color","Lens Color","Lens Transparency","Ratings","Voltage","Current","Panel Cutout Shape","Panel Cutout Dimensions","Lens Style","Lens Size","Millicandela Rating","Wavelength - Peak","Viewing Angle","Termination Style","Ingress Protection","Features"
http://www.dialightsignalsandcomponents.com/Assets/Drawings/2D_Drawings_DrawingDetailedSpec/C17393.pdf,//media.digikey.com/Photos/Dialight/558-0601-007F.jpg,350-2970-ND,5580601007F,Dialight,LED PANEL IND WATER CLR SNAP-IN,2405,0,"2.78000","0","1","558","Active","LED","Yellow","Colorless","Clear","Vf (Typ), If (Max)","1.9V","50mA","Round","0.16"" (4.06mm)","Round with Domed Top","3mm, T-1","200mcd","592nm","45°","Wire Leads - 14"" (355.60mm)","-","-"
http://www.vcclite.com/_pdf/1030QD%201031QD%201032QD%20and%201033QD%20Series%20Non-Relampable%20Neon%20Indicator%20Lights.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1030QD3.jpg,L71519-ND,1030QD3,Visual Communications Company - VCC,NEON IND LIGHT 125V AMBER QC,395,0,"2.78000","0","1","1030QD","Active","Neon","Amber","-","-","AC","105V ~ 125V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.vcclite.com/_pdf/1030QD%201031QD%201032QD%20and%201033QD%20Series%20Non-Relampable%20Neon%20Indicator%20Lights.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1031QD1.jpg,L71520-ND,1031QD1,Visual Communications Company - VCC,NEON IND LIGHT 220V RED QC,190,0,"2.78000","0","1","1031QD","Active","Neon","Red","-","-","AC","208V ~ 250V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.vcclite.com/_pdf/1030QD%201031QD%201032QD%20and%201033QD%20Series%20Non-Relampable%20Neon%20Indicator%20Lights.pdf,//media.digikey.com/photos/Visual%20Communications%20Company%20VCC/1031QD3.JPG,1031QD3-ND,1031QD3,Visual Communications Company - VCC,INDICATOR NEON AMBER PANEL MNT,158,0,"2.78000","0","1","1031QD","Active","Neon","Amber","Amber","-","AC","208V ~ 250V","-","Round","0.50"" (12.70mm)","Round with Flat Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/1030QD1031QD1032QD1033QD.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/MFG_1030QD4.jpg,L50034-ND,1030QD4,Visual Communications Company - VCC,LAMP NEON WHITE 120V PC MNT,114,0,"2.78000","0","1","1030QD","Active","Neon","White","-","-","AC","105V ~ 125V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.vcclite.com/_pdf/1050N%201052N%20and%201090N%20Series%20Non-Relampable%20Neon-Incandescent%20Indicator%20Lights.pdf,//media.digikey.com/photos/Visual%20Communications%20Company%20VCC/1050N1.jpg,1050N1-ND,1050N1,Visual Communications Company - VCC,INDICATOR NEON RED PANEL MNT,179,0,"2.84000","0","1","1050N","Active","Neon","Red","Red","-","AC","105V ~ 125V","-","Round","0.50"" (12.70mm)","Square with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/2150QASeries.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/2150QA4.jpg,L50244-ND,2150QA4,Visual Communications Company - VCC,LAMP NEON WHITE 120V PC MNT,342,0,"2.86000","0","1","2150QA","Active","Incandescent","White","-","-","AC","105V ~ 125V","-","Round","0.31"" (7.87mm)","Round with Flat Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.vcclite.com/_pdf/2150QA%20and%202151QA%20Series%20Non-Relampable%20Neon%20Indicator%20Lights.pdf,//media.digikey.com/photos/Visual%20Communications%20Company%20VCC/2150QA3.jpg,2150QA3-ND,2150QA3,Visual Communications Company - VCC,LAMP NEON INCAND AMBER PNL MNT,116,0,"2.86000","0","1","2150QA","Active","Neon","Amber","-","-","AC","105V ~ 125V","-","Round","0.31"" (7.87mm)","Round with Flat Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/558_SnapInLED_DS.pdf,//media.digikey.com/photos/Dialight/558-3201-007F.JPG,350-2124-ND,5583201007F,Dialight,IND SNAP-IN PANEL MNT YLW/GREEN,1298,0,"2.89000","0","1","558","Active","LED","Green, Yellow","-","-","Vf (Typ), If (Max)","2.1V Green, 2.1V Yellow","30mA Green, 20mA Yellow","Round","0.16"" (4.06mm)","Round with Domed Top","3mm, T-1","12.3mcd Green, 5.8mcd Yellow","565nm Green, 585nm Yellow","80°","Wire Leads - 14"" (355.60mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/559_Series.pdf,//media.digikey.com/Photos/Dialight/559-2101-027F.jpg,350-3007-ND,5592101027F,Dialight,LED PMI SNAP-IN RED PVC FREE,381,0,"3.06000","0","1","559","Active","LED","Red","Red","Diffused","Vf (Typ), If (Max)","2.2V","20mA","Round","0.25"" (6.35mm)","Round with Domed Top","5mm, T-1 3/4","6.3mcd","650nm","50°","Wire Leads - 14"" (355.60mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/1050A1051A1052A1053A1090A.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1090A3-28V.jpg,1090A3-28V-ND,1090A3-28V,Visual Communications Company - VCC,INDICATOR INCAND AMBER PANEL MNT,356,0,"3.24000","0","1","1090A","Active","Incandescent","Amber","Amber","-","-","28V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://www.vcclite.com/wp-content/uploads/wpallimport/files/files/1050C1051C1052C1053C1090CRev2.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1090C1-12V.JPG,1090C1-12V-ND,1090C1-12V,Visual Communications Company - VCC,INDICATOR INCAND RED PANEL MNT,311,0,"3.24000","0","1","1090C","Active","Incandescent","Red","Red","-","-","12V","-","Round","0.50"" (12.70mm)","Round with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://www.vcclite.com/wp-content/uploads/wpallimport/files/files/1050C1051C1052C1053C1090CRev2.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1090C3-28V.jpg,1090C3-28V-ND,1090C3-28V,Visual Communications Company - VCC,INDICATOR INCAND AMBER PANEL MNT,254,0,"3.24000","0","1","1090C","Active","Incandescent","Amber","Amber","-","-","28V","-","Round","0.50"" (12.70mm)","Round with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/1030D1031D1032D1033D1090D.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1090D1-28V.jpg,1090D1-28V-ND,1090D1-28V,Visual Communications Company - VCC,INDICATOR INCAND RED PANEL MNT,251,0,"3.24000","0","1","1090D","Active","Incandescent","Red","Red","-","-","28V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/1030D1031D1032D1033D1090D.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1090D5-12V.jpg,1090D5-12V-ND,1090D5-12V,Visual Communications Company - VCC,INDICATOR INCAND GREEN PANEL MNT,246,0,"3.24000","0","1","1090D","Active","Incandescent","Green","Green","-","-","12V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://www.vcclite.com/wp-content/uploads/wpallimport/files/files/1050C1051C1052C1053C1090CRev2.pdf,//media.digikey.com/photos/Visual%20Communications%20Company%20VCC/1090C5-28V.jpg,1090C5-28V-ND,1090C5-28V,Visual Communications Company - VCC,INDICATOR INCAND GREEN PANEL MNT,125,0,"3.24000","0","1","1090C","Active","Incandescent","Green","Green","-","-","28V","-","Round","0.50"" (12.70mm)","Round with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/MDEXPMICATX001.pdf,//media.digikey.com/Photos/Dialight/608-3331-110F.JPG,350-2935-ND,6083331110F,Dialight,LED PNL IND 8MM YLW LOCKWASH/NUT,465,0,"3.25000","0","1","608","Active","LED","Yellow","-","-","Vf (Typ), If (Max)","2V","15mA","Round","0.33"" (8.38mm)","Round with Flat Top","8.89mm Dia","4mcd","-","-","PC Pin","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/MDEXPMICATX001.pdf,//media.digikey.com/Photos/Dialight/608-1231-110F.jpg,350-2428-ND,6081231110F,Dialight,LED PNL IND 8MM GRN LOCKWASH/NUT,342,0,"3.25000","0","1","608","Active","LED","Green","-","-","Vf (Typ), If (Max)","2V","15mA","Round","0.33"" (8.38mm)","Round with Domed Top","9.91mm Dia","15mcd","-","-","-","-","-"
https://www.bivar.com/Files/Datasheets/PM3XXXWX.X.pdf,//media.digikey.com/Photos/Bivar%20Inc%20Photos/PM3BWDW12.0.jpg,492-1611-ND,PM3BWDW12.0,Bivar Inc.,PNL MNT BLUE 20MA W/WIRE 12"",468,0,"3.36000","0","1","PM3","Active","LED","Blue","Blue","Diffused","Vf (Typ), If (Max)","4V","25mA","Round","0.16"" (4.06mm)","Round with Domed Top","3mm, T-1","10mcd","430nm","40°","Wire Leads - 12"" (304.80mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/1091M.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/1091M7-6V,1091M7-12V,1091M7-24V.jpg",L50157-ND,1091M7-12V,Visual Communications Company - VCC,LED IND LIGHT 12V YELLOW,258,0,"3.40000","0","1","1091M","Active","LED","Yellow","-","-","-","12V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/1091M.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1091M1-6V.jpg,1091M1-6V-ND,1091M1-6V,Visual Communications Company - VCC,LED IND LIGHT SS RED 6V,133,0,"3.40000","0","1","1091M","Active","LED","Red","-","-","-","6V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
http://www.vcclite.com/_pdf/2150A%202151A%202112A%202152A%20and%202194A%20Series%20Non-Relampable%20Neon-Incandescent%20Indicator%20Lights.pdf,//media.digikey.com/photos/Visual%20Communications%20Company%20VCC/2194A1-28V.jpg,2194A1-28V-ND,2194A1-28V,Visual Communications Company - VCC,LAMP NEON INCAND RED PNL MNT,345,0,"3.43000","0","1","2194A","Active","Incandescent","Red","-","-","-","28V","-","Round","0.31"" (7.87mm)","Round with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
http://static.vcclite.com/files/1090QA.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1090QA5-28V.jpg,1090QA5-28V-ND,1090QA5-28V,Visual Communications Company - VCC,INDICATOR INCAND GREEN PANEL MNT,326,0,"3.43000","0","1","1090QA","Active","Incandescent","Green","Green","-","-","28V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/2330QD2332QD2390QDSeriesRev2.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/2390QD1-28V.jpg,2390QD1-28V-ND,2390QD1-28V,Visual Communications Company - VCC,INDICATOR NEON RED PANEL MNT,282,0,"3.43000","0","1","2390Q","Active","Incandescent","Red","-","-","-","28V","-","Rectangular","1.28"" x 0.40"" (32.51mm x 10.16mm)","Rectangle with Flat Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.vcclite.com/_pdf/1050QC%201051QC%201052QC%201053QC%20and%201090QC%20Series%20Non-Relampable%20Neon-Incandescent%20Indicator%20Lights.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1090QC3-28V_sml.jpg,L71528-ND,1090QC3-28V,Visual Communications Company - VCC,LAMP AMBER 1/2"" HOLE PNL MNT,122,0,"3.43000","0","1","1090QC","Active","Incandescent","Amber","-","-","-","28V","-","Round","0.50"" (12.70mm)","Round with Flat Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://vcclite.com/_pdf/2191L%20Series%20Non-Relampable%20LED%20Solid-State%20Indicator%20Lights.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191L1-6V,2191L1-12V,2191L1-24V.jpg",L50251-ND,2191L1-6V,Visual Communications Company - VCC,LED IND LIGHT 6V RED,300,0,"3.48000","0","1","2191L","Active","LED","Red","-","-","-","6V","-","Round","0.31"" (7.87mm)","Round with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/2191U%20Series%20Non-Relampable%20LED%20Solid-State.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191U5-6V,2191U5-12V,2191U5-24V.jpg",L50315-ND,2191U5-12V,Visual Communications Company - VCC,LED IND LIGHT 12V GREEN,185,0,"3.48000","0","1","2191U","Active","LED","Green","-","-","-","12V","-","Round","0.31"" (7.87mm)","Round with Domed Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
http://vcclite.com/_pdf/2191L%20Series%20Non-Relampable%20LED%20Solid-State%20Indicator%20Lights.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191L1-6V,2191L1-12V,2191L1-24V.jpg",L50261-ND,2191L1-12V,Visual Communications Company - VCC,LED IND LIGHT 12V RED,170,0,"3.48000","0","1","2191L","Active","LED","Red","-","-","-","12V","-","Round","0.31"" (7.87mm)","Round with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
http://www.vcclite.com/_pdf/2191L%20Series%20Non-Relampable%20LED%20Solid-State%20Indicator%20Lights.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191L5-6V,2191L5-12V,2191L5-24V.jpg",L50265-ND,2191L5-12V,Visual Communications Company - VCC,LED GREEN 12V PNL MNT,159,0,"3.48000","0","1","2191L","Active","LED","Green","-","-","-","12V","-","Round","0.31"" (7.87mm)","Round with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/2191U%20Series%20Non-Relampable%20LED%20Solid-State.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191U1-6V,2191U1-12V,2191U1-24V.jpg",L50311-ND,2191U1-12V,Visual Communications Company - VCC,LED IND LIGHT 12V RED,152,0,"3.48000","0","1","2191U","Active","LED","Red","-","-","-","12V","-","Round","0.31"" (7.87mm)","Round with Domed Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_607_Feb2018.pdf,//media.digikey.com/Photos/Dialight/607-3132-120F.JPG,350-2921-ND,6073132120F,Dialight,LED PNL IND 7MM RED INTERNL,547,0,"3.55000","0","1","607","Active","LED","Red","-","-","DC","6V","15mA","Round","0.28"" (7.11mm)","Round with Flat Top","6.40mm Dia","20mcd","-","-","-","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/2620QK2622QK.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/2620QK3.jpg,2620QK3-ND,2620QK3,Visual Communications Company - VCC,INDICATOR NEON AMBER PANEL MNT,210,0,"3.56000","0","1","2620Q","Active","Neon","Amber","-","-","AC","105V ~ 125V","-","-","-","Round with Domed Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/2110ARev2.pdf,//media.digikey.com/photos/Visual%20Communications%20Company%20VCC/2113A5.jpg,2113A5-ND,2113A5,Visual Communications Company - VCC,INDICATOR NEON GREEN PANEL MNT,403,0,"3.59000","0","1","2113A","Active","Neon","Green","-","Clear","AC","208V ~ 250V","-","Round","0.31"" (7.87mm)","Round with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
-,//media.digikey.com/Photos/Dialight/558-0803-003F.jpg,350-2973-ND,5580803003F,Dialight,LED PANEL IND BLU WHT DFF SNAPIN,534,0,"3.64000","0","1","558","Active","LED","Blue","Blue","Diffused","Vf (Typ), If (Max)","3.2V","30mA","Round","0.16"" (4.06mm)","Round with Domed Top","3mm, T-1","57mcd","468nm","100°","Wire Leads - 6"" (152.40mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/1050A1051A1052A1053A1090A.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1053A5.jpg,1053A5-ND,1053A5,Visual Communications Company - VCC,INDICATOR NEON GREEN PANEL MNT,155,0,"3.67000","0","1","1053A","Active","Neon","Green","Green","-","AC","208V ~ 250V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://www.vcclite.com/wp-content/uploads/wpallimport/files/files/1050C1051C1052C1053C1090CRev2.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1052C5.jpg,L71524-ND,1052C5,Visual Communications Company - VCC,NEON PANEL IND GREEN 105V-125V,116,0,"3.67000","0","1","1052C","Active","Neon","Green","-","-","AC","105V ~ 125V","-","Round","0.50"" (12.70mm)","Round with Flat Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/2191QURev2.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191QU5-12V,2191QU5-24V.jpg",L50345-ND,2191QU5-24V,Visual Communications Company - VCC,LED IND LIGHT 24V GREEN,2210,0,"3.70000","0","1","2191QU","Active","LED","Green","-","-","-","24V","-","Round","0.31"" (7.87mm)","Round with Domed Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/2191QURev2.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191QU5-12V,2191QU5-24V.jpg",L50335-ND,2191QU5-12V,Visual Communications Company - VCC,LED IND LIGHT 12V GREEN,904,0,"3.70000","0","1","2191QU","Active","LED","Green","-","-","-","12V","-","Round","0.31"" (7.87mm)","Round with Domed Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://vcclite.com/_pdf/2191QL%20Series%20Non-Relampable%20LED%20Solid-State%20Indicator%20Lights.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191QL7-12V,2191QL7-24V.jpg",L50297-ND,2191QL7-24V,Visual Communications Company - VCC,LED IND LIGHT 24V YELLOW,621,0,"3.70000","0","1","2191QL","Active","LED","Yellow","-","-","-","24V","-","Round","0.31"" (7.87mm)","Round with Flat Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/2191QURev2.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191QU1-12V,2191QU1-24V.jpg",L50331-ND,2191QU1-12V,Visual Communications Company - VCC,LED IND LIGHT 12V RED,527,0,"3.70000","0","1","2191QU","Active","LED","Red","-","-","-","12V","-","Round","0.31"" (7.87mm)","Round with Domed Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://vcclite.com/_pdf/2191QL%20Series%20Non-Relampable%20LED%20Solid-State%20Indicator%20Lights.pdf,"//media.digikey.com/photos/CML%20Innovative%20Photos/2191QL1-12V,2191QL1-24V.jpg",L50281-ND,2191QL1-12V,Visual Communications Company - VCC,LED IND LIGHT 12V RED,121,0,"3.70000","0","1","2191QL","Active","LED","Red","-","-","-","12V","-","Round","0.31"" (7.87mm)","Round with Flat Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/1091M.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/1091M7-125VAC.jpg,1091M7-125VAC-ND,1091M7-125VAC,Visual Communications Company - VCC,LED IND LIGHT YLW 125V SNAP FIT,460,0,"3.73000","0","1","1091M","Active","LED","Yellow","Yellow","-","AC","105V ~ 125V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/60636073.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/6063-001-634R.jpg,6063-001-634R-ND,6063-001-634R,Visual Communications Company - VCC,NEON PANEL INDICATOR RED 125V,244,0,"3.81000","0","1","6063","Active","Neon","Red","-","-","AC","125V","-","Round","0.38"" (9.65mm)","Round with Flat Top","10.67mm Dia","-","-","-","Wire Leads - 10"" (254.00mm)","-","-"
http://www.vcclite.com/_pdf/Glo-Lite%20Neon%20Indicator%20Lights.pdf,//media.digikey.com/photos/Visual%20Communications%20Company%20VCC/6063-001-534R.jpg,6063-001-534R-ND,6063-001-534R,Visual Communications Company - VCC,NEON PANEL INDICATOR RED 125V,133,0,"3.81000","0","1","6063","Active","Neon","Red","-","-","AC","125V","-","Round","0.38"" (9.65mm)","Round with Flat Top","10.67mm Dia","-","-","-","Wire Leads - 10"" (254.00mm)","-","-"
https://vcclite.com/wp-content/uploads/wpallimport/files/files/1050QA1051QA1052QA1053QA.pdf,//media.digikey.com/photos/Visual%20Communications%20Company%20VCC/1052QA5.JPG,L71525-ND,1053QA5,Visual Communications Company - VCC,LAMP NEON GREEN 220V PNL MNT,413,0,"3.89000","0","1","1053QA","Active","Neon","Green","-","-","-","208V ~ 250V","-","Round","0.50"" (12.70mm)","Round with Domed Top","-","-","-","-","Quick Connect - 0.187"" (4.7mm)","-","-"
http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/PMI_new/Dialight_PMI_data_607_Feb2018.pdf,//media.digikey.com/Photos/Dialight/607-3232-120F.JPG,350-2923-ND,6073232120F,Dialight,LED PNL IND 7MM GRN INTERNL,160,0,"3.89000","0","1","607","Active","LED","Green","-","-","DC","6V","15mA","Round","0.28"" (7.11mm)","Round with Flat Top","6.40mm Dia","45mcd","-","-","-","-","-"
http://vcclite.com/wp-content/uploads/wpallimport/files/files/1092W.pdf,//media.digikey.com/Photos/Visual%20Communications%20Company%20VCC/MFG_1092C3-125VAC.jpg,1092C3-125VAC-ND,1092C3-125VAC,Visual Communications Company - VCC,LED PANEL INDICATOR AMBER 125V,142,0,"3.91000","0","1","1092","Active","LED","Amber","Amber","Diffused","AC","125V","25mA","Round","0.50"" (12.70mm)","Round with Flat Top","-","13000mcd","-","-","Wire Leads - 4.6"" (116.84mm)","-","-"
