Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Wire Duct Type","Height","Length","Width","Mounting Type","Features","Material","Color"
http://www.panduit.com/heiler/PartDrawings/C-WDG1-5X3-36897-701-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/G1.5X3LG6.jpg,298-18333-ND,G1.5X3LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',21,0,"58.49000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.020"" (76.71mm)","6.00' (1.83m)","1.750"" (44.45mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
-,-,1436-1996-ND,181-00616,HellermannTyton,WIRE DUCT SLOTTED SCREW BLACK 6',19,0,"60.00000","0","1","Pro-Duct® SLHD","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","3.000"" (76.20mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X2-36897-715-R2--ENG.pdf,-,298-18368-ND,G4X2BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',30,0,"60.17000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X2-36897-715-R2--ENG.pdf,-,298-18369-ND,G4X2LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',24,0,"60.17000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,-,298-18286-ND,F4X2LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',20,0,"60.17000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X2-36897-715-R2--ENG.pdf,-,298-18370-ND,G4X2WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',18,0,"60.17000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF4X2-36897-781-R2--ENG.pdf,-,298-18287-ND,F4X2WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',10,0,"60.17000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","1.990"" (50.55mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDH1-5X3-36897-1030-R2--ENG.pdf,-,298-18401-ND,H1.5X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',40,0,"60.48000","0","1","PANDUCT® Type H","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDHN1-5x3-36897-1238-RR--ENG.pdf,-,298-18446-ND,HN1.5X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',40,0,"60.48000","0","1","PANDUCT® Type HN","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/36897-836_R2(D1_5X4).pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_D-RndHoleDuct.jpg,298-18236-ND,D1.5X4LG6,Panduit Corp,WIRE DUCT ROUND SCREW GRAY 6',30,0,"60.90000","0","1","PANDUCT® Type D","Active","Round Hole (Raceway), Base","4.100"" (104.14mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X4-36897-697-R2--ENG.pdf,-,298-18342-ND,G1X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',80,0,"61.32000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF1X4WH6-A--ENG.pdf,-,298-18264-ND,F1X4IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',20,0,"61.32000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
http://www.panduit.com/heiler/PartDrawings/C-WDG1X4-36897-697-R2--ENG.pdf,-,298-18341-ND,G1X4IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',10,0,"61.32000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","1.260"" (32.00mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
-,-,298-18263-ND,F1X4BL6,Panduit Corp,"NARROW SLOTTED DUCT, PVC, 1"" X 4",10,0,"61.32000","0","1","*","Active","-","-","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-WDNE1x2-36897-943-R3--ENG.pdf,-,298-18506-ND,NE1X2WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',39,0,"61.43000","0","1","PANDUCT® Type NE","Active","Slotted (Raceway), Base","2.000"" (50.80mm)","6.00' (1.83m)","1.140"" (28.96mm)","Screw","-","Polyphenylene Oxide (PPO), Halogen Free","White"
http://www.panduit.com/heiler/PartDrawings/36897-835_R2(D1X4).pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_D-RndHoleDuct.jpg,298-18239-ND,D1X4LG6,Panduit Corp,WIRE DUCT ROUND SCREW GRAY 6',30,0,"61.95000","0","1","PANDUCT® Type D","Active","Round Hole (Raceway), Base","4.100"" (104.14mm)","6.00' (1.83m)","1.250"" (31.75mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF2X3LG6--ENG.PDF,-,298-18271-ND,F2X3LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',30,0,"62.16000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.010"" (76.45mm)","6.00' (1.83m)","2.250"" (57.15mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDHN2x3-36897-1240-RR--ENG.pdf,-,298-18448-ND,HN2X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',30,0,"62.16000","0","1","PANDUCT® Type HN","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","2.170"" (55.12mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X3-36897-706-R2--ENG.pdf,-,298-18351-ND,G2X3LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',20,0,"62.16000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.010"" (76.45mm)","6.00' (1.83m)","2.250"" (57.15mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDH2X3-36897-1026-R1--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/H2X3LG6.JPG,298-10326-ND,H2X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',10,0,"62.16000","0","1","PANDUCT® Type H","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","2.170"" (55.12mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDMC37X75-36897-814-R2--ENG.pdf,-,298-18473-ND,MC37X75IG2,Panduit Corp,WIRE DUCT SLOTTED 2PC SCRW 6.56',40,0,"62.20000","0","1","PANDUCT® Type MC","Active","Slotted (Raceway), 2 Piece","2.850"" (72.40mm)","6.56' (2.00m)","1.461"" (37.10mm)","Screw","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2533-ND,181-23035,HellermannTyton,"SLOTTED-WALL WIRING DUCT, 2"" X 5",20,0,"62.20000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","5.007"" (127.18mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Blue"
http://www.panduit.com/heiler/PartDrawings/C-WDG1-5X4-36897-702-R2--ENG.pdf,-,298-18334-ND,G1.5X4WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',40,0,"62.27000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.020"" (102.11mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF1-5X4-36897-769-R2--ENG.pdf,-,298-18255-ND,F1.5X4IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',20,0,"62.27000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","4.020"" (102.11mm)","6.00' (1.83m)","1.750"" (44.45mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240347.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3240347.jpg,277-17462-ND,3240347,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',12,12,"62.60000","0","1","CD-HF","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","1.181"" (30.00mm)","Rivet","Separate Snap in Lid (Included)","PC/ABS, Halogen Free","Gray"
http://www.panduit.com/heiler/PartDrawings/C-WDG3X3-36897-711-R2--ENG.pdf,-,298-18361-ND,G3X3BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',69,0,"62.79000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDG3X3-36897-711-R2--ENG.pdf,-,298-18363-ND,G3X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',68,0,"62.79000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDF3X3-36897-778-R3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_F-WiringDuct_IB.jpg,298-18280-ND,F3X3IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',10,0,"62.79000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.251"" (82.58mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-203CST.pdf,-,1436-2468-ND,181-00647,HellermannTyton,HIGH DENSITY SLOTTED WALL WIRING,20,0,"62.83000","0","1","Pro-Duct® SLHDA","Active","Slotted (Raceway), Base","4.008"" (101.80mm)","6.00' (1.83m)","2.000"" (50.80mm)","Adhesive, Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/36897-833_R2(D3X3).pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_D-RndHoleDuct.jpg,298-18246-ND,D3X3LG6,Panduit Corp,WIRE DUCT ROUND SCREW GRAY 6',30,0,"63.32000","0","1","PANDUCT® Type D","Active","Round Hole (Raceway), Base","3.120"" (79.25mm)","6.00' (1.83m)","3.250"" (82.55mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240354.pdf,-,277-17464-ND,3240354,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',10,210,"64.11000","0","1","CD-HF","Active","Solid (Raceway), 2 Piece","3.150"" (80.00mm)","6.56' (2.00m)","2.362"" (60.00mm)","Rivet","Separate Snap in Lid (Included)","PC/ABS, Halogen Free","Gray"
http://www.panduit.com/heiler/PartDrawings/36897-837_R2(D2X4).pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_D-RndHoleDuct.jpg,298-18243-ND,D2X4LG6,Panduit Corp,WIRE DUCT ROUND SCREW GRAY 6',40,0,"64.68000","0","1","PANDUCT® Type D","Active","Round Hole (Raceway), Base","4.100"" (104.14mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X4-36897-707-R2--ENG.pdf,-,298-18353-ND,G2X4IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',30,0,"65.31000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.992"" (101.40mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
http://www.panduit.com/heiler/PartDrawings/C-WDG2X4-36897-707-R2--ENG.pdf,-,298-18352-ND,G2X4BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',28,0,"65.31000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.992"" (101.40mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDF2X4-36897-774-R2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_F-WiringDuct_IB.jpg,298-18273-ND,F2X4IB6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLUE 6',20,0,"65.31000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.992"" (101.40mm)","6.00' (1.83m)","2.250"" (57.15mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Blue"
-,-,298-18272-ND,F2X4BL6,Panduit Corp,"NARROW SLOTTED DUCT, PVC, 2"" X 4",10,0,"65.31000","0","1","*","Active","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/G.5X4.pdf,-,298-18329-ND,G.5X4LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',7,0,"65.52000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","0.690"" (17.53mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDMC50X75-36897-815-R2--ENG.pdf,-,298-18476-ND,MC50X75IG2,Panduit Corp,WIRE DUCT SLOTTED 2PC SCRW 6.56',14,0,"65.94000","0","1","PANDUCT® Type MC","Active","Slotted (Raceway), 2 Piece","2.850"" (72.40mm)","6.56' (2.00m)","1.950"" (49.53mm)","Screw","Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDFS4X4BL6--ENG.pdf,-,298-18324-ND,FS4X4WH6NM,Panduit Corp,WIRE DUCT SOLID BASE WHITE 6',26,0,"66.68000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDFS4X4BL6--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FS-Series_LG.jpg,298-18322-ND,FS4X4LG6NM,Panduit Corp,WIRE DUCT SOLID BASE GRAY 6',20,0,"66.68000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","-","No Mounting Holes","Poly-Vinyl Chloride (PVC)","Gray, Light"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3240355.pdf,-,277-17465-ND,3240355,Phoenix Contact,WIRE DUCT SOLID 2PC RIVET 6.56',8,0,"67.23000","0","1","CD-HF","Active","Solid (Raceway), 2 Piece","3.937"" (100.00mm)","6.56' (2.00m)","2.362"" (60.00mm)","Rivet","Separate Snap in Lid (Included)","PC/ABS, Halogen Free","Gray"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-303CST.pdf,-,1436-2478-ND,184-05557,HellermannTyton,HIGH-DENSITY SLOTTED-WALL WIRING,20,0,"68.29000","0","1","Pro-Duct® SLHD","Active","Slotted (Raceway), Base","5.000"" (127.00mm)","6.00' (1.83m)","3.000"" (76.20mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing, Separate Snap in Lid (Included)","Poly-Vinyl Chloride (PVC)","Blue"
https://www.panduit.com/content/dam/panduit/en/products/assets/a/af/afr/afr4/afr4bcbl6/media/C-SRAFRBC6--ENG.pdf,-,298-18812-ND,AFR4BCOS6,Panduit Corp,ABOVE FLOOR RACEWAY 4-CHANNEL BA,15,0,"68.44000","0","1","Pan-Way®","Active","Solid (Raceway), Multi-Channel Base","0.500"" (12.70mm)","6.00' (1.83m)","6.930"" (176.02mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Slate"
https://www.panduit.com/content/dam/panduit/en/products/assets/a/af/afr/afr4/afr4bcbl6/media/C-SRAFRBC6--ENG.pdf,-,298-18811-ND,AFR4BCBL6,Panduit Corp,ABOVE FLOOR RACEWAY 4-CHANNEL BA,13,0,"68.44000","0","1","Pan-Way®","Active","Solid (Raceway), Multi-Channel Base","0.500"" (12.70mm)","6.00' (1.83m)","6.930"" (176.02mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/DT07-021-202CST.pdf,-,1436-2532-ND,181-23036,HellermannTyton,"SLOTTED-WALL WIRING DUCT, 2"" X 5",20,0,"68.50000","0","1","Pro-Duct® SL","Active","Slotted (Raceway), Base","5.007"" (127.18mm)","6.00' (1.83m)","2.000"" (50.80mm)","Screw","Pre-Punched Mounting Holes, Self Extinguishing","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X3-36897-716-R2--ENG.pdf,-,298-18372-ND,G4X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',40,0,"69.72000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","2.990"" (75.95mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X3-36897-716-R2--ENG.pdf,-,298-18373-ND,G4X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',40,0,"69.72000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","2.990"" (75.95mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/CatalogCutSheets/F.5X.5LG6%20Product%20Page.pdf,-,298-18288-ND,F4X3LG6,Panduit Corp,WIRE DUCT SLOTTED SCREW GRAY 6',26,0,"69.72000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","2.990"" (75.95mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF4X3-36897-782-R2--ENG.pdf,-,298-18289-ND,F4X3WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',20,0,"69.72000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","2.990"" (75.95mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG4X3-36897-716-R2--ENG.pdf,-,298-18371-ND,G4X3BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',16,0,"69.72000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","2.990"" (75.95mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Black"
http://www.panduit.com/heiler/PartDrawings/C-WDNE1-5x1-5-36897-937-R3--ENG.pdf,-,298-18500-ND,NE1.5X1.5WH6,Panduit Corp,WIRE DUCT SLOTTED SCREW WHITE 6',40,0,"70.14000","0","1","PANDUCT® Type NE","Active","Slotted (Raceway), Base","1.500"" (38.10mm)","6.00' (1.83m)","1.642"" (41.70mm)","Screw","-","Polyphenylene Oxide (PPO), Halogen Free","White"
http://www.panduit.com/heiler/PartDrawings/C-WDFS4X4BL6--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_FS-Series_LG.jpg,298-18321-ND,FS4X4LG6,Panduit Corp,WIRE DUCT SOLID BASE SCRW GRY 6',20,0,"70.14000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDFS4X4BL6--ENG.pdf,-,298-18323-ND,FS4X4WH6,Panduit Corp,WIRE DUCT SOLID BASE SCRW WHT 6',19,0,"70.14000","0","1","PANDUCT® Type FS","Active","Solid (Raceway), Base","4.000"" (101.60mm)","6.00' (1.83m)","4.250"" (107.95mm)","Screw","-","Poly-Vinyl Chloride (PVC)","White"
http://www.panduit.com/heiler/PartDrawings/C-WDG3X3-36897-711-R2--ENG.pdf,-,298-18362-ND,G3X3LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',20,0,"71.40000","0","1","PANDUCT® Type G","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.251"" (82.58mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDF3X3-36897-778-R3--ENG.pdf,-,298-18281-ND,F3X3LG6-A,Panduit Corp,WIRE DUCT SLOTTED ADH SCRW GY 6',10,0,"71.40000","0","1","PANDUCT® Type F","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.251"" (82.58mm)","Adhesive, Screw","-","Poly-Vinyl Chloride (PVC)","Gray, Light"
http://www.panduit.com/heiler/PartDrawings/C-WDH3X3-36897-1027-R2-1--ENG.pdf,-,298-18436-ND,H3X3BL6,Panduit Corp,WIRE DUCT SLOTTED SCREW BLACK 6',30,0,"72.24000","0","1","PANDUCT® Type H","Active","Slotted (Raceway), Base","3.000"" (76.20mm)","6.00' (1.83m)","3.250"" (82.55mm)","Screw","Hinged","Poly-Vinyl Chloride (PVC)","Black"
