Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Values"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0213.pdf,//media.digikey.com/photos/Molex/76650-0213.JPG,WM8527-ND,76650-0213,Molex,KIT WMLX-266,0,0,"5.25000","0","1","Plastic Packaging","KK®","Active","Rectangular - Contact, Header, Housing","14 pcs - Assorted 10 Circuit Header, Housing, 24 ~ 18 AWG Crimp Terminals"
http://schmartboard.com/content/Brochures/920-0196-01.pdf,-,920-0196-01-ND,920-0196-01,"Schmartboard, Inc.",2 X 20 HEADER COMBO KIT,0,0,"6.00000","0","1","Bulk","-","Active","Header, Receptacle","5 pcs - (3 Male, 2 Female) 20 Position Dual"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0087.pdf,//media.digikey.com/photos/Molex/76650-0087.JPG,WM8402-ND,76650-0087,Molex,KIT CONN MINI-FIT JR 12 CIR VERT,0,0,"6.13000","0","1","Plastic Packaging","Mini-Fit Jr","Active","Circuit Plug, Receptacle","14 pcs - 12 position Circuit Plug, Receptacle, 24 ~ 18 AWG Crimp Terminals"
-,-,03801-ND,03801,3M,BLUE ASSORTED CONNECTORS,0,0,"6.46000","0","6","-","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/1868380.pdf,-,1868380-ND,1868380,Phoenix Contact,TERM BLOCK,0,0,"10.56080","0","25","Bulk","COMBICON MKDS","Active","Terminal Blocks - Wire to Board","3 pcs - Wire to Board"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=696635&DocType=Customer+Drawing&DocLang=English,-,A136451-ND,696635-1,TE Connectivity AMP Connectors,"KIT-8,5/16,NI+RT555-.375X1.00",0,0,"14.53500","0","200","Bulk","Solistrand, Strato-Therm","Active","Ring Terminals","2 pcs - 1 ea Ring Terminal, Heat Shrink Tubing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=696634&DocType=Customer+Drawing&DocLang=English,-,A136450-ND,696634-1,TE Connectivity AMP Connectors,"KIT-8,1/4,NI+RT555-.375X1.00",0,0,"14.53500","0","200","Bulk","Solistrand, Strato-Therm","Active","Ring Terminals","2 pcs - 1 ea Ring Terminal, Heat Shrink Tubing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=696633&DocType=Customer+Drawing&DocLang=English,-,A136449-ND,696633-1,TE Connectivity AMP Connectors,"KIT-8,#10,NI+RT555-.375X1.00",0,0,"14.53500","0","200","Bulk","Solistrand, Strato-Therm","Active","Ring Terminals","2 pcs - 1 ea Ring Terminal, Heat Shrink Tubing"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0123.pdf,//media.digikey.com/photos/Molex/76650-0123.JPG,WM8451-ND,76650-0123,Molex,KIT PICOFLEX VERT 1.27MM ASSORTE,0,0,"15.89000","0","1","Plastic Box","Picoflex PF-50 90327, 90814","Active","Rectangular - Free Hanging, Header","24 pcs - 4 ea of 4, 6, 8, 10, 12, 16 position"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0122.pdf,//media.digikey.com/photos/Molex/76650-0122.JPG,WM8450-ND,76650-0122,Molex,KIT PICOFLEX RA 1.27MM ASSORTED,0,0,"16.26000","0","1","Plastic Box","Picoflex PF-50 90325, 90327","Active","Rectangular - Free Hanging, Header","24 pcs - 2 ea of 4, 6, 8, 10, 12, 16 position"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0121.pdf,//media.digikey.com/photos/Molex/76650-0121.JPG,WM8449-ND,76650-0121,Molex,KIT PICOFLEX 1.27MM ASSORTED,0,0,"16.44000","0","1","Plastic Box","Picoflex 90584","Active","Rectangular - Board In, Direct Wire to Board","20 pcs - 2 ea of 4, 6, 8, 10 12, 14, 16, 18, 20, 26 position"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0226.pdf,//media.digikey.com/photos/Molex/76650-0226.JPG,WM8540-ND,76650-0226,Molex,KIT MINI-LATCH 2.50MM RA WTB,0,0,"18.21000","0","1","Plastic Box","Mini-Latch™","Active","Contact, Header, Housing","95 pcs - Assorted 3, 4, 6 Circuit Header, Housing, 28 ~ 22 AWG Crimp Terminals"
//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/Design%20Kits.pdf,-,H-839-ND,H-839,Bourns Inc.,KIT CONN MODULAR,0,0,"18.50000","0","1","Plastic Box with Bin Guide","70AD","Active","Rectangular - Spring Loaded","12 pcs - 2 ea of 2 Position, 3 Position, 5 Position Connectors"
//media.digikey.com/pdf/Data%20Sheets/Bourns%20PDFs/Design%20Kits.pdf,-,H-843-ND,H-843,Bourns Inc.,KIT CONN MODULAR,0,0,"18.50000","0","1","Plastic Box with Bin Guide","70AA","Active","Rectangular - Spring Loaded","40 pcs - 5 ea of 2 Position, 3 Position, 4 Position, 6 Position Connectors"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/520_Web.pdf,//media.digikey.com/Photos/Molex/WM25380-KIT.jpg,WM25380-KIT-ND,WM25380-KIT,Molex,CONNECTOR KIT MICRO LATCH,9,0,"21.48000","0","1","Bulk","Micro-Latch","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/MVK_Series.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/SC-MVK-T.jpg,288-1479-ND,SC-MVK-T,American Electrical Inc.,10P SCREW CLMP TERM ON 5"" TS15MM,0,0,"21.54000","0","1","Bulk","Safe Circuits","Active","Terminal Blocks - DIN Rail","13 pcs - 10 Connectors, DIN Rail, End Bracket, End Plate"
//media.digikey.com/pdf/Data%20Sheets/Master%20Appliance%20PDFs/Heat_Seal_Connectors_&_Shrink_Tubing.pdf,//media.digikey.com/Photos/Master%20Appliance%20Photos/MFG_10054.jpg,10054-ND,10054,Master Appliance Co,PROSEAL BUTT SPLICE CONNECTOR MI,0,0,"21.86333","0","45","Tray","Multiseal™","Active","Wire Splice","25 pcs - 5 ea 10-12 AWG, 20 ea 14-16 AWG, 20 ea 18-20 AWG"
https://www.molex.com/pdm_docs/sd/5031590400_sd.pdf,//media.digikey.com/Photos/Molex/WM25375-KIT.jpg,WM25375-KIT-ND,WM25375-KIT,Molex,CONNECTOR KIT CLIK MATE,9,0,"22.19000","0","1","Bulk","CLIK-Mate","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/PYK_Series.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/SC-PYK-T.jpg,288-1480-ND,SC-PYK-T,American Electrical Inc.,10P EASY INSRT TERM ON 5"" TS35MM,0,0,"22.46000","0","1","Bulk","Safe Circuits","Active","Terminal Blocks - DIN Rail","13 pcs - 10 Connectors, DIN Rail, End Bracket, End Plate"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/AE_Full_Line_Catalog_2014.pdf,-,1627050-ND,1627050,American Electrical Inc.,CONN FERRULE SLIDE BOX TYPE W,0,0,"23.38000","0","10","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","400 pcs - 100 pcs ea 20 AWG, 18 AWG, 16 AWG, 50 pcs ea 22 AWG, 14 AWG Cable Diameter"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/520_Web.pdf,//media.digikey.com/Photos/Molex/WM25376-KIT.jpg,WM25376-KIT-ND,WM25376-KIT,Molex,CONNECTOR KIT PICO CLASP,8,0,"23.84000","0","1","Bulk","Pico-Clasp","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/520_Web.pdf,//media.digikey.com/Photos/Molex/WM25374-KIT.JPG,WM25374-KIT-ND,WM25374-KIT,Molex,CONNECTOR KIT SHERLOCK,9,0,"24.50000","0","1","Bulk","Sherlock","Active","-","-"
-,-,KT-AC-88537-ND,KT-AC-88537,TDK-Lambda Americas Inc.,CONNECTOR KIT 1PK = 25PCS,0,0,"24.87000","0","1","-","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/MVK_Series.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/SC-MVK.jpg,288-1476-ND,SC-MVK,American Electrical Inc.,10P SCRW TRM W/5"" TS15 W/SCRWDRV,0,0,"26.04000","0","1","Bulk","Safe Circuits","Active","Terminal Blocks - DIN Rail","15 pcs - 10 Connectors, DIN Rail, End Bracket, End Plate, Jumpers, Screwdriver"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/AE_Full_Line_Catalog_2014.pdf,-,1627400-ND,1627400,American Electrical Inc.,CONN FERRULE SLIDE BOX TYPE W,0,0,"26.05200","0","10","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","100 pcs - 50 pcs ea 12 AWG, 20 pcs ea 10 AWG, 8 AWG, 10 pcs ea 6 AWG Cable Diameter"
http://catalog.americanelectrical.com/Asset/Itemwise-Information.pdf,-,288-1150-ND,16050T,American Electrical Inc.,CONN ASSORTMENT BOX DIN TYPE,0,0,"26.59417","0","12","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","200 pcs - 50 pcs ea 22 AWG, 20 AWG, 18 AWG and 16 AWG Cable Diameter"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/PYK_Series.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/SC-PYK.jpg,288-1477-ND,SC-PYK,American Electrical Inc.,10P INSRT TRM W/5"" TS35 W/SCRWDR,0,0,"26.96000","0","1","Bulk","Safe Circuits","Active","Terminal Blocks - DIN Rail","15 pcs - 10 Connectors, DIN Rail, End Bracket, End Plate, Jumpers, Screwdriver"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/520_Web.pdf,//media.digikey.com/Photos/Molex/WM25377-KIT.jpg,WM25377-KIT-ND,WM25377-KIT,Molex,CONNECTOR KIT MINI FIT JR,9,0,"29.03000","0","1","Bulk","Mini-Fit Jr","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/520_Web.pdf,//media.digikey.com/photos/Molex/WM25379-KIT.JPG,WM25379-KIT-ND,WM25379-KIT,Molex,CONNECTOR KIT ULTRA FIT,8,0,"29.09000","0","1","Bulk","Ultra-Fit","Active","-","-"
http://catalog.americanelectrical.com/Asset/Itemwise-Information.pdf,-,288-1151-ND,16075T,American Electrical Inc.,CONN ASSORTMENT BOX DIN TYPE,0,0,"29.25333","0","12","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","200 pcs - 50 pcs ea 22 AWG, 18 AWG, 16 AWG and 14 AWG Cable Diameter"
-,//media.digikey.com/Photos/Molex/WM25372-KIT.jpg,WM25372-KIT-ND,WM25372-KIT,Molex,CONNECTOR KIT NANO FIT,7,0,"30.09000","0","1","Bulk","Nano-Fit","Active","Rectangular - Header","19 pcs - Assorted 2, 3, 4, 6, 8 Circuit Header, Storage Book"
-,-,999-680-ND,999-680,Amphenol RF Division,BROARDBAND SAMPLE KITS,0,0,"31.14000","0","3","Plastic Box","-","Active","Coaxial, RF","10 pcs - 1 ea of 10 values"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/AE_Full_Line_Catalog_2014.pdf,-,1627050T-ND,1627050T,American Electrical Inc.,CONN FERRULE SLIDE BOX 2WIRE DIN,0,0,"32.56500","0","10","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","225 pcs - 50 pcs ea 22 AWG, 20 AWG, 18 AWG, 16 AWG and 25 pcs ea 14 AWG Cable Diameter"
http://catalog.americanelectrical.com/Asset/Itemwise-Information.pdf,//media.digikey.com/photos/American%20Elect%20Photos/16140.JPG,288-1149-ND,16140,American Electrical Inc.,CONN ASSORTMENT BOX DIN TYPE,0,0,"32.83000","0","12","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","100 pcs - 50 pcs ea 12 AWG, 20 pcs ea 10 AWG, 8 AWG, 10 pcs ea 6 AWG Cable Diameter"
http://catalog.americanelectrical.com/Asset/Itemwise-Information.pdf,-,288-1152-ND,16150T,American Electrical Inc.,CONN ASSORTMENT BOX DIN TYPE,0,0,"32.83000","0","12","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","90 pcs - 30 pcs ea 16 AWG, 14 AWG, 20 pcs ea 12 AWG, 10 pcs ea 10 AWG Cable Diameter"
http://catalog.americanelectrical.com/Asset/Itemwise-Information.pdf,//media.digikey.com/photos/American%20Elect%20Photos/16240.JPG,288-1155-ND,16240,American Electrical Inc.,CONN ASSORTMENT BOX TYPE W,0,0,"32.83000","0","12","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","100 pcs - 50 pcs ea 12 AWG, 20 pcs ea 10 AWG, 8 AWG, 10 pcs ea 6 AWG Cable Diameter"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=265,-,1712630000-ND,1712630000,Weidmüller,HDC-KIT-HA 03.404,0,0,"32.85000","0","1","-","RockStar®","Active","HDC HA 3-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=265,-,1712570000-ND,1712570000,Weidmüller,HDC-KIT-HA 03.301,0,0,"32.99000","0","1","-","RockStar®","Active","HDC HA 3-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
http://www.panduit.com/heiler/CatalogCutSheets/KLM14-250Y%20Product%20Page.pdf,-,KLM14-250Y-ND,KLM14-250Y,Panduit Corp,LUG ALUMINUM MECH KIT,0,0,"34.13000","0","1","Bulk","KLM","Active","Termination","52 pcs - Assorted of 6 values"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=265,//media.digikey.com/Photos/Weidmuller/1712560000.jpg,1712560000-ND,1712560000,Weidmüller,HDC-KIT-HA 03.300,0,0,"35.38000","0","1","-","RockStar®","Active","HDC HA 3-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=265,-,1712580000-ND,1712580000,Weidmüller,HDC-KIT-HA 03.302,0,0,"35.38000","0","1","-","RockStar®","Active","HDC HA 3-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0106.pdf,//media.digikey.com/photos/Molex/MFG_76650-0106.jpg,WM8543-ND,76650-0106,Molex,KIT CONN MICROBLADE,0,0,"36.25000","0","1","Plastic Box","MicroBlade","Active","Rectangular - Contact, Header, Housing","145 pcs - Assorted 6, 9, 11 Circuit Header, Housing, 30 ~ 24 AWG Crimp Terminals"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0108.pdf,//media.digikey.com/photos/Molex/MFG_76650-0108.jpg,WM8544-ND,76650-0108,Molex,KIT CONN MICROBLADE,0,0,"37.43000","0","1","Plastic Box","MicroBlade","Active","Rectangular - Contact, Header, Housing","150 pcs - Assorted 5, 6, 9, 11, 13 Circuit Header, Housing, 30 ~ 24 AWG Crimp Terminals"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=267,-,1712650000-ND,1712650000,Weidmüller,HDC-KIT-HA 04.406,0,0,"37.61000","0","1","-","RockStar®","Active","HDC HA 4-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=267,-,1712600000-ND,1712600000,Weidmüller,HDC-KIT-HA 04.401,0,0,"37.64000","0","1","-","RockStar®","Active","HDC HA 4-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
http://www.amphenol-industrial.com/images/datasheets/IDS-84%20AHVB.pdf,//media.digikey.com/photos/Amphenol%20Photos/AHVB-4KT-A.jpg,AHVB-4KT-A-ND,AHVB-4KT-A,Amphenol Industrial Operations,HIGH VIBRATION CONNECTOR KIT,0,0,"37.70000","0","500","Bulk","AHVB","Active","Rectangular - Contact, Plug, Receptacle","17 pcs - 4 Position Plug and Receptacle, 16 ~ 18 AWG Terminals, Heat Shrink Tubing, Removal Tool"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=267,-,1712610000-ND,1712610000,Weidmüller,HDC-KIT-HA 04.402,0,0,"38.60000","0","1","-","RockStar®","Active","HDC HA 4-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=267,-,1712590000-ND,1712590000,Weidmüller,HDC-KIT-HA 04.400,0,0,"38.62000","0","1","-","RockStar®","Active","HDC HA 4-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0139.pdf,//media.digikey.com/photos/Molex/MFG_76650-0139.jpg,WM8464-ND,76650-0139,Molex,KIT CONN MINI MI II RA SMT,0,0,"39.21000","0","1","Plastic Box","Mini Mi II","Active","Header, Receptacle","60 pcs - Assorted 2, 4, 7, 12, 18, 20 Circuit Header, Receptacle"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/AE_Full_Line_Catalog_2014.pdf,//media.digikey.com/photos/American%20Elect%20Photos/16040U.JPG,288-1157-ND,16040U,American Electrical Inc.,CONN ASSORTMENT BOX UNINSULATED,0,0,"39.39583","0","12","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","370 pcs - 150 pcs 12 AWG, 100 pcs 10 AWG, 80 pcs 8 AWG, 40 pcs 110 AWG Cable Diameter"
-,-,999-682-ND,999-682,Amphenol RF Division,WIRELESS LAN SAMPLES KIT,0,0,"39.80000","0","2","Plastic Box","-","Active","Coaxial, RF","20 pcs - Assorted of 9 values"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/AE_Full_Line_Catalog_2014.pdf,-,16340-ND,16340,American Electrical Inc.,CONN ASSORTMENT BOX TYPE T,0,0,"40.00000","0","12","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","100 pcs - 50 pcs ea 12 AWG, 20 pcs ea 10 AWG, 8 AWG, 10 pcs ea 6 AWG Cable Diameter"
//media.digikey.com/PDF/Data%20Sheets/Molex%20PDFs/76650-0119.pdf,//media.digikey.com/photos/Molex/MFG_76650-0119.jpg,WM8447-ND,76650-0119,Molex,KIT CONN SEARAY SLIM SERIES,0,0,"40.80000","0","1","Plastic Box","SEARAY","Active","Board to Board - Arrays, Edge Type, Mezzanine","4 pcs - 2 ea of 80, 160 Circuit Plug, Receptacle"
-,-,999-684-ND,999-684,Amphenol RF Division,WIRELESS INFRASTRUCTURE SAMPLE,0,0,"42.45000","0","2","Plastic Box","-","Active","Coaxial, RF","10 pcs - 1 ea of 10 values"
-,//media.digikey.com/Photos/CUI%20Photos/102-4141-KIT.JPG,102-4141-KIT-ND,102-4141-KIT,CUI Inc.,POWER CONNECTOR KIT,2,0,"43.50000","0","1","Plastic Box with Bin Guide","-","Active","Barrel - Power","Assorted"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1712700000.pdf,-,1712700000-ND,1712700000,Weidmüller,HDC-KIT-HE 06.200,0,0,"43.99000","0","1","-","RockStar®","Active","HDC HE 6-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Accessories.pdf,-,9025400000-ND,9025400000,Weidmüller,FERRULE H-BOX 4 0-16 0QMM DIN,0,4,"44.72000","0","1","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","Assorted 4.0 - 16 mm Insulated Ferrules"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=269,-,1712460000-ND,1712460000,Weidmüller,HDC-KIT-HE 06.100,0,0,"44.97000","0","1","-","RockStar®","Active","HDC HE 6-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Rockstar%20-%20Heavy%20Duty%20Connectors.pdf#page=269,-,1712660000-ND,1712660000,Weidmüller,HDC-KIT-HE 06.101,0,0,"44.97000","0","1","-","RockStar®","Active","HDC HE 6-Pole","5 pcs - Bulkhead Enclosure, Cable Gland, Female Insert, Male Insert, Plug Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,1-6278415-0-ND,1-6278415-0,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 VIOLET,0,0,"45.09500","0","50","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,1-6278415-1-ND,1-6278415-1,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 IVORY,0,0,"45.09500","0","50","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.molex.com/pdm_docs/sd/436500210_sd.pdf,//media.digikey.com/Photos/Molex/WM25373-KIT.JPG,WM25373-KIT-ND,WM25373-KIT,Molex,CONNECTOR KIT MICRO FIT,8,0,"45.12000","0","1","Bulk","Micro-Fit","Active","-","-"
-,-,MA11821-ND,11821,Master Appliance Co,SOLDERSEAL BUTT SPLICE CONN 55PC,0,0,"46.53000","0","1","Plastic Box","Solderseal™","Active","Wire Splice","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,1-6278414-4-ND,1-6278414-4,TE Connectivity AMP Connectors,MT-RJ WRKST JACK KIT AQUA 50/125,0,0,"47.35700","0","50","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
http://catalog.americanelectrical.com/Asset/Itemwise-Information.pdf,-,163050-ND,163050,American Electrical Inc.,INSULATED WIRED ASSORTMENT BOX 2,0,0,"48.00000","0","12","Plastic Box with Slide Cover","-","Active","Ferrule - Wire End","400 pcs - 100 pcs ea 20 AWG, 18 AWG, 16 AWG, 50 pcs ea 22 AWG, 14 AWG Cable Diameter"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,1-6278414-0-ND,1-6278414-0,TE Connectivity AMP Connectors,MT-RJ WRKST JACK KIT VIOL 50/125,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,1-6278414-1-ND,1-6278414-1,TE Connectivity AMP Connectors,MT-RJ WRKST JACK KIT IVRY 50/125,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,6278414-2-ND,6278414-2,TE Connectivity AMP Connectors,MT-RJ WRKST JACK BLACK 50/125,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,6278414-5-ND,6278414-5,TE Connectivity AMP Connectors,MT-RJ WRKST JACK ORANGE 50/125,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,6278414-6-ND,6278414-6,TE Connectivity AMP Connectors,MT-RJ WRKST JACK KIT BLUE 50/125,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,6278414-7-ND,6278414-7,TE Connectivity AMP Connectors,MT-RJ WRKST JACK KIT RED 50/125,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,6278414-8-ND,6278414-8,TE Connectivity AMP Connectors,MT-RJ WRKST JACK YELLOW 50/125,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278414&DocType=Customer+Drawing&DocLang=English,-,6278414-9-ND,6278414-9,TE Connectivity AMP Connectors,MT-RJ WRKST JACK GREEN 50/125,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=6278415&DocType=Customer+Drawing&DocLang=English,-,6278415-3-ND,6278415-3,TE Connectivity AMP Connectors,MT-RJ WRKST JACK 62.5/125 WHITE,0,0,"48.20520","0","25","Bulk","MT-RJ","Active","Fiber Optics - Workstation","5 pcs - 1 Actuation Key, 1 Boot, 1 Fiber Guide, 1 MT-RJ Jack Module and Cover, 1 SL Jack Housing"
