Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Kit Type","Resistance (Ohms)","Power (Watts)","Tolerance","Features","Quantity","Mounting Type","Packages Included"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_RSF_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/RSF100JB-6K8.jpg,RS202-KIT-ND,RS202,Yageo,RESISTOR KIT 62-7.5K 2W 255PCS,14,0,"29.95000","0","1","Bag Per Value","RSF","Active","Metal Oxide Film","62 ~ 7.5k","2W","±5%","Flame Retardant Coating, Safety","255 Pieces (51 Values - 5 Each)","Through Hole","Axial"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR1220PD-1-KIT-ND,RR1220PD-1-KIT,Susumu,RES KIT 100-1.6K 1/10W 410PCS,6,0,"30.72000","0","1","Bag Per Value","RR","Active","Thin Film","100 ~ 1.6k","1/10W","±0.5%","-","410 Pieces (41 Values - 10 Each)","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Q1971683.pdf,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR0816PD-1-KIT-ND,RR0816PD-1-KIT,Susumu,RESISTR KIT 100-806 1/16W 420PCS,8,0,"31.32000","0","1","Bag Per Value","RR","Active","Thin Film","100 ~ 806","1/16W","±0.5%","-","420 Pieces (42 Values - 10 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR1220PD-4-KIT-ND,RR1220PD-4-KIT,Susumu,RES KIT 24.9K-110K 1/10W 440PCS,6,0,"31.92000","0","1","Bag Per Value","RR","Active","Thin Film","24.9k ~ 110k","1/10W","±0.5%","-","430 Pieces (43 Values - 10 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR1220PD-3-KIT-ND,RR1220PD-3-KIT,Susumu,RES KIT 6.04K-24.3K 1/10W 480PCS,7,0,"32.38000","0","1","Bag Per Value","RR","Active","Thin Film","6.04k ~ 24.3k","1/10W","±0.5%","-","480 Pieces (48 Values - 10 Each)","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Q1971775.pdf,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR0816PD-2-KIT-ND,RR0816PD-2-KIT,Susumu,RES KIT 820-4.75K 1/16W 440PCS,6,0,"32.52000","0","1","Bag Per Value","RR","Active","Thin Film","820 ~ 4.75k","1/16W","±0.5%","-","440 Pieces (44 Values - 10 Each)","Surface Mount","0603 (1608 Metric)"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_SQP_NSP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/SQP500.jpg,RS205-KIT-ND,RS205,Yageo,RESISTOR KIT 1-9.1 5W 96PCS,15,0,"32.95000","0","1","Bag Per Value","SQP","Active","Wirewound","1 ~ 9.1","5W","±5%","Anti-Arc, Flame Proof, Moisture Resistant, Safety","96 Pieces (24 Values - 4 Each)","Through Hole","Axial"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_SQP_NSP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/SQP500.jpg,RS405-KIT-ND,RS405,Yageo,RESISTOR KIT 100-2K 5W 96PCS,6,0,"32.95000","0","1","Bag Per Value","SQP","Active","Metal Oxide Film, Wirewound","100 ~ 2k","5W","±5%","Anti-Arc, Flame Proof, Moisture Resistant, Safety","96 Pieces (32 Values - 3 Each)","Through Hole","Axial"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_SQP_NSP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/SQP500.jpg,RS305-KIT-ND,RS305,Yageo,RESISTOR KIT 10-91 5W 96PCS,3,0,"32.95000","0","1","Bag Per Value","SQP","Active","Wirewound","10 ~ 91","5W","±5%","Anti-Arc, Flame Proof, Moisture Resistant, Safety","96 Pieces (24 Values - 4 Each)","Through Hole","Axial"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR0816PD-3-KIT-ND,RR0816PD-3-KIT,Susumu,RES KIT 4.87K-18K 1/16W 470PCS,10,0,"32.96000","0","1","Bag Per Value","RR","Active","Thin Film","4.87k ~ 18k","1/16W","±0.5%","-","470 Pieces (47 Values - 10 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR1220PD-2-KIT-ND,RR1220PD-2-KIT,Susumu,RES KIT 1.65K-5.9K 1/10W 490PCS,2,0,"32.96000","0","1","Bag Per Value","RR","Active","Thin Film","1.65k ~5.9k","1/10W","±0.5%","-","490 Pieces (49 Values - 10 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Photos/Susumu%20Photos/RR1220PD-5-KIT.jpg,RR0816PD-4-KIT-ND,RR0816PD-4-KIT,Susumu,RES KIT 18.2K-68.1K 1/16W 480PCS,7,0,"33.53000","0","1","Bag Per Value","RR","Active","Thin Film","18.2k ~ 68.1k","1/16W","±0.5%","-","480 Pieces (48 Values - 10 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/PHL3-KIT.JPG,PHL3-KIT-ND,PHL3-KIT,Yageo,RES KIT 1K-9.53K 1/16W 1650PCS,4,0,"35.95000","0","1","Book","RC","Active","Thick Film","1k ~ 9.53k","1/16W","±1%","Moisture Resistant","1650 Pieces (33 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/PHL5-KIT.jpg,PHL5-KIT-ND,PHL5-KIT,Yageo,RES KIT 100K-1M 1/16W 1600PCS,3,0,"39.95000","0","1","Book","RC","Active","Thick Film","100k ~ 1M","1/16W","±1%","Moisture Resistant","1600 Pieces (32 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/PHJ1A-KIT.JPG,PHJ1A-KIT-ND,PHJ1A-KIT,Yageo,RESISTOR KIT 1-1M 1/16W 2600PCS,4,0,"45.95000","0","1","Bag Per Value","RC","Active","Thick Film","1 ~ 1M","1/16W","±5%","Moisture Resistant","2600 Pieces (52 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/CRSM%20RL0402.jpg,PHJ2A-KIT-ND,PHJ2A-KIT,Yageo,RES KIT 1.1-680K 1/16W 2550PCS,3,0,"45.95000","0","1","Bag Per Value","RC","Active","Thick Film","1.1 ~ 680k","1/16W","±5%","Moisture Resistant","2550 Pieces (51 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
http://www.susumu.co.jp/common/pdf/n_catalog_partition08_en.pdf,//media.digikey.com/photos/Susumu%20Photos/Q1977130.JPG,RL1220SF-1-KIT-ND,RL1220SF-1-KIT,Susumu,RESISTOR KIT 0.1-10 1/3W 460PCS,0,0,"49.78000","0","1","Book","RL","Active","Thin Film","0.1 ~ 10","1/3W","±1%","Current Sense","460 Pieces (46 Values - 10 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/PHG1A-KIT-ND.JPG,PHG1A-KIT-ND,PHG1A-KIT,Yageo,RESISTR KIT 1-910K 1/10W 3600PCS,5,0,"49.95000","0","1","Bag Per Value","RC","Active","Thick Film","1 ~ 910k","1/10W","±5%","Moisture Resistant","3600 Pieces (72 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/PHG2A-KIT.JPG,PHG2A-KIT-ND,PHG2A-KIT,Yageo,RESISTR KIT 1.1-1M 1/10W 3600PCS,2,0,"49.95000","0","1","Bag Per Value","RC","Active","Thick Film","1.1 ~ 1M","1/10W","±5%","Moisture Resistant","3600 Pieces (72 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CR7A-KIT.jpg,CR7A-KIT-ND,CR7A-KIT,Panasonic Electronic Components,RESISTOR KIT 10-1M 1/10W 3050PCS,5,0,"52.27000","0","1","Bag Per Value","ERJ","Active","Thick Film","10 ~ 1M","1/10W","±5%","Automotive AEC-Q200","3050 Pieces (61 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Photos/Panasonic%20Photos/CR6A-KIT-ND.jpg,CR6A-KIT-ND,CR6A-KIT,Panasonic Electronic Components,RES KIT 11-910K 1/10W 3000PCS,4,0,"55.42000","0","1","Book","ERJ","Active","Thick Film","11 ~ 910k","1/10W","±5%","Automotive AEC-Q200","3000 Pieces (60 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CR5A-KIT.jpg,CR5A-KIT-ND,CR5A-KIT,Panasonic Electronic Components,RESISTOR KIT 10-1M 1/10W 3050PCS,4,0,"56.07000","0","1","Book","ERJ","Active","Thick Film","10 ~ 1M","1/10W","±5%","Automotive AEC-Q200","3050 Pieces (61 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Photos/Yageo%20Photos/PHA1A-KIT-front.jpg,PHA1A-KIT-ND,PHA1A-KIT,Yageo,RESISTOR KIT 1-1M 1/8W 3600PCS,11,0,"59.95000","0","1","Book","RC","Active","Thick Film","1 ~ 1M","1/8W","±5%","Moisture Resistant","3600 Pieces (72 Values - 50 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/photos/Yageo%20Photos/Q2167584.JPG,PHA2A-KIT-ND,PHA2A-KIT,Yageo,RES KIT 1.1-910K 1/8W 3300PCS,7,0,"59.95000","0","1","Bag Per Value","RC","Active","Thick Film","1.1 ~ 910k","1/8W","±5%","Moisture Resistant","3300 Pieces (66 Values - 50 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/CRSM%20RL0402.jpg,PHL4-KIT-ND,PHL4-KIT,Yageo,RES KIT 10K-97.6K 1/16W 2800PCS,4,0,"59.95000","0","1","Book","RC","Active","Thick Film","10k ~ 97.6k","1/16W","±1%","Moisture Resistant","2800 Pieces (56 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/CR3A-KIT.JPG,CR3A-KIT-ND,CR3A-KIT,Panasonic Electronic Components,RESISTOR KIT 10-1M 1/8W 3050PCS,4,0,"61.41000","0","1","Book","ERJ","Active","Thick Film","10 ~ 1M","1/8W","±5%","Automotive AEC-Q200","3050 Pieces (61 Values - 50 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Photos/Panasonic%20Photos/CR2A-KIT.JPG,CR2A-KIT-ND,CR2A-KIT,Panasonic Electronic Components,RESISTR KIT 11-910K 1/4W 3000PCS,4,0,"64.35000","0","1","Book","ERJ","Active","Thick Film","11 ~ 910k","1/4W","±5%","Automotive AEC-Q200","3000 Pieces (60 Values - 50 Each)","Surface Mount","1206 (3216 Metric)"
-,//media.digikey.com/Photos/Panasonic%20Photos/CR1A-KIT.jpg,CR1A-KIT-ND,CR1A-KIT,Panasonic Electronic Components,RESISTOR KIT 10-1M 1/4W 3050PCS,3,0,"65.14000","0","1","Book","ERJ","Active","Thick Film","10 ~ 1M","1/4W","±5%","Automotive AEC-Q200","3050 Pieces (61 Values - 50 Each)","Surface Mount","1206 (3216 Metric)"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_SQP_NSP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/SQP10.jpg,RS110-KIT-ND,RS110,Yageo,RESISTOR KIT 1-3K 10W 168PCS,0,0,"72.95000","0","1","Bag Per Value","SQP","Active","Wirewound","1 ~ 3k","10W","±5%","Anti-Arc, Flame Proof, Moisture Resistant, Safety","168 Pieces (84 Values - 2 Each)","Through Hole","Axial"
-,//media.digikey.com/photos/Panasonic%20Photos/Q228363.JPG,RSM1L-KIT-ND,RSM1L,Panasonic Electronic Components,RES KIT 10-97.6 1/10W 4800PCS,4,0,"74.58000","0","1","Box","ERJ","Active","Thick Film","10 ~ 97.6","1/10W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
http://www.susumu.co.jp/common/pdf/n_catalog_partition07_en.pdf,//media.digikey.com/photos/Susumu%20Photos/RL3720W-KIT.jpg,SSM3720W-KIT-ND,RL3720W-KIT,Susumu,RESISTOR KIT 0.004-1 1W 600PCS,0,0,"74.85000","0","1","Plastic Box with Bin Guide","RL","Active","Thin Film","0.004 ~ 1","1W","±1%","Current Sense","600 Pieces (20 Values - 30 Each)","Surface Mount","Wide 1508 (3720 Metric), 0815"
-,//media.digikey.com/photos/Panasonic%20Photos/Q227848.JPG,RSM3H-KIT-ND,RSM3H,Panasonic Electronic Components,RES KIT 1K-9.76K 1/10W 4800PCS,2,0,"75.55000","0","1","Bag Per Value","ERJ","Active","Thick Film","1k ~ 9.76k","1/10W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/Q228422.JPG,RSM4H-KIT-ND,RSM4H,Panasonic Electronic Components,RES KIT 10K-97.6K 1/10W 4800PCS,2,0,"75.55000","0","1","Bag Per Value","ERJ","Active","Thick Film","10k ~ 97.6k","1/10W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/Q229005.JPG,RSM5H-KIT-ND,RSM5H,Panasonic Electronic Components,RES KIT 100K-1M 1/10W 4850PCS,2,0,"78.68000","0","1","Bag Per Value","ERJ","Active","Thick Film","100k ~ 1M","1/10W","±1%","Automotive AEC-Q200","4850 Pieces (97 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Q1969822.pdf,//media.digikey.com/photos/Susumu%20Photos/RG1608NW-1-KIT.JPG,RG1608NW-1-KIT-ND,RG1608NW-1-KIT,Susumu,RESISTOR KIT 47-750 1/10W 260PCS,3,0,"78.83000","0","1","Bag Per Value","RG","Active","Thin Film","47 ~ 750","1/10W","±0.05%","Automotive AEC-Q200","260 Pieces (26 Values - 10 Each)","Surface Mount","0603 (1608 Metric)"
-,-,CR6-KIT-ND,CR6-KIT,Panasonic Electronic Components,RES KIT 11-910K 1/10W 12000PCS,5,0,"79.58000","0","1","Bag Per Value","ERJ","Active","Thick Film","11 ~ 910k","1/10W","±5%","Automotive AEC-Q200","12000 Pieces (60 Values - 200 Each)","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,//media.digikey.com/Photos/Panasonic%20Photos/ERJ1-KIT.JPG,ERJ1-KIT-ND,ERJ1-KIT,Panasonic Electronic Components,RESISTOR KIT 0.02-0.1 420PCS,1,0,"79.64000","0","1","Book","ERJ","Active","Thick Film","0.02 ~ 0.1","1/5W, 1/4W, 1/3W","±1%","Automotive AEC-Q200, Current Sense","420 Pieces (21 Values - 20 Each)","Surface Mount","0603, 0805, 1206, 1210 (1608, 2012, 3216, 3225 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/Q230570.JPG,RSM4L-KIT-ND,RSM4L,Panasonic Electronic Components,RES KIT 10K-97.6K 1/10W 4800PCS,4,0,"79.69000","0","1","Bag Per Value","ERJ","Active","Thick Film","10k ~ 97.6k","1/10W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/Q230108.JPG,RSM2L-KIT-ND,RSM2L,Panasonic Electronic Components,RES KIT 100-976 1/10W 4800PCS,2,0,"79.69000","0","1","Bag Per Value","ERJ","Active","Thick Film","100 ~ 976","1/10W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/Q230182.JPG,RSM3L-KIT-ND,RSM3L,Panasonic Electronic Components,RES KIT 1K-9.76K 1/10W 4800PCS,2,0,"79.69000","0","1","Bag Per Value","ERJ","Active","Thick Film","1k ~ 9.76k","1/10W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,PHH2-KIT-ND,PHH2-KIT,Yageo,RES KIT 10-97.6 1/10W 5650PCS,10,0,"79.95000","0","1","Bag Per Value","RC","Active","Thick Film","10 ~ 97.6","1/10W","±1%","Moisture Resistant","5650 Pieces (113 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,PHH4-KIT-ND,PHH4-KIT,Yageo,RES KIT 1K-9.76K 1/10W 5700PCS,9,0,"79.95000","0","1","Bag Per Value","RC","Active","Thick Film","1k ~ 9.76k","1/10W","±1%","Moisture Resistant","5700 Pieces (114 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,PHH6-KIT-ND,PHH6-KIT,Yageo,RES KIT 100K-1M 1/10W 5750PCS,6,0,"79.95000","0","1","Bag Per Value","RC","Active","Thick Film","100k ~ 1M","1/10W","±1%","Moisture Resistant","5750 Pieces (115 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,PHH3-KIT-ND,PHH3-KIT,Yageo,RES KIT 100-976 1/10W 5700PCS,2,0,"79.95000","0","1","Bag Per Value","RC","Active","Thick Film","100 ~ 976","1/10W","±1%","Moisture Resistant","5700 Pieces (114 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,PHH5-KIT-ND,PHH5-KIT,Yageo,RES KIT 10K-97.6K 1/10W 5650PCS,0,0,"79.95000","0","1","Bag Per Value","RC","Active","Thick Film","10k ~ 97.6k","1/10W","±1%","Moisture Resistant","5650 Pieces (113 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/Q230948.JPG,RSM5L-KIT-ND,RSM5L,Panasonic Electronic Components,RES KIT 100K-1M 1/10W 4850PCS,2,0,"80.40000","0","1","Bag Per Value","ERJ","Active","Thick Film","100k ~ 1M","1/10W","±1%","Automotive AEC-Q200","4850 Pieces (97 Values - 50 Each)","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR5-KIT.jpg,CR5-KIT-ND,CR5-KIT,Panasonic Electronic Components,RESISTR KIT 10-1M 1/10W 12200PCS,3,0,"80.75000","0","1","Bag Per Value","ERJ","Active","Thick Film","10 ~ 1M","1/10W","±5%","Automotive AEC-Q200","12200 Pieces (61 Values - 200 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/photos/Panasonic%20Photos/Q227848.JPG,RSM2H-KIT-ND,RSM2H,Panasonic Electronic Components,RES KIT 100-976 1/10W 4800PCS,2,0,"82.64000","0","1","Bag Per Value","ERJ","Active","Thick Film","100 ~ 976","1/10W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/CRSM%20RL0402.jpg,PHJ1-KIT-ND,PHJ1-KIT,Yageo,RESISTOR KIT 1-1M 1/16W 10400PCS,4,0,"85.95000","0","1","Bag Per Value","RC","Active","Thick Film","1 ~ 1M","1/16W","±5%","Moisture Resistant","10400 Pieces (52 Values - 200 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/CRSM%20RL0402.jpg,PHJ2-KIT-ND,PHJ2-KIT,Yageo,RES KIT 1.1-680K 1/16W 10200PCS,1,0,"85.95000","0","1","Bag Per Value","RC","Active","Thick Film","1.1 ~ 680k","1/16W","±5%","Moisture Resistant","10200 Pieces (51 Values - 200 Each)","Surface Mount","0402 (1005 Metric)"
-,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0805%20Pkg.jpg,RSM3CA-KIT-ND,RSM3CA,Panasonic Electronic Components,RES KIT 1K-9.76K 1/8W 4800PCS,4,0,"86.30000","0","1","Bag Per Value","ERJ","Active","Thick Film","1k ~ 9.76k","1/8W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0805%20Pkg.jpg,RSM2CA-KIT-ND,RSM2CA,Panasonic Electronic Components,RESISTR KIT 100-976 1/8W 4800PCS,3,0,"86.30000","0","1","Bag Per Value","ERJ","Active","Thick Film","100 ~ 976","1/8W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0805%20Pkg.jpg,RSM4CA-KIT-ND,RSM4CA,Panasonic Electronic Components,RES KIT 10K-97.6K 1/8W 4800PCS,2,0,"86.30000","0","1","Bag Per Value","ERJ","Active","Thick Film","10k ~ 97.6k","1/8W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0805%20Pkg.jpg,RSM5CA-KIT-ND,RSM5CA,Panasonic Electronic Components,RESISTR KIT 100K-1M 1/8W 4850PCS,2,0,"87.10000","0","1","Bag Per Value","ERJ","Active","Thick Film","100k ~ 1M","1/8W","±1%","Automotive AEC-Q200","4850 Pieces (97 Values - 50 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,PHG1-KIT-ND,PHG1-KIT,Yageo,RES KIT 1-910K 1/10W 14400PCS,9,0,"89.95000","0","1","Bag Per Value","RC","Active","Thick Film","1 ~ 910k","1/10W","±5%","Moisture Resistant","14400 Pieces (72 Values - 200 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Renders/Yageo%20Renders/RC0603FR-0710RL.jpg,PHG2-KIT-ND,PHG2-KIT,Yageo,RES KIT 1.1-1M 1/10W 14400PCS,4,0,"89.95000","0","1","Bag Per Value","RC","Active","Thick Film","1.1 ~ 1M","1/10W","±5%","Moisture Resistant","14400 Pieces (72 Values - 200 Each)","Surface Mount","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/RL1220-KIT.pdf,//media.digikey.com/photos/Susumu%20Photos/RL1220-KIT.jpg,SSM1220-KIT-ND,RL1220-KIT,Susumu,RESISTOR KIT 0.011-10 1240PCS,0,0,"90.13000","0","1","Plastic Box with Bin Guide","RL","Active","Thin Film","0.011 ~ 10","1/4W, 1/3W","±1%, ±2%, ±5%","Current Sense","1240 Pieces (31 Values - 40 Each)","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Q1970260.pdf,//media.digikey.com/photos/Susumu%20Photos/Q1970260.JPG,RG1608NW-3-KIT-ND,RG1608NW-3-KIT,Susumu,RES KIT 15K-270K 1/10W 240PCS,2,0,"95.44000","0","1","Bag Per Value","RG","Active","Thin Film","15k ~ 270k","1/10W","±0.05%","Automotive AEC-Q200","240 Pieces (24 Values - 10 Each)","Surface Mount","0603 (1608 Metric)"
-,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg,RSM3FA-KIT-ND,RSM3FA,Panasonic Electronic Components,RES KIT 1K-9.76K 1/4W 4800PCS,6,0,"95.52000","0","1","Bag Per Value","ERJ","Active","Thick Film","1k ~ 9.76k","1/4W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","1206 (3216 Metric)"
-,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg,RSM5FA-KIT-ND,RSM5FA,Panasonic Electronic Components,RESISTR KIT 100K-1M 1/4W 4850PCS,5,0,"96.42000","0","1","Bag Per Value","ERJ","Active","Thick Film","100k ~ 1M","1/4W","±1%","Automotive AEC-Q200","4850 Pieces (97 Values - 50 Each)","Surface Mount","1206 (3216 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/PANRES1-KIT_Chart.pdf,//media.digikey.com/Photos/Panasonic%20Photos/PANRES1-KIT.jpg,PANRES1-KIT-ND,PANRES1-KIT,Panasonic Electronic Components,RESISTOR KIT 0.0005-100K 580PCS,9,0,"97.05000","0","1","Book","ERA, ERJ","Active","Thick Film, Thin Film","0.0005 ~ 100k","1/16W, 1/10W, 1/8W, 1/5W, 1/4W, 1/3W, 1/2W, 2/3W, 2W, 5W","±0.1%, ±1%","Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding","580 Pieces (Assorted Per Value)","Surface Mount","0402 ~ Wide 2625 (1005 ~ 6864 Metric)"
-,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0805%20Pkg.jpg,CR4-KIT-ND,CR4-KIT,Panasonic Electronic Components,RES KIT 11-910K 1/8W 12000PCS,10,0,"98.38000","0","1","Bag Per Value","ERJ","Active","Thick Film","11 ~ 910k","1/8W","±5%","Automotive AEC-Q200","12000 Pieces (60 Values - 200 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-0805%20Pkg.jpg,CR3-KIT-ND,CR3-KIT,Panasonic Electronic Components,RESISTOR KIT 10-1M 1/8W 12200PCS,2,0,"100.27000","0","1","Bag Per Value","ERJ","Active","Thick Film","10 ~ 1M","1/8W","±5%","Automotive AEC-Q200","12200 Pieces (61 Values - 200 Each)","Surface Mount","0805 (2012 Metric)"
-,//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg,RSM2FA-KIT-ND,RSM2FA,Panasonic Electronic Components,RESISTR KIT 100-976 1/4W 4800PCS,3,0,"104.48000","0","1","Bag Per Value","ERJ","Active","Thick Film","100 ~ 976","1/4W","±1%","Automotive AEC-Q200","4800 Pieces (96 Values - 50 Each)","Surface Mount","1206 (3216 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Susumu%20PDFs/Q1970112.pdf,//media.digikey.com/photos/Susumu%20Photos/RG1608NW-2-KIT.JPG,RG1608NW-2-KIT-ND,RG1608NW-2-KIT,Susumu,RESISTR KIT 820-13K 1/10W 270PCS,0,0,"105.73000","0","1","Bag Per Value","RG","Active","Thin Film","820 ~ 13k","1/10W","±0.05%","Automotive AEC-Q200","270 Pieces (27 Values - 10 Each)","Surface Mount","0603 (1608 Metric)"
