Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Region Utilized","Form","Input Type","Voltage - Input","Voltage - Output","Current - Output (Max)","Power (Watts)","No Load Power Consumption","Polarization","Applications","Efficiency","Operating Temperature","Output Connector","Cord Length","Input Connector","Size / Dimension","Approvals"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3682-ND,SWI6-3.3-N-P6,CUI Inc.,AC/DC WALL MOUNT ADAPTER 3.3V 5W,803,0,"9.88000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","3.3V","1.5A","5W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-4285-ND,SWI6-5-N-P6R,CUI Inc.,AC/DC WALL MOUNT ADAPTER 5V 7.5W,319,0,"9.88000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","1.5A","7.5W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug R/A, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/smi6.pdf,//media.digikey.com/Photos/CUI%20Photos/SMI6-Wall-Transformer.jpg,102-3570-ND,SMI6-9-K-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 9V 6W,823,0,"9.93000","0","1","SMI6 (6W)","Active","International","Wall Mount","Multi-Blade (Sold Separately)","90 ~ 264 VAC","9V","670mA","6W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","60.2"" (1.53m)","Multi-Blade","2.52"" L x 1.59"" W x 1.18"" H (64.0mm x 40.5mm x 30.0mm)","CCC, CE, cULus, GS, PSE, RCM"
http://globtek.force.com/spec?id=01ta00000055sHP,"//media.digikey.com/Photos/Globtek,%20Inc/WR9HA2000USB-F(R6B).jpg",1939-1451-ND,WR9HA2000USB-F(R6B),"GlobTek, Inc.","10W, 5V 2A, WALL PLUG-IN, .04 KG",192,0,"9.99000","0","1","GT-83084-10VV-USB-W2","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","2A","10W","-","-","ITE (Commercial)","Level VI","0°C ~ 50°C","USB A Receptacle","-","NEMA 1-15P","2.03"" L x 0.93"" W x 1.52"" H (51.5mm x 23.5mm x 38.5mm)","CB, CE"
https://www.phihong.com/admin/uploads/PSX15A.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_PSA15A.jpg,993-1303-ND,PSA15A-480P6,Phihong USA,AC/DC WALL MOUNT ADAPTER 48V 15W,1109,0,"10.05000","0","1","PSA15A (15W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","48V","310mA","15W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","NEMA 1-15P","2.81"" L x 1.97"" W x 1.23"" H (71.5mm x 50.0mm x 31.2mm)","cULus"
https://www.phihong.com/admin/uploads/PSX15A.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_PSA15A.jpg,993-1298-ND,PSC15A-075,Phihong USA,AC/DC WALL MOUNT ADPTR 7.5V 15W,215,0,"10.05000","0","1","PSC15A (15W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","7.5V","2A","15W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","NEMA 1-15P","2.81"" L x 1.97"" W x 1.23"" H (71.5mm x 50.0mm x 31.2mm)","cULus"
https://www.phihong.com/admin/uploads/PSX15A.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_PSA15A.jpg,993-1299-ND,PSC15A-090,Phihong USA,AC/DC WALL MOUNT ADAPTER 9V 15W,188,0,"10.05000","0","1","PSC15A (15W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","9V","1.67A","15W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","59"" (1.50m)","NEMA 1-15P","2.81"" L x 1.97"" W x 1.23"" H (71.5mm x 50.0mm x 31.2mm)","cULus"
https://www.cui.com/product/resource/digikeypdf/swi15-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI15-N.jpg,102-4160-ND,SWI15-12-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 12V 15W,304,0,"10.16000","0","1","SWI15-N (15W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","1A","15W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","-20°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","70.9"" (1.80m)","NEMA 1-15P","2.80"" L x 1.30"" W x 1.91"" H (71.0mm x 33.0mm x 48.4mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi15-e.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI15-E.jpg,102-4164-ND,SWI15-12-E-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 12V 15W,270,0,"10.16000","0","1","SWI15-E (15W)","Active","Europe","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","1A","15W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","-20°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","70.9"" (1.80m)","CEE 7/16","2.80"" L x 2.62"" W x 1.91"" H (71.0mm x 66.6mm x 48.4mm)","CE, GS"
https://www.cui.com/product/resource/digikeypdf/swi15-e.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI15-E.jpg,102-4166-ND,SWI15-24-E-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 24V 15W,246,0,"10.16000","0","1","SWI15-E (15W)","Active","Europe","Wall Mount","Fixed Blade","90 ~ 264 VAC","24V","630mA","15W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","-20°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","70.9"" (1.80m)","CEE 7/16","2.80"" L x 2.62"" W x 1.91"" H (71.0mm x 66.6mm x 48.4mm)","CE, GS"
https://www.cui.com/product/resource/digikeypdf/swi15-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI15-N.jpg,102-4162-ND,SWI15-24-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 24V 15W,217,0,"10.16000","0","1","SWI15-N (15W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","24V","630mA","15W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","-20°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","70.9"" (1.80m)","NEMA 1-15P","2.80"" L x 1.30"" W x 1.91"" H (71.0mm x 33.0mm x 48.4mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi15-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI15-N.jpg,102-4161-ND,SWI15-15-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 15V 15W,202,0,"10.16000","0","1","SWI15-N (15W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","15V","1A","15W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","-20°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","70.9"" (1.80m)","NEMA 1-15P","2.80"" L x 1.30"" W x 1.91"" H (71.0mm x 33.0mm x 48.4mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3612-ND,SWI6-12-N-P7,CUI Inc.,AC/DC WALL MNT ADAPTER 12V 7.2W,1135,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","600mA","7.2W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 1.35mm I.D. x 3.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3608-ND,SWI6-5.9-N-P7,CUI Inc.,AC/DC WALL MNT ADAPTER 5.9V 7.1W,1028,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5.9V","1.2A","7.1W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 1.35mm I.D. x 3.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-e.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-E.jpg,102-3600-ND,SWI6-5-E-P6,CUI Inc.,AC/DC WALL MOUNT ADAPTER 5V 7.5W,828,0,"10.51000","0","1","SWI6-E (6W)","Active","Europe","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","1.5A","7.5W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","CEE 7/16","2.05"" L x 1.10"" W x 2.36"" H (52.0mm x 28.0mm x 60.0mm)","CE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3609-ND,SWI6-12-N-N5,CUI Inc.,AC/DC WALL MNT ADAPTER 12V 7.2W,677,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","600mA","7.2W","100mW (Max)","Negative Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3607-ND,SWI6-9-N-P5R,CUI Inc.,AC/DC WALL MOUNT ADAPTER 9V 6W,594,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","9V","670mA","6W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug R/A, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3705-ND,SWI6-3.3-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 3.3V 5W,325,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","3.3V","1.5A","5W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3614-ND,SWI6-9-N-P7,CUI Inc.,AC/DC WALL MOUNT ADAPTER 9V 6W,266,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","9V","670mA","6W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 1.35mm I.D. x 3.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI6-N-SERIES.jpg,102-3598-ND,SWI6-12-N-P6,CUI Inc.,AC/DC WALL MNT ADAPTER 12V 7.2W,552,0,"10.51000","0","1","SWI6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","600mA","7.2W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.20"" L x 1.10"" W x 1.65"" H (56.0mm x 28.0mm x 42.0mm)","cULus, PSE"
https://www.xppower.com/Portals/0/pdfs/SF_VEL12.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VEL12-US_dist.jpg,1470-3111-ND,VEL12US050-US-JA,XP Power,AC/DC WALL MOUNT ADAPTER 5V 12W,865,0,"11.00000","0","1","VEL12 (12W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","2.1A","11W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","NEMA 1-15P","2.99"" L x 1.16"" W x 1.73"" H (76.0mm x 29.5mm x 43.9mm)","CB, TUV, UL"
https://www.xppower.com/Portals/0/pdfs/SF_ACM06.pdf,//media.digikey.com/Photos/XP%20Power/MFG_ACM06.jpg,1470-3660-ND,ACM06US12,XP Power,AC/DC WALL MOUNT ADAPTER 12V 6W,526,0,"11.00000","0","1","ACM06 (6W)","Active","International","Wall Mount","Multi-Blade (Sold Separately)","90 ~ 264 VAC","12V","500mA","6W","75mW (Max)","-","ITE (Commercial), Medical","Level VI, CoC Tier 2","0°C ~ 60°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 11.0mm","70.9"" (1.80m)","Multi-Blade","2.89"" L x 1.67"" W x 1.21"" H (73.5mm x 42.5mm x 30.7mm)","CB, CE"
https://www.phihong.com/admin/uploads/PSAC18A.pdf,//media.digikey.com/Photos/Phihong%20USA/MFG_PSA24A.jpg,993-1341-ND,PSAC18A-120L6,Phihong USA,AC/DC WALL MOUNT ADAPTER 12V 18W,329,0,"11.00000","0","1","PSAC18A (18W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","1.5A","18W","75mW (Max)","-","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 10.0mm","39.4"" (1.00m)","NEMA 1-15P","3.29"" L x 1.38"" W x 2.11"" H (83.5mm x 35.0mm x 53.5mm)","cULus"
https://www.xppower.com/Portals/0/pdfs/SF_VEL12.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VEL12-EU_dist.jpg,1470-3107-ND,VEL12US120-EU-JA,XP Power,AC/DC WALL MOUNT ADAPTER 12V 12W,314,0,"11.00000","0","1","VEL12 (12W)","Active","Europe","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","1A","12W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","CEE 7/16","2.99"" L x 1.16"" W x 2.27"" H (76.0mm x 29.5mm x 57.6mm)","CB"
https://www.phihong.com/admin/uploads/PSAA15W.pdf,//media.digikey.com/Photos/Phihong%20USA/PSAA15W-050.jpg,993-1339-ND,PSAA15W-240L6,Phihong USA,AC/DC DESKTOP ADAPTER 24V 15W,616,0,"11.03000","0","1","PSAA15W-L6 (15W)","Active","International","Desktop (Class II)","Cord (Sold Separately)","90 ~ 264 VAC","24V","630mA","15W","250mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","IEC 320-C8","3.20"" L x 1.97"" W x 1.17"" H (81.2mm x 50.0mm x 29.8mm)","CB, CE, cULus"
https://www.artesyn.com/power/assets/da10_series_ds_22jul2015_1441295123.pdf,//media.digikey.com/Photos/Artesyn%20Embedded%20Technologies/DA5-050US-B.jpg,454-1717-ND,DA10-050US,Artesyn Embedded Technologies,AC/DC WALL MOUNT ADAPTER 5V 10W,1259,0,"11.15000","0","1","DA10 (10W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","2A","10W","75mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","-10°C ~ 40°C","USB A Receptacle","-","NEMA 1-15P","0.98"" L x 1.56"" W x 1.73"" H (25.0mm x 39.5mm x 44.0mm)","CCC, CE, CSA, DEMKO CB, PSE, UL"
https://www.artesyn.com/power/assets/da10_series_ds_22jul2015_1441295123.pdf,//media.digikey.com/Photos/Artesyn%20Embedded%20Technologies/DA10-050EU.JPG,454-1715-ND,DA10-050EU,Artesyn Embedded Technologies,AC/DC WALL MOUNT ADAPTER 5V 10W,310,0,"11.15000","0","1","DA10 (10W)","Active","Europe","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","2A","10W","75mW (Max)","-","ITE (Commercial)","Level VI, CoC Tier 2","-10°C ~ 40°C","USB A Receptacle","-","CEE 7/16","0.98"" L x 1.56"" W x 2.45"" H (25.0mm x 39.5mm x 62.3mm)","CCC, CE, CSA, DEMKO CB, PSE, UL"
http://www.qualtekusa.com/images/Power%20Supplies/pdf_files/QFWB-36%20Series.pdf,//media.digikey.com/Photos/Qualtek%20Photos/MFG_QFWB-36-Series.jpg,Q1183-ND,QFWB-36-12-US01,Qualtek,UNIVERSAL INPUT 36W 12VDC US PLU,224,0,"11.29000","0","1","QFWB-36 (36W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","12V","3A","36W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","47.2"" (1.20m)","NEMA 1-15P","3.82"" L x 1.78"" W x 1.26"" H (97.1mm x 45.1mm x 32.0mm)","cULus"
https://www.cui.com/product/resource/digikeypdf/swm6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWM6-N.jpg,102-4263-ND,SWM6-12-NH-P5,CUI Inc.,AC/DC WALL MOUNT 12V 6W,715,0,"11.56000","0","1","SWM6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","500mA","6W","100mW (Max)","Positive Center","Medical","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.17"" L x 0.98"" W x 1.44"" H (55.0mm x 25.0mm x 36.7mm)","cURus"
https://www.cui.com/product/resource/digikeypdf/swm6-e-usb.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWM6-E-USB.jpg,102-4268-ND,SWM6-5-EH-I38,CUI Inc.,AC/DC WALL MOUNT 5V 6W,457,0,"11.56000","0","1","SWM6-E-USB (6W)","Active","Europe","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","1.2A","6W","75mW (Max)","-","Medical","Level VI, CoC Tier 2","0°C ~ 40°C","USB A Receptacle","59"" (1.50m)","CEE 7/16","-","CE, TUV"
https://www.cui.com/product/resource/digikeypdf/swm6-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWM6-N.jpg,102-4262-ND,SWM6-5-NH-MUB,CUI Inc.,AC/DC WALL MOUNT 5V 6W,360,0,"11.56000","0","1","SWM6-N (6W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","5V","1.2A","6W","100mW (Max)","-","Medical","Level VI","0°C ~ 40°C","USB Micro","59"" (1.50m)","NEMA 1-15P","2.17"" L x 0.98"" W x 1.44"" H (55.0mm x 25.0mm x 36.7mm)","cURus"
https://www.cui.com/product/resource/digikeypdf/swi25-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI25-N.jpg,102-4198-ND,SWI25-15-N-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 15V 25W,251,0,"11.62000","0","1","SWI25-N (25.2W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","15V","1.67A","25W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI","-20°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","70.9"" (1.80m)","NEMA 1-15P","2.80"" L x 1.30"" W x 1.91"" H (71.0mm x 33.0mm x 48.4mm)","cULus, PSE"
https://www.cui.com/product/resource/digikeypdf/swi25-e.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI25-E.jpg,102-4201-ND,SWI25-12-E-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 12V 25W,4287,0,"11.95000","0","1","SWI25-E (25.2W)","Active","Europe","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","2.1A","25W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","-20°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","70.9"" (1.80m)","CEE 7/16","2.80"" L x 1.30"" W x 1.91"" H (71.0mm x 33.0mm x 48.4mm)","CE, GS, TUV"
https://www.cui.com/product/resource/digikeypdf/swi25-e.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI25-E.jpg,102-4203-ND,SWI25-24-E-P5,CUI Inc.,AC/DC WALL MOUNT ADAPTER 24V 25W,117,0,"11.95000","0","1","SWI25-E (25.2W)","Active","Europe","Wall Mount","Fixed Blade","90 ~ 264 VAC","24V","1.05A","25W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","-20°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","70.9"" (1.80m)","CEE 7/16","2.80"" L x 1.30"" W x 1.91"" H (71.0mm x 33.0mm x 48.4mm)","CE, GS, TUV"
https://www.artesyn.com/power/assets/da10-m_series_ds_18aug2017_1506062033.pdf,//media.digikey.com/Photos/Artesyn%20Embedded%20Technologies/MFG_DA10-050MP-Mxx.jpg,454-1870-ND,DA10-050MP-M,Artesyn Embedded Technologies,AC/DC WALL MOUNT ADAPTER 5V 10W,234,0,"11.97000","0","1","DA10-M (10W)","Active","International","Wall Mount","Multi-Blade (Sold Separately)","90 ~ 264 VAC","5V","2A","10W","-","Positive Center","ITE (Commercial), Medical","Level VI","-10°C ~ 40°C","Barrel Plug, 2.5mm I.D. x 5.5mm O.D. x 10.5mm","59"" (1.50m)","Multi-Blade (Sold Separately)","2.36"" L x 1.58"" W x 2.06"" H (60.0mm x 40.2mm x 52.2mm)","-"
https://www.xppower.com/Portals/0/pdfs/SF_VET18.pdf,//media.digikey.com/Photos/XP%20Power/MFG_VETxx-SERIES.jpg,1470-3973-ND,VET18US120C2-JA,XP Power,AC/DC DESKTOP ADAPTER 12V 18W,167,0,"12.00000","0","1","VET18 (18W)","Active","International","Desktop (Class II)","Cord (Sold Separately)","90 ~ 264 VAC","12V","1.5A","18W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 60°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 12.0mm","59"" (1.50m)","IEC 320-C8","4.20"" L x 1.71"" W x 1.20"" H (107.0mm x 43.5mm x 31.0mm)","CB"
//media.digikey.com/pdf/Data%20Sheets/Volgen%20PDFs/KTPS12-VI_Series_Ds.pdf,//media.digikey.com/Photos/Volgen%20Photos/MFG_KTPS12.jpg,62-1227-ND,KTPS12-05020WA-VI-P1,Kaga Electronics USA,AC/DC WALL MOUNT ADAPTER 5V 10W,487,0,"12.21000","0","1","KTPS12 (12W)","Active","North America","Wall Mount","Fixed Blade","100 ~ 240 VAC","5V","2A","10W","-","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.83"" L x 1.34"" W x 1.65"" H (72.0mm x 34.0mm x 42.0mm)","cUL, PSE, UL"
https://www.cui.com/product/resource/digikeypdf/swi12-n.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_SWI12-N.jpg,102-4301-ND,SWI12-12-N-P6R,CUI Inc.,AC/DC WALL MOUNT ADAPTER 12V 12W,171,0,"12.30000","0","1","SWI12-N (12W)","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","1A","12W","75mW (Max)","Positive Center","ITE (Commercial)","Level VI, CoC Tier 2","0°C ~ 40°C","Barrel Plug R/A, 2.5mm I.D. x 5.5mm O.D. x 9.5mm","59"" (1.50m)","NEMA 1-15P","2.83"" L x 1.34"" W x 1.65"" H (72.0mm x 34.0mm x 42.0mm)","cULus, PSE"
http://catalog.triadmagnetics.com/Asset/WSU120-1500-R.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_WSU-Series.jpg,237-1394-ND,WSU120-1500-R,Triad Magnetics,AC/DC WALL MOUNT ADAPTER 12V 18W,696,146,"12.39000","0","1","WSU","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","12V","1.5A","18W","100mW (Max)","Negative Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","72"" (1.83m)","NEMA 1-15P","3.03"" L x 1.89"" W x 1.22"" H (77.0mm x 48.0mm x 31.0mm)","cETLus"
http://catalog.triadmagnetics.com/Asset/WSU090-2000.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_WSU-Series.jpg,237-1425-ND,WSU090-2000,Triad Magnetics,AC/DC WALL MOUNT ADAPTER 9V 18W,519,105,"12.39000","0","1","WSU","Active","North America","Wall Mount","Fixed Blade","90 ~ 264 VAC","9V","2A","18W","100mW (Max)","Positive Center","ITE (Commercial)","Level VI","0°C ~ 40°C","Barrel Plug, 2.1mm I.D. x 5.5mm O.D. x 11.0mm","60"" (1.52m)","NEMA 1-15P","3.03"" L x 1.89"" W x 1.22"" H (77.0mm x 48.0mm x 31.0mm)","cETLus"
