Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Frequency Stability","Frequency Tolerance","Load Capacitance","ESR (Equivalent Series Resistance)","Operating Mode","Operating Temperature","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC1241CT-ND,ECS-61-32-5PX-TR,ECS Inc.,CRYSTAL 6.1440MHZ 32PF SMD,2594,36100,"0.50000","0","1","Cut Tape (CT)","CSM-7X","Active","MHz Crystal","6.144MHz","±50ppm","±30ppm","32pF","70 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,//media.digikey.com/photos/ECS%20Photos/CSM-7%20CRYSTAL.jpg,XC1241DKR-ND,ECS-61-32-5PX-TR,ECS Inc.,CRYSTAL 6.1440MHZ 32PF SMD,2594,36100,"Digi-Reel","0","1","Digi-Reel®","CSM-7X","Active","MHz Crystal","6.144MHz","±50ppm","±30ppm","32pF","70 Ohms","Fundamental","-10°C ~ 70°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,-,XC3070TR-ND,ECS-100-18-5PX-JES-TR,ECS Inc.,CRYSTAL 10.0000MHZ 18PF SMD,2000,1000,"0.24000","0","1000","Tape & Reel (TR)","CSM-7X","Active","MHz Crystal","10MHz","±50ppm","±20ppm","18pF","50 Ohms","Fundamental","-40°C ~ 125°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,-,XC3070CT-ND,ECS-100-18-5PX-JES-TR,ECS Inc.,CRYSTAL 10.0000MHZ 18PF SMD,2000,1000,"0.50000","0","1","Cut Tape (CT)","CSM-7X","Active","MHz Crystal","10MHz","±50ppm","±20ppm","18pF","50 Ohms","Fundamental","-40°C ~ 125°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
https://www.ecsxtal.com/store/pdf/csm-7x.pdf,-,XC3070DKR-ND,ECS-100-18-5PX-JES-TR,ECS Inc.,CRYSTAL 10.0000MHZ 18PF SMD,2000,1000,"Digi-Reel","0","1","Digi-Reel®","CSM-7X","Active","MHz Crystal","10MHz","±50ppm","±20ppm","18pF","50 Ohms","Fundamental","-40°C ~ 125°C","-","Surface Mount","HC-49/US","0.449"" L x 0.189"" W (11.40mm x 4.80mm)","0.169"" (4.30mm)"
http://www.ecsxtal.com/store/pdf/ecx-31b.pdf,//media.digikey.com/Renders/ECS%20Renders/ECX-31B.jpg,XC1617TR-ND,ECS-.327-12.5-34B-TR,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,174000,333000,"0.24450","0","3000","Tape & Reel (TR)","ECX-31B","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.059"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
http://www.ecsxtal.com/store/pdf/ecx-31b.pdf,//media.digikey.com/Renders/ECS%20Renders/ECX-31B.jpg,XC1617CT-ND,ECS-.327-12.5-34B-TR,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,176065,335437,"0.54000","0","1","Cut Tape (CT)","ECX-31B","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.059"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
http://www.ecsxtal.com/store/pdf/ecx-31b.pdf,//media.digikey.com/Renders/ECS%20Renders/ECX-31B.jpg,XC1617DKR-ND,ECS-.327-12.5-34B-TR,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,176065,335437,"Digi-Reel","0","1","Digi-Reel®","ECX-31B","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.059"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FC-135&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/FC-13F.jpg,SE2413TR-ND,FC-135 32.7680KA-A3,EPSON,CRYSTAL 32.7680KHZ 12.5PF SMD,204500,0,"0.25000","0","250","Tape & Reel (TR)","FC-135","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.061"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FC-135&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/FC-13F.jpg,SE2413CT-ND,FC-135 32.7680KA-A3,EPSON,CRYSTAL 32.7680KHZ 12.5PF SMD,204697,0,"0.41000","0","1","Cut Tape (CT)","FC-135","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.061"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FC-135&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/FC-13F.jpg,SE2413DKR-ND,FC-135 32.7680KA-A3,EPSON,CRYSTAL 32.7680KHZ 12.5PF SMD,204697,0,"Digi-Reel","0","1","Digi-Reel®","FC-135","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.061"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FC-135&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/FC-13F.jpg,SER4085TR-ND,FC-135 32.7680KA-AC3,EPSON,CRYSTAL 32.7680 KHZ 9.0PF SMD,7750,0,"0.25000","0","250","Tape & Reel (TR)","FC-135","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","9pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.061"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FC-135&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/FC-13F.jpg,SER4085CT-ND,FC-135 32.7680KA-AC3,EPSON,CRYSTAL 32.7680 KHZ 9.0PF SMD,8259,0,"0.41000","0","1","Cut Tape (CT)","FC-135","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","9pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.061"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FC-135&lang=en,//media.digikey.com/Renders/Epson%20Toyocom%20Renders/FC-13F.jpg,SER4085DKR-ND,FC-135 32.7680KA-AC3,EPSON,CRYSTAL 32.7680 KHZ 9.0PF SMD,8259,0,"Digi-Reel","0","1","Digi-Reel®","FC-135","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","9pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.061"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
http://www.ecsxtal.com/store/pdf/ecx-306x.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-306X%20Series.JPG,XC1195TR-ND,ECS-.327-12.5-17X-TR,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,126000,12000,"0.25500","0","3000","Tape & Reel (TR)","ECX-306X","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.150"" W (8.00mm x 3.80mm)","0.098"" (2.50mm)"
http://www.ecsxtal.com/store/pdf/ecx-306x.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-306X%20Series.JPG,XC1195CT-ND,ECS-.327-12.5-17X-TR,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,128685,12790,"0.56000","0","1","Cut Tape (CT)","ECX-306X","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.150"" W (8.00mm x 3.80mm)","0.098"" (2.50mm)"
http://www.ecsxtal.com/store/pdf/ecx-306x.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-306X%20Series.JPG,XC1195DKR-ND,ECS-.327-12.5-17X-TR,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,128685,12790,"Digi-Reel","0","1","Digi-Reel®","ECX-306X","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.150"" W (8.00mm x 3.80mm)","0.098"" (2.50mm)"
https://www.ecsxtal.com/store/pdf/ecs-2x6-flxr.pdf,-,XC3045TR-ND,ECS-.327-12.5-13FLX-TR,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,3000,0,"0.25500","0","3000","Tape & Reel (TR)","ECS-2x6-FLX","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","Cylindrical Can, Radial","0.079"" Dia x 0.240"" L (2.00mm x 6.10mm)","0.087"" (2.20mm)"
https://www.ecsxtal.com/store/pdf/ecs-2x6-flxr.pdf,-,XC3045CT-ND,ECS-.327-12.5-13FLX-TR,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,3000,0,"0.56000","0","1","Cut Tape (CT)","ECS-2x6-FLX","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","Cylindrical Can, Radial","0.079"" Dia x 0.240"" L (2.00mm x 6.10mm)","0.087"" (2.20mm)"
https://www.ecsxtal.com/store/pdf/ecs-2x6-flxr.pdf,-,XC3045DKR-ND,ECS-.327-12.5-13FLX-TR,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,3000,0,"Digi-Reel","0","1","Digi-Reel®","ECS-2x6-FLX","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±20ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","Cylindrical Can, Radial","0.079"" Dia x 0.240"" L (2.00mm x 6.10mm)","0.087"" (2.20mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-128&lang=en,//media.digikey.com/Photos/Epson%20Photos/FA-128-Series.jpg,SER4186TR-ND,FA-128 26.0000MF10Z-W5,EPSON,CRYSTAL 26.0000MHZ 12PF SMD,180000,0,"0.27000","0","3000","Tape & Reel (TR)","FA-128","Active","MHz Crystal","26MHz","±10ppm","±10ppm","12pF","60 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.020"" (0.50mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-128&lang=en,//media.digikey.com/Photos/Epson%20Photos/FA-128-Series.jpg,SER4186CT-ND,FA-128 26.0000MF10Z-W5,EPSON,CRYSTAL 26.0000MHZ 12PF SMD,182528,0,"0.59000","0","1","Cut Tape (CT)","FA-128","Active","MHz Crystal","26MHz","±10ppm","±10ppm","12pF","60 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.020"" (0.50mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-128&lang=en,//media.digikey.com/Photos/Epson%20Photos/FA-128-Series.jpg,SER4186DKR-ND,FA-128 26.0000MF10Z-W5,EPSON,CRYSTAL 26.0000MHZ 12PF SMD,182528,0,"Digi-Reel","0","1","Digi-Reel®","FA-128","Active","MHz Crystal","26MHz","±10ppm","±10ppm","12pF","60 Ohms","Fundamental","-20°C ~ 75°C","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.020"" (0.50mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-128&lang=en,//media.digikey.com/Photos/Epson%20Photos/FA-128-Series.jpg,SER4079TR-ND,FA-128 32.0000MF20X-K5,EPSON,CRYSTAL 32MHZ 10PF SMD,30000,0,"0.27000","0","3000","Tape & Reel (TR)","FA-128","Active","MHz Crystal","32MHz","±20ppm","±10ppm","10pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.020"" (0.50mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-128&lang=en,//media.digikey.com/Photos/Epson%20Photos/FA-128-Series.jpg,SER4079CT-ND,FA-128 32.0000MF20X-K5,EPSON,CRYSTAL 32MHZ 10PF SMD,31996,0,"0.59000","0","1","Cut Tape (CT)","FA-128","Active","MHz Crystal","32MHz","±20ppm","±10ppm","10pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.020"" (0.50mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_FA-128&lang=en,//media.digikey.com/Photos/Epson%20Photos/FA-128-Series.jpg,SER4079DKR-ND,FA-128 32.0000MF20X-K5,EPSON,CRYSTAL 32MHZ 10PF SMD,31996,0,"Digi-Reel","0","1","Digi-Reel®","FA-128","Active","MHz Crystal","32MHz","±20ppm","±10ppm","10pF","60 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.079"" L x 0.063"" W (2.00mm x 1.60mm)","0.020"" (0.50mm)"
https://www.ecsxtal.com/store/pdf/ECS-.327-CDX-1293.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-.327-CDX-1293.jpg,XC2292TR-ND,ECX-.327-CDX-1293,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,3000,0,"0.27000","0","3000","Tape & Reel (TR)","ECS-CDX","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±5ppm","12.5pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.059"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
https://www.ecsxtal.com/store/pdf/ECS-.327-CDX-1293.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-.327-CDX-1293.jpg,XC2292CT-ND,ECX-.327-CDX-1293,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,3119,0,"0.59000","0","1","Cut Tape (CT)","ECS-CDX","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±5ppm","12.5pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.059"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
https://www.ecsxtal.com/store/pdf/ECS-.327-CDX-1293.pdf,//media.digikey.com/Photos/ECS%20Photos/MFG_ECS-.327-CDX-1293.jpg,XC2292DKR-ND,ECX-.327-CDX-1293,ECS Inc.,CRYSTAL 32.7680KHZ 12.5PF SMD,3119,0,"Digi-Reel","0","1","Digi-Reel®","ECS-CDX","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±5ppm","12.5pF","70 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","2-SMD, No Lead","0.126"" L x 0.059"" W (3.20mm x 1.50mm)","0.035"" (0.90mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2646TR-ND,ECS-250-12-33-AGN-TR,ECS Inc.,CRYSTAL 25MHZ 12PF SMD,4000,3000,"0.27040","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±25ppm","12pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2646CT-ND,ECS-250-12-33-AGN-TR,ECS Inc.,CRYSTAL 25MHZ 12PF SMD,4435,3030,"0.56000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±25ppm","12pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2646DKR-ND,ECS-250-12-33-AGN-TR,ECS Inc.,CRYSTAL 25MHZ 12PF SMD,4435,3030,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±25ppm","12pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2727TR-ND,ECS-250-10-33-AGM-TR,ECS Inc.,CRYSTAL 25MHZ 10PF SMD,3000,0,"0.27040","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±25ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2727CT-ND,ECS-250-10-33-AGM-TR,ECS Inc.,CRYSTAL 25MHZ 10PF SMD,3558,566,"0.56000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±25ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2727DKR-ND,ECS-250-10-33-AGM-TR,ECS Inc.,CRYSTAL 25MHZ 10PF SMD,3558,566,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±25ppm","10pF","40 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2733TR-ND,ECS-240-8-33-AGN-TR,ECS Inc.,CRYSTAL 24MHZ 8PF SMD,3000,2000,"0.27040","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","24MHz","±30ppm","±25ppm","8pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2733CT-ND,ECS-240-8-33-AGN-TR,ECS Inc.,CRYSTAL 24MHZ 8PF SMD,3540,2719,"0.56000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","24MHz","±30ppm","±25ppm","8pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2733DKR-ND,ECS-240-8-33-AGN-TR,ECS Inc.,CRYSTAL 24MHZ 8PF SMD,3540,2719,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","24MHz","±30ppm","±25ppm","8pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2434TR-ND,ECS-135.60-8-33-JGN-TR,ECS Inc.,CRYSTAL 13.56MHZ 8PF SMD,2000,9000,"0.27040","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","13.56MHz","±30ppm","±20ppm","8pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2434CT-ND,ECS-135.60-8-33-JGN-TR,ECS Inc.,CRYSTAL 13.56MHZ 8PF SMD,2245,9086,"0.56000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","13.56MHz","±30ppm","±20ppm","8pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2434DKR-ND,ECS-135.60-8-33-JGN-TR,ECS Inc.,CRYSTAL 13.56MHZ 8PF SMD,2245,9086,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","13.56MHz","±30ppm","±20ppm","8pF","100 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2605TR-ND,ECS-100-18-33-AGM-TR,ECS Inc.,CRYSTAL 10MHZ 18PF SMD,2000,0,"0.27040","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","10MHz","±30ppm","±25ppm","18pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2605CT-ND,ECS-100-18-33-AGM-TR,ECS Inc.,CRYSTAL 10MHZ 18PF SMD,2254,0,"0.56000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","10MHz","±30ppm","±25ppm","18pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2605DKR-ND,ECS-100-18-33-AGM-TR,ECS Inc.,CRYSTAL 10MHZ 18PF SMD,2254,0,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","10MHz","±30ppm","±25ppm","18pF","100 Ohms","Fundamental","-20°C ~ 70°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2650TR-ND,ECS-250-8-33-JGN-TR,ECS Inc.,CRYSTAL 25MHZ 8PF SMD,2000,4000,"0.27040","0","1000","Tape & Reel (TR)","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±20ppm","8pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2650CT-ND,ECS-250-8-33-JGN-TR,ECS Inc.,CRYSTAL 25MHZ 8PF SMD,2397,4366,"0.56000","0","1","Cut Tape (CT)","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±20ppm","8pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
http://www.ecsxtal.com/store/pdf/ecx-32.pdf,//media.digikey.com/Photos/ECS%20Photos/ECX-23-2362.5-SERIES.jpg,XC2650DKR-ND,ECS-250-8-33-JGN-TR,ECS Inc.,CRYSTAL 25MHZ 8PF SMD,2397,4366,"Digi-Reel","0","1","Digi-Reel®","ECX-32","Active","MHz Crystal","25MHz","±30ppm","±20ppm","8pF","40 Ohms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SMD, No Lead","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.031"" (0.80mm)"
https://support.epson.biz/td/api/doc_check.php?dl=brief_MC-306&lang=en,//media.digikey.com/photos/Epson%20Toyocom%20Photos/MC-306%20SERIES.jpg,SER4094TR-ND,MC-306 32.7680K-A0:PURE SN,EPSON,CRYSTAL 32.7680 KHZ 12.5PF SMD,3000,0,"0.27200","0","1000","Tape & Reel (TR)","MC-306","Active","kHz Crystal (Tuning Fork)","32.768kHz","-","±100ppm","12.5pF","50 kOhms","Fundamental","-40°C ~ 85°C","-","Surface Mount","4-SOJ, 5.50mm pitch","0.315"" L x 0.126"" W (8.00mm x 3.20mm)","0.100"" (2.54mm)"
