Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Frequency Stability","Frequency Tolerance","Features","Capacitance","Impedance","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height"
https://www.murata.com/en/products/productdata/8801161773086/SPEC-CSTNE8M00GH5C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17961-6-ND,CSTNE8M00GH5C000R0,Murata Electronics North America,CER RES 8.0000MHZ 33PF SMD AUTOM,2478,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","8MHz","±0.13%","±0.07%","Built in Capacitor","33pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.032"" (0.80mm)"
https://www.murata.com/en/products/productdata/8801161543710/SPEC-CSTNE20M0V53C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17954-2-ND,CSTNE20M0V53C000R0,Murata Electronics North America,CER RES 20.0000MHZ 15PF SMD AUTO,0,0,"0.16320","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","20MHz","±0.15%","±0.5%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/en/products/productdata/8801161543710/SPEC-CSTNE20M0V53C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17954-1-ND,CSTNE20M0V53C000R0,Murata Electronics North America,CER RES 20.0000MHZ 15PF SMD AUTO,2569,0,"0.36000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","20MHz","±0.15%","±0.5%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/en/products/productdata/8801161543710/SPEC-CSTNE20M0V53C000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17954-6-ND,CSTNE20M0V53C000R0,Murata Electronics North America,CER RES 20.0000MHZ 15PF SMD AUTO,2569,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","20MHz","±0.15%","±0.5%","Built in Capacitor","15pF","40 Ohms","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
https://www.murata.com/en/products/productdata/8801161969694/SPEC-CSTNE10M0GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17942-2-ND,CSTNE10M0GH5L000R0,Murata Electronics North America,CER RES 10.0000MHZ 33PF SMD TIGH,0,0,"0.17445","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","10MHz","±0.13%","±0.07%","Built in Capacitor","33pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.032"" (0.80mm)"
https://www.murata.com/en/products/productdata/8801161969694/SPEC-CSTNE10M0GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17942-1-ND,CSTNE10M0GH5L000R0,Murata Electronics North America,CER RES 10.0000MHZ 33PF SMD TIGH,2974,0,"0.38000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","10MHz","±0.13%","±0.07%","Built in Capacitor","33pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.032"" (0.80mm)"
https://www.murata.com/en/products/productdata/8801161969694/SPEC-CSTNE10M0GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17942-6-ND,CSTNE10M0GH5L000R0,Murata Electronics North America,CER RES 10.0000MHZ 33PF SMD TIGH,2974,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","10MHz","±0.13%","±0.07%","Built in Capacitor","33pF","40 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.032"" (0.80mm)"
https://www.murata.com/en/products/productdata/8801162133534/SPEC-CSTNE12M0GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17947-2-ND,CSTNE12M0GH5L000R0,Murata Electronics North America,CER RES 12.0000MHZ 33PF SMD TIGH,0,0,"0.17445","0","3000","Tape & Reel (TR)","CERALOCK® CSTNE","Active","Ceramic","12MHz","±0.11%","±0.07%","Built in Capacitor","33pF","30 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.032"" (0.80mm)"
https://www.murata.com/en/products/productdata/8801162133534/SPEC-CSTNE12M0GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17947-1-ND,CSTNE12M0GH5L000R0,Murata Electronics North America,CER RES 12.0000MHZ 33PF SMD TIGH,1160,0,"0.38000","0","1","Cut Tape (CT)","CERALOCK® CSTNE","Active","Ceramic","12MHz","±0.11%","±0.07%","Built in Capacitor","33pF","30 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.032"" (0.80mm)"
https://www.murata.com/en/products/productdata/8801162133534/SPEC-CSTNE12M0GH5L000R0.pdf,//media.digikey.com/photos/Murata%20Photos/CSTCR-G%20SERIES.jpg,490-17947-6-ND,CSTNE12M0GH5L000R0,Murata Electronics North America,CER RES 12.0000MHZ 33PF SMD TIGH,1160,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTNE","Active","Ceramic","12MHz","±0.11%","±0.07%","Built in Capacitor","33pF","30 Ohms","-40°C ~ 85°C","Surface Mount","3-SMD, Non-Standard","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.032"" (0.80mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCC-G%20SERIES.jpg,490-12583-2-ND,CSTCC2M60G53A-R0,Murata Electronics North America,CER RES 25.6000MHZ 15PF SMD,2000,0,"0.39150","0","2000","Tape & Reel (TR)","CERALOCK® CSTCC","Not For New Designs","Ceramic","25.6MHz","±0.4%","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.283"" L x 0.118"" W (7.20mm x 3.00mm)","0.061"" (1.55mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCC-G%20SERIES.jpg,490-12583-1-ND,CSTCC2M60G53A-R0,Murata Electronics North America,CER RES 25.6000MHZ 15PF SMD,1879,0,"0.75000","0","1","Cut Tape (CT)","CERALOCK® CSTCC","Discontinued at Digi-Key","Ceramic","25.6MHz","±0.4%","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.283"" L x 0.118"" W (7.20mm x 3.00mm)","0.061"" (1.55mm)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/timingdevice/ceralock/p16e.ashx,//media.digikey.com/photos/Murata%20Photos/CSTCC-G%20SERIES.jpg,490-12583-6-ND,CSTCC2M60G53A-R0,Murata Electronics North America,CER RES 25.6000MHZ 15PF SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","CERALOCK® CSTCC","Discontinued at Digi-Key","Ceramic","25.6MHz","±0.4%","±0.5%","Built in Capacitor","15pF","-","-40°C ~ 125°C","Surface Mount","3-SMD, Non-Standard","0.283"" L x 0.118"" W (7.20mm x 3.00mm)","0.061"" (1.55mm)"
//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/Cermic-Res_Cat.pdf,//media.digikey.com/Renders/AVX%20Renders/PRQC%20Series.jpg,1253-1683-2-ND,PRQC20.00CR5010X000,Kyocera International Inc. Electronic Components,CERAMIC RESONATOR 20MHZ 10PF SMD,0,0,"0.18000","0","3000","Tape & Reel (TR)","PRQC, Kyocera","Last Time Buy","Ceramic","20MHz","±0.5%","±0.5%","Built in Capacitor","10pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, No Lead","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/Cermic-Res_Cat.pdf,//media.digikey.com/Renders/AVX%20Renders/PRQC%20Series.jpg,1253-1683-1-ND,PRQC20.00CR5010X000,Kyocera International Inc. Electronic Components,CERAMIC RESONATOR 20MHZ 10PF SMD,2788,0,"0.40000","0","1","Cut Tape (CT)","PRQC, Kyocera","Discontinued at Digi-Key","Ceramic","20MHz","±0.5%","±0.5%","Built in Capacitor","10pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, No Lead","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Optrex%20PDFs/Cermic-Res_Cat.pdf,//media.digikey.com/Renders/AVX%20Renders/PRQC%20Series.jpg,1253-1683-6-ND,PRQC20.00CR5010X000,Kyocera International Inc. Electronic Components,CERAMIC RESONATOR 20MHZ 10PF SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","PRQC, Kyocera","Discontinued at Digi-Key","Ceramic","20MHz","±0.5%","±0.5%","Built in Capacitor","10pF","-","-40°C ~ 85°C","Surface Mount","3-SMD, No Lead","0.126"" L x 0.051"" W (3.20mm x 1.30mm)","0.039"" (1.00mm)"
