Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","Tip - Type","Size","Length - Overall","Features"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36950-ND,36950,Wiha,HEX KEY L SHAPE 3/32"" 3.9"",0,0,"1.18000","0","1","-","Active","L-Key","Hex","3/32""","3.90"" (99.0mm)","Ball End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36904-ND,36904,Wiha,HEX KEY L SHAPE 1.5MM 3.54"",0,0,"1.20000","0","1","-","Active","L-Key","Hex","1.5mm","3.54"" (90.0mm)","Ball End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36952-ND,36952,Wiha,HEX KEY L SHAPE 7/64"" 4.3"",0,0,"1.34000","0","1","-","Active","L-Key","Hex","7/64""","4.29"" (109.0mm)","Ball End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,//media.digikey.com/Photos/Wiha/MFG_35240.jpg,35240-ND,35240,Wiha,HEX KEY L SHAPE 4MM 5.43"",0,0,"1.42000","0","1","-","Active","L-Key","Hex","4mm","5.43"" (138.0mm)","Chamfered End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36953-ND,36953,Wiha,HEX KEY L SHAPE 1/8"" 4.6"",0,0,"1.48000","0","1","-","Active","L-Key","Hex","1/8""","4.61"" (117.0mm)","Ball End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Black%20Finish.pdf,-,35312W-ND,35312,Wiha,HEX KEY L SHAPE 8MM 3.82"",0,0,"1.54900","0","10","-","Active","L-Key","Hex","8mm","3.82"" (97.0mm)","Chamfered End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36920-ND,36920,Wiha,HEX KEY L SHAPE 4MM 5.43"",0,0,"1.58000","0","1","-","Active","L-Key","Hex","4mm","5.43"" (138.0mm)","Ball End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36956-ND,36956,Wiha,HEX KEY L SHAPE 5/32"" 5.7"",0,0,"1.58000","0","1","-","Active","L-Key","Hex","5/32""","5.70"" (144.8mm)","Ball End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,-,35238-ND,35238,Wiha,HEX KEY L SHAPE 9/64"" 5.32"",0,0,"1.76000","0","10","-","Active","L-Key","Hex","9/64""","5.32"" (135.0mm)","Chamfered End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36959WI-ND,36959,Wiha,HEX KEY L SHAPE 3/16"" 6.2"",0,0,"1.80000","0","1","-","Active","L-Key","Hex","3/16""","6.20"" (157.5mm)","Ball End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,-,35260-ND,35260,Wiha,HEX KEY L SHAPE 6MM 7.01"",0,0,"1.94000","0","1","-","Active","L-Key","Hex","6mm","7.01"" (178.0mm)","Chamfered End, Black Finish"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/36901.jpg,431-1483-ND,36901,Wiha,HEX KEY L SHAPE 0.05"" 2.82"",24,0,"2.10000","0","1","-","Obsolete","L-Key","Hex","0.05""","2.82"" (71.6mm)","Ball End, Black Finish, Chamfered End"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36962-ND,36962,Wiha,HEX KEY L SHAPE 7/32"" 6.7"",0,0,"2.14000","0","1","-","Active","L-Key","Hex","7/32""","6.70"" (170.2mm)","Ball End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Nickel%20Finish.pdf,//media.digikey.com/photos/Wiha/mfg351%20series.jpg,35168-ND,35168,Wiha,HEX KEY L SHAPE 5/16"" 3.86"",0,0,"2.20000","0","10","-","Active","L-Key","Hex","5/16""","3.86"" (98.0mm)","Chamfered End, Nickel Plated"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_36906.JPG,431-1484-ND,36906,Wiha,HEX KEY L SHAPE 7/64"" 3.62"",14,0,"2.44000","0","1","-","Obsolete","L-Key","Hex","7/64""","3.62"" (92.0mm)","Ball End, Black Finish, Chamfered End"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36315-ND,36315,Wiha,TORX KEY L SHAPE T15 2.12"",0,0,"2.44000","0","1","-","Active","L-Key","Torx®","T15","2.13"" (54.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36320-ND,36320,Wiha,TORX KEY L SHAPE T20 2.3"",0,0,"2.44000","0","1","-","Active","L-Key","Torx®","T20","2.28"" (58.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Short%20Arm%20Hex%20L-keys%20Black%20Finish.pdf,-,35314W-ND,35314,Wiha,HEX KEY L SHAPE 10MM 4.3"",0,0,"2.44600","0","10","-","Active","L-Key","Hex","10mm","4.29"" (109.0mm)","Chamfered End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,%20Inch%20Ball%20End%20Hex%20Keys.pdf",-,36951W-ND,36951,Wiha,HEX KEY L SHAPE 9/64"" 5.2"",0,0,"2.46000","0","1","-","Active","L-Key","Hex","9/64""","5.20"" (132.0mm)","Ball End, Chrome Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36327-ND,36327,Wiha,TORX KEY L SHAPE T27 2.64"",0,0,"2.48000","0","1","-","Active","L-Key","Torx®","T27","2.64"" (67.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36647-ND,36647,Wiha,TORX KEY L SHAPE T7 3.43"",0,0,"2.78000","0","1","-","Active","L-Key","Torx®","T7","3.43"" (87.1mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,-,35270-ND,35270,Wiha,HEX KEY L SHAPE 7MM 7.36"",0,0,"2.82000","0","1","-","Active","L-Key","Hex","7mm","7.36"" (187.0mm)","Chamfered End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36648-ND,36648,Wiha,TORX KEY L SHAPE T8 3.9"",0,0,"2.94000","0","1","-","Active","L-Key","Torx®","T8","3.90"" (99.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36965WI-ND,36965,Wiha,HEX KEY L SHAPE 1/4"" 7.3"",0,0,"2.96000","0","1","-","Active","L-Key","Hex","1/4""","7.30"" (185.4mm)","Ball End, Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36649-ND,36649,Wiha,TORX KEY L SHAPE T9 4.17"",0,0,"3.04000","0","1","-","Active","L-Key","Torx®","T9","4.17"" (106.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36651-ND,36651,Wiha,TORX KEY L SHAPE T15 5.16"",0,0,"3.04000","0","1","-","Active","L-Key","Torx®","T15","5.16"" (131.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36652-ND,36652,Wiha,TORX KEY L SHAPE T20 5.67"",0,0,"3.04000","0","1","-","Active","L-Key","Torx®","T20","5.67"" (144.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36653-ND,36653,Wiha,TORX KEY L SHAPE T25 6.22"",0,0,"3.04000","0","1","-","Active","L-Key","Torx®","T25","6.22"" (158.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/Photos/Wiha/MFG_36106.jpg,36106-ND,36106,Wiha,TORXPLUS KEY L SHAPE IP6 1.5"",0,0,"3.08000","0","1","-","Active","L-Key","TorxPlus®","IP6","1.54"" (39.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,-,36107-ND,36107,Wiha,TORXPLUS KEY L SHAPE IP7 1.7"",0,0,"3.08000","0","1","-","Active","L-Key","TorxPlus®","IP7","1.65"" (42.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,-,36108-ND,36108,Wiha,TORXPLUS KEY L SHAPE IP8 1.77"",0,0,"3.08000","0","1","-","Active","L-Key","TorxPlus®","IP8","1.77"" (45.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,-,36109-ND,36109,Wiha,TORXPLUS KEY L SHAPE IP9 1.89"",0,0,"3.08000","0","1","-","Active","L-Key","TorxPlus®","IP9","1.89"" (48.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,-,36110-ND,36110,Wiha,TORXPLUS KEY L SHAPE IP10 2.01"",0,0,"3.08000","0","1","-","Active","L-Key","TorxPlus®","IP10","2.01"" (51.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,-,36120-ND,36120,Wiha,TORXPLUS KEY L SHAPE IP20 2.3"",0,0,"3.08000","0","1","-","Active","L-Key","TorxPlus®","IP20","2.28"" (58.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,-,36127-ND,36127,Wiha,TORXPLUS KEY L SHAPE IP27 2.68"",0,0,"3.08000","0","1","-","Active","L-Key","TorxPlus®","IP27","2.68"" (68.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36326-ND,36326,Wiha,TORX TR KEY L SHAPE T9S 1.89"",0,0,"3.20000","0","1","-","Active","L-Key","Torx® TR (Security)","T9s","1.89"" (48.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36329-ND,36329,Wiha,TORX TR KEY L SHAPE T15S 2.12"",0,0,"3.20000","0","1","-","Active","L-Key","Torx® TR (Security)","T15s","2.13"" (54.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36654-ND,36654,Wiha,TORX KEY L SHAPE T27 6.65"",0,0,"3.26000","0","1","-","Active","L-Key","Torx®","T27","6.65"" (169.0mm)","Black Finish"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/56916.jpg,431-1996-ND,56914,Wiha,HEX KEY L SHAPE 1.5MM 3.58"",25,0,"3.36000","0","1","-","Obsolete","L-Key","Hex","1.5mm","3.58"" (91.0mm)","Ball End, Chamfered End, Chrome Finish, Color Coded"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/photos/Wiha/mfg366%20torxplus%20series.jpg,36608-ND,36608,Wiha,TORXPLUS KEY L SHAPE IP8 2.9"",0,0,"3.38000","0","1","-","Active","L-Key","TorxPlus®","IP8","2.91"" (74.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/photos/Wiha/mfg366%20torxplus%20series.jpg,36606WI-ND,36606,Wiha,TORXPLUS KEY L SHAPE IP6 2.5"",0,0,"3.38000","0","1","-","Active","L-Key","TorxPlus®","IP6","2.52"" (64.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/photos/Wiha/mfg366%20torxplus%20series.jpg,36607WI-ND,36607,Wiha,TORXPLUS KEY L SHAPE IP7 2.68"",0,0,"3.38000","0","1","-","Active","L-Key","TorxPlus®","IP7","2.68"" (68.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36646-ND,36646,Wiha,TORX KEY L SHAPE T6 3.07"",0,0,"3.40000","0","1","-","Active","L-Key","Torx®","T6","3.07"" (78.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/photos/Wiha/mfg366%20torxplus%20series.jpg,36609-ND,36609,Wiha,TORXPLUS KEY L SHAPE IP9 3.07"",0,0,"3.46000","0","1","-","Active","L-Key","TorxPlus®","IP9","3.07"" (78.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/photos/Wiha/mfg366%20torxplus%20series.jpg,36610-ND,36610,Wiha,TORXPLUS KEY L SHAPE IP10 3.27"",0,0,"3.46000","0","1","-","Active","L-Key","TorxPlus®","IP10","3.27"" (83.1mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/photos/Wiha/mfg366%20torxplus%20series.jpg,36625-ND,36625,Wiha,TORXPLUS KEY L SHAPE IP25 3.86"",0,0,"3.46000","0","1","-","Active","L-Key","TorxPlus®","IP25","3.86"" (98.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/photos/Wiha/mfg366%20torxplus%20series.jpg,36627-ND,36627,Wiha,TORXPLUS KEY L SHAPE IP27 4.2"",0,0,"3.48000","0","1","-","Active","L-Key","TorxPlus®","IP27","4.21"" (107.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36330-ND,36330,Wiha,TORX KEY L SHAPE T30 2.87"",0,0,"3.50000","0","1","-","Active","L-Key","Torx®","T30","2.87"" (73.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,%20Inch%20Ball%20End%20Hex%20Keys.pdf",-,36958W-ND,36958,Wiha,HEX KEY L SHAPE 7/32"" 6.7"",0,0,"3.50000","0","1","-","Active","L-Key","Hex","7/32""","6.70"" (170.2mm)","Ball End, Chrome Finish"
https://cdn.wihatoolsus.com/pdfs/WihaHexCatalog.pdf,//media.digikey.com/Photos/Wiha/36954W.jpg,66930-ND,66930,Wiha,HEX KEY L SHAPE 6MM 7.01"",0,0,"3.50000","0","10","-","Active","L-Key","Hex","6mm","7.01"" (178.0mm)","Ball End, Chamfered End, Chrome Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,%20Inch%20Ball%20End%20Hex%20Keys.pdf",-,36960W-ND,36960,Wiha,HEX KEY L SHAPE 1/4"" 7.3"",0,0,"3.68000","0","1","-","Active","L-Key","Hex","1/4""","7.30"" (185.4mm)","Ball End, Chrome Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",//media.digikey.com/Photos/Wiha/MFG_36645.jpg,36645-ND,36645,Wiha,TORX KEY L SHAPE T5 2.8"",0,0,"3.70000","0","1","-","Active","L-Key","Torx®","T5","2.80"" (71.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Black%20Finish%20Long%20Arm%20Hex%20L-keys.pdf,-,35244W-ND,35244,Wiha,HEX KEY L SHAPE 3/8"" 6.81"",0,0,"3.94200","0","10","-","Active","L-Key","Hex","3/8""","6.81"" (173.0mm)","Chamfered End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,//media.digikey.com/photos/Wiha/mfg669%20magic%20ring%20series.jpg,66956-ND,66956,Wiha,HEX KEY L SHAPE 5/32"" 5.7"",0,0,"3.96000","0","1","MagicRing®","Active","L-Key","Hex","5/32""","5.70"" (144.8mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,-,36130-ND,36130,Wiha,TORXPLUS KEY L SHAPE IP30 2.87"",0,0,"4.06000","0","1","-","Active","L-Key","TorxPlus®","IP30","2.87"" (73.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,Inch%20Ball%20End%20Hex%20Keys%20(Black).pdf",//media.digikey.com/photos/Wiha/mfg369%20series.jpg,36936-ND,36936,Wiha,HEX KEY L SHAPE 8MM 7.8"",0,0,"4.06000","0","1","-","Active","L-Key","Hex","8mm","7.80"" (198.0mm)","Ball End, Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,//media.digikey.com/photos/Wiha/mfg669%20magic%20ring%20series.jpg,66955-ND,66955,Wiha,HEX KEY L SHAPE 9/64"" 5.2"",0,0,"4.14000","0","1","MagicRing®","Active","L-Key","Hex","9/64""","5.20"" (132.0mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/Photos/Wiha/MFG_33459.jpg,33459WI-ND,33459,Wiha,HEX KEY T-HANDLE 1/8"" 7.01"",0,0,"4.16000","0","1","-","Active","T-Handle","Hex","1/8""","7.01"" (178.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36655-ND,36655,Wiha,TORX KEY L SHAPE T30 7.24"",0,0,"4.18000","0","1","-","Active","L-Key","Torx®","T30","7.24"" (184.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/photos/Wiha/mfg334%20hex%20driver%20metric%20series.jpg,33401-ND,33401,Wiha,HEX KEY T-HANDLE 2MM 4.9"",0,0,"4.22000","0","1","-","Active","T-Handle","Hex","2mm","4.92"" (125.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Ball%20End%20Hex%20Keys.pdf,//media.digikey.com/photos/Wiha/mfg669%20magic%20ring%20series.jpg,66962-ND,66962,Wiha,HEX KEY L SHAPE 7/32"" 6.7"",0,0,"4.38000","0","1","MagicRing®","Active","L-Key","Hex","7/32""","6.70"" (170.2mm)","Ball End, Chrome Finish, Extra Long, Screw Holding"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36339-ND,36339,Wiha,TORX TR KEY L SHAPE T30S 2.87"",0,0,"4.40000","0","1","-","Active","L-Key","Torx® TR (Security)","T30s","2.87"" (73.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicSpring%20TORX%20Tools.pdf,-,37107W-ND,37107,Wiha,TORX KEY L SHAPE T7 2.72"",0,0,"4.48000","0","1","MagicSpring®","Active","L-Key","Torx®","T7","2.72"" (69.0mm)","Black Finish, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicSpring%20TORX%20Tools.pdf,-,37108W-ND,37108,Wiha,TORX KEY L SHAPE T8 3"",0,0,"4.48000","0","1","MagicSpring®","Active","L-Key","Torx®","T8","2.95"" (75.0mm)","Black Finish, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicSpring%20TORX%20Tools.pdf,-,37109W-ND,37109,Wiha,TORX KEY L SHAPE T9 3.15"",0,0,"4.48000","0","1","MagicSpring®","Active","L-Key","Torx®","T9","3.15"" (80.0mm)","Black Finish, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicSpring%20TORX%20Tools.pdf,-,37110W-ND,37110,Wiha,TORX KEY L SHAPE T10 3.43"",0,0,"4.48000","0","1","MagicSpring®","Active","L-Key","Torx®","T10","3.43"" (87.1mm)","Black Finish, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORXPlus%20L-Keys.pdf,//media.digikey.com/photos/Wiha/mfg366%20torxplus%20series.jpg,36630-ND,36630,Wiha,TORXPLUS KEY L SHAPE IP30 4.49"",0,0,"4.50000","0","1","-","Active","L-Key","TorxPlus®","IP30","4.49"" (114.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicSpring%20TORX%20Tools.pdf,-,37120-ND,37120,Wiha,TORX KEY L SHAPE T20 3.94"",0,0,"4.76000","0","1","MagicSpring®","Active","L-Key","Torx®","T20","3.94"" (100.0mm)","Black Finish, Screw Holding"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/photos/Wiha/mfg334%20hex%20driver%20metric%20series.jpg,33407-ND,33407,Wiha,HEX KEY T-HANDLE 4MM 6.93"",0,0,"4.78000","0","1","-","Active","T-Handle","Hex","4mm","6.93"" (176.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20T-handle,Short%20Arm%20L-Keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36340-ND,36340,Wiha,TORX KEY L SHAPE T40 3.11"",0,0,"4.82000","0","1","-","Active","L-Key","Torx®","T40","3.11"" (79.0mm)","Black Finish"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Metric,%20Inch%20Ball%20End%20Hex%20Keys.pdf",-,36961-ND,36961,Wiha,HEX KEY L SHAPE 5/16"" 8"",0,0,"4.94000","0","1","-","Active","L-Key","Hex","5/16""","7.99"" (203.0mm)","Ball End, Chrome Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Ball%20End%20Screwdrivers.pdf,-,36631-ND,36631,Wiha,TORX KEY L SHAPE T9 4.37"",0,0,"5.08000","0","1","-","Active","L-Key","Torx®","T9","4.37"" (111.0mm)","Ball End, Black Finish"
-,//media.digikey.com/Photos/Wiha/36977.jpg,36972-ND,36972,Wiha,HEX KEY L SHAPE 1/16"",0,0,"5.20000","0","1","Proturn®","Active","L-Key","Hex","1/16""","-","Ball End, Chamfered End, Stainless Steel"
-,//media.digikey.com/Photos/Wiha/36977.jpg,36973-ND,36973,Wiha,HEX KEY L SHAPE 5/64"",0,0,"5.20000","0","1","Proturn®","Active","L-Key","Hex","5/64""","-","Ball End, Chamfered End, Stainless Steel"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/MagicRing%20Screw%20Holding%20T-Handle.pdf,//media.digikey.com/photos/Wiha/mfg540%20inch%20series.jpg,54012-ND,54012,Wiha,HEX KEY T-HANDLE 5/32"" 6.89"",0,0,"5.26000","0","1","MagicRing®","Active","T-Handle","Hex","5/32""","6.89"" (175.0mm)","Ball End, Chrome Finish, Ergonomic, Impact Resistant, Screw Holding, Soft Grip"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",-,36659-ND,36659,Wiha,TORX KEY L SHAPE T40 7.91"",0,0,"5.34000","0","1","-","Active","L-Key","Torx®","T40","7.91"" (201.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/photos/Wiha/mfg334%20hex%20driver%20metric%20series.jpg,33436-ND,33436,Wiha,HEX KEY T-HANDLE 2MM 8.9"",0,0,"5.36000","0","1","-","Active","T-Handle","Hex","2mm","8.90"" (226.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
"//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/TORX%20Long%20Arm,Tamper%20Resistant%20L-keys.pdf",//media.digikey.com/photos/Wiha/mfg363%20torx%20L-Key%20series.jpg,36342-ND,36342,Wiha,TORX TR KEY L SHAPE T40S 3.11"",0,0,"5.38000","0","1","-","Active","L-Key","Torx® TR (Security)","T40s","3.11"" (79.0mm)","Black Finish"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/T-handle%20Hex%20Tools.pdf,//media.digikey.com/photos/Wiha/mfg334%20hex%20driver%20metric%20series.jpg,33405-ND,33405,Wiha,HEX KEY T-HANDLE 3MM 8.9"",0,0,"5.40000","0","1","-","Active","T-Handle","Hex","3mm","8.90"" (226.0mm)","Chamfered End, Ergonomic, Impact Resistant, Nickel Plated"
