Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","For Use With/Related Products"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53837.jpg,53837-ND,53837,"Klein Tools, Inc.","1.362"" KNOCKOUT PUNCH, 1"" CONDUI",2,0,"37.22000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429_RevB.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3256TT.jpg,3256TT-ND,3256TT,"Klein Tools, Inc.",1-1/16'' BROAD BULL PIN WITH TET,2,0,"37.33000","0","1","-","Active","Bull Pin","Aligning Holes"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53402.jpg,53406-ND,53406,"Klein Tools, Inc.",SHIP AUGER BIT WITH SCREW POINT,2,0,"38.54000","0","1","-","Active","Drill Bit, Auger","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3255TT.jpg,3255TT-ND,3255TT,"Klein Tools, Inc.",BROAD-HEAD BULL PIN WITH TETHER,2,0,"38.86000","0","1","-","Active","Bull Pin","Aligning Holes"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429_RevB.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_9319RETT.jpg,9319RETT-ND,9319RETT,"Klein Tools, Inc.",MAGNETIC TORPEDO LEVEL,2,0,"39.58000","0","1","-","Active","Level","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HVAC.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_89030.jpg,89030-ND,89030,"Klein Tools, Inc.",4-IN-1 TUBE BENDER,2,0,"39.65000","0","1","-","Active","Tube Bender","Tubes"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429_RevB.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_TT2.JPG,TT2KT-ND,TT2,"Klein Tools, Inc.","TRIPLE-LOCKING TOOL TETHER, 15 L",2,0,"41.08000","0","1","-","Active","Tether","Tools"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53002.jpg,1742-1440-ND,53002,"Klein Tools, Inc.",13-PC REGULAR-POINT DRILL-BIT SE,4,0,"42.14000","0","1","-","Active","Bit Set","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56203.jpg,56206-ND,56206,"Klein Tools, Inc.",ASSEMBLED ALUMINUM BENDER EMT,2,0,"42.70000","0","1","-","Active","Bender","Conduit"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53718.jpg,53718-ND,53718,"Klein Tools, Inc.",FLEX BIT AUGER 9/16'' X 54"",2,0,"42.72000","0","1","-","Active","Drill Bit, Flexible","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53868.jpg,53868-ND,53868,"Klein Tools, Inc.","2.416"" KNOCKOUT DIE, 2"" CONDUIT",2,0,"42.87000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_D333-8.jpg,D333-8-ND,D333-8,"Klein Tools, Inc.",CONDUIT LOCKNUT AND REAMING PLIE,2,0,"42.98000","0","1","-","Active","Locknut Reaming Plier","Conduit"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_KTSB14.jpg,KTSB14-ND,KTSB14,"Klein Tools, Inc.",STEP DRILL BIT #14 - DOUBLE-FLUT,4,0,"43.00000","0","1","-","Active","Drill Bit, Step Bit","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31860.jpg,31860-ND,31860,"Klein Tools, Inc.",1-3/8'' CARBIDE HOLE CUTTER,0,0,"43.52000","0","1","-","Active","Hole Cutter","Sheet Metal"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SawsandBlades.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_701-S.jpg,701-S-ND,701-S,"Klein Tools, Inc.",DUAL-PURPOSE HACKSAW GOLDEN,2,0,"43.67000","0","1","Golden Tri-Cut™","Active","Hacksaw","General Purpose"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53849.jpg,53849-ND,53849,"Klein Tools, Inc.","1.701"" KNOCKOUT PUNCH, 1-1/4"" CO",2,0,"43.99000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Levels_Measuring.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_946-50.jpg,946-50-ND,946-50,"Klein Tools, Inc.",50' WOVEN FIBERGLASS TAPE - CASE,1,0,"44.08000","0","1","-","Active","Tape Measure","Measurements"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56120.jpg,56120-ND,56120,"Klein Tools, Inc.",FIBERGLASS FISH TAPE LEADERS,2,0,"44.22000","0","1","-","Active","-","Fish Tape"
-,//media.digikey.com/Photos/Klein-Tools/MFG_KG-2.jpg,KG-2-ND,KG-2,"Klein Tools, Inc.",GAFF SHARPENING KIT FOR POLE,2,0,"44.22000","0","1","-","Active","-","Tree Climbers"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/WorkatHeightBrochure_96429_RevB.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3259TT.jpg,3259TT-ND,3259TT,"Klein Tools, Inc.",1-5/16'' STD BULL PIN,2,0,"44.29000","0","1","-","Active","Bull Pin","Aligning Holes"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Cable_BoltCutters.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_50400.jpg,50402-ND,50402,"Klein Tools, Inc.",14'' CABLE BENDER,2,0,"44.41000","0","1","-","Active","Cable Bender","500MCM Cable"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53402.jpg,53408-ND,53408,"Klein Tools, Inc.",SHIP AUGER BIT WITH SCREW POINT,2,0,"44.76000","0","1","-","Active","Drill Bit, Auger","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56002.jpg,56002-ND,56002,"Klein Tools, Inc.",1/8'' WIDE STEEL FISH TAPE - 65',2,0,"44.78000","0","1","-","Active","Fish Tape","Wire Fishing, Pulling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/MKT060618_DuctTools.pdf,-,1742-86522-ND,86522,"Klein Tools, Inc.",SEAMER STRAIGHT 3"",2,0,"44.86000","0","1","-","Active","Seamer","Sheet Metal"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31860.jpg,31856-ND,31856,"Klein Tools, Inc.",1-1/8'' CARBIDE HOLE CUTTER,2,0,"45.87000","0","1","-","Active","Hole Cutter","Sheet Metal"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3242.jpg,3244KT-ND,3244,"Klein Tools, Inc.",24'' HEX BAR,2,0,"46.05000","0","1","-","Active","Connecting Bar","Aligning Holes, Leverage"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3245.jpg,3247-ND,3247,"Klein Tools, Inc.",24'' ROUND BAR,2,0,"46.46000","0","1","-","Active","Connecting Bar","Aligning Holes, Leverage"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53716.jpg,53716-ND,53716,"Klein Tools, Inc.",FLEX BIT AUGER 3/8'' X 54"",2,0,"47.29000","0","1","-","Active","Drill Bit, Flexible","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56999.jpg,56999-ND,56999,"Klein Tools, Inc.","CONDUIT LOCKNUT WRENCH, 1/2"" AND",1,0,"48.06000","0","1","-","Active","Locknut Wrench","Conduit Locknuts"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HVAC.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_88904.jpg,88904-ND,88904,"Klein Tools, Inc.",TUBE CUTTER,2,0,"48.09000","0","1","-","Active","Tube Cutter","1/8"" ~ 1-3/8"" Tubing"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/Antenna_Catalog_2007.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/HS38.jpg,994-1275-ND,HS38,Laird Technologies IAS,ACCY X-ACT HOLE SAW 3/8"",8,0,"49.08000","0","1","*","Active","-","-"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53716.jpg,53717-ND,53717,"Klein Tools, Inc.",FLEX BIT AUGER 3/8'' X 72"",2,0,"49.13000","0","1","-","Active","Drill Bit, Flexible","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53728SEN.jpg,1742-1441-ND,53728SEN,"Klein Tools, Inc.",KNOCKOUT PUNCH SET - 1/2'' (13 M,5,0,"49.44000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31900.jpg,31900KT-ND,31900,"Klein Tools, Inc.","BI-METAL HOLE SAW, 6-3/8""",2,0,"49.54000","0","1","-","Active","Hole Saw","Drywall, Ceiling Tiles"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/96442_LowVoltageWirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_SRS56037.JPG,SRS56037-ND,SRS56037,"Klein Tools, Inc.",MAGNETIC WIRE PULLING SYSTEM,2,0,"49.61000","0","1","-","Active","Fish Tape","Wire Fishing, Pulling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3241.jpg,3241KT-ND,3241,"Klein Tools, Inc.",30'' ROUND BAR - STRAIGHT CHISEL,2,0,"50.15000","0","1","-","Active","Connecting Bar","Aligning Holes, Leverage"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3240.jpg,3240KT-ND,3240,"Klein Tools, Inc.",30''HEX BAR - STRAIGHT CHISEL,2,0,"50.15000","0","1","-","Active","Connecting Bar","Aligning Holes, Leverage"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56208.jpg,56208-ND,56208,"Klein Tools, Inc.",1/2'' CONDUIT BENDER HEAD - IRON,2,0,"50.27000","0","1","-","Active","-","Conduit"
https://assets.lairdtech.com/home/brandworld/files/ANT-DS-HS34%200915.pdf,-,994-1272-ND,HS34,Laird Technologies IAS,ACCY X-ACT HOLE SAW 3/4"",5,0,"50.89000","0","1","*","Active","-","-"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/96520_HVACBrochure_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_88912.jpg,1742-1408-ND,88912,"Klein Tools, Inc.",PLASTIC TUBE CUTTER 1 1/8 IN,1,0,"50.92000","0","1","-","Active","Tube Cutter","Up To 3/4"" Tubing"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/82824-935L_24in%20Bubble%20Level%20Sell%20Sheet_WEB%20READY.pdf,//media.digikey.com/photos/Klein-Tools/MFG_935L.jpg,1742-1674-ND,935L,"Klein Tools, Inc.",24"" BUBBLE LEVEL,3,0,"51.48000","0","1","-","Active","Level","Measurements"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Levels_Measuring.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_905-6.JPG,905-6-ND,905-6,"Klein Tools, Inc.",WOOD FOLDING RULE WITH EXTENSION,2,0,"52.19000","0","1","-","Active","Ruler","Measurements"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_KTSB11.jpg,1742-1353-ND,KTSB11,"Klein Tools, Inc.",STEP DRILL BIT #11 - DOUBLE-FLUT,1,0,"53.30000","0","1","-","Active","Drill Bit, Step Bit","Drilling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_88906.jpg,88906-ND,88906,"Klein Tools, Inc.",CONDUIT SCORING TOOL,2,0,"53.70000","0","1","-","Active","Scoring Tool","Conduit"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53857.jpg,53857-ND,53857,"Klein Tools, Inc.","1.951"" KNOCKOUT PUNCH, 1-1/2"" CO",2,0,"54.30000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56203.jpg,56207-ND,56207,"Klein Tools, Inc.",ASSEMBLED ALUMINUM BENDER 3/4'',2,0,"54.69000","0","1","-","Active","Bender","Conduit"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3242.jpg,3242KT-ND,3242,"Klein Tools, Inc.",30'' HEX BAR,2,0,"55.25000","0","1","-","Active","Connecting Bar","Aligning Holes, Leverage"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3245.jpg,3245-ND,3245,"Klein Tools, Inc.",30'' ROUND BAR,2,0,"55.37000","0","1","-","Active","Connecting Bar","Aligning Holes, Leverage"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_27400.jpg,27400KT-ND,27400,"Klein Tools, Inc.",TIE-WIRE REEL,2,0,"55.98000","0","1","-","Active","Reel","12 ~ 18 AWG Wire"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53719.jpg,53719-ND,53719,"Klein Tools, Inc.",FLEX BIT AUGER 3/4'' X 54"",2,0,"56.59000","0","1","-","Active","Drill Bit, Flexible","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53720.jpg,53720KT-ND,53720,"Klein Tools, Inc.",FLEX BIT AUGER 1'' X 54"",2,0,"59.46000","0","1","-","Active","Drill Bit, Flexible","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53751.jpg,53751-ND,53751,"Klein Tools, Inc.",FLEX BIT AUGER 3/4'' X 72"",2,0,"59.47000","0","1","-","Active","Drill Bit, Flexible","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_31860.jpg,31866-ND,31866,"Klein Tools, Inc.",1-3/4'' CARBIDE HOLE CUTTER,2,0,"60.21000","0","1","-","Active","Hole Cutter","Sheet Metal"
http://www.wakefield-vette.com/Portals/0/heat%20pipe%20bending%20tool/Wakefield%20Vette%20Heat%20Pipe%20Bending%20Tool%20Data%20Sheet%202.pdf,-,345-1716-ND,HP-TOOL-4MM,Wakefield-Vette,4MM HEAT PIPE BENDING TOOL,5,0,"62.31000","0","1","-","Active","-","-"
http://www.wakefield-vette.com/Portals/0/heat%20pipe%20bending%20tool/Wakefield%20Vette%20Heat%20Pipe%20Bending%20Tool%20Data%20Sheet%202.pdf,-,345-1717-ND,HP-TOOL-6MM,Wakefield-Vette,6MM HEAT PIPE BENDING TOOL,3,0,"62.31000","0","1","-","Active","-","-"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3245.jpg,3248-ND,3248,"Klein Tools, Inc.",30'' ROUND BAR,2,0,"62.78000","0","1","-","Active","Connecting Bar","Aligning Holes, Leverage"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56415.jpg,1742-1336-ND,56415,"Klein Tools, Inc.",15' (4.6 M) MID-FLEX GLOW ROD SE,3,0,"62.95000","0","1","-","Active","Fish Sticks","Wire Fishing, Pulling"
https://www.jonard.com/~/media/1803518B5B6545A3BA78A574CFCDA83D.pdf,//media.digikey.com/photos/OK%20Industries%20-%20Jonard%20Photos/CM-8.jpg,K558-ND,CM-8,Jonard Tools,CABLE MAPPER & TONER 8 WAY,2,0,"63.53000","0","1","CM","Active","Cable Mapper and Toner","Coax Cable"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/96227_HeavyIndustryCatalog.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_5FW07538.jpg,7FW27050-ND,7FW27050,"Klein Tools, Inc.",11'' FOX WEDGE - STEEL,2,0,"64.01000","0","1","-","Active","Wedge","Splitting and Leveling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56003.JPG,1742-1100-ND,56003,"Klein Tools, Inc.",1/8"" (3 MM) WIDE STEEL FISH TAPE,5,0,"64.23000","0","1","-","Active","Fish Tape","Wire Fishing, Pulling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Levels_Measuring.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_946-100.jpg,946-100-ND,946-100,"Klein Tools, Inc.",100' WOVEN FIBERGLASS TAPE - CAS,2,0,"66.03000","0","1","-","Active","Tape Measure","Measurements"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53721.jpg,53721-ND,53721,"Klein Tools, Inc.",FLEX BIT KIT,2,0,"68.65000","0","1","-","Active","Drill Bit, Flexible","Drilling"
http://www.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53867.jpg,53867-ND,53867,"Klein Tools, Inc.","2.416"" KNOCKOUT PUNCH, 2"" CONDUI",2,0,"68.77000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3245.jpg,3246KT-ND,3246,"Klein Tools, Inc.",36'' ROUND BAR,2,0,"68.78000","0","1","-","Active","Connecting Bar","Aligning Holes, Leverage"
https://www.amphenolrf.com/downloads/dl/file/id/8774/product/9331/customer_drawing.pdf,-,ARF3534-ND,227-1526,Amphenol RF Division,HD-BNC SPANNER WRENCH TOOL,0,0,"68.94000","0","1","*","Active","-","-"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56209.jpg,56209-ND,56209,"Klein Tools, Inc.",3/4'' CONDUIT BENDER HEAD - IRON,2,0,"69.02000","0","1","-","Active","-","Conduit"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Holemaking.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_53727SEN.jpg,53727SEN-ND,53727SEN,"Klein Tools, Inc.",KNOCKOUT PUNCH SET - 3/4'' (19 M,3,0,"70.31000","0","1","-","Active","Knockout, Hole Punch","Aluminum, Fiberglass, Plastic, 10AWG Steel"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56418.jpg,56418-ND,56418,"Klein Tools, Inc.",18' (5.5 M) HI-FLEX GLOW ROD SET,2,0,"71.55000","0","1","-","Active","Fish Sticks","Wire Fishing, Pulling"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_SteelConstructionTools.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_3242.jpg,3243-ND,3243,"Klein Tools, Inc.",36'' HEX BAR,2,0,"73.80000","0","1","-","Active","Connecting Bar","Aligning Holes, Leverage"
https://www.jonard.com/~/media/F8D582F07ABF47C898091DDF2BC10876.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_EBC-400.jpg,K734-ND,EBC-400,Jonard Tools,ELECTRICAL WALL OUTLET CUTTER,5,0,"74.89000","0","1","-","Active","Wall Outlet Cutter","Oscillating Multi-Tool Power Tools"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_WirePulling.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56203.jpg,56203-ND,56203,"Klein Tools, Inc.",ASSEMBLED CONDUIT BENDER WITH 1/,2,0,"75.94000","0","1","-","Active","Bender","Conduit"
