Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Tip - Type","Range of Values","Drive Size","Includes","Features","Quantity"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1200292,//media.digikey.com/Photos/Phoenix%20Photos/MFG_1200292.jpg,277-16327-ND,1200292,Phoenix Contact,TOOL SET 47 PIECES,24,0,"108.17000","0","1","-","Active","Socket Set","Hex, Phillips, Pozidriv®, Slotted, Torx®","4mm ~ 14mm, T10 ~ T40","1/4""","Extension Bar (2), Hand Driver, Plastic Case, Universal Joint, Wrench","Ratcheting, Reversible, T-Handle","-"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/77191.jpg,431-1538-ND,77191,Wiha,SOCKET SET HEX 1/4"" 8PC,7,0,"45.30000","0","1","-","Active","Socket Set","Hex","3/32"" ~ 1/4""","1/4""","Storage Rail","Replaceable Bits","8 Pieces"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65500.jpg,1742-1273-ND,65500,"Klein Tools, Inc.",SOCKET SET W/HNDL 6PT 1/4"" 13PC,14,0,"46.50000","0","1","-","Active","Socket Set","6 Point Socket","3/16"" ~ 1/2""","1/4""","Extension, Handles, Metal Case","Ratcheting, Spinning","13 Pieces"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65514.jpg,65514-ND,65514,"Klein Tools, Inc.",SOCKET SET 12PT 1/2"" 8PC,2,0,"84.73000","0","1","-","Active","Socket Set","12 Point Socket","1/2"" ~ 15/16""","1/2""","Metal Case","Deep","8 Pieces"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65512.jpg,65512-ND,65512,"Klein Tools, Inc.",SOCKET SET 12PT 1/2"" 16PC,2,0,"119.34000","0","1","-","Active","Socket Set","12 Point Socket","7/16"" ~ 1-1/4""","1/2""","Extension, Handles, Metal Case","Ratcheting","16 Pieces"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/94818_ImpactSockets.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_66010.jpg,1742-66010-ND,66010,"Klein Tools, Inc.",2- IN-1 SOCKET SET,2,0,"267.19000","0","1","-","Active","Socket Set","12 Point Socket","-","1/2""","Plastic Case","Deep","-"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/77192.jpg,431-2090-ND,77192,Wiha,SOCKET SET HEX 1/4"" 5PC,15,0,"34.52000","0","1","-","Active","Socket Set","Hex","2.5mm ~ 6mm","1/4""","Storage Rail","Replaceable Bits","5 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaBitsCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_71996.jpg,431-1612-ND,71996,Wiha,SOCKET SET HEX 1/4"" AND 3/8"" 9PC,6,0,"51.20000","0","1","-","Active","Socket Set","Hex","1.5mm ~ 10mm","1/4"", 3/8""","Storage Rail","Replaceable Bits","9 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20L-Keys%20&%20Set.pdf,//media.digikey.com/Photos/Wiha/MFG_31890.jpg,431-1677-ND,31890,Wiha,SOCKET SET HEX 3/8"" 7PC,3,0,"218.06000","0","1","-","Active","Socket Set","Hex","3/16"" ~ 1/2""","3/8""","-","Insulated to 1000V","7 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,//media.digikey.com/Photos/Wiha/31394.jpg,31394-ND,31394,Wiha,SOCKET SET 6 PT SOCKET 1/4"" 11PC,5,0,"255.72000","0","1","-","Active","Socket Set","6 Point Socket","3/16"" ~ 9/16""","1/4""","Plastic Case, T-Handle","Insulated to 1000V","11 Pieces"
-,-,80301-ND,80301,Apex Tool Group,SET SKT STD DP SAE & MET 1/4DR 1,6,0,"264.51000","0","1","-","Active","Socket Set","12 Point Socket","-","1/4""","-","-","-"
https://cdn.wihatoolsus.com/pdfs/WihaInsulatedCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_31496.jpg,431-1852-ND,31496,Wiha,SOCKET SET W/HANDLE 3/8"" 11PC,2,0,"291.06000","0","1","-","Active","Socket Set","-","5/16"" ~ 3/4""","3/8""","Extension Bar, Handle, Plastic Case","Insulated, T-Handle","11 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%203-8ths%20in.%20Sockets%20&%20Sets.pdf,//media.digikey.com/Photos/Wiha/MFG_31491.jpg,431-1675-ND,31491,Wiha,SOCKET SET 6PNT 12PNT 3/8"" 16PC,3,0,"357.68000","0","1","-","Active","Socket Set","6 Point Socket, 12 Point Socket","5/16"" ~ 3/4"", 8mm ~ 19mm","3/8""","Plastic Case","Insulated to 1000V","16 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Extension%20Bars.pdf,//media.digikey.com/Photos/Wiha/MFG_31390.jpg,431-1673-ND,31390,Wiha,SOCKET SET W/HNDL 6PNT 1/4"" 13PC,3,0,"409.96000","0","1","-","Active","Socket Set","6 Point Socket","3/16"" ~ 9/16""","1/4""","Extension Bars (2), Handle, Plastic Case","Insulated to 1000V, Ratcheting","13 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%203-8ths%20in.%20Sockets%20&%20Sets.pdf,//media.digikey.com/Photos/Wiha/31493.jpg,431-1085-ND,31493,Wiha,SOCKET SET W/HNDL 12PT 3/8"" 10PC,3,0,"409.96000","0","1","-","Active","Socket Set","12 Point Socket","5/16"" ~ 3/4""","3/8""","Extension Bar, Handle, Plastic Case","Insulated to 1000V, Ratcheting","10 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%203-8ths%20in.%20Sockets%20&%20Sets.pdf,//media.digikey.com/Photos/Wiha/MFG_31590.jpg,431-1071-ND,31590,Wiha,SOCKET SET W/HNDL 6PT 12PT 3/8"",2,0,"409.96000","0","1","-","Active","Socket Set","6 Point Socket, 12 Point Socket","8mm ~ 19mm","3/8""","Extension Bar, Handle, Plastic Case","Insulated to 1000V, Ratcheting","10 Pieces"
https://cdn.wihatoolsus.com/pdfs/WihaTorqueCatalog.pdf,//media.digikey.com/Photos/Wiha/MFG_30190.JPG,431-2136-ND,30190,Wiha,INSULATED 3/8"" DR. TORQUE IN. SO,2,0,"1178.70000","0","1","-","Active","Socket Set","-","8mm ~ 20mm","3/8""","Extension Bar, Plastic Case, Wrench","Insulated to 1000V, Ratcheting","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Quarter%20in.%20Sockets%20&%20Sets%20p216.pdf,//media.digikey.com/Photos/Wiha/MFG_60190.jpg,431-2000-ND,60190,Wiha,SOCKET SET W/HNDL 6PNT 1/4"" 17PC,3,0,"250.30000","0","1","-","Obsolete","Socket Set","6 Point Socket","4mm ~ 13mm","1/4""","Extension Bar, Handles (3), Universal Joint","Ratcheting, Spinning","17 Pieces"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Socket%20Sets%20on%20Molded%20Rails.pdf,//media.digikey.com/Photos/Wiha/MFG_71391.jpg,431-1332-ND,71391,Wiha,SOCKET SET HEX 1/4"" 10PC,1,0,"46.08000","0","1","-","Active","Socket Set","Hex","1/16"" ~ 1/14""","1/4""","Storage Rail","Replaceable Bits","10 Pieces"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HVAC.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_86601.jpg,86601-ND,86601,"Klein Tools, Inc.",SOCKET SET HEX 1/4"" 3PC,5,0,"9.60000","0","1","-","Active","Socket Set","Hex","5/16""","1/4""","-","Magnetic","3 Pieces"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_Wrenches.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_65506.jpg,65506-ND,65506,"Klein Tools, Inc.",SOCKET SET 6PT 3/8"" 13PC,2,0,"28.76000","0","1","-","Active","Socket Set","6 Point Socket","7mm ~ 19mm","3/8""","Storage Rail","-","13 Pieces"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/KleinTools_HVAC.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_86601.jpg,8660110-ND,8660110,"Klein Tools, Inc.",SOCKET SET HEX 1/4"" 10PC,2,0,"30.22000","0","1","-","Active","Socket Set","Hex","5/16""","1/4""","-","Magnetic","10 Pieces"
