Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","End - Size","Features","Length"
-,-,81655-ND,81655,Apex Tool Group,WR COMB LNG PAT 7/16,0,0,"16.05000","0","15","-","Active","Combination","7/16""","Angled 15°, Polished Chrome Finish","7.29"" (185.2mm)"
-,-,81666-ND,81666,Apex Tool Group,WR COMB LNG PAT 9M,0,0,"16.05000","0","10","-","Active","Combination","9mm","Angled 15°, Polished Chrome Finish","6.22"" (158.0mm)"
-,-,81667-ND,81667,Apex Tool Group,WR COMB LNG PAT 10MM,0,0,"16.16000","0","10","-","Active","Combination","10mm","Angled 15°, Polished Chrome Finish","6.54"" (166.1mm)"
-,-,81612D-ND,81612D,Apex Tool Group,WR CRFT 15/16,0,0,"16.19000","0","1","-","Active","Open End (Single)","15/16""","Polished Chrome Finish","2.36"" (60.0mm)"
-,-,431-30417-ND,30417,Wiha,COMBINATION WRENCH 17MM,5,0,"16.26000","0","1","*","Active","-","-","-","-"
-,-,431-30441-ND,30441,Wiha,COMBINATION INCH WRENCH 11/16"",5,0,"16.26000","0","1","*","Active","-","-","-","-"
-,-,81613-ND,81613,Apex Tool Group,WR CRFT 1,0,0,"16.49000","0","1","-","Active","Open End (Single)","3/8""","Polished Chrome Finish","2.52"" (64.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0354-15.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0354-15.jpg,0354-15-ND,0354-15,Greenlee Communications,WRENCH COMBINATION 1/2"" 7.09"",0,0,"16.60000","0","1","-","Active","Combination, Ratcheting","1/2""","Polished Chrome Finish","7.09"" (180.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0354-16.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0354-16.jpg,0354-16-ND,0354-16,Greenlee Communications,WRENCH COMBINATION 9/16"" 7.48"",0,0,"16.60000","0","1","-","Active","Combination, Ratcheting","9/16""","Polished Chrome Finish","7.48"" (190.0mm)"
-,-,81656-ND,81656,Apex Tool Group,WR COMB LNG PAT 1/2,0,0,"16.64000","0","10","-","Active","Combination","1/2""","Angled 15°, Polished Chrome Finish","8.11"" (206.0mm)"
-,-,81639-ND,81639,Apex Tool Group,WR COMB STBY 15MM,0,0,"16.66000","0","1","-","Active","Combination","15mm","Angled 15°, Polished Chrome Finish","4.70"" (119.4mm)"
-,-,85508-ND,85508,Apex Tool Group,WR RAT OPEN END 8MM,0,0,"16.66000","0","10","-","Active","Combination, Ratcheting","8mm","Angled 15°","5.51"" (140.0mm)"
-,-,85570-ND,85570,Apex Tool Group,WR RAT OPEN END 5/16,0,0,"16.66000","0","10","-","Active","Combination, Ratcheting","5/16""","Angled 15°","5.51"" (140.0mm)"
-,-,81628-ND,81628,Apex Tool Group,WR COMB STBY 5/8,0,0,"16.68000","0","1","-","Active","Combination","5/8""","Angled 15°, Polished Chrome Finish","4.86"" (123.5mm)"
-,-,81668-ND,81668,Apex Tool Group,WR COMB LNG PAT 11MM,0,0,"16.71000","0","10","-","Active","Combination","11mm","Angled 15°, Polished Chrome Finish","7.29"" (185.2mm)"
-,-,89147-ND,89147,Apex Tool Group,WR RAT CRFT 3/8DR 17MM,0,0,"16.92000","0","1","-","Active","Open End (Single)","17mm","Chrome Finish, Ratcheting","1.89"" (48.0mm)"
-,-,89148-ND,89148,Apex Tool Group,WR RAT CRFT 3/8DR 18MM,0,0,"16.92000","0","1","-","Active","Open End (Single)","18mm","Chrome Finish, Ratcheting","1.97"" (50.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0354-17.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0354-17.jpg,0354-17-ND,0354-17,Greenlee Communications,WRENCH COMBINATION 5/8"" 8.50"",0,0,"17.14000","0","1","-","Active","Combination, Ratcheting","5/8""","Polished Chrome Finish","8.50"" (216.0mm)"
-,-,89149-ND,89149,Apex Tool Group,WR RAT CRFT 3/8DR 19MM,0,0,"17.23000","0","1","-","Active","Open End (Single)","19mm","Chrome Finish, Ratcheting","2.05"" (52.1mm)"
-,-,431-30418-ND,30418,Wiha,COMBINATION WRENCH 18MM,5,0,"17.32000","0","1","*","Active","-","-","-","-"
-,-,81680-ND,81680,Apex Tool Group,WR FLR NUT 1/4X5/16,0,0,"17.43000","0","6","-","Active","Open End","1/4"" x 5/16""","Angled 15°, Polished Chrome Finish","5.12"" (130.0mm)"
-,-,89127-ND,89127,Apex Tool Group,WR RAT CRFT 3/8DR 13/16,0,0,"17.45000","0","1","-","Active","Open End (Single)","13/16""","Chrome Finish, Ratcheting","2.21"" (56.0mm)"
-,-,81669-ND,81669,Apex Tool Group,WR COMB LNG PAT 12MM,0,0,"17.49000","0","10","-","Active","Combination","12mm","Angled 15°, Polished Chrome Finish","7.74"" (196.5mm)"
-,-,81640-ND,81640,Apex Tool Group,WR COMB STBY 16MM,0,0,"17.55000","0","1","-","Active","Combination","16mm","Angled 15°, Polished Chrome Finish","4.86"" (123.5mm)"
-,-,CCW13-ND,CCW13,Apex Tool Group,"1"" COMBINATION WRENCH,SAE,FL POL",0,0,"17.63000","0","6","-","Active","Combination","1""","Polished Chrome Finish","13.15"" (334.0mm)"
-,-,85510-ND,85510,Apex Tool Group,WR RAT OPEN END 10MM,0,0,"17.64000","0","10","-","Active","Combination, Ratcheting","10mm","Angled 15°","6.26"" (159.0mm)"
-,-,85572-ND,85572,Apex Tool Group,WR RAT OPEN END 3/8,0,0,"17.64000","0","10","-","Active","Combination, Ratcheting","3/8""","Angled 15°","6.26"" (159.0mm)"
-,-,85509-ND,85509,Apex Tool Group,WR RAT OPEN END 9MM,0,0,"17.71000","0","10","-","Active","Combination, Ratcheting","9mm","Angled 15°","5.88"" (149.4mm)"
-,-,81681-ND,81681,Apex Tool Group,WR FLR NUT 3/8X7/16,0,0,"18.01000","0","6","-","Active","Open End","3/8"" x 7/16""","Angled 15°, Polished Chrome Finish","5.98"" (152.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0354-18.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0354-18.jpg,0354-18-ND,0354-18,Greenlee Communications,WRENCH COMBINATION 11/16"" 9.69"",0,0,"18.21000","0","1","-","Active","Combination, Ratcheting","11/16""","Polished Chrome Finish","9.69"" (246.0mm)"
-,-,81629-ND,81629,Apex Tool Group,WR COMB STBY 11/16,0,0,"18.28000","0","1","-","Active","Combination","11/16""","Angled 15°, Polished Chrome Finish","5.02"" (127.5mm)"
-,-,81670-ND,81670,Apex Tool Group,WR COMB LNG PAT 13MM,0,0,"18.30000","0","10","-","Active","Combination","13mm","Angled 15°, Polished Chrome Finish","8.11"" (206.0mm)"
-,-,85511-ND,85511,Apex Tool Group,WR RAT OPEN END 11MM,0,0,"18.34000","0","10","-","Active","Combination, Ratcheting","11mm","Angled 15°","6.51"" (165.3mm)"
-,-,85574-ND,85574,Apex Tool Group,WR RAT OPEN END 7/16,0,0,"18.34000","0","10","-","Active","Combination, Ratcheting","7/16""","Angled 15°","6.51"" (165.3mm)"
-,-,81644-ND,81644,Apex Tool Group,WR FLR NUT 9X11MM,0,0,"18.36000","0","6","-","Active","Open End","9mm x 11mm","Angled 15°, Polished Chrome Finish","5.98"" (152.0mm)"
-,-,85512D-ND,85512D,Apex Tool Group,WR RAT OPEN END 12MM,0,0,"18.60000","0","10","-","Active","Combination, Ratcheting","12mm","Angled 15°","6.76"" (171.6mm)"
-,-,89128-ND,89128,Apex Tool Group,WR RAT CRFT 3/8DR 7/18,0,0,"18.61000","0","1","-","Active","Open End (Single)","7/8""","Chrome Finish, Ratcheting","2.28"" (58.0mm)"
-,-,81657-ND,81657,Apex Tool Group,WR COMB LNG PAT 9/16,0,0,"18.86000","0","10","-","Active","Combination","9/16""","Angled 15°, Polished Chrome Finish","8.74"" (222.0mm)"
-,-,431-30442-ND,30442,Wiha,COMBINATION INCH WRENCH 3/4"",5,0,"18.90000","0","1","*","Active","-","-","-","-"
-,-,431-30419-ND,30419,Wiha,COMBINATION WRENCH 19MM,5,0,"18.90000","0","1","*","Active","-","-","-","-"
-,-,AT26BK-ND,AT26BK,Apex Tool Group,"WRENCH,BLACK,ADJ,6""",0,0,"18.98000","0","6","-","Active","Adjustable","-","Black Oxide Finish","6.00"" (152.4mm)"
-,-,AT24BK-ND,AT24BK,Apex Tool Group,"WRENCH,BLACK,ADJ,4""",0,0,"19.03000","0","6","-","Active","Adjustable","-","Black Oxide Finish","4.00"" (101.6mm)"
-,-,81641-ND,81641,Apex Tool Group,WR COMB STBY 17MM,0,0,"19.14000","0","25","-","Active","Combination","17mm","Angled 15°, Polished Chrome Finish","5.02"" (127.5mm)"
-,-,89129-ND,89129,Apex Tool Group,WR RAT CRFT 3/8DR 15/16,0,0,"19.19000","0","1","-","Active","Open End (Single)","15/16""","Chrome Finish, Ratcheting","2.36"" (60.0mm)"
-,-,81671-ND,81671,Apex Tool Group,WR COMB LNG PAT 14MM,0,0,"19.24000","0","10","-","Active","Combination","14mm","Angled 15°, Polished Chrome Finish","8.74"" (222.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0354-19.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0354-19.jpg,0354-19-ND,0354-19,Greenlee Communications,WRENCH COMBINATION 3/4"" 9.76"",0,0,"19.28000","0","1","-","Active","Combination, Ratcheting","3/4""","Polished Chrome Finish","9.76"" (248.0mm)"
-,-,9010D-ND,9010D,Apex Tool Group,WR RAT COMB 5/16,0,0,"19.54000","0","100","-","Active","Combination, Ratcheting","5/16""","Polished Chrome Finish","5.51"" (140.0mm)"
-,-,9011D-ND,9011D,Apex Tool Group,WR RAT COMB 11/32,0,0,"19.54000","0","100","-","Active","Combination, Ratcheting","11/32""","Polished Chrome Finish","5.88"" (149.4mm)"
-,-,9108D-ND,9108D,Apex Tool Group,WR RAT COMB 8MM,0,0,"19.54000","0","100","-","Active","Combination, Ratcheting","8mm","Angled 15°, Polished Chrome Finish","5.51"" (140.0mm)"
-,-,AT28BK-ND,AT28BK,Apex Tool Group,"WRENCH,BLACK,ADJ,8""",0,0,"19.68000","0","6","-","Active","Adjustable","-","Black Oxide Finish","8.00"" (203.2mm)"
-,-,81630-ND,81630,Apex Tool Group,WR COMB STBY 3/4,0,0,"19.88000","0","1","-","Active","Combination","3/4""","Angled 15°, Polished Chrome Finish","5.49"" (139.5mm)"
-,-,CFNWS0-ND,CFNWS0,Apex Tool Group,"3 PC,FLARE NUT WRENCH SET,SAE",0,0,"19.98000","0","5","-","Active","Wrench Set","-","Set of 3, Polished Chrome Finish","Assorted"
-,-,CFNWS1-ND,CFNWS1,Apex Tool Group,"3 PC,FLARE NUT WRENCH SET,MM",0,0,"19.98000","0","5","-","Active","Wrench Set","-","Set of 3, Polished Chrome Finish","Assorted"
-,-,81642-ND,81642,Apex Tool Group,WR COMB STBY 18MM,0,0,"19.99000","0","1","-","Active","Combination","18mm","Angled 15°, Polished Chrome Finish","5.14"" (130.6mm)"
https://www.jonard.com/~/media/5C321D292DC949628D1D378EE69D1F1D.pdf,//media.digikey.com/Photos/OK%20Industries%20-%20Jonard%20Photos/MFG_AW-12.JPG,AW-12-ND,AW-12,Jonard Tools,WRENCH ADJUSTABLE 1-1/2"" 12"",0,0,"20.04900","0","10","AW","Active","Adjustable","1-1/2""","Polished Chrome Finish, Soft Grip, Wide Capacity","12.00"" (304.8mm)"
-,-,85514D-ND,85514D,Apex Tool Group,WR RAT OPEN END 14MM,0,0,"20.15000","0","10","-","Active","Combination, Ratcheting","14mm","Angled 15°","7.50"" (190.5mm)"
-,-,85576-ND,85576,Apex Tool Group,WR RAT OPEN END 1/2,0,0,"20.15000","0","10","-","Active","Combination, Ratcheting","1/2""","Angled 15°","7.01"" (178.0mm)"
-,-,431-30420-ND,30420,Wiha,COMBINATION WRENCH 20MM,5,0,"20.22000","0","1","*","Active","-","-","-","-"
-,-,CCW14-ND,CCW14,Apex Tool Group,"1-1/16"" COMBINATION WRENCH,SAE,F",0,0,"20.25000","0","6","-","Active","Combination","1-1/16""","Polished Chrome Finish","14.13"" (358.9mm)"
-,-,431-30323-ND,30323,Wiha,COMBINATION RATCHET WRENCH 5/16"",5,0,"20.40000","0","1","*","Active","-","-","-","-"
-,-,431-30322-ND,30322,Wiha,COMBINATION RATCHET WRENCH 1/4"",5,0,"20.40000","0","1","*","Active","-","-","-","-"
-,-,431-30308-ND,30308,Wiha,COMBINATION RATCHET WRENCH 8MM,5,0,"20.40000","0","1","*","Active","-","-","-","-"
-,-,81672-ND,81672,Apex Tool Group,WR COMB LNG PAT 15MM,0,0,"20.83000","0","10","-","Active","Combination","15mm","Angled 15°, Polished Chrome Finish","9.13"" (231.9mm)"
-,-,431-30309-ND,30309,Wiha,COMBINATION RATCHET WRENCH 9MM,5,0,"20.88000","0","1","*","Active","-","-","-","-"
-,-,431-30310-ND,30310,Wiha,COMBINATION RATCHET WRENCH 10MM,5,0,"20.88000","0","1","*","Active","-","-","-","-"
-,-,431-30324-ND,30324,Wiha,COMBINATION RATCHET WRENCH 11/32,5,0,"20.88000","0","1","*","Active","-","-","-","-"
-,-,81643-ND,81643,Apex Tool Group,WR COMB STBY 19MM,0,0,"20.89000","0","25","-","Active","Combination","19mm","Angled 15°, Polished Chrome Finish","5.49"" (139.5mm)"
-,-,81658-ND,81658,Apex Tool Group,WR COMB LNG PAT 5/8,0,0,"20.89000","0","10","-","Active","Combination","5/8""","Angled 15°, Polished Chrome Finish","9.52"" (241.8mm)"
-,-,2128-7R8-ND,2297051,"Gedore Tools, Inc.",COMBINATION RATCHET SPANNER 8 MM,0,0,"20.97000","0","1","*","Active","-","-","-","-"
-,-,81645-ND,81645,Apex Tool Group,WR FLR NUT 10X12MM,0,0,"20.98000","0","6","-","Active","Open End","10mm x 12mm","Angled 15°, Polished Chrome Finish","6.54"" (166.1mm)"
-,-,431-30444-ND,30444,Wiha,COMBINATION INCH WRENCH 13/16"",5,0,"21.06000","0","1","*","Active","-","-","-","-"
-,-,9012D-ND,9012D,Apex Tool Group,WR RAT COMB 3/8,0,0,"21.24000","0","100","-","Active","Combination, Ratcheting","3/8""","Polished Chrome Finish","6.26"" (159.0mm)"
-,-,9110D-ND,9110D,Apex Tool Group,WR RAT COMB 10MM,0,0,"21.24000","0","100","-","Active","Combination, Ratcheting","10mm","Angled 15°, Polished Chrome Finish","6.26"" (159.0mm)"
-,-,9500DD-ND,9500DD,Apex Tool Group,WR RAT COMB STBY 3/8,0,0,"21.24000","0","1","-","Active","Combination, Ratcheting","3/8""","-","3.70"" (94.0mm)"
-,-,9510DD-ND,9510DD,Apex Tool Group,WR RAT COMB STBY 10MM,0,0,"21.24000","0","1","-","Active","Combination, Ratcheting","10mm","-","3.70"" (94.0mm)"
-,-,431-30325-ND,30325,Wiha,COMBINATION RATCHET WRENCH 3/8"",5,0,"21.38000","0","1","*","Active","-","-","-","-"
-,-,2128-7R9-ND,2297078,"Gedore Tools, Inc.",COMBINATION RATCHET SPANNER 9 MM,0,0,"21.44000","0","1","*","Active","-","-","-","-"
-,-,26-097-ND,26-097,Apex Tool Group,WR OE 5/8X3/4 FP,0,0,"21.46000","0","1","-","Not For New Designs","Open End","5/8"" x 3/4""","Angled 15°, Polished Chrome Finish","7.88"" (200.0mm)"
-,-,AT28CBK-ND,AT28CBK,Apex Tool Group,"WRENCH,BLACK,ADJ,CUSHION GRIP,8""",0,0,"21.46000","0","6","-","Active","Adjustable","-","Black Oxide Finish, Soft Grip","8.00"" (203.2mm)"
-,-,85515-ND,85515,Apex Tool Group,WR RAT OPEN END 15MM,0,0,"21.56000","0","10","-","Active","Combination, Ratcheting","15mm","Angled 15°","7.85"" (199.5mm)"
-,-,81631-ND,81631,Apex Tool Group,WR COMB STBY 13/16,0,0,"21.60000","0","1","-","Active","Combination","13/16""","Angled 15°, Polished Chrome Finish","5.75"" (146.1mm)"
-,-,85513-ND,85513,Apex Tool Group,WR RAT OPEN END 13MM,0,0,"21.61000","0","10","-","Active","Combination, Ratcheting","13mm","Angled 15°","7.01"" (178.0mm)"
-,-,85578-ND,85578,Apex Tool Group,WR RAT OPEN END 9/16,0,0,"21.61000","0","10","-","Active","Combination, Ratcheting","9/16""","Angled 15°","7.50"" (190.5mm)"
-,-,85007-ND,85007,Apex Tool Group,RAT WR XL COMB 7MM,0,0,"21.84000","0","1","-","Active","Combination, Ratcheting","7mm","Angled 15°","5.61"" (142.5mm)"
-,-,431-30327-ND,30327,Wiha,COMBINATION RATCHET WRENCH 7/16"",5,0,"21.89000","0","1","*","Active","-","-","-","-"
-,-,81682-ND,81682,Apex Tool Group,WR FLR NUT 1/2X9/16,0,0,"21.91000","0","6","-","Active","Open End","1/2"" x 9/16""","Angled 15°, Polished Chrome Finish","7.04"" (178.7mm)"
-,-,81673-ND,81673,Apex Tool Group,WR COMB LNG PAT 16MM,0,0,"21.95000","0","10","-","Active","Combination","16mm","Angled 15°, Polished Chrome Finish","9.52"" (241.8mm)"
-,-,2128-7R10-ND,2297086,"Gedore Tools, Inc.",COMBINATION RATCHET SPANNER 10 M,0,0,"21.96000","0","1","*","Active","-","-","-","-"
-,-,AC24BK-ND,AC24BK,Apex Tool Group,"WRENCH,CHROME,ADJ,4""",0,0,"22.07000","0","6","-","Active","Adjustable","-","Chrome Finish","4.00"" (101.6mm)"
-,-,431-30311-ND,30311,Wiha,COMBINATION RATCHET WRENCH 11MM,5,0,"22.21000","0","1","*","Active","-","-","-","-"
-,-,CCW15-ND,CCW15,Apex Tool Group,"1-1/8"" COMBINATION WRENCH,SAE,FL",0,0,"22.22000","0","6","-","Active","Combination","1-1/8""","Polished Chrome Finish","15.87"" (403.1mm)"
-,-,AC26BK-ND,AC26BK,Apex Tool Group,"WRENCH,CHROME,ADJ,6""",0,0,"22.30000","0","6","-","Active","Adjustable","-","Chrome Finish","6.00"" (152.4mm)"
-,-,AT24VS-ND,AT24VS,Apex Tool Group,"ADJ WRENCH,4"",BLACK PHOSPHATE,CA",0,0,"22.32000","0","3","-","Active","Adjustable","-","Black Oxide Finish","4.00"" (101.6mm)"
-,-,81646-ND,81646,Apex Tool Group,WR FLR NUT 13X14MM,0,0,"22.39000","0","1","-","Active","Open End","13mm x 14mm","Angled 15°, Polished Chrome Finish","7.04"" (178.7mm)"
-,-,2128-7R11-ND,2297094,"Gedore Tools, Inc.",COMBINATION RATCHET SPANNER 11 M,0,0,"22.55000","0","1","*","Active","-","-","-","-"
-,-,85516-ND,85516,Apex Tool Group,WR RAT OPEN END 16MM,0,0,"22.58000","0","5","-","Active","Combination, Ratcheting","16mm","Angled 15°","8.20"" (208.2mm)"
-,-,AT26VS-ND,AT26VS,Apex Tool Group,"ADJ WRENCH,6"",BLACK PHOSPHATE,CA",0,0,"22.61000","0","3","-","Active","Adjustable","-","Black Oxide Finish","6.00"" (152.4mm)"
-,-,9501DD-ND,9501DD,Apex Tool Group,WR RAT COMB STBY 7/16,0,0,"22.81000","0","1","-","Active","Combination, Ratcheting","7/16""","-","4.02"" (102.0mm)"
-,-,9511D-ND,9511D,Apex Tool Group,WR RAT COMB STBY 11MM,0,0,"22.81000","0","1","-","Active","Combination, Ratcheting","11mm","-","4.02"" (102.0mm)"
-,-,81659-ND,81659,Apex Tool Group,WR COMB LNG PAT 11/16,0,0,"22.83000","0","10","-","Active","Combination","11/16""","Angled 15°, Polished Chrome Finish","10.23"" (259.8mm)"
-,-,AT28VS-ND,AT28VS,Apex Tool Group,"ADJ WRENCH,8"",BLACK PHOSPHATE,CA",0,0,"23.14000","0","3","-","Active","Adjustable","-","Black Oxide Finish","8.00"" (203.2mm)"
-,-,AC28BK-ND,AC28BK,Apex Tool Group,"WRENCH,CHROME,ADJ,8""",0,0,"23.19000","0","6","-","Active","Adjustable","-","Chrome Finish","8.00"" (203.2mm)"
-,-,26-106-ND,26-106,Apex Tool Group,WR OE 11/16X3/4 FP,0,0,"23.35000","0","1","-","Not For New Designs","Open End","11/16"" x 3/4""","Angled 15°, Polished Chrome Finish","8.56"" (217.4mm)"
