Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Tool Type","Tip - Type","Tip - Shape","Jaw - Type","Features","Length"
-,-,10336CVN-ND,10336CVN,Apex Tool Group,"PLIER,SLD-JT,LONG,6CV,CHAIN NOSE",0,0,"24.35000","0","6","-","Not For New Designs","Standard","Long Nose","Straight","Serrated","Non-Slip","6.63"" (168.3mm)"
https://www.jonard.com/~/media/4C25088992DE442CA8AE12EE4F9C6962.pdf,//media.digikey.com/Photos/Jonard%20Tools/MFG_KS21257L3.jpg,KS21257L3-ND,KS21257L3,Jonard Tools,PLIERS COMBO LONG NOSE 6.5"",0,0,"24.59400","0","10","-","Active","Combination","Long Nose","Straight","Partially Serrated","Crushing Slot, Includes Cutter, Soft Grips, Stripping Hole","6.50"" (165.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p116.pdf,//media.digikey.com/Photos/Wiha/MFG_32609.jpg,32609-ND,32609,Wiha,PLIERS COMBO FLAT NOSE 8"",0,0,"24.70000","0","1","-","Active","Combination","Flat Nose","Straight","Serrated","Includes Cutter, Oil and Solvent Resistant, Soft Grips","8.00"" (203.2mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,//media.digikey.com/Photos/Wiha/MFG_32683.jpg,431-1685-ND,32683,Wiha,PLIERS RETAIN RING POINTED NOSE,2,0,"24.72000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For Internal Rings, Soft Grips","7.00"" (177.8mm)"
-,-,9336CVNN-ND,9336CVNN,Apex Tool Group,"PLIER,6"",CD,DIAG,CUSHION",0,0,"24.94000","0","6","-","Active","Combination","Flat Nose","Straight","Smooth","-","6.00"" (152.4mm)"
-,-,9336NN-ND,9336NN,Apex Tool Group,"PLIER,6"",HEAVY DUTY,DIAG",0,0,"24.94000","0","6","-","Active","Combination","Flat Nose","Straight","Smooth","-","6.00"" (152.4mm)"
-,-,3490D-ND,3490D,Apex Tool Group,PLR SNP RNG .070 45D,0,0,"25.00000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 45°","Smooth","For External and Internal Rings, Soft Grips","-"
-,-,82002D-ND,82002D,Apex Tool Group,PLR MINI NDL NOSE,0,0,"25.05000","0","1","-","Active","Standard","Needle Nose","Straight","Smooth","Soft Grips","5.59"" (142.0mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_RN54N.jpg,RN-ND54N-ND,RN54N,Apex Tool Group,PLIER RND NOSE 4.5 RN54,0,0,"25.10000","0","1","Xcelite®","Active","Electronics","Round Nose","Straight","Smooth","Soft Grips","4.50"" (114.3mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,//media.digikey.com/Photos/Wiha/MFG_32695.JPG,431-1866-ND,32695,Wiha,PLIERS RETAIN RING POINTED NOSE,4,0,"25.20000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","For External Rings, Soft Grips","5.50"" (139.7mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,//media.digikey.com/Photos/Wiha/MFG_32689.JPG,431-1865-ND,32689,Wiha,PLIERS RETAIN RING POINTED NOSE,3,0,"25.22000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings, Soft Grips","5.50"" (139.7mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,-,32685-ND,32685,Wiha,PLIERS RETAIN RING POINTED NOSE,0,0,"25.22000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","For Internal Rings, Soft Grips","5.50"" (139.7mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,-,32690-ND,32690,Wiha,PLIERS RETAIN RING POINTED NOSE,0,0,"25.22000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings, Soft Grips","5.50"" (139.7mm)"
-,-,2128-8352-3-ND,1829084,"Gedore Tools, Inc.",MINIATURE ELECTRONIC NEEDLE NOSE,0,0,"25.27000","0","1","*","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p118.pdf,-,32660-ND,32660,Wiha,PLIERS ADJUSTABLE 7"",0,0,"25.34000","0","1","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","Oil and Solvent Resistant, Soft Grips","7.00"" (177.8mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,//media.digikey.com/Photos/Wiha/MFG_32687.jpg,32687-ND,32687,Wiha,PLIERS RETAIN RING POINTED NOSE,0,0,"25.72000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","For Internal Rings, Soft Grips","7.00"" (177.8mm)"
-,-,67-923G-ND,67-923G,Apex Tool Group,PLR RET RNG EXT .038 0D,0,0,"25.82000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings","5.44"" (138.1mm)"
-,-,67-971G-ND,67-971G,Apex Tool Group,PLR RET RNG INT .038 0D,0,0,"25.82000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings","5.44"" (138.1mm)"
-,-,10336CVNN-ND,10336CVNN,Apex Tool Group,"PLIER,SLD-JT,LONG,6CV,CHAIN NOSE",0,0,"25.99000","0","6","-","Active","Electronics","Long Nose","Straight","Partially Serrated","Non-Slip","6.63"" (168.4mm)"
-,-,R212CV-ND,R212CV,Apex Tool Group,"PLIER,T/G,STRAIGHT,12CV",0,0,"26.10000","0","6","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","-","12.00"" (304.8mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,//media.digikey.com/Photos/Wiha/MFG_32691.jpg,32691-ND,32691,Wiha,PLIERS RETAIN RING POINTED NOSE,0,0,"26.20000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings, Soft Grips","7.00"" (177.8mm)"
-,-,9337CVNN-ND,9337CVNN,Apex Tool Group,"PLIER,7"",CD,DIAG,CUSHION",0,0,"26.57000","0","6","-","Active","Combination","Flat Nose","Straight","Smooth","-","7.00"" (177.8mm)"
https://www.jonard.com/~/media/CB5122AD90F04EF5A243270EA367E784.pdf,//media.digikey.com/photos/Jonard%20Tools/MFG_ELONGNOSE.jpg,ELONGNOSE-ND,ELONGNOSE,Jonard Tools,PLIERS STANDARD LONG NOSE 6.88"",0,0,"26.61400","0","10","-","Active","Standard","Long Nose","Straight","Serrated","Includes Crimper, Soft Grips","6.88"" (174.8mm)"
-,-,67-965G-ND,67-965G,Apex Tool Group,PLR RET RNG INT .025 0D,0,0,"26.64000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings","5.50"" (139.7mm)"
-,-,5427N-ND,5427N,Apex Tool Group,"PLIER,SLD-JT,HEAVY,7"",DIAG",0,0,"26.80000","0","6","-","Not For New Designs","Standard","Short Nose","Straight","Serrated","-","7.00"" (177.8mm)"
-,-,203D-ND,203D,Apex Tool Group,PLR BTRY NUT,0,0,"26.99000","0","12","-","Active","Retaining Ring","Short Nose","Assorted","Serrated","-","-"
-,-,10337CVN-ND,10337CVN,Apex Tool Group,"PLIER,SLD-JT,LONG,7CV,CHAIN NOSE",0,0,"27.22000","0","6","-","Not For New Designs","Standard","Long Nose","Straight","Serrated","Non-Slip","7.50"" (190.5mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0351-07D.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0351-07D.jpg,0351-07D-ND,0351-07D,Greenlee Communications,PLIERS LONG NOSE 7.13"",0,0,"27.27000","0","1","-","Active","Standard","Long Nose","Straight","Serrated","Includes Cutter, Non-Slip, Soft Grips","7.13"" (181.1mm)"
-,-,2534D-ND,2534D,Apex Tool Group,PLR LCK RNG,0,0,"27.37000","0","6","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","-","-"
-,-,67-830G-ND,67-830G,Apex Tool Group,PLR IGNIT GRP,0,0,"27.38000","0","1","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","Soft Grips","5.25"" (133.4mm)"
-,-,82133-ND,82133,Apex Tool Group,PLR 5"" INTERNAL SNP RNG STRT,0,0,"27.42000","0","12","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","-","5.00"" (127.0mm)"
-,-,82134-ND,82134,Apex Tool Group,PLR 5"" INTERNAL SNP RNG 90D,0,0,"27.42000","0","12","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","-","5.00"" (127.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,//media.digikey.com/Photos/Wiha/MFG_32696.jpg,431-1686-ND,32696,Wiha,PLIERS RETAIN RING POINTED NOSE,5,0,"27.46000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","For External Rings, Soft Grips","7.00"" (177.8mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_59NCG.jpg,59NCG-ND,59NCG,Apex Tool Group,PLIER 8"" ELECTRICIANS CHAIN NOS,0,0,"27.50000","0","1","Xcelite®","Active","Electronics","Snipe (Chain) Nose","Straight","Serrated","High Leverage, Soft Grips","8.00"" (203.2mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_LN775512GN.jpg,LN775512GN-ND,LN775512GN,Apex Tool Group,PLIER 51/2"" SLIM LINE FINE TIP,0,0,"27.60000","0","1","Xcelite®","Active","Electronics","Needle Nose","Straight","Smooth","Soft Grips","5.50"" (139.7mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_NN55G.jpg,NN55GN-ND,NN55GN,Apex Tool Group,PLIER 5.5IN NEEDLE NOSE NN55G,0,0,"27.80000","0","1","Xcelite®","Active","Electronics","Needle Nose","Straight","Smooth","Soft Grips","5.50"" (139.7mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_NN54VN.jpg,NN54VN-ND,NN54VN,Apex Tool Group,NN54V 5 NEEDLE NOSE PLIER,0,0,"27.90000","0","1","Xcelite®","Active","Electronics","Needle Nose","Straight","Serrated","Soft Grips","5.00"" (127.0mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_NN7776G.jpg,NN7776GN-ND,NN7776GN,Apex Tool Group,PLIER 6 EXTRA LONG NDL NN7776G,0,0,"28.00000","0","1","Xcelite®","Active","Electronics","Needle Nose","Straight","Smooth","Soft Grips","6.00"" (152.4mm)"
-,-,1715D-ND,1715D,Apex Tool Group,PLR COMB SNP RNG,0,0,"28.04000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External and Internal Rings, Soft Grips","-"
-,-,82072-ND,82072,Apex Tool Group,PLR LNG NOSE 6-1/2"",0,0,"28.11000","0","6","-","Active","-","-","-","-","-","-"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_LN774512N.jpg,LN774512N-ND,LN774512N,Apex Tool Group,PLIER 5 1/2"" WIRING & PICK-UP,0,0,"28.20000","0","1","Xcelite®","Active","Electronics","Needle Nose","Straight","Serrated","Soft Grips","5.50"" (139.7mm)"
-,-,RT412CVN-ND,RT412CVN,Apex Tool Group,"T&G PLIER,V-JAW,BLACK PHOSPHATE,",0,0,"28.45000","0","6","-","Active","-","-","-","-","-","-"
-,-,T0058765801-ND,T0058765801,Apex Tool Group,PDN PLIER FOR DESOLDERING NOZZLE,0,0,"28.90000","0","1","-","Active","-","-","-","-","-","-"
-,-,82130-ND,82130,Apex Tool Group,PLR 5"" EXTERNAL SNP RNG STRT,0,0,"29.04000","0","12","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","-","5.00"" (127.0mm)"
-,-,10337CVNN-ND,10337CVNN,Apex Tool Group,"PLIER,SLD-JT,LONG,7CV,CHAIN NOSE",0,0,"29.05000","0","6","-","Active","Electronics","Long Nose","Straight","Partially Serrated","Non-Slip","7.50"" (190.5mm)"
-,-,67-255G-ND,67-255G,Apex Tool Group,PLR CHN NSE 5-9/16 GRP,0,0,"29.16000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","Includes Cutter, Non-Slip","5.31"" (134.9mm)"
-,-,3705-ND,3705,Apex Tool Group,PANEL CLIP PLIER,0,0,"29.76000","0","1","-","Active","Standard","-","Angled","Serrated","-","-"
-,-,67-357G-ND,67-357G,Apex Tool Group,PLR NDL NSE 5-7/16 GRP,0,0,"29.79000","0","1","-","Active","Standard","Needle Nose","Straight","Partially Serrated","Non-Slip","5.88"" (149.2mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,231BLM.CR.NR-ND,231BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - FLAT NOSE HEA,0,0,"29.80000","0","10","-","Active","Electronics","Flat Nose","Straight","Smooth","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,231M.CR.NR-ND,231M.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - FLAT NOSE HEA,0,0,"29.80000","0","10","-","Active","Electronics","Flat Nose","Straight","Serrated","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,232BLM.CR.NR-ND,232BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - TAP. FLAT NOS,0,0,"29.80000","0","10","-","Active","Electronics","Flat Nose","Straight","Smooth","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,232M.CR.NR-ND,232M.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - TAP. FLAT NOS,0,0,"29.80000","0","10","-","Active","Electronics","Flat Nose","Straight","Serrated","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,234BLM.CR.NR-ND,234BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - FLAT NOSE HEA,0,0,"29.80000","0","10","-","Active","Electronics","Round Nose","Straight","Smooth","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,234M.CR.NR-ND,234M.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - ROUND NOSE HE,0,0,"29.80000","0","10","-","Active","Electronics","Round Nose","Straight","Serrated","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,235BLM.CR.NR-ND,235BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - CHAIN NOSE HE,0,0,"29.80000","0","10","-","Active","Electronics","Snipe (Chain) Nose","Straight","Smooth","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,235M.CR.NR-ND,235M.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - CHAIN NOSE HE,0,0,"29.80000","0","10","-","Active","Electronics","Snipe (Chain) Nose","Straight","Serrated","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,236BLM.CR.NR-ND,236BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - ROUND/FLAT HE,0,0,"29.80000","0","10","-","Active","Electronics","-","Straight","Smooth","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,237BLM.CR.NR-ND,237BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - SNIPE/FLAT HE,0,0,"29.80000","0","10","-","Active","Electronics","-","Straight","Smooth","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,238BLM.CR.NR-ND,238BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - ROUND/CONCAVE,0,0,"29.80000","0","10","-","Active","Electronics","-","Straight","Smooth","ESD Safe","5.12"" (130.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,239BLM.CR.NR-ND,239BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - FLAT NOSE HEA,0,0,"29.80000","0","10","-","Active","Electronics","Flat Nose","Straight","Smooth","ESD Safe","4.53"" (115.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,240BLM.CR.NR-ND,240BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - ROUND NOSE HE,0,0,"29.80000","0","10","-","Active","Electronics","Round Nose","Straight","Smooth","ESD Safe","4.53"" (115.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,241ABLM.CR.NR-ND,241ABLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - TAPERED SNIPE,0,0,"29.80000","0","10","-","Active","Electronics","Snipe (Chain) Nose","Straight","Smooth","ESD Safe","4.53"" (115.0mm)"
https://www.ideal-tek.com/public/doc/Star-tek_Pliers_leaflet.pdf,-,241BLM.CR.NR-ND,241BLM.CR.NR,Ideal-tek S.A.,PRECISION PLIERS - SNIPE NOSE HE,0,0,"29.80000","0","10","-","Active","Electronics","Snipe (Chain) Nose","Straight","Smooth","ESD Safe","4.53"" (115.0mm)"
-,-,82139-ND,82139,Apex Tool Group,PLR 7"" INTERNAL SNP RNG STRT,0,0,"29.84000","0","12","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","-","7.00"" (177.8mm)"
-,-,82140-ND,82140,Apex Tool Group,PLR 7"" INTERNAL SNP RNG 90D,0,0,"29.84000","0","12","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","-","7.00"" (177.8mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p118.pdf,//media.digikey.com/Photos/Wiha/MFG_32661.jpg,431-1864-ND,32661,Wiha,PLIERS ADJUSTABLE 10"",5,0,"29.88000","0","1","-","Active","Adjustable (Water Pump)","-","Straight","Serrated","Oil and Solvent Resistant, Soft Grips","10.00"" (254.0mm)"
-,-,CLP2SETN-ND,CLP2SETN,Apex Tool Group,LOCK PLIER SET-2PIECE CLP2SET,0,0,"29.92000","0","1","-","Active","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/ProPliersCutters&Crimpers_catVer2-1-12.pdf#Page=24,-,30905-ND,30905,Wiha,PLIERS COMBO FLAT NOSE 8"",3,0,"29.96000","0","1","-","Active","Combination","Flat Nose","Straight","Serrated","Ergonomic, Includes Cutter, Non-Slip, Soft Grips","8.00"" (203.2mm)"
-,-,67-929G-ND,67-929G,Apex Tool Group,PLR RET RNG EXT .070 0D,0,0,"30.02000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings","7.00"" (177.8mm)"
-,-,67-367G-ND,67-367G,Apex Tool Group,PLR NDL NSE 6-5/8 GRP,0,0,"30.10000","0","1","-","Active","Standard","Needle Nose","Straight","Partially Serrated","Non-Slip","6.88"" (174.6mm)"
-,-,67-917G-ND,67-917G,Apex Tool Group,PLR RET RNG EXT .025 0D,0,0,"30.14000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings","5.44"" (138.1mm)"
-,-,5437CENN-ND,5437CENN,Apex Tool Group,PLIER 7"" FLUSH CUT HVY DTY DIAG,0,0,"30.14000","0","6","-","Active","Standard","Flat Nose","Angled","Smooth","Non-Slip","7.00"" (177.8mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_CN255G.jpg,CN255GN-ND,CN255GN,Apex Tool Group,PLIER 5 BENT CHAIN NOSE CN255G,0,0,"30.20000","0","1","Xcelite®","Active","Electronics","Bent Nose","Angled 60°","Smooth","Soft Grips","5.00"" (127.0mm)"
-,-,67-159G-ND,67-159G,Apex Tool Group,PLR DIAG CUT 5-1/2 GRP,0,0,"30.31000","0","1","-","Active","Standard","Flat Nose","Angled","Smooth","Non-Slip","-"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_57CGV.jpg,57CGVN-ND,57CGVN,Apex Tool Group,PLIERS NEEDLE NOSE 5.69"",0,0,"30.40000","0","1","Xcelite®","Active","Standard","Needle Nose","Straight","Serrated","Soft Grips","5.69"" (144.5mm)"
-,-,7776CVNN-ND,7776CVNN,Apex Tool Group,"PLIER,SLD-JT,LONG,6CV,NEE",0,0,"30.45000","0","6","-","Active","Electronics","Long Nose","Straight","Partially Serrated","-","6.50"" (165.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,-,32684-ND,32684,Wiha,PLIERS RETAIN RING POINTED NOSE,0,0,"30.74000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For Internal Rings, Soft Grips","8.90"" (226.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,-,32692-ND,32692,Wiha,PLIERS RETAIN RING POINTED NOSE,0,0,"30.74000","0","1","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","For External Rings, Soft Grips","8.90"" (226.1mm)"
-,-,5427CVNN-ND,5427CVNN,Apex Tool Group,"PLIER,SLD-JT,HEAVY,7CV,DIAG",0,0,"30.75000","0","6","-","Active","Combination","Flat Nose","Straight","Smooth","Non-Slip","7.00"" (177.8mm)"
-,-,67-441G-ND,67-441G,Apex Tool Group,PLR FLT NSE 6-1/2 GRP,0,0,"30.80000","0","1","-","Active","Combination","Flat Nose","Straight","Partially Serrated","Includes Cutter, Non-Slip","6.50"" (165.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Insulated%20Pliers%20&%20Cutters%20p107.pdf,//media.digikey.com/Photos/Wiha/MFG_32810.jpg,32810-ND,32810,Wiha,PLIERS FLAT NOSE 6.3"",0,0,"31.04000","0","1","-","Active","Standard","Flat Nose","Straight","Serrated","Ergonomic, Insulated to 1000V, Non-Slip, Soft Grips","6.30"" (160.0mm)"
-,-,82074-ND,82074,Apex Tool Group,PLR LNG BENT NOSE 6"",0,0,"31.05000","0","6","-","Active","Standard","Needle Nose","Straight","-","-","6.00"" (152.4mm)"
-,-,6546NN-ND,6546NN,Apex Tool Group,"PLIER,SOLID-JOINT,LONG,CHAIN NOS",0,0,"31.17000","0","6","-","Active","Electronics","Long Nose","Straight","Partially Serrated","-","6.63"" (168.4mm)"
http://v.fastcdn.co/u/7e4e9c2d/12104938-0-Xcelite-Catalog-5506.pdf,//media.digikey.com/Photos/Apex%20Tool%20Photos/MFG_CN55GN.jpg,CN55GN-ND,CN55GN,Apex Tool Group,PLIER 51/2"" CURV LG NOSE SMTH J,0,0,"31.30000","0","1","Xcelite®","Active","Electronics","Long Nose","Angled 45°","Smooth","Soft Grips","5.00"" (127.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Wiha%20PDFs/Vinyl%20Grip%20Pliers%20&%20Cutters%20p120.pdf,-,32688-ND,32688,Wiha,PLIERS RETAIN RING POINTED NOSE,0,0,"31.56000","0","1","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","For Internal Rings, Soft Grips","8.90"" (226.1mm)"
//media.digikey.com/pdf/Data%20Sheets/Paladin%20PDFs/0351-06M.pdf,//media.digikey.com/Photos/Greenlee%20Communications/MFG_0351-06M.jpg,0351-06M-ND,0351-06M,Greenlee Communications,PLIERS LONG NOSE 6.63"",0,0,"31.67000","0","1","-","Active","Standard","Long Nose","Straight","Serrated","Includes Cutter, Soft Grips","6.63"" (168.4mm)"
-,-,145-ND,145,Apex Tool Group,PLR RAD HOSE PINCH OFF,0,0,"31.67000","0","1","-","Active","Standard","-","Straight","Serrated","-","-"
-,-,67-183G-ND,67-183G,Apex Tool Group,PLR DIAG CUT 4-3/16 GRP & SP,0,0,"31.75000","0","1","-","Active","Standard","Flat Nose","Angled","Smooth","Non-Slip","-"
-,-,82136-ND,82136,Apex Tool Group,PLR 7"" EXTERNAL SNP RNG STRT,0,0,"31.99000","0","12","-","Active","Retaining Ring","Pointed Nose","Straight","Smooth","-","7.00"" (177.8mm)"
-,-,82137-ND,82137,Apex Tool Group,PLR 7"" EXTERNAL SNP RNG 90D,0,0,"31.99000","0","12","-","Active","Retaining Ring","Pointed Nose","Angled 90°","Smooth","-","7.00"" (177.8mm)"
http://www.aventools.com/wp-content/uploads/2016/02/2016-product-catalog.pdf,//media.digikey.com/Photos/Aven%20Photos/10351.jpg,243-1437-ND,10351,Aven Tools,PLIERS COMBO FLAT NOSE 8.0"",4,0,"32.07000","0","1","-","Active","Combination","Flat Nose","Straight","Serrated","Includes Cutter","8.00"" (203.2mm)"
-,-,6546CVSMLNN-ND,6546CVSMLNN,Apex Tool Group,"PLIER,SLD-JT,LONG,6CV,CHAIN NOSE",0,0,"32.08000","0","3","-","Active","Electronics","Long Nose","Straight","Partially Serrated","-","6.63"" (168.4mm)"
-,-,7777CVNN-ND,7777CVNN,Apex Tool Group,"PLIER,SLD-JT,LONG,7CV,NEE",0,0,"32.08000","0","6","-","Active","Electronics","Long Nose","Straight","Smooth","-","7.00"" (177.8mm)"
-,-,PS20509C-ND,PS20509C,Apex Tool Group,"PLIER,9"",CA LINESMAN,PRO SERIES",0,0,"32.41000","0","3","-","Active","Combination","Long Nose","Straight","Smooth","-","8.00"" (203.2mm)"
-,-,PS6549C-ND,PS6549C,Apex Tool Group,"PLIER,9"",CA LONG NOSE,PRO SERIES",0,0,"32.41000","0","3","-","Active","Combination","Long Nose","Straight","Smooth","-","9.00"" (228.6mm)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1212834,-,1212834-ND,1212834,Phoenix Contact,COMBINATION PLIERS 165 MM INTERM,0,0,"32.67000","0","1","UNIFOX","Active","Combination","Flat Nose","Straight","Serrated","-","6.5"" (165.1mm)"
