Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Battery Cell Size","Voltage - Rated","Capacity","Size / Dimension","Termination Style"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_lithium_cr-v3p.pdf,//media.digikey.com/Photos/Panasonic%20Photos/CR-V3.JPG,P063-ND,CR-V3,Panasonic - BSG,BATTERY LITHIUM 3V CR-V3,341,0,"8.67000","0","1","-","Active","Lithium Manganese Dioxide","CR-V3","3V","3Ah","1.13"" L x 0.57"" W x 2.06"" H (28.6mm x 14.6mm x 52.2mm)","Flat Top (Non-Extending)"
//media.digikey.com/pdf/Data%20Sheets/Zeus/Zeus_AAA_RevV2.pdf,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_ZEUS-AAA.jpg,2059-ZEUSAAA-ND,ZEUS AAA,ZEUS Battery Products,BATTERY ALKALINE 1.5V AAA,91520,0,"0.34000","0","1","-","Active","Alkaline Manganese Dioxide","AAA","1.5V","1.32Ah","0.41"" Dia x 1.75"" H (10.5mm x 44.5mm)","Button Top (Extending)"
-,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_CR2032.jpg,2059-CR2032-ND,CR2032,ZEUS Battery Products,BATTERY LITHIUM 3V CR2032,59500,0,"0.37000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","220mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Zeus/Zeus_AA_RevV2.pdf,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_ZEUS-AA.jpg,2059-ZEUSAA-ND,ZEUS AA,ZEUS Battery Products,BATTERY ALKALINE 1.5V AA,51168,0,"0.37000","0","1","-","Active","Alkaline Manganese Dioxide","AA","1.5V","3Ah","0.57"" Dia x 1.98"" H (14.5mm x 50.4mm)","Button Top (Extending)"
-,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_CR2025.jpg,2059-CR2025-ND,CR2025,ZEUS Battery Products,BATTERY LITHIUM 3V CR2025,16000,0,"0.40000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","160mAh","0.79"" Dia x 0.10"" H (20.0mm x 2.5mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Zeus/CR2016_DS.pdf,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_CR2016.jpg,2059-CR2016-ND,CR2016,ZEUS Battery Products,BATTERY LITHIUM 3V CR2016,11950,0,"0.40000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","80mAh","0.79"" Dia x 0.06"" H (20.0mm x 1.6mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf5283b3496e3fc615261f65915827ad/cr2032_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-2032-JAUCH.jpg,1908-1385-ND,CR 2032 JAUCH (IB),Jauch Quartz,BATT LITHIUM COIN 3.0V,100000,0,"0.41000","0","1","CR2032","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","240mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf5282f14e999b05ceb73654b711b9c2/cr2016_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-2016-JAUCH.jpg,1908-1383-ND,CR 2016 JAUCH (IB),Jauch Quartz,BATT LITHIUM COIN 3.0V,54000,0,"0.41000","0","1","CR2016","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","85mAh","0.79"" Dia x 0.06"" H (20.0mm x 1.6mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf52835493821fc82dc82f0effbe6425/cr2025_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-2025-JAUCH.jpg,1908-1384-ND,CR 2025 JAUCH (IB),Jauch Quartz,BATT LITHIUM COIN 3.0V,28800,0,"0.41000","0","1","CR2025","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","165mAh","0.79"" Dia x 0.10"" H (20.0mm x 2.5mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2016.jpg,CR2016//12T1AWW-ND,CR2016//12T1AWW,Murata Electronics North America,CR STANDARD,14380,0,"0.47000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","90mAh","0.79"" Dia x 0.06"" H (20.0mm x 1.6mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2032.jpg,CR2032//14T2BWW-ND,CR2032//14T2BWW,Murata Electronics North America,CR STANDARD,10943,0,"0.47000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","220mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2025.jpg,CR2025//07T1AWW-ND,CR2025//07T1AWW,Murata Electronics North America,CR STANDARD,8351,0,"0.47000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","160mAh","0.79"" Dia x 0.10"" H (20.0mm x 2.5mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Zeus/CR1616_DS.pdf,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_CR1616.jpg,2059-CR1616-ND,CR1616,ZEUS Battery Products,BATTERY LITHIUM 3V CR1616,15000,0,"0.64000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","50mAh","0.63"" Dia x 0.06"" H (16.0mm x 1.6mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf52819ce16e9fd3cbdab57903d490d2/cr1220_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-1220-JAUCH.jpg,1908-1380-ND,CR 1220 JAUCH (IB),Jauch Quartz,BATT LITHIUM COIN 3.0V,14400,0,"0.75000","0","1","CR1220","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","40mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR1220.jpg,CR1220//20M1AWW-ND,CR1220//20M1AWW,Murata Electronics North America,CR STANDARD,9774,0,"0.87000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","40mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR1216.jpg,CR1216//20M1AWW-ND,CR1216//20M1AWW,Murata Electronics North America,CR STANDARD,1664,0,"0.87000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 12.5mm","3V","30mAh","0.49"" Dia x 0.06"" H (12.5mm x 1.6mm)","Requires Holder"
https://www.murata.com/en-us/products/productdata/8802945597470/LR44-A76-DATASHEET.pdf,//media.digikey.com/Photos/Murata%20Photos/LR44.jpg,490-18190-ND,LR44/8MR1WW,Murata Electronics North America,ALKALINE MANGANESE BATTERIES,7782,0,"0.90000","0","1","-","Active","Alkaline Manganese Dioxide","Coin, 11.6mm","1.5V","120mAh","0.46"" Dia x 0.21"" H (11.6mm x 5.4mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR1616.jpg,CR1616//12M1AWW-ND,CR1616//12M1AWW,Murata Electronics North America,CR STANDARD,2393,0,"1.02000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","60mAh","0.63"" Dia x 0.06"" H (16.0mm x 1.6mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR1620.jpg,CR1620//12M1AWW-ND,CR1620//12M1AWW,Murata Electronics North America,CR STANDARD,2282,0,"1.02000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","80mAh","0.63"" Dia x 0.08"" H (16.0mm x 2.0mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf528210eff93cb0a5d2af386d380e93/cr1620_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-1620-JAUCH.jpg,1908-1381-ND,CR 1620 JAUCH (IB),Jauch Quartz,BATT LITHIUM COIN 3.0V,10500,0,"1.07000","0","1","CR1620","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","75mAh","0.63"" Dia x 0.08"" H (16.0mm x 2.0mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR1632.jpg,CR1632//12M1AWW-ND,CR1632//12M1AWW,Murata Electronics North America,CR STANDARD,23980,0,"1.08000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","140mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","Requires Holder"
https://www.murata.com/en-us/products/productdata/8802803744798/CR2032X-DATASHEET.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2032X.jpg,490-18191-ND,CR2032X/14M2BWW,Murata Electronics North America,COIN MANGANESE DIOXIDE LITHIUM B,1394,0,"1.08000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","220mAh","0.79"" Dia x 0.13"" H (20.0mm x 3.2mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf5282921d3d017b9c7307f5676daa91/cr1632_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-1632-JAUCH.jpg,1908-1382-ND,CR 1632 JAUCH (IB),Jauch Quartz,BATT LITHIUM COIN 3.0V,27000,0,"1.17000","0","1","CR1632","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","135mAh","0.63"" Dia x 0.13"" H (16.0mm x 3.2mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf52848c12a481a8e805be47d1ee6687/cr2450_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-2450-JAUCH.jpg,1908-1386-ND,CR 2450 JAUCH (IB),Jauch Quartz,BATT LITHIUM COIN 3.0V,26000,0,"1.17000","0","1","CR2450","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","610mAh","0.96"" Dia x 0.20"" H (24.5mm x 5.0mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf5284143509edefdc5accc17a854a36/cr2354_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-2354-JAUCH.jpg,1908-1387-ND,CR 2354 JAUCH (IB),Jauch Quartz,BATT LITHIUM COIN 3.0V,9890,0,"1.17000","0","1","CR2354","Active","Lithium Manganese Dioxide","Coin, 23.0mm","3V","530mAh","0.91"" Dia x 0.21"" H (23.0mm x 5.4mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Zeus/CR2450_DS.pdf,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_CR2450.jpg,2059-CR2450-ND,CR2450,ZEUS Battery Products,BATTERY LITHIUM 3V CR2450,1200,0,"1.19000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","580mAh","0.96"" Dia x 0.20"" H (24.5mm x 5.0mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2450.jpg,CR2450//09T1BWW-ND,CR2450//09T1BWW,Murata Electronics North America,CR STANDARD,5370,0,"1.22000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","610mAh","0.96"" Dia x 0.20"" H (24.5mm x 5.0mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2430.jpg,CR2430//15T1BWW-ND,CR2430//15T1BWW,Murata Electronics North America,CR STANDARD,2933,0,"1.22000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","300mAh","0.96"" Dia x 0.12"" H (24.5mm x 3.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Zeus/Zeus_C_RevV2.pdf,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_ZEUS-C.jpg,2059-ZEUSC-ND,ZEUS C,ZEUS Battery Products,BATTERY ALKALINE 1.5V C,15519,0,"1.24000","0","1","-","Active","Alkaline Manganese Dioxide","C","1.5V","8Ah","1.02"" Dia x 1.97"" H (26.0mm x 50.0mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR626W_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR626W.jpg,728-1111-ND,SR626W,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 6.8MM,1348,0,"1.38000","0","1","-","Active","Silver Oxide","Coin, 6.8mm","1.55V","28mAh","0.27"" Dia x 0.10"" H (6.8mm x 2.6mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2050W.jpg,CR2050W/05M1AWW-ND,CR2050W/05M1AWW,Murata Electronics North America,CR HEAT-RESISTANT,2680,0,"1.44000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 20.0mm","3V","345mAh","0.79"" Dia x 0.20"" H (20.0mm x 5.0mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Zeus/Zeus_D_RevV2.pdf,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_ZEUS-D.jpg,2059-ZEUSD-ND,ZEUS D,ZEUS Battery Products,BATTERY ALKALINE 1.5V D,9784,0,"1.53000","0","1","-","Active","Alkaline Manganese Dioxide","D","1.5V","18.4Ah","1.34"" Dia x 2.40"" H (34.0mm x 61.0mm)","Button Top (Extending)"
https://www.murata.com/en-us/products/productdata/8802945859614/SR626-376-DATASHEET.pdf,//media.digikey.com/Photos/Murata%20Photos/SR626.jpg,490-18186-ND,SR626/8MR1WW,Murata Electronics North America,SILVER OXIDE BATTERIES,8000,0,"1.54000","0","1","-","Active","Silver Oxide","Coin, 6.8mm","1.55V","28mAh","0.27"" Dia x 0.10"" H (6.8mm x 2.6mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1025-datasheet.pdf,-,P704-ND,CR-1025/H9BN,Panasonic - BSG,LITHIUM BATTERY NON-RECHARGEABLE,1280,0,"1.76000","0","1","CR1025","Active","Lithium Manganese Dioxide","Coin, 10.0mm","3V","30mAh","0.39"" Dia x 0.10"" H (10.0mm x 2.5mm)","Requires Holder"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/k70e.ashx?la=en-us,//media.digikey.com/Photos/Murata%20Photos/MFG_CR2477W.jpg,CR2477W/02M1AWW-ND,CR2477W/02M1AWW,Murata Electronics North America,CR HEAT-RESISTANT,1732,0,"2.12000","0","1","-","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","Requires Holder"
https://www.murata.com/en-us/products/productdata/8802945957918/SR920-DATASHEET.pdf,//media.digikey.com/Photos/Murata%20Photos/SR920.jpg,490-18187-ND,SR920/8MR1WW,Murata Electronics North America,SILVER OXIDE BATTERIES,8000,0,"2.26000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","40mAh","0.37"" Dia x 0.08"" H (9.5mm x 2.1mm)","Requires Holder"
https://www.murata.com/en-us/products/productdata/8802945990686/SR927-399-DATASHEET.pdf,//media.digikey.com/Photos/Murata%20Photos/SR927.jpg,490-18188-ND,SR927/8MR1WW,Murata Electronics North America,SILVER OXIDE BATTERIES,8000,0,"2.26000","0","1","-","Active","Silver Oxide","Coin, 9.5mm","1.55V","60mAh","0.37"" Dia x 0.11"" H (9.5mm x 2.7mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf5284ea1f2d94d1ec1a4be5173ad396/cr2477_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-2477-JAUCH.jpg,1908-1388-ND,CR 2477 JAUCH (IB),Jauch Quartz,BATT LITHIUM COIN 3.0V,9600,0,"2.40000","0","1","CR2477","Active","Lithium Manganese Dioxide","Coin, 24.5mm","3V","1Ah","0.96"" Dia x 0.30"" H (24.5mm x 7.7mm)","Requires Holder"
https://www.jauch.com/downloadfile/5bf52cac0d3ee9e4586189002b271b976/cr123a_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-123-A-JAUCH-IB.jpg,1908-1378-ND,CR 123 A JAUCH IB,Jauch Quartz,BATT LITHIUM CYLINDRICAL 3.0V,50378,0,"2.42000","0","1","CR123A","Active","Lithium Manganese Dioxide","CR123A","3V","1.5mAh","0.67"" Dia x 1.35"" H (17.0mm x 34.2mm)","Button Top (Extending)"
https://www.jauch.com/downloadfile/5bf52ca5c5261399ebab3ff866e5fa33e/cr2_jauch.pdf,//media.digikey.com/Photos/Jauch%20Quartz/MFG_CR-2-JAUCH-(IB).jpg,1908-1379-ND,CR 2 JAUCH (IB),Jauch Quartz,BATT LITHIUM CYLINDRICAL 3.0V,49957,0,"2.42000","0","1","CR2","Active","Lithium Manganese Dioxide","CR2","3V","900mAh","0.61"" Dia x 1.06"" H (15.6mm x 27.0mm)","Button Top (Extending)"
-,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_ZEUS-CR-2.jpg,2059-ZEUSCR-2-ND,ZEUS CR-2,ZEUS Battery Products,BATTERY LITHIUM 3V CR2,2000,0,"2.51000","0","1","-","Active","Lithium Manganese Dioxide","CR2","3V","800mAh","0.61"" Dia x 1.06"" H (15.6mm x 27.0mm)","Button Top (Extending)"
-,//media.digikey.com/photos/ZEUS-Battery-Products/MFG_ZEUS-CR-123A.jpg,2059-ZEUSCR-123A-ND,ZEUS CR-123A,ZEUS Battery Products,BATTERY LITHIUM 3V CR123A,1780,0,"2.70000","0","1","-","Active","Lithium Manganese Dioxide","CR123A","3V","1.5Ah","0.67"" Dia x 1.36"" H (17.0mm x 34.5mm)","Button Top (Extending)"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR43SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR43_11.6mmx4.2mm.JPG,728-1109-ND,SR43SW,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,171,0,"3.29000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","120mAh","0.46"" Dia x 0.17"" H (11.6mm x 4.2mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR43W_DS.pdf,-,728-1119-ND,SR43W,Seiko Instruments,BATT SLVR OX 1.55V COIN 11.6MM,125,0,"3.29000","0","1","-","Active","Silver Oxide","Coin, 11.6mm","1.55V","120mAh","0.46"" Dia x 0.17"" H (11.6mm x 4.2mm)","Requires Holder"
http://www.tadiranbat.com/assets/tl-4902.pdf,-,439-1067-ND,TL-4902/S,Tadiran Batteries,BATTERY LITHIUM 3.6V 1/2 AA,1256,0,"5.99000","0","1","XOL","Active","Lithium Thionyl Chloride","1/2AA","3.6V","1.2Ah","0.57"" Dia x 0.99"" H (14.5mm x 25.2mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-4955.pdf,-,439-1069-ND,TL-4955/S,Tadiran Batteries,BATTERY LITHIUM 3.6V 2/3 AA,530,0,"6.77000","0","1","XOL","Active","Lithium Thionyl Chloride","2/3AA","3.6V","1.65Ah","0.57"" Dia x 1.32"" H (14.5mm x 33.5mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-4955.pdf,-,439-1062-ND,TL-4955/P,Tadiran Batteries,2/3 AA XOL CLYLINDRICAL CELL,496,0,"6.95000","0","1","XOL","Active","Lithium Thionyl Chloride","2/3AA","3.6V","1.65Ah","0.57"" Dia x 1.32"" H (14.5mm x 33.5mm)","Axial Leaded"
https://www.molex.com/pdm_docs/sd/132990001_sd.pdf,//media.digikey.com/photos/Molex/MFG_0132990001.jpg,WM22684-ND,0132990001,Molex,3.0V PLUS PRINTED BATTERY,692,0,"7.33000","0","1","13299","Active","Thin Film (Zinc Carbon)","-","3V","10mAh","2.36"" L x 1.65"" W x 0.03"" H (60.0mm x 42.0mm x 0.7mm)","Requires Holder"
-,-,439-1061-ND,TL-4903/T,Tadiran Batteries,AA XOL CLYLINDRICAL CELL,1078,0,"7.73000","0","1","XOL","Active","Lithium Thionyl Chloride","AA","3.6V","2.4Ah","0.57"" Dia x 1.99"" H (14.5mm x 50.5mm)","Solder Tab"
https://www.molex.com/pdm_docs/sd/133310001_sd.pdf,//media.digikey.com/Photos/Molex/MFG_0133310001.jpg,WM22683-ND,0133310001,Molex,1.5V PLUS PRINTED BATTERY,955,0,"8.86000","0","1","13331","Active","Thin Film (Zinc Carbon)","-","1.5V","90mAh","2.83"" L x 2.36"" W x 0.03"" H (72.0mm x 60.0mm x 0.7mm)","Requires Holder"
http://www.tadiranbat.com/assets/tlh-5903.pdf,-,439-1071-ND,TLH-5903/T,Tadiran Batteries,BATTERY LITHIUM 3.6V AA,900,0,"8.94000","0","1","TLH","Active","Lithium Thionyl Chloride","AA","3.6V","2Ah","-","Solder Tab"
http://www.tadiranbat.com/assets/tl-4920.pdf,-,439-1063-ND,TL-4920/S,Tadiran Batteries,C XOL CLYLINDRICAL CELL,714,0,"15.90000","0","1","XOL","Active","Lithium Thionyl Chloride","C","3.6V","8.5Ah","1.03"" Dia x 1.97"" H (26.2mm x 50.0mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-4920.pdf,-,439-1064-ND,TL-4920/T,Tadiran Batteries,C XOL CLYLINDRICAL CELL,350,0,"16.40000","0","1","XOL","Active","Lithium Thionyl Chloride","C","3.6V","8.5Ah","1.03"" Dia x 1.97"" H (26.2mm x 50.0mm)","Solder Tab"
http://www.tadiranbat.com/assets/tl-4930.pdf,-,439-1065-ND,TL-4930/S,Tadiran Batteries,D XOL CLYLINDRICAL CELL,378,0,"20.92000","0","1","XOL","Active","Lithium Thionyl Chloride","D","3.6V","19Ah","1.30"" Dia x 2.42"" H (32.9mm x 61.5mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-4930.pdf,-,439-1066-ND,TL-4930/T,Tadiran Batteries,D XOL CLYLINDRICAL CELL,101,0,"21.43000","0","1","XOL","Active","Lithium Thionyl Chloride","D","3.6V","19Ah","1.30"" Dia x 2.42"" H (32.9mm x 61.5mm)","Solder Tab"
http://data.energizer.com/pdfs/cr1616.pdf,//media.digikey.com/photos/Energizer%20Photos/CR1616.jpg,N034-ND,CR1616VP,Energizer Battery Company,BATTERY LITHIUM 3V COIN 16MM,12519,0,"0.84000","0","1","CR1616","Obsolete","Lithium Manganese Dioxide","Coin, 16.0mm","3V","55mAh","0.63"" Dia x 0.06"" H (16.0mm x 1.6mm)","Requires Holder"
http://data.energizer.com/pdfs/cr1220.pdf,//media.digikey.com/photos/Energizer%20Photos/CR1220.jpg,N033-ND,CR1220VP,Energizer Battery Company,BATTERY LITHIUM 3V COIN 12.5MM,14134,0,"0.97000","0","1","CR1220","Obsolete","Lithium Manganese Dioxide","Coin, 12.5mm","3V","40mAh","0.49"" Dia x 0.08"" H (12.5mm x 2.0mm)","Requires Holder"
http://data.energizer.com/pdfs/cr2430.pdf,//media.digikey.com/photos/Energizer%20Photos/CR2430VP.jpg,N603-ND,CR2430VP,Energizer Battery Company,BATTERY LITHIUM 3V COIN 24.5MM,34880,0,"1.27000","0","1","CR2430","Obsolete","Lithium Manganese Dioxide","Coin, 24.5mm","3V","290mAh","0.96"" Dia x 0.12"" H (24.5mm x 3.0mm)","Requires Holder"
-,//media.digikey.com/Photos/PUI%20Audio/AM1PAI%5EB.JPG,P685-ND,AM-1PAI/B,Panasonic - BSG,BATTERY ALKALINE 1.5V D,5906,0,"2.24000","0","1","AM","Obsolete","Alkaline Manganese Dioxide","D","1.5V","-","-","Button Top (Extending)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic-lithium-cr1612-datasheet.pdf,//media.digikey.com/photos/Panasonic%20Photos/CR1612^BE.jpg,P041-ND,CR-1612/BN,Panasonic - BSG,BATTERY LITHIUM 3V COIN 16MM,522,0,"2.55000","0","1","CR1612","Active","Lithium Manganese Dioxide","Coin, 16.0mm","3V","40mAh","0.63"" Dia x 0.05"" H (16.0mm x 1.2mm)","Requires Holder"
https://na.industrial.panasonic.com/sites/default/pidsa/files/lr20xwa-datasheet.pdf,//media.digikey.com/Photos/Panasonic%20Photos/LR20XWA%5EBB.JPG,P643-ND,LR20XWA/BB,Panasonic - BSG,BATTERY ALKALINE 1.5V D,37,0,"1.85000","0","1","LR20","Active","Alkaline Manganese Dioxide","D","1.5V","-","1.35"" Dia x 2.42"" H (34.2mm x 61.5mm)","Button Top (Extending)"
http://www.tadiranbat.com/assets/tl-5276-w.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5276^W.jpg,439-1027-ND,TL-5276/W,Tadiran Batteries,BATTERY LITHIUM 3.6V PACK W/LEAD,36,0,"8.42000","0","1","XTRA","Active","Lithium Thionyl Chloride","Pack with Leads","3.6V","1Ah","0.66"" Dia x 1.13"" H (16.8mm x 28.6mm)","Wire Leads with Connector"
http://www.tadiranbat.com/assets/tl-5930-f.pdf,//media.digikey.com/photos/Tadiran%20Batteries%20Photos/TL-5930^F.jpg,439-1028-ND,TL-5930/F,Tadiran Batteries,BATTERY LITHIUM 3.6V PACK W/LEAD,61,0,"24.42000","0","1","iXtra","Active","Lithium Thionyl Chloride","Pack with Leads","3.6V","19Ah","1.38"" Dia x 2.46"" H (35.0mm x 62.5mm)","Wire Leads with Connector"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR616SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR616_6.8mmx1.6mm.JPG,728-1093-ND,SR616SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 6.8MM,788,0,"0.97000","0","1","-","Active","Silver Oxide","Coin, 6.8mm","1.55V","16mAh","0.27"" Dia x 0.06"" H (6.8mm x 1.6mm)","Requires Holder"
https://www.sii.co.jp/en/me/files/2018/04/MicroBattery_catalogue_E_2018_forWeb.pdf,-,728-1128-ND,SR626SW-30,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 6.8MM,584,0,"0.97000","0","1","-","Active","Silver Oxide","Coin, 6.8mm","1.55V","30mAh","0.27"" Dia x 0.10"" H (6.8mm x 2.6mm)","Requires Holder"
//media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/SR621SW_DS.pdf,//media.digikey.com/Photos/Seiko%20Instr%20Photos/SR621_6.8mmx2.0mm.JPG,728-1094-ND,SR621SW,Seiko Instruments,BATTERY SLVR OX 1.55V COIN 6.8MM,341,0,"0.97000","0","1","-","Active","Silver Oxide","Coin, 6.8mm","1.55V","23mAh","0.27"" Dia x 0.08"" H (6.8mm x 2.0mm)","Requires Holder"
