Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Type, Function","Style","Battery Cell Size","Number of Cells","Battery Series","Mounting Type","Termination Style","Height Above Board","Operating Temperature"
http://www.keyelco.com/product-pdf.cfm?p=910,//media.digikey.com/photos/Keystone%20Elect%20Photos/5223.jpg,36-5223-ND,5223,Keystone Electronics,BATT CNTCT SOLID MULTI SLDR LUG,217920,207100,"0.14000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Solid (Positive)","Multiple","-","-","Custom","Solder Lug","-","-"
http://www.keyelco.com/product-pdf.cfm?p=897,//media.digikey.com/photos/Keystone%20Elect%20Photos/5226.jpg,36-5226-ND,5226,Keystone Electronics,BATT CNTCT SOLID MULTI SLDR LUG,30491,239500,"0.14000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Solid (Positive)","Multiple","-","-","Custom","Solder Lug","-","-"
http://www.keyelco.com/product-pdf.cfm?p=13963,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_112TR.jpg,36-112TR-ND,112TR,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,95000,0,"0.14978","0","5000","-","Active","Coin Cell, Contact","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.041"" (1.05mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=13963,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_112TR.jpg,36-112CT-ND,112TR,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,100198,0,"0.34000","0","1","-","Active","Coin Cell, Contact","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.041"" (1.05mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=13963,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_112TR.jpg,36-112DKR-ND,112TR,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,100198,0,"Digi-Reel","0","1","-","Active","Coin Cell, Contact","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.041"" (1.05mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14157,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_118.jpg,36-118TR-ND,118TR,Keystone Electronics,BATTERY CONTACT SOLID MULTI SMD,40000,30000,"0.14978","0","5000","-","Active","Coin Cell, Contact","Contact Solid (Negative)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.041"" (1.05mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14157,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_118.jpg,36-118CT-ND,118TR,Keystone Electronics,BATTERY CONTACT SOLID MULTI SMD,51012,33149,"0.34000","0","1","-","Active","Coin Cell, Contact","Contact Solid (Negative)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.041"" (1.05mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14157,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_118.jpg,36-118DKR-ND,118TR,Keystone Electronics,BATTERY CONTACT SOLID MULTI SMD,51012,33149,"Digi-Reel","0","1","-","Active","Coin Cell, Contact","Contact Solid (Negative)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.041"" (1.05mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=847,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_206.jpg,36-206-ND,206,Keystone Electronics,BATTERY AA SMD TAB,3272,0,"0.17000","0","1","-","Active","Cylindrical, Contact (Single)","-","AA","-","-","PCB, Surface Mount","SMD (SMT) Tab","0.500"" (12.70mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14181,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_120.jpg,36-120TR-ND,120TR,Keystone Electronics,BATTERY CONTACT SOLID MULTI SMD,87000,0,"0.17093","0","3000","-","Active","Coin Cell, Contact","Contact Solid (Positive)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.070"" (1.78mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14181,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_120.jpg,36-120CT-ND,120TR,Keystone Electronics,BATTERY CONTACT SOLID MULTI SMD,91690,0,"0.37000","0","1","-","Active","Coin Cell, Contact","Contact Solid (Positive)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.070"" (1.78mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14181,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_120.jpg,36-120DKR-ND,120TR,Keystone Electronics,BATTERY CONTACT SOLID MULTI SMD,91690,0,"Digi-Reel","0","1","-","Active","Coin Cell, Contact","Contact Solid (Positive)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.070"" (1.78mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=878,//media.digikey.com/photos/Keystone%20Elect%20Photos/238.jpg,36-238-ND,238,Keystone Electronics,BATTERY CONTACT SOLID MULTIPLE,91689,273200,"0.18000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Solid (Positive)","Multiple","-","-","Custom","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=13964,//media.digikey.com/Photos/Keystone%20Elect%20Photos/110TR.JPG,36-110TR-ND,110TR,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,170000,0,"0.18813","0","2000","-","Active","Coin Cell, Contact","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=13964,//media.digikey.com/Photos/Keystone%20Elect%20Photos/110TR.JPG,36-110CT-ND,110TR,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,171865,0,"0.37000","0","1","-","Active","Coin Cell, Contact","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=13964,//media.digikey.com/Photos/Keystone%20Elect%20Photos/110TR.JPG,36-110DKR-ND,110TR,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,171865,0,"Digi-Reel","0","1","-","Active","Coin Cell, Contact","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.125"" (3.17mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=829,//media.digikey.com/photos/Keystone%20Elect%20Photos/590.JPG,36-590-ND,590,Keystone Electronics,BATT CONTACT SPRING MULTI PC PIN,217254,234300,"0.19000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","Multiple","-","-","PCB, Through Hole","PC Pin","0.450"" (11.43mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/228_Anneal_Steel_Spring_Dwg_3-19-13.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/228.jpg,36-228-ND,228,Keystone Electronics,BATTERY CONTACT SOLID MULTIPLE,162816,215700,"0.19000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Solid (Positive)","Multiple","-","-","Custom","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=832,//media.digikey.com/photos/Keystone%20Elect%20Photos/596.JPG,36-596-ND,596,Keystone Electronics,BATT CONTACT SOLID MULTI PC PIN,56243,365000,"0.19000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Solid (Positive)","Multiple","-","-","PCB, Through Hole","PC Pin","0.450"" (11.43mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14192,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_122.jpg,36-122TR-ND,122TR,Keystone Electronics,BATTERY CONTACT SOLID MULTI SMD,53000,53000,"0.19513","0","1000","-","Active","Coin Cell, Contact","Contact Solid (Positive)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.213"" (5.40mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14192,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_122.jpg,36-122CT-ND,122TR,Keystone Electronics,BATTERY CONTACT SOLID MULTI SMD,54883,53624,"0.38000","0","1","-","Active","Coin Cell, Contact","Contact Solid (Positive)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.213"" (5.40mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14192,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_122.jpg,36-122DKR-ND,122TR,Keystone Electronics,BATTERY CONTACT SOLID MULTI SMD,54883,53624,"Digi-Reel","0","1","-","Active","Coin Cell, Contact","Contact Solid (Positive)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.213"" (5.40mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=900,//media.digikey.com/photos/Keystone%20Elect%20Photos/5201.jpg,36-5201-ND,5201,Keystone Electronics,BATT CNTCT SPRING MULTI SLDR LUG,198527,323800,"0.23000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Coil)","Multiple","-","-","Custom","Solder Lug","-","-"
http://www.keyelco.com/product-pdf.cfm?p=798,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3034TR.jpg,36-3034TR-ND,3034TR,Keystone Electronics,BATTERY RETAINER COIN 20MM SMD,105500,58500,"0.23806","0","500","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.160"" (4.06mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=798,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3034TR.jpg,36-3034CT-ND,3034TR,Keystone Electronics,BATTERY RETAINER COIN 20MM SMD,105759,58710,"0.43000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.160"" (4.06mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=798,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3034TR.jpg,36-3034DKR-ND,3034TR,Keystone Electronics,BATTERY RETAINER COIN 20MM SMD,105759,58710,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.160"" (4.06mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=875,//media.digikey.com/photos/Keystone%20Elect%20Photos/209.jpg,36-209-ND,209,Keystone Electronics,BATTERY CONTACT SPRING MULTIPLE,272468,408500,"0.25000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","Multiple","-","-","Custom","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=874,//media.digikey.com/photos/Keystone%20Elect%20Photos/204.jpg,36-204-ND,204,Keystone Electronics,BATTERY CONTACT SPRING MULTIPLE,99150,148500,"0.25000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","Multiple","-","-","Custom","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=892,//media.digikey.com/photos/Keystone%20Elect%20Photos/5204.jpg,36-5204-ND,5204,Keystone Electronics,BATT CNTCT SPRING MULTI SLDR LUG,89297,220600,"0.25000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Coil)","Multiple","-","-","Custom","Solder Lug","-","-"
http://www.keyelco.com/product-pdf.cfm?p=830,//media.digikey.com/photos/Keystone%20Elect%20Photos/591.JPG,36-591-ND,591,Keystone Electronics,BATT CONTACT SPRING AAA PC PIN,38944,0,"0.25000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","AAA","-","-","PCB, Through Hole","PC Pin","0.395"" (10.02mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=820,//media.digikey.com/Photos/Keystone%20Elect%20Photos/5230.jpg,36-5230-ND,5230,Keystone Electronics,BATT CNTCT SPRING MULTI SMD TAB,73642,101200,"0.26000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","Multiple","-","-","PCB, Surface Mount","SMD (SMT) Tab","0.388"" (9.86mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=774,//media.digikey.com/Photos/3M%20Photos/2991.jpg,36-2991TR-ND,2991TR,Keystone Electronics,COIN CELL PC NEG BOTTOM CONTACT,66000,279000,"0.26960","0","1500","-","Active","Coin Cell, Contact","-","-","-","-","PCB, Surface Mount","SMD (SMT) Tab","0.016"" (0.41mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=774,//media.digikey.com/Photos/3M%20Photos/2991.jpg,36-2991CT-ND,2991TR,Keystone Electronics,COIN CELL PC NEG BOTTOM CONTACT,67296,279300,"0.51000","0","1","-","Active","Coin Cell, Contact","-","-","-","-","PCB, Surface Mount","SMD (SMT) Tab","0.016"" (0.41mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=774,//media.digikey.com/Photos/3M%20Photos/2991.jpg,36-2991DKR-ND,2991TR,Keystone Electronics,COIN CELL PC NEG BOTTOM CONTACT,67296,279300,"Digi-Reel","0","1","-","Active","Coin Cell, Contact","-","-","-","-","PCB, Surface Mount","SMD (SMT) Tab","0.016"" (0.41mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=890,//media.digikey.com/photos/Keystone%20Elect%20Photos/5202.jpg,36-5202-ND,5202,Keystone Electronics,BATTERY CONTACT SPRING MULTIPLE,50152,89900,"0.28000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Coil)","Multiple","-","-","Custom","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=898,//media.digikey.com/Photos/Keystone%20Elect%20Photos/5227.jpg,36-5227-ND,5227,Keystone Electronics,BATT CONTACT SOLID MULTI 2 CELL,8312,107000,"0.28000","0","1","-","Active","Cylindrical, Contact (Dual)","Contact Solid (Positive)","Multiple","2","-","Custom","-","-","-"
https://linxtechnologies.com/wp/wp-content/uploads/bat-hld-001-thm.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/BAT-HLD-001-THM.JPG,BAT-HLD-001-THM-ND,BAT-HLD-001-THM,Linx Technologies Inc.,BATTERY RETAINER COIN PC PIN,33737,0,"0.29000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2025, 2032","PCB, Through Hole","PC Pin","0.165"" (4.20mm)","-"
https://linxtechnologies.com/wp/wp-content/uploads/bat-hld-001.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/BAT-HLD-001.jpg,BAT-HLD-001-ND,BAT-HLD-001,Linx Technologies Inc.,BATTERY RETAINER COIN 20MM SMD,32801,0,"0.29000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.165"" (4.20mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=858,//media.digikey.com/photos/Keystone%20Elect%20Photos/78.JPG,36-78-ND,78,Keystone Electronics,BATTERY HOLDER CLIP D,5049,40000,"0.29000","0","1","-","Active","Cylindrical, Holder","Holder Clip (No Contacts)","D","1","-","Chassis Mount","-","-","-"
http://www.keyelco.com/product-pdf.cfm?p=761,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_2996TR.jpg,36-2996TR-ND,2996TR,Keystone Electronics,BATTERY RETAINER COIN SMD TAB,32400,25200,"0.29920","0","600","-","Active","Coin Cell, Retainer","Retainer","Coin, 11.6mm","1","303, 357, G-13, LR44, MS76, SR44, PX76A, V313","PCB, Surface Mount","SMD (SMT) Tab","0.235"" (5.97mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=761,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_2996TR.jpg,36-2996CT-ND,2996TR,Keystone Electronics,BATTERY RETAINER COIN SMD TAB,33225,25640,"0.79000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 11.6mm","1","303, 357, G-13, LR44, MS76, SR44, PX76A, V313","PCB, Surface Mount","SMD (SMT) Tab","0.235"" (5.97mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=761,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_2996TR.jpg,36-2996DKR-ND,2996TR,Keystone Electronics,BATTERY RETAINER COIN SMD TAB,33225,25640,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 11.6mm","1","303, 357, G-13, LR44, MS76, SR44, PX76A, V313","PCB, Surface Mount","SMD (SMT) Tab","0.235"" (5.97mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=798,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3034.jpg,36-3034-ND,3034,Keystone Electronics,BATTERY RETAINER COIN 20MM SMD,25803,1600,"0.31000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2020, 2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.160"" (4.06mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=828,//media.digikey.com/photos/Keystone%20Elect%20Photos/92.jpg,36-92-ND,92,Keystone Electronics,BATTERY CONTACT CLIP A/AA PC PIN,104752,0,"0.32000","0","1","-","Active","Cylindrical, Clip","Contact Clip","A, AA","1","-","PCB, Through Hole","PC Pin","0.593"" (15.06mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=763,//media.digikey.com/photos/Keystone%20Elect%20Photos/2998.JPG,36-2998-ND,2998,Keystone Electronics,BATTERY RETAINER COIN 6.8MM SMD,97656,26300,"0.32000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 6.8mm","1","364, 621","PCB, Surface Mount","SMD (SMT) Tab","0.120"" (3.05mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=827,//media.digikey.com/photos/Keystone%20Elect%20Photos/82.jpg,36-82-ND,82,Keystone Electronics,BATT CONTACT CLIP MULTI PC PIN,89681,431800,"0.32000","0","1","-","Active","Cylindrical, Clip","Contact Clip","Multiple","1","-","PCB, Through Hole","PC Pin","0.500"" (12.70mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=811,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_53.jpg,36-53-ND,53,Keystone Electronics,BATTERY CONTACT CLIP A/AA SMD,46455,0,"0.32000","0","1","-","Active","Cylindrical, Clip","Contact Clip","A, AA","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.569"" (14.45mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=893,//media.digikey.com/photos/Keystone%20Elect%20Photos/5213.jpg,36-5213-ND,5213,Keystone Electronics,BATT CONTACT SPR MULTIPLE 2 CELL,70462,119900,"0.33000","0","1","-","Active","Cylindrical, Contact (Dual)","Contact Spring and Solid Button","Multiple","2","-","Custom","-","-","-"
https://linxtechnologies.com/wp/wp-content/uploads/bat-hld-001.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/BAT-HLD-001.jpg,BAT-HLD-001-TRTR-ND,BAT-HLD-001-TR,Linx Technologies Inc.,BATTERY RETAINER COIN 20MM SMD,58500,0,"0.33000","0","650","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.165"" (4.20mm)","-"
https://linxtechnologies.com/wp/wp-content/uploads/bat-hld-001.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/BAT-HLD-001.jpg,BAT-HLD-001-TRCT-ND,BAT-HLD-001-TR,Linx Technologies Inc.,BATTERY RETAINER COIN 20MM SMD,58668,0,"0.36000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.165"" (4.20mm)","-"
https://linxtechnologies.com/wp/wp-content/uploads/bat-hld-001.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/BAT-HLD-001.jpg,BAT-HLD-001-TRDKR-ND,BAT-HLD-001-TR,Linx Technologies Inc.,BATTERY RETAINER COIN 20MM SMD,58668,0,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2025, 2032","PCB, Surface Mount","SMD (SMT) Tab","0.165"" (4.20mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=837,//media.digikey.com/Photos/Keystone%20Elect%20Photos/2915.jpg,36-2915-ND,2915,Keystone Electronics,BATTERY CONTACT CLIP A/AA PC PIN,43455,106500,"0.33000","0","1","-","Active","Cylindrical, Clip","Contact Clip","A, AA","1","-","PCB, Through Hole","PC Pin","0.593"" (15.06mm)","-"
https://cdn.harwin.com/pdfs/S8201R.pdf,//media.digikey.com/Photos/Harwin/S8201-46R.JPG,952-1662-2-ND,S8201-46R,Harwin Inc.,BATTERY RETAINER COIN SMD TAB,8000,0,"0.34946","0","1000","S8201R","Active","Coin Cell, Retainer","Retainer","Coin, 12.5mm","1","1225","PCB, Surface Mount","SMD (SMT) Tab","0.126"" (3.20mm)","-40°C ~ 105°C"
https://cdn.harwin.com/pdfs/S8201R.pdf,//media.digikey.com/Photos/Harwin/S8201-46R.JPG,952-1662-1-ND,S8201-46R,Harwin Inc.,BATTERY RETAINER COIN SMD TAB,8288,0,"0.68000","0","1","S8201R","Active","Coin Cell, Retainer","Retainer","Coin, 12.5mm","1","1225","PCB, Surface Mount","SMD (SMT) Tab","0.126"" (3.20mm)","-40°C ~ 105°C"
https://cdn.harwin.com/pdfs/S8201R.pdf,//media.digikey.com/Photos/Harwin/S8201-46R.JPG,952-1662-6-ND,S8201-46R,Harwin Inc.,BATTERY RETAINER COIN SMD TAB,8298,0,"Digi-Reel","0","1","S8201R","Active","Coin Cell, Retainer","Retainer","Coin, 12.5mm","1","1225","PCB, Surface Mount","SMD (SMT) Tab","0.126"" (3.20mm)","-40°C ~ 105°C"
http://www.keyelco.com/product-pdf.cfm?p=894,//media.digikey.com/photos/Keystone%20Elect%20Photos/5214.jpg,36-5214-ND,5214,Keystone Electronics,BATT CONTACT SPR MULTIPLE 2 CELL,29626,133400,"0.35000","0","1","-","Active","Cylindrical, Contact (Dual)","Contact Spring and Solid Button","Multiple","2","-","Custom","-","-","-"
http://www.memoryprotectiondevices.com/datasheets/SN-T5-2-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_SN-T5-2.jpg,SN-T5-2-ND,SN-T5-2,MPD (Memory Protection Devices),BATT CONTACT SOLID AA SOLDER LUG,38446,32000,"0.36000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Solid (Positive)","AA","-","-","Custom","Solder Lug","-","-"
http://www.keyelco.com/product-pdf.cfm?p=814,//media.digikey.com/photos/Keystone%20Elect%20Photos/57.JPG,36-57-ND,57,Keystone Electronics,BATTERY MULTIPLE SMD TAB,30075,146800,"0.36000","0","1","-","Active","Cylindrical, Contact (Single)","-","Multiple","-","-","PCB, Surface Mount","SMD (SMT) Tab","-","-"
http://www.keyelco.com/product-pdf.cfm?p=891,//media.digikey.com/photos/Keystone%20Elect%20Photos/5203.jpg,36-5203-ND,5203,Keystone Electronics,BATTERY CONTACT SPRING MULTIPLE,92734,201100,"0.38000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Coil)","Multiple","-","-","Custom","-","-","-"
http://www.memoryprotectiondevices.com/datasheets/BK-92-datasheet.pdf,//media.digikey.com/photos/Memory%20Protection%20Photos/BK-92.JPG,BK-92-ND,BK-92,MPD (Memory Protection Devices),BATTERY CONTACT CLIP AA PC PIN,76537,36400,"0.39000","0","1","-","Active","Cylindrical, Clip","Contact Clip","AA","1","-","PCB, Through Hole","PC Pin","0.605"" (15.37mm)","-"
http://www.memoryprotectiondevices.com/datasheets/SN-T5-1-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/SN-T5-1.JPG,SNT5-1-ND,SN-T5-1,MPD (Memory Protection Devices),BATT CNTCT SPRING AA SOLDER LUG,49138,10000,"0.39000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Coil)","AA","-","-","Custom","Solder Lug","-","-"
http://www.keyelco.com/product-pdf.cfm?p=881,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_291.jpg,36-291-ND,291,Keystone Electronics,BATT CONTACT SPR MULTIPLE 2 CELL,23227,97800,"0.39000","0","1","-","Active","Cylindrical, Contact (Dual)","Contact Spring and Solid Button","Multiple","2","-","Custom","-","-","-"
http://www.memoryprotectiondevices.com/datasheets/BK-916-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BK-916-TR.jpg,BK-916-TR-ND,BK-916-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 12MM SMD,37000,56000,"0.40188","0","1000","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.551"" (14.00mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-916-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BK-916-TR.jpg,BK-916-CT-ND,BK-916-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 12MM SMD,38647,56000,"0.78000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.551"" (14.00mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BK-916-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BK-916-TR.jpg,BK-916-DKR-ND,BK-916-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 12MM SMD,38647,56000,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 12.0mm","1","1216, 1220, 1225","PCB, Surface Mount","SMD (SMT) Tab","0.551"" (14.00mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BC-2003-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BC-2003.jpg,BC-2003-TR-TR-ND,BC-2003-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,13000,0,"0.40188","0","1000","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.140"" (3.55mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BC-2003-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BC-2003.jpg,BC-2003-TR-CT-ND,BC-2003-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,13434,0,"0.78000","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.140"" (3.55mm)","-"
http://www.memoryprotectiondevices.com/datasheets/BC-2003-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BC-2003.jpg,BC-2003-TR-DKR-ND,BC-2003-TR,MPD (Memory Protection Devices),BATTERY RETAINER COIN 20MM SMD,13434,0,"Digi-Reel","0","1","-","Active","Coin Cell, Retainer","Retainer","Coin, 20.0mm","1","2032","PCB, Surface Mount","SMD (SMT) Tab","0.140"" (3.55mm)","-"
http://www.keyelco.com/product-pdf.cfm?p=14031,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1016-1.jpg,36-1016-1-ND,1016-1,Keystone Electronics,BATTERY CONTACT SPRING MULTI SMD,55451,77500,"0.41000","0","1","-","Active","Cylindrical, Contact (Single)","Contact Spring (Leaf)","Multiple","1","-","PCB, Surface Mount","SMD (SMT) Tab","0.585"" (14.86mm)","-50°C ~ 145°C"
