Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Color","For Use With/Related Products","Material","Label Type","Label Size"
-,-,PCT-1154-Q-ND,PCT-1154-Q,Panduit Corp,"SFTYTAG,SCAFFOLD DANGER",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1155-Q-ND,PCT-1155-Q,Panduit Corp,"SFTYTAG,SCAFFOLD, CAUTION",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1156-Q-ND,PCT-1156-Q,Panduit Corp,"SFTYTAG,SCAFFOLD, OK",0,0,"27.23000","0","1","-","*","Active","-","-","-","-","-"
-,-,PIDT006-ND,PIDT006,Panduit Corp,WRITEON ALUMTAG 1.375X3.125 25PK,0,0,"27.61000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1111B-C-ND,PCT-1111B-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, BU,",0,0,"28.15000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1111G-C-ND,PCT-1111G-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, GN,",0,0,"28.15000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1111R-C-ND,PCT-1111R-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, RD,",0,0,"28.15000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1111W-C-ND,PCT-1111W-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, WT,",0,0,"28.15000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1111Y-C-ND,PCT-1111Y-C,Panduit Corp,"TAG, BLANK, SIZE 6, 100/PK, YL,",0,0,"28.15000","0","1","-","*","Active","-","-","-","-","-"
-,-,GPMPC-TB-ND,GPMPC-TB,Panduit Corp,35""X4.5"" TIE ON PIPE MARKER WHT,0,0,"28.96300","0","10","-","*","Active","-","-","-","-","-"
-,-,GPMPC-TG-ND,GPMPC-TG,Panduit Corp,35""X4.5"" TIE ON PIPE MARKER WHT,0,0,"28.96300","0","10","-","*","Active","-","-","-","-","-"
-,-,GPMPC-TO-ND,GPMPC-TO,Panduit Corp,35""X4.5"" TIE ON PIPE MARKER BLK,0,0,"28.96300","0","10","-","*","Active","-","-","-","-","-"
-,-,GPMPC-TR-ND,GPMPC-TR,Panduit Corp,35""X4.5"" TIE ON PIPE MARKER WHT,0,0,"28.96300","0","10","Bulk","*","Active","-","-","-","-","-"
-,-,GPMPC-TW-ND,GPMPC-TW,Panduit Corp,35""X4.5"" TIE ON PIPE MARKER BLK,0,0,"28.96300","0","10","-","*","Active","-","-","-","-","-"
-,-,GPMPC-TY-ND,GPMPC-TY,Panduit Corp,35""X4.5"" TIE ON PIPE MARKER BLK,0,0,"28.96300","0","10","-","*","Active","-","-","-","-","-"
-,-,PVT-1157-ND,PVT-1157,Panduit Corp,"SFTYTAG,SCAFFOLD 3 IN 1",0,0,"29.02000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1112B-C-ND,PCT-1112B-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, BU,",0,0,"31.81000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1112G-C-ND,PCT-1112G-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, GN,",0,0,"31.81000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1112R-C-ND,PCT-1112R-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, RD,",0,0,"31.81000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1112W-C-ND,PCT-1112W-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, WT,",0,0,"31.81000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1112Y-C-ND,PCT-1112Y-C,Panduit Corp,"TAG, BLANK, SIZE 8, 100/PK, YL,",0,0,"31.81000","0","1","-","*","Active","-","-","-","-","-"
-,-,PIDT001-ND,PIDT001,Panduit Corp,VALVE ID TAG PLSTC DONOT ADJ 5PK,0,0,"32.11000","0","1","-","*","Active","-","-","-","-","-"
-,-,PIDT003-ND,PIDT003,Panduit Corp,VALVE IDTAG PLSTC NORM CLOS 5/PK,0,0,"32.11000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1115-C-ND,PCT-1115-C,Panduit Corp,TAG BLANK TYVEK SIZE 5 WT 100/PK,0,0,"32.15000","0","1","-","*","Active","-","-","-","-","-"
-,-,PT-1158-ND,PT-1158,Panduit Corp,"SFTYTAG,HOLDER STATUS, SCAFFOLD",0,0,"32.33000","0","1","-","*","Active","-","-","-","-","-"
-,-,PT-1159-ND,PT-1159,Panduit Corp,"SFTYTAG,HOLDER STATUS, FORKLIFT",0,0,"32.33000","0","1","-","*","Active","-","-","-","-","-"
-,-,PT-1160-ND,PT-1160,Panduit Corp,"SFTYTAG,HOLDER STATUS, LADDER",0,0,"32.33000","0","1","-","*","Active","-","-","-","-","-"
-,-,PT-1161-ND,PT-1161,Panduit Corp,"SFTYTAG,HOLDER STATUS, BARRICADE",0,0,"32.33000","0","1","-","*","Active","-","-","-","-","-"
-,-,PIDT007-ND,PIDT007,Panduit Corp,WRITE-ON ALUM TAG 2X4 25/PK,0,0,"35.17000","0","1","-","*","Active","-","-","-","-","-"
-,-,PIDT009-ND,PIDT009,Panduit Corp,WRITE-ON ALUM TAG 0.75X3 25/PK,0,0,"36.25000","0","1","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-113-Q.jpg,PVT-113-Q-ND,PVT-113-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BLCK/YLL,0,0,"36.59000","0","1","Bulk","-","Active","Black Legend, Yellow Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-179-Q.jpg,PVT-179-Q-ND,PVT-179-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" RED,0,0,"36.59000","0","1","Bulk","-","Active","Red","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-94-Q.jpg,PVT-94-Q-ND,PVT-94-Q,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" WHITE,0,0,"36.59000","0","1","Bulk","-","Active","White","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-95-Q.jpg,PVT-95-Q-ND,PVT-95-Q,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" YELLOW,0,0,"36.59000","0","1","Bulk","-","Active","Yellow","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PVT-23-Q-S-ND,PVT-23-Q-S,Panduit Corp,"SPANISH PLASTIC TAG, 'PELIGRO NO",0,0,"36.59000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1121-ND,PCT-1121,Panduit Corp,"SFTYTAG,GHS PRODUCT IDENTIFIER",0,0,"37.85000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1122-ND,PCT-1122,Panduit Corp,"SFTYTAG,GHS CHEM NAME",0,0,"37.85000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1123-ND,PCT-1123,Panduit Corp,"SFTYTAG,GHS PRODUCT NAME",0,0,"37.85000","0","1","-","*","Active","-","-","-","-","-"
-,-,GPVT-BY1-ND,GPVT-BY1,Panduit Corp,"GENERIC PVT, PRINT 25 TAGS & TIE",0,0,"37.94500","0","4","-","*","Active","-","-","-","-","-"
-,-,PCT-1114-C-ND,PCT-1114-C,Panduit Corp,TAG BLANK TYVEK SIZE 8 100/PK,0,0,"40.00000","0","1","-","*","Active","-","-","-","-","-"
-,-,PIDT010-ND,PIDT010,Panduit Corp,WRITEON ALUMTAG 1.375X3.125 25PK,0,0,"42.97000","0","1","-","*","Active","-","-","-","-","-"
-,-,PCT-1157-Q-ND,PCT-1157-Q,Panduit Corp,"SFTYTAG,SCAFFOLD 3 IN 1",0,0,"44.87000","0","1","-","*","Active","-","-","-","-","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/pv/pvs/pvs0/pvs0101gex/media/D-SFFL01--WW-ENG-GHSFlyer-W.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-GHS-Q.jpg,PVT-GHS-Q-ND,PVT-GHS-Q,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" BLK/RD,0,0,"45.20000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Vinyl","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PVT-113-Q-S-ND,PVT-113-Q-S,Panduit Corp,"SPANISH PLASTIC TAG, 'PRECAUCION",0,0,"45.61000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-30-Q-S-ND,PVT-30-Q-S,Panduit Corp,"SPANISH PLASTIC TAG, 'PELIGRO TA",0,0,"45.61000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-41-Q-S-ND,PVT-41-Q-S,Panduit Corp,"SPANISH PLASTIC TAG, 'PELIGRO NO",0,0,"45.61000","0","1","-","*","Active","-","-","-","-","-"
-,-,PVT-44-Q-S-ND,PVT-44-Q-S,Panduit Corp,"SPANISH PLASTIC TAG, 'PELIGRO NO",0,0,"45.61000","0","1","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10497.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-96(-Q).jpg,PVT-96-Q-ND,PVT-96-Q,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" 25PC,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
"http://www.panduit.com/ccurl/382/183/SA-IDCB33_2012_LO-TO_WEB_6-21-13,0.pdf",//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-97(-Q).jpg,PVT-97-Q-ND,PVT-97-Q,Panduit Corp,TAG ELECTRL WARN 5.75""X3"" 25PC,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-118-Q.jpg,PVT-118-Q-ND,PVT-118-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-148-Q.jpg,PVT-148-Q-ND,PVT-148-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10918(PVT-_-F).pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-150-F.jpg,PVT-150-F-ND,PVT-150-F,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,-,PVT-150-Q-ND,PVT-150-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PVT-150R-Q-ND,PVT-150R-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-153-Q.jpg,PVT-153-Q-ND,PVT-153-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-155-Q.jpg,PVT-155-Q-ND,PVT-155-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-156-Q.jpg,PVT-156-Q-ND,PVT-156-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
-,-,PVT-156R-Q-ND,PVT-156R-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-157-Q.jpg,PVT-157-Q-ND,PVT-157-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-158-Q.jpg,PVT-158-Q-ND,PVT-158-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
http://www.panduit.com/heiler/PartDrawings/C10439.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_PVT-160-Q.jpg,PVT-160-Q-ND,PVT-160-Q,Panduit Corp,TAG ID RATINGS 5.75""X3"" BK/RD/WT,0,0,"45.65000","0","1","Bulk","-","Active","Black and Red Legend, White Background","-","Plastic","-","5.75"" L x 3.00"" W (146.0mm x 76.2mm)"
