Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Mounting Type","Current - Max","Region Utilized","Overload Protection","Connector - AC Input","Connector - AC Output","Voltage - Input","Dielectric Material","Media Lines Protected","AC Outlets","Energy","Cord Length","Approvals","Features"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SPD2_3P+1_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SPD2-XXX-3P1-R.jpg,F12055-ND,SPD2-300-3P1-R,Littelfuse Inc.,SPD MOD 3P+1 300VAC TYPE 1+2,50,0,"371.52000","0","1","SPD2 3P+1","Active","Surge Protection Module","DIN Rail","-","-","Fuse Holder","Screw Terminals","Screw Terminals","240V","Plastic","-","None","-","-","CE, cURus, UL, VDE","-"
//media.digikey.com/pdf/Data%20Sheets/Delta%20PDFs/PD1015-RM_Dwg.pdf,//media.digikey.com/Photos/Delta%20Photos/MFG_PD1015-RM_Front.jpg,603-2018-ND,PD1015-RM,Delta Electronics,1U RACK MOUNT PDU 10 OUTLETS 2 F,676,0,"17.55000","0","1","-","Obsolete","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","10","-","15' (4.57m)","UR","-"
https://us.schurter.com/pdf/english/typ_4741.pdf,//media.digikey.com/photos/Schurter%20Photos/4741.0000.JPG,486-3744-ND,4741.0000,Schurter Inc.,4741 TWINBLOC INLET 2 OUT,163,0,"24.22000","0","1","4741","Active","Outlet Strip","Bench, Floor, Wall","10A","International","None","IEC 320-C14","IEC 320-C13","100 ~ 250V","Plastic","-","2","-","Without Cord","CSA, IEC, UL","-"
https://assets.tripplite.com/product-pdfs/en/super6omnid.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SUPER6OMNI%20D.jpg,TL485-ND,SUPER6OMNI D,Tripp Lite,SURGE SUPPR 6OUT,88,0,"24.55000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","10A","Continental Europe","Circuit Breaker(s)","-","-","230V","Plastic","-","6","750J","6' (1.83m)","-","-"
https://assets.tripplite.com/product-pdfs/en/ul603cb6.pdf,//media.digikey.com/photos/Tripplite%20Photos/UL603CB-6.jpg,TL337-ND,UL603CB-6,Tripp Lite,POWER STRIP 7.38""15A 4OUT 6'CORD,32,0,"33.41000","0","1","WABER®","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","4","-","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/60215.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfg602-15.jpg,TL324-ND,602-15,Tripp Lite,POWER STRIP 7.38""15A 5OUT15'CORD,59,0,"38.18000","0","1","WABER®","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","5","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ul24cb15.pdf,//media.digikey.com/photos/Tripplite%20Photos/Tripplite_UL24CB-15.jpg,TL335-ND,UL24CB-15,Tripp Lite,POWER STRIP 12.5"" 6OUT 15'CORD,75,0,"45.00000","0","1","WABER®","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ul17cb15.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgUL17CB-15.jpg,TL334-ND,UL17CB-15,Tripp Lite,POWER STRIP 12.5"" 9OUT 15'CORD,75,0,"50.24000","0","1","WABER®","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","9","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ps3612.pdf,//media.digikey.com/photos/Tripplite%20Photos/PS3612.jpg,TL207-ND,PS3612,Tripp Lite,POWER STRIP 36"" 12OUT 15'CORD,71,0,"61.33000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","12","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/isobar4ultra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/ISOBAR4%20ULTRA.JPG,TL076-ND,ISOBAR4 ULTRA,Tripp Lite,SURGE SUPPRSSR 4OUT 6'CORD W/LED,55,0,"66.79000","0","1","ISOBAR®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","12A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","4","3330J","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ps4816.pdf,//media.digikey.com/photos/Tripplite%20Photos/PS4816.jpg,TL208-ND,PS4816,Tripp Lite,POWER STRIP 48""X16 OUT 15'CORD,47,0,"70.66000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","16","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/rs1215.pdf,//media.digikey.com/Photos/Tripplite%20Photos/RS-1215-20.jpg,TL213-ND,RS-1215,Tripp Lite,POWER STRIP 15A 12OUT 19""RACKMNT,51,0,"73.33000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","12","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/rs1215ra.pdf,//media.digikey.com/photos/Tripplite%20Photos/RS-1215-RA.jpg,TL266-ND,RS1215-RA,Tripp Lite,PWR STRIP 12OUT R/A 19"" RACK MNT,6,0,"74.66000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","12","-","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ps6020.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgPS6020.jpg,TL318-ND,PS6020,Tripp Lite,POWER STRIP 60"" 15A 20OUT15'CORD,16,0,"79.99000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","20","-","15' (4.57m)","CSA, cUL, UL","-"
http://www.hammondmfg.com/pdf/1583H8E1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1583H8E1BK.jpg,HM1855-ND,1583H8E1BK,Hammond Manufacturing,POWER STRIP 19"" 10A 230VAC 8OUT,0,87,"82.35000","0","1","1583E","Active","PDU (Power Distribution Unit)","Rack, Horizontal","10A","International","Circuit Breaker(s)","IEC 320-C14","IEC 320-C13","230V","Steel","-","8","-","Without Cord","CE, CSA, cULus, TUV-GS","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2818148.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2818148.jpg,277-7071-ND,2818148,Phoenix Contact,CONN ATTACH PLUG ML-FML N,19,0,"132.00000","0","1","CN-UB","Active","Surge Protector for Media Lines Only","-","-","International","None","-","-","-","Brass","Type N Coax","None","-","-","GOST, UL","-"
https://assets.tripplite.com/product-pdfs/en/isobar12ultra.pdf,//media.digikey.com/photos/Tripplite%20Photos/IBAR12ULTRA.jpg,TL227-ND,ISOBAR12 ULTRA,Tripp Lite,SURGE SUPPRSSR 15A 12OUT RACKMNT,12,0,"150.81000","0","1","ISOBAR®","Active","PDU, Surge Protector","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","12","3840J","15' (4.57m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/pduh20dv.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDUH20DV.jpg,TL474-ND,PDUH20DV,Tripp Lite,PDU BASIC DUAL VOLT C19,14,0,"157.01000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","20A","-","-","NEMA L6-20P","IEC 320-C13 (12), C19 (2)","120V, 240V","Metal","-","14","-","12' (3.66m)","CE, CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/pdumh20.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PDUMH20.jpg,TL1697-ND,PDUMH20,Tripp Lite,PDU METERED 5-15/20R 12 OUTLET,18,0,"174.25000","0","1","-","Active","PDU (Power Distribution Unit)","Rack, Horizontal","20A","North America","-","NEMA L5-20P","NEMA 5-20R","120V","Steel","-","12","-","15' (4.57m)","CSA, UL","Load Meter"
"//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/SD,SLP,MA15,TP48_Series.pdf",//media.digikey.com/photos/Weidmuller/MA15D2SI.JPG,281-5300-ND,MA15D2SI,Weidmüller,SURGE PROTECTION FILTER,22,101,"199.16000","0","1","-","Active","-","DIN Rail","-","International","None","-","-","-","-","-","None","-","-","-","-"
https://www.bourns.com/docs/Product-Datasheets/1210.pdf,//media.digikey.com/photos/Bourns%20Photos/1210-2S-230.jpg,1210-2S-230-ND,1210-2S-230,Bourns Inc.,SPD AC 2W+G 230VAC,13,0,"224.44000","0","1","1210","Active","-","DIN Rail","-","-","None","-","-","230V","Plastic","-","-","-","-","CE, CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp606.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP606.jpg,TL432-ND,TLP606,Tripp Lite,SURGE SUPPR 6OUT 6'CORD,42,0,"14.89000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","6","720J","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp608.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP608.jpg,TL1235-ND,TLP608,Tripp Lite,SURGE PROTECT STRIP 6 OUTLET 8FT,66,0,"19.53000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","6","990J","8' (2.44m)","CSA, cUL, FCC, UL","-"
http://www.altechcorp.com/PDFS/PDB_All.pdf,//media.digikey.com/Photos/Altech-Corporation/38041.jpg,1920-1620-ND,38041,Altech Corporation,BLOCK PWR DISTRIB 1POS,85,702,"21.35000","0","1","-","Active","PDU (Power Distribution Unit)","DIN Rail, Panel","115A","International","None","Screw Terminals","Screw Terminals","600V","Plastic","-","6","-","-","CE, UR","-"
https://www.tripplite.com/support/owners-manual/754097,//media.digikey.com/Photos/Tripplite%20Photos/DNET1.JPG,TL320-ND,DNET1,Tripp Lite,SURGE SUPPRESSOR ETHERNET RJ45,83,0,"23.30000","0","1","DataShield®","Active","Surge Protector for Media Lines Only","-","-","International","-","-","-","-","Plastic","RJ45","None","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/6nx6.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfg6NX6.jpg,TL325-ND,6NX-6,Tripp Lite,POWER STRIP 12.5""15A 6OUT 6'CORD,66,0,"23.86000","0","1","WABER®","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/3sp.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfg3SP.jpg,TL322-ND,3SP,Tripp Lite,POWER STRIP 7.38""15A 3OUT 6'CORD,48,0,"26.25000","0","1","WABER®","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","3","-","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp712b.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP712B.jpg,TL487-ND,TLP712B,Tripp Lite,SURGE SUPPR 7OUT 12'CORD,83,0,"26.78000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","7","1080J","12' (3.66m)","CSA, cUL, NOM, UL","-"
https://assets.tripplite.com/product-pdfs/en/602.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_602.jpg,TL321-ND,602,Tripp Lite,POWER STRIP 7.38""15A 5OUT 6'CORD,44,0,"29.43000","0","1","WABER®","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","5","-","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlp808.pdf,//media.digikey.com/photos/Tripplite%20Photos/TLP808.jpg,TL275-ND,TLP808,Tripp Lite,SURGE SUPPRESSOR 15A 8OUT 8'CORD,74,0,"31.13000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","8","1440J","8' (2.44m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/3sp9.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_3SP9.jpg,TL1411-ND,3SP9,Tripp Lite,WABER INDUSTRIAL POWER STRIP MET,16,0,"31.82000","0","1","WABER®","Active","Outlet Strip","Bench, Floor, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Metal","-","3","-","9' (2.74m)","CSA, cUL, UL","-"
http://www.altechcorp.com/PDFS/PDB_All.pdf,//media.digikey.com/photos/Altech-Corporation/MFG_38032.jpg,1920-1624-ND,38032,Altech Corporation,BLOCK PWR DISTRIB 1POS,74,129,"34.20000","0","1","-","Active","PDU (Power Distribution Unit)","DIN Rail, Panel","160A","International","None","Screw Terminals","Screw Terminals","600V","Plastic","-","6","-","-","CE, CSAus, UR","-"
https://assets.tripplite.com/product-pdfs/en/tlp76msg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLP76MSG.jpg,TL1186-ND,TLP76MSG,Tripp Lite,SURGE SUPPRESSOR 7 OUT,40,0,"36.13000","0","1","ECO-Surge™","Active","Outlet Strip, Surge Protector","Bench, Floor, Wall","-","North America","-","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","7","1080J","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/6sp.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfg6SP.jpg,TL326-ND,6SP,Tripp Lite,POWER STRIP 12.5""15A 6OUT 6'CORD,76,0,"37.38000","0","1","WABER®","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","CSA, cUL, UL","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/672000542x.pdf,//media.digikey.com/photos/Weidmuller/MFG_6720005420.jpg,281-2579-ND,6720005420,Weidmüller,MODULE OUTLET AC DUAL 20A 120VAC,22,340,"41.14000","0","1","-","Active","Outlet Box","DIN Rail","20A","North America","None","Screw Terminals","NEMA 5-15R","120V","Plastic","-","2","-","Without Cord","cUL, TUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/sk66.pdf,//media.digikey.com/photos/Tripplite%20Photos/SK6-6.jpg,TL011-ND,SK6-6/SPIKEBAR,Tripp Lite,SURGE SUPPRSSR SUPER 8OUT 8'CORD,23,0,"41.98000","0","1","Protect It!®","Active","Outlet Strip, Surge Protector","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Plastic","-","8","1080J","8' (2.44m)","CSA, cUL, UL","-"
http://www.altechcorp.com/PDFS/PDB_All.pdf,-,1920-1623-ND,38020,Altech Corporation,BLOCK PWR DISTRIB 1POS,17,823,"42.41000","0","1","-","Active","PDU (Power Distribution Unit)","DIN Rail, Panel","230A","International","None","Screw Terminals","Screw Terminals","600V","Plastic","-","11","-","-","CE, CSAus, UR","-"
https://assets.tripplite.com/product-pdfs/en/ps120406.pdf,//media.digikey.com/Photos/Tripplite%20Photos/PS120406.jpg,TL761-ND,PS120406,Tripp Lite,POWER STRIP,25,0,"44.00000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","4","-","6' (1.83m)","CSA, cUL, UL","-"
https://assets.tripplite.com/product-pdfs/en/ul24ra15.pdf,//media.digikey.com/photos/Tripplite%20Photos/UL24RA-15.jpg,TL336-ND,UL24RA-15,Tripp Lite,POWER STRIP 12.5""6OUT RA 15'CORD,29,0,"47.25000","0","1","WABER®","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","15' (4.57m)","CSA, cUL, UL","-"
http://www.altechcorp.com/PDFS/PDB_All.pdf,-,1920-1621-ND,38075,Altech Corporation,BLOCK PWR DISTRIB 3POS,43,806,"50.95000","0","1","-","Active","PDU (Power Distribution Unit)","DIN Rail, Panel","115A","International","None","Screw Terminals","Screw Terminals","600V","Plastic","-","18","-","-","CE, UR","-"
http://www.altechcorp.com/PDFS/PDB_All.pdf,//media.digikey.com/Photos/Altech-Corporation/38073.JPG,1920-1622-ND,38073,Altech Corporation,BLOCK PWR DISTRIB 3POS,45,42,"51.83000","0","1","-","Active","PDU (Power Distribution Unit)","DIN Rail, Panel","175A","International","None","Screw Terminals","Screw Terminals","600V","Plastic","-","18","-","-","CE, UR","-"
"http://www.hammondmfg.com/pdf/1584H8A1,B1.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1584_SERIES_Straight-Type-NEMA-5-15P.jpg,HM1870-ND,1584H8B1,Hammond Manufacturing,PWR OUTLET STRIP W/8 RECEPT 1,55,25,"51.94000","0","1","1584","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum and Steel","-","8","-","15' (4.57m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/PB0221.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1581x5.jpg,HM1528-ND,1581T5,Hammond Manufacturing,POWER STRP 11.75""10A 230VAC 5OUT,38,0,"52.27000","0","1","1581","Active","Outlet Strip","Bench, Wall","10A","International","Circuit Breaker(s)","IEC 320-C14","IEC 320-C13","230V","Aluminum and Steel","-","5","-","Without Cord","CE, CSA, cULus, TUV-GS","-"
http://www.chipquik.com/datasheets/EPS-4126.pdf,//media.digikey.com/photos/Chip%20Quik%20Photos/MFG_EPS-4126-ND.jpg,EPS-4126-ND,EPS-4126,Chip Quik Inc.,POWER STRIP 48"" 12 WHITE OUTLET,56,0,"52.49000","0","1","-","Active","Outlet Strip, Surge Protector","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","12","400J","6' (1.83m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/ps2408.pdf,//media.digikey.com/photos/Tripplite%20Photos/PS2408.jpg,TL206-ND,PS2408,Tripp Lite,POWER STRIP 24"" 8 OUT 15'CORD,45,0,"55.33000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","8","-","15' (4.57m)","CSA, cUL, UL","-"
http://www.hammondmfg.com/pdf/PB0221.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1581H6.jpg,HM1831-ND,1581T6,Hammond Manufacturing,POWER STRP 13.25""10A 230VAC 6OUT,74,78,"55.44000","0","1","1581","Active","Outlet Strip","Bench, Wall","10A","International","Circuit Breaker(s)","IEC 320-C14","IEC 320-C13","230V","Aluminum and Steel","-","6","-","Without Cord","CE, CSA, cULus, TUV-GS","-"
http://www.hammondmfg.com/pdf/PB0221.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1581H8.jpg,HM1832-ND,1581T8,Hammond Manufacturing,POWER STRIP 17"" 10A 230VAC 8OUT,15,199,"58.61000","0","1","1581","Active","Outlet Strip","Bench, Wall","10A","International","Circuit Breaker(s)","IEC 320-C14","IEC 320-C13","230V","Aluminum and Steel","-","8","-","Without Cord","CE, CSA, cULus, TUV-GS","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/672000542x.pdf,//media.digikey.com/photos/Weidmuller/MFG_6720005422.jpg,281-2581-ND,6720005422,Weidmüller,MODULE OUTLET AC GFI 15A 120VAC,23,41,"60.49000","0","1","-","Active","Outlet Box","DIN Rail","15A","North America","None","Screw Terminals","NEMA 5-15R","120V","Plastic","-","2","-","Without Cord","cUL, TUL, UL","GFCI Protected"
http://www.hammondmfg.com/pdf/1583H6A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1583H6B1BK.jpg,HM1849-ND,1583H6A1BK,Hammond Manufacturing,POWER STRP 19""15A 6OUT 6'CRD BLK,19,44,"63.90000","0","1","1583","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","6' (1.83m)","CSA, UL","-"
"http://www.hammondmfg.com/pdf/1589H6F1,G1.pdf",//media.digikey.com/photos/Hammond%20Mfg%20Photos/1589T6F1.jpg,HM1893-ND,1589H6F1,Hammond Manufacturing,POWER STRIP 14"" 20A 6OUT 6'CR,10,151,"67.02000","0","1","1589","Active","Outlet Strip","Bench, Wall","20A","North America","Circuit Breaker(s)","NEMA 5-20P","NEMA 5-20R","120V","Aluminum and Steel","-","6","-","6' (1.83m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1583H6A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1583H6B1BK.jpg,HM1529-ND,1583H6B1BK,Hammond Manufacturing,POWER STRIP 6 OUTLET BLACK,17,10,"67.88000","0","1","1583","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","6","-","15' (4.57m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/tlm1015nc.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TLM1015NC.jpg,TL1167-ND,TLM1015NC,Tripp Lite,POWER STRIP 10OUT 15'CORD METAL,24,0,"67.99000","0","1","Power It!™","Active","Outlet Strip","Bench, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","10","-","15' (4.57m)","CSA, cUL, UL","-"
http://www.hammondmfg.com/pdf/1583H8A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1583H12B1BKX.jpg,HM1853-ND,1583H8A1BK,Hammond Manufacturing,POWER OUTLET STRIP 8 15A BLACK,19,33,"69.23000","0","1","1583","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","8","-","6' (1.83m)","CSA, UL","-"
http://www.hammondmfg.com/pdf/1583T8A1BK.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1583H12B1BKX.jpg,HM1858-ND,1583T8A1BK,Hammond Manufacturing,POWER STRP 19""15A 8OUT 6'CRD BLK,10,34,"69.23000","0","1","1583","Active","PDU (Power Distribution Unit)","Rack, Horizontal","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Steel","-","8","-","6' (1.83m)","CSA, UL","-"
https://assets.tripplite.com/product-pdfs/en/ps2408ra.pdf,//media.digikey.com/Photos/Tripplite%20Photos/PS2408RA.jpg,TL764-ND,PS2408RA,Tripp Lite,POWER STRIP 24"" 8 OUT 15'CORD,33,0,"69.33000","0","1","-","Active","Outlet Strip","Bench, Rack, Wall","15A","North America","Circuit Breaker(s)","NEMA 5-15P","NEMA 5-15R","120V","Aluminum","-","8","-","15' (4.57m)","CSA, cUL, UL","-"
