Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Applications","Form","Power - Rated","AC Outlets","Backup Time - Max Load","Media Lines Protected","Voltage - Output","Connector - AC Input","Connector - AC Output","Cord Length","Size / Dimension","Height"
https://assets.tripplite.com/product-pdfs/en/smart550usbtaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART550USBTAA.jpg,SMART550USBTAA-ND,SMART550USBTAA,Tripp Lite,UPS BATTERY BACK UP TOWER AVR,0,0,"154.46000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/internetoffice500.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgInternetOffice500.jpg,TL201-ND,INTRNT OFFC500R,Tripp Lite,BATT BACKUP 500VA 6OUT W/MODEM,0,0,"154.96000","0","1","Internet Office®","Active","Standby (No Regulation)","Desktop, Home Theater","Tower","500VA / 280W","6 (3 UPS, 3 Surge Only)","4 minutes","RJ45","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.000"" L x 5.201"" W (177.80mm x 132.10mm)","8.500"" (215.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Tripp%20Lite/OmniSmart.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgOMNISMART300.jpg,TL204-ND,OMNI SMT300PNP,Tripp Lite,UPS 300VA 180W 3OUT W/SOFTWARE,0,0,"157.91000","0","1","OmniSmart™","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","300VA / 180W","3 (UPS)","5 minutes","RJ11","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.000"" L x 4.750"" W (177.80mm x 120.65mm)","8.250"" (209.55mm)"
https://assets.tripplite.com/product-pdfs/en/internetoffice700.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgINTERNETOFFICE700.jpg,TL202-ND,INTRNT OFFC700R,Tripp Lite,BATT BACKUP 700VA 6OUT W/MODEM,0,0,"162.31000","0","1","Internet Office®","Active","Standby (No Regulation)","Desktop, Home Theater","Tower","700VA / 425W","6 (3 UPS, 3 Surge Only)","3 minutes","RJ45","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.500"" L x 5.201"" W (190.50mm x 132.10mm)","10.799"" (274.30mm)"
https://www.emerson.com/documents/automation/catalog-solahd-s1k-series-ups-en-us-164182.pdf,-,2106-S1K520-ND,S1K520,SolaHD,OFF-LINE UPS 520VA 120V AVR,0,0,"171.00000","0","1","S1K","Active","Standby (No Regulation)","General Purpose, Industrial Control","Tower","520VA / 340W","4","15 minutes","-","115V","NEMA 5-15P","NEMA 5-15R (4)","6' (1.83m)","12.598"" L x 3.819"" W (320.00mm x 97.00mm)","5.315"" (135.00mm)"
https://assets.tripplite.com/product-pdfs/en/smart750usbtaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART750USBTAA.jpg,SMART750USBTAA-ND,SMART750USBTAA,Tripp Lite,UPS SMART PRO TOWER 6 OUTLETS,0,0,"172.88000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/pos500.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_POS500.jpg,POS500-ND,POS500,Tripp Lite,POS & PC'S 120V 6 OUTLET,0,0,"173.95000","0","1","POS","Active","Standby (No Regulation)","Desktop, Home Theater","Tower","500VA / 300W","6 (3 UPS, 3 Surge Only)","4.9 minutes","-","120V","NEMA 5-15P","NEMA 5-15R (6)","6' (1.83m)","11.200"" L x 3.600"" W (284.48mm x 91.44mm)","6.500"" (165.10mm)"
-,//media.digikey.com/Photos/Tripplite%20Photos/MFG_BC600SINE.jpg,BC600SINE-ND,BC600SINE,Tripp Lite,UPS BATTERY BACK UP TOWER 120V,0,0,"178.51000","0","1","-","Active","Standby (No Regulation)","Desktop, Home Theater","Tower","600VA / 375W","6 (3 UPS, 3 Surge Only)","3.3 minutes","RJ11, RJ45","120V","NEMA 5-15P","NEMA 5-15R (6)","6' (1.83m)","7.500"" L x 5.250"" W (190.50mm x 133.35mm)","10.750"" (273.05mm)"
https://assets.tripplite.com/product-pdfs/en/ht850ups.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_HT850UPS.jpg,HT850UPS-ND,HT850UPS,Tripp Lite,UPS 750VA 450W 12OUT RJ11 COAX,0,0,"184.21000","0","1","Home Theater","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Desktop","750VA / 450W","12 (6 UPS, 6 Surge Only)","4 minutes","Type F Coax, RJ11","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.000"" L x 12.000"" W (177.80mm x 304.80mm)","4.000"" (101.60mm)"
https://assets.tripplite.com/product-pdfs/en/smart1300lcdt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART1300LCDT.jpg,SMART1300LCDT-ND,SMART1300LCDT,Tripp Lite,UPS SMART LCD BACK UP TOWER,0,0,"187.76000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/smart1000lcdu.pdf,-,SMART1000LCDU-ND,SMART1000LCDU,Tripp Lite,UPS BACK UP SMART TOWER LCD ENER,0,0,"196.94000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","1kVA / 500W","8 (4 UPS, 4 Surge Only)","3 minutes","RJ11","120V","NEMA 5-15P","NEMA 5-15R (8)","6' (1.83m)","7.240"" L x 3.660"" W (183.90mm x 92.96mm)","11.840"" (300.74mm)"
https://assets.tripplite.com/product-pdfs/en/omni1500lcdt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_OMNI1500LCDT.jpg,OMNI1500LCDT-ND,OMNI1500LCDT,Tripp Lite,UPS LCD BATTERY BACKUP TOWER AVR,0,0,"206.46000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/smart1000lcdtaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART1000LCDTAA.jpg,SMART1000LCDTAA-ND,SMART1000LCDTAA,Tripp Lite,UPS SMART TOWER LCD AVR USB COAX,0,0,"236.64000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-SMLADV-ND,SMLADV,SolaHD,MULTI LINK ADVANCE SHUT DOWN,0,0,"249.77000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/av550sc.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_AV550SC.jpg,AV550SC-ND,AV550SC,Tripp Lite,STRUCTURED WIRING ENC 4 OUT,0,0,"276.68000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/omni500iso.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_OMNI500ISO.jpg,OMNI500ISO-ND,OMNI500ISO,Tripp Lite,UPS 500VA 300W 3OUT USB TOWER,0,0,"278.51000","0","1","OmniSmart™","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","500VA / 300W","3 (UPS)","5 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.500"" L x 5.201"" W (190.50mm x 132.10mm)","10.799"" (274.30mm)"
https://assets.tripplite.com/product-pdfs/en/smx1500lcdt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMX1500LCDT.jpg,SMX1500LCDT-ND,SMX1500LCDT,Tripp Lite,UPS INTERNATIONAL SMART LCD TWR,0,0,"280.63000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/smart500rt1utaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART500RT1UTAA.jpg,SMART500RT1UTAA-ND,SMART500RT1UTAA,Tripp Lite,UPS 500VA 300W 7OUT W/SOFTWARE,0,0,"281.99000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.emerson.com/documents/automation/catalog-solahd-s1k-series-ups-en-us-164182.pdf,-,2106-S1K650-ND,S1K650,SolaHD,OFF-LINE UPS 650VA 120V,0,0,"286.30000","0","1","S1K","Active","Standby (No Regulation)","General Purpose, Industrial Control","Tower","650VA / 390W","4","15 minutes","-","115V","NEMA 5-15P","NEMA 5-15R (4)","6' (1.83m)","10.394"" L x 3.819"" W (264.00mm x 97.00mm)","5.315"" (135.00mm)"
https://assets.tripplite.com/product-pdfs/en/smx1000lcd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMX1000LCD.jpg,SMX1000LCD-ND,SMX1000LCD,Tripp Lite,UPS INTERNATIONAL SMART TOWER,0,0,"289.29000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/omnismart700.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgOmniSmart700.jpg,TL174-ND,OMNI SMT700PNP,Tripp Lite,BATT BACKUP 700VA 6OUTLET/RJ45,0,0,"290.31000","0","1","OmniSmart™","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","700VA / 450W","6 (3 UPS, 3 Surge Only)","4 minutes","RJ45","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.500"" L x 5.201"" W (190.50mm x 132.10mm)","10.799"" (274.30mm)"
https://assets.tripplite.com/product-pdfs/en/te600.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TE600.jpg,TE600-ND,TE600,Tripp Lite,UPS 600VA 425W 6OUT TOWER,0,0,"295.24000","0","1","TE","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","600VA / 425W","6 (3 UPS, 3 Surge Only)","9 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.480"" L x 5.236"" W (190.00mm x 133.00mm)","10.748"" (273.00mm)"
https://assets.tripplite.com/product-pdfs/en/smart750.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART750.jpg,SMART750-ND,SMART750,Tripp Lite,UPS SMART TOWER AVR 120V,0,0,"314.53000","0","1","SmartPro","Active","Line Interactive (Input Regulation)","General Purpose, Industrial Control","Tower","750VA / 450W","6 (UPS)","5.6 minutes","-","120V","NEMA 5-15P","NEMA 5-15R (6)","6' (1.83m)","7.500"" L x 7.200"" W (190.50mm x 182.88mm)","11.800"" (299.72mm)"
https://www.emerson.com/documents/automation/catalog-solahd-sdu-ac-a-series-din-rail-ups-en-us-184484.pdf,-,2106-SDU500-ND,SDU500,SolaHD,OFFLINE UPS 500VA 120V DIN MTG,0,0,"315.52000","0","1","SDU","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","500VA / 300W","-","4 minutes","RS-232","120V","Screw Terminals","Screw Terminals","-","4.567"" L x 11.063"" W (116.00mm x 281.00mm)","4.882"" (124.00mm)"
https://assets.tripplite.com/product-pdfs/en/omnivs1500xltaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_OMNIVS1500XLTAA.jpg,OMNIVS1500XLTAA-ND,OMNIVS1500XLTAA,Tripp Lite,UPS BATTERY BACK UP TOWER AVR,0,0,"318.83000","0","1","OmniVS","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","1.5kVA / 940W","8 (6 UPS, 2 Surge Only)","4 minutes","-","120V","NEMA 5-15P","NEMA 5-15R (8)","6' (1.83m)","7.500"" L x 7.200"" W (190.50mm x 182.88mm)","11.800"" (299.72mm)"
https://assets.tripplite.com/product-pdfs/en/omnivsint1000.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_OMNIVSINT1000.jpg,OMNIVSINT1000-ND,OMNIVSINT1000,Tripp Lite,INTL UPS SYSTEM OMNISMART TOWER,0,0,"323.44000","0","1","OmniVS","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","1kVA / 500W","6 (UPS)","5 minutes","-","230V","IEC 320-C14","IEC 320-C13 (6)","5.98"" (0.15m)","7.500"" L x 5.200"" W (190.50mm x 132.08mm)","10.800"" (274.32mm)"
https://assets.tripplite.com/product-pdfs/en/smart700ser.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART700SER.jpg,SMART700SER-ND,SMART700SER,Tripp Lite,UPS 700VA 450W 6OUT SERIAL,0,0,"333.71000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Tower","700VA / 450W","6 (UPS)","6 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","7' (2.13m)","7.756"" L x 7.244"" W (197.00mm x 184.00mm)","11.732"" (298.00mm)"
-,-,AKKUTEC2402-ND,AKKUTEC2402,Altech Corporation,DC UPS BUFFER115-230VAC INPUT 2A,0,3,"335.15000","0","1","AKKUTEC","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","-","-","-","-","24V","Hardwired","-","-","4.567"" L x 2.362"" W (116.00mm x 60.00mm)","3.642"" (92.50mm)"
https://assets.tripplite.com/product-pdfs/en/smc1000t.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMC1000T.jpg,SMC1000T-ND,SMC1000T,Tripp Lite,UPS INTERNATIONAL SMART TOWER,0,0,"360.00000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/bcpro1050.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgBCPro1050.jpg,TL128-ND,BC PRO1050,Tripp Lite,BATT BACKUP 705W 6 OUTLET 120V,0,0,"365.44000","0","1","BC Pro®","Active","Standby (No Regulation)","Desktop, Home Theater","Tower","1.05kVA / 705W","6 (UPS)","7 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.000"" L x 6.799"" W (177.80mm x 172.70mm)","11.201"" (284.50mm)"
https://assets.tripplite.com/product-pdfs/en/omnismart1050.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_OMNI%20SMT1050PNP.jpg,TL170-ND,OMNI SMT1050PNP,Tripp Lite,UPS 1050VA 705W 6OUT W/SOFTWARE,0,0,"371.72000","0","1","OmniSmart™","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","1.05kVA / 705W","6 (UPS)","7 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.201"" L x 6.799"" W (182.90mm x 172.70mm)","11.500"" (292.10mm)"
https://assets.tripplite.com/product-pdfs/en/smart750slt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART750SLT.jpg,SMART750SLT-ND,SMART750SLT,Tripp Lite,UPS SMARTPRO 750VA 500W 8OUT,0,0,"384.19000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Tower","750VA / 500W","8 (4 UPS, 4 Surge Only)","5 minutes","RJ45","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","13.252"" L x 6.799"" W (336.60mm x 172.70mm)","10.201"" (259.10mm)"
-,-,2106-SUNFI00124-ND,SUNFI00124,SolaHD,S5K START UP 7/24,0,0,"402.01000","0","1","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,AKKUTEC1203-ND,AKKUTEC1203,Altech Corporation,DC UPS BUFFER12VAC INPUT 21A 12V,0,0,"409.68000","0","1","AKKUTEC","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","-","-","-","-","12V","Hardwired","-","-","4.567"" L x 2.362"" W (116.00mm x 60.00mm)","3.642"" (92.50mm)"
https://assets.tripplite.com/product-pdfs/en/smart1050.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgSMART1050.jpg,TL159-ND,SMART 1050NET,Tripp Lite,UPS 1050VA 705W 6OUT W/SOFTWARE,0,0,"413.63000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Tower","1.05kVA / 705W","6 (UPS)","8 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","7.201"" L x 7.201"" W (182.90mm x 182.90mm)","11.799"" (299.70mm)"
https://assets.tripplite.com/product-pdfs/en/smx1500lcd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMX1500LCD.jpg,SMX1500LCD-ND,SMX1500LCD,Tripp Lite,UPS INTERNATIONAL SMART RACK,0,0,"425.94000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,AC-C-TEC2403-05-ND,AC-C-TEC2403-05,Altech Corporation,ULTRACAP MODULE230VAC INPUT 05KJ,0,0,"432.33000","0","1","AC-C-TEC","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","-","-","-","-","24.3V","Hardwired","-","-","5.118"" L x 2.835"" W (130.00mm x 72.00mm)","6.024"" (153.00mm)"
https://assets.tripplite.com/product-pdfs/en/smx750slt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMX750SLT.jpg,SMX750SLT-ND,SMX750SLT,Tripp Lite,UPS INTERNATIONAL SMART TOWER,0,0,"438.80000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.pulspower.com/fileadmin/Dateien/pdf/ubc10e241-n1.pdf,"//media.digikey.com/Photos/PULS,%20LP/MFG_UBC10.241-N1.jpg",UBC10.241-N1-ND,UBC10.241-N1,"PULS, LP",DIN RAIL UPS 24V 10A W/O BATTERY,0,0,"441.00000","0","1","DIMENSION U","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","360W","-","-","-","24V","-","-","-","4.685"" L x 4.843"" W (119.00mm x 123.00mm)","4.882"" (124.00mm)"
-,-,AKKUTEC2405-ND,AKKUTEC2405,Altech Corporation,DC UPS BUFFER115-230VAC INPUT 5A,0,10,"445.02000","0","1","AKKUTEC","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","-","-","-","-","24V","Hardwired","-","-","5.906"" L x 2.953"" W (150.00mm x 75.00mm)","6.299"" (160.00mm)"
https://assets.tripplite.com/product-pdfs/en/smc1500t.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMC1500T.jpg,SMC1500T-ND,SMC1500T,Tripp Lite,UPS INTERNATIONAL SMART TOWER,0,0,"450.02000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/omni750iso.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_OMNI750ISO.jpg,OMNI750ISO-ND,OMNI750ISO,Tripp Lite,UPS 750VA 500W 6OUT USB TOWER,0,0,"465.17000","0","1","OmniSmart™","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","750VA / 500W","6 (UPS)","13 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","9.201"" L x 7.500"" W (233.70mm x 190.50mm)","12.799"" (325.10mm)"
-,-,AC-C-TEC2403-1-ND,AC-C-TEC2403-1,Altech Corporation,ULTRACAP MODULE115-230VAC INP 1K,0,5,"471.00000","0","1","AC-C-TEC","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","-","-","-","-","24.3V","Hardwired","-","-","5.118"" L x 2.835"" W (130.00mm x 72.00mm)","6.024"" (153.00mm)"
https://assets.tripplite.com/product-pdfs/en/omnix350hg.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_OMNIX350HG.jpg,OMNIX350HG-ND,OMNIX350HG,Tripp Lite,INTL UPS OMNI HOSPITAL GRADE,0,0,"473.51000","0","1","OmniSmart","Active","Line Interactive (Input Regulation)","General Purpose, Industrial Control","Tower","350VA / 225W","6 (UPS)","15.5 minutes","-","230V","IEC 320-C14","IEC 320-C13 (6)","5.98"" (0.15m)","7.400"" L x 5.200"" W (187.96mm x 132.08mm)","10.600"" (269.24mm)"
https://assets.tripplite.com/product-pdfs/en/smc10002urm.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMC10002URM.jpg,SMC10002URM-ND,SMC10002URM,Tripp Lite,UPS INTERNATIONAL SMART TOWER,0,0,"474.39000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/s8ba_u701-e1_4_5_csm1042516.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_S8BA-24D24D480SBF.jpg,S8BA-24D24D480SBF-ND,S8BA-24D24D480SBF,Omron Automation and Safety,BATT BACKUP 24VDC 480W W/O BATT,0,0,"488.40000","0","1","S8BA","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","480W","-","6 minutes","RJ45","24V","-","-","-","4.386"" L x 1.732"" W (111.40mm x 44.00mm)","4.882"" (124.00mm)"
-,-,AC-C-TEC1203-1-ND,AC-C-TEC1203-1,Altech Corporation,ULTRACAP MODULE230VAC INPUT 1KJ,0,0,"492.36000","0","1","AC-C-TEC","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","-","-","-","-","12.3V","Hardwired","-","-","5.118"" L x 2.835"" W (130.00mm x 72.00mm)","6.024"" (153.00mm)"
https://assets.tripplite.com/product-pdfs/en/smart750xla.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART750XLA.jpg,SMART750XLA-ND,SMART750XLA,Tripp Lite,UPS SMART TOWER AVR,0,0,"496.33000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,2106-SDU850-5-ND,SDU850-5,SolaHD,OFFLINE UPS 850VA 230V DIN MTG,0,0,"497.31000","0","1","SDU","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","850VA / 510W","-","2 minutes","RS-232","230V","Screw Terminals","Screw Terminals","-","4.567"" L x 11.063"" W (116.00mm x 281.00mm)","4.882"" (124.00mm)"
https://assets.tripplite.com/product-pdfs/en/smart1050slt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART1050SLT%20Series.jpg,SMART1050SLT-ND,SMART1050SLT,Tripp Lite,UPS 1050VA 650W 8OUT USB,0,0,"501.59000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Tower","1.05kVA / 650W","8 (UPS)","7 minutes","RJ45","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","13.201"" L x 6.799"" W (335.30mm x 172.70mm)","10.201"" (259.10mm)"
https://assets.tripplite.com/product-pdfs/en/omnismart1400.pdf,//media.digikey.com/photos/Tripplite%20Photos/mfgOmniSmart1400.jpg,TL171-ND,OMNI SMT1400PNP,Tripp Lite,UPS 1400VA 940W 6OUT W/SOFTWARE,0,0,"515.77000","0","1","OmniSmart™","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","1.4kVA / 940W","6 (UPS)","8 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","9.201"" L x 7.500"" W (233.70mm x 190.50mm)","12.799"" (325.10mm)"
https://assets.tripplite.com/product-pdfs/en/te1200.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_TE1200.jpg,TLTE1200-ND,TE1200,Tripp Lite,UPS TOWER,0,0,"518.43000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/smx1050slt.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMX1050SLT.jpg,SMX1050SLT-ND,SMX1050SLT,Tripp Lite,UPS INTERNATIONAL SMART TOWER,0,0,"521.52000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/omni1000iso.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_OMNI1000ISO.jpg,OMNI1000ISO-ND,OMNI1000ISO,Tripp Lite,UPS 1000VA 700W 6OUT USB TOWER,0,0,"551.08000","0","1","OmniSmart™","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Tower","1kVA / 700W","6 (UPS)","8 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","6' (1.83m)","9.201"" L x 7.500"" W (233.70mm x 190.50mm)","12.799"" (325.10mm)"
https://assets.tripplite.com/product-pdfs/en/smart750rmxl2u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMART750RMXL2U.jpg,SMART750RMXL2U-ND,SMART750RMXL2U,Tripp Lite,UPS SMARTPRO 750VA 450W 6OUT,0,0,"551.13000","0","1","Smart Pro®","Active","Line Interactive (Input Regulation)","Network, Single Phase","Rackmount","750VA / 450W","6 (UPS)","12.5 minutes","-","120V","NEMA 5-15P","NEMA 5-15R","10' (3.05m)","13.150"" L x 17.351"" W (334.00mm x 440.70mm)","3.449"" (87.60mm)"
https://assets.tripplite.com/product-pdfs/en/smc15002urm.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMC15002URM.jpg,SMC15002URM-ND,SMC15002URM,Tripp Lite,UPS INTERNATIONAL SMART TOWER,0,0,"616.41000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/smartint1500.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SMARTINT1500.jpg,SMARTINT1500-ND,SMARTINT1500,Tripp Lite,UPS INTERNATIONAL SMART TOWER,0,0,"617.21000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/s8ba_u701-e1_4_5_csm1042516.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_S8BA-24D24D960SBF.jpg,S8BA-24D24D960SBF-ND,S8BA-24D24D960SBF,Omron Automation and Safety,BATT BACKUP 24VDC 960W W/O BATT,0,0,"627.00000","0","1","S8BA","Active","Standby (No Regulation)","General Purpose, Industrial Control","Din Rail","960W","-","6 minutes","RJ45","24V","-","-","-","4.386"" L x 2.047"" W (111.40mm x 52.00mm)","4.882"" (124.00mm)"
https://assets.tripplite.com/product-pdfs/en/sm1000rm2utaa.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SM1000RM2UTAA.jpg,SM1000RM2UTAA-ND,SM1000RM2UTAA,Tripp Lite,UPS SMART PRO RACK 6 OUTLETS,0,0,"627.21000","0","1","-","Active","Line Interactive (Input Regulation)","Desktop, Home Theater","Rackmount","1kVA / 800W","6 (UPS)","5.3 minutes","-","120V","NEMA 5-15P","NEMA 5-15R (6)","10' (3.05m)","12.500"" L x 17.350"" W (317.50mm x 440.69mm)","3.450"" (87.63mm)"
