Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Type","Length","Cable Type","Color","Shielding","Usage"
https://assets.tripplite.com/product-pdfs/en/p134003.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P134-003.jpg,TL1245-ND,P134-003,Tripp Lite,DISPLAYPORT MALE TO DVI-I FEMALE,15,0,"19.43000","0","1","-","Active","DisplayPort Male to DVI-I Female","3.00' (914.40mm)","Round","Black","-","Digital Visual Interface, Multi Media"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/743-60010-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/743-60010-xxxxx.JPG,1175-1773-ND,743-60010-00300,CNC Tech,MINI DP/M TO HDMI/M CONN,32,0,"20.37000","0","1","-","Active","HDMI-A Male to Mini DisplayPort Male","9.8' (3.00m)","Round","White","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p576001.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P576-001.jpg,TL717-ND,P576-001,Tripp Lite,CABLE DMS-59 TO 2X DVI-I F 1',13,0,"21.34000","0","1","-","Active","DMS-59 Male to DVI-I Dual Link, Female","1.00' (304.80mm)","Round","Black","Shielded","Digital Visual Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/750-10010-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/750-10010%20SERIES.jpg,1175-1168-ND,750-10010-00500,CNC Tech,CBL DVI-D 18+1 MALE-MALE 5M,63,0,"22.94000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","16.4' (5.00m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p579010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P579-010.JPG,TL1372-ND,P579-010,Tripp Lite,DISPLAYPORT EXTENSION CABLE WITH,28,0,"32.89000","0","1","-","Active","DisplayPort Male to DisplayPort Female","10.0' (3.05m)","Round","Black","Shielded","Multi Media"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1770019&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1770019%20SERIES.jpg,A35078-ND,1770019-2,TE Connectivity AMP Connectors,CABLE HDMI-HDMI 3M,52,0,"33.36000","0","1","-","Active","HDMI-A Male to HDMI-A Male","9.8' (3.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568025.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-025.jpg,TL704-ND,P568-025,Tripp Lite,HDMI DIGITAL CABLE SHIELDED 25',8,0,"33.63000","0","1","-","Active","HDMI-A Male to HDMI-A Male","25.0' (7.62m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p579015.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P579-015.JPG,TL1373-ND,P579-015,Tripp Lite,DISPLAYPORT EXTENSION CABLE WITH,11,0,"34.38000","0","1","-","Active","DisplayPort Male to DisplayPort Female","15.0' (4.57m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p580050.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-xxx%20Series.jpg,TL737-ND,P580-050,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,2,0,"100.62000","0","1","-","Active","DisplayPort Male to DisplayPort Male","50.0' (15.24m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p585010.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P585-010.JPG,TL1376-ND,P585-010,Tripp Lite,MINI DISPLAYPORT EXTENSION CABLE,15,0,"25.41000","0","1","-","Active","Mini DisplayPort Male to Mini DisplayPort Female","10.0' (3.05m)","Round","Black","Shielded","Multi Media"
http://adam-tech.com/downloader.php?p=ca-hdmi-am-am-xft.pdf,//media.digikey.com/Photos/Adam-Tech/CA-HDMI-AM-AM-xFT.jpg,2057-CA-HDMI-AM-AM-3FT-ND,CA-HDMI-AM-AM-3FT,Adam Tech,HDMI A TYPLE PLUG TO HDMI A TYPE,30,0,"8.06000","0","1","*","Active","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/p568003yw.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-003-YW.jpg,TL1653-ND,P568-003-YW,Tripp Lite,3FT HI-SPEED HDMI CABLE DIGITAL,53,0,"8.34000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Double Shielded","High Definition Multimedia Interface"
-,-,TL2331-ND,P568-003-2A,Tripp Lite,HIGH-SPEED HDMI 2.0A CABLE WITH,50,0,"8.34000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568003rd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-003-RD.jpg,TL1651-ND,P568-003-RD,Tripp Lite,3FT HI-SPEED HDMI CABLE DIGITAL,29,0,"8.34000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","Double Shielded","High Definition Multimedia Interface"
-,-,TL2332-ND,P568-006-2A,Tripp Lite,HIGH-SPEED HDMI 2.0A CABLE WITH,50,0,"9.29000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p138000dvi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P138-000-DVI.jpg,TL1602-ND,P138-000-DVI,Tripp Lite,MINI DVI TO DVI ADAPTER CONN 8"",39,0,"9.48000","0","1","-","Active","DVI-D Dual Link, Male to Mini DisplayPort Male","0.667' (203.20mm, 8.00"")","Round","White","-","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p568006bl.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-006-BL.jpg,TL1654-ND,P568-006-BL,Tripp Lite,6FT HIGH SPEED HDMI CABLE DIGITA,38,0,"9.85000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p560001.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560-001.jpg,TL1641-ND,P560-001,Tripp Lite,"CABLE DVI-D M/M, 3.5MM M/M 1'",91,0,"10.13000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","1.00' (304.80mm)","Round","Black","Shielded","Digital Visual Interface"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_HDMI1MWH.jpg,298-17050-ND,HDMI1MWH,Panduit Corp,"HDMI 2.0 PATCH CORD, 1M, WHITE",100,0,"10.79000","0","1","-","Active","HDMI-A Male to HDMI-A Male","3.3' (1.00m)","Round","White","Unshielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p583006bk.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P583-0xx-BK.jpg,TL2190-ND,P583-006-BK,Tripp Lite,MINI DISPLAYPORT TO DISPLAYPORT,50,0,"11.55000","0","1","-","Active","DisplayPort Male to Mini DisplayPort Male","6.0' (1.83m)","Round","Black","Unshielded","Multi Media"
-,-,TL2333-ND,P568-010-2A,Tripp Lite,HIGH-SPEED HDMI 2.0A CABLE WITH,50,0,"12.09000","0","1","-","Active","HDMI-A Male to HDMI-A Male","10.0' (3.05m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p13208n.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P132-08N.jpg,TL1581-ND,P132-08N,Tripp Lite,CABLE CONVERTER 8',96,0,"12.22000","0","1","*","Active","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/p562006sl.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P562-006-SL.jpg,TL2165-ND,P562-006-SL,Tripp Lite,CABLE DVI TMDS 6' MALE TO FEMALE,30,0,"13.33000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Dual Link, Female","6.0' (1.83m)","Round","Black","Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p569003mfapm.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P569-003-MF-APM.jpg,TL1666-ND,P569-003-MF-APM,Tripp Lite,CABLE HDMI-A F TO HDMI-A M 3',33,0,"13.55000","0","1","-","Active","HDMI-A Female, Panel Mount to HDMI-A Male","3.00' (914.40mm)","Round","Black","Shielded","High Definition Multimedia Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340102-020-W.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340102-0x0-W.jpg,AE11263-ND,AK-340102-020-W,Assmann WSW Components,CBL DISPLAYPORT-MINIDISPLAYP0RT,84,0,"14.08000","0","1","-","Active","DisplayPort Male to Mini DisplayPort Male","6.6' (2.00m)","Round","White","Shielded","High Definition Multimedia Interface"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_HDMI2MWH.jpg,298-17052-ND,HDMI2MWH,Panduit Corp,"HDMI 2.0 PATCH CORD, 2M, WHITE",100,0,"14.73000","0","1","-","Active","HDMI-A Male to HDMI-A Male","6.6' (2.00m)","Round","White","Unshielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p566003mini.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P566-003-MINI.jpg,TL2166-ND,P566-003-MINI,Tripp Lite,CABLE HDMI-M TO DVI-M 3' GOLD,34,0,"15.11000","0","1","-","Active","HDMI-C Male to DVI-D Single Link Male","3.00' (914.40mm)","Round","Black","Shielded","Digital Visual Interface, High Definition Multimedia Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340200-020-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340200-020-S.jpg,AE11257-ND,AK-340200-020-S,Assmann WSW Components,CABLE DISPLAYPORT-DISPLAYPORT,53,0,"15.96000","0","1","-","Active","DisplayPort Male to DisplayPort Female","6.6' (2.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
-,-,TL2334-ND,P568-015-2A,Tripp Lite,HIGH-SPEED HDMI 2.0A CABLE WITH,44,0,"16.00000","0","1","-","Active","HDMI-A Male to HDMI-A Male","15.0' (4.57m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p571010mini.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P571-010-MINI.jpg,TL1670-ND,P571-010-MINI,Tripp Lite,HDMI TO MINI HDMI CABLE 10',49,0,"16.33000","0","1","-","Active","HDMI-A Male to HDMI-C Male","10.0' (3.05m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p138000hdmi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P138-000-HDMI.jpg,TL1603-ND,P138-000-HDMI,Tripp Lite,MINI DVI TO HDMI ADAPTER CONN 8"",47,0,"17.48000","0","1","-","Active","HDMI-A Female to Mini DVI Male","0.667' (203.20mm, 8.00"")","Round","White","-","High Definition Multimedia Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/740-10011-00300.pdf,//media.digikey.com/Photos/CnC%20Tech/740-10010%20SERIES.jpg,1175-1861-ND,740-10011-00300,CNC Tech,"HDMI CABLE, VERS. 1.4B A 19PIN M",41,0,"17.85000","0","1","-","Active","HDMI-A Male to HDMI-A Male","9.8' (3.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
http://adam-tech.com/downloader.php?p=ca-minidp-dvim-xft.pdf,-,2057-CA-MINIDP-DVIM-10FT-ND,CA-MINIDP-DVIM-10FT,Adam Tech,MINI DISPLAY PORT MALE TO DVI MA,10,0,"19.11000","0","1","*","Active","-","-","-","-","-","-"
https://assets.tripplite.com/product-pdfs/en/p566010mini.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P566-010-MINI.jpg,TL2170-ND,P566-010-MINI,Tripp Lite,CABLE HDMI-M TO DVI-M 10'GOLD,90,0,"19.30000","0","1","-","Active","HDMI-C Male to DVI-D Single Link Male","10.0' (3.05m)","Round","Black","Shielded","Digital Visual Interface, High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p572006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P572-006.jpg,TL1671-ND,P572-006,Tripp Lite,HDMI TO CABLE MINI HDMI M M 6',35,0,"19.43000","0","1","-","Active","HDMI-C Male to HDMI-C Male","6.0' (1.83m)","Round","Black","Shielded","High Definition Multimedia Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/740-10011-00500.pdf,//media.digikey.com/Photos/CnC%20Tech/740-10010%20SERIES.jpg,1175-1862-ND,740-10011-00500,CNC Tech,"HDMI CABLE, VERS. 1.4B A 19PIN M",56,0,"20.72000","0","1","-","Active","HDMI-A Male to HDMI-A Male","16.4' (5.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p586006hdmi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P586-006-HDMI.jpg,TL2194-ND,P586-006-HDMI,Tripp Lite,MINI TO HDMI ADAPT 6',38,0,"22.42000","0","1","-","Active","DisplayPort Male to HDMI-A Male","6.0' (1.83m)","Round","Black","Unshielded","High Definition Multimedia Interface"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_HDMI4MWH.jpg,298-17054-ND,HDMI4MWH,Panduit Corp,"HDMI 2.0 PATCH CORD, 4M, WHITE",49,0,"22.66000","0","1","-","Active","HDMI-A Male to HDMI-A Male","13.1' (4.00m)","Round","White","Unshielded","High Definition Multimedia Interface"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_HDMI4MBL.jpg,298-17053-ND,HDMI4MBL,Panduit Corp,"HDMI 2.0 PATCH CORD, 4M, BLACK",33,0,"22.66000","0","1","-","Active","HDMI-A Male to HDMI-A Male","13.1' (4.00m)","Round","Black","Unshielded","High Definition Multimedia Interface"
-,-,TL2477-ND,P586-003-DVI,Tripp Lite,MINI DISPLAYPORT TO DVI ADAPTER,50,0,"23.92000","0","1","-","Active","DVI-D Single Link, Male to Mini DisplayPort Male","3.00' (914.40mm)","Round","Black","Unshielded","Digital Visual Interface, Multi Media"
https://assets.tripplite.com/product-pdfs/en/p576001dp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P576-001-DP.jpg,TL1672-ND,P576-001-DP,Tripp Lite,CABLE DMS-59 TO 2X DVI-I F 1',16,0,"23.92000","0","1","-","Active","DMS-59 Male to Dual DisplayPort Female","1.00' (304.80mm)","Round","Black","-","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p562015.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P562-015.jpg,TL1644-ND,P562-015,Tripp Lite,CABLE DVI TMDS 15' MALE TO FEMAL,17,0,"24.48000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Female","15.0' (4.57m)","Round","Black","Shielded","Digital Visual Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340301-020-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340301-0x0-S.jpg,AE11259-ND,AK-340301-020-S,Assmann WSW Components,"DISPLAYPORT ADAPTER CABLE, DP -",11,0,"26.09000","0","1","-","Active","DisplayPort Male to DVI-D Male","6.6' (2.00m)","Round","Black","Double Shielded","Digital Visual Interface"
https://assets.tripplite.com/product-pdfs/en/p568020.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-020.jpg,TL2172-ND,P568-020,Tripp Lite,HDMI CABLE SHIELDED,11,0,"28.40000","0","1","-","Active","HDMI-A Male to HDMI-A Male","20.0' (6.10m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568020bkgrp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx-BK-GRP.jpg,TL1874-ND,P568-020-BK-GRP,Tripp Lite,HIGH-SPEED HDMI CABLE W/ GRIPPIN,7,0,"29.95000","0","1","-","Active","HDMI-A Male to HDMI-A Male","20.0' (6.10m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
-,-,TL2480-ND,P586-010-DVI,Tripp Lite,MINI DISPLAYPORT TO DVI ADAPTER,50,0,"31.39000","0","1","-","Active","DVI-D Single Link, Male to Mini DisplayPort Male","10.0' (3.05m)","Round","Black","Unshielded","Digital Visual Interface, Multi Media"
https://assets.tripplite.com/product-pdfs/en/p579006.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P579-006.jpg,TL2180-ND,P579-006,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,39,0,"31.39000","0","1","-","Active","DisplayPort Male to DisplayPort Female","6.0' (1.83m)","Round","Black","-","Multi Media"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340301-030-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340301-0x0-S.jpg,AE11260-ND,AK-340301-030-S,Assmann WSW Components,"DISPLAYPORT ADAPTER CABLE, DP -",89,0,"31.45000","0","1","-","Active","DisplayPort Male to DVI-D Male","9.8' (3.00m)","Round","Black","Double Shielded","Digital Visual Interface"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/740-10011-01000.pdf,//media.digikey.com/Photos/CnC%20Tech/740-10010%20SERIES.jpg,1175-1863-ND,740-10011-01000,CNC Tech,"HDMI CABLE, VERS. 1.4B A 19PIN M",57,0,"32.38000","0","1","-","Active","HDMI-A Male to HDMI-A Male","32.8' (10.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p13406ndviv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P134-06N-DVI-V2.jpg,TL1585-ND,P134-06N-DVI-V2,Tripp Lite,DISPLAYPORT MALE TO DVI FEMALE,11,0,"32.59000","0","1","-","Active","DVI-I Dual Link, Female to DisplayPort Male","0.500' (152.40mm, 6.00"")","Round","Black","Unshielded","-"
https://assets.tripplite.com/product-pdfs/en/p581003v2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P581-003-V2.jpg,TL2183-ND,P581-003-V2,Tripp Lite,DISPLAYPORT TO DVI CABLE M/M 3',43,0,"32.89000","0","1","-","Active","DVI-D Dual Link, Male to DisplayPort Male","3.00' (914.40mm)","Round","Black","Double Shielded","-"
https://assets.tripplite.com/product-pdfs/en/p582015.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P582-0xx.jpg,TL2187-ND,P582-015,Tripp Lite,MINI DISPLAYPORT DISPLAYPORT,31,0,"34.38000","0","1","-","Active","DisplayPort Male to HDMI-A Male","15.0' (4.57m)","Round","Black","Unshielded","High Definition Multimedia Interface"
-,-,TL2336-ND,P568-025-2A,Tripp Lite,HIGH-SPEED HDMI 2.0A CABLE WITH,10,0,"34.38000","0","1","-","Active","HDMI-A Male to HDMI-A Male","25.0' (7.62m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p561025.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P561-025.jpg,TL2162-ND,P561-025,Tripp Lite,CABLE DVI TMDS 25' MALE TO MALE,7,0,"35.88000","0","1","-","Active","DVI-D Single Link, Male to DVI-D Single Link, Male","25.0' (7.62m)","Round","Black","Shielded","Digital Visual Interface"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340100-100-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340100-100-S.jpg,AE11255-ND,AK-340100-100-S,Assmann WSW Components,CABLE DISPLAYPORT-DISPLAYPORT,17,0,"35.89000","0","1","-","Active","DisplayPort Male to DisplayPort Male","32.8' (10.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568025bkgrp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx-BK-GRP.jpg,TL1891-ND,P568-025-BK-GRP,Tripp Lite,HIGH-SPEED HDMI CABLE W/ GRIPPIN,15,0,"38.83000","0","1","-","Active","HDMI-A Male to HDMI-A Male","25.0' (7.62m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/b123001.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B123-001.jpg,TL2013-ND,B123-001,Tripp Lite,HDMI SIGNAL EXTENDER 24HZ M/F 1',14,0,"41.85000","0","1","-","Active","HDMI-A Female to HDMI-A Male","1.00' (304.80mm)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p568030.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-030.jpg,TL1664-ND,P568-030,Tripp Lite,HDMI DIGITAL CABLE SHIELDED 30',7,0,"42.58000","0","1","-","Active","HDMI-A Male to HDMI-A Male","30.0' (9.14m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p586003hdv2a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P586-0xx-HD-V2A.jpg,TL2192-ND,P586-003-HD-V2A,Tripp Lite,MINI DISPLAYPORT 1.2A TO HDMI 2.,29,0,"44.64000","0","1","-","Active","Mini DisplayPort Male to HDMI-A Male","3.00' (914.40mm)","Round","Black","-","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AK-340100-150-S.pdf,//media.digikey.com/Photos/Assmann%20Photos/MFG_AK-340100-xx0-S.jpg,AE11256-ND,AK-340100-150-S,Assmann WSW Components,CABLE DISPLAYPORT-DISPLAYPORT,15,0,"44.88000","0","1","-","Active","DisplayPort Male to DisplayPort Male","49.2' (15.00m)","Round","Black","Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p581006v2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P581-006-V2.jpg,TL1674-ND,P581-006-V2,Tripp Lite,DISPLAYPORT TO DVI CABLE M/M 6',19,0,"45.59000","0","1","-","Active","DVI-D Dual Link, Male to DisplayPort Male","6.0' (1.83m)","Round","Black","Double Shielded","-"
https://assets.tripplite.com/product-pdfs/en/p568035.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-035.jpg,TL1856-ND,P568-035,Tripp Lite,HDMI DIGITAL CABLE SHIELDED 35',34,0,"50.02000","0","1","-","Active","HDMI-A Male to HDMI-A Male","35.0' (10.67m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://assets.tripplite.com/product-pdfs/en/p13006ndpv2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P130-06N-DP-V2.jpg,TL2152-ND,P130-06N-DP-V2,Tripp Lite,HDMI TO DISPLAYPORT ACTIVE CONVE,53,0,"50.82000","0","1","-","Active","HDMI-A Male to  DisplayPort Female and USB A Female","0.500' (152.40mm, 6.00"")","Round","Black","Unshielded","-"
https://assets.tripplite.com/product-pdfs/en/p568025ez.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P568-0xx-EZ%20Series.jpg,TL1663-ND,P568-025-EZ,Tripp Lite,HDMI DIGITAL VIDEO CABLE HDMI M/,10,0,"64.56000","0","1","-","Active","HDMI-A Male to HDMI-A Male","25.0' (7.62m)","Round","Black","Double Shielded","High Definition Multimedia Interface"
https://b2b.harting.com/files/download/PRD/PDF_TS/0945145101X_100688321DRW003D.pdf,-,1195-6545-ND,09451451010,HARTING,HARTING PUSHPULL V4 2.0 MINI DIS,10,0,"71.91000","0","1","PushPull","Active","Mini DisplayPort Male to Mini DisplayPort Male","1.64' (500.00mm)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p580030.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P580-030.jpg,TL2181-ND,P580-030,Tripp Lite,CABLE ASSY DISPLAYPORT W/LATCH,8,0,"72.80000","0","1","-","Active","DisplayPort Male to DisplayPort Male","30.0' (9.14m)","Round","Black","Shielded","Multi Media"
https://b2b.harting.com/files/download/PRD/PDF_TS/0945145101X_100688321DRW003D.pdf,//media.digikey.com/Photos/Harting/09451451013.jpg,1195-6546-ND,09451451011,HARTING,HARTING PUSHPULL V4 2.0 MINI DIS,10,0,"77.59000","0","1","PushPull","Active","Mini DisplayPort Male to Mini DisplayPort Male","3.3' (1.00m)","Round","Black","Shielded","Multi Media"
https://b2b.harting.com/files/download/PRD/PDF_TS/0945145101X_100688321DRW003D.pdf,-,1195-6547-ND,09451451012,HARTING,HARTING PUSHPULL V4 2.0 MINI DIS,10,0,"83.28000","0","1","PushPull","Active","Mini DisplayPort Male to Mini DisplayPort Male","4.9' (1.50m)","Round","Black","Shielded","Multi Media"
https://b2b.harting.com/files/download/PRD/PDF_TS/0945145101X_100688321DRW003D.pdf,//media.digikey.com/Photos/Harting/09451451013.jpg,1195-6548-ND,09451451013,HARTING,HARTING PUSHPULL V4 2.0 MINI DIS,10,0,"88.93000","0","1","PushPull","Active","Mini DisplayPort Male to Mini DisplayPort Male","6.6' (2.00m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p566050.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P566-050.jpg,TL1648-ND,P566-050,Tripp Lite,CABLE HDMI-M TO DVI-M 50' GOLD,9,0,"92.03000","0","1","-","Active","DVI-D Single Link Male to HDMI-A Male","50.0' (15.24m)","Round","Black","Semi-Shielded","Multi Media"
https://b2b.harting.com/files/download/PRD/PDF_TS/0945145100X_100688321DRW002D.pdf,-,1195-6541-ND,09451451000,HARTING,HARTING PUSHPULL V4 2.0 MINI DIS,10,0,"93.23000","0","1","PushPull","Active","Mini DisplayPort Male to Mini DisplayPort Male","1.64' (500.00mm)","Round","Black","Shielded","Multi Media"
https://b2b.harting.com/files/download/PRD/PDF_TS/0945145100X_100688321DRW002D.pdf,//media.digikey.com/Photos/Harting/09451451001.jpg,1195-6542-ND,09451451001,HARTING,HARTING PUSHPULL V4 2.0 MINI DIS,10,0,"98.91000","0","1","PushPull","Active","Mini DisplayPort Male to Mini DisplayPort Male","3.3' (1.00m)","Round","Black","Shielded","Multi Media"
https://b2b.harting.com/files/download/PRD/PDF_TS/0945145100X_100688321DRW002D.pdf,-,1195-6543-ND,09451451002,HARTING,HARTING PUSHPULL V4 2.0 MINI DIS,10,0,"104.57000","0","1","PushPull","Active","Mini DisplayPort Male to Mini DisplayPort Male","4.9' (1.50m)","Round","Black","Shielded","Multi Media"
https://b2b.harting.com/files/download/PRD/PDF_TS/0945145100X_100688321DRW002D.pdf,-,1195-6544-ND,09451451003,HARTING,HARTING PUSHPULL V4 2.0 MINI DIS,10,0,"110.25000","0","1","PushPull","Active","Mini DisplayPort Male to Mini DisplayPort Male","6.6' (2.00m)","Round","Black","Shielded","Multi Media"
https://assets.tripplite.com/product-pdfs/en/p560100.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_P560-100.jpg,TL2161-ND,P560-100,Tripp Lite,CABLE SHIELDED DVI-D M/M 100',5,0,"116.76000","0","1","-","Active","DVI-D Dual Link, Male to DVI-D Dual Link, Male","100.0' (30.48m)","Round","Black","Shielded","Digital Visual Interface"
