Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency Range","Type","Current Rating (Amps)","Inductance","ET (Volt-Time)","Turns Ratio - Primary:Secondary","Current Ratio","DC Resistance (DCR)","Ratings","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
https://www.lem.com/sites/default/files/products_datasheets/tt100sd_e.pdf,//media.digikey.com/Photos/LEM%20Photos/TT-100-SD.jpg,398-1079-ND,TT 100-SD,LEM USA Inc.,CURR SENSE XFMR,318,0,"33.58000","0","1","Bulk","TT","Active","50/60Hz","Non-Invasive (Split Core)","-","-","-","-","-","-","-","-","1.574"" L x 1.122"" W (40.50mm x 28.50mm)","2.047"" (52.00mm)","PC Pin"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/photos/Murata%20Photos/53050C.JPG,811-1190-2-ND,53050C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:50 10A SMD,2000,0,"0.77140","0","1000","Tape & Reel (TR)","5300","Active","50kHz ~ 500kHz","Invasive","-","500µH","-","1:50","-","7mOhm Primary, 1.75Ohm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/photos/Murata%20Photos/53050C.JPG,811-1190-1-ND,53050C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:50 10A SMD,2877,0,"1.76000","0","1","Cut Tape (CT)","5300","Active","50kHz ~ 500kHz","Invasive","-","500µH","-","1:50","-","7mOhm Primary, 1.75Ohm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5300c.pdf,//media.digikey.com/photos/Murata%20Photos/53050C.JPG,811-1190-6-ND,53050C,Murata Power Solutions Inc.,CURR SENSE XFMR 1:50 10A SMD,2877,0,"Digi-Reel","0","1","Digi-Reel®","5300","Active","50kHz ~ 500kHz","Invasive","-","500µH","-","1:50","-","7mOhm Primary, 1.75Ohm Secondary","-","Surface Mount","0.283"" L x 0.327"" W (7.20mm x 8.30mm)","0.213"" (5.40mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_58.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.100NLT.jpg,553-1527-2-ND,PA1005.050NLT,Pulse Electronics Power,CURR SENSE XFMR 1:50 20A SMD,2700,0,"1.23166","0","900","Tape & Reel (TR)","PA1005.XXXNL","Active","50kHz ~ 1MHz","Invasive","20A","500µH","-","1:50","-","0.75mOhm Primary, 1.5Ohm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_58.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.100NLT.jpg,553-1527-1-ND,PA1005.050NLT,Pulse Electronics Power,CURR SENSE XFMR 1:50 20A SMD,2931,0,"2.28000","0","1","Cut Tape (CT)","PA1005.XXXNL","Active","50kHz ~ 1MHz","Invasive","20A","500µH","-","1:50","-","0.75mOhm Primary, 1.5Ohm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_58.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.100NLT.jpg,553-1527-6-ND,PA1005.050NLT,Pulse Electronics Power,CURR SENSE XFMR 1:50 20A SMD,2931,0,"Digi-Reel","0","1","Digi-Reel®","PA1005.XXXNL","Active","50kHz ~ 1MHz","Invasive","20A","500µH","-","1:50","-","0.75mOhm Primary, 1.5Ohm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
https://www.murata-ps.com/data/magnetics/kmp_5600.pdf,//media.digikey.com/Photos/Murata%20Photos/56100C.JPG,811-2641-ND,56100C,Murata Power Solutions Inc.,CURR SENSE XFMR 10A T/H,1357,0,"1.62000","0","1","Box","5600","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","10A","-","-","-","100:1","-","-","Through Hole","0.661"" L x 0.350"" W (16.79mm x 8.89mm)","0.795"" (20.16mm)","PC Pin"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_60.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PB002XNL-Series.jpg,553-2081-2-ND,PB0026NLT,Pulse Electronics Power,CURR SENSE XFMR 100:1 35A SMD,1200,0,"1.87000","0","200","Tape & Reel (TR)","PB002XNL","Active","50kHz ~ 500kHz","Invasive","35A","5.6mH","-","100:1","-","0.42mOhm Primary, 1.4Ohm Secondary","-","Surface Mount","0.591"" L x 0.784"" W (15.00mm x 19.91mm)","0.394"" (10.00mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_60.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PB002XNL-Series.jpg,553-2081-1-ND,PB0026NLT,Pulse Electronics Power,CURR SENSE XFMR 100:1 35A SMD,1320,0,"3.51000","0","1","Cut Tape (CT)","PB002XNL","Active","50kHz ~ 500kHz","Invasive","35A","5.6mH","-","100:1","-","0.42mOhm Primary, 1.4Ohm Secondary","-","Surface Mount","0.591"" L x 0.784"" W (15.00mm x 19.91mm)","0.394"" (10.00mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_60.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PB002XNL-Series.jpg,553-2081-6-ND,PB0026NLT,Pulse Electronics Power,CURR SENSE XFMR 100:1 35A SMD,1320,0,"Digi-Reel","0","1","Digi-Reel®","PB002XNL","Active","50kHz ~ 500kHz","Invasive","35A","5.6mH","-","100:1","-","0.42mOhm Primary, 1.4Ohm Secondary","-","Surface Mount","0.591"" L x 0.784"" W (15.00mm x 19.91mm)","0.394"" (10.00mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_58.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA1005.jpg,553-2915-ND,PA1005.100NL,Pulse Electronics Power,CURR SENSE XFMR 1:100 20A SMD,2757,0,"1.95000","0","1","Tray","-","Active","50kHz ~ 1MHz","Invasive","20A","2mH","-","1:100","-","0.75mOhm Primary, 5.5Ohm Secondary","-","Surface Mount","0.284"" L x 0.330"" W (7.21mm x 8.38mm)","0.217"" (5.50mm)","Gull Wing"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/P537/doc_part/P537.pdf,//media.digikey.com/Photos/Pulse%20Photos/FIS115NL.jpg,553-1834-5-ND,FIS115NL,Pulse Electronics Power,CURR SENSE XFMR 1:100 25A T/H,3484,0,"2.04000","0","1","Tube","FIS 1X5","Active","500kHz Max","Invasive","-","18mH","350VµS","1:100","-","2Ohm Max","-","Through Hole","0.693"" L x 0.591"" W (17.60mm x 15.00mm)","0.492"" (12.50mm)","PC Pin"
https://www.tdk-electronics.tdk.com/inf/85/ds/b82801c.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82801C2245A200.jpg,495-4444-2-ND,B82801C2245A200,EPCOS (TDK),CURR SENSE XFMR 1:200 SMD,2000,0,"2.29500","0","200","Tape & Reel (TR)","B82801C","Active","50kHz ~ 500kHz","Invasive","-","22.4mH","-","1:200","-","0.28mOhm Primary, 2.9Ohm Secondary","-","Surface Mount","0.560"" L x 0.530"" W (14.22mm x 13.46mm)","0.394"" (10.00mm)","Gull Wing"
https://www.tdk-electronics.tdk.com/inf/85/ds/b82801c.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82801C2245A200.jpg,495-4444-1-ND,B82801C2245A200,EPCOS (TDK),CURR SENSE XFMR 1:200 SMD,2175,0,"4.31000","0","1","Cut Tape (CT)","B82801C","Active","50kHz ~ 500kHz","Invasive","-","22.4mH","-","1:200","-","0.28mOhm Primary, 2.9Ohm Secondary","-","Surface Mount","0.560"" L x 0.530"" W (14.22mm x 13.46mm)","0.394"" (10.00mm)","Gull Wing"
https://www.tdk-electronics.tdk.com/inf/85/ds/b82801c.pdf,//media.digikey.com/Photos/Epcos%20Photos/B82801C2245A200.jpg,495-4444-6-ND,B82801C2245A200,EPCOS (TDK),CURR SENSE XFMR 1:200 SMD,2175,0,"Digi-Reel","0","1","Digi-Reel®","B82801C","Active","50kHz ~ 500kHz","Invasive","-","22.4mH","-","1:200","-","0.28mOhm Primary, 2.9Ohm Secondary","-","Surface Mount","0.560"" L x 0.530"" W (14.22mm x 13.46mm)","0.394"" (10.00mm)","Gull Wing"
http://products.pulseelex.com/files/product_files/P524.pdf,//media.digikey.com/Photos/Pulse%20Photos/FIS111NL.JPG,553-1835-5-ND,FIS121NL,Pulse Electronics Power,CURR SENSE XFMR 1:200 15A T/H,5757,0,"2.40000","0","1","Tube","FIS","Active","200kHz Max","Non-Invasive (Solid Core)","-","94.5mH","700VµS","1:200","-","4.5Ohm Max","-","Through Hole","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","PC Pin"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/P537/doc_part/P537.pdf,//media.digikey.com/Photos/Pulse%20Photos/FIS125NL.JPG,553-1836-5-ND,FIS125NL,Pulse Electronics Power,CURR SENSE XFMR 1:200 25A T/H,1915,0,"2.92000","0","1","Tube","FIS 1X5","Active","500kHz Max","Invasive","-","76mH","700VµS","1:200","-","4.5Ohm Max","-","Through Hole","0.693"" L x 0.591"" W (17.60mm x 15.00mm)","0.492"" (12.50mm)","PC Pin"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_60.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PB002XNL-Series.jpg,553-1545-ND,PB0027NL,Pulse Electronics Power,CURR SENSE XFMR 200:1 35A SMD,1010,0,"3.13000","0","1","Tray","PB002XNL","Active","50kHz ~ 500kHz","Invasive","35A","22.4mH","-","200:1","-","0.42mOhm Primary, 2.9Ohm Secondary","-","Surface Mount","0.591"" L x 0.784"" W (15.00mm x 19.91mm)","0.394"" (10.00mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_60.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PB002XNL-Series.jpg,553-1687-ND,PB0025NL,Pulse Electronics Power,CURR SENSE XFMR 50:1 35A SMD,323,0,"3.13000","0","1","Tray","PB002XNL","Active","50kHz ~ 500kHz","Invasive","35A","1.4mH","-","50:1","-","0.42mOhm Primary, 700mOhm Secondary","-","Surface Mount","0.591"" L x 0.784"" W (15.00mm x 19.91mm)","0.394"" (10.00mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/P578.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-51717NL.jpg,553-1879-ND,PE-51717NL,Pulse Electronics Power,CURR SENSE XFMR 20A T/H,853,0,"3.62000","0","1","Tray","-","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","20A","5mH","-","-","50CT:1","-","-","Through Hole","0.900"" L x 0.700"" W (22.86mm x 17.78mm)","0.700"" (17.78mm)","PC Pin"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/P516/doc_part/P516.pdf,//media.digikey.com/Photos/Pulse%20Photos/P0582NL.jpg,553-1866-ND,P0582NL,Pulse Electronics Power,CURR SENSE XFMR 100:1:1 35A T/H,520,0,"3.74000","0","1","Tray","THT","Active","50kHz ~ 500kHz","Invasive","35A","19mH","-","100:1:1","-","1.4Ohm Primary, 1.7mOhm Secondary","-","Through Hole","0.810"" L x 0.580"" W (20.57mm x 14.73mm)","0.750"" (19.05mm)","PC Pin"
http://productfinder.pulseeng.com/products/datasheets/P578.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-63588NL.JPG,553-1885-ND,PE-63588NL,Pulse Electronics Power,CURR SENSE XFMR 20A T/H,415,0,"4.08000","0","1","Tray","THT","Active","20kHz ~ 200kHz","Invasive","20A","80mH","-","-","200:1","200Ohm Primary, 4.5Ohm Secondary","-","Through Hole","0.900"" L x 0.700"" W (22.86mm x 17.78mm)","0.700"" (17.78mm)","PC Pin"
https://www.tdk-electronics.tdk.com/inf/85/ds/b78419_ep10.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B78419-SERIES.jpg,495-7239-2-ND,B78419A2251A003,EPCOS (TDK),CURR SENSE XFMR 1:100 SMD,800,0,"4.16000","0","200","Tape & Reel (TR)","B78419","Active","50kHz ~ 250kHz","Invasive","-","7mH","-","1:100","-","0.5mOhm Primary, 3.1Ohm Secondary","-","Surface Mount","0.504"" L x 0.535"" W (12.80mm x 13.60mm)","0.567"" (14.40mm)","Gull Wing"
https://www.tdk-electronics.tdk.com/inf/85/ds/b78419_ep10.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B78419-SERIES.jpg,495-7239-1-ND,B78419A2251A003,EPCOS (TDK),CURR SENSE XFMR 1:100 SMD,815,0,"7.15000","0","1","Cut Tape (CT)","B78419","Active","50kHz ~ 250kHz","Invasive","-","7mH","-","1:100","-","0.5mOhm Primary, 3.1Ohm Secondary","-","Surface Mount","0.504"" L x 0.535"" W (12.80mm x 13.60mm)","0.567"" (14.40mm)","Gull Wing"
https://www.tdk-electronics.tdk.com/inf/85/ds/b78419_ep10.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B78419-SERIES.jpg,495-7239-6-ND,B78419A2251A003,EPCOS (TDK),CURR SENSE XFMR 1:100 SMD,815,0,"Digi-Reel","0","1","Digi-Reel®","B78419","Active","50kHz ~ 250kHz","Invasive","-","7mH","-","1:100","-","0.5mOhm Primary, 3.1Ohm Secondary","-","Surface Mount","0.504"" L x 0.535"" W (12.80mm x 13.60mm)","0.567"" (14.40mm)","Gull Wing"
http://www.talema.com/uploads/documents/product-datasheets/AX%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/AX-0500.JPG,1295-1132-ND,AX-0500,Talema Group LLC,CURR SENSE XFMR 5A T/H,1800,0,"4.84000","0","1","Tray","AX","Active","50Hz ~ 60Hz","Non-Invasive (Solid Core)","5A","-","-","-","500:1","-","-","Through Hole","0.677"" L x 0.375"" W (17.20mm x 9.53mm)","0.803"" (20.40mm)","PC Pin"
http://productfinder.pulseeng.com/products/datasheets/P578.pdf,//media.digikey.com/Photos/Pulse%20Photos/PE-63587NL.JPG,553-1548-ND,PE-63587NL,Pulse Electronics Power,CURR SENSE XFMR 20A T/H,1236,0,"5.25000","0","1","Tray","THT","Active","20kHz ~ 200kHz","Invasive","20A","20mH","-","-","100:1","100Ohm Primary, 1.4Ohm Secondary","-","Through Hole","0.900"" L x 0.700"" W (22.86mm x 17.78mm)","0.700"" (17.78mm)","PC Pin"
http://productfinder.pulseeng.com/products/datasheets/P698.pdf,//media.digikey.com/photos/Pulse%20Photos/PA3208NL.jpg,553-2176-ND,PA3208NL,Pulse Electronics Power,CURR SENSE XFMR ROGOWSKI 100A,612,0,"6.36000","0","1","Tray","Sidewinder®, PA32XXNL","Active","50/60Hz","Non-Invasive (Solid Core)","100A","1.14mH","-","Rogowski Coil","-","54Ohm Max","-","Chassis Mount","1.205"" L x 1.189"" W (30.60mm x 30.20mm)","0.580"" (14.73mm)","Wire Leads"
http://www.talema.com/uploads/documents/product-datasheets/AC%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/MFG_AC1025.jpg,1295-1096-ND,AC1025,Talema Group LLC,CURR SENSE XFMR 25A T/H,256,0,"6.44000","0","1","Tube","AC","Active","50/60Hz","Non-Invasive (Solid Core)","25A","-","-","-","1000:1","48Ohm","-","Through Hole","1.189"" L x 0.563"" W (30.20mm x 14.30mm)","1.189"" (30.20mm)","PC Pin"
http://www.talema.com/uploads/documents/product-datasheets/AC%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/MFG_AC1060.jpg,1295-1094-ND,AC1075,Talema Group LLC,CURR SENSE XFMR 75A T/H,704,0,"6.57000","0","1","Tube","AC","Active","50/60Hz","Non-Invasive (Solid Core)","75A","-","-","-","1000:1","24Ohm","-","Through Hole","1.500"" L x 0.626"" W (38.10mm x 15.90mm)","1.500"" (38.10mm)","PC Pin"
http://www.talema.com/uploads/documents/product-datasheets/AC%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/MFG_AC1050.jpg,1295-1092-ND,AC1040,Talema Group LLC,CURR SENSE XFMR 40A T/H,968,0,"6.75000","0","1","Tube","AC","Active","50/60Hz","Non-Invasive (Solid Core)","40A","-","-","-","1000:1","49.3Ohm","-","Through Hole","1.374"" L x 0.563"" W (34.90mm x 14.30mm)","1.374"" (34.90mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/CST206-3A.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/HIGH%20FREQUENCY%20%20FIG.1%20A%20SERIES.jpg,237-1100-ND,CST206-3A,Triad Magnetics,CURR SENSE XFMR 70A T/H,566,0,"7.04000","0","1","Bulk","CST","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","70A","130mH","6000VµS","-","300:1","12.4Ohm Max","-","Through Hole","1.075"" L x 0.400"" W (27.31mm x 10.16mm)","1.225"" (31.12mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/CST206-1T.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/HIGH%20FREQUENCY%20%20FIG.1%20A%20SERIES.jpg,237-1097-ND,CST206-1T,Triad Magnetics,CURR SENSE XFMR 110A T/H,485,1081,"7.04000","0","1","Bulk","CST","Active","20kHz ~ 200kHz","Non-Invasive (Solid Core)","110A","14mH","2000VµS","-","100:1","580mOhm Max","-","Through Hole","1.075"" L x 0.400"" W (27.31mm x 10.16mm)","1.225"" (31.12mm)","PC Pin"
http://productfinder.pulseeng.com/products/datasheets/P698.pdf,//media.digikey.com/photos/Pulse%20Photos/PA3206NL.JPG,553-2175-ND,PA3206NL,Pulse Electronics Power,CURR SENSE XFMR ROGOWSKI 40A,1157,0,"7.14000","0","1","Tray","Sidewinder®, PA32XXNL","Active","50/60Hz","Non-Invasive (Solid Core)","40A","1.14mH","-","Rogowski Coil","-","54Ohm Max","-","Chassis Mount","1.181"" L x 0.563"" W (30.00mm x 14.30mm)","1.220"" (31.00mm)","Wire Leads"
http://catalog.triadmagnetics.com/Asset/CST-1010.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/CST-1010.JPG,237-1622-ND,CST-1010,Triad Magnetics,CURR SENSE XFMR 10A T/H,927,1819,"7.22000","0","1","Bulk","CST","Active","50/60Hz","Non-Invasive (Solid Core)","10A","-","-","-","1000:1","40Ohm","-","Through Hole","0.925"" L x 0.472"" W (23.50mm x 12.00mm)","0.976"" (24.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/CST-1005.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/CST-1005.JPG,237-1623-ND,CST-1005,Triad Magnetics,CURR SENSE XFMR 5A T/H,577,0,"7.22000","0","1","Bulk","CST","Active","50/60Hz","Non-Invasive (Solid Core)","5A","-","-","-","1000:1","40Ohm","-","Through Hole","0.925"" L x 0.472"" W (23.50mm x 12.00mm)","0.976"" (24.80mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/CST-1020.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/CST-1020.JPG,237-1620-ND,CST-1020,Triad Magnetics,CURR SENSE XFMR 20A T/H,110,241,"7.22000","0","1","Bulk","CST","Active","50/60Hz","Non-Invasive (Solid Core)","20A","-","-","-","1000:1","40Ohm","-","Through Hole","0.925"" L x 0.472"" W (23.50mm x 12.00mm)","0.976"" (24.80mm)","PC Pin"
http://productfinder.pulseeng.com/products/datasheets/P698.pdf,//media.digikey.com/Photos/Pulse%20Photos/PA3202NL.jpg,553-2174-ND,PA3202NL,Pulse Electronics Power,CURR SENSE XFMR ROGOWSKI 200A,196,0,"7.34000","0","1","Tray","Sidewinder®, PA32XXNL","Active","50/60Hz","Non-Invasive (Solid Core)","200A","1.75mH","-","Rogowski Coil","-","54Ohm Max","-","Chassis Mount","1.669"" L x 1.587"" W (42.40mm x 40.30mm)","0.580"" (14.73mm)","Wire Leads"
http://www.talema.com/uploads/documents/product-datasheets/AC%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/MFG_AC1100.jpg,1295-1093-ND,AC1100,Talema Group LLC,CURR SENSE XFMR 100A T/H,842,0,"7.62000","0","1","Tube","AC","Active","50/60Hz","Non-Invasive (Solid Core)","100A","-","-","-","1000:1","21.3Ohm","-","Through Hole","1.752"" L x 0.563"" W (44.50mm x 14.30mm)","1.752"" (44.50mm)","PC Pin"
http://www.talema.com/uploads/documents/product-datasheets/AZ%20Series.pdf,//media.digikey.com/photos/Talema%20Group%20LLC/AZ-0500.jpg,1295-1136-ND,AZ-0500,Talema Group LLC,CURR SENSE XFMR 25A IN-LINE,470,0,"7.62000","0","1","Tray","AZ","Active","50Hz ~ 60Hz","Non-Invasive (Solid Core)","25A","-","-","500:1","-","18Ohm Primary","-","Free Hanging (In-Line)","0.748"" Dia (19.00mm)","0.453"" (11.50mm)","Wire Leads"
https://www.amgistoroids.com/userfiles/pdf/CT1030.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/MFG_CT%20series.jpg,TE2278-ND,CT-1030,"Amgis, LLC",CURR SENSE XFMR 30A T/H,317,1200,"8.77000","0","1","Tray","CT","Active","50/60Hz","Non-Invasive (Solid Core)","30A","-","-","-","1000:1","48Ohm","-","Through Hole","1.189"" L x 0.563"" W (30.20mm x 14.30mm)","1.189"" (30.20mm)","PC Pin"
http://catalog.triadmagnetics.com/Asset/CST-1030.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/CST-1030.JPG,237-1618-ND,CST-1030,Triad Magnetics,CURR SENSE XFMR 30A T/H,150,1271,"9.21000","0","1","Bulk","CST","Active","50/60Hz","Non-Invasive (Solid Core)","30A","-","-","-","1000:1","46Ohm","-","Through Hole","1.189"" L x 0.563"" W (30.20mm x 14.30mm)","1.189"" (30.20mm)","PC Pin"
http://productfinder.pulseeng.com/products/datasheets/P734.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PA3828NL.jpg,553-2676-ND,PA3828NL,Pulse Electronics Power,CURR SENSE XFMR 100A,1066,0,"12.30000","0","1","Tray","-","Active","-","Non-Invasive (Split Core)","100A","-","-","-","-","-","-","-","1.280"" L x 1.280"" W (32.50mm x 32.50mm)","0.532"" (13.50mm)","-"
http://www.crmagnetics.com/Assets/ProductPDFs/2550.pdf,//media.digikey.com/photos/CR%20Magnetics%20Photos/CR2550-R.JPG,582-1003-ND,CR2550-R,CR Magnetics Inc.,CURR SENSE XFMR IN-LINE,121,0,"13.49000","0","1","Bulk","CR2550","Active","50Hz ~ 400Hz","Non-Invasive (Solid Core)","-","-","-","-","-","-","-","Free Hanging (In-Line)","1.094"" L x 0.866"" W (27.80mm x 22.00mm)","-","-"
https://www.lem.com/sites/default/files/products_datasheets/art-b22-dxxxxx_series.pdf,//media.digikey.com/Photos/LEM%20Photos/ART-B22-D175.jpg,398-1188-ND,ART-B22-D70,LEM USA Inc.,CURR SENSE XFMR FLEXIBLE COIL,81,0,"124.36000","0","1","-","ART","Active","50/60Hz","Non-Invasive (Split Core)","-","180µH","-","Rogowski Coil","-","55Ohm","-","Free Hanging (In-Line)","2.205"" L x 1.326"" W (56.01mm x 33.69mm)","0.744"" (18.91mm)","Wire Leads"
https://www.lem.com/sites/default/files/products_datasheets/art-b22-dxxxxx_series.pdf,//media.digikey.com/Photos/LEM%20Photos/ART-B22-D175.jpg,398-1190-ND,ART-B22-D175,LEM USA Inc.,CURR SENSE XFMR FLEXIBLE COIL,28,0,"134.90000","0","1","-","ART","Active","50/60Hz","Non-Invasive (Split Core)","-","343µH","-","Rogowski Coil","-","105Ohm","-","Free Hanging (In-Line)","2.205"" L x 1.326"" W (56.01mm x 33.69mm)","0.744"" (18.91mm)","Wire Leads"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_57.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PA0368NL.jpg,553-3810-2-ND,PA0368.100NLT,Pulse Electronics Power,CURR SENSE XFMR 1:100 SMD,1100,0,"1.09020","0","1100","Tape & Reel (TR)","PA0368NL","Active","50kHz ~ 1MHz","Invasive","-","6.7mH","-","1:100","-","4mOhm Primary, 1.6Ohm Secondary","-","Surface Mount","0.325"" L x 0.325"" W (8.25mm x 8.25mm)","0.134"" (3.40mm)","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_57.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PA0368NL.jpg,553-3810-1-ND,PA0368.100NLT,Pulse Electronics Power,CURR SENSE XFMR 1:100 SMD,1805,0,"2.28000","0","1","Cut Tape (CT)","PA0368NL","Active","50kHz ~ 1MHz","Invasive","-","6.7mH","-","1:100","-","4mOhm Primary, 1.6Ohm Secondary","-","Surface Mount","0.325"" L x 0.286"" W (8.25mm x 7.25mm)","0.134"" (3.40mm)","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_57.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PA0368NL.jpg,553-3810-6-ND,PA0368.100NLT,Pulse Electronics Power,CURR SENSE XFMR 1:100 SMD,1805,0,"Digi-Reel","0","1","Digi-Reel®","PA0368NL","Active","50kHz ~ 1MHz","Invasive","-","6.7mH","-","1:100","-","4mOhm Primary, 1.6Ohm Secondary","-","Surface Mount","0.325"" L x 0.286"" W (8.25mm x 7.25mm)","0.134"" (3.40mm)","-"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_60.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PB002XNL-Series.jpg,553-3825-2-ND,PB0027NLT,Pulse Electronics Power,CURR SENSE XFMR 200:1 35A SMD,2000,0,"1.87000","0","200","Tape & Reel (TR)","PB002XNL","Active","50kHz ~ 500kHz","Invasive","35A","22.4mH","-","200:1","-","0.42mOhm Primary, 2.9Ohm Secondary","-","Surface Mount","0.591"" L x 0.784"" W (15.00mm x 19.91mm)","0.394"" (10.00mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_60.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PB002XNL-Series.jpg,553-3825-1-ND,PB0027NLT,Pulse Electronics Power,CURR SENSE XFMR 200:1 35A SMD,2011,0,"3.51000","0","1","Cut Tape (CT)","PB002XNL","Active","50kHz ~ 500kHz","Invasive","35A","22.4mH","-","200:1","-","0.42mOhm Primary, 2.9Ohm Secondary","-","Surface Mount","0.784"" L x 0.560"" W (19.91mm x 14.22mm)","0.400"" (10.16mm)","Gull Wing"
http://productfinder.pulseeng.com/products/datasheets/SPM2007_60.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_PB002XNL-Series.jpg,553-3825-6-ND,PB0027NLT,Pulse Electronics Power,CURR SENSE XFMR 200:1 35A SMD,2011,0,"Digi-Reel","0","1","Digi-Reel®","PB002XNL","Active","50kHz ~ 500kHz","Invasive","35A","22.4mH","-","200:1","-","0.42mOhm Primary, 2.9Ohm Secondary","-","Surface Mount","0.784"" L x 0.560"" W (19.91mm x 14.22mm)","0.400"" (10.16mm)","Gull Wing"
