Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage - Primary","Voltage - Secondary","Power (Watts)","1st Connector","2nd Connector"
https://www.hammfg.com/electronics/transformers/line/168.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4518-ND,168B,Hammond Manufacturing,TRANSFMR 115V TAPS 85-125V 200VA,4,9,"46.74000","0","1","168","Active","Autotransformer (Non-Isolated)","115V","85V, 95V, 105V, 110V, 115V, 125V","200VA","Wire Leads","Wire Leads"
https://www.hammfg.com/files/parts/pdf/169C.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4524-ND,169C,Hammond Manufacturing,TRANSFMR 115V TAPS 90-130V 100VA,5,8,"60.45000","0","1","169","Active","Isolation","115V","90V, 100V, 110V, 115V, 120V, 130V","100VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170e.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4551-ND,170SE,Hammond Manufacturing,TRANSFORMER AUTO 115-230VAC 50VA,3,5,"66.78000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","50VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170e.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4537-ND,170BE,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 200VA,5,2,"68.45000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","200VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/169s.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4533-ND,169VS,Hammond Manufacturing,TRANSFRMR ISOL 115 TO 115V 175VA,4,14,"70.46000","0","1","169","Active","Isolation","115V","115V","175VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/line/170e.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4539-ND,170CE,Hammond Manufacturing,TRANSFORMR AUTO 115-230VAC 300VA,2,5,"73.46000","0","1","170","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","300VA","Wire Leads","Wire Leads"
https://www.hammfg.com/electronics/transformers/instrument/ex-hx-vt.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HX54A.jpg,HM5511-ND,HX74A,Hammond Manufacturing,TRANSFORMER POTENTIAL 480/120,5,25,"74.18000","0","1","HX","Active","Isolation","480V","120V","20VA","Screw Terminal","Screw Terminal"
https://www.hammfg.com/files/parts/pdf/HX54A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HX54A.jpg,HM5510-ND,HX54A,Hammond Manufacturing,TRANSFORMER POTENTIAL 240/120,3,10,"74.18000","0","1","HX","Active","Isolation","240V","120V","20VA","Screw Terminal","Screw Terminal"
https://belfuse.com/resources/DU-SU.pdf,-,595-1921-ND,DU-1/2,Signal Transformer,XFRMR ISO PWR 1/2KVA 2.3/4.6A,0,0,"170.70000","0","1","DU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","104V, 110V, 120V, 208V, 220V, 230V, 240V","500VA","Screw Terminal","Screw Terminal"
https://www.hammfg.com/files/parts/pdf/172E.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_172A.jpg,HM4554-ND,172E,Hammond Manufacturing,TRANSFORMER PLUG & RECEPTACLE,1,45,"208.68000","0","1","172","Active","Isolation","230V","115V","750VA","NEMA 6-15P","NEMA 5-15R"
https://www.hammfg.com/electronics/transformers/line/168.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_168B.jpg,HM4523-ND,168J,Hammond Manufacturing,TRANSFRMR 115V TAPS 85-125V 2KVA,1,5,"218.15000","0","1","168","Active","Autotransformer (Non-Isolated)","115V","85V, 95V, 105V, 110V, 115V, 125V","2000VA","Wire Leads","Wire Leads"
http://www.hammondmfg.com/pdf/5C_289.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_178CT.jpg,HM5028-ND,289DT,Hammond Manufacturing,TRANSFORMER STEP DOWN/PLUG IN,1,4,"235.93000","0","1","289","Active","Isolation","240V","120V","500VA","NEMA 6-15P","NEMA 5-15R (2)"
https://www.hammfg.com/electronics/transformers/line/172.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_172A.jpg,HM4555-ND,172F,Hammond Manufacturing,ISOLATION STEP DOWN TRANSFORMER,1,4,"249.31000","0","1","172","Active","Isolation","230V","115V","1000VA","NEMA 6-15P","NEMA 5-15R"
http://www.hammondmfg.com/pdf/5C_298.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_240CT.jpg,HM5067-ND,298ET,Hammond Manufacturing,TRANSFORMER STEP UP/PLUG IN,1,11,"297.07000","0","1","298","Active","Isolation","120V","240V","750VA","NEMA 5-15P","NEMA 6-15R (2)"
http://www.hammondmfg.com/pdf/5C_289.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_178CT.jpg,HM5030-ND,289FT,Hammond Manufacturing,TRANSFORMER STEP DOWN/PLUG IN,1,11,"345.04000","0","1","289","Active","Isolation","240V","120V","1000VA","NEMA 6-15P","NEMA 5-15R (2)"
https://www.emerson.com/documents/automation/product-data-sheet-cvs-hardwired-constant-voltage-transformers-solahd-en-us-163816.pdf,-,2106-23-13-060-2-ND,23-13-060-2,SolaHD,60VA CVS VOLTAGE REGULATOR,0,0,"427.01000","0","1","CVS","Active","Isolation","120V","120V","60VA","Screw Terminal","Screw Terminal"
https://belfuse.com/resources/DU-SU.pdf,-,595-1996-ND,SU-2,Signal Transformer,XFRMR ISO PWR 2KVA 4.5/9A,1,0,"441.38000","0","1","SU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","208V, 220V, 240V, 416V, 440V, 460V, 480V","2000VA","Screw Terminal","Screw Terminal"
https://belfuse.com/resources/DU-SU.pdf,-,595-1923-ND,DU-5,Signal Transformer,TRANSFM ISOL 5VA 46A,1,0,"768.23000","0","1","DU","Active","Isolation","104V, 110V, 120V, 208V, 220V, 230V, 240V","104V, 110V, 120V, 208V, 220V, 230V, 240V","5000VA","Screw Terminal","Screw Terminal"
http://catalog.triadmagnetics.com/Asset/N-68X.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_N-68X-B.jpg,N-68X-B-ND,N-68X-B,Triad Magnetics,TRANSFORMER ISOL 50VA 115/230VAC,0,0,"15.84000","0","1","N","Active","Isolation","115V, 230V","115V","50VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,-,110-ND,110,Signal Transformer,XFRMR AUTO 230/115V 100VA,0,0,"35.41100","0","10","EB","Active","Autotransformer (Non-Isolated)","230V","115V","100VA","NEMA 5-15P","NEMA 5-15R"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=4500-90FX28K999&DocType=Customer+Drawing&DocLang=English,-,PB1826-ND,4500-90FX28K999,TE Connectivity Potter & Brumfield Relays,XFRMR NON-ISLTD AUTO 480V/277V,0,0,"38.46250","0","100","4500","Active","Autotransformer (Non-Isolated)","480V","277V","460VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/115.jpg,115-ND,115,Signal Transformer,XFRMR AUTO 230/115V 150VA,0,0,"43.72000","0","1","EB","Active","Autotransformer (Non-Isolated)","230V","115V","150VA","NEMA 5-15P","NEMA 5-15R"
https://belfuse.com/resources/EB-OF.pdf,-,120-ND,120,Signal Transformer,XFRMR AUTO 230/115V 200VA,0,0,"46.97000","0","1","EB","Active","Autotransformer (Non-Isolated)","230V","115V","200VA","NEMA 5-15P","NEMA 5-15R"
https://belfuse.com/resources/EB-OF.pdf,-,125ST-ND,125,Signal Transformer,XFRMR AUTO 230/115V 250VA,0,0,"50.38000","0","1","EB","Active","Autotransformer (Non-Isolated)","230V","115V","250VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,//media.digikey.com/Photos/Signal%20Transformers%20Photos/OF-SERIES.jpg,150-0F-ND,150-0F,Signal Transformer,XFRMR AUTO 115/230V 500VA,0,0,"54.49000","0","1","OF","Active","Autotransformer (Non-Isolated)","115V, 230V","115V, 230V","500VA","Wire Leads","Wire Leads"
https://belfuse.com/resources/EB-OF.pdf,-,130-ND,130,Signal Transformer,XFRMR AUTO 230/115V 300VA,0,0,"54.69000","0","1","EB","Active","Autotransformer (Non-Isolated)","230V","115V","300VA","NEMA 5-15P","NEMA 5-15R"
https://belfuse.com/resources/EB-OF.pdf,-,112ST-ND,112,Signal Transformer,XFRMR AUTO 230/115V 120VA,0,0,"56.58000","0","1","EB","Active","Autotransformer (Non-Isolated)","230V","115V","120VA","NEMA 5-15P","NEMA 5-15R"
http://www.emerson.com/resource/blob/164082/d714ce434f5d69386623bd943037ed6e/shdcat-buck-boost-data.pdf,-,2106-HS19B50-ND,HS19B50,SolaHD,0.050KVA 120X240-12/24 BB,0,0,"56.72000","0","1","*","Active","-","-","-","-","-","-"
http://catalog.triadmagnetics.com/Asset/N-66A.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_N-66A.jpg,N-66A-B-ND,N-66A-B,Triad Magnetics,TRANS 250VA 115V 2.17A CHASIS MT,0,0,"60.65000","0","1","N","Active","Isolation","115V, 230V","115V","250VA","Wire Leads","Wire Leads"
-,-,XFC600-347/480-277-ND,XFC600-347/480-277,"ERP Power, LLC",TRANSFORMER ISO 347/480V 600VA,0,0,"63.12589","0","504","*","Active","-","-","-","-","-","-"
https://belfuse.com/resources/EB-OF.pdf,-,150-ND,150,Signal Transformer,XFRMR AUTO 230/115V 500VA,0,0,"65.85000","0","1","EB","Active","Autotransformer (Non-Isolated)","230V","115V","500VA","NEMA 5-15P","NEMA 5-15R"
http://www.emerson.com/resource/blob/164082/d714ce434f5d69386623bd943037ed6e/shdcat-buck-boost-data.pdf,-,2106-HS19B100-ND,HS19B100,SolaHD,0.100KVA 120X240-12/24 BB,0,0,"65.87000","0","1","*","Active","-","-","-","-","-","-"
http://catalog.triadmagnetics.com/Asset/N-55M.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/N-5MG.jpg,237-1862-ND,N-55M,Triad Magnetics,TRANSFORMER ISOL,0,24,"78.16000","0","1","N","Active","Isolation","115V","115V","250VA","NEMA 1-15P","NEMA 1-15R"
http://www.emerson.com/resource/blob/164082/d714ce434f5d69386623bd943037ed6e/shdcat-buck-boost-data.pdf,-,2106-HS19B150-ND,HS19B150,SolaHD,0.150KVA 120X240-12/24 BB,0,0,"78.66000","0","1","*","Active","-","-","-","-","-","-"
http://www.emerson.com/resource/blob/164082/d714ce434f5d69386623bd943037ed6e/shdcat-buck-boost-data.pdf,-,2106-HS19B250-ND,HS19B250,SolaHD,0.250KVA 120X240-12/24 BB,0,0,"88.75000","0","1","*","Active","-","-","-","-","-","-"
https://www.emerson.com/documents/automation/catalog-solahd-buck-boost-transformers-en-us-164082.pdf,-,2106-HS20B150-ND,HS20B150,SolaHD,0.150KVA 120X240-16/32 BB,0,0,"95.19000","0","1","*","Active","-","-","-","-","-","-"
http://www.emerson.com/resource/blob/164082/d714ce434f5d69386623bd943037ed6e/shdcat-buck-boost-data.pdf,-,2106-HS20B250-ND,HS20B250,SolaHD,0.250KVA 120X240-16/32 BB,0,0,"98.68000","0","1","*","Active","-","-","-","-","-","-"
https://belfuse.com/resources/EB-OF.pdf,-,175ST-ND,175,Signal Transformer,XFRMR AUTO 230/115V 750VA,0,0,"98.91000","0","1","EB","Active","Autotransformer (Non-Isolated)","230V","115V","750VA","NEMA 5-15P","NEMA 5-15R"
https://www.emerson.com/documents/automation/catalog-solahd-automation-transformers-non-ventilated-50-va-to-45-kva-en-us-189296.pdf,-,2106-HS22B150-ND,HS22B150,SolaHD,0.150KVA 240X480-24/48 BB,0,0,"104.54000","0","1","*","Active","-","-","-","-","-","-"
http://www.emerson.com/resource/blob/164082/d714ce434f5d69386623bd943037ed6e/shdcat-buck-boost-data.pdf,-,2106-HS19F500B-ND,HS19F500B,SolaHD,0.500KVA 120X240-12/24 BB,0,0,"116.17000","0","1","*","Active","-","-","-","-","-","-"
http://www.emerson.com/resource/blob/164082/d714ce434f5d69386623bd943037ed6e/shdcat-buck-boost-data.pdf,-,2106-HS22B250-ND,HS22B250,SolaHD,0.250KVA 240X480-24/48 BB,0,0,"118.44000","0","1","*","Active","-","-","-","-","-","-"
http://www.emerson.com/resource/blob/164082/d714ce434f5d69386623bd943037ed6e/shdcat-buck-boost-data.pdf,-,2106-HS20F500B-ND,HS20F500B,SolaHD,0.500KVA 120X240-16/32 BB,0,0,"121.67000","0","1","*","Active","-","-","-","-","-","-"
https://bkpmedia.s3.amazonaws.com/downloads/datasheets/en-us/1604A_datasheet.pdf,//media.digikey.com/Photos/BK%20Precision%20Photos/MFG_1604A.jpg,BK1604A-ND,1604A,B&K Precision,XFRMR ISLTD 120V/117V,0,0,"124.00000","0","1","-","Active","Isolation","120V","117V, 124V","120VA","-","-"
