Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Turns Ratio - Primary:Secondary","Impedance - Primary (Ohms)","Impedance - Secondary (Ohms)","DC Resistance (DCR) - Primary","DC Resistance (DCR) - Secondary","Transformer Type","Frequency Range","Frequency Response","Voltage - Isolation","Insertion Loss","Return Loss","Power Level","Operating Temperature","Approvals","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
https://www.hammfg.com/files/parts/pdf/1760F.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4586-ND,1760F,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,8,17,"42.80000","0","1","Bulk","1760","Active","29.19:1","6.95kCT","4, 8, 16","120Ohm","171mOhm, 245mOhm, 476mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","15W","-","-","Chassis Mount","3.250"" L x 1.687"" W (82.55mm x 42.85mm)","2.058"" (52.27mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750NA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750NA.jpg,HM4569-ND,1750NA,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,9,8,"45.03000","0","1","Bulk","1750","Active","-","6kCT","8, 16","73.2Ohm, 74.41Ohm, 147.4Ohm","300mOhm, 580mOhm, 820mOhm","-","50Hz ~ 12kHz","±1dB","2500V @ 1 Second","-","-","30W","-","-","Chassis Mount","3.000"" L x 2.465"" W (76.20mm x 62.61mm)","2.525"" (64.14mm)","Solder Lug"
https://www.hammfg.com/files/parts/pdf/125ASE.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_125ASE.jpg,HM2514-ND,125ASE,Hammond Manufacturing,TRANSFORMER 3W 25MA TUBE SNGL,8,38,"45.84000","0","1","Bulk","125SE","Active","-","2.5k ~ 10k","4 ~ 32","241.7 Ohm","229mOhm, 323mOhm, 463mOhm, 670mOhm","General Purpose","100Hz ~ 15kHz","±1dB","1500V @ 1 Second","-","-","3W","-","-","Chassis Mount","2.810"" L x 1.350"" W (71.37mm x 34.29mm)","1.690"" (42.93mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/124E.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/124-Series.jpg,HM2512-ND,124E,Hammond Manufacturing,TRANS AUDIO 15KCT/33.8K/135K IMP,9,16,"46.65000","0","1","Bulk","124","Active","1:2.97, 1:5.94","7kCT, 15k","135k, 33.8k/33.8k","373Ohm, 355Ohm","1.63kOhm, 2.25kOhm","Tube Driver and Speaker Matching","150Hz ~ 15kHz","±1dB","500Vrms","-","-","5W","-","-","Chassis Mount","2.880"" L x 1.740"" W (73.15mm x 44.20mm)","2.370"" (60.20mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/124B.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/124-Series.jpg,HM2509-ND,124B,Hammond Manufacturing,TRANSFORMER AUDIO 10/90KCT IMP,10,20,"48.26000","0","1","Bulk","124","Active","1:3","10k","90kCT","405Ohm","1.525kOhm","Tube Driver and Speaker Matching","150Hz ~ 15kHz","±1dB","500Vrms","-","-","5W","-","-","Chassis Mount","2.380"" L x 1.350"" W (60.45mm x 34.29mm)","1.430"" (36.32mm)","Wire Leads"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/118944.jpg,HM2502-ND,118944,Hammond Manufacturing,TRANSFORMER RADIOLA REPLACEMENT,9,17,"48.26000","0","1","-","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.hammfg.com/electronics/transformers/audio/125se.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_125BSE.jpg,HM2516-ND,125BSE,Hammond Manufacturing,TRANSFORMER 5W 45MA TUBE SNGL,7,57,"48.26000","0","1","Bulk","125SE","Active","-","2.5k ~ 10k","4 ~ 32","-","-","General Purpose","100Hz ~ 15kHz","±1dB","-","-","-","5W","-","-","Chassis Mount","3.250"" L x 1.630"" W (82.55mm x 41.40mm)","2.000"" (50.80mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/125se.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_125CSE.jpg,HM2518-ND,125CSE,Hammond Manufacturing,TRANSFORMER 8W 60MA TUBE SNGL,6,103,"49.86000","0","1","Bulk","125SE","Active","-","2.5k ~ 10k","4 ~ 32","-","-","General Purpose","100Hz ~ 15kHz","±1dB","-","-","-","8W","-","-","Chassis Mount","3.690"" L x 1.860"" W (93.73mm x 47.24mm)","2.310"" (58.67mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/560.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/560N.jpg,HM5158-ND,560N,Hammond Manufacturing,TRANSF AUDIO 150/600 10K/40K IMP,12,13,"54.51000","0","1","Bulk","560","Active","-","600, 150/150","40k, 10k/10k","-","-","Broadcast Quality","30Hz ~ 30kHz","±1dB","-","1dB Max","-","-","-","-","Through Hole","1.330"" L x 1.640"" W (33.78mm x 41.66mm)","0.850"" (21.59mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/560.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_560C.jpg,HM5157-ND,560L,Hammond Manufacturing,TRANSFR AUDIO 150/600 5K/20K IMP,7,15,"54.51000","0","1","Bulk","560","Active","-","600, 150/150","20k, 5k/5k","-","-","Broadcast Quality","30Hz ~ 30kHz","±1dB","-","1dB Max","-","-","-","-","Through Hole","1.330"" L x 1.640"" W (33.78mm x 41.66mm)","0.850"" (21.59mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/560.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_560C.jpg,HM5154-ND,560C,Hammond Manufacturing,TRANSFMR AUDIO 12/48 150/600 IMP,7,1,"54.51000","0","1","Bulk","560","Active","-","48, 12/12","600, 150/150","-","-","Broadcast Quality","30Hz ~ 30kHz","±1dB","-","1dB Max","-","-","-","-","Through Hole","1.330"" L x 1.640"" W (33.78mm x 41.66mm)","0.850"" (21.59mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/560.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_560C.jpg,HM5159-ND,560Q,Hammond Manufacturing,TRANSF AUDIO 10K/40K 10K/40K IMP,7,7,"54.51000","0","1","Bulk","560","Active","-","40k, 10k/10k","40k, 10k/10k","-","-","Broadcast Quality","30Hz ~ 15kHz","±1dB","-","1dB Max","-","-","-","-","Through Hole","1.330"" L x 1.640"" W (33.78mm x 41.66mm)","0.850"" (21.59mm)","PC Pin"
https://www.hammfg.com/electronics/transformers/audio/560.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_560C.jpg,HM5155-ND,560E,Hammond Manufacturing,TRANSFMR AUDIO 50/20 150/600 IMP,6,20,"54.51000","0","1","Bulk","560","Active","-","200, 50/50","600, 150/150","-","-","Broadcast Quality","30Hz ~ 30kHz","±1dB","-","1dB Max","-","-","-","-","Through Hole","1.330"" L x 1.640"" W (33.78mm x 41.66mm)","0.850"" (21.59mm)","PC Pin"
https://www.hammfg.com/files/parts/pdf/1760J.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4587-ND,1760J,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,8,35,"54.69000","0","1","Bulk","1760","Active","31.11:1","4kCT","4, 8, 16","185Ohm","400mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","35W","-","-","Chassis Mount","4.076"" L x 3.170"" W (103.53mm x 80.52mm)","3.513"" (89.23mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/125DSE.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_125DSE.jpg,HM2520-ND,125DSE,Hammond Manufacturing,TRANSFORMER 10W 70MA TUBE SNGL,7,56,"54.69000","0","1","Bulk","125SE","Active","-","2.5k ~ 10k","4 ~ 32","115Ohm","590mOhm","General Purpose","100Hz ~ 15kHz","±1dB","1500V @ 1 Second","-","-","10W","-","-","Chassis Mount","4.000"" L x 2.100"" W (101.60mm x 53.34mm)","2.630"" (66.80mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/119.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/119-Series.jpg,HM2504-ND,119Y100,Hammond Manufacturing,TRANSFORMER AUDIO MATCHING 100W,6,9,"57.90000","0","1","Bulk","119","Active","-","16, 8","70V","-","-","Sound Distribution","50Hz ~ 10kHz","-","70V","-","-","100W","-","-","Chassis Mount","3.500"" L x 3.130"" W (88.90mm x 79.50mm)","3.810"" (96.77mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750JA.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750JA.jpg,HM4563-ND,1750JA,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,7,17,"59.51000","0","1","Bulk","1750","Active","-","4.25kCT","4, 8","82Ohm, 108.3Ohm","253mOhm, 462mOhm","-","70Hz ~ 15kHz","±1dB","2000V @ 1 Second","-","-","40W","-","-","Chassis Mount","2.500"" L x 3.150"" W (63.50mm x 80.01mm)","3.319"" (84.30mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1140-LN-B.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1140-LN-B.jpg,HM2399-ND,1140-LN-B,Hammond Manufacturing,LINE INPUT TRANSFORMER,8,10,"65.09000","0","1","-","1140","Active","1:1","10k","10k","-","-","Impedance Matching","20Hz ~ 20kHz","±0.35dB","-","-","-","-","-","-","Chassis Mount","-","-","Screw Terminal"
https://www.hammfg.com/files/parts/pdf/1750L.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750L.jpg,HM4567-ND,1750L,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,5,24,"77.90000","0","1","Bulk","1750","Active","31.16:1","4.2kCT","4","46.48Ohm, 51.04Ohm","170mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","60W","-","-","Chassis Mount","4.050"" L x 3.050"" W (102.87mm x 77.47mm)","3.523"" (89.48mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750K.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750K.jpg,HM4566-ND,1750K,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,5,4,"79.19000","0","1","Bulk","1750","Active","44.67:1","4kCT","2","43.16Ohm, 46.28Ohm","180mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","50W","-","-","Chassis Mount","4.063"" L x 3.125"" W (103.20mm x 79.38mm)","3.516"" (89.31mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750M.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750M.jpg,HM4568-ND,1750M,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,4,38,"79.19000","0","1","Bulk","1750","Active","22.93:1","4.2kCT","2, 4, 8","68Ohm","160mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","60W","-","-","Chassis Mount","4.050"" L x 3.050"" W (102.87mm x 77.47mm)","3.563"" (90.50mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/126.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/Series-126.jpg,HM2526-ND,126A,Hammond Manufacturing,TRANSFORMER 4W 20HZ-20KHZ,5,11,"83.64000","0","1","Bulk","126","Active","-","5k","5k","178Ohm","178Ohm","Single Ended Audiophile, Ultra-Linear - Tube Output","20Hz ~ 20kHz","±1dB","400VDC","-","-","4W","-","-","Chassis Mount","3.120"" L x 2.500"" W (79.25mm x 63.50mm)","3.120"" (79.25mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/126.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/Series-126.jpg,HM2527-ND,126B,Hammond Manufacturing,TRANSFORMER 4W 20HZ-20KHZ,3,6,"83.64000","0","1","Bulk","126","Active","-","5k","5k","178Ohm","178Ohm","Single Ended Audiophile, Ultra-Linear - Tube Output","20Hz ~ 20kHz","±1dB","400VDC","-","-","4W","-","-","Chassis Mount","3.120"" L x 2.500"" W (79.25mm x 63.50mm)","3.120"" (79.25mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/126.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/Series-126.jpg,HM2528-ND,126C,Hammond Manufacturing,TRANSFORMER 4W 20HZ-20KHZ,2,20,"83.64000","0","1","Bulk","126","Active","-","10k","10k","375Ohm","375Ohm","Single Ended Audiophile, Ultra-Linear - Tube Output","20Hz ~ 20kHz","±1dB","400VDC","-","-","4W","-","-","Chassis Mount","3.120"" L x 2.500"" W (79.25mm x 63.50mm)","3.120"" (79.25mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750Y.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4579-ND,1750Y,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,3,5,"84.47000","0","1","Bulk","1750","Active","27.87:1","6.2kCT","8","289Ohm","480mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","15W","-","-","Chassis Mount","2.500"" L x 3.328"" W (63.50mm x 84.53mm)","3.123"" (79.32mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/audio/125se.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_125FSE.jpg,HM2522-ND,125FSE,Hammond Manufacturing,TRANSFORMER 20W 100HZ-15KHZ,5,30,"85.25000","0","1","Bulk","125SE","Active","-","2.5k ~ 10k","4 ~ 32","-","-","General Purpose","100Hz ~ 15kHz","±1dB","-","-","-","20W","-","-","Chassis Mount","3.760"" L x 2.520"" W (95.50mm x 64.01mm)","3.150"" (80.01mm)","Solder Lug"
https://www.hammfg.com/electronics/transformers/classic/1608-1650.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608.jpg,HM4114-ND,1608,Hammond Manufacturing,TRANSFORMER AUDIO 8KCT 10W,4,31,"85.25000","0","1","Bulk","1600","Active","-","8kCT","4, 8, 16","-","-","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","-","±1dB","-","10W","-","-","Chassis Mount","2.750"" L x 2.500"" W (69.85mm x 63.50mm)","3.060"" (77.72mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1760L.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4589-ND,1760L,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,2,51,"85.70000","0","1","Bulk","1760","Active","31.16:1","4.2kCT","4, 8, 16","46.48Ohm, 51.04Ohm","252mOhm, 480mOhm, 714mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","60W","-","-","Chassis Mount","4.050"" L x 3.150"" W (102.87mm x 80.01mm)","3.193"" (81.10mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750N.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750N.jpg,HM4570-ND,1750N,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,4,53,"86.85000","0","1","Bulk","1750","Active","14.30:1","3.2kCT","4, 8, 16","41.74Ohm, 3.14Ohm","170mOhm, 240mOhm, 360mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","50W","-","-","Chassis Mount","3.125"" L x 3.350"" W (79.38mm x 85.09mm)","3.800"" (96.52mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1760K.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4588-ND,1760K,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,3,18,"87.08000","0","1","Bulk","1760","Active","44.67:1","4kCT","2, 4, 8","89.43Ohm","91mOhm, 183mOhm, 219mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","50W","-","-","Chassis Mount","4.063"" L x 3.125"" W (103.20mm x 79.38mm)","3.516"" (89.31mm)","Wire Leads"
http://www.hammondmfg.com/pdf/EDB1750D.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750D.jpg,HM4558-ND,1750D,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,8,1,"88.46000","0","1","Bulk","1750","Active","-","2.35kCT/25m","4, 8, 16","33.09Ohm, 34.82Ohm, 370mOhm","300mOhm, 690mOhm, 860mOhm","-","70Hz ~ 15kHz","±1dB","2000V @ 1 Second","-","-","100W","-","-","Chassis Mount","4.050"" L x 3.715"" W (102.87mm x 94.36mm)","3.563"" (90.50mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750P.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750P.jpg,HM4571-ND,1750P,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,3,3,"93.12000","0","1","Bulk","1750","Active","14.24:1","3.4kCT","2, 4, 8, 16","41.3Ohm, 40.5Ohm, 81.8Ohm","120mOhm, 150mOhm, 210mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","50Hz ~ 12kHz","±1dB","-","-","-","50W","-","-","Chassis Mount","3.750"" L x 3.090"" W (95.25mm x 78.49mm)","3.188"" (80.98mm)","Solder Lug"
https://www.hammfg.com/files/parts/pdf/1750W.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4577-ND,1750W,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,4,29,"93.78000","0","1","Bulk","1750","Active","22.35:1","2kCT","4","11.4Ohm","100mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","100W","-","-","Chassis Mount","4.063"" L x 3.450"" W (103.20mm x 87.63mm)","3.563"" (90.50mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1760W.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4590-ND,1760W,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,3,2,"93.78000","0","1","Bulk","1760","Active","22.35:1","2kCT","4, 8, 16","11.4Ohm","100mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","100W","-","-","Chassis Mount","4.050"" L x 3.465"" W (102.87mm x 88.01mm)","3.563"" (90.50mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1140-MN-B.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1140-MN-B.jpg,HM2400-ND,1140-MN-B,Hammond Manufacturing,MICROPHONE INPUT TRANSFORMER,4,16,"94.70000","0","1","-","1140","Active","1:5","150","3.8k","-","-","Impedance Matching","20Hz ~ 20kHz","±0.35dB","-","-","-","-","-","-","Chassis Mount","-","-","Screw Terminal"
https://www.hammfg.com/electronics/transformers/classic/1608-1650.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608.jpg,HM4167-ND,1615,Hammond Manufacturing,TRANSFORMER AUDIO 5KCT 15W,5,22,"94.89000","0","1","Bulk","1600","Active","-","5kCT","4, 8, 16","-","-","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","-","±1dB","-","15W","-","-","Chassis Mount","3.250"" L x 2.500"" W (82.55mm x 63.50mm)","3.060"" (77.72mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1609A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608A.jpg,HM4115-ND,1609A,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,9,9,"96.51000","0","1","Bulk","A","Active","-","10kCT","4, 8, 16","102.2Ohm, 114.3Ohm","321mOhm, 365mOhm, 476mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","-","-","10W","-","-","Chassis Mount","2.750"" L x 2.500"" W (69.85mm x 63.50mm)","3.060"" (77.72mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1608A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608A.jpg,HM4113-ND,1608A,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,6,20,"96.51000","0","1","Bulk","A","Active","-","8kCT","4, 8, 16","91.31Ohm, 102.3Ohm","321mOhm, 365mOhm, 476mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","-","-","10W","-","-","Chassis Mount","2.750"" L x 2.500"" W (69.85mm x 63.50mm)","3.060"" (77.72mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750Q.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750Q.jpg,HM4572-ND,1750Q,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,3,14,"99.36000","0","1","Bulk","1750","Active","21.46:1","7.371kCT","4, 8, 16","81.61Ohm, 78.63Ohm","120mOhm, 190mOhm, 270mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","50Hz ~ 12kHz","±1dB","-","-","-","50W","-","-","Chassis Mount","3.125"" L x 3.280"" W (79.38mm x 83.31mm)","3.813"" (96.85mm)","Wire Leads"
http://www.hammondmfg.com/pdf/EDB290QX.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_290AEX.jpg,HM5048-ND,290QX,Hammond Manufacturing,TRANSF TUBE GUITAR AMP POWER,2,14,"102.11000","0","1","Bulk","290","Active","-","-","-","8.054Ohm, 9.752Ohm","166mOhm, 4.776Ohm, 52.25Ohm","-","-","-","120/240VAC","-","-","-","-","-","Chassis Mount","3.375"" L x 2.385"" W (85.73mm x 60.58mm)","2.876"" (73.05mm)","Solder Lug"
https://www.hammfg.com/files/parts/pdf/125GSE.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_125GSE.jpg,HM2523-ND,125GSE,Hammond Manufacturing,TRANSFORMER 25W 100HZ-15KHZ,2,13,"102.93000","0","1","Bulk","125SE","Active","-","2.5k ~ 10k","4 ~ 32","50Ohm","250mOhm","General Purpose","100Hz ~ 15kHz","±1dB","2000V @ 1 Second","-","-","25W","-","-","Chassis Mount","4.150"" L x 2.880"" W (105.41mm x 73.15mm)","3.460"" (87.88mm)","Solder Lug"
https://www.hammfg.com/files/parts/pdf/1620.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608.jpg,HM4221-ND,1620,Hammond Manufacturing,TRANSFORMER AUDIO 6.6KCT 20W,2,31,"104.55000","0","1","Bulk","1600","Active","-","6.6kCT","4, 8, 16","65.4Ohm, 74.6Ohm","310mOhm, 500mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","±1dB","-","20W","-","-","Chassis Mount","3.500"" L x 2.500"" W (88.90mm x 63.50mm)","3.060"" (77.72mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1615A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608A.jpg,HM4166-ND,1615A,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,2,12,"104.55000","0","1","Bulk","A","Active","-","5kCT","4, 8, 16","84.46Ohm, 96.25Ohm","130mOhm, 210mOhm, 270mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","-","-","15W","-","-","Chassis Mount","3.250"" L x 2.500"" W (82.55mm x 63.50mm)","3.060"" (77.72mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750T.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4574-ND,1750T,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,2,9,"104.55000","0","1","Bulk","1750","Active","15.86:1","4kCT","8, 16","54Ohm, 60Ohm","170mOhm, 350mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","30W","-","-","Chassis Mount","3.125"" L x 3.810"" W (79.38mm x 96.77mm)","3.863"" (98.12mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1650F.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1608.jpg,HM2096-ND,1650F,Hammond Manufacturing,TRANSFORMER AUDIO 7.6KCT 25W,4,43,"109.37000","0","1","Bulk","1600","Active","-","7.6kCT","4, 8, 16","210Ohm","220mOhm, 270mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","±1dB","-","25W","-","-","Chassis Mount","3.500"" L x 2.500"" W (88.90mm x 63.50mm)","3.060"" (77.72mm)","Wire Leads"
https://www.hammfg.com/electronics/transformers/classic/1750.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4575-ND,1750U,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,4,34,"112.59000","0","1","Bulk","1750","Active","10.40:1","1.7kCT","4, 8, 16","15.36Ohm, 16.56Ohm","100mOhm, 120mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","50Hz ~ 12kHz","±1dB","-","-","-","100W","-","-","Chassis Mount","3.750"" L x 4.020"" W (95.25mm x 102.11mm)","4.600"" (116.84mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1650E.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1650E.jpg,HM4347-ND,1650E,Hammond Manufacturing,AUDIOPHILE TUBE OUTPUT TRANSFRMR,4,32,"112.59000","0","1","Bulk","A","Active","-","8kCT","4, 8, 16","98.98Ohm, 101.9Ohm","154mOhm, 218mOhm, 303mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","30Hz ~ 30kHz","±1dB","2000V @ 1 Second","-","-","15W","-","-","Chassis Mount","3.250"" L x 2.500"" W (82.55mm x 63.50mm)","3.060"" (77.72mm)","Wire Leads"
https://www.hammfg.com/files/parts/pdf/1750V.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1750C.jpg,HM4576-ND,1750V,Hammond Manufacturing,TRANSFORMER TUBE GUITAR AMP,2,10,"112.59000","0","1","Bulk","1750","Active","15.93:1","4kCT","8, 16","138Ohm","720mOhm","Push-Pull Audiophile, Ultra-Linear - Tube Output","70Hz ~ 15kHz","±1dB","-","-","-","30W","-","-","Chassis Mount","3.125"" L x 3.325"" W (79.38mm x 84.46mm)","3.843"" (97.61mm)","Wire Leads"
