Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Inductance","For Use With/Related Products","Mounting Type","Size / Dimension","Height - Seated (Max)"
http://productfinder.pulseeng.com/products/datasheets/P781.pdf,//media.digikey.com/Renders/Pulse%20Renders/PH9084.JPG,PH9084.043NLT-ND,PH9084.043NLT,Pulse Electronics Power,XFMR GATE-DR 4CT:3CT SM NPB,0,0,"1.20080","0","2000","-","Active","-","-","Surface Mount","-","0.211"" (5.35mm)"
http://productfinder.pulseeng.com/products/datasheets/P759.pdf,-,PH9085.089NLT-ND,PH9085.089NLT,Pulse Electronics Power,XFMR GATE-DR 8CT:9CT SM NPB,0,0,"1.21660","0","1400","-","Active","1.16mH","MAX253","Surface Mount","0.319"" L x 0.280"" W (8.10mm x 7.10mm)","0.200"" (5.08mm)"
//media.digikey.com/pdf/Data Sheets/TDK PDFs/TRTEP13S-U587B015.pdf,-,TRTEP13S-U587B015-ND,TRTEP13S-U587B015,TDK Corporation,TRANSFORMER DSL SMD,0,0,"2.06252","0","250","-","Active","-","-","Surface Mount","0.551"" L x 0.614"" W (14.00mm x 15.60mm)","0.500"" (12.70mm)"
https://www.murata-ps.com/data/magnetics/kmp_78250j.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_78250%28x%29-SERIES.jpg,78250JC-R-ND,78250JC-R,Murata Power Solutions Inc.,XFRMR 1:1 SMD MAX250,0,0,"2.10000","0","500","78250J","Active","2mH","MAX250/MAX251","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253.pdf,//media.digikey.com/Photos/Murata%20Photos/78253S-SERIES.jpg,78253/35MC-R-ND,78253/35MC-R,Murata Power Solutions Inc.,XFRMR 3.3V IN 5V OUT MAX 253 SMD,0,0,"2.10000","0","500","78253","Not For New Designs","380µH","MAX253","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2057-2-ND,PH9185.038NLT,Pulse Electronics Power,TRANSFORMER 310UH 3:8 SMD,0,0,"2.19200","0","900","PH9185","Active","310µH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2057-1-ND,PH9185.038NLT,Pulse Electronics Power,TRANSFORMER 310UH 3:8 SMD,0,0,"Discontinued at Digi-Key","0","1","PH9185","Discontinued at Digi-Key","310µH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2057-6-ND,PH9185.038NLT,Pulse Electronics Power,TRANSFORMER 310UH 3:8 SMD,0,0,"Digi-Reel","0","1","PH9185","Discontinued at Digi-Key","310µH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2059-2-ND,PH9185.083NLT,Pulse Electronics Power,TRANSFORMER 560UH 8:3 SMD,0,0,"2.19200","0","900","PH9185","Active","2.35mH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2059-1-ND,PH9185.083NLT,Pulse Electronics Power,TRANSFORMER 560UH 8:3 SMD,0,0,"Discontinued at Digi-Key","0","1","PH9185","Discontinued at Digi-Key","2.35mH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
http://productfinder.pulseeng.com/products/datasheets/P708.pdf,//media.digikey.com/Photos/Pulse%20Photos/PH9185.jpg,553-2059-6-ND,PH9185.083NLT,Pulse Electronics Power,TRANSFORMER 560UH 8:3 SMD,0,0,"Digi-Reel","0","1","PH9185","Discontinued at Digi-Key","2.35mH","MAX253","Surface Mount","0.394"" L x 0.394"" W (10.00mm x 10.00mm)","0.492"" (12.50mm)"
https://www.murata-ps.com/data/magnetics/kmp_782100.pdf,-,782100/35JVC-R-ND,782100/35JVC-R,Murata Power Solutions Inc.,"TRANSFORMER, 3.3V-5.0V, 4KVDC, 1",0,0,"2.45000","0","500","782100","Active","203µH","PE22100","Surface Mount","0.500"" L x 0.354"" W (12.70mm x 9.00mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_782100.pdf,-,782100/55JVC-R-ND,782100/55JVC-R,Murata Power Solutions Inc.,"TRANSFORMER, 5.0V-5.0V, 4KVDC, 1",0,0,"2.45000","0","500","782100","Active","-","-","Surface Mount","0.375"" L x 0.354"" W (9.52mm x 9.00mm)","0.250"" (6.35mm)"
http://productfinder.pulseeng.com/products/datasheets/P599.pdf,-,PE-68283NL-ND,PE-68283NL,Pulse Electronics Power,XFRMR DC/DC CONV 9V 80/200MA SMD,0,0,"2.51200","0","690","-","Active","-","-","Surface Mount","0.430"" L x 0.353"" W (10.93mm x 8.47mm)","0.253"" (6.43mm)"
http://productfinder.pulseeng.com/products/datasheets/P599.pdf,-,PE-68279NL-ND,PE-68279NL,Pulse Electronics Power,XFRMR DC/DC CONV 9V 80/200MA SMD,0,0,"2.52800","0","690","-","Active","-","-","Surface Mount","0.430"" L x 0.353"" W (10.93mm x 8.47mm)","0.253"" (6.43mm)"
http://productfinder.pulseeng.com/products/datasheets/P599.pdf,-,PE-68283NLT-ND,PE-68283NLT,Pulse Electronics Power,XFRMR DC/DC CONV 9V 80/200MA SMD,0,0,"2.65050","0","1000","-","Active","-","-","Surface Mount","0.430"" L x 0.353"" W (10.93mm x 8.47mm)","0.253"" (6.43mm)"
https://www.murata-ps.com/data/magnetics/kmp_78250j.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_78250%28x%29-SERIES.jpg,78250JVC-R-ND,78250JVC-R,Murata Power Solutions Inc.,XFRMR 1:1 4KV SMD MAX250,0,0,"2.71000","0","500","78250J","Active","2mH","MAX250/MAX251","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_78250.pdf,//media.digikey.com/Photos/Murata%20Photos/78250S-SERIES.jpg,78250MVC-R-ND,78250MVC-R,Murata Power Solutions Inc.,XFRMR MAX250 4KVDC 2.5 MH SMD,0,0,"2.71000","0","500","78250","Not For New Designs","2mH","MAX250/MAX251","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
https://www.murata-ps.com/data/magnetics/kmp_78253.pdf,//media.digikey.com/Photos/Murata%20Photos/78253S-SERIES.jpg,78253/35MVC-R-ND,78253/35MVC-R,Murata Power Solutions Inc.,MAX 253 TX 4KVDC 3.3V IN 5V OUT,0,0,"2.71000","0","500","78253","Not For New Designs","142µH","MAX253","Surface Mount","0.354"" L x 0.375"" W (9.00mm x 9.52mm)","0.250"" (6.35mm)"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/P515/doc_part/P515.pdf,-,P0585ANL-ND,P0585ANL,Pulse Electronics Power,4GATE XFMR IEC950 NPB,0,0,"3.04050","0","560","-","Active","-","-","Through Hole","0.810"" L x 0.480"" W (20.57mm x 12.19mm)","0.750"" (19.05mm)"
https://www.bourns.com/docs/product-datasheets/lmnplp3de273bdfd3a43dda6c484c8e0ed9f33.pdf,//media.digikey.com/Photos/Bourns%20Photos/LM-NP-1002L.jpg,LM-NP-1002L-ND,LM-NP-1002L,Bourns Inc.,TRANSFORMER LINE MATCHING,0,0,"4.48000","0","1008","LM-NP 1000","Active","2.8H","-","Through Hole","0.697"" L x 0.697"" W (17.70mm x 17.70mm)","0.496"" (12.60mm)"
https://www.bourns.com/docs/product-datasheets/lmnplp3de273bdfd3a43dda6c484c8e0ed9f33.pdf,-,LM-LP-1002L-ND,LM-LP-1002L,Bourns Inc.,TRANSF LINE MATCHING,0,0,"4.48000","0","1008","LM-LP 1000","Active","2.8H","-","Through Hole","0.697"" L x 0.697"" W (17.70mm x 17.70mm)","0.496"" (12.60mm)"
https://www.bourns.com/docs/product-datasheets/lmnplp3de273bdfd3a43dda6c484c8e0ed9f33.pdf,-,LM-LP-1003L-ND,LM-LP-1003L,Bourns Inc.,TRANSF LINE MATCHING,0,0,"4.48000","0","1008","LM-LP 1000","Active","2.8H","-","Through Hole","0.697"" L x 0.697"" W (17.70mm x 17.70mm)","0.496"" (12.60mm)"
https://www.bourns.com/docs/product-datasheets/lmnplp3de273bdfd3a43dda6c484c8e0ed9f33.pdf,-,LM-NP-1004L-ND,LM-NP-1004L,Bourns Inc.,TRANSF LINE MATCHING,0,0,"4.48000","0","1008","LM-NP 1000","Active","2.8H","-","Through Hole","0.697"" L x 0.697"" W (17.70mm x 17.70mm)","0.496"" (12.60mm)"
https://www.bourns.com/docs/product-datasheets/lmnplp3de273bdfd3a43dda6c484c8e0ed9f33.pdf,-,LM-NP-1005L-ND,LM-NP-1005L,Bourns Inc.,TRANSF LINE MATCHING,0,0,"4.48000","0","1008","LM-NP 1000","Active","2.8H","-","Through Hole","0.697"" L x 0.697"" W (17.70mm x 17.70mm)","0.496"" (12.60mm)"
//media.digikey.com/pdf/Data%20Sheets/Pulse%20PDFs/Mosfet_Gate_Drive_Transformers.pdf,-,PE-68448NL-ND,PE-68448NL,Pulse Electronics Power,TRANSFORMER GATE DRIVE,0,0,"4.58800","0","360","-","Active","1.5mH","-","Through Hole","1.090"" L x 0.750"" W (27.69mm x 19.05mm)","1.200"" (30.48mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/DCT20EFD-U32S003.pdf,-,DCT20EFD-U32S003-ND,DCT20EFD-U32S003,TDK Corporation,TRANSFORMER 10UH 10.0A PHOTO,0,0,"5.07500","0","400","-","Active","-","-","Surface Mount","0.866"" L x 0.866"" W (22.00mm x 22.00mm)","0.472"" (12.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_PM_4303_CCFL_Transformers.pdf,//media.digikey.com/photos/Coiltronics%20Photos/CTX210407-R.jpg,CTX310411-R-ND,CTX310411-R,Eaton - Electronics Division,TRANSFORMER CCFL 4W 10V 7MA SMD,0,0,"7.25000","0","70","-","Active","20µH","CCFL Power Supplies","Surface Mount","0.650"" L x 0.827"" W (16.50mm x 21.00mm)","0.217"" (5.50mm)"
https://katalog.we-online.de/pbs/datasheet/760801130.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760801020.jpg,732-3960-ND,760801130,Wurth Electronics Inc.,CMC 900MA 6 LN T/H PFC,0,0,"8.06396","0","48","WE-PFC","Active","750µH","Power Form Correction","Through Hole","1.220"" L x 1.142"" W (31.00mm x 29.00mm)","0.787"" (20.00mm)"
https://katalog.we-online.de/pbs/datasheet/760802112.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760802112.jpg,732-3962-ND,760802112,Wurth Electronics Inc.,CMC 800MA 6 LN T/H PFC,0,0,"8.06396","0","48","WE-PFC","Active","375µH","Power Form Correction","Through Hole","1.220"" L x 1.142"" W (31.00mm x 29.00mm)","0.787"" (20.00mm)"
https://katalog.we-online.de/pbs/datasheet/760801020.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760801020.jpg,732-3956-ND,760801020,Wurth Electronics Inc.,CMC 600MA 6 LN T/H PFC,0,0,"8.06406","0","64","WE-PFC","Active","500µH","Power Form Correction","Through Hole","1.220"" L x 1.142"" W (31.00mm x 29.00mm)","0.787"" (20.00mm)"
https://katalog.we-online.de/pbs/datasheet/760801030.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760801030.JPG,732-3958-ND,760801030,Wurth Electronics Inc.,CMC 400MA 6 LN T/H PFC,0,0,"8.06406","0","64","WE-PFC","Active","650µH","Power Form Correction","Through Hole","1.220"" L x 1.142"" W (31.00mm x 29.00mm)","0.787"" (20.00mm)"
https://katalog.we-online.de/pbs/datasheet/760804110.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760804110.JPG,732-3966-ND,760804110,Wurth Electronics Inc.,CMC 1.1A 6 LN T/H PFC,0,0,"8.06406","0","64","WE-PFC","Active","250µH","Power Form Correction","-","1.220"" L x 1.142"" W (31.00mm x 29.00mm)","0.787"" (20.00mm)"
https://katalog.we-online.de/pbs/datasheet/760800080.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/760800080.JPG,732-3955-ND,760800080,Wurth Electronics Inc.,CMC 300MA 5 LN T/H PFC,0,0,"9.31806","0","108","WE-PFC","Active","1.8mH","Power Form Correction","Through Hole","0.906"" L x 0.866"" W (23.00mm x 22.00mm)","0.689"" (17.50mm)"
https://katalog.we-online.de/pbs/datasheet/760801031.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760801031.JPG,732-3959-ND,760801031,Wurth Electronics Inc.,CMC 400MA 5 LN T/H PFC,0,0,"9.33000","0","80","WE-PFC","Active","650µH","Power Form Correction","Through Hole","0.984"" L x 1.016"" W (25.00mm x 25.81mm)","0.535"" (13.60mm)"
https://katalog.we-online.de/pbs/datasheet/760802122.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760804310.JPG,732-3964-ND,760802122,Wurth Electronics Inc.,CMC 1.2A 6 LN T/H PFC,0,0,"9.87792","0","48","WE-PFC","Active","450µH","Power Form Correction","Through Hole","1.614"" L x 1.575"" W (41.00mm x 40.00mm)","1.024"" (26.00mm)"
https://katalog.we-online.de/pbs/datasheet/760806302.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760806302.JPG,732-3974-ND,760806302,Wurth Electronics Inc.,CMC 3A 3 LN T/H PFC,0,0,"9.87800","0","25","WE-PFC","Active","300µH","Power Form Correction","Through Hole","1.496"" L x 1.260"" W (38.00mm x 32.00mm)","0.551"" (14.00mm)"
https://katalog.we-online.de/pbs/datasheet/760804310.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760804310.JPG,732-3968-ND,760804310,Wurth Electronics Inc.,CMC 2.4A 6 LN T/H PFC,0,0,"9.87800","0","30","WE-PFC","Active","300µH","Power Form Correction","-","1.614"" L x 1.575"" W (41.00mm x 40.00mm)","1.024"" (26.00mm)"
https://katalog.we-online.de/pbs/datasheet/760805210.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760804310.JPG,732-3969-ND,760805210,Wurth Electronics Inc.,CMC 1.4A 6 LN T/H PFC,0,0,"9.87800","0","30","WE-PFC","Active","200µH","Power Form Correction","-","1.614"" L x 1.575"" W (41.00mm x 40.00mm)","1.024"" (26.00mm)"
https://katalog.we-online.de/pbs/datasheet/760806200.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760804310.JPG,732-3972-ND,760806200,Wurth Electronics Inc.,CMC 1.4A 6 LN T/H PFC,0,0,"9.87800","0","35","WE-PFC","Active","150µH","Power Form Correction","-","1.614"" L x 1.575"" W (41.00mm x 40.00mm)","1.024"" (26.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Wurth%20Electronics%20PDFs/750340476.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/750340476.jpg,732-2233-ND,750340476,Wurth Electronics Midcom,CHOKE PFC NXP SL1750 250UH,0,0,"10.22120","0","25","-","Active","250µH","SL1750","Through Hole","1.030"" L x 1.030"" W (26.16mm x 26.16mm)","0.750"" (19.05mm)"
https://katalog.we-online.de/pbs/datasheet/760805211.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760805211.JPG,732-3970-ND,760805211,Wurth Electronics Inc.,CMC 1.4A 6 LN T/H PFC,0,0,"11.08792","0","48","WE-PFC","Active","200µH","Power Form Correction","-","1.181"" L x 1.220"" W (30.00mm x 31.00mm)","0.551"" (14.00mm)"
https://katalog.we-online.de/pbs/datasheet/760806201.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760805211.JPG,732-3973-ND,760806201,Wurth Electronics Inc.,CMC 1.4A 6 LN T/H PFC,0,0,"11.08792","0","48","WE-PFC","Active","150µH","Power Form Correction","-","1.181"" L x 1.220"" W (30.00mm x 31.00mm)","0.551"" (14.00mm)"
https://katalog.we-online.de/pbs/datasheet/760801131.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760805211.JPG,732-3961-ND,760801131,Wurth Electronics Inc.,CMC 900MA 6 LN T/H PFC,0,0,"11.08792","0","48","WE-PFC","Active","750µH","Power Form Correction","Through Hole","1.181"" L x 1.220"" W (30.00mm x 31.00mm)","0.551"" (14.00mm)"
https://katalog.we-online.de/pbs/datasheet/760801021.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760805211.JPG,732-3957-ND,760801021,Wurth Electronics Inc.,CMC 600MA 6 LN T/H PFC,0,0,"11.08792","0","48","WE-PFC","Active","500µH","Power Form Correction","Through Hole","1.181"" L x 1.220"" W (30.00mm x 31.00mm)","0.551"" (14.00mm)"
https://katalog.we-online.de/pbs/datasheet/760802113.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760805211.JPG,732-3963-ND,760802113,Wurth Electronics Inc.,CMC 800MA 6 LN T/H PFC,0,0,"11.08792","0","48","WE-PFC","Active","375µH","Power Form Correction","-","1.181"" L x 1.220"" W (30.00mm x 31.00mm)","0.551"" (14.00mm)"
https://katalog.we-online.de/pbs/datasheet/760804111.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760805211.JPG,732-3967-ND,760804111,Wurth Electronics Inc.,CMC 1.1A 6 LN T/H PFC,0,0,"11.08792","0","48","WE-PFC","Active","250µH","Power Form Correction","-","1.181"" L x 1.220"" W (30.00mm x 31.00mm)","0.551"" (14.00mm)"
https://katalog.we-online.de/icref/datasheet/750341378.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/750341378.jpg,1297-1029-ND,750341378,Wurth Electronics Midcom,POWER TRANSFORMER ADI ADP1051,0,0,"11.08800","0","150","-","Active","480µH","ADP1050","Through Hole","1.050"" L x 1.154"" W (26.67mm x 29.30mm)","0.413"" (10.50mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/Photos/TDK%20Photos/PFC3519QM.jpg,445-16043-ND,PFC3819QM-301K06E-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09217","0","120","PFC","Active","300µH","-","Through Hole","1.319"" L x 1.575"" W (33.50mm x 40.00mm)","0.787"" (20.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3125ER.jpg,445-16052-ND,PFC3125ER-451K03E-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09217","0","120","PFC","Active","450µH","-","Through Hole","1.024"" L x 1.299"" W (26.00mm x 33.00mm)","1.063"" (27.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3125ER.jpg,445-16053-ND,PFC3125ER-301K05B-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09217","0","120","PFC","Active","300µH","-","Through Hole","1.024"" L x 1.299"" W (26.00mm x 33.00mm)","1.063"" (27.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3125ER.jpg,445-16054-ND,PFC3125ER-231K06B-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09217","0","120","PFC","Active","230µH","-","Through Hole","1.024"" L x 1.299"" W (26.00mm x 33.00mm)","1.063"" (27.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3525ER.jpg,445-16055-ND,PFC3525ER-301K04E-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09217","0","120","PFC","Active","300µH","-","Through Hole","1.083"" L x 1.457"" W (27.50mm x 37.00mm)","1.063"" (27.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3525ER.jpg,445-16056-ND,PFC3525ER-231K06E-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09217","0","120","PFC","Active","225µH","-","Through Hole","1.083"" L x 1.457"" W (27.50mm x 37.00mm)","1.063"" (27.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3525ER.jpg,445-16057-ND,PFC3525ER-181K09B-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09217","0","120","PFC","Active","180µH","-","Through Hole","1.083"" L x 1.457"" W (27.50mm x 37.00mm)","1.063"" (27.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3318QM.jpg,445-16039-ND,PFC3318QM-601K03E-00,TDK Corporation,CHOKE COIL 600UH 2.8A TH,0,0,"11.09221","0","140","PFC","Active","600µH","-","Through Hole","1.102"" L x 1.378"" W (28.00mm x 35.00mm)","0.787"" (20.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3318QM.jpg,445-16038-ND,PFC3318QM-601K03B-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09221","0","140","PFC","Active","600µH","-","Through Hole","1.102"" L x 1.378"" W (28.00mm x 35.00mm)","0.787"" (20.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3318QM.jpg,445-16040-ND,PFC3318QM-451K04B-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09221","0","140","PFC","Active","450µH","-","Through Hole","1.102"" L x 1.378"" W (28.00mm x 35.00mm)","0.787"" (20.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3514QM.jpg,445-16035-ND,PFC3514QM-351K04B-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09223","0","175","PFC","Active","350µH","-","Through Hole","1.181"" L x 1.457"" W (30.00mm x 37.00mm)","0.610"" (15.50mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3514QM.jpg,445-16036-ND,PFC3514QM-281K05B-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09223","0","175","PFC","Active","280µH","-","Through Hole","1.181"" L x 1.457"" W (30.00mm x 37.00mm)","0.610"" (15.50mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC3514QM.jpg,445-16037-ND,PFC3514QM-231K06B-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.09223","0","175","PFC","Active","230µH","-","Through Hole","1.181"" L x 1.457"" W (30.00mm x 37.00mm)","0.610"" (15.50mm)"
https://katalog.we-online.de/pbs/datasheet/760803200.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760803200.JPG,732-3965-ND,760803200,Wurth Electronics Inc.,CMC 1.5A 5 LN T/H PFC,0,0,"11.42400","0","60","WE-PFC","Active","150µH","Power Form Correction","Through Hole","1.181"" L x 1.299"" W (30.00mm x 33.00mm)","0.906"" (23.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC4124QM.jpg,445-16048-ND,PFC4124QM-181K09D-00,TDK Corporation,CHOKE COMMON MODE,0,0,"11.67600","0","90","PFC","Active","180µH","-","Through Hole","1.496"" L x 1.693"" W (38.00mm x 43.00mm)","0.984"" (25.00mm)"
https://product.tdk.com/info/en/catalog/datasheets/trans_pfc-choke_pfc_en.pdf,//media.digikey.com/photos/TDK%20Photos/PFC4124QM.jpg,445-16049-ND,PFC4124QM-151K11D-00,TDK Corporation,"CHOKE COIL, 150UH",0,0,"11.67604","0","96","PFC","Active","150µH","-","Through Hole","1.496"" L x 1.693"" W (38.00mm x 43.00mm)","0.984"" (25.00mm)"
https://www.murata-ps.com/data/magnetics/kmp_1600.pdf,//media.digikey.com/Photos/Murata%20Photos/MFG_1600-Series.jpg,1630C-ND,1630C,Murata Power Solutions Inc.,FIXED IND,0,0,"12.49000","0","20","1630C","Not For New Designs","1mH","-","Through Hole","0.886"" L x 0.270"" W (22.50mm x 6.86mm)","0.259"" (6.59mm)"
https://katalog.we-online.de/pbs/datasheet/760805410.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760805410.JPG,732-3971-ND,760805410,Wurth Electronics Inc.,CMC 2.4A 6 LN T/H PFC,0,0,"15.32200","0","20","WE-PFC","Active","225µH","Power Form Correction","Through Hole","1.890"" L x 1.693"" W (48.00mm x 43.00mm)","1.260"" (32.00mm)"
https://katalog.we-online.de/pbs/datasheet/760806400.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/760805410.JPG,732-3975-ND,760806400,Wurth Electronics Inc.,CMC 3A 6 LN T/H PFC,0,0,"15.32200","0","20","WE-PFC","Active","180µH","Power Form Correction","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/CCFL_Transformers_Rev2015.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/CTX210607-R.JPG,513-1122-ND,CTX210607-R,Eaton - Electronics Division,TRANSFORMER CCFL 6W 15V 11MA SMD,0,0,"Obsolete","0","70","-","Obsolete","27µH","CCFL Power Supplies","Surface Mount","0.650"" L x 0.827"" W (16.50mm x 21.00mm)","0.217"" (5.50mm)"
//media.digikey.com/pdf/Data%20Sheets/JW%20Miller%20PDFs/PM61300.pdf,"//media.digikey.com/photos/Bourns%20Photos/PM61300-2-RC,%20PM61300-3-RC,%20PM61300-4-RC,%20PM61300-5-RC,.jpg",M1272-ND,PM61300-1,Bourns Inc.,TRANSFORMER CCFL INVERT 25V SMD,0,0,"Obsolete","0","250","PM61300","Obsolete","44µH","-","Surface Mount","0.650"" L x 0.768"" W (16.50mm x 19.50mm)","0.280"" (7.10mm)"
//media.digikey.com/pdf/Data%20Sheets/JW%20Miller%20PDFs/PM61300.pdf,"//media.digikey.com/photos/Bourns%20Photos/PM61300-2-RC,%20PM61300-3-RC,%20PM61300-4-RC,%20PM61300-5-RC,.jpg",M1273-ND,PM61300-2,Bourns Inc.,TRANSFORMER CCFL INVERT 20V SMD,0,0,"Obsolete","0","250","PM61300","Obsolete","44µH","-","Surface Mount","0.650"" L x 0.768"" W (16.50mm x 19.50mm)","0.280"" (7.10mm)"
