Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Specifications"
-,-,1485-1009-ND,XYY-120200E,UDOO,POWER ADAPTER PLUG EU 12VDC 2A,0,0,"8.88750","0","100","-","Active","-","-"
-,-,CV-HDMI-A2D-M/M/1.5-PK-ND,CV-HDMI-A2D-M/M/1.5-PK,UDOO,MICRO HDMI TO HDMI CABLE M/M FOR,0,0,"8.88750","0","100","-","Active","-","-"
-,-,CV-898/40-PK-ND,CV-898/40-PK,UDOO,LVDS CABLE FOR 7 FOR UDOO NEO,0,0,"9.00000","0","100","-","Active","-","-"
-,-,CV-834/40-PK-ND,CV-834/40-PK,UDOO,LVDS CABLE FOR 7 FOR UDOO QUAD/D,0,0,"9.00000","0","100","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/UDOO%20PDFs/Cable_MiniDP++%20to_DP_Web.pdf,//media.digikey.com/Photos/UDOO/MFG_CV-MINIDP%5EDP-M%5EM%5E2-PK.jpg,CV-MINIDP/DP-M/M/2-PK-ND,CV-MINIDP/DP-M/M/2-PK,UDOO,MINI DISPLAYPORT TO DISPLAYPORT,0,0,"9.00000","0","100","-","Active","Cable","Mini DisplayPort to DisplayPort M/M"
-,-,TS8GUSDC10_LIN_D-ND,TS8GUSDC10_LIN_D,UDOO,PRELOADED 8GB MICROSD CARD - LIN,0,0,"9.45000","0","100","-","Active","-","-"
-,-,TS8GUSDC10_LIN_NEO-ND,TS8GUSDC10_LIN_NEO,UDOO,PRELOADED 8GB MICROSD CARD - LIN,0,0,"9.45000","0","100","-","Active","-","-"
-,-,TS8GUSDC10_LIN_Q-ND,TS8GUSDC10_LIN_Q,UDOO,PRELOADED 8GB MICROSD CARD - LIN,0,0,"9.45000","0","100","-","Active","-","-"
-,//media.digikey.com/Photos/UDOO/MFG_TS8GUSDC10_LIN.jpg,TS8GUSDC10_LIN-ND,TS8GUSDC10_LIN,UDOO,PRELOADED 8GB MICROSD CARD - LIN,0,0,"9.45000","0","100","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/UDOO%20PDFs/Power_Supply_EU_Web.pdf,//media.digikey.com/Photos/UDOO/MFG_XYY-120300E.jpg,XYY-120300E-ND,XYY-120300E,UDOO,POWER ADAPTER EU PLUG - 12 VDC,0,0,"9.87500","0","100","-","Active","Power Supply EU","AC Power Supply Adapter DC 12 Volt 3 Amp"
//media.digikey.com/pdf/Data%20Sheets/UDOO%20PDFs/Power_Supply_USA_Web.pdf,//media.digikey.com/Photos/UDOO/MFG_XYY-120300U.jpg,XYY-120300U-ND,XYY-120300U,UDOO,POWER ADAPTER US PLUG - 12 VDC,0,0,"9.87500","0","100","-","Active","Power Supply USA","AC Power Supply Adapter DC 12 Volt 3 Amp"
//media.digikey.com/pdf/Data%20Sheets/UDOO%20PDFs/Cable_MiniDP++%20to_HDMI_Web.pdf,//media.digikey.com/Photos/UDOO/MFG_CV-MINIDP%5EHDMI(A)-M%5EM%5E2-PK.jpg,CV-MINIDP/HDMI(A)-M/M/2-PK-ND,CV-MINIDP/HDMI(A)-M/M/2-PK,UDOO,MINI DISPLAYPORT TO HMDI A M/M,0,0,"10.12500","0","100","-","Active","Cable","Mini DisplayPort to HMDI A M/M"
-,-,VA99-0000-0000-C0-PK-ND,VA99-0000-0000-C0-PK,UDOO,USB/SERIAL DEBUG MODULE (FOR UDO,0,0,"12.90000","0","100","-","Active","-","-"
-,//media.digikey.com/Photos/UDOO/MFG_MIPI-5MP-IR-AF-CAMERA.jpg,MIPI5MPIRAFCAMERA-ND,MIPI 5MP IR AF CAMERA,UDOO,AUTOFOCUS CAMERA IR 5.0 MP RES.,0,0,"31.25000","0","100","-","Active","Hardware","5-Megapixel SOC Image Sensor"
-,//media.digikey.com/Photos/UDOO/MFG_M2_DUAL_ETHERNET_MODULE-PK.jpg,M2_DUAL_ETHERNET_MODULE-PK-ND,M2_DUAL_ETHERNET_MODULE-PK,UDOO,M.2 DUAL ETHERNET MODULE KIT,0,0,"49.90000","0","1","-","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-1009.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-1009.jpg,1241-1032-ND,VL-CBR-1009,VersaLogic Corporation,16"" 10-PIN 2 MM TO DUAL USB,0,0,"Obsolete","0","10","-","Obsolete","Cable","Dual USB Cable"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-1012.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-1012.JPG,1241-1013-ND,VL-CBR-1012,VersaLogic Corporation,12"" 10-PIN 2 MM TO 2 5-PIN D-SUB,0,0,"Obsolete","0","10","-","Obsolete","Cable","12"" 2mm 10-Pin / (2) 5-Pin D-Sub Cable"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-PYTH.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-PYTH.jpg,1241-1089-ND,VL-CKR-PYTH,VersaLogic Corporation,CABLE KIT PYTHON EBX-11,0,0,"Obsolete","0","2","PYTHON","Obsolete","Cable Kit","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-8004.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-8004.jpg,1241-1088-ND,VL-CBR-8004,VersaLogic Corporation,I/O ASSY & PADDLEBOARD/COBRA,0,0,"Obsolete","0","5","-","Obsolete","Board","Secondary I/O Breakout Board"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-4004.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-4004.JPG,1241-1085-ND,VL-CBR-4004,VersaLogic Corporation,I/O ASSEMBLY & PADDLEBOARD,0,0,"Obsolete","0","10","-","Obsolete","Cable","I/O Cable and Paddleboard"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-8001.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-8001.jpg,1241-1080-ND,VL-CBR-8001,VersaLogic Corporation,12"" I/O CABLE FOR CHEETAH,0,0,"Obsolete","0","5","-","Obsolete","Cable","Primary User I/O Breakout Cable"
https://www.versalogic.com/Products/Manuals/MENCL5.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_ENCL-5-lg.jpg,1241-1016-ND,VL-ENCL-5D,VersaLogic Corporation,DEVELOPMENT ENCLOSURE,0,0,"Obsolete","0","1","-","Obsolete","Enclosure","Development Enclosure"
https://www.versalogic.com/Products/Manuals/MENCL5.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_ENCL-5-lg.jpg,1241-1027-ND,VL-ENCL-5LID,VersaLogic Corporation,DEVELOPMENT ENCLOSURE LID,0,0,"Obsolete","0","5","-","Obsolete","Enclosure","Tilt Lid for ENCL-5"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-CHEE.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-CHEE.jpg,1241-1099-ND,VL-CKR-CHEE,VersaLogic Corporation,CABLE KIT CHEETAH EPM-32,0,0,"Obsolete","0","5","Cheetah","Obsolete","Cable Kit","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-ENCL-3HS.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-ENCL-3HS.jpg,1241-1036-ND,VL-ENCL-3HS,VersaLogic Corporation,HANDLE SET FOR ENCL-5,0,0,"Obsolete","0","5","-","Obsolete","Enclosure","Handle Set for ENCL-5"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-COBRA.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-COBRA.jpg,1241-1014-ND,VL-CKR-COBRA,VersaLogic Corporation,CABLE KIT COBRA EBX-12,0,0,"Obsolete","0","5","Cobra","Obsolete","Cable Kit","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/AP-FMyyyyEAyyyS-yyJ_(F20).pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-F20-4SBN.JPG,1241-1134-ND,VL-F20-4SBN,VersaLogic Corporation,4GB DISKONMODULE STD TEMP,0,0,"Obsolete","0","5","-","Obsolete","Memory Module","4GB Flash"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/AP-FMyyyyEAyyyS-yyJ_(F20).pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-F20-1SBN.JPG,1241-1136-ND,VL-F20-1SBN,VersaLogic Corporation,1GB DISKONMODULE STD TEMP,0,0,"Obsolete","0","5","-","Obsolete","Memory Module","1GB Flash"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CKR-IGUA.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CKR-IGUA.jpg,1241-1139-ND,VL-CKR-IGUA,VersaLogic Corporation,CABLE KIT IGUANA EPIC-25,0,0,"Obsolete","0","5","Iguana","Obsolete","Cable Kit","-"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-HDW-201_Web.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-HDW-201.JPG,1241-1138-ND,VL-HDW-201,VersaLogic Corporation,EXTRACTION TOOL FOR PC/104,0,0,"Obsolete","0","10","-","Obsolete","Hardware","PC/104 Extractor Tool"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-8006.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-8006.jpg,1241-1193-ND,VL-CBR-8006,VersaLogic Corporation,CABLE USER I/0 LEOPARD 12"",0,0,"Obsolete","0","5","-","Obsolete","Cable","Primary I/O Breakout Cable"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-ENCL-5A.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-ENCL-5A.jpg,1241-1215-ND,VL-ENCL-5A,VersaLogic Corporation,"DEV PLATFORM, COBRA & GECKO",0,0,"Obsolete","0","1","Cobra","Obsolete","Enclosure","Development Enclosure"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-0803.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-0803.jpg,1241-1200-ND,VL-CBR-0803,VersaLogic Corporation,"12 8-PIN LATCH/TWO 3.5MM AUD,",0,0,"Obsolete","0","10","-","Obsolete","Cable","Audio Cable, Stereo In/Out"
https://www.versalogic.com/Products/PDF/DS-encl-4.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-ENCL-4A4.jpg,1241-1212-ND,VL-ENCL-4A4,VersaLogic Corporation,VERSATAINER I. 4 SIZE.,0,0,"Obsolete","0","1","-","Obsolete","Enclosure","4"" VersaTainer (Holds 5 Modules)"
https://www.versalogic.com/Products/PDF/DS-ENCL-5.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-ENCL-5B.JPG,1241-1216-ND,VL-ENCL-5B,VersaLogic Corporation,"DEV BOBCAT,CHEETAH,JAGUAR",0,0,"Obsolete","0","1","Cheetah","Obsolete","Enclosure","Development Enclosure"
-,//media.digikey.com/Photos/VersaLogic%20Photos/VL-MM5D-1GB.JPG,1241-1164-ND,VL-MM5D-1GBER,VersaLogic Corporation,MEM SODIMM 1GB ET UR,0,0,"Obsolete","0","100","-","Obsolete","Memory Module","1GB 200PIN SODIMM PC2700 DRAM"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-HDD35-320.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-HDD35-320.JPG,1241-1232-ND,VL-HDD35-320,VersaLogic Corporation,"3.5 HD, 320 GB, ATA100, 7200RPM",0,0,"Obsolete","0","5","-","Obsolete","Rotating Drives","320 GB 3.5"" IDE Hard Drive"
-,-,1241-1233-ND,VL-HDS35-320,VersaLogic Corporation,3.5 HD 320GB 7200RPM SATA,0,0,"Obsolete","0","1","-","Obsolete","Rotating Drives","320 GB 3.5"" SATA Hard Drive"
-,//media.digikey.com/Photos/VersaLogic%20Photos/VL-HDW-301.JPG,1241-1234-ND,VL-HDW-301,VersaLogic Corporation,ANALOG INPUT OPTION CHIP,0,0,"Obsolete","0","10","-","Obsolete","Hardware","EBX-12 (Cobra) Analog Input Chip -0° to +60°C"
-,-,1241-1197-ND,VL-HDD25-100,VersaLogic Corporation,2.5 HARD DRIVE 100GB 5400RPM IDE,0,0,"Obsolete","0","1","-","Obsolete","Rotating Drives","100 GB 2.5"" IDE Hard Drive"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/VL-CBR-2501.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-CBR-2501.jpg,1241-1205-ND,VL-CBR-2501,VersaLogic Corporation,"18 LPT TO 34-PIN FLOPPY,",0,0,"Obsolete","0","10","-","Obsolete","Cable","EPM-32 Floppy Connector Converter"
