Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage Rating - AC","Voltage Rating - DC","Dielectric Material","ESR (Equivalent Series Resistance)","Operating Temperature","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Termination","Lead Spacing","Applications","Ratings","Features"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0013+ECHU1C473JX5+7+WW,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/ECHU-(H3).jpg,PCF1204TR-ND,ECH-U1C473JX5,Panasonic Electronic Components,CAP FILM 0.047UF 5% 16VDC 1206,18000,0,"0.16016","0","2000","Tape & Reel (TR)","ECH-U(X)","Active","0.047µF","±5%","-","16V","Polyphenylene Sulfide (PPS), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.067"" (1.70mm)","Solder Pads","-","General Purpose","-","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0013+ECHU1C473JX5+7+WW,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/ECHU-(H3).jpg,PCF1204CT-ND,ECH-U1C473JX5,Panasonic Electronic Components,CAP FILM 0.047UF 5% 16VDC 1206,19174,0,"0.67000","0","1","Cut Tape (CT)","ECH-U(X)","Active","0.047µF","±5%","-","16V","Polyphenylene Sulfide (PPS), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.067"" (1.70mm)","Solder Pads","-","General Purpose","-","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0013+ECHU1C473JX5+7+WW,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/ECHU-(H3).jpg,PCF1204DKR-ND,ECH-U1C473JX5,Panasonic Electronic Components,CAP FILM 0.047UF 5% 16VDC 1206,19174,0,"Digi-Reel","0","1","Digi-Reel®","ECH-U(X)","Active","0.047µF","±5%","-","16V","Polyphenylene Sulfide (PPS), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.067"" (1.70mm)","Solder Pads","-","General Purpose","-","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0012+ECPU1C224MA5+7+WW,//media.digikey.com/photos/Panasonic%20Photos/ECP-UA%20SERIES%201206.jpg,PCF1128TR-ND,ECP-U1C224MA5,Panasonic Electronic Components,CAP FILM 0.22UF 20% 16VDC 1206,93000,0,"0.17616","0","3000","Tape & Reel (TR)","ECP-U(A)","Active","0.22µF","±20%","-","16V","Acrylic, Metallized - Stacked","-","-40°C ~ 85°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.039"" (1.00mm)","Solder Pads","-","EMI, RFI Suppression","-","Low ESR"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0012+ECPU1C224MA5+7+WW,//media.digikey.com/photos/Panasonic%20Photos/ECP-UA%20SERIES%201206.jpg,PCF1128CT-ND,ECP-U1C224MA5,Panasonic Electronic Components,CAP FILM 0.22UF 20% 16VDC 1206,93051,0,"0.73000","0","1","Cut Tape (CT)","ECP-U(A)","Active","0.22µF","±20%","-","16V","Acrylic, Metallized - Stacked","-","-40°C ~ 85°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.039"" (1.00mm)","Solder Pads","-","EMI, RFI Suppression","-","Low ESR"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0012+ECPU1C224MA5+7+WW,//media.digikey.com/photos/Panasonic%20Photos/ECP-UA%20SERIES%201206.jpg,PCF1128DKR-ND,ECP-U1C224MA5,Panasonic Electronic Components,CAP FILM 0.22UF 20% 16VDC 1206,93051,0,"Digi-Reel","0","1","Digi-Reel®","ECP-U(A)","Active","0.22µF","±20%","-","16V","Acrylic, Metallized - Stacked","-","-40°C ~ 85°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.039"" (1.00mm)","Solder Pads","-","EMI, RFI Suppression","-","Low ESR"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECH-U_B.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECH-UB-UX%20SERIES%200805.jpg,PCF1012TR-ND,ECH-U1H102JB5,Panasonic Electronic Components,CAP FILM 1000PF 5% 50VDC 0805,12000,0,"0.17648","0","3000","Tape & Reel (TR)","ECH-U(B)","Active","1000pF","±5%","-","50V","Polyphenylene Sulfide (PPS), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","Solder Pads","-","General Purpose","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECH-U_B.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECH-UB-UX%20SERIES%200805.jpg,PCF1012CT-ND,ECH-U1H102JB5,Panasonic Electronic Components,CAP FILM 1000PF 5% 50VDC 0805,17150,0,"0.74000","0","1","Cut Tape (CT)","ECH-U(B)","Active","1000pF","±5%","-","50V","Polyphenylene Sulfide (PPS), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","Solder Pads","-","General Purpose","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/ECH-U_B.pdf,//media.digikey.com/photos/Panasonic%20Photos/ECH-UB-UX%20SERIES%200805.jpg,PCF1012DKR-ND,ECH-U1H102JB5,Panasonic Electronic Components,CAP FILM 1000PF 5% 50VDC 0805,17150,0,"Digi-Reel","0","1","Digi-Reel®","ECH-U(B)","Active","1000pF","±5%","-","50V","Polyphenylene Sulfide (PPS), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)","Solder Pads","-","General Purpose","-","-"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/X2_B32921_928.pdf,"//media.digikey.com/photos/Epcos%20Photos/MKP%20SERIES%2012.5H,18.0L.jpg",495-4200-2-ND,B32922C3224M189,EPCOS (TDK),CAP FILM 0.22UF 20% 305VAC RAD,11700,0,"0.19134","0","900","Tape & Reel (TR)","B32922","Active","0.22µF","±20%","305V","630V","Polypropylene (PP)","-","-40°C ~ 110°C","Through Hole","Radial","0.709"" L x 0.276"" W (18.00mm x 7.00mm)","0.492"" (12.50mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X2","-"
https://www.tdk-electronics.tdk.com/inf/20/20/db/fc_2009/X2_B32921_928.pdf,"//media.digikey.com/photos/Epcos%20Photos/MKP%20SERIES%2012.5H,18.0L.jpg",495-4200-1-ND,B32922C3224M189,EPCOS (TDK),CAP FILM 0.22UF 20% 305VAC RAD,12455,0,"0.71000","0","1","Cut Tape (CT)","B32922","Active","0.22µF","±20%","305V","630V","Polypropylene (PP)","-","-40°C ~ 110°C","Through Hole","Radial","0.709"" L x 0.276"" W (18.00mm x 7.00mm)","0.492"" (12.50mm)","PC Pins","0.591"" (15.00mm)","EMI, RFI Suppression","X2","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0013+ECHU1H333GX5+7+WW,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/ECHU-(G3).jpg,PCF1314TR-ND,ECH-U1H333GX5,Panasonic Electronic Components,CAP FILM 0.033UF 2% 50VDC 1210,4000,0,"0.19504","0","2000","Tape & Reel (TR)","ECH-U(X)","Active","0.033µF","±2%","-","50V","Polyphenylene Sulfide (PPS), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.091"" (2.30mm)","Solder Pads","-","General Purpose","-","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0013+ECHU1H333GX5+7+WW,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/ECHU-(G3).jpg,PCF1314CT-ND,ECH-U1H333GX5,Panasonic Electronic Components,CAP FILM 0.033UF 2% 50VDC 1210,8719,0,"0.67000","0","1","Cut Tape (CT)","ECH-U(X)","Active","0.033µF","±2%","-","50V","Polyphenylene Sulfide (PPS), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.091"" (2.30mm)","Solder Pads","-","General Purpose","-","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0013+ECHU1H333GX5+7+WW,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/ECHU-(G3).jpg,PCF1314DKR-ND,ECH-U1H333GX5,Panasonic Electronic Components,CAP FILM 0.033UF 2% 50VDC 1210,8719,0,"Digi-Reel","0","1","Digi-Reel®","ECH-U(X)","Active","0.033µF","±2%","-","50V","Polyphenylene Sulfide (PPS), Metallized - Stacked","-","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.091"" (2.30mm)","Solder Pads","-","General Purpose","-","-"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0012+ECPU1C474MA5+7+WW,//media.digikey.com/photos/Panasonic%20Photos/ECP-UA%20SERIES%201206.jpg,PCF1130TR-ND,ECP-U1C474MA5,Panasonic Electronic Components,CAP FILM 0.47UF 20% 16VDC 1206,70000,0,"0.19680","0","2000","Tape & Reel (TR)","ECP-U(A)","Active","0.47µF","±20%","-","16V","Acrylic, Metallized - Stacked","-","-40°C ~ 85°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.063"" (1.60mm)","Solder Pads","-","EMI, RFI Suppression","-","Low ESR"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0012+ECPU1C474MA5+7+WW,//media.digikey.com/photos/Panasonic%20Photos/ECP-UA%20SERIES%201206.jpg,PCF1130CT-ND,ECP-U1C474MA5,Panasonic Electronic Components,CAP FILM 0.47UF 20% 16VDC 1206,70717,0,"0.67000","0","1","Cut Tape (CT)","ECP-U(A)","Active","0.47µF","±20%","-","16V","Acrylic, Metallized - Stacked","-","-40°C ~ 85°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.063"" (1.60mm)","Solder Pads","-","EMI, RFI Suppression","-","Low ESR"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0012+ECPU1C474MA5+7+WW,//media.digikey.com/photos/Panasonic%20Photos/ECP-UA%20SERIES%201206.jpg,PCF1130DKR-ND,ECP-U1C474MA5,Panasonic Electronic Components,CAP FILM 0.47UF 20% 16VDC 1206,70717,0,"Digi-Reel","0","1","Digi-Reel®","ECP-U(A)","Active","0.47µF","±20%","-","16V","Acrylic, Metallized - Stacked","-","-40°C ~ 85°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.063"" (1.60mm)","Solder Pads","-","EMI, RFI Suppression","-","Low ESR"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABD0012+ECPU1C105MA5+7+WW,//media.digikey.com/photos/Panasonic%20Photos/ECP-UA%20SERIES%201210.jpg,PCF1132TR-ND,ECP-U1C105MA5,Panasonic Electronic Components,CAP FILM 1UF 20% 16VDC 1210,634000,0,"0.19800","0","2000","Tape & Reel (TR)","ECP-U(A)","Active","1µF","±20%","-","16V","Acrylic, Metallized - Stacked","-","-40°C ~ 85°C","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.063"" (1.60mm)","Solder Pads","-","EMI, RFI Suppression","-","Low ESR"
