Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Type","ESR (Equivalent Series Resistance)","Operating Temperature","Lifetime @ Temp.","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Lead Spacing","Manufacturer Size Code","Ratings","Features"
https://api.kemet.com/component-edge/download/datasheet/T598D337M006ATE025.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-12106-2-ND,T598D337M006ATE025,KEMET,CAP TANT POLY 330UF 6.3V 2917,34500,0,"0.74376","0","500","Tape & Reel (TR)","KO-CAP® T598","Active","330µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","AEC-Q200","Automotive"
https://api.kemet.com/component-edge/download/datasheet/T598D337M006ATE025.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-12106-1-ND,T598D337M006ATE025,KEMET,CAP TANT POLY 330UF 6.3V 2917,35155,0,"1.71000","0","1","Cut Tape (CT)","KO-CAP® T598","Active","330µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","AEC-Q200","Automotive"
https://api.kemet.com/component-edge/download/datasheet/T598D337M006ATE025.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_KO-CAP-T598-SERIES.jpg,399-12106-6-ND,T598D337M006ATE025,KEMET,CAP TANT POLY 330UF 6.3V 2917,35155,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T598","Active","330µF","±20%","6.3V","Molded","25mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","AEC-Q200","Automotive"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4099-2-ND,T520V337M004ATE025,KEMET,CAP TANT POLY 330UF 4V 2917,4000,0,"0.74700","0","1000","Tape & Reel (TR)","KO-CAP® T520","Active","330µF","±20%","4V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4099-1-ND,T520V337M004ATE025,KEMET,CAP TANT POLY 330UF 4V 2917,4349,0,"1.95000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","330µF","±20%","4V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4099-6-ND,T520V337M004ATE025,KEMET,CAP TANT POLY 330UF 4V 2917,4349,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","330µF","±20%","4V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-5805-2-ND,T521V226M025ATE060,KEMET,CAP TANTALUM 22UF 25V 2917,3000,0,"0.75763","0","1000","Tape & Reel (TR)","KO-CAP® T521","Active","22µF","±20%","25V","Molded","60mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-5805-1-ND,T521V226M025ATE060,KEMET,CAP TANTALUM 22UF 25V 2917,3150,0,"2.04000","0","1","Cut Tape (CT)","KO-CAP® T521","Active","22µF","±20%","25V","Molded","60mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-5805-6-ND,T521V226M025ATE060,KEMET,CAP TANTALUM 22UF 25V 2917,3150,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T521","Active","22µF","±20%","25V","Molded","60mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-9780-2-ND,T520D337M006ATE010,KEMET,CAP TANT POLY 330UF 6.3V 2917,42500,0,"0.76160","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","330µF","±20%","6.3V","Molded","10mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-9780-1-ND,T520D337M006ATE010,KEMET,CAP TANT POLY 330UF 6.3V 2917,43176,0,"1.75000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","330µF","±20%","6.3V","Molded","10mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-9780-6-ND,T520D337M006ATE010,KEMET,CAP TANT POLY 330UF 6.3V 2917,43176,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","330µF","±20%","6.3V","Molded","10mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16557TR-ND,2TPE470MAJGB,Panasonic Electronic Components,CAP TANT POLY 470UF 2V 1411,20000,0,"0.77387","0","2000","Tape & Reel (TR)","POSCAP™ TPE","Active","470µF","±20%","2V","Molded","11mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16557CT-ND,2TPE470MAJGB,Panasonic Electronic Components,CAP TANT POLY 470UF 2V 1411,21274,0,"2.09000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","470µF","±20%","2V","Molded","11mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/TPE_Series_POSCAP_Rev02_Oct_2017.pdf,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPE%20Series%20B2.JPG,P16557DKR-ND,2TPE470MAJGB,Panasonic Electronic Components,CAP TANT POLY 470UF 2V 1411,21274,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","470µF","±20%","2V","Molded","11mOhm @ 100kHz","-55°C ~ 105°C","1000 Hrs @ 105°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.079"" (2.00mm)","-","B2","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4046-2-ND,T520D227M010ATE025,KEMET,CAP TANT POLY 220UF 10V 2917,5500,0,"0.77860","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","220µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4046-1-ND,T520D227M010ATE025,KEMET,CAP TANT POLY 220UF 10V 2917,6192,0,"1.79000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","220µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4046-6-ND,T520D227M010ATE025,KEMET,CAP TANT POLY 220UF 10V 2917,6192,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","220µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+2R5TPE470M7+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16548TR-ND,2R5TPE470M7,Panasonic Electronic Components,CAP TANT POLY 470UF 2.5V 2917,6000,0,"0.77894","0","3000","Tape & Reel (TR)","POSCAP™ TPE","Active","470µF","±20%","2.5V","Molded","7mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2E","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+2R5TPE470M7+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16548CT-ND,2R5TPE470M7,Panasonic Electronic Components,CAP TANT POLY 470UF 2.5V 2917,6221,0,"2.10000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","470µF","±20%","2.5V","Molded","7mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2E","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8005+2R5TPE470M7+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16548DKR-ND,2R5TPE470M7,Panasonic Electronic Components,CAP TANT POLY 470UF 2.5V 2917,8451,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","470µF","±20%","2.5V","Molded","7mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2E","-","General Purpose"
http://www.vishay.com/docs/40174/t55.pdf,//media.digikey.com/Photos/Vishay%20Sprague%20Photos/Tantamount%20293D%20Series%20A.JPG,718-2174-2-ND,T55D226M035C0120,Vishay Sprague,CAP TANT POLY 22UF 35V 2917,6500,0,"0.79136","0","500","Tape & Reel (TR)","vPolyTan™ T55","Active","22µF","±20%","35V","Molded","120mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
http://www.vishay.com/docs/40174/t55.pdf,//media.digikey.com/Photos/Vishay%20Sprague%20Photos/Tantamount%20293D%20Series%20A.JPG,718-2174-1-ND,T55D226M035C0120,Vishay Sprague,CAP TANT POLY 22UF 35V 2917,6913,0,"1.82000","0","1","Cut Tape (CT)","vPolyTan™ T55","Active","22µF","±20%","35V","Molded","120mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
http://www.vishay.com/docs/40174/t55.pdf,//media.digikey.com/Photos/Vishay%20Sprague%20Photos/Tantamount%20293D%20Series%20A.JPG,718-2174-6-ND,T55D226M035C0120,Vishay Sprague,CAP TANT POLY 22UF 35V 2917,6913,0,"Digi-Reel","0","1","Digi-Reel®","vPolyTan™ T55","Active","22µF","±20%","35V","Molded","120mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4098-2-ND,T520V337M004ATE012,KEMET,CAP TANT POLY 330UF 4V 2917,13000,0,"0.79460","0","1000","Tape & Reel (TR)","KO-CAP® T520","Active","330µF","±20%","4V","Molded","12mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4098-1-ND,T520V337M004ATE012,KEMET,CAP TANT POLY 330UF 4V 2917,13638,0,"2.14000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","330µF","±20%","4V","Molded","12mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4098-6-ND,T520V337M004ATE012,KEMET,CAP TANT POLY 330UF 4V 2917,13638,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","330µF","±20%","4V","Molded","12mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.075"" (1.90mm)","-","V","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8006+10TPB220M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/10TPB220M.JPG,P16447TR-ND,10TPB220M,Panasonic Electronic Components,CAP TANT POLY 220UF 10V 2917,12000,0,"0.79678","0","2000","Tape & Reel (TR)","POSCAP™ TPB","Active","220µF","±20%","10V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8006+10TPB220M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/10TPB220M.JPG,P16447CT-ND,10TPB220M,Panasonic Electronic Components,CAP TANT POLY 220UF 10V 2917,12841,0,"2.15000","0","1","Cut Tape (CT)","POSCAP™ TPB","Active","220µF","±20%","10V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8006+10TPB220M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/10TPB220M.JPG,P16447DKR-ND,10TPB220M,Panasonic Electronic Components,CAP TANT POLY 220UF 10V 2917,12841,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPB","Active","220µF","±20%","10V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8006+6TPB330M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPC%20Series%20D3L.JPG,P16617TR-ND,6TPB330M,Panasonic Electronic Components,CAP TANT POLY 330UF 6.3V 2917,12000,0,"0.79678","0","2000","Tape & Reel (TR)","POSCAP™ TPB","Active","330µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8006+6TPB330M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPC%20Series%20D3L.JPG,P16617CT-ND,6TPB330M,Panasonic Electronic Components,CAP TANT POLY 330UF 6.3V 2917,13169,0,"2.15000","0","1","Cut Tape (CT)","POSCAP™ TPB","Active","330µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+CI+4+AAA8006+6TPB330M+8+WW,//media.digikey.com/Photos/Panasonic%20Photos/POSCAP%20TPC%20Series%20D3L.JPG,P16617DKR-ND,6TPB330M,Panasonic Electronic Components,CAP TANT POLY 330UF 6.3V 2917,13169,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPB","Active","330µF","±20%","6.3V","Molded","40mOhm @ 100kHz","-55°C ~ 105°C","-","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.157"" (4.00mm)","-","D4","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-5939-2-ND,T521V476M020ATE055,KEMET,CAP TANTALUM 47UF 20V 2917,12000,0,"0.79750","0","1000","Tape & Reel (TR)","KO-CAP® T521","Active","47µF","±20%","20V","Molded","55mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-5939-1-ND,T521V476M020ATE055,KEMET,CAP TANTALUM 47UF 20V 2917,13127,0,"2.15000","0","1","Cut Tape (CT)","KO-CAP® T521","Active","47µF","±20%","20V","Molded","55mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","V","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T521.jpg,399-5939-6-ND,T521V476M020ATE055,KEMET,CAP TANTALUM 47UF 20V 2917,13127,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T521","Active","47µF","±20%","20V","Molded","55mOhm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","V","-","General Purpose"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C62.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/POSCAP-TQC-Series-7343-D2.jpg,P16488TR-ND,16TQC47MYFD,Panasonic Electronic Components,CAP TANT POLY 47UF 16V 2917,6000,0,"0.80490","0","3000","Tape & Reel (TR)","POSCAP™ TQC","Active","47µF","±20%","16V","Molded","55mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2","-","General Purpose"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C62.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/POSCAP-TQC-Series-7343-D2.jpg,P16488CT-ND,16TQC47MYFD,Panasonic Electronic Components,CAP TANT POLY 47UF 16V 2917,8503,0,"2.17000","0","1","Cut Tape (CT)","POSCAP™ TQC","Active","47µF","±20%","16V","Molded","55mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2","-","General Purpose"
https://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C62.pdf,//media.digikey.com/Renders/Panasonic%20Elect%20Works%20Renders/POSCAP-TQC-Series-7343-D2.jpg,P16488DKR-ND,16TQC47MYFD,Panasonic Electronic Components,CAP TANT POLY 47UF 16V 2917,8503,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TQC","Active","47µF","±20%","16V","Molded","55mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.079"" (2.00mm)","-","D2","-","General Purpose"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C36.pdf,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16451TR-ND,10TPE220ML,Panasonic Electronic Components,CAP TANT POLY 220UF 10V 2917,15000,0,"0.80634","0","2500","Tape & Reel (TR)","POSCAP™ TPE","Active","220µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.118"" (3.00mm)","-","D3L","-","General Purpose"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C36.pdf,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16451CT-ND,10TPE220ML,Panasonic Electronic Components,CAP TANT POLY 220UF 10V 2917,19134,0,"2.17000","0","1","Cut Tape (CT)","POSCAP™ TPE","Active","220µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.118"" (3.00mm)","-","D3L","-","General Purpose"
http://industrial.panasonic.com/cdbs/www-data/pdf/AAA8000/AAA8000C36.pdf,//media.digikey.com/Photos/Panasonic%20Photos/6TPE220MI.JPG,P16451DKR-ND,10TPE220ML,Panasonic Electronic Components,CAP TANT POLY 220UF 10V 2917,19134,0,"Digi-Reel","0","1","Digi-Reel®","POSCAP™ TPE","Active","220µF","±20%","10V","Molded","25mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.118"" (3.00mm)","-","D3L","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4058-2-ND,T520D477M004ATE015,KEMET,CAP TANT POLY 470UF 4V 2917,3000,0,"0.81600","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","470µF","±20%","4V","Molded","15mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4058-1-ND,T520D477M004ATE015,KEMET,CAP TANT POLY 470UF 4V 2917,3274,0,"1.88000","0","1","Cut Tape (CT)","KO-CAP® T520","Active","470µF","±20%","4V","Molded","15mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4058-6-ND,T520D477M004ATE015,KEMET,CAP TANT POLY 470UF 4V 2917,3274,0,"Digi-Reel","0","1","Digi-Reel®","KO-CAP® T520","Active","470µF","±20%","4V","Molded","15mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
https://content.kemet.com/datasheets/KEM_T2076_T52X-530.pdf,//media.digikey.com/Photos/Kemet%20Photos/MFG_T520T107M006APE070.JPG,399-4042-2-ND,T520D227M006ATE009,KEMET,CAP TANT POLY 220UF 6.3V 2917,5500,0,"0.81600","0","500","Tape & Reel (TR)","KO-CAP® T520","Active","220µF","±20%","6.3V","Molded","9mOhm @ 100kHz","-55°C ~ 105°C","2000 Hrs @ 105°C","Surface Mount","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)","-","D","-","General Purpose"
