Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Dielectric Material","Number of Capacitors","Circuit Type","Temperature Coefficient","Ratings","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10141-6-ND,CKCL22X5R1C224M085AK,TDK Corporation,CAP ARRAY 0.22UF 16V X5R 0805,3990,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","0.22µF","±20%","16V","Ceramic","2","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10180-2-ND,CKCL22X7R2A471M085AK,TDK Corporation,CAP ARRAY 470PF 100V X7R 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","470pF","±20%","100V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10180-1-ND,CKCL22X7R2A471M085AK,TDK Corporation,CAP ARRAY 470PF 100V X7R 0805,3990,0,"0.27000","0","1","Cut Tape (CT)","CKC","Obsolete","470pF","±20%","100V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10180-6-ND,CKCL22X7R2A471M085AK,TDK Corporation,CAP ARRAY 470PF 100V X7R 0805,3990,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","470pF","±20%","100V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10096-2-ND,CKCL22C0G1H470K085AK,TDK Corporation,CAP ARRAY 47PF 50V NP0 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","47pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10096-1-ND,CKCL22C0G1H470K085AK,TDK Corporation,CAP ARRAY 47PF 50V NP0 0805,3910,0,"0.27000","0","1","Cut Tape (CT)","CKC","Obsolete","47pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10096-6-ND,CKCL22C0G1H470K085AK,TDK Corporation,CAP ARRAY 47PF 50V NP0 0805,3910,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","47pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10088-2-ND,CKCL22C0G1H100F085AK,TDK Corporation,CAP ARRAY 10PF 50V NP0 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","10pF","±1pF","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10088-1-ND,CKCL22C0G1H100F085AK,TDK Corporation,CAP ARRAY 10PF 50V NP0 0805,3890,0,"0.27000","0","1","Cut Tape (CT)","CKC","Obsolete","10pF","±1pF","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10088-6-ND,CKCL22C0G1H100F085AK,TDK Corporation,CAP ARRAY 10PF 50V NP0 0805,3890,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","10pF","±1pF","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10102-2-ND,CKCL22C0G2A101K085AK,TDK Corporation,CAP ARRAY 100PF 100V NP0 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","100pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10102-1-ND,CKCL22C0G2A101K085AK,TDK Corporation,CAP ARRAY 100PF 100V NP0 0805,3890,0,"0.27000","0","1","Cut Tape (CT)","CKC","Obsolete","100pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10102-6-ND,CKCL22C0G2A101K085AK,TDK Corporation,CAP ARRAY 100PF 100V NP0 0805,3890,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","100pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10169-2-ND,CKCL22X7R1H223M085AL,TDK Corporation,CAP ARRAY 0.022UF 50V X7R 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","0.022µF","±20%","50V","Ceramic","2","Isolated","X7R","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10169-1-ND,CKCL22X7R1H223M085AL,TDK Corporation,CAP ARRAY 0.022UF 50V X7R 0805,3885,0,"0.27000","0","1","Cut Tape (CT)","CKC","Obsolete","0.022µF","±20%","50V","Ceramic","2","Isolated","X7R","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10169-6-ND,CKCL22X7R1H223M085AL,TDK Corporation,CAP ARRAY 0.022UF 50V X7R 0805,3885,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","0.022µF","±20%","50V","Ceramic","2","Isolated","X7R","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10176-2-ND,CKCL22X7R2A103M085AK,TDK Corporation,CAP ARRAY 10000PF 100V X7R 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","10000pF","±20%","100V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10176-1-ND,CKCL22X7R2A103M085AK,TDK Corporation,CAP ARRAY 10000PF 100V X7R 0805,3840,0,"0.27000","0","1","Cut Tape (CT)","CKC","Obsolete","10000pF","±20%","100V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10176-6-ND,CKCL22X7R2A103M085AK,TDK Corporation,CAP ARRAY 10000PF 100V X7R 0805,3840,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","10000pF","±20%","100V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10104-2-ND,CKCL22C0G2A220K085AK,TDK Corporation,CAP ARRAY 22PF 100V NP0 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","22pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10104-1-ND,CKCL22C0G2A220K085AK,TDK Corporation,CAP ARRAY 22PF 100V NP0 0805,3799,0,"0.27000","0","1","Cut Tape (CT)","CKC","Obsolete","22pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10104-6-ND,CKCL22C0G2A220K085AK,TDK Corporation,CAP ARRAY 22PF 100V NP0 0805,3799,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","22pF","±10%","100V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10165-2-ND,CKCL22X7R1H104M085AL,TDK Corporation,CAP ARRAY 0.1UF 50V X7R 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","0.1µF","±20%","50V","Ceramic","2","Isolated","X7R","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10165-1-ND,CKCL22X7R1H104M085AL,TDK Corporation,CAP ARRAY 0.1UF 50V X7R 0805,1279,0,"0.30000","0","1","Cut Tape (CT)","CKC","Obsolete","0.1µF","±20%","50V","Ceramic","2","Isolated","X7R","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10165-6-ND,CKCL22X7R1H104M085AL,TDK Corporation,CAP ARRAY 0.1UF 50V X7R 0805,1279,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","0.1µF","±20%","50V","Ceramic","2","Isolated","X7R","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10098-2-ND,CKCL22C0G1H471K085AK,TDK Corporation,CAP ARRAY 470PF 50V NP0 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","470pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10098-1-ND,CKCL22C0G1H471K085AK,TDK Corporation,CAP ARRAY 470PF 50V NP0 0805,3990,0,"0.32000","0","1","Cut Tape (CT)","CKC","Obsolete","470pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10098-6-ND,CKCL22C0G1H471K085AK,TDK Corporation,CAP ARRAY 470PF 50V NP0 0805,3990,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","470pF","±10%","50V","Ceramic","2","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10153-2-ND,CKCL22X7R1A224M085AL,TDK Corporation,CAP ARRAY 0.22UF 10V X7R 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","0.22µF","±20%","10V","Ceramic","2","Isolated","X7R","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10153-1-ND,CKCL22X7R1A224M085AL,TDK Corporation,CAP ARRAY 0.22UF 10V X7R 0805,3769,0,"0.33000","0","1","Cut Tape (CT)","CKC","Obsolete","0.22µF","±20%","10V","Ceramic","2","Isolated","X7R","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_AutomotiveGrade.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10153-6-ND,CKCL22X7R1A224M085AL,TDK Corporation,CAP ARRAY 0.22UF 10V X7R 0805,3769,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","0.22µF","±20%","10V","Ceramic","2","Isolated","X7R","AEC-Q200","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-1889-2-ND,CKCL22X7R1H103M085AA,TDK Corporation,CAP ARRAY 10000PF 50V X7R 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","10000pF","±20%","50V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-1889-1-ND,CKCL22X7R1H103M085AA,TDK Corporation,CAP ARRAY 10000PF 50V X7R 0805,4102,0,"0.35000","0","1","Cut Tape (CT)","CKC","Obsolete","10000pF","±20%","50V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-1889-6-ND,CKCL22X7R1H103M085AA,TDK Corporation,CAP ARRAY 10000PF 50V X7R 0805,4102,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","10000pF","±20%","50V","Ceramic","2","Isolated","X7R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1827-2-ND,CKCL44C0G1H680K085AA,TDK Corporation,CAP ARRAY 68PF 50V NP0 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","68pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1827-1-ND,CKCL44C0G1H680K085AA,TDK Corporation,CAP ARRAY 68PF 50V NP0 0805,5988,0,"0.36000","0","1","Cut Tape (CT)","CKC","Obsolete","68pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-1827-6-ND,CKCL44C0G1H680K085AA,TDK Corporation,CAP ARRAY 68PF 50V NP0 0805,5988,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","68pF","±10%","50V","Ceramic","4","Isolated","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10190-2-ND,CKCL44CH1H680K085AA,TDK Corporation,CAP ARRAY 68PF 50V CH 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","68pF","±10%","50V","Ceramic","4","Isolated","CH","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10190-1-ND,CKCL44CH1H680K085AA,TDK Corporation,CAP ARRAY 68PF 50V CH 0805,3890,0,"0.36000","0","1","Cut Tape (CT)","CKC","Obsolete","68pF","±10%","50V","Ceramic","4","Isolated","CH","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10190-6-ND,CKCL44CH1H680K085AA,TDK Corporation,CAP ARRAY 68PF 50V CH 0805,3890,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","68pF","±10%","50V","Ceramic","4","Isolated","CH","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10138-2-ND,CKCL22X5R0J225M085AK,TDK Corporation,CAP ARRAY 2.2UF 6.3V X5R 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","2.2µF","±20%","6.3V","Ceramic","2","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10138-1-ND,CKCL22X5R0J225M085AK,TDK Corporation,CAP ARRAY 2.2UF 6.3V X5R 0805,3604,0,"0.36000","0","1","Cut Tape (CT)","CKC","Obsolete","2.2µF","±20%","6.3V","Ceramic","2","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_2in1_%20Array_Commercial.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805-(2).jpg,445-10138-6-ND,CKCL22X5R0J225M085AK,TDK Corporation,CAP ARRAY 2.2UF 6.3V X5R 0805,3604,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","2.2µF","±20%","6.3V","Ceramic","2","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.033"" (0.85mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10205-2-ND,CKCL44X5R1H471M085AA,TDK Corporation,CAP ARRAY 470PF 50V X5R 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","470pF","±20%","50V","Ceramic","4","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10205-1-ND,CKCL44X5R1H471M085AA,TDK Corporation,CAP ARRAY 470PF 50V X5R 0805,3230,0,"0.36000","0","1","Cut Tape (CT)","CKC","Obsolete","470pF","±20%","50V","Ceramic","4","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10205-6-ND,CKCL44X5R1H471M085AA,TDK Corporation,CAP ARRAY 470PF 50V X5R 0805,3230,0,"Digi-Reel","0","1","Digi-Reel®","CKC","Obsolete","470pF","±20%","50V","Ceramic","4","Isolated","X5R","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10188-2-ND,CKCL44CH1H330K085AA,TDK Corporation,CAP ARRAY 33PF 50V CH 0805,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CKC","Obsolete","33pF","±10%","50V","Ceramic","4","Isolated","CH","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/CKC_Series_4in1Array.pdf,//media.digikey.com/Renders/TDK%20Renders/CKCL-Series;-0805.jpg,445-10188-1-ND,CKCL44CH1H330K085AA,TDK Corporation,CAP ARRAY 33PF 50V CH 0805,2290,0,"0.36000","0","1","Cut Tape (CT)","CKC","Obsolete","33pF","±10%","50V","Ceramic","4","Isolated","CH","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.039"" (1.00mm)"
