Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Type","ESR (Equivalent Series Resistance)","Operating Temperature","Lifetime @ Temp.","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Lead Spacing","Manufacturer Size Code","Ratings","Features","Failure Rate"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/Nichicon%20Renders/F980J106MMA.jpg,478-9836-2-ND,F980J107MMAAXE,AVX Corporation,CAP TANT 100UF 20% 6.3V 0603,16000,0,"0.18300","0","4000","Tape & Reel (TR)","F98, Frameless™","Active","100µF","±20%","6.3V","Molded","10Ohm @ 100kHz","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/Nichicon%20Renders/F980J106MMA.jpg,478-9836-1-ND,F980J107MMAAXE,AVX Corporation,CAP TANT 100UF 20% 6.3V 0603,17042,0,"0.67000","0","1","Cut Tape (CT)","F98, Frameless™","Active","100µF","±20%","6.3V","Molded","10Ohm @ 100kHz","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/Nichicon%20Renders/F980J106MMA.jpg,478-9836-6-ND,F980J107MMAAXE,AVX Corporation,CAP TANT 100UF 20% 6.3V 0603,17042,0,"Digi-Reel","0","1","Digi-Reel®","F98, Frameless™","Active","100µF","±20%","6.3V","Molded","10Ohm @ 100kHz","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491C106K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%206.0L,3.2W.jpg",399-3732-2-ND,T491C106K016AT,KEMET,CAP TANT 10UF 10% 16V 2312,113500,0,"0.18360","0","500","Tape & Reel (TR)","T491","Active","10µF","±10%","16V","Molded","1.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491C106K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%206.0L,3.2W.jpg",399-3732-1-ND,T491C106K016AT,KEMET,CAP TANT 10UF 10% 16V 2312,113832,0,"0.61000","0","1","Cut Tape (CT)","T491","Active","10µF","±10%","16V","Molded","1.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491C106K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%206.0L,3.2W.jpg",399-3732-6-ND,T491C106K016AT,KEMET,CAP TANT 10UF 10% 16V 2312,113832,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","10µF","±10%","16V","Molded","1.8Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1718-2-ND,TAJC476K016RNJ,AVX Corporation,CAP TANT 47UF 10% 16V 2312,13000,16500,"0.18486","0","500","Tape & Reel (TR)","TAJ","Active","47µF","±10%","16V","Molded","500mOhm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1718-1-ND,TAJC476K016RNJ,AVX Corporation,CAP TANT 47UF 10% 16V 2312,13404,16500,"0.62000","0","1","Cut Tape (CT)","TAJ","Active","47µF","±10%","16V","Molded","500mOhm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1718-6-ND,TAJC476K016RNJ,AVX Corporation,CAP TANT 47UF 10% 16V 2312,13404,16500,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","47µF","±10%","16V","Molded","500mOhm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/Nichicon%20Renders/F980J106MMA.jpg,478-8646-2-ND,F981A106MMA,AVX Corporation,CAP TANT 10UF 20% 10V 0603,232000,0,"0.18570","0","4000","Tape & Reel (TR)","F98, Frameless™","Active","10µF","±20%","10V","Molded","7.5Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8646-1-ND,F981A106MMA,AVX Corporation,CAP TANT 10UF 20% 10V 0603,237506,0,"0.63000","0","1","Cut Tape (CT)","F98, Frameless™","Active","10µF","±20%","10V","Molded","7.5Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8646-6-ND,F981A106MMA,AVX Corporation,CAP TANT 10UF 20% 10V 0603,237506,0,"Digi-Reel","0","1","Digi-Reel®","F98, Frameless™","Active","10µF","±20%","10V","Molded","7.5Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/Nichicon%20Renders/F980J106MMA.jpg,478-8644-2-ND,F980J476MMA,AVX Corporation,CAP TANT 47UF 20% 6.3V 0603,96000,0,"0.18570","0","4000","Tape & Reel (TR)","F98, Frameless™","Active","47µF","±20%","6.3V","Molded","10Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8644-1-ND,F980J476MMA,AVX Corporation,CAP TANT 47UF 20% 6.3V 0603,98817,0,"0.68000","0","1","Cut Tape (CT)","F98, Frameless™","Active","47µF","±20%","6.3V","Molded","10Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8644-6-ND,F980J476MMA,AVX Corporation,CAP TANT 47UF 20% 6.3V 0603,98817,0,"Digi-Reel","0","1","Digi-Reel®","F98, Frameless™","Active","47µF","±20%","6.3V","Molded","10Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/Nichicon%20Renders/F980J106MMA.jpg,478-8658-2-ND,F981E105MMA,AVX Corporation,CAP TANT 1UF 20% 25V 0603,24000,0,"0.18570","0","4000","Tape & Reel (TR)","F98, Frameless™","Active","1µF","±20%","25V","Molded","10Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8658-1-ND,F981E105MMA,AVX Corporation,CAP TANT 1UF 20% 25V 0603,27011,0,"0.68000","0","1","Cut Tape (CT)","F98, Frameless™","Active","1µF","±20%","25V","Molded","10Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8658-6-ND,F981E105MMA,AVX Corporation,CAP TANT 1UF 20% 25V 0603,27011,0,"Digi-Reel","0","1","Digi-Reel®","F98, Frameless™","Active","1µF","±20%","25V","Molded","10Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1699-2-ND,TAJC106K020RNJ,AVX Corporation,CAP TANT 10UF 10% 20V 2312,22500,0,"0.18800","0","500","Tape & Reel (TR)","TAJ","Active","10µF","±10%","20V","Molded","1.2Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1699-1-ND,TAJC106K020RNJ,AVX Corporation,CAP TANT 10UF 10% 20V 2312,23003,0,"0.63000","0","1","Cut Tape (CT)","TAJ","Active","10µF","±10%","20V","Molded","1.2Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1699-6-ND,TAJC106K020RNJ,AVX Corporation,CAP TANT 10UF 10% 20V 2312,23003,0,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±10%","20V","Molded","1.2Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B226M016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-3717-2-ND,T491B226M016AT,KEMET,CAP TANT 22UF 20% 16V 1411,42000,0,"0.18816","0","2000","Tape & Reel (TR)","T491","Active","22µF","±20%","16V","Molded","2.2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B226M016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-3717-1-ND,T491B226M016AT,KEMET,CAP TANT 22UF 20% 16V 1411,43420,0,"0.64000","0","1","Cut Tape (CT)","T491","Active","22µF","±20%","16V","Molded","2.2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B226M016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-3717-6-ND,T491B226M016AT,KEMET,CAP TANT 22UF 20% 16V 1411,43420,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","22µF","±20%","16V","Molded","2.2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B226K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-8312-2-ND,T491B226K016AT,KEMET,CAP TANT 22UF 10% 16V 1411,18000,0,"0.18816","0","2000","Tape & Reel (TR)","T491","Active","22µF","±10%","16V","Molded","2.2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B226K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-8312-1-ND,T491B226K016AT,KEMET,CAP TANT 22UF 10% 16V 1411,19514,0,"0.64000","0","1","Cut Tape (CT)","T491","Active","22µF","±10%","16V","Molded","2.2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
https://api.kemet.com/component-edge/download/datasheet/T491B226K016AT.pdf,"//media.digikey.com/photos/Kemet%20Photos/T491%20SERIES%203.5L,2.8W.jpg",399-8312-6-ND,T491B226K016AT,KEMET,CAP TANT 22UF 10% 16V 1411,19514,0,"Digi-Reel","0","1","Digi-Reel®","T491","Active","22µF","±10%","16V","Molded","2.2Ohm","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1411 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8638-2-ND,F980J106MMA,AVX Corporation,CAP TANT 10UF 20% 6.3V 0603,4000,4000,"0.18900","0","4000","Tape & Reel (TR)","F98, Frameless™","Active","10µF","±20%","6.3V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8638-1-ND,F980J106MMA,AVX Corporation,CAP TANT 10UF 20% 6.3V 0603,6190,4000,"0.69000","0","1","Cut Tape (CT)","F98, Frameless™","Active","10µF","±20%","6.3V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F98.pdf,//media.digikey.com/Renders/AVX%20Renders/F98.jpg,478-8638-6-ND,F980J106MMA,AVX Corporation,CAP TANT 10UF 20% 6.3V 0603,6190,4000,"Digi-Reel","0","1","Digi-Reel®","F98, Frameless™","Active","10µF","±20%","6.3V","Molded","6Ohm","-55°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.035"" (0.90mm)","-","M","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8152-2-ND,F930J107KAA,AVX Corporation,CAP TANT 100UF 10% 6.3V 1206,44000,0,"0.18944","0","2000","Tape & Reel (TR)","F93","Active","100µF","±10%","6.3V","Molded","2Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8152-1-ND,F930J107KAA,AVX Corporation,CAP TANT 100UF 10% 6.3V 1206,44467,0,"0.65000","0","1","Cut Tape (CT)","F93","Active","100µF","±10%","6.3V","Molded","2Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8152-6-ND,F930J107KAA,AVX Corporation,CAP TANT 100UF 10% 6.3V 1206,44467,0,"Digi-Reel","0","1","Digi-Reel®","F93","Active","100µF","±10%","6.3V","Molded","2Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1698-2-ND,TAJC106K016RNJ,AVX Corporation,CAP TANT 10UF 10% 16V 2312,88000,172500,"0.19010","0","500","Tape & Reel (TR)","TAJ","Active","10µF","±10%","16V","Molded","2Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1698-1-ND,TAJC106K016RNJ,AVX Corporation,CAP TANT 10UF 10% 16V 2312,88617,172500,"0.63000","0","1","Cut Tape (CT)","TAJ","Active","10µF","±10%","16V","Molded","2Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1698-6-ND,TAJC106K016RNJ,AVX Corporation,CAP TANT 10UF 10% 16V 2312,88617,172500,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","10µF","±10%","16V","Molded","2Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-4978-2-ND,TPSB107M006R0250,AVX Corporation,CAP TANT 100UF 20% 6.3V 1411,20000,0,"0.19015","0","2000","Tape & Reel (TR)","TPS","Active","100µF","±20%","6.3V","Molded","250mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-4978-1-ND,TPSB107M006R0250,AVX Corporation,CAP TANT 100UF 20% 6.3V 1411,21378,0,"0.65000","0","1","Cut Tape (CT)","TPS","Active","100µF","±20%","6.3V","Molded","250mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-4978-6-ND,TPSB107M006R0250,AVX Corporation,CAP TANT 100UF 20% 6.3V 1411,21378,0,"Digi-Reel","0","1","Digi-Reel®","TPS","Active","100µF","±20%","6.3V","Molded","250mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-3079-2-ND,TPSA476K006R0800,AVX Corporation,CAP TANT 47UF 10% 6.3V 1206,104000,0,"0.19056","0","2000","Tape & Reel (TR)","TPS","Active","47µF","±10%","6.3V","Molded","800mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-3079-1-ND,TPSA476K006R0800,AVX Corporation,CAP TANT 47UF 10% 6.3V 1206,104715,0,"0.65000","0","1","Cut Tape (CT)","TPS","Active","47µF","±10%","6.3V","Molded","800mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,//media.digikey.com/Photos/AVX%20Photos/1206%20(3216%20Metric)%20TPS%20Chip%20Caps.jpg,478-3079-6-ND,TPSA476K006R0800,AVX Corporation,CAP TANT 47UF 10% 6.3V 1206,104715,0,"Digi-Reel","0","1","Digi-Reel®","TPS","Active","47µF","±10%","6.3V","Molded","800mOhm","-55°C ~ 125°C","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3080-2-ND,TPSB107K006R0250,AVX Corporation,CAP TANT 100UF 10% 6.3V 1411,52000,94000,"0.19136","0","2000","Tape & Reel (TR)","TPS","Active","100µF","±10%","6.3V","Molded","250mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3080-1-ND,TPSB107K006R0250,AVX Corporation,CAP TANT 100UF 10% 6.3V 1411,52939,94000,"0.65000","0","1","Cut Tape (CT)","TPS","Active","100µF","±10%","6.3V","Molded","250mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/TPS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3080-6-ND,TPSB107K006R0250,AVX Corporation,CAP TANT 100UF 10% 6.3V 1411,52939,94000,"Digi-Reel","0","1","Digi-Reel®","TPS","Active","100µF","±10%","6.3V","Molded","250mOhm","-55°C ~ 125°C","-","Surface Mount","1411 (3528 Metric), 1210","0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)","-","B","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8254-2-ND,F931C226MAA,AVX Corporation,CAP TANT 22UF 20% 16V 1206,18000,0,"0.19136","0","2000","Tape & Reel (TR)","F93","Active","22µF","±20%","16V","Molded","3Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8254-1-ND,F931C226MAA,AVX Corporation,CAP TANT 22UF 20% 16V 1206,21080,0,"0.65000","0","1","Cut Tape (CT)","F93","Active","22µF","±20%","16V","Molded","3Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/F93.pdf,"//media.digikey.com/photos/Nichicon%20Photos/F93%20SERIES%203.2L,1.6W.jpg",478-8254-6-ND,F931C226MAA,AVX Corporation,CAP TANT 22UF 20% 16V 1206,21080,0,"Digi-Reel","0","1","Digi-Reel®","F93","Active","22µF","±20%","16V","Molded","3Ohm @ 100kHz","-55°C ~ 125°C","2000 Hrs @ 125°C","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)","-","A","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3899-2-ND,TAJC226K016RNJ,AVX Corporation,CAP TANT 22UF 10% 16V 2312,10000,103000,"0.19200","0","500","Tape & Reel (TR)","TAJ","Active","22µF","±10%","16V","Molded","1Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3899-1-ND,TAJC226K016RNJ,AVX Corporation,CAP TANT 22UF 10% 16V 2312,10407,103000,"0.64000","0","1","Cut Tape (CT)","TAJ","Active","22µF","±10%","16V","Molded","1Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
http://datasheets.avx.com/TAJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3899-6-ND,TAJC226K016RNJ,AVX Corporation,CAP TANT 22UF 10% 16V 2312,10407,103000,"Digi-Reel","0","1","Digi-Reel®","TAJ","Active","22µF","±10%","16V","Molded","1Ohm","-55°C ~ 125°C","-","Surface Mount","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)","-","C","-","General Purpose","-"
