Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Dielectric Material","Operating Temperature","Mounting Type","Package / Case","Lead Spacing","Features","Size / Dimension","Height - Seated (Max)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-0805(2012).jpg,338-1096-ND,MC08CA020D-F,Cornell Dubilier Electronics (CDE),CAP MICA 2PF 0.5PF 100V 0805,882,0,"1.86000","0","1","Bulk","MC","Active","2pF","±0.5pF","100V","Mica","-55°C ~ 125°C","Surface Mount","0805 (2012 Metric)","-","RF, High Q, Low Loss","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.055"" (1.40mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-0805(2012).jpg,338-1339-ND,MC08CA010D-F,Cornell Dubilier Electronics (CDE),CAP MICA 1PF 0.5PF 100V 0805,601,0,"1.86000","0","1","Bulk","MC","Active","1pF","±0.5pF","100V","Mica","-55°C ~ 125°C","Surface Mount","0805 (2012 Metric)","-","RF, High Q, Low Loss","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.055"" (1.40mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CDV16F.jpg,338-3096-ND,CDV16FF121JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 120PF 5% 1KV RADIAL,416,7200,"1.86000","0","1","Bulk","CDV16","Active","120pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.429"" L x 0.150"" W (10.90mm x 3.80mm)","0.461"" (11.70mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CDV16F.jpg,338-3094-ND,CDV16FF101JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 100PF 5% 1KV RADIAL,193,5150,"1.86000","0","1","Bulk","CDV16","Active","100pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.429"" L x 0.150"" W (10.90mm x 3.80mm)","0.461"" (11.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1051-ND,CD15ED200JO3,Cornell Dubilier Electronics (CDE),CAP MICA 20PF 5% 500V RADIAL,471,4400,"1.90000","0","1","Bulk","CD15","Active","20pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1053-ND,CD15ED470JO3,Cornell Dubilier Electronics (CDE),CAP MICA 47PF 5% 500V RADIAL,654,8600,"1.97000","0","1","Bulk","CD15","Active","47pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-2829-ND,CD15ED500JO3,Cornell Dubilier Electronics (CDE),CAP MICA 50PF 5% 500V RADIAL,347,800,"1.97000","0","1","Bulk","CD15","Active","50pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CDV16F.jpg,338-2795-ND,CDV16FF151JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 150PF 5% 1KV RADIAL,116,300,"1.97000","0","1","Bulk","CDV16","Active","150pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Frequency","0.429"" L x 0.150"" W (10.90mm x 3.80mm)","0.461"" (11.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1049-ND,CD15ED220JO3,Cornell Dubilier Electronics (CDE),CAP MICA 22PF 5% 500V RADIAL,933,0,"2.01000","0","1","Bulk","CD15","Active","22pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2607-ND,CD15ED200JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 20PF 5% 500V RADIAL,655,4500,"2.01000","0","1","Bulk","CD15","Active","20pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2618-ND,CD15CD150JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 15PF 5% 500V RADIAL,583,4000,"2.01000","0","1","Bulk","CD15","Active","15pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2620-ND,CD15ED500JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 50PF 5% 500V RADIAL,311,2600,"2.01000","0","1","Bulk","CD15","Active","50pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1061-ND,CD15CD100JO3,Cornell Dubilier Electronics (CDE),CAP MICA 10PF 5% 500V RADIAL,232,17800,"2.01000","0","1","Bulk","CD15","Active","10pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1091-ND,CD15ED680JO3,Cornell Dubilier Electronics (CDE),CAP MICA 68PF 5% 500V RADIAL,531,1100,"2.04000","0","1","Bulk","CD15","Active","68pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.181"" W (11.40mm x 4.60mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2623-ND,CD15ED270JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 27PF 5% 500V RADIAL,426,16200,"2.04000","0","1","Bulk","CD15","Active","27pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2600-ND,CD15ED330JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 33PF 5% 500V RADIAL,226,10700,"2.04000","0","1","Bulk","CD15","Active","33pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/CD17-CDV18.pdf,"//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD17%20SERIES%209.1H,11.4L.jpg",338-2863-ND,CD17CD100JO3,Cornell Dubilier Electronics (CDE),CAP MICA 10PF 5% 500V RADIAL,953,0,"2.07000","0","1","Bulk","CD17","Active","10pF","±5%","500V","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2606-ND,CD15CD050DO3F,Cornell Dubilier Electronics (CDE),CAP MICA 5PF 0.5PF 500V RADIAL,821,14100,"2.07000","0","1","Bulk","CD15","Active","5pF","±0.5pF","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2599-ND,CD15CD100DO3F,Cornell Dubilier Electronics (CDE),CAP MICA 10PF 0.5PF 500V RADIAL,608,1400,"2.07000","0","1","Bulk","CD15","Active","10pF","±0.5pF","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2605-ND,CD15ED680JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 68PF 5% 500V RADIAL,352,2100,"2.07000","0","1","Bulk","CD15","Active","68pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.181"" W (11.40mm x 4.60mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2941-ND,CD15CD030DO3F,Cornell Dubilier Electronics (CDE),CAP MICA 3PF 0.5PF 500V RADIAL,199,400,"2.07000","0","1","Bulk","CD15","Active","3pF","±0.5pF","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2940-ND,CD15CD010DO3F,Cornell Dubilier Electronics (CDE),CAP MICA 1PF 0.5PF 500V RADIAL,191,1200,"2.07000","0","1","Bulk","CD15","Active","1pF","±0.5pF","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2016%20SERIES.jpg,338-3099-ND,CDV16FF201JO3,Cornell Dubilier Electronics (CDE),CAP MICA 200PF 5% 1KV RADIAL,187,0,"2.07000","0","1","Bulk","CDV16","Active","200pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.429"" L x 0.150"" W (10.90mm x 3.80mm)","0.461"" (11.70mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2016%20SERIES.jpg,338-3101-ND,CDV16FF221JO3,Cornell Dubilier Electronics (CDE),CAP MICA 220PF 5% 1KV RADIAL,232,0,"2.24000","0","1","Bulk","CDV16","Active","220pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.429"" L x 0.150"" W (10.90mm x 3.80mm)","0.461"" (11.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1052-ND,CD15FD151JO3,Cornell Dubilier Electronics (CDE),CAP MICA 150PF 5% 500V RADIAL,95,3000,"2.28000","0","1","Bulk","CD15","Active","150pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.370"" (9.40mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CDV16F.jpg,338-3104-ND,CDV16FF271JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 270PF 5% 1KV RADIAL,263,0,"2.58000","0","1","Bulk","CDV16","Active","270pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-2658-ND,CD5CC150JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 15PF 5% 300V RADIAL,144,0,"2.58000","0","1","Bulk","CD5","Active","15pF","±5%","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.118"" W (6.90mm x 3.00mm)","0.189"" (4.80mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2016%20SERIES.jpg,338-2861-ND,CD16FD271JO3,Cornell Dubilier Electronics (CDE),CAP MICA 270PF 5% 500V RADIAL,90,0,"2.58000","0","1","Bulk","CD16","Active","270pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2954-ND,CD15ED390GO3F,Cornell Dubilier Electronics (CDE),CAP MICA 39PF 2% 500V RADIAL,997,0,"2.65000","0","1","Bulk","CD15","Active","39pF","±2%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-4115-ND,MC12FA121J-F,Cornell Dubilier Electronics (CDE),CAP MICA 120PF 5% 100V 1210,979,1400,"2.86000","0","1","Bulk","MC","Active","120pF","±5%","100V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1108-ND,MC12FA101J-F,Cornell Dubilier Electronics (CDE),CAP MICA 100PF 5% 100V 1210,523,2600,"2.86000","0","1","Bulk","MC","Active","100pF","±5%","100V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1210(3225).jpg,338-1117-ND,MC12FD330J-F,Cornell Dubilier Electronics (CDE),CAP MICA 33PF 5% 500V 1210,393,700,"2.92000","0","1","Bulk","MC","Active","33pF","±5%","500V","Mica","-55°C ~ 125°C","Surface Mount","1210 (3225 Metric)","-","RF, High Q, Low Loss","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CDV16F.jpg,338-3106-ND,CDV16FF331JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 330PF 5% 1KV RADIAL,452,5950,"2.99000","0","1","Bulk","CDV16","Active","330pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-2853-ND,CD15FD251JO3,Cornell Dubilier Electronics (CDE),CAP MICA 250PF 5% 500V RADIAL,265,0,"2.99000","0","1","Bulk","CD15","Active","250pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.469"" L x 0.209"" W (11.90mm x 5.30mm)","0.390"" (9.90mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2016%20SERIES.jpg,338-3980-ND,CD16FD331JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 330PF 5% 500V RADIAL,232,700,"2.99000","0","1","Bulk","CD16","Active","330pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.234"" (5.94mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%20SERIES.jpg,338-1089-ND,CD19FD471JO3,Cornell Dubilier Electronics (CDE),CAP MICA 470PF 5% 500V RADIAL,91,400,"3.10000","0","1","Bulk","CD19","Active","470pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.201"" W (16.30mm x 5.10mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2016%20SERIES.jpg,338-3989-ND,CDV16FF471JO3,Cornell Dubilier Electronics (CDE),CAP MICA 470PF 5% 1KV RADIAL,346,0,"3.13000","0","1","Bulk","CDV16","Active","470pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.234"" (5.94mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1065-ND,CD15FD301JO3,Cornell Dubilier Electronics (CDE),CAP MICA 300PF 5% 500V RADIAL,485,1700,"3.16000","0","1","Bulk","CD15","Active","300pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.469"" L x 0.209"" W (11.90mm x 5.30mm)","0.390"" (9.90mm)"
http://www.cde.com/resources/catalogs/MINI-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD5EC300JO3F.jpg,338-2637-ND,CD5CC050DO3F,Cornell Dubilier Electronics (CDE),CAP MICA 5PF 0.5PF 300V RADIAL,115,1600,"3.19000","0","1","Bulk","CD5","Active","5pF","±0.5pF","300V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.118"" (3.00mm)","General Purpose","0.272"" L x 0.110"" W (6.90mm x 2.80mm)","0.189"" (4.80mm)"
http://www.cde.com/resources/catalogs/CD-CDV16.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2016%20SERIES.jpg,338-3108-ND,CDV16FF391JO3,Cornell Dubilier Electronics (CDE),CAP MICA 390PF 5% 1KV RADIAL,246,0,"3.20000","0","1","Bulk","CDV16","Active","390pF","±5%","1kV","Mica","-55°C ~ 150°C","Through Hole","Radial","0.232"" (5.90mm)","RF, High Q, Low Loss","0.449"" L x 0.161"" W (11.40mm x 4.10mm)","0.469"" (11.90mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3125-ND,CDV19EF470JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 47PF 5% 1KV RADIAL,882,0,"3.41000","0","1","Bulk","CDV19","Active","47pF","±5%","1kV","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.189"" W (16.30mm x 4.80mm)","0.500"" (12.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD19FD182FO3F.jpg,338-3118-ND,CDV19CF100JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 10PF 5% 1KV RADIAL,75,500,"3.41000","0","1","Bulk","CDV19","Active","10pF","±5%","1kV","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.642"" L x 0.189"" W (16.30mm x 4.80mm)","0.500"" (12.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%20SERIES.jpg,338-1086-ND,CD19FD681JO3,Cornell Dubilier Electronics (CDE),CAP MICA 680PF 5% 500V RADIAL,72,5600,"3.69000","0","1","Bulk","CD19","Active","680pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.343"" (8.70mm)","General Purpose","0.650"" L x 0.209"" W (16.50mm x 5.30mm)","0.512"" (13.00mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-1812(4532).jpg,338-1121-ND,MC18FA471J-F,Cornell Dubilier Electronics (CDE),CAP MICA 470PF 5% 100V 1812,287,1200,"3.91000","0","1","Bulk","MC","Active","470pF","±5%","100V","Mica","-55°C ~ 125°C","Surface Mount","1812 (4532 Metric)","-","RF, High Q, Low Loss","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.079"" (2.00mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD15ED680FO3F.jpg,338-2656-ND,CD15FD201FO3F,Cornell Dubilier Electronics (CDE),CAP MICA 200PF 1% 500V RADIAL,62,600,"4.03000","0","1","Bulk","CD15","Active","200pF","±1%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.461"" L x 0.189"" W (11.70mm x 4.80mm)","0.382"" (9.70mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2030%20SERIES.jpg,338-2895-ND,CD30FD622JO3,Cornell Dubilier Electronics (CDE),CAP MICA 6200PF 5% 500V RADIAL,43,0,"14.20000","0","1","Bulk","CD30","Active","6200pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.437"" (11.10mm)","General Purpose","0.780"" L x 0.291"" W (19.81mm x 7.40mm)","0.870"" (22.10mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2030%20SERIES.jpg,338-2668-ND,CD30FD103JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 10000PF 5% 500V RADIAL,59,200,"18.64000","0","1","Bulk","CD30","Active","10000pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.437"" (11.10mm)","General Purpose","0.799"" L x 0.339"" W (20.30mm x 8.60mm)","0.890"" (22.60mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2030%20SERIES.jpg,338-3880-ND,CD30FD223JO3F,Cornell Dubilier Electronics (CDE),CAP MICA 0.022UF 5% 500V RADIAL,55,0,"30.86000","0","1","Bulk","CD30","Active","0.022µF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.437"" (11.10mm)","General Purpose","0.831"" L x 0.461"" W (21.10mm x 11.70mm)","0.929"" (23.60mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-0805(2012).jpg,338-1340-ND,MC08EA300J-F,Cornell Dubilier Electronics (CDE),CAP MICA 30PF 5% 100V 0805,750,0,"1.86000","0","1","Bulk","MC","Active","30pF","±5%","100V","Mica","-55°C ~ 125°C","Surface Mount","0805 (2012 Metric)","-","RF, High Q, Low Loss","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.055"" (1.40mm)"
http://www.cde.com/resources/catalogs/MC.pdf,//media.digikey.com/photos/Cornell%20Dubilier%20Photos/338-0805(2012).jpg,338-1103-ND,MC08EA270J-F,Cornell Dubilier Electronics (CDE),CAP MICA 27PF 5% 100V 0805,118,0,"1.86000","0","1","Bulk","MC","Active","27pF","±5%","100V","Mica","-55°C ~ 125°C","Surface Mount","0805 (2012 Metric)","-","RF, High Q, Low Loss","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.055"" (1.40mm)"
http://www.cde.com/resources/catalogs/STD-DIPPED.pdf,//media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CD%2015%20SERIES.jpg,338-1054-ND,CD15CD150JO3,Cornell Dubilier Electronics (CDE),CAP MICA 15PF 5% 500V RADIAL,280,500,"1.90000","0","1","Bulk","CD15","Active","15pF","±5%","500V","Mica","-55°C ~ 125°C","Through Hole","Radial","0.232"" (5.90mm)","General Purpose","0.449"" L x 0.169"" W (11.40mm x 4.30mm)","0.358"" (9.10mm)"
