Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Mounting Type","Package / Case","Operating Temperature","Features","Size / Dimension","Height - Seated (Max)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-4402-6-ND,04023J1R2ABSTR,AVX Corporation,CAP THIN FILM 1.2PF 25V 0402,17764,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1.2pF","±0.05pF","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11430-2-ND,04023J100FBSTR,AVX Corporation,CAP THIN FILM 10PF 25V 0402,5000,0,"0.27225","0","5000","Tape & Reel (TR)","Accu-P®","Active","10pF","±1%","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11430-1-ND,04023J100FBSTR,AVX Corporation,CAP THIN FILM 10PF 25V 0402,8748,0,"0.97000","0","1","Cut Tape (CT)","Accu-P®","Active","10pF","±1%","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-11430-6-ND,04023J100FBSTR,AVX Corporation,CAP THIN FILM 10PF 25V 0402,8748,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","10pF","±1%","25V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9731-2-ND,02015J1R0PBSTR,AVX Corporation,CAP THIN FILM 1PF 50V 0201,6500,0,"0.28500","0","500","Tape & Reel (TR)","Accu-P®","Active","1pF","±0.02pF","50V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9731-1-ND,02015J1R0PBSTR,AVX Corporation,CAP THIN FILM 1PF 50V 0201,6929,0,"0.82000","0","1","Cut Tape (CT)","Accu-P®","Active","1pF","±0.02pF","50V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9731-6-ND,02015J1R0PBSTR,AVX Corporation,CAP THIN FILM 1PF 50V 0201,6929,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1pF","±0.02pF","50V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9727-2-ND,02015J0R8PBSTR,AVX Corporation,CAP THIN FILM 0.8PF 50V 0201,4500,0,"0.28500","0","500","Tape & Reel (TR)","Accu-P®","Active","0.8pF","±0.02pF","50V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9727-1-ND,02015J0R8PBSTR,AVX Corporation,CAP THIN FILM 0.8PF 50V 0201,4670,0,"0.82000","0","1","Cut Tape (CT)","Accu-P®","Active","0.8pF","±0.02pF","50V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9727-6-ND,02015J0R8PBSTR,AVX Corporation,CAP THIN FILM 0.8PF 50V 0201,4670,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.8pF","±0.02pF","50V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9754-2-ND,04021J0R6PBSTR,AVX Corporation,CAP THIN FILM 0.6PF 100V 0402,8000,0,"0.30400","0","500","Tape & Reel (TR)","Accu-P®","Active","0.6pF","±0.02pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9754-1-ND,04021J0R6PBSTR,AVX Corporation,CAP THIN FILM 0.6PF 100V 0402,9012,0,"0.79000","0","1","Cut Tape (CT)","Accu-P®","Active","0.6pF","±0.02pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9754-6-ND,04021J0R6PBSTR,AVX Corporation,CAP THIN FILM 0.6PF 100V 0402,9012,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.6pF","±0.02pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9762-2-ND,04021J1R0PBSTR,AVX Corporation,CAP THIN FILM 1PF 100V 0402,1500,0,"0.30400","0","500","Tape & Reel (TR)","Accu-P®","Active","1pF","±0.02pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9762-1-ND,04021J1R0PBSTR,AVX Corporation,CAP THIN FILM 1PF 100V 0402,1687,0,"0.79000","0","1","Cut Tape (CT)","Accu-P®","Active","1pF","±0.02pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9762-6-ND,04021J1R0PBSTR,AVX Corporation,CAP THIN FILM 1PF 100V 0402,1687,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","1pF","±0.02pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9723-2-ND,02015J0R6PBSTR,AVX Corporation,CAP THIN FILM 0.6PF 50V 0201,3000,0,"0.31350","0","500","Tape & Reel (TR)","Accu-P®","Active","0.6pF","±0.02pF","50V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9723-1-ND,02015J0R6PBSTR,AVX Corporation,CAP THIN FILM 0.6PF 50V 0201,3414,0,"0.90000","0","1","Cut Tape (CT)","Accu-P®","Active","0.6pF","±0.02pF","50V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9723-6-ND,02015J0R6PBSTR,AVX Corporation,CAP THIN FILM 0.6PF 50V 0201,3414,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.6pF","±0.02pF","50V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9714-2-ND,02011JR15ZBSTR,AVX Corporation,CAP THIN FILM 0.15PF 100V 0201,3500,0,"0.32400","0","500","Tape & Reel (TR)","Accu-P®","Active","0.15pF","±0.01pF","100V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9714-1-ND,02011JR15ZBSTR,AVX Corporation,CAP THIN FILM 0.15PF 100V 0201,3935,0,"0.88000","0","1","Cut Tape (CT)","Accu-P®","Active","0.15pF","±0.01pF","100V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9714-6-ND,02011JR15ZBSTR,AVX Corporation,CAP THIN FILM 0.15PF 100V 0201,3935,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.15pF","±0.01pF","100V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9718-2-ND,02011JR35ZBSTR,AVX Corporation,CAP THIN FILM 0.35PF 100V 0201,3000,0,"0.32400","0","500","Tape & Reel (TR)","Accu-P®","Active","0.35pF","±0.01pF","100V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9718-1-ND,02011JR35ZBSTR,AVX Corporation,CAP THIN FILM 0.35PF 100V 0201,3132,0,"0.97000","0","1","Cut Tape (CT)","Accu-P®","Active","0.35pF","±0.01pF","100V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9718-6-ND,02011JR35ZBSTR,AVX Corporation,CAP THIN FILM 0.35PF 100V 0201,3132,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.35pF","±0.01pF","100V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9712-2-ND,02011JR05ZBSTR,AVX Corporation,CAP THIN FILM 0.05PF 100V 0201,1500,0,"0.32400","0","500","Tape & Reel (TR)","Accu-P®","Active","0.05pF","±0.01pF","100V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9712-1-ND,02011JR05ZBSTR,AVX Corporation,CAP THIN FILM 0.05PF 100V 0201,1789,0,"0.88000","0","1","Cut Tape (CT)","Accu-P®","Active","0.05pF","±0.01pF","100V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0201-(0603-Metric)-0.28mm.jpg,478-9712-6-ND,02011JR05ZBSTR,AVX Corporation,CAP THIN FILM 0.05PF 100V 0201,1789,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.05pF","±0.01pF","100V","Surface Mount","0201 (0603 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.024"" L x 0.013"" W (0.60mm x 0.33mm)","0.011"" (0.28mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4457-2-ND,06035J2R4BBSTR,AVX Corporation,CAP THIN FILM 2.4PF 50V 0603,3000,0,"0.33350","0","3000","Tape & Reel (TR)","Accu-P®","Active","2.4pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4457-1-ND,06035J2R4BBSTR,AVX Corporation,CAP THIN FILM 2.4PF 50V 0603,3588,0,"1.11000","0","1","Cut Tape (CT)","Accu-P®","Active","2.4pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4457-6-ND,06035J2R4BBSTR,AVX Corporation,CAP THIN FILM 2.4PF 50V 0603,3588,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","2.4pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9744-2-ND,04021J0R1ZBSTR,AVX Corporation,CAP THIN FILM 0.1PF 100V 0402,4500,0,"0.34560","0","500","Tape & Reel (TR)","Accu-P®","Active","0.1pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9744-1-ND,04021J0R1ZBSTR,AVX Corporation,CAP THIN FILM 0.1PF 100V 0402,5438,0,"0.94000","0","1","Cut Tape (CT)","Accu-P®","Active","0.1pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9744-6-ND,04021J0R1ZBSTR,AVX Corporation,CAP THIN FILM 0.1PF 100V 0402,5438,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.1pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9750-2-ND,04021J0R4ZBSTR,AVX Corporation,CAP THIN FILM 0.4PF 100V 0402,3000,0,"0.34560","0","500","Tape & Reel (TR)","Accu-P®","Active","0.4pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9750-1-ND,04021J0R4ZBSTR,AVX Corporation,CAP THIN FILM 0.4PF 100V 0402,3311,0,"0.94000","0","1","Cut Tape (CT)","Accu-P®","Active","0.4pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9750-6-ND,04021J0R4ZBSTR,AVX Corporation,CAP THIN FILM 0.4PF 100V 0402,3311,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.4pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9743-2-ND,04021JR05ZBSTR,AVX Corporation,CAP THIN FILM 0.05PF 100V 0402,2000,0,"0.34560","0","500","Tape & Reel (TR)","Accu-P®","Active","0.05pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9743-1-ND,04021JR05ZBSTR,AVX Corporation,CAP THIN FILM 0.05PF 100V 0402,2524,0,"0.94000","0","1","Cut Tape (CT)","Accu-P®","Active","0.05pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9743-6-ND,04021JR05ZBSTR,AVX Corporation,CAP THIN FILM 0.05PF 100V 0402,2524,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.05pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9749-2-ND,04021JR35ZBSTR,AVX Corporation,CAP THIN FILM 0.35PF 100V 0402,2000,0,"0.34560","0","500","Tape & Reel (TR)","Accu-P®","Active","0.35pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9749-1-ND,04021JR35ZBSTR,AVX Corporation,CAP THIN FILM 0.35PF 100V 0402,2617,0,"0.94000","0","1","Cut Tape (CT)","Accu-P®","Active","0.35pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/Renders/AVX%20Renders/0402-(1005-Metric)-Accu-P-Series.jpg,478-9749-6-ND,04021JR35ZBSTR,AVX Corporation,CAP THIN FILM 0.35PF 100V 0402,2617,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","0.35pF","±0.01pF","100V","Surface Mount","0402 (1005 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.020"" (0.50mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4462-2-ND,06035J4R7BBSTR,AVX Corporation,CAP THIN FILM 4.7PF 50V 0603,6000,0,"0.36685","0","3000","Tape & Reel (TR)","Accu-P®","Active","4.7pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4462-1-ND,06035J4R7BBSTR,AVX Corporation,CAP THIN FILM 4.7PF 50V 0603,7525,0,"1.11000","0","1","Cut Tape (CT)","Accu-P®","Active","4.7pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4462-6-ND,06035J4R7BBSTR,AVX Corporation,CAP THIN FILM 4.7PF 50V 0603,7525,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","4.7pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4463-2-ND,06035J5R6BBSTR,AVX Corporation,CAP THIN FILM 5.6PF 50V 0603,6000,0,"0.36685","0","3000","Tape & Reel (TR)","Accu-P®","Active","5.6pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4463-1-ND,06035J5R6BBSTR,AVX Corporation,CAP THIN FILM 5.6PF 50V 0603,7495,0,"1.11000","0","1","Cut Tape (CT)","Accu-P®","Active","5.6pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4463-6-ND,06035J5R6BBSTR,AVX Corporation,CAP THIN FILM 5.6PF 50V 0603,7495,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","5.6pF","±0.1pF","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4444-2-ND,06033J220GBSTR,AVX Corporation,CAP THIN FILM 22PF 25V 0603,3000,0,"0.36685","0","3000","Tape & Reel (TR)","Accu-P®","Active","22pF","±2%","25V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4444-1-ND,06033J220GBSTR,AVX Corporation,CAP THIN FILM 22PF 25V 0603,3184,0,"1.11000","0","1","Cut Tape (CT)","Accu-P®","Active","22pF","±2%","25V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4444-6-ND,06033J220GBSTR,AVX Corporation,CAP THIN FILM 22PF 25V 0603,3184,0,"Digi-Reel","0","1","Digi-Reel®","Accu-P®","Active","22pF","±2%","25V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4448-2-ND,06035J100GBSTR,AVX Corporation,CAP THIN FILM 10PF 50V 0603,3000,0,"0.36685","0","3000","Tape & Reel (TR)","Accu-P®","Active","10pF","±2%","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
http://datasheets.avx.com/Accu-P.pdf,//media.digikey.com/photos/AVX%20Photos/ACCU-P%200603.jpg,478-4448-1-ND,06035J100GBSTR,AVX Corporation,CAP THIN FILM 10PF 50V 0603,3151,0,"1.11000","0","1","Cut Tape (CT)","Accu-P®","Active","10pF","±2%","50V","Surface Mount","0603 (1608 Metric)","-55°C ~ 125°C","RF, High Q, Low Loss","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","0.029"" (0.73mm)"
