Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=EMK105B7104KV-F  &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0402-(1005-Metric).jpg,587-1451-1-ND,EMK105B7104KV-F,Taiyo Yuden,CAP CER 0.1UF 16V X7R 0402,14849994,0,"0.10000","0","1","Cut Tape (CT)","M","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=EMK105B7104KV-F  &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/0402-(1005-Metric).jpg,587-1451-6-ND,EMK105B7104KV-F,Taiyo Yuden,CAP CER 0.1UF 16V X7R 0402,14849994,0,"Digi-Reel","0","1","Digi-Reel®","M","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05C330JB5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1272-2-ND,CL05C330JB5NNNC,Samsung Electro-Mechanics,CAP CER 33PF 50V C0G/NP0 0402,11640000,0,"0.00386","0","10000","Tape & Reel (TR)","CL","Active","33pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05C330JB5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1272-1-ND,CL05C330JB5NNNC,Samsung Electro-Mechanics,CAP CER 33PF 50V C0G/NP0 0402,11642123,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","33pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05C330JB5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1272-6-ND,CL05C330JB5NNNC,Samsung Electro-Mechanics,CAP CER 33PF 50V C0G/NP0 0402,11642123,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","33pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-6326-2-ND,GRM155R71C103KA01J,Murata Electronics North America,CAP CER 10000PF 16V X7R 0402,3600000,0,"0.00391","0","50000","Tape & Reel (TR)","GRM","Not For New Designs","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-6326-1-ND,GRM155R71C103KA01J,Murata Electronics North America,CAP CER 10000PF 16V X7R 0402,3651114,0,"0.10000","0","1","Cut Tape (CT)","GRM","Not For New Designs","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0402-(1005-Metric)-0,55mm.jpg",490-6326-6-ND,GRM155R71C103KA01J,Murata Electronics North America,CAP CER 10000PF 16V X7R 0402,3651114,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Not For New Designs","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KO5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1001-2-ND,CL05B104KO5NNNC,Samsung Electro-Mechanics,CAP CER 0.1UF 16V X7R 0402,61396000,0,"0.00399","0","10000","Tape & Reel (TR)","CL","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KO5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1001-1-ND,CL05B104KO5NNNC,Samsung Electro-Mechanics,CAP CER 0.1UF 16V X7R 0402,61401590,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KO5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1001-6-ND,CL05B104KO5NNNC,Samsung Electro-Mechanics,CAP CER 0.1UF 16V X7R 0402,61401590,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1002-2-ND,CL05B104KP5NNNC,Samsung Electro-Mechanics,CAP CER 0.1UF 10V X7R 0402,22210000,0,"0.00399","0","10000","Tape & Reel (TR)","CL","Active","0.1µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1002-1-ND,CL05B104KP5NNNC,Samsung Electro-Mechanics,CAP CER 0.1UF 10V X7R 0402,22211077,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","0.1µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1002-6-ND,CL05B104KP5NNNC,Samsung Electro-Mechanics,CAP CER 0.1UF 10V X7R 0402,22219077,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","0.1µF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KO5NNWC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1509-2-ND,CL05B104KO5NNWC,Samsung Electro-Mechanics,CAP CER 0.1UF 16V X7R 0402,3550000,0,"0.00399","0","10000","Tape & Reel (TR)","CL","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KO5NNWC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1509-1-ND,CL05B104KO5NNWC,Samsung Electro-Mechanics,CAP CER 0.1UF 16V X7R 0402,3555675,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KO5NNWC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1509-6-ND,CL05B104KO5NNWC,Samsung Electro-Mechanics,CAP CER 0.1UF 16V X7R 0402,3555675,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KO5NFNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1508-2-ND,CL05B104KO5NFNC,Samsung Electro-Mechanics,CAP CER 0.1UF 16V X7R 0402,1440000,0,"0.00399","0","10000","Tape & Reel (TR)","CL","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KO5NFNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1508-1-ND,CL05B104KO5NFNC,Samsung Electro-Mechanics,CAP CER 0.1UF 16V X7R 0402,1450305,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05B104KO5NFNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1508-6-ND,CL05B104KO5NFNC,Samsung Electro-Mechanics,CAP CER 0.1UF 16V X7R 0402,1450305,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","0.1µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A104KP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1022-2-ND,CL05A104KP5NNNC,Samsung Electro-Mechanics,CAP CER 0.1UF 10V X5R 0402,15470000,0,"0.00420","0","10000","Tape & Reel (TR)","CL","Active","0.1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A104KP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1022-1-ND,CL05A104KP5NNNC,Samsung Electro-Mechanics,CAP CER 0.1UF 10V X5R 0402,15480775,0,"0.10000","0","1","Cut Tape (CT)","CL","Active","0.1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A104KP5NNNC.jsp,//media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/0805-(1.40)-CL-Series.jpg,1276-1022-6-ND,CL05A104KP5NNNC,Samsung Electro-Mechanics,CAP CER 0.1UF 10V X5R 0402,15480775,0,"Digi-Reel","0","1","Digi-Reel®","CL","Active","0.1µF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-3194-2-ND,GRM033R71A103KA01D,Murata Electronics North America,CAP CER 10000PF 10V X7R 0201,15240000,0,"0.00420","0","15000","Tape & Reel (TR)","GRM","Active","10000pF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-3194-1-ND,GRM033R71A103KA01D,Murata Electronics North America,CAP CER 10000PF 10V X7R 0201,15256458,0,"0.10000","0","1","Cut Tape (CT)","GRM","Active","10000pF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-3194-6-ND,GRM033R71A103KA01D,Murata Electronics North America,CAP CER 10000PF 10V X7R 0201,15256458,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Active","10000pF","±10%","10V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R71E102KA01-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-3184-2-ND,GRM033R71E102KA01D,Murata Electronics North America,CAP CER 1000PF 25V X7R 0201,10335000,0,"0.00420","0","15000","Tape & Reel (TR)","GRM","Active","1000pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R71E102KA01-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-3184-1-ND,GRM033R71E102KA01D,Murata Electronics North America,CAP CER 1000PF 25V X7R 0201,10341644,0,"0.10000","0","1","Cut Tape (CT)","GRM","Active","1000pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033R71E102KA01-01.pdf,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-3184-6-ND,GRM033R71E102KA01D,Murata Electronics North America,CAP CER 1000PF 25V X7R 0201,10341644,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Active","1000pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-6147-2-ND,GRM033R71C102KA01D,Murata Electronics North America,CAP CER 1000PF 16V X7R 0201,2535000,0,"0.00420","0","15000","Tape & Reel (TR)","GRM","Active","1000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-6147-1-ND,GRM033R71C102KA01D,Murata Electronics North America,CAP CER 1000PF 16V X7R 0201,2550822,0,"0.10000","0","1","Cut Tape (CT)","GRM","Active","1000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-6147-6-ND,GRM033R71C102KA01D,Murata Electronics North America,CAP CER 1000PF 16V X7R 0201,2550822,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Active","1000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-3166-2-ND,GRM033R61A103KA01D,Murata Electronics North America,CAP CER 10000PF 10V X5R 0201,2470000,0,"0.00420","0","15000","Tape & Reel (TR)","GRM","Active","10000pF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-3166-1-ND,GRM033R61A103KA01D,Murata Electronics North America,CAP CER 10000PF 10V X5R 0201,2486908,0,"0.10000","0","1","Cut Tape (CT)","GRM","Active","10000pF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-3166-6-ND,GRM033R61A103KA01D,Murata Electronics North America,CAP CER 10000PF 10V X5R 0201,2486908,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Active","10000pF","±10%","10V","X5R","-55°C ~ 85°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-1262-2-ND,GRM033R70J103KA01D,Murata Electronics North America,CAP CER 10000PF 6.3V X7R 0201,1410000,0,"0.00420","0","15000","Tape & Reel (TR)","GRM","Active","10000pF","±10%","6.3V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-1262-1-ND,GRM033R70J103KA01D,Murata Electronics North America,CAP CER 10000PF 6.3V X7R 0201,1424945,0,"0.10000","0","1","Cut Tape (CT)","GRM","Active","10000pF","±10%","6.3V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,"//media.digikey.com/Renders/Murata%20Renders/0201-(0603-Metric)-0,33mm.jpg",490-1262-6-ND,GRM033R70J103KA01D,Murata Electronics North America,CAP CER 10000PF 6.3V X7R 0201,1424945,0,"Digi-Reel","0","1","Digi-Reel®","GRM","Active","10000pF","±10%","6.3V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","-","0.013"" (0.33mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1337-2-ND,CC0402KRX7R8BB103,Yageo,CAP CER 10000PF 25V X7R 0402,5700000,0,"0.00329","0","10000","Tape & Reel (TR)","CC","Active","10000pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1337-1-ND,CC0402KRX7R8BB103,Yageo,CAP CER 10000PF 25V X7R 0402,5705865,0,"0.10000","0","1","Cut Tape (CT)","CC","Active","10000pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1337-6-ND,CC0402KRX7R8BB103,Yageo,CAP CER 10000PF 25V X7R 0402,5705865,0,"Digi-Reel","0","1","Digi-Reel®","CC","Active","10000pF","±10%","25V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1349-2-ND,CC0402KRX7R9BB103,Yageo,CAP CER 10000PF 50V X7R 0402,4800000,0,"0.00322","0","10000","Tape & Reel (TR)","CC","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1349-1-ND,CC0402KRX7R9BB103,Yageo,CAP CER 10000PF 50V X7R 0402,4804217,0,"0.10000","0","1","Cut Tape (CT)","CC","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1349-6-ND,CC0402KRX7R9BB103,Yageo,CAP CER 10000PF 50V X7R 0402,4804217,0,"Digi-Reel","0","1","Digi-Reel®","CC","Active","10000pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1042-2-ND,CC0402KRX7R7BB103,Yageo,CAP CER 10000PF 16V X7R 0402,890000,0,"0.00318","0","10000","Tape & Reel (TR)","CC","Active","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_18.pdf,//media.digikey.com/Renders/Yageo%20Renders/0402%280%5E50%20thickness%29.jpg,311-1042-1-ND,CC0402KRX7R7BB103,Yageo,CAP CER 10000PF 16V X7R 0402,896491,0,"0.10000","0","1","Cut Tape (CT)","CC","Active","10000pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","-","0.022"" (0.55mm)","-","-"
