Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dx_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DXH%20SERIES.JPG,604-1023-ND,DX-5R5H224U,Elna America,CAP 220MF -20% +80% 5.5V T/H,3576,0,"2.02000","0","1","Bulk","DX","Active","220mF","-20%, +80%","5.5V","75Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.217"" (5.50mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dxj_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DXJV%20SERIES.JPG,604-1090-ND,DXJ-5R5V334U,Elna America,CAP 330MF -20% +80% 5.5V T/H,20576,0,"2.08000","0","1","Bulk","DXJ","Active","330mF","-20%, +80%","5.5V","150Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.532"" (13.50mm)","-10°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dxj_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/DXJ-5R5H334U.JPG,604-1082-ND,DXJ-5R5H334U,Elna America,CAP 330MF -20% +80% 5.5V T/H,31302,0,"2.11000","0","1","Bulk","DXJ","Active","330mF","-20%, +80%","5.5V","150Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.217"" (5.50mm)","-10°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/ELNA%20AMERICA%20INC-SERIES-DB_DH-5R5D%2013.5D.jpg,604-1001-ND,DB-5R5D104T,Elna America,CAP 100MF -20% +80% 5.5V T/H,38732,0,"2.24000","0","1","Bulk","DB","Active","100mF","-20%, +80%","5.5V","75Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/ELNA%20AMERICA%20INC-SERIES-DB_DH-5R5D%2013.5D.jpg,604-1005-ND,DB-5R5D334T,Elna America,CAP 330MF -20% +80% 5.5V T/H,6075,0,"2.24000","0","1","Bulk","DB","Active","330mF","-20%, +80%","5.5V","75Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/ELNA%20AMERICA%20INC-SERIES-DB_DH-5R5D%2013.5D.jpg,604-1000-ND,DB-5R5D473T,Elna America,CAP 47MF -20% +80% 5.5V T/H,4547,0,"2.24000","0","1","Bulk","DB","Active","47mF","-20%, +80%","5.5V","120Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/ELNA%20AMERICA%20INC-SERIES-DB_DH-5R5D%2013.5D.jpg,604-1004-ND,DB-5R5D224T,Elna America,CAP 220MF -20% +80% 5.5V T/H,2686,0,"2.24000","0","1","Bulk","DB","Active","220mF","-20%, +80%","5.5V","75Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)","-25°C ~ 70°C"
//media.digikey.com/PDF/Data%20Sheets/Elna%20America%20Inc/DVS%20Series.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVS%20SERIES.JPG,604-1170-2-ND,DVS-3R6D224T-R5,Elna America,CAP 220MF 3.6V SURFACE MNT,900,0,"2.36400","0","300","Tape & Reel (TR)","DVS","Active","220mF","-","3.6V","30Ohm","-","SMD (SMT) Tabs","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 85°C"
//media.digikey.com/PDF/Data%20Sheets/Elna%20America%20Inc/DVS%20Series.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVS%20SERIES.JPG,604-1170-1-ND,DVS-3R6D224T-R5,Elna America,CAP 220MF 3.6V SURFACE MNT,1200,0,"4.53000","0","1","Cut Tape (CT)","DVS","Active","220mF","-","3.6V","30Ohm","-","SMD (SMT) Tabs","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 85°C"
//media.digikey.com/PDF/Data%20Sheets/Elna%20America%20Inc/DVS%20Series.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVS%20SERIES.JPG,604-1170-6-ND,DVS-3R6D224T-R5,Elna America,CAP 220MF 3.6V SURFACE MNT,1200,0,"Digi-Reel","0","1","Digi-Reel®","DVS","Active","220mF","-","3.6V","30Ohm","-","SMD (SMT) Tabs","Surface Mount","Radial, Can - SMD","-","0.492"" Dia (12.50mm)","0.335"" (8.50mm)","-25°C ~ 85°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DGH.JPG,1572-1759-ND,DGH106Q2R7,Illinois Capacitor,CAPACITOR 10F -10% +30% 2.7V TH,7093,2200,"2.42000","0","1","Bulk","DGH","Active","10F","-10%, +30%","2.7V","40mOhm","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.260"" (32.00mm)","-40°C ~ 65°C"
http://www.maxwell.com/images/documents/2_7_3F_ds_3001957_datasheet.pdf,-,1182-1041-ND,BCAP0003 P270 S01,Maxwell Technologies Inc.,CAP 3F -10% +20% 2.7V T/H,11826,0,"2.55000","0","1","Bulk","ESHSR","Active","3F","-10%, +20%","2.7V","70mOhm","-","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.807"" (20.50mm)","-40°C ~ 65°C"
http://www.maxwell.com/images/documents/2_7_5F_ds_3001974_datasheet.pdf,-,1182-1042-ND,BCAP0005 P270 S01,Maxwell Technologies Inc.,CAP 5F -10% +20% 2.7V T/H,1510,0,"2.65000","0","1","Bulk","ESHSR","Active","5F","-10%, +20%","2.7V","45mOhm","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.846"" (21.50mm)","-40°C ~ 65°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4376_HV_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HV1020-2R7505-R.JPG,283-4203-ND,HV1020-2R7505-R,Eaton - Electronics Division,CAP 5F -10% +30% 2.7V T/H,84255,0,"2.78000","0","1","Bulk","PowerStor HV","Active","5F","-10%, +30%","2.7V","40mOhm @ 100Hz","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.878"" (22.30mm)","-40°C ~ 65°C"
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/DGHx55Q5R5.jpg,1572-1771-ND,DGH105Q5R5,Illinois Capacitor,CAPACITOR 1F -10% +30% 5.5V TH,11031,8000,"2.84000","0","1","Bulk","DGH","Active","1F","-10%, +30%","5.5V","260mOhm","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.472"" (12.00mm)","0.669"" L x 0.335"" W (17.00mm x 8.50mm)","0.709"" (18.00mm)","-40°C ~ 65°C"
http://www.maxwell.com/images/documents/XP_2_7_3F_ds_3001968_datasheet.pdf,-,1182-1047-ND,BCAP0003 P270 X01,Maxwell Technologies Inc.,CAP 3F -10% +20% 2.7V T/H,5457,0,"3.01000","0","1","Bulk","-","Active","3F","-10%, +20%","2.7V","70mOhm","-","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.807"" (20.50mm)","-40°C ~ 65°C"
http://www.maxwell.com/images/documents/XP_2_7_5F_ds_3001975_datasheet.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP0005-P270-X01.jpg,1182-1048-ND,BCAP0005 P270 X01,Maxwell Technologies Inc.,CAP 5F -10% +20% 2.7V T/H,4958,0,"3.11000","0","1","Bulk","-","Active","5F","-10%, +20%","2.7V","45mOhm","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.846"" (21.50mm)","-40°C ~ 65°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/COOPERBUSSMANN-SERIES-KR-5R5C.jpg,283-2806-ND,KR-5R5C104-R,Eaton - Electronics Division,CAP 100MF -20% +80% 5.5V T/H,20577,0,"3.17000","0","1","Bulk","PowerStor KR","Active","100mF","-20%, +80%","5.5V","75Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.256"" (6.50mm)","-25°C ~ 70°C"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0022+EECHZ0E475+7+WW,//media.digikey.com/photos/Panasonic%20Photos/EEC-HZ0E475.JPG,P13763-ND,EEC-HZ0E475,Panasonic Electronic Components,CAP 4.7F -20% +40% 2.5V T/H,7590,0,"3.30000","0","1","Bulk","HZ","Active","4.7F","-20%, +40%","2.5V","300mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4376_HV_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HV1030-2R7106-R.JPG,283-4202-ND,HV1030-2R7106-R,Eaton - Electronics Division,CAP 10F -10% +30% 2.7V T/H,37598,0,"3.31000","0","1","Bulk","PowerStor HV","Active","10F","-10%, +30%","2.7V","34mOhm @ 100Hz","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.240"" (31.50mm)","-40°C ~ 65°C"
https://api.kemet.com/component-edge/download/datasheet/FC0H474ZFTBR32-SS.pdf,//media.digikey.com/Photos/Kemet%20Photos/FC0H474ZFTBR32-SS.JPG,399-13095-2-ND,FC0H474ZFTBR32-SS,KEMET,CAP 470MF -20% +80% 5.5V SMD,10800,0,"3.31500","0","200","Tape & Reel (TR)","FC","Active","470mF","-20%, +80%","5.5V","13Ohm @ 1kHz","-","SMD (SMT) Tabs","Surface Mount","Radial, Can - SMD","-","0.630"" Dia (16.00mm)","0.374"" (9.50mm)","-25°C ~ 70°C"
https://api.kemet.com/component-edge/download/datasheet/FC0H474ZFTBR32-SS.pdf,//media.digikey.com/Photos/Kemet%20Photos/FC0H474ZFTBR32-SS.JPG,399-13095-1-ND,FC0H474ZFTBR32-SS,KEMET,CAP 470MF -20% +80% 5.5V SMD,10825,0,"5.61000","0","1","Cut Tape (CT)","FC","Active","470mF","-20%, +80%","5.5V","13Ohm @ 1kHz","-","SMD (SMT) Tabs","Surface Mount","Radial, Can - SMD","-","0.630"" Dia (16.00mm)","0.374"" (9.50mm)","-25°C ~ 70°C"
https://api.kemet.com/component-edge/download/datasheet/FC0H474ZFTBR32-SS.pdf,//media.digikey.com/Photos/Kemet%20Photos/FC0H474ZFTBR32-SS.JPG,399-13095-6-ND,FC0H474ZFTBR32-SS,KEMET,CAP 470MF -20% +80% 5.5V SMD,10825,0,"Digi-Reel","0","1","Digi-Reel®","FC","Active","470mF","-20%, +80%","5.5V","13Ohm @ 1kHz","-","SMD (SMT) Tabs","Surface Mount","Radial, Can - SMD","-","0.630"" Dia (16.00mm)","0.374"" (9.50mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4376_HV_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HV0830-2R7605-R.JPG,283-4204-ND,HV0830-2R7605-R,Eaton - Electronics Division,CAP 6F -10% +30% 2.7V T/H,10519,0,"3.36000","0","1","Bulk","PowerStor HV","Active","6F","-10%, +30%","2.7V","40mOhm @ 100Hz","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","1.220"" (31.00mm)","-40°C ~ 65°C"
http://www.maxwell.com/images/documents/2_7_10F_ds_3001976_datasheet.pdf,-,1182-1043-ND,BCAP0010 P270 S01,Maxwell Technologies Inc.,CAP 10F -10% +20% 2.7V T/H,3005,0,"3.51000","0","1","Bulk","HC","Active","10F","-10%, +20%","2.7V","30mOhm","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.240"" (31.50mm)","-40°C ~ 65°C"
http://www.maxwell.com/images/documents/2_7_1_100_150F_ds_3001957_datasheet.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP0001%20P270%20T01.JPG,1182-1006-ND,BCAP0001 P270 T01,Maxwell Technologies Inc.,CAP 1F 2.7V THROUGH HOLE,13679,0,"3.58000","0","1","Bulk","HC","Active","1F","-","2.7V","700mOhm","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.150"" (3.80mm)","0.315"" Dia (8.00mm)","0.532"" (13.50mm)","-40°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DB21%20SERIES.JPG,604-1003-ND,DB-5R5D105T,Elna America,CAP 1F -20% +80% 5.5V T/H,6483,0,"3.60000","0","1","Bulk","DB","Active","1F","-20%, +80%","5.5V","30Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DB-5R5D155T.jpg,604-1151-ND,DB-5R5D155T,Elna America,CAP 1.5F -20% +80% 5.5V T/H,3762,0,"3.60000","0","1","Bulk","DB","Active","1.5F","-20%, +80%","5.5V","30Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1030-2R5106-R.jpg,283-3126-ND,HB1030-2R5106-R,Eaton - Electronics Division,CAP 10F -10% +30% 2.5V T/H,56941,0,"3.65000","0","1","Bulk","PowerStor HB","Active","10F","-10%, +30%","2.5V","60mOhm @ 100Hz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","1.240"" (31.50mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e_p230-231.pdf,//media.digikey.com/photos/Elna%20America%20Photos/MFG_DZ%20SERIES%20radial.jpg,604-1035-ND,DZ-2R5D335T,Elna America,CAP 3.3F -20% +80% 2.5V T/H,4366,0,"3.77000","0","1","Bulk","DZ","Active","3.3F","-20%, +80%","2.5V","300mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.984"" (25.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5V334-R.jpg,283-2812-ND,KR-5R5V104-R,Eaton - Electronics Division,CAP 100MF -20% +80% 5.5V T/H,19241,0,"3.81000","0","1","Bulk","PowerStor KR","Active","100mF","-20%, +80%","5.5V","75Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.492"" (12.50mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4390_B_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2021.0H,8.0D.jpg",283-2777-ND,B0820-2R5225-R,Eaton - Electronics Division,CAP 2.2F -20% +80% 2.5V T/H,1000,0,"3.84000","0","1","Bulk","PowerStor B","Active","2.2F","-20%, +80%","2.5V","200mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.827"" (21.00mm)","-25°C ~ 70°C"
http://www.maxwell.com/images/documents/XP_2_7_10F_ds_3001977_datasheet.pdf,-,1182-1049-ND,BCAP0010 P270 X01,Maxwell Technologies Inc.,CAP 10F -10% +20% 2.7V T/H,3241,0,"3.87000","0","1","Bulk","-","Active","10F","-10%, +20%","2.7V","30mOhm","-","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.240"" (31.50mm)","-40°C ~ 65°C"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0022+EECHZ0E106+7+WW,//media.digikey.com/photos/Panasonic%20Photos/EEC-HZ0E475.JPG,P13764-ND,EEC-HZ0E106,Panasonic Electronic Components,CAP 10F -20% +40% 2.5V T/H,10636,0,"3.90000","0","1","Bulk","HZ","Active","10F","-20%, +40%","2.5V","200mOhm","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.260"" (32.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_PM_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/pm-5r0v474-r.JPG,283-3014-ND,PM-5R0V474-R,Eaton - Electronics Division,CAP 470MF -20% +80% 5V T/H,4193,0,"3.97000","0","1","Bulk","PowerStor PM","Active","470mF","-20%, +80%","5V","500mOhm","1000 Hrs @ 60°C","PC Pins","Through Hole","Radial, Can","0.465"" (11.80mm)","0.681"" L x 0.354"" W (17.30mm x 9.00mm)","0.571"" (14.50mm)","-40°C ~ 60°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbj_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DBJ-5R5D105T.jpg,604-1166-ND,DBJ-5R5D105T,Elna America,CAP 1F -20% +80% 5.5V T/H,10474,0,"3.98000","0","1","Bulk","DBJ","Active","1F","-20%, +80%","5.5V","75Ohm @ 1kHz","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)","-10°C ~ 85°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5H474-R.jpg,283-2819-ND,KR-5R5H224-R,Eaton - Electronics Division,CAP 220MF -20% +80% 5.5V T/H,5855,0,"4.00000","0","1","Bulk","PowerStor KR","Active","220mF","-20%, +80%","5.5V","75Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.197"" (5.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5V334-R.jpg,283-2813-ND,KR-5R5V224-R,Eaton - Electronics Division,CAP 220MF -20% +80% 5.5V T/H,2381,0,"4.00000","0","1","Bulk","PowerStor KR","Active","220mF","-20%, +80%","5.5V","75Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.492"" (12.50mm)","-25°C ~ 70°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-11480-ND,SCMR22C155PRBA0,AVX Corporation,CAP 1.5F 0% +100% 5V T/H,798,0,"4.00000","0","1","Bulk","SCM","Active","1.5F","0%, +100%","5V","190mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.630"" L x 0.315"" W (16.00mm x 8.00mm)","0.925"" (23.50mm)","-40°C ~ 85°C"
https://industrial.panasonic.com/cdbs/www-data/pdf/RDH0000/ABC0000C112.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_Panasonic-HL-Series.jpg,P122242-ND,EEC-HL0E755,Panasonic Electronic Components,CAP 7.5F 20% 2.7V T/H,395,0,"4.14000","0","1","Bulk","HL","Active","7.5F","±20%","2.7V","30mOhm @ 1kHz","2000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.260"" (32.00mm)","-40°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5H474-R.jpg,283-2820-ND,KR-5R5H334-R,Eaton - Electronics Division,CAP 330MF -20% +80% 5.5V T/H,10070,0,"4.19000","0","1","Bulk","PowerStor KR","Active","330mF","-20%, +80%","5.5V","50Ohm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.197"" (5.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4376_HV_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HV1325-2R7156-R.JPG,283-4196-ND,HV1325-2R7156-R,Eaton - Electronics Division,CAP 15F -10% +30% 2.7V T/H,27904,0,"4.20000","0","1","Bulk","PowerStor HV","Active","15F","-10%, +30%","2.7V","30mOhm @ 100Hz","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.512"" Dia (13.00mm)","1.118"" (28.40mm)","-40°C ~ 65°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-10026-ND,SCMR18C105PRBA0,AVX Corporation,CAP 1F 0% +100% 5V T/H,14046,0,"4.20000","0","1","Bulk","SCM","Active","1F","0%, +100%","5V","200mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.630"" L x 0.315"" W (16.00mm x 8.00mm)","0.768"" (19.50mm)","-40°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dh_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/ELNA%20AMERICA%20INC-SERIES-DB_DH-5R5D%2013.5D.jpg,604-1011-ND,DH-5R5D474T,Elna America,CAP 470MF -20% +80% 5.5V T/H,4303,0,"4.22000","0","1","Bulk","DH","Active","470mF","-20%, +80%","5.5V","50Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dh_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/ELNA%20AMERICA%20INC-SERIES-DB_DH-5R5D%2013.5D.jpg,604-1013-ND,DH-5R5D105T,Elna America,CAP 1F -20% +80% 5.5V T/H,3943,0,"4.22000","0","1","Bulk","DH","Active","1F","-20%, +80%","5.5V","30Ohm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)","-25°C ~ 85°C"
https://api.kemet.com/component-edge/download/datasheet/FT0H105ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/FT0H105ZF.jpg,399-10810-ND,FT0H105ZF,KEMET,CAP 1F -20% +80% 5.5V T/H,8084,0,"4.23000","0","1","Bulk","FT","Active","1F","-20%, +80%","5.5V","3.5Ohm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.300"" (7.62mm)","0.846"" Dia (21.50mm)","0.512"" (13.00mm)","-40°C ~ 85°C"
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-11300-ND,SCMR22F155PRBA0,AVX Corporation,CAPACITOR 1.5F 0% +100% 5.5V T/H,4073,0,"4.31000","0","1","Bulk","SCM","Active","1.5F","0%, +100%","5.5V","200mOhm @ 1kHz","2000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.453"" (11.50mm)","0.630"" L x 0.315"" W (16.00mm x 8.00mm)","0.925"" (23.50mm)","-40°C ~ 65°C"
https://api.kemet.com/component-edge/download/datasheet/FYD0H105ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/FYD0H105ZF.jpg,399-10811-ND,FYD0H105ZF,KEMET,CAP 1F -20% +80% 5.5V T/H,1229,0,"4.31000","0","1","Bulk","FYD","Active","1F","-20%, +80%","5.5V","35Ohm @ 1kHz","-","PC Pins","Through Hole","Radial, Can","0.300"" (7.62mm)","0.846"" Dia (21.50mm)","0.630"" (16.00mm)","-25°C ~ 70°C"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4376_HV_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HV1625-2R7256-R.jpg,283-4184-ND,HV1625-2R7256-R,Eaton - Electronics Division,CAP 25F -10% +30% 2.7V T/H,7282,0,"4.35000","0","1","Bulk","PowerStor HV","Active","25F","-10%, +30%","2.7V","27mOhm @ 100Hz","1000 Hrs @ 65°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.118"" (28.40mm)","-40°C ~ 65°C"
