Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Slotted/Unslotted","Size","Length","Thickness","Material","Plating"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S1700-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 17"",0,0,"2.75000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","17.000"" (431.80mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U1700-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 17"",0,0,"2.75000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","17.000"" (431.80mm)","0.059"" (1.50mm)","Steel","Zinc"
-,-,ATBDR351-ND,ATBDR351,Amphenol PCD,DIN RAIL 35MMX7.5MM UNSLOT 1M,0,0,"2.76000","0","100","ATBDR","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","39.370"" (1000.00mm)","-","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-5-ND,SW-5,Curtis Industries,DIN RAIL SLOTTED,0,0,"2.78760","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-5-ND,W-5,Curtis Industries,DIN RAIL SLOTTED,0,0,"2.78760","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S1900-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 19"",0,0,"2.79000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","19.000"" (482.60mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U1900-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 19"",0,0,"2.79000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","19.000"" (482.60mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S2600-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 26"",0,0,"2.81000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","26.000"" (660.40mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U2600-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 26"",0,0,"2.81000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","26.000"" (660.40mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S2900-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 29"",0,0,"2.84000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","29.000"" (736.60mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U2900-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 29"",0,0,"2.84000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","29.000"" (736.60mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,2511110/1M-ND,2511110/1M,Altech Corporation,TS35X7.5 DIN RAIL STEEL UNPERFOR,0,680,"2.84400","0","40","-","Active","-","-","-","-","-","-","-"
-,-,913913-ND,913913,Weidmüller,DIN RAIL 35MMX7.5MM SLOTTED 2"",0,0,"2.87400","0","10","-","Active","-","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","2.000"" (50.80mm)","0.039"" (1.00mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-6-ND,SW-6,Curtis Industries,DIN RAIL SLOTTED,0,0,"2.90880","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-6-ND,W-6,Curtis Industries,DIN RAIL SLOTTED,0,0,"2.90880","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S1800-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 18"",0,0,"2.92000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","18.000"" (457.20mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S2700-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 27"",0,0,"2.92000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","27.000"" (685.80mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U1800-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 18"",0,0,"2.92000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","18.000"" (457.20mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U2700-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 27"",0,0,"2.92000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","27.000"" (685.80mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U2000-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 20"",17,0,"2.93000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","20.000"" (508.00mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S2000-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 20"",0,0,"2.93000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","20.000"" (508.00mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3000-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 30"",0,0,"2.93000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","30.000"" (762.00mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3000-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 30"",0,0,"2.93000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","30.000"" (762.00mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,ATBDR35S1-ND,ATBDR35S1,Amphenol PCD,DIN RAIL 35MMX7.5MM SLOTTED 1M,0,0,"3.00000","0","100","ATBDR","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","39.370"" (1000.00mm)","-","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-7-ND,SW-7,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.00980","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-7-ND,W-7,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.00980","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S2800-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 28"",0,0,"3.02000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","28.000"" (711.20mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U2800-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 28"",0,0,"3.02000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","28.000"" (711.20mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3100-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 31"",0,0,"3.03000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","31.000"" (787.40mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3100-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 31"",0,0,"3.03000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","31.000"" (787.40mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,913914-ND,913914,Weidmüller,DIN RAIL 35MMX7.5MM SLOTTED 3"",0,0,"3.10200","0","10","-","Active","-","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","3.000"" (76.20mm)","0.039"" (1.00mm)","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3200-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 32"",0,0,"3.13000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","32.000"" (812.80mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3200-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 32"",0,0,"3.13000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","32.000"" (812.80mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S2900-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 29"",0,0,"3.13000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","29.000"" (736.60mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U2900-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 29"",0,0,"3.13000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","29.000"" (736.60mm)","0.059"" (1.50mm)","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-8-ND,SW-8,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.19160","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-8-ND,W-8,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.19160","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3300-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 33"",0,0,"3.23000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","33.000"" (838.20mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3300-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 33"",0,0,"3.23000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","33.000"" (838.20mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3000-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 30"",0,0,"3.24000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","30.000"" (762.00mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3000-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 30"",0,0,"3.24000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","30.000"" (762.00mm)","0.059"" (1.50mm)","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-9-ND,SW-9,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.27240","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-9-ND,W-9,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.27240","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
-,-,913915-ND,913915,Weidmüller,DIN RAIL 35MMX7.5MM SLOTTED 4"",0,0,"3.28300","0","10","-","Active","-","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","4.000"" (101.60mm)","0.039"" (1.00mm)","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3400-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 34"",0,0,"3.33000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","34.000"" (863.60mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3400-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 34"",0,0,"3.33000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","34.000"" (863.60mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3100-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 31"",0,0,"3.35000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","31.000"" (787.40mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3100-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 31"",0,0,"3.35000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","31.000"" (787.40mm)","0.059"" (1.50mm)","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-10-ND,SW-10,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.41380","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-10-ND,W-10,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.41380","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3500-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 35"",0,0,"3.42000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","35.000"" (889.00mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3500-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 35"",0,0,"3.42000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","35.000"" (889.00mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3200-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 32"",0,0,"3.46000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","32.000"" (812.80mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3200-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 32"",0,0,"3.46000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","32.000"" (812.80mm)","0.059"" (1.50mm)","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-11-ND,SW-11,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.49460","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-11-ND,W-11,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.49460","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
-,-,197-080-ND,197-080,Altech Corporation,TS15/80 DIN RAIL FOR TK97 99 SER,0,0,"3.50000","0","1","TK","Active","Top Hat","Slotted","-","3.150"" (80.00mm)","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3600-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 36"",0,0,"3.52000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","36.000"" (914.40mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3600-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 36"",0,0,"3.52000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","36.000"" (914.40mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,913916-ND,913916,Weidmüller,DIN RAIL 35MMX7.5MM SLOTTED 5"",0,0,"3.54700","0","10","-","Active","-","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","5.000"" (127.00mm)","0.039"" (1.00mm)","-","-"
-,-,913917-ND,913917,Weidmüller,DIN RAIL 35MMX7.5MM SLOTTED 6"",0,0,"3.54700","0","10","-","Active","-","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","6.000"" (152.40mm)","0.039"" (1.00mm)","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3300-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 33"",0,0,"3.56000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","33.000"" (838.20mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3300-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 33"",0,0,"3.56000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","33.000"" (838.20mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3700-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 37"",0,0,"3.62000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","37.000"" (939.80mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3700-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 37"",0,0,"3.62000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","37.000"" (939.80mm)","0.039"" (1.00mm)","Steel","Zinc"
-,-,915060-ND,915060,Weidmüller,DIN RAIL 35MMX7.5MM UNSLOT 6"",0,0,"3.63200","0","10","-","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","6.000"" (152.40mm)","0.039"" (1.00mm)","Steel","Galvanized"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-S7874.jpg,ADR3515-S3400-ND,TS3515SL,American Electrical Inc.,DIN RAIL 35MMX15MM SLOTTED 34"",0,0,"3.67000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","34.000"" (863.60mm)","0.059"" (1.50mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3515-U7874.jpg,ADR3515-U3400-ND,TS3515SOL,American Electrical Inc.,DIN RAIL 35MMX15MM UNSLOT 34"",0,0,"3.67000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.591"" H (35.00mm x 15.00mm)","34.000"" (863.60mm)","0.059"" (1.50mm)","Steel","Zinc"
-,-,197-069-ND,197-069,Altech Corporation,TS15-68 DIN RAIL FOR TG88 ENCLOS,0,0,"3.68000","0","1","TG","Active","Top Hat","Slotted","-","2.677"" (68.00mm)","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-12-ND,SW-12,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.69660","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,W-12-ND,W-12,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.69660","0","100","W","Active","Top Hat","Slotted","-","-","-","-","-"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-S7874.jpg,ADR3575-S3800-ND,TS3575SL,American Electrical Inc.,DIN RAIL 35MMX7.5MM SLOTTED 38"",0,0,"3.72000","0","1","358","Active","Top Hat","Slotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","38.000"" (965.20mm)","0.039"" (1.00mm)","Steel","Zinc"
https://www.americanelectrical.com/pdfs/DINRail/DINRail.pdf,//media.digikey.com/photos/American%20Elect%20Photos/ADR3575-U7874.jpg,ADR3575-U3800-ND,TS3575SOL,American Electrical Inc.,DIN RAIL 35MMX7.5MM UNSLOT 38"",0,0,"3.72000","0","1","358","Active","Top Hat","Unslotted","1.378"" W x 0.295"" H (35.00mm x 7.50mm)","38.000"" (965.20mm)","0.039"" (1.00mm)","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Curtis%20Industries/Terminal_Blocks_Cat.pdf,-,SW-13-ND,SW-13,Curtis Industries,DIN RAIL SLOTTED,0,0,"3.73700","0","100","SW","Active","Top Hat","Slotted","-","-","-","-","-"
