Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Rivet Diameter","Rivet Length","Head Diameter","Head Height","Hole Diameter","Grip Range","Features","Color","Material"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2939-ND,XT2810250A,Essentra Components,BARBED FASTENER 0.384"" NYLON BLK,5740,0,"0.28000","0","1","XT","Active","Barbed Fastener","-","0.384"" (9.75mm)","0.787"" (19.99mm)","0.100"" (2.54mm)","0.281"" (7.14mm)","0.062"" ~ 0.252"" (1.57mm ~ 6.40mm)","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_27QB_B.jpg,RPC6985-ND,27QB375250B,Essentra Components,"SNAP TOGETHER RATCHET RIVET, BLA",19975,0,"0.29000","0","1","MicroPlastics, QB","Active","Barbed Fastener (2 Piece)","-","0.218"" (5.54mm)","0.375"" (9.53mm)","-","0.250"" (6.35mm) 1/4""","0.235"" ~ 0.297"" (5.97mm ~ 7.54mm)","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_27QB_N.jpg,RPC6986-ND,27QB375250N,Essentra Components,"SNAP TOGETHER RATCHET RIVET, NAT",9900,0,"0.29000","0","1","MicroPlastics, QB","Active","Barbed Fastener (2 Piece)","-","0.218"" (5.54mm)","0.375"" (9.53mm)","-","0.250"" (6.35mm) 1/4""","0.235"" ~ 0.297"" (5.97mm ~ 7.54mm)","-","Natural","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/27QB375375N.JPG,RPC6984-ND,27QB375375N,Essentra Components,"SNAP TOGETHER RATCHET RIVET, NAT",5000,0,"0.29000","0","1","MicroPlastics, QB","Active","Barbed Fastener (2 Piece)","-","0.343"" (8.71mm)","0.375"" (9.53mm)","-","0.250"" (6.35mm) 1/4""","0.346"" ~ 0.500"" (8.79mm ~ 12.70mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26785.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20183.jpg,RPC2876-ND,BHF-7,Essentra Components,BARBED FASTENER 0.886"" NYLON BLK,4980,0,"0.29000","0","1","BHF","Active","Barbed Fastener","-","0.886"" (22.50mm)","0.650"" (16.51mm)","0.070"" (1.78mm)","0.250"" (6.35mm) 1/4""","0.325"" ~ 0.625"" (8.25mm ~ 15.88mm)","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_27QB_B.jpg,RPC6983-ND,27QB375375B,Essentra Components,"SNAP TOGETHER RATCHET RIVET, BLA",4975,0,"0.29000","0","1","MicroPlastics, QB","Active","Barbed Fastener (2 Piece)","-","0.343"" (8.71mm)","0.375"" (9.53mm)","-","0.250"" (6.35mm) 1/4""","0.346"" ~ 0.500"" (8.79mm ~ 12.70mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1270639.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/46xxxx_black.jpg,RPC2812-ND,460436,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",4667,0,"0.29000","0","1","SR1965","Active","Barbed Fastener","-","0.500"" (12.70mm) 1/2""","0.374"" (9.50mm)","0.071"" (1.80mm)","0.189"" (4.80mm)","0.024"" ~ 0.363"" (0.61mm ~ 9.23mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269856.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx00002.jpg,RPC2804-ND,167208000002,Essentra Components,NATURAL NYLON 6/6 FIR TREE RIVET,4000,0,"0.30000","0","1","167-2","Active","Barbed Fastener","-","0.433"" (11.00mm)","0.669"" (16.99mm)","-","0.232"" ~ 0.283"" (5.90mm ~ 7.20mm)","0.079"" ~ 0.217"" (2.01mm ~ 5.51mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269857.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx69902.jpg,RPC2805-ND,167208069902,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",3965,0,"0.30000","0","1","167-2","Active","Barbed Fastener","-","0.433"" (11.00mm)","0.669"" (16.99mm)","-","0.232"" ~ 0.283"" (5.90mm ~ 7.20mm)","0.079"" ~ 0.217"" (2.01mm ~ 5.51mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269852.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx00002.jpg,RPC2800-ND,167206500002,Essentra Components,NATURAL NYLON 6/6 FIR TREE RIVET,6500,0,"0.31000","0","1","-","Active","Barbed Fastener","-","0.787"" (20.00mm)","0.512"" (13.00mm)","0.059"" (1.50mm)","0.220"" ~ 0.252"" (5.59mm ~ 6.40mm)","0.059"" ~ 0.591"" (1.50mm ~ 15.00mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269853.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx69902.jpg,RPC2801-ND,167206569902,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",4975,0,"0.31000","0","1","-","Active","Barbed Fastener","-","0.787"" (20.00mm)","0.512"" (13.00mm)","0.059"" (1.50mm)","0.220"" ~ 0.252"" (5.59mm ~ 6.40mm)","0.059"" ~ 0.591"" (1.50mm ~ 15.00mm)","-","Black","Nylon"
https://katalog.we-online.de/em/datasheet/70097xxxx_typ2.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/700974600.jpg,732-12451-ND,700974600,Wurth Electronics Inc.,"SNAP RIVET 4,0/10,0 MM",1440,0,"0.31000","0","1","WA-EXRV","Active","Snap Rivet","0.157"" (4.00mm)","0.394"" (10.00mm)","0.315"" (8.00mm)","0.079"" (2.00mm)","0.157"" (4.00mm)","-","Flame Retardant","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26785.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/BHF-5.JPG,RPC2874-ND,BHF-5,Essentra Components,BARBED FASTENER 0.594"" NYLON BLK,4998,0,"0.32000","0","1","BHF","Active","Barbed Fastener","-","0.594"" (15.10mm)","0.650"" (16.51mm)","0.070"" (1.78mm)","0.250"" (6.35mm) 1/4""","0.035"" ~ 0.335"" (0.90mm ~ 8.50mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1270642.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/46xxxx_black.jpg,RPC2815-ND,460440,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",2850,0,"0.32000","0","1","SR1965","Active","Barbed Fastener","-","0.744"" (18.90mm)","0.701"" (17.81mm)","0.106"" (2.69mm)","0.252"" (6.40mm)","0.150"" ~ 0.531"" (3.81mm ~ 13.50mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1270641.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/46xxxx_black.jpg,RPC2814-ND,460439,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",6000,0,"0.33000","0","1","SR1965","Active","Barbed Fastener","-","0.437"" (11.10mm) 7/16""","0.701"" (17.81mm)","0.098"" (2.49mm)","0.252"" (6.40mm)","0.106"" ~ 0.299"" (2.69mm ~ 7.60mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269863.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx69902.jpg,RPC2811-ND,167210069902,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",3475,0,"0.33000","0","1","167-2","Active","Barbed Fastener","-","0.551"" (14.00mm)","0.512"" (13.00mm)","-","0.268"" ~ 0.327"" (6.80mm ~ 8.30mm)","0.059"" ~ 0.354"" (1.50mm ~ 9.00mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269854.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx00002.jpg,RPC2802-ND,167207000002,Essentra Components,NATURAL NYLON 6/6 FIR TREE RIVET,3977,0,"0.34000","0","1","-","Active","Barbed Fastener","-","1.260"" (32.00mm)","0.512"" (13.00mm)","0.059"" (1.50mm)","0.102"" ~ 0.252"" (2.60mm ~ 6.40mm)","0.039"" ~ 1.063"" (0.99mm ~ 27.00mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1270766.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/46xxxx_black.jpg,RPC2829-ND,468824,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",3960,0,"0.34000","0","1","SR1965","Active","Barbed Fastener","-","0.626"" (15.90mm)","0.752"" (19.10mm)","0.031"" (0.79mm) 1/32""","0.252"" (6.40mm)","0.106"" ~ 0.287"" (2.69mm ~ 7.30mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269855.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx69902.jpg,RPC2803-ND,167207069902,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",3927,0,"0.34000","0","1","-","Active","Barbed Fastener","-","1.260"" (32.00mm)","0.512"" (13.00mm)","0.059"" (1.50mm)","0.102"" ~ 0.252"" (2.60mm ~ 6.40mm)","0.039"" ~ 1.063"" (0.99mm ~ 27.00mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2928-ND,XT1880500A,Essentra Components,BARBED FASTENER 0.598"" NYLON BLK,3865,0,"0.34000","0","1","XT","Active","Barbed Fastener","-","0.598"" (15.19mm)","0.500"" (12.70mm) 1/2""","0.078"" (1.98mm)","0.187"" (4.75mm) 3/16""","0.062"" ~ 0.500"" (1.57mm ~ 12.70mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269862.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx00002.jpg,RPC2810-ND,167210000002,Essentra Components,NATURAL NYLON 6/6 FIR TREE RIVET,3000,0,"0.34000","0","1","167-2","Active","Barbed Fastener","-","0.551"" (14.00mm)","0.512"" (13.00mm)","-","0.268"" ~ 0.327"" (6.80mm ~ 8.30mm)","0.059"" ~ 0.354"" (1.50mm ~ 9.00mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1270782.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/468855.JPG,RPC2845-ND,468848,Essentra Components,"NATURAL NYLON 6 FIR TREE RIVETS,",3000,0,"0.34000","0","1","SR1965","Active","Barbed Fastener","-","0.626"" (15.90mm)","0.752"" (19.10mm)","0.031"" (0.79mm) 1/32""","0.252"" (6.40mm)","0.106"" ~ 0.287"" (2.69mm ~ 7.30mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1271035.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_8501260901VR.jpg,RPC3298-ND,8501260901VR,Essentra Components,"MALE/FEMALE SNAP FASTENERS, BLAC",3530,0,"0.35000","0","1","-","Active","Barbed Fastener (2 Piece)","0.236"" (5.99mm)","1.102"" (28.00mm)","1.181"" (30.00mm)","0.118"" (3.00mm)","0.315"" ~ 0.787"" (8.00mm ~ 20.00mm)","-","-","Black","Polypropylene"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1270785.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/468855.JPG,RPC2848-ND,468853,Essentra Components,"NATURAL NYLON 6 FIR TREE RIVETS,",3000,0,"0.35000","0","1","SR1965","Active","Barbed Fastener","-","0.661"" (16.80mm)","0.500"" (12.70mm) 1/2""","0.059"" (1.50mm)","0.315"" (8.00mm)","0.130"" ~ 0.500"" (3.30mm ~ 12.70mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1238864.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20205.jpg,RPC2929-ND,XT1880625A,Essentra Components,BARBED FASTENER 0.723"" NYLON BLK,2773,0,"0.35000","0","1","XT","Active","Barbed Fastener","-","0.723"" (18.36mm)","0.500"" (12.70mm) 1/2""","0.078"" (1.98mm)","0.187"" (4.75mm) 3/16""","0.062"" ~ 0.626"" (1.57mm ~ 15.90mm)","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27AC0024.jpg,RPC7400-ND,27AC0007,Essentra Components,"MOUNTING BUTTONS, NATURAL, NYLON",29970,0,"0.36000","0","1","MicroPlastics, AC","Active","Mounting Button","-","0.540"" (13.72mm)","0.370"" (9.40mm)","0.060"" (1.52mm)","-","0.063"" ~ 0.125"" (1.60mm ~ 3.18mm)","-","Natural","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/27KY1250156.JPG,RPC7138-ND,27KY1250093,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,24890,0,"0.36000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.250"" (6.35mm) 1/4""","-","0.125"" (3.18mm) 1/8""","0.093"" (2.36mm)","-","Natural","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/27KY1250156.JPG,RPC7137-ND,27KY1250125,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,19990,0,"0.36000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.250"" (6.35mm) 1/4""","-","0.125"" (3.18mm) 1/8""","0.125"" (3.18mm) 1/8""","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27AC0024.jpg,RPC7402-ND,27AC0011,Essentra Components,"MOUNTING BUTTONS, NATURAL, NYLON",20000,0,"0.36000","0","1","MicroPlastics, AC","Active","Mounting Button","-","0.515"" (13.08mm)","0.375"" (9.53mm)","0.060"" (1.52mm)","-","-","-","Natural","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/27KY1250156.JPG,RPC7136-ND,27KY1250156,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,13000,0,"0.36000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.250"" (6.35mm) 1/4""","-","0.125"" (3.18mm) 1/8""","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_27QB_N.jpg,RPC6980-ND,27QB625375N,Essentra Components,"SNAP TOGETHER RATCHET RIVET, NAT",10000,0,"0.36000","0","1","MicroPlastics, QB","Active","Barbed Fastener (2 Piece)","-","0.343"" (8.71mm)","0.625"" (15.88mm)","-","0.250"" (6.35mm) 1/4""","0.346"" ~ 0.500"" (8.79mm ~ 12.70mm)","-","Natural","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/27KY1250187.JPG,RPC7135-ND,27KY1250187,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,10000,0,"0.36000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.250"" (6.35mm) 1/4""","-","0.125"" (3.18mm) 1/8""","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_27QB_B.jpg,RPC6979-ND,27QB625375B,Essentra Components,"SNAP TOGETHER RATCHET RIVET, BLA",5000,0,"0.36000","0","1","MicroPlastics, QB","Active","Barbed Fastener (2 Piece)","-","0.343"" (8.71mm)","0.625"" (15.88mm)","-","0.250"" (6.35mm) 1/4""","0.346"" ~ 0.500"" (8.79mm ~ 12.70mm)","-","Black","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/27KY1250187.JPG,RPC7133-ND,27KY1250250,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.36000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.250"" (6.35mm) 1/4""","-","0.125"" (3.18mm) 1/8""","0.250"" (6.35mm) 1/4""","-","Natural","Nylon"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/27KY1250187.JPG,RPC7134-ND,27KY1250219,Essentra Components,NATURAL NYLON 6/6 KEY-HOLE RIVET,5000,0,"0.36000","0","1","MicroPlastics, KY","Active","Mounting Button","-","-","0.250"" (6.35mm) 1/4""","-","0.125"" (3.18mm) 1/8""","-","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27QB625250N.JPG,RPC6982-ND,27QB625250N,Essentra Components,"SNAP TOGETHER RATCHET RIVET, NAT",10000,0,"0.37000","0","1","MicroPlastics, QB","Active","Barbed Fastener (2 Piece)","-","0.218"" (5.54mm)","0.625"" (15.88mm)","-","0.250"" (6.35mm) 1/4""","0.235"" ~ 0.297"" (5.97mm ~ 7.54mm)","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MMB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_20129.jpg,RPC4356-ND,MMB-250-01,Essentra Components,MOUNTING BUTTON 0.640"" NYLN NRTL,8573,0,"0.37000","0","1","MMB","Active","Mounting Button","-","0.640"" (16.26mm)","0.500"" (12.70mm) 1/2""","0.087"" (2.21mm)","0.250"" (6.35mm) 1/4""","0.098"" ~ 0.220"" (2.50mm ~ 5.59mm)","-","Natural","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27QB625250B.jpg,RPC6981-ND,27QB625250B,Essentra Components,"SNAP TOGETHER RATCHET RIVET, BLA",4000,0,"0.37000","0","1","MicroPlastics, QB","Active","Barbed Fastener (2 Piece)","-","0.218"" (5.54mm)","0.625"" (15.88mm)","-","0.250"" (6.35mm) 1/4""","0.235"" ~ 0.297"" (5.97mm ~ 7.54mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269851.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx69902.jpg,RPC2799-ND,167206069902,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",3830,0,"0.37000","0","1","167-2","Active","Barbed Fastener","-","0.472"" (11.99mm)","0.512"" (13.00mm)","-","0.220"" ~ 0.252"" (5.59mm ~ 6.40mm)","0.079"" ~ 0.276"" (2.01mm ~ 7.00mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1269850.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_167xxxx00002.jpg,RPC2798-ND,167206000002,Essentra Components,NATURAL NYLON 6/6 FIR TREE RIVET,3485,0,"0.37000","0","1","167-2","Active","Barbed Fastener","-","0.472"" (11.99mm)","0.512"" (13.00mm)","-","0.220"" ~ 0.252"" (5.59mm ~ 6.40mm)","0.079"" ~ 0.276"" (2.01mm ~ 7.00mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27289.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SLPA125-xxx-01.jpg,RPC5081-ND,SLPA125-187-01,Essentra Components,SNAP LOCK PIN 0.344"" NYLON NRTL,1420,0,"0.37000","0","1","SLPA125","Active","Snap Lock Pin","0.120"" (3.05mm)","0.344"" (8.74mm)","0.203"" (5.16mm) 13/64""","0.047"" (1.19mm) 3/64""","0.125"" (3.18mm) 1/8""","0.187"" (4.75mm) 3/16""","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27289.pdf,//media.digikey.com/photos/Richco%20Photos/SLPA125-250-01.JPG,RPC5082-ND,SLPA125-250-01,Essentra Components,SNAP LOCK PIN 0.406"" NYLON NRTL,2950,0,"0.38000","0","1","SLPA125","Active","Snap Lock Pin","0.120"" (3.05mm)","0.406"" (10.31mm)","0.203"" (5.16mm) 13/64""","0.047"" (1.19mm) 3/64""","0.125"" (3.18mm) 1/8""","0.250"" (6.35mm) 1/4""","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1286208.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_092000x59902.jpg,RPC2729-ND,092000159902,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",2470,0,"0.38000","0","1","-","Active","Barbed Fastener","-","0.591"" (15.01mm)","0.551"" (14.00mm)","0.079"" (2.01mm)","0.228"" (5.79mm)","0.118"" ~ 0.433"" (3.00mm ~ 11.00mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1286209.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_092000x00002.jpg,RPC2730-ND,092000200002,Essentra Components,NATURAL NYLON 6/6 FIR TREE RIVET,2000,0,"0.38000","0","1","-","Active","Barbed Fastener","-","0.748"" (19.00mm)","0.630"" (16.00mm)","0.079"" (2.01mm)","0.228"" (5.79mm)","0.118"" ~ 0.591"" (3.00mm ~ 15.01mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1286211.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_092000x00002.jpg,RPC2732-ND,092000400002,Essentra Components,NATURAL NYLON 6/6 FIR TREE RIVET,2000,0,"0.38000","0","1","-","Active","Barbed Fastener","-","0.906"" (23.00mm)","0.709"" (18.01mm)","0.079"" (2.01mm)","0.276"" (7.01mm)","0.118"" ~ 0.748"" (3.00mm ~ 19.00mm)","-","Natural","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1286210.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_092000x59902.jpg,RPC2731-ND,092000259902,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",1970,0,"0.38000","0","1","-","Active","Barbed Fastener","-","0.748"" (19.00mm)","0.630"" (16.00mm)","0.079"" (2.01mm)","0.228"" (5.79mm)","0.118"" ~ 0.591"" (3.00mm ~ 15.01mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1286212.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_092000x59902.jpg,RPC2733-ND,092000459902,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",1970,0,"0.38000","0","1","-","Active","Barbed Fastener","-","0.906"" (23.00mm)","0.709"" (18.01mm)","0.079"" (2.01mm)","0.276"" (7.01mm)","0.118"" ~ 0.748"" (3.00mm ~ 19.00mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1270759.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/46xxxx_black.jpg,RPC2822-ND,468814,Essentra Components,"BLACK NYLON 6/6 FIR TREE RIVETS,",1925,0,"0.38000","0","1","SR1965","Active","Barbed Fastener","-","0.433"" (11.00mm)","0.654"" (16.60mm)","0.079"" (2.01mm)","0.197"" (5.00mm)","0.047"" ~ 0.236"" (1.19mm ~ 6.00mm)","-","Black","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27367.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_TR-1.jpg,RPC5316-ND,TR-1,Essentra Components,RIVET SNAP 0.445"" NYLON BLACK,25000,0,"0.39000","0","1","-","Active","Snap Rivet","-","0.445"" (11.30mm)","-","0.045"" (1.14mm)","0.201"" (5.11mm)","0.059"" ~ 0.181"" (1.50mm ~ 4.60mm)","-","Black","Nylon"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/27AC0024.jpg,RPC7399-ND,27AC0005,Essentra Components,"MOUNTING BUTTONS, NATURAL, NYLON",19965,0,"0.39000","0","1","MicroPlastics, AC","Active","Mounting Button","-","0.450"" (11.43mm)","0.370"" (9.40mm)","0.060"" (1.52mm)","-","-","-","Natural","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MBR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41313.jpg,RPC4320-ND,MBRP1-250-01,Essentra Components,BARBED FASTENER 0.354 NYLON NRTL,4030,0,"0.40000","0","1","MBR","Active","Barbed Fastener","0.118"" (3.00mm)","0.354"" (9.00mm)","0.400"" (10.16mm)","0.090"" (2.29mm)","0.125"" (3.18mm) 1/8""","0.250"" (6.35mm) 1/4""","Requires Mini-Cap","Natural","Nylon"
