Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Holding Type","Mounting Type","Between Board Height","Length - Overall","Support Hole Diameter","Support Panel Thickness","Mounting Hole Diameter","Mounting Panel Thickness","Features","Material"
http://www.essentracomponents.com.sg/images-line/pdfs/SP2.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SP2-x-01.jpg,RP409-ND,SP2-3-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/16"",2689,0,"0.44000","0","1","SP2","Active","Snap Lock","Snap Lock","0.188"" (4.78mm) 3/16""","0.502"" (12.75mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SP3.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_SP3-xx-01.jpg,RP417-ND,SP3-3-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/16"",1975,0,"0.44000","0","1","SP3","Active","Snap Lock","Snap Lock","0.188"" (4.78mm) 3/16""","0.502"" (12.75mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_26452.jpg,RPC4389-ND,MSPE-6-01,Essentra Components,SUPT POST MINI .25""DIA 3/8"",1949,0,"0.44000","0","1","MSPE","Active","Snap Fit","Snap Lock","0.375"" (9.53mm) 3/8""","0.658"" (16.71mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LMSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/LMSP-3-01.jpg,RPC4292-ND,LMSP-3-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/16"",16885,0,"0.45000","0","1","LMSP","Active","Snap Lock","Snap Lock","0.188"" (4.78mm) 3/16""","0.719"" (18.26mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26788.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_BHL-xx-01.jpg,RPC3518-ND,BHL-6-01,Essentra Components,BRD SPT SNAP LOCK BARBED 3/8"",4969,0,"0.45000","0","1","BHL","Active","Snap Lock","Barbed Fastener","0.375"" (9.53mm) 3/8""","1.118"" (28.40mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Blind Hole Mating","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26788.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_BHL-xx-01.jpg,RPC3517-ND,BHL-4-01,Essentra Components,BRD SPT SNAP LOCK BARBED 1/4"",4573,0,"0.45000","0","1","BHL","Active","Snap Lock","Barbed Fastener","0.250"" (6.35mm) 1/4""","0.996"" (25.30mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Blind Hole Mating","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SP2.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/SP2-4-01.jpg,RPC5105-ND,SP2-4-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/4"",4394,0,"0.45000","0","1","SP2","Active","Snap Lock","Snap Lock","0.250"" (6.35mm) 1/4""","0.565"" (14.35mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26806.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_CBS.jpg,RPC3578-ND,CBS-3-19,Essentra Components,BRD SPT SNAP FIT/LOCK NYLN 3/16"",3000,0,"0.45000","0","1","CBS","Active","Snap Fit","Snap Lock","0.188"" (4.78mm) 3/16""","0.787"" (20.00mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26784.pdf,//media.digikey.com/Renders/Essentra%20Components/BHDL-xx-01.jpg,RPC3511-ND,BHDL-4-01,Essentra Components,BRD SPT SNAP LOCK BARBED 1/4"",2980,0,"0.45000","0","1","BHDL","Active","Snap Lock","Barbed Fastener","0.250"" (6.35mm) 1/4""","0.925"" (23.50mm)","0.156"" (3.96mm) 5/32""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Blind Hole Mating","Nylon"
https://katalog.we-online.de/em/datasheet/70151xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/701518500.jpg,732-12475-ND,701517500,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,2008,0,"0.45000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","1.126"" (28.60mm)","1.417"" (36.00mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70152xx00.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/701526500.JPG,732-12491-ND,701526500,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,1890,0,"0.45000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","0.866"" (22.00mm)","1.150"" (29.20mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","0.157"" (4.00mm)","0.047"" ~ 0.067"" (1.20mm ~ 1.70mm)","-","Nylon"
https://katalog.we-online.de/em/datasheet/70151xxxx_Customer.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/701518500.jpg,732-12477-ND,701518500,Wurth Electronics Inc.,SNAP-ON KEYSLOT SPACER ARRESTING,1500,0,"0.45000","0","1","WA-SNSN","Active","Snap Fit","Snap Fit","1.374"" (34.90mm)","1.665"" (42.30mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","0.126"" (3.20mm)","0.063"" (1.60mm)","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/LCBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_LCBS-xx-01.jpg,RP427-ND,LCBS-5-01,Essentra Components,BRD SPT SNAP LOCK NYLON 5/16"",10862,0,"0.46000","0","1","LCBS-5","Active","Snap Lock","Snap Lock","0.313"" (7.95mm) 5/16""","1.043"" (26.50mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23284.jpg,RPC4395-ND,MSPM-9-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLN 9/16"",6229,0,"0.46000","0","1","MSPM","Active","Snap Fit","Snap Lock","0.563"" (14.30mm) 9/16""","0.854"" (21.70mm)","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","0.125"" (3.18mm) 1/8""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_26452.jpg,RPC4390-ND,MSPE-7-01,Essentra Components,SUPT POST MINI .25""DIA 7/16"",4959,0,"0.46000","0","1","MSPE","Active","Snap Fit","Snap Lock","0.438"" (11.13mm) 7/16""","0.720"" (18.30mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/HMSP-TM.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_HMSP-TM-x-01.jpg,RPC4122-ND,HMSP-TM-6-01,Essentra Components,BRD SPT SNAP FIT THR STUD 3/8"",4870,0,"0.46000","0","1","HMSP-TM","Active","Snap Fit","Threaded Stud","0.375"" (9.53mm) 3/8""","0.751"" (19.07mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","-","6-32 Thread","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/RLEHCBS-5-01BK.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_RLEHCBS-0-01BK.jpg,RPC4935-ND,RLEHCBS-6-01BK,Essentra Components,BRD SPT EDGE HOLD SNAP LCK 7/16"",2988,0,"0.46000","0","1","RLEHCBS","Active","Edge Holding","Snap Lock","0.438"" (11.13mm) 7/16""","0.728"" (18.50mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm)","0.375"" x 0.313"" (9.53mm x 7.95mm) Rectangular","0.063"" (1.60mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SP3.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_SP3-xx-01.jpg,RP419-ND,SP3-6-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/8"",2950,0,"0.46000","0","1","SP3","Active","Snap Lock","Snap Lock","0.375"" (9.53mm) 3/8""","0.688"" (17.48mm) 11/16""","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/KSLBN.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_KSLBN-x-01.jpg,RPC4179-ND,KSLBN-2-01,Essentra Components,BRD SPT SNAP LOCK KEY SLOT 1/8"",2710,0,"0.46000","0","1","KSLBN","Active","Snap Lock","Key Slot","0.125"" (3.18mm) 1/8""","0.684"" (17.37mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.245"" (6.25mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SP2.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_SP2-x-01.jpg,RP411-ND,SP2-6-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/8"",1881,0,"0.46000","0","1","SP2","Active","Snap Lock","Snap Lock","0.375"" (9.53mm) 3/8""","0.688"" (17.48mm) 11/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/RLEHCBS-5-01BK.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_RLEHCBS-0-01BK.jpg,RPC3202-ND,RLEHCBS-7-01BK,Essentra Components,BRD SPT EDGE HOLD SNAP LOCK 1/2"",4338,0,"0.47000","0","1","RLEHCBS","Active","Edge Holding","Snap Lock","0.500"" (12.70mm) 1/2""","0.791"" (20.10mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm)","0.375"" x 0.313"" (9.53mm x 7.95mm) Rectangular","0.063"" (1.60mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPS.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_MSPS-xx-01.jpg,RPC4403-ND,MSPS-6-01,Essentra Components,SUPT POST MINI .27""DIA 3/8"",2925,0,"0.47000","0","1","MSPS","Active","Snap Fit","Snap Lock","0.375"" (9.53mm) 3/8""","0.658"" (16.71mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLMSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23397.jpg,RPC3891-ND,DLMSP-8-01,Essentra Components,BRD SPT SNAP LOCK NYLON 1/2"",2802,0,"0.47000","0","1","DLMSP","Active","Snap Lock","Snap Lock","0.500"" (12.70mm) 1/2""","0.783"" (19.87mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSP.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_MSP-xx-01.JPG,RPC4383-ND,MSP-8-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 1/2"",2735,0,"0.47000","0","1","MSP","Active","Snap Fit","Snap Lock","0.500"" (12.70mm) 1/2""","0.783"" (19.87mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/RLCBSC.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22648.jpg,RPC4913-ND,RLCBSC-5-01,Essentra Components,BRD SPT SNAP LOCK NYLON 5MM,2118,0,"0.47000","0","1","RLCBSC","Active","Snap Lock","Snap Lock","0.197"" (5.00mm)","-","0.126"" (3.20mm)","0.063"" (1.60mm)","0.213"" (5.40mm)","0.031"" (0.80mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26806.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_CBS-x-01.jpg,RPC3574-ND,CBS-10-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 5/8"",2000,0,"0.47000","0","1","CBS","Active","Snap Fit","Snap Lock","0.625"" (15.88mm) 5/8""","1.224"" (31.10mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PSE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_26234.jpg,RPC4731-ND,PSE-4M-01,Essentra Components,BRD SPT SNAP LOCK REST MNT 4MM,1965,0,"0.47000","0","1","PSE","Active","Resting Mount","Snap Lock","0.157"" (4.00mm)","0.311"" (7.90mm)","0.165"" (4.20mm)","0.031"" ~ 0.062"" (0.79mm ~ 1.57mm)","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PSE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_26234.jpg,RPC4732-ND,PSE-6M-01,Essentra Components,BRD SPT SNAP LOCK REST MNT 6MM,1950,0,"0.47000","0","1","PSE","Active","Resting Mount","Snap Lock","0.236"" (6.00mm)","0.390"" (9.90mm)","0.165"" (4.20mm)","0.031"" ~ 0.062"" (0.79mm ~ 1.57mm)","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/KSLBN.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_KSLBN-x-01.jpg,RPC4180-ND,KSLBN-6-01,Essentra Components,BRD SPT SNAP LOCK KEY SLOT 3/8"",1940,0,"0.47000","0","1","KSLBN","Active","Snap Lock","Key Slot","0.375"" (9.53mm) 3/8""","0.932"" (23.67mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.245"" (6.25mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPS.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_MSPS-xx-01.jpg,RPC4402-ND,MSPS-5-01,Essentra Components,SUPT POST MINI .27""DIA 5/16"",1554,0,"0.47000","0","1","MSPS","Active","Snap Fit","Snap Lock","0.313"" (7.95mm) 5/16""","0.595"" (15.11mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.157"" (4.00mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/DLCBS1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_1185894.jpg,RPC3856-ND,DLCBS-3-01,Essentra Components,BRD SPT SNAP LOCK NYLON 3/16"",9231,0,"0.48000","0","1","DLCBS","Active","Snap Lock","Snap Lock","0.188"" (4.78mm) 3/16""","0.850"" (21.60mm)","0.156"" (3.96mm) 5/32""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","0.156"" (3.96mm) 5/32""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/CBS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_CBS-4-19.jpg,RPC3013-ND,CBS-4-19,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 1/4"",6090,0,"0.48000","0","1","CBS","Active","Snap Fit","Snap Lock","0.250"" (6.35mm) 1/4""","0.850"" (21.60mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS8-2-10-19.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC5188-ND,SRS4-7-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 7/16,4812,0,"0.48000","0","1","SRS4","Active","Snap Lock","Screw Mount","0.438"" (11.13mm) 7/16""","0.563"" (14.30mm)","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26784.pdf,//media.digikey.com/Renders/Essentra%20Components/BHDL-xx-01.jpg,RPC3512-ND,BHDL-6-01,Essentra Components,BRD SPT SNAP LOCK BARBED 3/8"",3000,0,"0.48000","0","1","BHDL","Active","Snap Lock","Barbed Fastener","0.375"" (9.53mm) 3/8""","1.047"" (26.60mm)","0.156"" (3.96mm) 5/32""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Blind Hole Mating","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/RLEHCBS-5-01BK.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_RLEHCBS-0-01BK.jpg,RPC4936-ND,RLEHCBS-8-01BK,Essentra Components,BRD SPT EDGE HOLD SNP LCK 14.3MM,2888,0,"0.48000","0","1","RLEHCBS","Active","Edge Holding","Snap Lock","0.563"" (14.30mm) 9/16""","0.854"" (21.70mm)","0.156"" (3.96mm) 5/32""","0.063"" (1.60mm)","0.375"" x 0.313"" (9.53mm x 7.95mm) Rectangular","0.063"" (1.60mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/RLCBSC.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22648.jpg,RPC4914-ND,RLCBSC-6-01,Essentra Components,BRD SPT SNAP LOCK NYLON 6MM,2840,0,"0.48000","0","1","RLCBSC","Active","Snap Lock","Snap Lock","0.236"" (6.00mm)","-","0.126"" (3.20mm)","0.063"" (1.60mm)","0.213"" (5.40mm)","0.031"" (0.80mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/KSLSP.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_KSLSPx-x-01.jpg,RPC4182-ND,KSLSP1-3-01,Essentra Components,BRD SPT SNAP LOCK KEY SLOT 3/16"",2500,0,"0.48000","0","1","KSLSP","Active","Snap Lock","Key Slot","0.188"" (4.78mm) 3/16""","0.502"" (12.75mm)","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.245"" (6.25mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26783.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_BHC-xx-01.jpg,RPC3509-ND,BHC-6-01,Essentra Components,BRD SPT SNAP FIT BARBED 3/8"",2000,0,"0.48000","0","1","BHC","Active","Snap Fit","Barbed Fastener","0.375"" (9.53mm) 3/8""","1.118"" (28.40mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Blind Hole Mating","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/PSE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_26234.jpg,RPC4733-ND,PSE-8M-01,Essentra Components,BRD SPT SNAP LOCK REST MNT 8MM,1990,0,"0.48000","0","1","PSE","Active","Resting Mount","Snap Lock","0.315"" (8.00mm)","0.469"" (11.90mm)","0.165"" (4.20mm)","0.031"" ~ 0.062"" (0.79mm ~ 1.57mm)","-","-","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_26452.jpg,RPC4391-ND,MSPE-8-01,Essentra Components,SUPT POST MINI .25""DIA 1/2"",1886,0,"0.48000","0","1","MSPE","Active","Snap Fit","Snap Lock","0.500"" (12.70mm) 1/2""","0.756"" (19.20mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/RLCBSC.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22648.jpg,RPC4915-ND,RLCBSC-8-01,Essentra Components,BRD SPT SNAP LOCK NYLON 8MM,2899,0,"0.49000","0","1","RLCBSC","Active","Snap Lock","Snap Lock","0.315"" (8.00mm)","-","0.126"" (3.20mm)","0.063"" (1.60mm)","0.213"" (5.40mm)","0.031"" (0.80mm)","Locking, Reverse Mounting","Nylon"
https://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1163110.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_DLCBSAT-x-01.jpg,RPC3879-ND,DLCBSAT-2-01,Essentra Components,CBS DUAL LOCK ARROW/TEARDR 1/8"",1941,0,"0.49000","0","1","DLCBSAT","Active","Snap Lock","Snap Lock","0.125"" (3.18mm) 1/8""","0.503"" (12.78mm)","0.100"" (2.54mm)","0.064"" (1.63mm)","0.125"" (3.18mm) 1/8""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/MSPE.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_26452.jpg,RPC3115-ND,MSPE-2-01,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 1/8"",1817,0,"0.49000","0","1","MSPE","Active","Snap Fit","Snap Lock","0.125"" (3.18mm) 1/8""","0.409"" (10.40mm)","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","0.152"" (3.86mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26806.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_CBS.jpg,RPC3580-ND,CBS-6-19,Essentra Components,BRD SPT SNAP FIT/LOCK NYLON 3/8"",5000,0,"0.50000","0","1","CBS","Active","Snap Fit","Snap Lock","0.375"" (9.53mm) 3/8""","0.972"" (24.70mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.187"" (4.75mm) 3/16""","0.031"" ~ 0.078"" (0.79mm ~ 1.98mm)","Winged","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/KSLSP.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_KSLSPx-x-01.jpg,RPC3091-ND,KSLSP1-6-01,Essentra Components,BRD SPT SNAP LOCK KEY SLOT 3/8"",4999,0,"0.50000","0","1","KSLSP","Active","Snap Lock","Key Slot","0.375"" (9.53mm) 3/8""","0.688"" (17.48mm) 11/16""","0.157"" (3.99mm)","0.062"" (1.57mm) 1/16""","0.245"" (6.25mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/SRS.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_16178.jpg,RPC5191-ND,SRS6-5-01,Essentra Components,BRD SPT SNAP LOCK SCREW MNT 5/16,4799,0,"0.50000","0","1","SRS6","Active","Snap Lock","Screw Mount","0.313"" (7.95mm) 5/16""","0.438"" (11.13mm) 7/16""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","0.232"" (5.90mm)","0.062"" (1.57mm) 1/16""","-","Nylon"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/26788.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_BHL-xx-01.jpg,RPC3519-ND,BHL-8-01,Essentra Components,BRD SPT SNAP LOCK BARBED 1/2"",2999,0,"0.50000","0","1","BHL","Active","Snap Lock","Barbed Fastener","0.500"" (12.70mm) 1/2""","1.244"" (31.60mm)","0.156"" (3.96mm) 5/32""","0.062"" (1.57mm) 1/16""","0.312"" (7.92mm) 5/16""","0.250"" (6.35mm) 1/4""","Blind Hole Mating","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/RLCBSC.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22648.jpg,RPC4910-ND,RLCBSC-10-01,Essentra Components,BRD SPT SNAP LOCK NYLON 10MM,2216,0,"0.50000","0","1","RLCBSC","Active","Snap Lock","Snap Lock","0.394"" (10.00mm)","-","0.126"" (3.20mm)","0.063"" (1.60mm)","0.213"" (5.40mm)","0.031"" (0.80mm)","Locking, Reverse Mounting","Nylon"
http://www.essentracomponents.com.sg/images-line/pdfs/RLCBSC.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22648.jpg,RPC4911-ND,RLCBSC-12-01,Essentra Components,BRD SPT SNAP LOCK NYLON 12MM,1960,0,"0.50000","0","1","RLCBSC","Active","Snap Lock","Snap Lock","0.472"" (12.00mm)","-","0.126"" (3.20mm)","0.063"" (1.60mm)","0.213"" (5.40mm)","0.031"" (0.80mm)","Locking, Reverse Mounting","Nylon"
