Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Screw Size","Head Diameter","Mounting Hole Diameter","Head Height","Material","Color"
http://www.essentracomponents.com.sg/images-line/pdfs/SRSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23490.jpg,SRSG-5D-ND,SRSG-5D,Essentra Components,SELF RETAINING SCREW GRMT NAT,0,0,"0.20542","0","1000","SRSG","Active","#8 or #10 Self Tapping Screw","0.490"" (12.45mm)","0.283"" (7.19mm)","0.625"" (15.88mm) 5/8""","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/SRSG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23490.jpg,SRSG-6D-ND,SRSG-6D,Essentra Components,SELF RETAINING SCREW GRMT NAT,0,0,"0.21116","0","1000","SRSG","Active","#8 or #10 Self Tapping Screw","0.490"" (12.45mm)","0.283"" (7.19mm)","0.687"" (17.45mm) 7/16""","Nylon","Natural"
http://multimedia.3m.com/mws/media/1252185O/e-a-r-g-412-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-412-2.jpg",EAR1127-ND,G-412-2,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,0,0,"0.24077","0","1500","ISODAMP™ C-1000","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252178O/e-a-r-g-461-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-461.jpg",EAR1153-ND,G-461-2,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,0,0,"0.24077","0","1500","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252177O/e-a-r-g-462-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-462.jpg",EAR1160-ND,G-462-3,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL YLW,0,0,"0.24077","0","1500","ISODAMP™ C-1000","Active","-","-","-","-","Thermoplastic","Yellow"
http://multimedia.3m.com/mws/media/1252511O/e-a-r-g-505-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-505.jpg",EAR1181-ND,G-505-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,0,0,"0.24077","0","1500","ISODAMP™ C-1000","Active","-","0.500"" (12.70mm) 1/2""","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Blue"
http://multimedia.3m.com/mws/media/1252510O/e-a-r-g-506-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-506-2.jpg",EAR1186-ND,G-506-2,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,0,0,"0.24077","0","1500","ISODAMP™ C-1000","Active","-","0.460"" (11.68mm)","0.315"" (8.00mm)","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252515O/e-a-r-g-512-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-512-2.jpg",EAR1199-ND,G-512-2,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,0,0,"0.24077","0","1500","ISODAMP™ C-1000","Active","-","0.625"" (15.88mm) 5/8""","0.437"" (11.10mm) 7/16""","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252178O/e-a-r-g-461-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-461.jpg",EAR1257-ND,G-461-V2325,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.24077","0","1500","VersaDamp™ V-2000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252178O/e-a-r-g-461-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-461.jpg",EAR1258-ND,G-461-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.24077","0","1500","VersaDamp™ V-2000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252511O/e-a-r-g-505-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-505.jpg",EAR1262-ND,G-505-V2325,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,0,0,"0.24077","0","1500","VersaDamp™ V-2000","Active","-","0.500"" (12.70mm) 1/2""","0.375"" (9.53mm) 3/8""","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252511O/e-a-r-g-505-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-505.jpg",EAR1263-ND,G-505-V2525,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.24077","0","1500","VersaDamp™ V-2000","Active","-","0.500"" (12.70mm) 1/2""","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252511O/e-a-r-g-505-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-505.jpg",EAR1264-ND,G-505-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.24077","0","1500","VersaDamp™ V-2000","Active","-","0.500"" (12.70mm) 1/2""","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252513O/e-a-r-g-521-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-521.jpg",EAR1270-ND,G-521-V2525,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.24077","0","1500","VersaDamp™ V-2000","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252513O/e-a-r-g-521-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-521.jpg",EAR1271-ND,G-521-V2590,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.24077","0","1500","VersaDamp™ V-2000","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27352.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_TFR-x.jpg,TFR-1-ND,TFR-1,Essentra Components,TOGGLE SCREW GROMMET NAT .031,0,0,"0.24987","0","1000","-","Active","#8 Self Tapping Screw","0.490"" (12.45mm)","0.300"" (7.62mm) Square","0.031"" (0.79mm) 1/32""","Nylon","Natural"
http://multimedia.3m.com/mws/media/1252187O/e-a-r-g-402-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-402.jpg",EAR1103-ND,G-402-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.25280","0","1500","ISODAMP™ C-8000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252186O/e-a-r-g-403-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-403.jpg",EAR1108-ND,G-403-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.25280","0","1500","ISODAMP™ C-8000","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252170O/e-a-r-g-430-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-430.jpg",EAR1147-ND,G-430-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.25280","0","1500","ISODAMP™ C-8000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252169O/e-a-r-g-431-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-431.jpg",EAR1151-ND,G-431-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.25280","0","1500","ISODAMP™ C-8000","Active","-","-","0.560"" (14.22mm)","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252178O/e-a-r-g-461-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-461.jpg",EAR1157-ND,G-461-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.25280","0","1500","ISODAMP™ C-8000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252177O/e-a-r-g-462-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-462-C8012.jpg",EAR1163-ND,G-462-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.25280","0","1500","ISODAMP™ C-8000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252175O/e-a-r-g-502-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-502.jpg",EAR1171-ND,G-502-C8012,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.25280","0","1500","ISODAMP™ C-8000","Active","-","0.500"" (12.70mm) 1/2""","0.338"" (8.58mm)","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252517O/e-a-r-p-415-plug-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_P-415-1.jpg",EAR1224-ND,P-415-1,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLUE,2,0,"0.26000","0","1","ISODAMP™ C-1000","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","-","Thermoplastic","Blue"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/27352.pdf,//media.digikey.com/Renders/Essentra%20Components/MFG_TFR-x.jpg,TFR-3-ND,TFR-3,Essentra Components,TOGGLE SCREW GROMMET NAT .189,0,0,"0.26205","0","1000","-","Active","#8 Self Tapping Screw","0.490"" (12.45mm)","0.300"" (7.62mm) Square","0.189"" (4.80mm)","Nylon","Natural"
http://multimedia.3m.com/mws/media/1252187O/e-a-r-g-402-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-402.jpg",EAR1101-ND,G-402-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPLSTC,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","-"
http://multimedia.3m.com/mws/media/1252181O/e-a-r-g-414-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-414.jpg",EAR1135-ND,G-414-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252169O/e-a-r-g-431-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-431.jpg",EAR1149-ND,G-431-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","-","0.560"" (14.22mm)","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252178O/e-a-r-g-461-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-461.jpg",EAR1155-ND,G-461-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252177O/e-a-r-g-462-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-462-C6050.jpg",EAR1161-ND,G-462-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252176O/e-a-r-g-501-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-501.jpg",EAR1165-ND,G-501-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.500"" (12.70mm) 1/2""","0.360"" (9.14mm)","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252175O/e-a-r-g-502-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-502.jpg",EAR1169-ND,G-502-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.500"" (12.70mm) 1/2""","0.338"" (8.58mm)","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252174O/e-a-r-g-503-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-503.jpg",EAR1174-ND,G-503-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.385"" (9.78mm)","0.244"" (6.20mm)","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252512O/e-a-r-g-504-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-504.jpg",EAR1178-ND,G-504-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.438"" (11.13mm) 7/16""","0.309"" (7.85mm)","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252510O/e-a-r-g-506-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-506.jpg",EAR1187-ND,G-506-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.460"" (11.68mm)","0.315"" (8.00mm)","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252509O/e-a-r-g-507-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/G-507-C6050.jpg",EAR1191-ND,G-507-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","-","-","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252515O/e-a-r-g-512-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-512.jpg",EAR1200-ND,G-512-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.625"" (15.88mm) 5/8""","0.437"" (11.10mm) 7/16""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252513O/e-a-r-g-521-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-521.jpg",EAR1208-ND,G-521-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252517O/e-a-r-p-415-plug-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_P-415-C6050.jpg",EAR1225-ND,P-415-C6050,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,0,0,"0.26545","0","1500","ISODAMP™ C-6000","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","-","Thermoplastic","Black"
http://multimedia.3m.com/mws/media/1252186O/e-a-r-g-403-grommet-print.pdf,-,G-403-SL20300-ND,G-403-SL20300,"3M - Aearo Technologies, LLC",G-403-SL20300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252186O/e-a-r-g-403-grommet-print.pdf,-,G-403-SL50300-ND,G-403-SL50300,"3M - Aearo Technologies, LLC",G-403-SL50300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252186O/e-a-r-g-403-grommet-print.pdf,-,G-403-SL60300-ND,G-403-SL60300,"3M - Aearo Technologies, LLC",G-403-SL60300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.625"" (15.88mm) 5/8""","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,-,G-410-SL20300-ND,G-410-SL20300,"3M - Aearo Technologies, LLC",G-410-SL20300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,-,G-410-SL50300-ND,G-410-SL50300,"3M - Aearo Technologies, LLC",G-410-SL50300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252184O/e-a-r-g-410-grommet-print.pdf,-,G-410-SL60300-ND,G-410-SL60300,"3M - Aearo Technologies, LLC",G-410-SL60300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.377"" (9.58mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252173O/e-a-r-g-411-grommet-print.pdf,-,G-411-SL20300-ND,G-411-SL20300,"3M - Aearo Technologies, LLC",G-411-SL20300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.323"" (8.20mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252173O/e-a-r-g-411-grommet-print.pdf,-,G-411-SL50300-ND,G-411-SL50300,"3M - Aearo Technologies, LLC",G-411-SL50300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.323"" (8.20mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252173O/e-a-r-g-411-grommet-print.pdf,-,G-411-SL60300-ND,G-411-SL60300,"3M - Aearo Technologies, LLC",G-411-SL60300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.323"" (8.20mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252185O/e-a-r-g-412-grommet-print.pdf,-,G-412-SL20300-ND,G-412-SL20300,"3M - Aearo Technologies, LLC",G-412-SL20300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252185O/e-a-r-g-412-grommet-print.pdf,-,G-412-SL50300-ND,G-412-SL50300,"3M - Aearo Technologies, LLC",G-412-SL50300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252185O/e-a-r-g-412-grommet-print.pdf,-,G-412-SL60300-ND,G-412-SL60300,"3M - Aearo Technologies, LLC",G-412-SL60300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.379"" (9.63mm)","0.250"" (6.35mm) 1/4""","0.230"" (5.84mm)","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252181O/e-a-r-g-414-grommet-print.pdf,-,G-414-SL20300-ND,G-414-SL20300,"3M - Aearo Technologies, LLC",G-414-SL20300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252181O/e-a-r-g-414-grommet-print.pdf,-,G-414-SL50300-ND,G-414-SL50300,"3M - Aearo Technologies, LLC",G-414-SL50300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252181O/e-a-r-g-414-grommet-print.pdf,-,G-414-SL60300-ND,G-414-SL60300,"3M - Aearo Technologies, LLC",G-414-SL60300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","0.313"" (7.95mm) 5/16""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252520O/e-a-r-g-601-grommet-print.pdf,-,G-601-SL20300-ND,G-601-SL20300,"3M - Aearo Technologies, LLC",G-601-SL20300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.750"" (19.05mm) 3/4""","0.560"" (14.22mm)","0.375"" (9.53mm) 3/8""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252520O/e-a-r-g-601-grommet-print.pdf,-,G-601-SL50300-ND,G-601-SL50300,"3M - Aearo Technologies, LLC",G-601-SL50300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.750"" (19.05mm) 3/4""","0.560"" (14.22mm)","0.375"" (9.53mm) 3/8""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252520O/e-a-r-g-601-grommet-print.pdf,-,G-601-SL60300-ND,G-601-SL60300,"3M - Aearo Technologies, LLC",G-601-SL60300 GROMMET,0,0,"0.27873","0","1500","ISOLOSS™ SL","Active","-","0.750"" (19.05mm) 3/4""","0.560"" (14.22mm)","0.375"" (9.53mm) 3/8""","Synthetic Rubber","Black"
http://multimedia.3m.com/mws/media/1252187O/e-a-r-g-402-grommet-print.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_G-402.jpg",EAR1241-ND,G-402-V2575,"3M - Aearo Technologies, LLC",SCREW GROMMET THRMPL BLK,31,0,"0.34000","0","1","VersaDamp™ V-2000","Active","-","0.563"" (14.30mm)","0.375"" (9.53mm) 3/8""","-","Thermoplastic","Black"
https://earglobal.com/media/2778/standard-bushing-b-531.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-531.JPG",B-531-V2325-ND,B-531-V2325,"3M - Aearo Technologies, LLC",B-531-V2325 BUSHING 1=500PCS,0,0,"121.98750","0","8","VersaDamp™ V-2000","Active","-","0.500"" (12.70mm) 1/2""","0.360"" (9.14mm)","0.055"" (1.40mm)","Thermoplastic","-"
https://earglobal.com/media/2778/standard-bushing-b-531.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-531.JPG",B-531-V2525-ND,B-531-V2525,"3M - Aearo Technologies, LLC",B-531-V2525 BUSHING 1=500PCS,0,0,"121.98750","0","8","VersaDamp™ V-2000","Active","-","0.500"" (12.70mm) 1/2""","0.360"" (9.14mm)","0.055"" (1.40mm)","Thermoplastic","-"
https://earglobal.com/media/2778/standard-bushing-b-531.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-531.JPG",B-531-V2775-ND,B-531-V2775,"3M - Aearo Technologies, LLC",B-531-V2775 BUSHING 1=500PCS,0,0,"121.98750","0","8","VersaDamp™ V-2000","Active","-","0.500"" (12.70mm) 1/2""","0.360"" (9.14mm)","0.055"" (1.40mm)","Thermoplastic","-"
https://earglobal.com/media/2775/standard-bushing-b-435.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-435.JPG",B-435-V2325-ND,B-435-V2325,"3M - Aearo Technologies, LLC",B-435-V2325 BUSHING 1=200PCS,0,0,"132.09600","0","5","VersaDamp™ V-2000","Active","-","1.000"" (25.40mm) 1""","0.500"" (12.70mm) 1/2""","0.516"" (13.11mm)","Thermoplastic","-"
https://earglobal.com/media/2898/standard-grommet-r-445.pdf,-,R-445-V2325-ND,R-445-V2325,"3M - Aearo Technologies, LLC",R-445-V2325 RING 1=200PCS,0,0,"132.09600","0","5","VersaDamp™ V-2000","Active","-","1.000"" (25.40mm) 1""","-","0.520"" (13.21mm)","Thermoplastic","-"
https://earglobal.com/media/2898/standard-grommet-r-445.pdf,-,R-445-V2525-ND,R-445-V2525,"3M - Aearo Technologies, LLC",R-445-V2525 RING 1=200PCS,0,0,"132.09600","0","5","VersaDamp™ V-2000","Active","-","1.000"" (25.40mm) 1""","-","0.520"" (13.21mm)","Thermoplastic","-"
https://earglobal.com/media/2898/standard-grommet-r-445.pdf,-,R-445-V2550-ND,R-445-V2550,"3M - Aearo Technologies, LLC",R-445-V2550 RING 1=200PCS,0,0,"132.09600","0","5","VersaDamp™ V-2000","Active","-","1.000"" (25.40mm) 1""","-","0.520"" (13.21mm)","Thermoplastic","-"
https://earglobal.com/media/2898/standard-grommet-r-445.pdf,-,R-445-V2750-ND,R-445-V2750,"3M - Aearo Technologies, LLC",R-445-V2750 RING 1=200PCS,0,0,"132.09600","0","5","VersaDamp™ V-2000","Active","-","1.000"" (25.40mm) 1""","-","0.520"" (13.21mm)","Thermoplastic","-"
https://earglobal.com/media/2772/standard-bushing-b-434.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-434.JPG",B-434-V2375-ND,B-434-V2375,"3M - Aearo Technologies, LLC",B-434-V2375 BUSHING 1=500PCS,0,0,"235.63667","0","6","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
https://earglobal.com/media/2772/standard-bushing-b-434.pdf,"//media.digikey.com/Photos/Aearo-Technologies,-LLC/MFG_B-434.JPG",B-434-V2525-ND,B-434-V2525,"3M - Aearo Technologies, LLC",B-434-V2525 BUSHING 1=500PCS,0,0,"235.63667","0","6","VersaDamp™ V-2000","Active","-","0.813"" (20.65mm)","0.500"" (12.70mm) 1/2""","0.250"" (6.35mm) 1/4""","Thermoplastic","-"
