Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Features","For Use With/Related Products","Size / Dimension","Color","Material"
https://www.hammfg.com/files/parts/pdf/1590ZGRP233.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590ZGRP233PL.jpg,HM3857-ND,1590ZGRP233PL,Hammond Manufacturing,PANEL INNER STEEL 7.2X9.2,29,35,"10.49000","0","1","1590ZGRP","Active","Panel, Inner","-","1590ZGRP233","7.165"" L x 9.213"" W (181.99mm x 234.01mm)","Unpainted","Metal, Steel"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM2948-ND,1455LBTBU,Hammond Manufacturing,BEZEL OPEN PLASTIC BLUE 2/PACK,50,58,"10.60000","0","1","1455","Active","Bezel","-","1455L Series","4.178"" L x 1.324"" W x 0.354"" H (106.12mm x 33.63mm x 8.99mm)","Translucent - Blue","Plastic, Polycarbonate"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455-Series-BLACK.jpg,HM2868-ND,1455CBTBU,Hammond Manufacturing,BEZEL OPEN PLASTIC BLUE 2/PACK,50,12,"10.60000","0","1","1455","Active","Bezel","-","1455C Series","2.131"" L x 1.029"" W x 0.354"" H (54.13mm x 26.14mm x 8.99mm)","Translucent - Blue","Plastic, Polycarbonate"
https://www.hammfg.com/files/parts/pdf/14A0909.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14A0503.jpg,HM3299-ND,14A0909,Hammond Manufacturing,ALUMINUM INNER PANEL,50,50,"10.62000","0","1","14A","Active","Panel, Inner","-","1414, EJ, PJ Series","8.750"" L x 8.880"" W x 0.080"" H (222.25mm x 225.55mm x 2.03mm)","Unpainted","Metal, Aluminum"
https://www.hammfg.com/files/parts/pdf/14A1111.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14A0503.jpg,HM3301-ND,14A1111,Hammond Manufacturing,ALUMINUM INNER PANEL,37,20,"10.66000","0","1","14A","Active","Panel, Inner","-","1414, EJ, PJ Series","10.750"" L x 10.880"" W x 0.080"" H (273.05mm x 276.35mm x 2.03mm)","Unpainted","Metal, Aluminum"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2690-ND,1434-1210,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,40,0,"11.32000","0","1","1434","Active","Cover, Lid","-","1444 Series","10.000"" L x 12.000"" W x 0.051"" H (254.00mm x 304.80mm x 1.30mm)","Unpainted","Metal, Aluminum"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2703-ND,1434-176,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,35,15,"11.32000","0","1","1434","Active","Cover, Lid","-","1444 Series","6.000"" L x 17.000"" W x 0.051"" H (152.40mm x 431.80mm x 1.30mm)","Unpainted","Metal, Aluminum"
https://www.hammfg.com/electrical/products/accessories/14p.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14R0503.jpg,HM3312-ND,14R1111,Hammond Manufacturing,PANEL INNER STL 10.75X10.88"" WHT,29,530,"11.54000","0","1","14R","Active","Panel, Inner","-","1414, EJ, PJ Series","10.750"" L x 10.880"" W (273.05mm x 276.35mm)","White","Metal, Steel"
https://www.hammfg.com/files/parts/pdf/14A1307.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14A0503.jpg,HM3302-ND,14A1307,Hammond Manufacturing,ALUMINUM INNER PANEL,38,23,"11.65000","0","1","14A","Active","Panel, Inner","-","1414, EJ, PJ Series","12.750"" L x 6.880"" W x 0.080"" H (323.85mm x 174.75mm x 2.03mm)","Unpainted","Metal, Aluminum"
http://www.hammondmfg.com/pdf/1444-1783.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2705-ND,1434-178,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,39,32,"11.84000","0","1","1434","Active","Cover, Lid","-","1444 Series","8.000"" L x 17.000"" W x 0.051"" H (203.20mm x 431.80mm x 1.30mm)","Unpainted","Metal, Aluminum"
http://www.hammondmfg.com/pdf/1593D.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1593DIR10.jpg,HM887-ND,1593DIR10,Hammond Manufacturing,PANEL REPLCMNT FOR 1593D 10PC,48,419,"12.02000","0","1","1593","Active","Panel, End","-","1593D Series","1.142"" L x 0.787"" W x 0.067"" H (29.01mm x 19.99mm x 1.70mm)","Infra-Red","Plastic, Non Specified"
-,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591FEBK.JPG,HM3897-ND,1591F3BK-10,Hammond Manufacturing,FLANGE ABS 1.0X4.5X0.1 BLACK,40,80,"12.02000","0","1","1591","Active","Flange Kit","Flame Retardant","1591 E,U,V Series","1.000"" L x 4.500"" W x 0.100"" H (25.40mm x 114.30mm x 2.54mm)","Black","Plastic, ABS"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2695439,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2695439.jpg,277-16699-ND,2695439,Phoenix Contact,ME 6 2 TBUS-2 1 5/5-ST-3 81 GY,27,190,"12.22000","0","1","ME","Active","Housing","Positions - 5","ME Series","0.244"" W (6.20mm)","Gray","Plastic, Non Specified"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3007-ND,1455PPLTRD,Hammond Manufacturing,BEZEL SOLID PLASTIC RED 2/PACK,50,0,"12.35000","0","1","1455","Active","Bezel","-","1455P Series","5.079"" L x 1.344"" W x 0.413"" H (129.01mm x 34.14mm x 10.49mm)","Translucent - Red","Plastic, Polycarbonate"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3030-ND,1455QPLTRD,Hammond Manufacturing,BEZEL SOLID PLASTIC RED 2/PACK,50,0,"12.35000","0","1","1455","Active","Bezel","-","1455Q Series","5.079"" L x 2.170"" W x 0.413"" H (129.01mm x 55.12mm x 10.49mm)","Translucent - Red","Plastic, Polycarbonate"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3070-ND,1455TBTRD,Hammond Manufacturing,BEZEL OPEN PLASTIC RED 2/PACK,49,2,"12.35000","0","1","1455","Active","Bezel","-","1455T Series","6.673"" L x 2.190"" W x 0.453"" H (169.49mm x 55.63mm x 11.51mm)","Translucent - Red","Plastic, Polycarbonate"
http://www.hammondmfg.com/pdf/1441-26.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Gray.jpg,HM2675-ND,1431-26,Hammond Manufacturing,COVER FOR CHASSIS 16X8"" GRY,39,25,"13.01000","0","1","1431","Active","Cover, Lid","-","1441 Series","16.000"" L x 8.000"" W x 0.032"" H (406.40mm x 203.20mm x 0.81mm)","Gray","Metal, Steel"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1155890000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1155890000.JPG,281-7637-ND,1155890000,Weidmüller,SR-SMD 4.50/05/90LF 1.5AU BK,78,0,"13.38000","0","1","Omnimate","Active","Housing","Poles - 5","CH20M Housing System","0.945"" L x 0.642"" W x 0.232"" H (24.00mm x 16.30mm x 5.90mm)","Black","Plastic, Non Specified"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1155840000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1155840000.JPG,281-7635-ND,1155840000,Weidmüller,SR-SMD 4.50/05/90 AU BK BX,76,0,"13.38000","0","1","Omnimate","Active","Housing","Poles - 5","CH20M Housing System","0.945"" L x 0.642"" W x 0.232"" H (24.00mm x 16.30mm x 5.90mm)","Black","Plastic, Non Specified"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1155870000_DS.pdf,-,281-7636-ND,1155870000,Weidmüller,SR-SMD 4.50/05/90LF 1.5AU BK,72,144,"13.38000","0","1","Omnimate","Active","Housing","Poles - 5","CH20M Housing System","0.945"" L x 0.642"" W x 0.232"" H (24.00mm x 16.30mm x 5.90mm)","Black","Plastic, Non Specified"
https://www.hammfg.com/files/parts/pdf/1590ZGRP243.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590ZGRP243PL.jpg,HM3859-ND,1590ZGRP243PL,Hammond Manufacturing,PANEL INNER STEEL 15X9.1,31,88,"13.61000","0","1","1590ZGRP","Active","Panel, Inner","-","1590ZGRP243","15.039"" L x 9.134"" W (381.99mm x 232.00mm)","Unpainted","Metal, Steel"
https://www.hammfg.com/electrical/products/accessories/ep.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_EP1212.jpg,HM5413-ND,EP1212,Hammond Manufacturing,PANEL STEEL 10.2X10.2"" WHT,40,235,"13.70000","0","1","EP","Active","Panel, Inner","-","Eclipse Series","10.200"" L x 10.200"" W (259.08mm x 259.08mm)","White","Metal, Steel"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2697-ND,1434-159,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,28,23,"14.93000","0","1","1434","Active","Cover, Lid","-","1444 Series","9.000"" L x 15.000"" W x 0.051"" H (228.60mm x 381.00mm x 1.30mm)","Unpainted","Metal, Aluminum"
http://www.wakefield-vette.com/Portals/0/PMC%20Bezel/PMC%20FMC%20Bezel%20Front%20Panel%20Wakefield%20Vette%20Data%20Sheet.pdf,//media.digikey.com/Photos/Wakefield%20Photos/MFG_PMC-BEZEL-KIT-01.jpg,345-1559-ND,PMC-BEZEL-KIT-01,Wakefield-Vette,ALUMINUM PMC BEZEL KIT (1050056-,43,0,"16.54000","0","1","-","Active","Bezel","-","-","0.659"" L x 0.500"" W x 2.913"" H (16.75mm x 12.70mm x 74.00mm)","-","Aluminum"
http://www.parker.com/literature/Chomerics/Parker%20Chomerics%20PREMIER-ATCA%20Faceplates.pdf,-,1944-1169-ND,ATCA-N-A240,Parker Chomerics,ATCA FACEPLATE ONLY,80,0,"16.67000","0","1","-","Active","Faceplate","-","-","-","-","Plastic, Thermoplastic"
http://www.hammondmfg.com/pdf/1441-34.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Black.jpg,HM2680-ND,1431-34BK3,Hammond Manufacturing,COVER FOR CHASSIS 17X12"" BLK,29,15,"17.03000","0","1","1431","Active","Cover, Lid","-","1441 Series","17.000"" L x 12.000"" W x 0.040"" H (431.80mm x 304.80mm x 1.02mm)","Black","Metal, Steel"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455-Series-BLACK.jpg,HM2887-ND,1455JAL-10,Hammond Manufacturing,END PANEL ALUMINUM CLEAR 10/PACK,25,17,"17.63000","0","1","1455","Active","Panel, End","-","1455J Series","3.071"" L x 1.063"" W x 0.059"" H (78.00mm x 27.00mm x 1.50mm)","Clear","Metal, Aluminum"
http://www.hammondmfg.com/pdf/HWCHAS1310AL.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_HW1310BKPL.jpg,HM5507-ND,HW1310BKPL,Hammond Manufacturing,BOTTOM PANEL FOR HWCHAS SERIES,21,29,"17.68000","0","1","HWCHAS","Active","Panel, Bottom","-","HWCHAS1310","11.732"" L x 8.740"" W (298.00mm x 222.00mm)","Black","Metal, Aluminum"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-1715.jpg,HM2701-ND,1434-1715,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,6,26,"18.04000","0","1","1434","Active","Cover, Lid","-","1444 Series","15.000"" L x 17.000"" W x 0.051"" H (381.00mm x 431.80mm x 1.30mm)","Unpainted","Metal, Aluminum"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2230004,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2230004.jpg,277-16237-ND,2230004,Phoenix Contact,"FACEPLATE, COLOR: BLACK, WIDTH:",33,490,"18.39000","0","1","ECS","Active","Faceplate","Blank","PCB","-","Black","Polycarbonate (PC)"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455KFBK.jpg,HM2913-ND,1455KAL-10,Hammond Manufacturing,END PANEL ALUMINUM CLEAR 10/PACK,13,11,"18.53000","0","1","1455","Active","Panel, End","-","1455K Series","3.068"" L x 1.690"" W x 0.059"" H (77.93mm x 42.93mm x 1.50mm)","Clear","Metal, Aluminum"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM2950-ND,1455LBY-10,Hammond Manufacturing,BEZEL OPEN PLAS YELLOW 10/PACK,37,16,"18.80000","0","1","1455","Active","Bezel","-","1455L Series","4.178"" L x 1.324"" W x 0.354"" H (106.12mm x 33.63mm x 8.99mm)","Yellow","Plastic, ABS"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455-Series-BLACK.jpg,HM2891-ND,1455JBBK-10,Hammond Manufacturing,BEZEL OPEN PLASTIC BLACK 10/PACK,37,71,"18.80000","0","1","1455","Active","Bezel","-","1455J Series","3.194"" L x 1.186"" W x 0.354"" H (81.13mm x 30.12mm x 8.99mm)","Black","Plastic, ABS"
http://www.hammondmfg.com/pdf/1441-38.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1431-Gray.jpg,HM2682-ND,1431-38,Hammond Manufacturing,COVER FOR CHASSIS 17X14"" GRY,19,33,"18.92000","0","1","1431","Active","Cover, Lid","-","1441 Series","17.000"" L x 14.000"" W x 0.040"" H (431.80mm x 355.60mm x 1.02mm)","Gray","Metal, Steel"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455NAL-10.jpg,HM2959-ND,1455NAL-10,Hammond Manufacturing,END PANEL ALUMINUM CLEAR 10/PACK,9,12,"19.33000","0","1","1455","Active","Panel, End","-","1455N Series","4.055"" L x 2.087"" W x 0.059"" H (103.00mm x 53.01mm x 1.50mm)","Clear","Metal, Aluminum"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM2995-ND,1455PAL-10,Hammond Manufacturing,END PANEL ALUMINUM CLEAR 10/PACK,11,13,"19.50000","0","1","1455","Active","Panel, End","-","1455P Series","4.933"" L x 1.198"" W x 0.059"" H (125.30mm x 30.43mm x 1.50mm)","Clear","Metal, Aluminum"
https://www.hammfg.com/electrical/products/accessories/14p.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_14A0503.jpg,HM3304-ND,14A1513,Hammond Manufacturing,PANEL INNER ALMNM 14.75X12.88"",13,123,"19.86000","0","1","14A","Active","Panel, Inner","-","1414, EJ, PJ Series","14.750"" L x 12.880"" W x 0.080"" H (374.65mm x 327.15mm x 2.03mm)","Unpainted","Metal, Aluminum"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/1444,%201435%20Series_WEB.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1434-4535.JPG,HM2702-ND,1434-1717,Hammond Manufacturing,BOTTOM PLATE FOR ALUM CHASSIS,15,26,"20.03000","0","1","1434","Active","Cover, Lid","-","1444 Series","17.000"" L x 17.000"" W x 0.051"" H (431.80mm x 431.80mm x 1.30mm)","Unpainted","Metal, Aluminum"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM2970-ND,1455NBY-10,Hammond Manufacturing,BEZEL OPEN PLAS YELLOW 10/PACK,40,3,"20.05000","0","1","1455","Active","Bezel","-","1455N Series","4.178"" L x 2.210"" W x 0.354"" H (106.12mm x 56.13mm x 8.99mm)","Yellow","Plastic, ABS"
//media.digikey.com/pdf/Data%20Sheets/BUD%20Industries%20PDFs/NBX_Series.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-32926-PL.JPG,377-2828-ND,NBX-32926-PL,Bud Industries,PANEL PLASTIC 14.25X10.43X.15"",40,14,"20.10000","0","1","NBF","Active","Panel, Inner","-","NBF Series","14.250"" L x 10.430"" W x 0.150"" H (361.95mm x 264.92mm x 3.81mm)","Natural","Plastic, ABS"
http://www.budind.com/pdf/hb10988.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-10988.jpg,377-2819-ND,NBX-10988,Bud Industries,PANEL INTERNAL 9.06 X 12.99"",43,70,"20.60000","0","1","NB","Active","Panel, Inner","-","NBB Series","12.990"" L x 9.060"" W x 0.078"" H (329.95mm x 230.12mm x 1.98mm)","Unpainted","Metal, Steel"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455-Series-BLACK.jpg,HM1718-ND,1455CALBK-10,Hammond Manufacturing,END PANEL ALUMINUM BLACK 10/PACK,88,31,"20.67000","0","1","1455","Active","Panel, End","-","1455C Series","2.123"" L x 0.903"" W x 0.059"" H (53.92mm x 22.94mm x 1.50mm)","Black","Metal, Aluminum"
https://www.hammfg.com/files/parts/pdf/1590ZGRP263.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1590ZGRP263PL.jpg,HM3861-ND,1590ZGRP263PL,Hammond Manufacturing,PANEL INNER STEEL 23X9.2,16,63,"20.76000","0","1","1590ZGRP","Active","Panel, Inner","-","1590ZGRP263","23.031"" L x 9.213"" W (584.99mm x 234.01mm)","Unpainted","Metal, Steel"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-58101300xx.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810130041.JPG,116-1113-ND,5810130042,Cinch Connectivity Solutions,MODICE SMALL ENCL WITH 1 HS,28,0,"21.02000","0","1","ModICE® SE","Active","Enclosure","IP67/69K, 1 Heat Sink","ModICE™ Series","6.030"" L x 5.300"" W x 2.060"" H (153.16mm x 134.62mm x 52.32mm)","Black","Polymer, Glass Filled"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2709655.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2709655.jpg,277-17299-ND,2709655,Phoenix Contact,TERM HOUSING,13,7,"21.31000","0","1","ME","Active","Base","Positions - 8, 32","45mm Wide Housing","3.898"" L x 1.772"" W x 4.508"" H (99.00mm x 45.00mm x 114.50mm)","Gray","Plastic, Polyamide"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2909361,//media.digikey.com/photos/Phoenix%20Photos/2909361.JPG,277-9448-ND,2909361,Phoenix Contact,HOUSING LOWER DIN RAIL,8,6,"21.31000","0","1","ME","Active","Base","Positions - 8","45mm Wide Housing","3.898"" L x 1.772"" W x 4.508"" H (99.00mm x 45.00mm x 114.50mm)","Green","Plastic, Polyamide"
http://www.budind.com/pdf/hb10980.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/NBX-10987.jpg,377-2820-ND,NBX-10990,Bud Industries,PANEL INTERNAL 13.1"" X 17.6"",16,101,"21.50000","0","1","NB","Active","Panel, Inner","-","NBB, NBE Series","17.600"" L x 13.100"" W x 0.062"" H (447.04mm x 332.74mm x 1.57mm)","Unpainted","Metal, Steel"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1455JALBK-10.jpg,HM2888-ND,1455JALBK-10,Hammond Manufacturing,END PANEL ALUMINUM BLACK 10/PACK,16,4,"22.03000","0","1","1455","Active","Panel, End","-","1455J Series","3.071"" L x 1.063"" W x 0.059"" H (78.00mm x 27.00mm x 1.50mm)","Black","Metal, Aluminum"
http://www.hammondmfg.com/pdf/1455D601.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1455DALBK-10.JPG,HM1346-ND,1455DALBK-10,Hammond Manufacturing,END PANEL ALUMINUM BLACK 10/PACK,19,5,"22.05000","0","1","1455","Active","Panel, End","-","1455D Series","1.670"" L x 0.903"" W x 0.064"" H (42.43mm x 22.93mm x 1.63mm)","Black","Metal, Aluminum"
http://www.hammondmfg.com/pdf/1455D601.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455-Series-BLACK.jpg,HM2885-ND,1455DALBU-10,Hammond Manufacturing,END PANEL ALUM BLUE 10/PACK,13,0,"22.05000","0","1","1455","Active","Panel, End","-","1455D Series","1.670"" L x 0.903"" W x 0.064"" H (42.43mm x 22.93mm x 1.63mm)","Blue","Metal, Aluminum"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM2941-ND,1455LALBK-10,Hammond Manufacturing,END PANEL ALUMINUM BLACK 10/PACK,9,5,"22.37000","0","1","1455","Active","Panel, End","-","1455L Series","4.055"" L x 1.201"" W x 0.059"" H (103.00mm x 30.51mm x 1.50mm)","Black","Metal, Aluminum"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-58101300xx.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810130041.JPG,116-1112-ND,5810130041,Cinch Connectivity Solutions,MODICE SMALL ENCL WITH 2 HS,40,0,"22.88000","0","1","ModICE® SE","Active","Enclosure","IP67/69K, 2 Heat Sinks","ModICE™ Series","6.030"" L x 5.300"" W x 2.060"" H (153.16mm x 134.62mm x 52.32mm)","Black","Polymer, Glass Filled"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1455KFBK.jpg,HM2914-ND,1455KALBK-10,Hammond Manufacturing,END PANEL ALUMINUM BLACK 10/PACK,13,5,"23.17000","0","1","1455","Active","Panel, End","-","1455K Series","3.068"" L x 1.690"" W x 0.059"" H (77.93mm x 42.93mm x 1.50mm)","Black","Metal, Aluminum"
-,-,HM5734-ND,RM1913BKVP,Hammond Manufacturing,RACK CHASSIS ALUM,10,6,"24.89000","0","1","RM","Active","Panel, Bottom","-","RM Series","-","Black","Metal, Aluminum"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1455TAL-10.jpg,HM3059-ND,1455TAL-10,Hammond Manufacturing,END PANEL ALUMINUM CLEAR 10/PACK,29,15,"25.36000","0","1","1455","Active","Panel, End","-","1455T Series","6.496"" L x 2.013"" W x 0.059"" H (165.00mm x 51.13mm x 1.50mm)","Clear","Metal, Aluminum"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-581016003x.pdf,-,116-1134-ND,5810160031,Cinch Connectivity Solutions,MODICE LARGE ENCL WITH 2 HS,18,0,"25.65000","0","1","ModICE® LE","Active","Enclosure","IP67/69K, 2 Heat Sinks","ModICE™ Series","7.450"" L x 6.800"" W x 2.210"" H (189.23mm x 172.72mm x 56.13mm)","Black","Polymer, Glass Filled"
https://belfuse.com/resources/drawings/cinchconnectivitysolutions/modice/dr-ccs-ice-581016003x.pdf,//media.digikey.com/Photos/Cinch%20Connectivity%20Solutions%20Johnson/5810160039.jpg,116-1137-ND,5810160039,Cinch Connectivity Solutions,MODICE LARGE ENCL W/O HS,68,0,"25.74000","0","1","ModICE® LE","Active","Enclosure","IP67/69K, Vented","ModICE™ Series","7.450"" L x 6.800"" W x 2.210"" H (189.23mm x 172.72mm x 56.13mm)","Black","Polymer, Glass Filled"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2230007,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2230007.jpg,277-16240-ND,2230007,Phoenix Contact,"FACEPLATE, COLOR: BLACK, WIDTH:",7,380,"26.13000","0","1","ECS","Active","Faceplate","Cable Gland","PCB","-","Black","Polycarbonate (PC)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2230011,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2230011.jpg,277-16244-ND,2230011,Phoenix Contact,"FACEPLATE, COLOR: BLACK, WIDTH:",10,285,"26.42000","0","1","ECS","Active","Faceplate","Cable Gland","PCB","-","Black","Polycarbonate (PC)"
http://www.hammondmfg.com/pdf/1593N.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1593NIR10.jpg,HM965-ND,1593NIR10,Hammond Manufacturing,PANEL REPLCMNT FOR 1593N 10PC,50,19,"26.44000","0","1","1593","Active","Panel, End","-","1593N Series","2.707"" L x 0.781"" W x 0.059"" H (68.76mm x 19.84mm x 1.50mm)","Infra-Red","Plastic, Non Specified"
-,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1481WDH1418.jpg,HM3014-ND,1455QALBK-10,Hammond Manufacturing,END PANEL ALUMINUM BLACK 10/PACK,9,13,"26.57000","0","1","1455","Active","Panel, End","-","1455Q Series","4.913"" L x 2.004"" W x 0.057"" H (124.79mm x 50.90mm x 1.45mm)","Black","Metal, Aluminum"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/ECS_Datasheet.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1050386.JPG,277-18460-ND,1050386,Phoenix Contact,ECS FACEPLATE,10,400,"27.25000","0","1","ECS","Active","Faceplate","-","PCB","-","Gray","Polycarbonate (PC)"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=2230009,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2230009.jpg,277-16242-ND,2230009,Phoenix Contact,"FACEPLATE, COLOR: BLACK, WIDTH:",10,305,"27.55000","0","1","ECS","Active","Faceplate","M12 Nut (1)","PCB","-","Black","Polycarbonate (PC)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/ECS_Datasheet.pdf,//media.digikey.com/Photos/Phoenix%20Photos/1050382.JPG,277-18463-ND,1050382,Phoenix Contact,ECS FACEPLATE,9,140,"27.75000","0","1","ECS","Active","Faceplate","-","PCB","-","Gray","Polycarbonate (PC)"
https://www.hammfg.com/files/parts/pdf/RM1922BKSP.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RM1922BKSP.jpg,HM1684-ND,RM1922BKSP,Hammond Manufacturing,RM SERIES 19X22 SOLID TOP/BOTTOM,7,5,"28.02000","0","1","RM","Active","Panel, Bottom","-","RM Series","21.441"" L x 16.291"" W (544.60mm x 413.79mm)","Black","Metal, Aluminum"
