Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Height","Length - Center to Center","Thread/Screw/Hole Size","Material","Mounting Type"
https://cadlinks.rafhdwe.com/dk2d/8216-2520-a/,//media.digikey.com/photos/RAF%20Electronic%20Hardware/8216-2520-A-24.JPG,1772-3414-ND,8216-2520-A-24,RAF Electronic Hardware,3/8 OD X 4.00 LG X 1-5/16 HT,20,0,"34.99000","0","1","-","Active","Instrumentation","1.313"" (33.34mm)","4.000"" (101.60mm)","1/4""-20","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8232-1032-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8232-1032-A-24.JPG,1772-1502-ND,8232-1032-A-24,RAF Electronic Hardware,3/8 OD X 4.00 LG X 1-3/4 HT,20,0,"36.27000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","4.000"" (101.60mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8234-832-ss/,-,1772-3345-ND,8234-832-SS-20,RAF Electronic Hardware,ROUND HANDLE TAP PRIMARY,20,0,"36.62000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","4.500"" (114.30mm)","#8-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8371-1032-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8371-1032-SS-20.JPG,1772-3264-ND,8371-1032-SS-20,RAF Electronic Hardware,5/8 X 9/32 OV X 4-9/16 LG X 1-1/,20,0,"38.53000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.563"" (115.89mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8432-1032-ss/,-,1772-2957-ND,8432-1032-SS-20,RAF Electronic Hardware,5/16 OD X 4-1/2 LG X 1-13/16 HT,23,0,"38.83000","0","1","-","Active","Instrumentation","1.813"" (46.04mm)","4.500"" (114.30mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8381-1032-ss/,-,1772-3169-ND,8381-1032-SS-20,RAF Electronic Hardware,5/8 X 9/32 OV X 5.00 LG X 1-3/4,20,0,"40.93000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","5.000"" (127.00mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8310-1032-ss/,-,1772-2913-ND,8310-1032-SS,RAF Electronic Hardware,3/8 OD X 4.00 LG X 2.00 HT,24,18,"41.01000","0","1","-","Active","Instrumentation","2.000"" (50.80mm)","4.000"" (101.60mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8314-1032-a/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8314-1032-A-24.jpg,1772-3161-ND,8314-1032-A-24,RAF Electronic Hardware,3/8 OD X 5.00 LG X 2.00 HT,20,0,"41.10000","0","1","-","Active","Instrumentation","2.000"" (50.80mm)","5.000"" (127.00mm)","#10-32","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8286-1032-ss/,-,1772-3968-ND,8286-1032-SS-20,RAF Electronic Hardware,5/16 OD X 4.00 LG X 1-1/2 HT,10,0,"43.73000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.000"" (101.60mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8290-1032-ss/,-,1772-3920-ND,8290-1032-SS-20,RAF Electronic Hardware,5/16 RD OFFSET TAP SECONDARY,10,0,"46.47000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","5.000"" (127.00mm)","#10-32","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8691-2528-ss/,-,1772-2544-ND,8691-2528-SS-20,RAF Electronic Hardware,1/4OD X 4.00 LG X 1.430 HT,30,0,"52.08000","0","1","-","Active","Instrumentation","1.430"" (36.32mm)","4.000"" (101.60mm)","1/4""-28","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/m6352-5008-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/M6352-5008-SS.jpg,1772-2589-ND,M6352-5008-SS,RAF Electronic Hardware,16MM X 7MM OVAL X 178MM LG X 44M,25,4,"52.93000","0","1","-","Active","Instrumentation","1.732"" (44.00mm)","7.008"" (178.00mm)","M5x0.8","Stainless Steel","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8749-3724-a/,-,1772-2460-ND,8749-3724-A-24,RAF Electronic Hardware,3/8OD X 4.00 LG X 1.850 HT,30,0,"58.53000","0","1","-","Active","Instrumentation","1.850"" (46.99mm)","4.000"" (101.60mm)","3/8""-24","Aluminum","Screw Holes, Back"
https://cadlinks.rafhdwe.com/dk2d/8749-3724-ss/,//media.digikey.com/Photos/RAF%20Electronic%20Hardware/8749-3724-SS.JPG,1772-2388-ND,8749-3724-SS,RAF Electronic Hardware,3/8OD X 4.00 LG X 1.850 HT,20,11,"101.19000","0","1","-","Active","Instrumentation","1.850"" (46.99mm)","4.000"" (101.60mm)","3/8""-24","Stainless Steel","Screw Holes, Back"
http://www.hammondmfg.com/pdf/M262-01.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/M262-01.jpg,HM1320-ND,M262-01,Hammond Manufacturing,HANDLE FOLDING FLUSH MT 2/PKG,4,1,"102.48000","0","1","M","Active","Inset","4.134"" (105.00mm)","5.512"" (140.00mm)","M4","Aluminum, Steel","Screw Holes, Front"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG11_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG11-3SG.160.84.jpg,1722-1365-ND,FG11-3SR.160.84,"Davies Molding, LLC",FUNCTIONAL HANDLE NYLON,3,0,"190.08000","0","1","FG11","Active","Drawer, Type","2.598"" (66.00mm)","6.299"" (160.00mm)","M6","Polyamide","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-01-04_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG7-01.GC160.01.jpg,1722-1381-ND,FG7-01.GC160.01,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"220.85000","0","1","FG7","Active","Drawer, Type","3.110"" (79.00mm)","6.299"" (160.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-01-04_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG7-01.GA160.01.jpg,1722-1379-ND,FG7-01.GA160.01,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"238.70000","0","1","FG7","Active","Drawer, Type","3.110"" (79.00mm)","6.299"" (160.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-01-04_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG7-01.GB160.01.jpg,1722-1380-ND,FG7-01.GB160.01,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"241.98000","0","1","FG7","Active","Drawer, Type","3.110"" (79.00mm)","6.299"" (160.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG15_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG15-A01.150.36.JPG,1722-1372-ND,FG15-A01.150.36,"Davies Molding, LLC",FUNCTIONAL HANDLE STAINLESS STEE,2,0,"253.26000","0","1","FG15","Active","Drawer, Type","-","5.906"" (150.00mm)","M8","Stainless Steel","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG15_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG15-B01.180.36.JPG,1722-1373-ND,FG15-B01.180.36,"Davies Molding, LLC",FUNCTIONAL HANDLE STAINLESS STEE,2,0,"253.26000","0","1","FG15","Active","Drawer, Type","-","7.087"" (180.00mm)","M8","Stainless Steel","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG16-01-04_4-18.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG16-01S.180.84.JPG,1722-1368-ND,FG16-01S.180.84,"Davies Molding, LLC",FUNCTIONAL HANDLE NYLON,4,0,"286.71000","0","1","FG16-01","Active","Drawer, Type","3.150"" (80.00mm)","7.087"" (180.00mm)","-","Polyamide","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-02-05_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG7-02.GC220.04.jpg,1722-1384-ND,FG7-02.GC220.04,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"306.89000","0","1","FG7","Active","Drawer, Type","-","8.661"" (220.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG12-LH_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG12-LH10.165.11.jpg,1722-1366-ND,FG12-LH10.165.11,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,4,0,"316.97000","0","1","FG12-LH","Active","Drawer, Type","2.402"" (61.00mm)","6.496"" (165.00mm)","M6","Polyamide","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-02-05_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG7-02.GB220.04.jpg,1722-1383-ND,FG7-02.GB220.04,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"327.61000","0","1","FG7","Active","Drawer, Type","-","8.661"" (220.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-02-05_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG7-02.GA220.04.jpg,1722-1382-ND,FG7-02.GA220.04,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"331.21000","0","1","FG7","Active","Drawer, Type","-","8.661"" (220.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG4-LH_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG4-LH10.375.11.jpg,1722-1376-ND,FG4-LH10.375.11,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"346.58000","0","1","FG4-LH","Active","Drawer, Type","2.362"" (60.00mm)","14.764"" (375.00mm)","M6","Polyamide","Screw Holes, Back"
"//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG16-02,%2005%20Series.pdf",//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG16-02S.180.84.jpg,1722-1369-ND,FG16-02S.180.84,"Davies Molding, LLC",FUNCTIONAL HANDLE NYLON,4,0,"352.27000","0","1","FG16-02","Active","Drawer, Type","3.150"" (80.00mm)","7.087"" (180.00mm)","-","Polyamide","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG12-LH_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG12-LH11.165.11.jpg,1722-1367-ND,FG12-LH11.165.11,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"356.93000","0","1","FG12-LH","Active","Drawer, Type","2.402"" (61.00mm)","6.496"" (165.00mm)","M6","Polyamide","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-01-04_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG7-04.GA160.01.jpg,1722-1385-ND,FG7-04.GA160.01,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"365.16000","0","1","FG7","Active","Drawer, Type","3.110"" (79.00mm)","6.299"" (160.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-01-04_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG7-04.GB160.01.JPG,1722-1386-ND,FG7-04.GB160.01,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"368.41000","0","1","FG7","Active","Drawer, Type","3.110"" (79.00mm)","6.299"" (160.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG16-01-04_4-18.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG16-04S.180.84.JPG,1722-1370-ND,FG16-04S.180.84,"Davies Molding, LLC",FUNCTIONAL HANDLE NYLON,4,0,"392.14000","0","1","FG16-04","Active","Drawer, Type","3.150"" (80.00mm)","7.087"" (180.00mm)","-","Polyamide","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG4-LH_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/FG4-LH11.375.11.jpg,1722-1377-ND,FG4-LH11.375.11,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"415.91000","0","1","FG4-LH","Active","Drawer, Type","2.362"" (60.00mm)","14.764"" (375.00mm)","M6","Polyamide","Screw Holes, Back"
"//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG16-02,%2005%20Series.pdf",//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG16-05S.180.84.jpg,1722-1371-ND,FG16-05S.180.84,"Davies Molding, LLC",FUNCTIONAL HANDLE NYLON,4,0,"434.35000","0","1","FG16-05","Active","Drawer, Type","3.150"" (80.00mm)","7.087"" (180.00mm)","-","Polyamide","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-02-05_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG7-05.GB220.04.jpg,1722-1388-ND,FG7-05.GB220.04,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"455.17000","0","1","FG7","Active","Drawer, Type","-","8.661"" (220.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG7-02-05_Series.pdf,//media.digikey.com/photos/Davies-Molding-LLC/FG7-05.GA220.04.JPG,1722-1387-ND,FG7-05.GA220.04,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"458.79000","0","1","FG7","Active","Drawer, Type","-","8.661"" (220.00mm)","M6","Aluminum","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG4-E_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG4-E2.350.11.JPG,1722-1374-ND,FG4-E2.350.11,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"551.85000","0","1","FG4-E","Active","Drawer, Type","2.362"" (60.00mm)","13.780"" (350.00mm)","M6","Polyamide","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG4-E_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG4-E4.350.11.JPG,1722-1375-ND,FG4-E4.350.11,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"577.29000","0","1","FG4-E","Active","Drawer, Type","2.362"" (60.00mm)","13.780"" (350.00mm)","M6","Polyamide","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/FG4-T_Series.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_FG4-T2.350.11.JPG,1722-1378-ND,FG4-T2.350.11,"Davies Molding, LLC",FUNCTIONAL HANDLE ALUMINUM/ NYLO,2,0,"870.77000","0","1","FG4-T","Active","Drawer, Type","2.362"" (60.00mm)","13.780"" (350.00mm)","M6","Polyamide","Screw Holes, Back"
http://reports.daviesmolding.com/drawings/4555-A.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_4555.jpg,1722-1222-ND,4555-A,"Davies Molding, LLC",TWO POINT PULL HANDLES,371,0,"2.10000","0","1","4555","Active","Instrumentation","1.440"" (36.58mm)","3.720"" (94.49mm)","#10-24","Nylon","Screw Holes, Back"
http://reports.daviesmolding.com/drawings/0692AL.pdf,//media.digikey.com/photos/Davies-Molding-LLC/MFG_0692AL.jpg,1722-1193-ND,0692AL,"Davies Molding, LLC",TAPERED HANDLES,499,0,"2.23000","0","1","0692","Active","Instrumentation","2.650"" (67.31mm)","-","3/8""-16","Phenolic","Screw Holes, Back"
http://www.keyelco.com/product-pdf.cfm?p=1669,//media.digikey.com/Photos/Keystone%20Elect%20Photos/496.jpg,36-494-ND,494,Keystone Electronics,HANDLE RND 0.312""DIA 1.75""H BRSS,85,0,"8.65000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","4.500"" (114.30mm)","#10-32","Brass, Nickel Finish","Screw Holes, Back"
http://www.keyelco.com/product-pdf.cfm?p=1666,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_490.jpg,36-490-ND,490,Keystone Electronics,HANDLE BRASS 10/32THR .312""DIA,84,101,"8.65000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.500"" (114.30mm)","#10-32","Brass, Nickel Finish","Screw Holes, Back"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/RiCase%20Accessories%20Carrying%20Handles.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3751260.jpg,345-1389-ND,3751260,Wakefield-Vette,HORIZ CARRY HANDLE FOR 420 2PCS,4,0,"79.81000","0","1","RiCase","Active","Instrumentation","-","-","-","Aluminum","Screw Holes, Back"
http://www.hammondmfg.com/pdf/1427Q.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427Q.jpg,HM1269-ND,1427Q,Hammond Manufacturing,HANDLE CHROME MOUNTING CNTR 2.3"",0,0,"5.09000","0","1","1427","Active","Instrumentation","0.937"" (23.80mm)","2.299"" (58.39mm)","#6-32","Steel, Chrome Plated","Screw Holes, Back"
https://www.hammfg.com/files/parts/pdf/1427C1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427C1BK.jpg,HM1329-ND,1427C1BK,Hammond Manufacturing,HANDLE ROUND METAL W/4"" MNT HOLE,0,0,"5.30000","0","1","1427","Active","Instrumentation","1.299"" (32.99mm)","4.000"" (101.60mm)","#10-32","Steel, Black Coating","Screw Holes, Back"
http://www.hammondmfg.com/pdf/1427D.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427D.jpg,HM1267-ND,1427D,Hammond Manufacturing,HANDLE 1.75""MOUNTING/.75""HEIGHT,7,0,"5.54000","0","1","1427","Active","Instrumentation","0.752"" (19.10mm)","1.752"" (44.50mm)","#4-40","Steel, Chrome Plated","Screw Holes, Back"
https://www.hammfg.com/files/parts/pdf/1427M.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427M.JPG,HM1279-ND,1427M,Hammond Manufacturing,HANDLE CHROME MOUNTING CNTR 5.3"",11,449,"5.09000","0","1","1427","Active","Instrumentation","1.201"" (30.51mm)","5.299"" (134.59mm)","#10-32","Steel, Chrome Plated","Screw Holes, Back"
http://www.hammondmfg.com/pdf/1427W.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427W.jpg,HM1280-ND,1427W,Hammond Manufacturing,HANDLE ROUND 6""MOUNT/1.5""HIGH,19,39,"5.90000","0","1","1427","Active","Instrumentation","1.500"" (38.10mm)","6.000"" (152.40mm)","#8-32","Steel, Chrome Plated","Screw Holes, Back"
http://www.hammondmfg.com/pdf/1427T.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427T.JPG,HM1277-ND,1427T,Hammond Manufacturing,HANDLE ROUND 5""MOUNT/1.5""HIGH,15,34,"5.90000","0","1","1427","Active","Instrumentation","1.500"" (38.10mm)","5.000"" (127.00mm)","#8-32","Steel, Chrome Plated","Screw Holes, Back"
http://www.hammondmfg.com/pdf/1427T2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427T2.jpg,HM1278-ND,1427T2,Hammond Manufacturing,HANDLE ROUND 5""MOUNT/1.75""HIGH,12,43,"5.90000","0","1","1427","Active","Instrumentation","1.752"" (44.50mm)","5.000"" (127.00mm)","#8-32","Steel, Chrome Plated","Screw Holes, Back"
http://www.hammondmfg.com/pdf/1427W2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427W2.jpg,HM1281-ND,1427W2,Hammond Manufacturing,HANDLE ROUND 6""MOUNT/1.75""HIGH,4,8,"5.90000","0","1","1427","Active","Instrumentation","1.752"" (44.50mm)","6.000"" (152.40mm)","#8-32","Steel, Chrome Plated","Screw Holes, Back"
http://www.hammondmfg.com/pdf/M250-1003.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/M250-1003.jpg,HM1306-ND,M250-1003,Hammond Manufacturing,HANDLE 4X1.4X0.52"" W/HARDWARE,13,15,"7.76000","0","1","M","Active","Drawer, Type","1.417"" (35.99mm)","4.016"" (102.01mm)","M4.2x16","Nylon","Screw Holes, Back"
http://www.hammondmfg.com/pdf/1427C4.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427C4.jpg,HM1314-ND,1427C4,Hammond Manufacturing,HANDLE ALUMINUM BLK STRAIGHT,13,19,"8.15000","0","1","1427","Active","Drawer, Type","0.984"" (24.99mm)","4.370"" (110.00mm)","#8-32","Aluminum","Screw Holes, Back"
"http://www.hammondmfg.com/pdf/1427N,BB,BC,GC.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427NBC.JPG,HM1286-ND,1427NBC,Hammond Manufacturing,HANDLE 3.5""MNT/1.64""HIGH BLK/CLR,4,31,"10.13000","0","1","1427","Active","Drawer, Type","1.640"" (41.66mm)","3.500"" (88.90mm)","M4","Aluminum, Polyamide","Screw Holes, Back"
http://www.budind.com/pdf/hb9160.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/H-9161-B.jpg,377-1234-ND,H-9161-B,Bud Industries,HANDLE CHROME MOUNTNG CNTR 5.25"",4,2020,"10.60000","0","1","-","Active","Instrumentation","2.062"" (52.37mm)","5.250"" (133.35mm)","1/4""-28","Steel, Chrome Plated","Screw, Bolt"
"http://www.hammondmfg.com/pdf/1427S,BB,BC,GC.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427SBC.jpg,HM1289-ND,1427SBC,Hammond Manufacturing,HANDLE 4""MOUNT/1.64""HIGH BLK/CLR,2,21,"10.62000","0","1","1427","Active","Drawer, Type","1.640"" (41.66mm)","4.000"" (101.60mm)","M4","Aluminum, Polyamide","Screw Holes, Back"
"http://www.hammondmfg.com/pdf/1427T,BB,BC,GC.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427TBB.jpg,HM1293-ND,1427TBB,Hammond Manufacturing,HANDLE 5""MOUNT/1.64""HIGH BLK,7,32,"11.11000","0","1","1427","Active","Drawer, Type","1.640"" (41.66mm)","5.000"" (127.00mm)","M4","Aluminum, Polyamide","Screw Holes, Back"
"http://www.hammondmfg.com/pdf/1427L,BB,BC,GC.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427LGC.jpg,HM1303-ND,1427LGC,Hammond Manufacturing,HANDLE 7""MOUNT/1.64""HIGH GR/CLR,4,57,"14.47000","0","1","1427","Active","Drawer, Type","1.640"" (41.66mm)","7.000"" (177.80mm)","M4","Aluminum, Polyamide","Screw Holes, Back"
http://www.hammondmfg.com/pdf/1427BAILKIT2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427BAILKIT2.jpg,HM1327-ND,1427BAILKIT2,Hammond Manufacturing,BAIL BLACK PLUS HANDLE,0,6,"36.14000","0","1","1427","Active","Instrumentation","-","16.600"" (421.64mm)","-","Polycarbonate","Screw, Bolt"
http://www.keyelco.com/product-pdf.cfm?p=1686,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_5xy.jpg,36-523-ND,523,Keystone Electronics,HANDLE .312""DIA 10-32THREAD ALUM,17,0,"8.11000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","4.000"" (101.60mm)","#10-32","Aluminum","Screw Holes, Back"
http://www.keyelco.com/product-pdf.cfm?p=1686,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_5xy.jpg,36-526-ND,526,Keystone Electronics,HANDLE .312""DIA 10-32THREAD ALUM,5,0,"8.23000","0","1","-","Active","Instrumentation","1.750"" (44.45mm)","6.000"" (152.40mm)","#10-32","Aluminum","Screw Holes, Back"
http://www.keyelco.com/product-pdf.cfm?p=1695,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_714x.jpg,36-7147-ND,7147,Keystone Electronics,HANDLE INSTR RND .312""DIA BRASS,8,0,"8.65000","0","1","-","Active","Instrumentation","1.500"" (38.10mm)","4.562"" (115.87mm)","#10-32","Brass","Screw Holes, Back"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/RiCase%20Accessories%20Carrying%20Handles.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3751250.jpg,345-1388-ND,3751250,Wakefield-Vette,HORIZ CARRY HANDLE FOR 300 2PCS,4,0,"79.18000","0","1","RiCase","Active","Instrumentation","-","-","-","Aluminum","Screw Holes, Back"
http://reports.daviesmolding.com/drawings/4020-A.pdf,-,1722-1352-ND,4020-A,"Davies Molding, LLC",FOOT 7/8"" THRU-HOLE BLACK,100,0,"1.13000","0","1","4020","Active","Instrumentation","0.875"" (22.23mm)","-","-","Phenolic","Screw Holes, Back"
http://reports.daviesmolding.com/drawings/4020-D.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/4020-D.JPG,1722-1354-ND,4020-D,"Davies Molding, LLC",FOOT 7/8"" TAPPED BLACK,100,0,"1.25000","0","1","4020","Active","Instrumentation","0.870"" (22.10mm)","-","-","Phenolic","Screw Holes, Back"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/286DS.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_286.jpg,RPC2294-ND,286,Essentra Access Solutions,HANDLE 160MM POLYMER BLACK FINIS,24,0,"8.64000","0","1","-","Active","Instrumentation","1.575"" (40.00mm)","6.299"" (160.00mm)","-","Polyamide","Screw Holes, Back"
-,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_MA-25.160.jpg,1722-1361-ND,MA-25.160.84,"Davies Molding, LLC",PULL HANDLE 2 POINT PLASTIC BK,10,0,"8.72000","0","1","MA","Active","Instrumentation","0.335"" (8.50mm)","6.299"" (160.00mm)","M4","Thermoplastic","Screw Holes, Front"
"http://www.hammondmfg.com/pdf/1427N,BB,BC,GC.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1427NBB.JPG,HM1287-ND,1427NBB,Hammond Manufacturing,HANDLE 3.5""MOUNT/1.64""HIGH BLK,10,26,"10.13000","0","1","1427","Active","Drawer, Type","1.640"" (41.66mm)","3.500"" (88.90mm)","M4","Aluminum, Polyamide","Screw Holes, Back"
