Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Size / Dimension","Features","Color","Material","For Use With/Related Products","Ventilation"
https://www.hammfg.com/dci/products/accessories/brs.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_BRS2P1919BK.jpg,HM5905-ND,BRS2P2324BK,Hammond Manufacturing,3U 23W 24D BATTERY SHELF,10,27,"151.76000","0","1","*","Active","Shelf","-","-","Black","Metal, Steel","-","-"
https://www.hammfg.com/files/parts/pdf/RCSC19021VDBK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCSC19021VDBK1.jpg,HM2263-ND,RCSC19021VDBK1,Hammond Manufacturing,12U HIGH AIRFLOW PERF DOOR,4,12,"156.80000","0","1","RCSC","Active","Door, Front or Rear","23.690"" L x 23.280"" W x 0.700"" H (601.73mm x 591.31mm x 17.78mm)","Locks","Black","Metal, Steel","RCSC Series","Vented"
http://www.hammondmfg.com/pdf/RSDF19056.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM711-ND,RSDF19056BK1,Hammond Manufacturing,DOOR STEEL 55.8X18.8X0.53"" BLACK,3,5,"156.80000","0","1","REFK","Active","Door, Front or Rear","55.750"" L x 18.840"" W x 0.530"" H (1416.05mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1905624","Non-Vented"
http://www.hammondmfg.com/pdf/C2T1923R.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5236-ND,C2T1923RBK1,Hammond Manufacturing,PANEL TOP 23.6X23"" BLACK,3,11,"158.90000","0","1","C2","Active","Panel, Top","23.620"" L x 23.000"" W x 2.000"" H (599.95mm x 584.20mm x 50.80mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/C2T1923R.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5237-ND,C2T1923RLG1,Hammond Manufacturing,RACK TOP,2,5,"158.90000","0","1","C2","Active","Panel, Top","23.620"" L x 23.000"" W x 2.000"" H (599.95mm x 584.20mm x 50.80mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RSDL19049.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM724-ND,RSDL19049BK1,Hammond Manufacturing,DOOR STEEL 48.8X18.8X0.53"" BLACK,2,2,"165.90000","0","1","REFK","Active","Door, Front or Rear","48.750"" L x 18.840"" W x 0.530"" H (1238.25mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1904924","Vented"
https://www.hammfg.com/files/parts/pdf/RCSC19042SDBK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCSC19021VDBK1.jpg,HM2264-ND,RCSC19042SDBK1,Hammond Manufacturing,24U SOLID DOOR FOR RCSC,2,27,"170.10000","0","1","RCSC","Active","Door, Front or Rear","44.280"" L x 23.690"" W x 0.700"" H (1124.71mm x 601.73mm x 17.78mm)","Locks","Black","Metal, Steel","RCSC Series","Non-Vented"
http://www.hammondmfg.com/pdf/RSDF19063.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM712-ND,RSDF19063BK1,Hammond Manufacturing,DOOR STEEL 62.8X18.8X0.53"" BLACK,3,9,"173.60000","0","1","REFK","Active","Door, Front or Rear","62.750"" L x 18.840"" W x 0.530"" H (1593.85mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1906324","Non-Vented"
http://www.hammondmfg.com/pdf/RSDL19056.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM725-ND,RSDL19056BK1,Hammond Manufacturing,DOOR STEEL 55.8X18.8X0.53"" BLACK,3,13,"173.60000","0","1","REFK","Active","Door, Front or Rear","55.750"" L x 18.840"" W x 0.530"" H (1416.05mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1905624","Vented"
https://www.hammfg.com/dci/products/accessories/rsp.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RSP2U16.jpg,HM5901-ND,RSP3U20,Hammond Manufacturing,3U 20IN DEEP SLIDING SHELF,17,26,"174.53000","0","1","*","Active","Shelf, Sliding","-","-","Black","Metal, Steel","-","-"
http://www.hammondmfg.com/pdf/9R3pg49-51.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5252-ND,C2T1931RBK1,Hammond Manufacturing,PANEL TOP 31.5X23"" BLACK,3,11,"175.00000","0","1","C2","Active","Panel, Top","31.500"" L x 23.000"" W x 2.000"" H (800.10mm x 584.20mm x 50.80mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/dci/products/cabinet-systems/c2.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5253-ND,C2T1931RLG1,Hammond Manufacturing,RACK TOP,3,2,"175.00000","0","1","C2","Active","Panel, Top","31.500"" L x 23.000"" W x 2.000"" H (800.10mm x 584.20mm x 50.80mm)","-","Gray","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RSDF19070.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM713-ND,RSDF19070BK1,Hammond Manufacturing,DOOR STEEL 69.8X18.8X0.53"" BLACK,3,12,"181.30000","0","1","REFK","Active","Door, Front or Rear","69.750"" L x 18.840"" W x 0.530"" H (1771.65mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1907024","Non-Vented"
https://www.hammfg.com/files/parts/pdf/C2T1936RLG1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM5265-ND,C2T1936RBK1,Hammond Manufacturing,PANEL TOP 36X23"" BLACK,3,3,"183.40000","0","1","C2","Active","Panel, Top","36.000"" L x 23.000"" W x 2.000"" H (914.40mm x 584.20mm x 50.80mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.hammfg.com/files/parts/pdf/RMSC1902BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMSC1902BK1.jpg,HM5778-ND,RMSC1902BK1,Hammond Manufacturing,RACK SHELF,5,9,"184.57000","0","1","RMSC","Active","Door, Front","18.346"" L x 1.612"" W x 3.504"" H (466.00mm x 41.00mm x 89.00mm)","Locks","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RSDF19077.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM714-ND,RSDF19077BK1,Hammond Manufacturing,DOOR STEEL 76.8X18.8X0.53"" BLACK,2,10,"188.30000","0","1","REFK","Active","Door, Front or Rear","76.750"" L x 18.840"" W x 0.530"" H (1949.45mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1907724","Non-Vented"
http://www.hammondmfg.com/pdf/RSDL19063.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM726-ND,RSDL19063BK1,Hammond Manufacturing,DOOR STEEL 62.8X18.8X0.53"" BLACK,2,3,"188.30000","0","1","REFK","Active","Door, Front or Rear","62.750"" L x 18.840"" W x 0.530"" H (1593.85mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1906324","Vented"
https://www.hammfg.com/files/parts/pdf/RCSC19042VDBK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RCSC19021VDBK1.jpg,HM2265-ND,RCSC19042VDBK1,Hammond Manufacturing,24U HIGH AIRFLOW PERF DOOR,2,19,"189.70000","0","1","RCSC","Active","Door, Front or Rear","44.280"" L x 23.690"" W x 0.700"" H (1124.71mm x 601.73mm x 17.78mm)","Locks","Black","Metal, Steel","RCSC Series","Vented"
http://www.hammondmfg.com/pdf/RSDL19070.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM727-ND,RSDL19070BK1,Hammond Manufacturing,DOOR STEEL 69.8X18.8X0.53"" BLACK,2,6,"196.00000","0","1","REFK","Active","Door, Front or Rear","69.750"" L x 18.840"" W x 0.530"" H (1771.65mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1907024","Vented"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/Drawers,Slides-Panel_Mount.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RDRW1900712BK1.jpg,HM5689-ND,RDRW1900712BK1,Hammond Manufacturing,DRAWER 12.1X17.4X7"" BLACK,5,29,"205.80000","0","1","RDRW","Active","Drawer, Enclosed, Locking, Pull Out","12.070"" L x 17.360"" W x 7.000"" H (306.58mm x 440.94mm x 177.80mm)","Handles, Locks","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/RSDL19077.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM728-ND,RSDL19077BK1,Hammond Manufacturing,DOOR STEEL 76.8X18.8X0.53"" BLACK,2,2,"211.40000","0","1","REFK","Active","Door, Front or Rear","76.750"" L x 18.840"" W x 0.530"" H (1949.45mm x 478.54mm x 13.46mm)","Locks","Black","Metal, Steel","REFK1907724","Vented"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/Drawers,Slides-Panel_Mount.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RDRW1900522BK1.jpg,HM2268-ND,RDRW1900716BK1,Hammond Manufacturing,DRAWER 16.1X17.4X7"" BLACK,2,47,"213.50000","0","1","RDRW","Active","Drawer, Enclosed, Locking, Pull Out","16.070"" L x 17.360"" W x 7.000"" H (408.18mm x 440.94mm x 177.80mm)","Handles, Locks","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.panduit.com/content/dam/panduit/en/products/assets/r/rs/rsh/rshl/rshlf/media/RSHLF%20(V10679ZM-DC_00B).pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_RSHLF.JPG,298-12857-ND,RSHLF,Panduit Corp,THE PANDUIT DEEP MOUNT 4 POST RA,11,0,"214.81000","0","1","-","Active","Shelf","19.000"" L x 30.500"" W x 1.700"" H (482.60mm x 774.70mm x 43.18mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Vented"
http://www.hammondmfg.com/pdf/REDFP19035.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_REDFP19035BK1.jpg,HM2271-ND,REDFP19035BK1,Hammond Manufacturing,DOOR PLEXI 34.8X18.8X0.53"" BLACK,5,11,"220.50000","0","1","REFK","Active","Door, Front or Rear","34.750"" L x 18.840"" W x 0.530"" H (882.65mm x 478.54mm x 13.46mm)","Locks","Black","Plexiglas","REFK Series","Non-Vented"
-,-,298-19126-ND,RSHLF36WH,Panduit Corp,19"" X 36"" RACK SHELF FOR 4 POST,3,0,"227.71000","0","1","-","Active","Shelf","-","-","White","Metal, Steel","19"" Panel Width Racks","Vented"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1419976,-,277-18137-ND,1419976,Phoenix Contact,MOUNTING FRAM 19"",5,0,"237.38000","0","1","-","Active","Chassis, Enclosed","-","-","Gray","Metal, Aluminum","19"" Panel Width Racks","Non-Vented"
http://www.hammondmfg.com/pdf/CDF1970S.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM2200-ND,CDF1970SBK1,Hammond Manufacturing,DOOR STEEL 69.75X19.33"" BLACK,2,22,"241.50000","0","1","C2","Active","Door, Front or Rear","69.750"" L x 19.330"" W (1771.65mm x 490.98mm)","Locks","Black","Metal, Steel","C2 Series","Non-Vented"
http://www.hammondmfg.com/pdf/CDF1978S.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C2BPS1931BK1.jpg,HM2204-ND,CDF1978SLG1,Hammond Manufacturing,DOOR STEEL 78.5X19.33"" GRAY,2,21,"248.50000","0","1","C2","Active","Door, Front or Rear","78.500"" L x 19.330"" W (1993.90mm x 490.98mm)","Locks","Gray","Metal, Steel","C2 Series","Non-Vented"
"//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/Drawers,Slides-Panel_Mount.pdf",//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RDRW1900712BK1.jpg,HM5690-ND,RDRW1901216BK1,Hammond Manufacturing,DRAWER 16.1X17.4X12.3"" BLACK,2,7,"249.90000","0","1","RDRW","Active","Drawer, Enclosed, Locking, Pull Out","16.070"" L x 17.360"" W x 12.250"" H (408.18mm x 440.94mm x 311.15mm)","Handles, Locks","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/sp/sps/spsp/spspnl/media/C-RKSPSPNL--ENG.pdf,-,298-19129-ND,SPSPNL,Panduit Corp,PARTIAL DEPTH SIDE PANEL - BLACK,2,0,"264.41000","0","1","-","Active","Panel, Side","-","-","Black","Metal, Steel","-","Non-Vented"
https://www.hammfg.com/files/parts/pdf/RMSC1903BK1.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_RMCP5BK.jpg,HM5779-ND,RMSC1903BK1,Hammond Manufacturing,RACK SHELF,6,28,"264.87000","0","1","RMSC","Active","Door, Front","18.346"" L x 1.612"" W x 5.276"" H (466.00mm x 41.00mm x 134.00mm)","Locks","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
-,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_FCE1U.JPG,298-12662-ND,FCE1U,Panduit Corp,THE PANDUIT OPTICOM RACK MOUNT,4,0,"290.45000","0","1","Opticom®","Active","Drawer, Enclosed, Locking, Pull Out","17.600"" L x 16.300"" W x 1.730"" H (447.04mm x 414.02mm x 43.94mm)","-","Black","-","-","Non-Vented"
-,-,298-18967-ND,FCE1UWH,Panduit Corp,RACK MOUNT FIBER ENCLOSURE 1RU (,2,0,"290.45000","0","1","Opticom®","Active","Drawer, Enclosed, Locking, Pull Out","17.600"" L x 16.300"" W x 1.730"" H (447.04mm x 414.02mm x 43.94mm)","-","White","-","-","Non-Vented"
https://assets.tripplite.com/submittal-drawing/srshelf4pslhd-submittal-drawing-en.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRSHELF4PSL%20Series.jpg,TL2240-ND,SRSHELF4PSLHD,Tripp Lite,RACK ENCLOSURE CABINET,5,0,"373.81000","0","1","SmartRack™","Active","Shelf, Sliding","29.500"" L x 17.500"" W x 1.750"" H (749.30mm x 444.50mm x 44.45mm)","-","Black","Metal, Steel","SmartRack™ Enclosures","Vented"
-,-,298-18969-ND,FCE4UWH,Panduit Corp,"RACK MOUNT FIBER ENCLOSURE 4 RU,",2,0,"468.47000","0","1","Opticom®","Active","-","-","-","-","-","Opticom® FCEU, FRM","-"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Front%20Panels/plastic%20covers.pdf,//media.digikey.com/photos/Wakefield%20Photos/3686573.JPG,345-1353-ND,3686573,Wakefield-Vette,PLASTIC COVER CPCI SOLID 6U/80MM,26,0,"18.16000","0","1","-","Active","Cover","10.500"" L x 3.150"" W x 0.020"" H (266.70mm x 80.00mm x 0.50mm)","-","Clear","Plastic, Non Specified","CPCI, 6U, 80MM","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/Renders/Wakefield%20Renders/MFG_3684680.jpg,345-1287-ND,3684680,Wakefield-Vette,COVER SOLID 84HP/142MM,25,0,"19.22000","0","1","-","Active","Cover","5.591"" L x 16.800"" W x 0.039"" H (142.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 142MM","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Front%20Panels/plastic%20covers.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3687933.JPG,345-1368-ND,3687933,Wakefield-Vette,PLASTC COVER CPCI PERFOR 6U/80MM,26,0,"22.00000","0","1","-","Active","Cover","10.500"" L x 3.150"" W x 0.020"" H (266.70mm x 80.00mm x 0.50mm)","-","Clear","Plastic, Non Specified","CPCI, 6U, 80MM","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/photos/Wakefield%20Photos/3684694.JPG,345-1294-ND,3684694,Wakefield-Vette,COVER VENTED 84HP/192MM,26,0,"22.47000","0","1","-","Active","Cover","7.560"" L x 16.800"" W x 0.039"" H (192.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 192MM","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/Renders/Wakefield%20Renders/MFG_3684683.jpg,345-1289-ND,3684683,Wakefield-Vette,COVER SOLID 84HP/192MM,26,0,"23.16000","0","1","-","Active","Cover","7.560"" L x 16.800"" W x 0.039"" H (192.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 192MM","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/Renders/Wakefield%20Renders/MFG_3684684.jpg,345-1290-ND,3684684,Wakefield-Vette,COVER SOLID 84HP/212MM,24,0,"24.38000","0","1","-","Active","Cover","8.346"" L x 16.800"" W x 0.039"" H (212.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 212MM","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/Renders/Wakefield%20Renders/MFG_3684686.jpg,345-1291-ND,3684686,Wakefield-Vette,COVER SOLID 84HP/272MM,12,0,"27.90000","0","1","-","Active","Cover","10.709"" L x 16.800"" W x 0.039"" H (272.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 272MM","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/Renders/Wakefield%20Renders/MFG_3684688.jpg,345-1292-ND,3684688,Wakefield-Vette,COVER SOLID 84HP/332MM,11,0,"30.91000","0","1","-","Active","Cover","13.071"" L x 16.800"" W x 0.039"" H (332.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 332MM","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/photos/Wakefield%20Photos/3688105.JPG,345-1296-ND,3684700,Wakefield-Vette,COVER VENTED 84HP/372MM,9,0,"31.59000","0","1","-","Active","Cover","14.646"" L x 16.800"" W x 0.039"" H (372.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 372MM","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/Renders/Wakefield%20Renders/MFG_3684689.jpg,345-1293-ND,3684689,Wakefield-Vette,COVER SOLID 84HP/372MM,10,0,"32.85000","0","1","-","Active","Cover","14.646"" L x 16.800"" W x 0.039"" H (372.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 372MM","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/photos/Wakefield%20Photos/3688105.JPG,345-1348-ND,3685852,Wakefield-Vette,COVER VENTED 84HP/272MM,11,0,"33.09000","0","1","-","Active","Cover","10.709"" L x 16.800"" W x 0.039"" H (272.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 272MM","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/Ripac%20Vario%20Module%20Accessories%20Top%20Covers.pdf,//media.digikey.com/photos/Wakefield%20Photos/3982951.JPG,345-1415-ND,3982951,Wakefield-Vette,VM COVER TOP VENTED 42HP/D305MM,10,0,"33.26000","0","1","Ripac Vario-Module","Active","Panel, Top","12.220"" L x 8.400"" W (310.40mm x 213.36mm)","-","Natural","Metal, Steel","3982070","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Components/Covers/covers%20version%201.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3685853.JPG,345-1349-ND,3685853,Wakefield-Vette,COVER VENTED 84HP/332MM,11,0,"34.73000","0","1","-","Active","Cover","13.071"" L x 16.800"" W x 0.039"" H (332.00mm x 426.72mm x 1.00mm)","-","Natural","Metal, Aluminum","Ripac 84HP, 332MM","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/Ripac%20Vario%20Module%20Accessories%20Bottom%20Covers.pdf,//media.digikey.com/photos/Wakefield%20Photos/3982751.JPG,345-1412-ND,3982751,Wakefield-Vette,VM COVER 42HP/D305MM BOTTOM VENT,10,0,"36.98000","0","1","Ripac Vario-Module","Active","Panel, Bottom","12.220"" L x 8.400"" W (310.40mm x 213.36mm)","-","Natural","Metal, Steel","3982070","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/Ripac%20Vario%20Module%20Accessories%20Bottom%20Covers.pdf,//media.digikey.com/photos/Wakefield%20Photos/3982710.JPG,345-1411-ND,3982710,Wakefield-Vette,VM COVER 84HP/D305MM BTTM SOLID,8,0,"45.29000","0","1","Ripac Vario-Module","Active","Panel, Bottom","12.220"" L x 16.800"" W (310.40mm x 426.72mm)","-","Natural","Metal, Steel","3982090","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/Ripac%20Vario%20Module%20Accessories%20Top%20Covers.pdf,//media.digikey.com/photos/Wakefield%20Photos/3982910.JPG,345-1414-ND,3982910,Wakefield-Vette,VM COVER TOP SOLID 84HP/305MM,8,0,"45.93000","0","1","Ripac Vario-Module","Active","Panel, Top","12.220"" L x 16.800"" W (310.40mm x 426.72mm)","-","Natural","Metal, Steel","3982090","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/Ripac%20Vario%20Module%20Accessories%20Bottom%20Covers.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3982760.JPG,345-1413-ND,3982760,Wakefield-Vette,VM COVER 84HP/D365MM BOTTOM VENT,11,0,"46.91000","0","1","Ripac Vario-Module","Active","Panel, Bottom","14.583"" L x 16.800"" W (370.40mm x 426.72mm)","-","Natural","Metal, Steel","3982100","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/Ripac%20Vario%20Module%20Accessories%20Bottom%20Covers.pdf,//media.digikey.com/photos/Wakefield%20Photos/3981760.JPG,345-1405-ND,3981760,Wakefield-Vette,VM COVER BTTM EMC 84HP/D365 VENT,15,0,"54.72000","0","1","Ripac Vario-Module","Active","Panel, Bottom","14.583"" L x 16.800"" W (370.40mm x 426.72mm)","EMI Shielded","Natural","Metal, Steel","3983100","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/Ripac%20Vario%20Module%20Accessories%20Top%20Covers.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3982960.jpg,345-1416-ND,3982960,Wakefield-Vette,VM COVER 84HP/D365MM TOP VENTED,11,0,"54.84000","0","1","Ripac Vario-Module","Active","Panel, Top","14.583"" L x 16.800"" W (370.40mm x 426.72mm)","-","Natural","Metal, Steel","3982100","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/Ripac%20Vario%20Module%20Accessories%20Top%20Covers.pdf,//media.digikey.com/Renders/Wakefield%20Renders/MFG_3919000.jpg,345-1406-ND,3981920,Wakefield-Vette,VM COVER TOP EMC 84HP/D365 SOLID,11,0,"55.51000","0","1","Ripac Vario-Module","Active","Panel, Top","14.583"" L x 16.800"" W (370.40mm x 426.72mm)","EMI Shielded","Natural","Metal, Steel","3983100","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/Ripac%20Vario%20Module%20Accessories%20Top%20Covers.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3981960.JPG,345-1407-ND,3981960,Wakefield-Vette,VM COVER TOP EMC 84HP/D365 VENT,11,0,"57.21000","0","1","Ripac Vario-Module","Active","Panel, Top","14.583"" L x 16.800"" W (370.40mm x 426.72mm)","EMI Shielded","Natural","Metal, Steel","3983100","Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/RiCase%20Accessories%20Back%20Panel.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3751600.jpg,345-1396-ND,3751600,Wakefield-Vette,RC BACK PANEL 3U/19"" INCL MOUNT,10,0,"61.42000","0","1","RiCase","Active","Panel, Rear","19.000"" L x 5.256"" W x 0.026"" H (482.60mm x 133.50mm x 0.67mm)","-","Natural","Metal, Aluminum","RiCase, 3U, 19""","Non-Vented"
http://www.hammondmfg.com/pdf/9R3pg87-88.pdf,-,DNDMS1924BK1-ND,DNDMS1924BK1,Hammond Manufacturing,SHELF FIXED 24X19"" BLACK,3,22,"82.50000","0","1","DNDM","Active","Shelf, Fixed","24.000"" L x 19.000"" W (609.60mm x 482.60mm)","-","Black","Metal, Steel","19"" Panel Width Racks","Non-Vented"
http://www.wakefield-vette.com/Portals/0/EPS%20data%20sheets/Cases/RiCase%20Accessories%20Front%20Door.pdf,//media.digikey.com/Photos/Wakefield%20Photos/3751300.jpg,345-1390-ND,3751300,Wakefield-Vette,RC FRONT DOOR W/GLASS 3U/1/2-19"",3,0,"155.75000","0","1","RiCase","Active","Door, Front","11.378"" L x 5.250"" W x 1.575"" H (289.00mm x 133.35mm x 40.00mm)","-","Gray","Metal, Aluminum; Plastic, Acrylic","RiCase, 3U, 1/2 19""","Non-Vented"
