Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","For Use With/Related Products"
http://advdownload.advantech.com/productfile/PIS/BB-422LP9R/Product%20-%20Datasheet/422LP9R-1712ds20171129110024.pdf,-,BB-422LP9R-ND,BB-422LP9R,"B&B SmartWorx, Inc.",RS232 TO RS422 CONVERTER,0,0,"137.55000","0","1","-","Active","Converter, RS-232 to RS-422","-"
http://www.redlion.net/files/138/3409,-,SP-ETH-2-ND,SP-ETH-2,Red Lion Controls,ETHERNET SURGE PROTECTOR DUAL,0,0,"139.44000","0","1","-","Active","Surge Protector","Ethernet"
http://advdownload.advantech.com/productfile/PIS/ADAM-4052/Product%20-%20Datasheet/ADAM-405220160804092927.pdf,-,ADAM-4053-AE-ND,ADAM-4053-AE,"B&B SmartWorx, Inc.",DIGITAL INPUT MODULE 16 CHAN,0,0,"140.00000","0","1","ADAM-4000","Active","Digital I/O Module","-"
https://www.rfsolutions.co.uk/downloads/1456311486DS-SWITCHLINK.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/SWITCHLINK-S1.jpg,SWITCHLINK-S1-ND,SWITCHLINK-S1,RF Solutions,MOD TRANSMITTER S1 AM 433MHZ,0,0,"144.12000","0","1","-","Active","Wireless Light Switch","-"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/422LP9TB.pdf,-,422LP9TB-ND,422LP9TB,"B&B SmartWorx, Inc.",PORT PWR 9P/TERM BLK 422 CONV,0,0,"145.00000","0","10","-","Active","Converter, RS-232 to RS-422","-"
https://assets.tripplite.com/product-pdfs/en/b1320042.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-004-2.jpg,B132-004-2-ND,B132-004-2,Tripp Lite,VGA EXTDR/SPLITTER 4-PORT 1000FT,1,0,"145.44000","0","1","-","Active","VGA Extender/Splitter","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b118008uhd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B118-008-UHD.jpg,B118-008-UHD-ND,B118-008-UHD,Tripp Lite,8-PORT HIGH SPEED HDMI SPLITTER,0,0,"145.44000","0","1","-","Active","HDMI Splitter","Ultra-HD Video, Audio"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Industrial_Ethernet_Cat(2016-2017).pdf,-,1241430000-ND,1241430000,Weidmüller,ETHERNET MODULE,0,3,"148.71000","0","1","-","Active","Converter","-"
http://advdownload.advantech.com/productfile/PIS/BB-LDVDSV2-1587/Product%20-%20Datasheet/LDVDSV2-1587_3913DS20171129111809.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_LDVDSV2%20SERIES.jpg,BB-LDVDSV2-1587-ND,BB-LDVDSV2-1587,"B&B SmartWorx, Inc.",LDV STREAMER VERSION 2 1587,0,23,"150.00000","0","1","AutoTap™","Active","OBDII Data Streamer","-"
http://advdownload.advantech.com/productfile/Downloadfile3/1-1I7CBSB/Intelligent-OBDII-Gateway-Command-and-Response.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_LDVDSV2%20SERIES.jpg,BB-LDVDSV2-S-ND,BB-LDVDSV2-S,"B&B SmartWorx, Inc.",LDV STREAMER VERSION 2,0,0,"150.00000","0","1","AutoTap™","Active","OBDII Data Streamer","-"
http://advdownload.advantech.com/productfile/PIS/BB-LDVDSV2-1587/Product%20-%20Datasheet/LDVDSV2-1587_3913DS20171129111809.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_LDVDSV2%20SERIES.jpg,BB-LDVDSV2-S-P9D-ND,BB-LDVDSV2-S-P9D,"B&B SmartWorx, Inc.",OBDII STREAMER W/ PIN 9 POWER OU,0,1,"150.00000","0","1","AutoTap™","Active","OBDII Data Streamer","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-4060/Product%20-%20Datasheet/ADAM-406020160804092931.pdf,-,ADAM-4060-DE-ND,ADAM-4060-DE,"B&B SmartWorx, Inc.",RELAY OUTPUT MODULE,0,0,"151.00000","0","1","ADAM-4000","Active","Digital I/O Module","-"
https://assets.tripplite.com/product-pdfs/en/b130101s2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-101S-2.jpg,B130-101S-2-ND,B130-101S-2,Tripp Lite,EXTENDER KIT TRANSMITTER RECEIV,0,0,"152.71000","0","1","-","Active","VGA + RS232 Extender Kit","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b132004a2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-004A-2.jpg,B132-004A-2-ND,B132-004A-2,Tripp Lite,VGA EXTDR/SPLITTER 4-PORT 1000FT,0,0,"152.71000","0","1","-","Active","VGA Extender/Splitter","Cat5/Cat6"
http://advdownload.advantech.com/productfile/PIS/BB-LDVDSV2-1587/Product%20-%20Datasheet/LDVDSV2-1587_QCLDVDSV2-KIT_0118ds20180124215252.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_LDVDSV2%20SERIES.jpg,LDVDSV2-1587-P1D-ND,LDVDSV2-1587-P1D,"B&B SmartWorx, Inc.",OBDII TO J1587 CONVERTER W/PIN1,0,0,"157.50000","0","1","AutoTap™","Active","OBDII Data Streamer","-"
https://assets.tripplite.com/product-pdfs/en/b130111.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-111.jpg,B130-111-ND,B130-111,Tripp Lite,VGA OVER CAT5 EXTENDER,0,0,"158.37000","0","1","-","Active","VGA Extender Kit","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b160100hdsi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-100-HDSI.jpg,B160-100-HDSI-ND,B160-100-HDSI,Tripp Lite,HDMI AUDIO/VIDEO WITH RS-232 SER,0,0,"158.37000","0","1","*","Active","-","-"
https://assets.tripplite.com/product-pdfs/en/b160100vsi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-100-VSI.jpg,B160-100-VSI-ND,B160-100-VSI,Tripp Lite,VGA VIDEO + AUDIO WITH RS-232 SE,0,0,"158.37000","0","1","*","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-CANOP/Product%20-%20Datasheet/CANOP_1717ds20170816013652.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_CANOP.jpg,BB-CANOP-ND,BB-CANOP,"B&B SmartWorx, Inc.",CAN OPTICAL REPEATER W/TB,0,98,"160.68000","0","1","-","Active","Repeater","-"
https://assets.tripplite.com/product-pdfs/en/b140202.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-202.jpg,B140-202-ND,B140-202,Tripp Lite,DVI MATRIX SWITCH 2X2 200FT,0,0,"164.83000","0","1","-","Active","DVI Matrix Switch","Cat5/Cat6"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-6541[2F]ST/Product%20-%20Datasheet/ADAM-6541_DS20150302104950.pdf,-,ADAM-6541/ST-AE-ND,ADAM-6541/ST-AE,"B&B SmartWorx, Inc.",10/100T TO MULTI-MODE FIBER MEDI,0,0,"165.00000","0","1","-","Active","Converter, Ethernet to Fiber Optic","-"
-,-,N234-MI-1005-ND,N234-MI-1005,Tripp Lite,MEDICAL ETHERNET ISOLATOR RJ45,0,0,"167.26000","0","1","-","Active","Isolator","Cat6"
https://assets.tripplite.com/product-pdfs/en/b1192x2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B119-2X2.jpg,B119-2X2-ND,B119-2X2,Tripp Lite,HDMI MATRIX SWITCH 2X2 1920X1200,0,0,"169.68000","0","1","-","Active","HDMI Matrix Switch","-"
https://assets.tripplite.com/product-pdfs/en/b160100dpsi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-100-DPSI.jpg,B160-100-DPSI-ND,B160-100-DPSI,Tripp Lite,DISPLAYPORT AUDIO/VIDEO WITH RS-,0,0,"169.68000","0","1","-","Active","-","-"
https://assets.tripplite.com/product-pdfs/en/b160100csi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-100-CSI.jpg,B160-100-CSI-ND,B160-100-CSI,Tripp Lite,RGB COMPONENT VIDEO OVER CAT5 CA,0,0,"169.68000","0","1","-","Active","Receiver Extender","Cat5/Cat6"
-,-,VT-IPM2M-213-DB-ND,VT-IPM2M-213-DB,Red Lion Controls,"12DI8DO8AI2AO,ETH1232",0,0,"173.41000","0","1","-","Active","-","-"
-,-,VT-IPM2M-113-DB-ND,VT-IPM2M-113-DB,Red Lion Controls,"1ETH1232,RS485,12DI8DO8AI",0,0,"174.43000","0","1","-","Active","-","-"
-,-,VT-MIPM-245-DB-ND,VT-MIPM-245-DB,Red Lion Controls,MINI-VT MIPM-241 WIPMCPU,0,0,"174.43000","0","1","-","Active","-","-"
http://advdownload.advantech.com/productfile/Downloadfile2/1-123YBOV/UM-ADAM-4000_series-Ed0-1-EN.pdf,-,ADAM-4013-DE-ND,ADAM-4013-DE,"B&B SmartWorx, Inc.",RTD INPUT MODULE,0,0,"175.00000","0","1","ADAM-4000","Active","Analog I/O Module","-"
https://assets.tripplite.com/product-pdfs/en/b160200hsi.pdf,-,B160-200-HSI-ND,B160-200-HSI,Tripp Lite,2-PORT HDMI AUDIO/VIDEO WITH RS-,0,0,"175.34000","0","1","*","Active","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2313928.pdf,-,2313928-ND,2313928,Phoenix Contact,NETWORK ISOLATOR,0,0,"176.00000","0","1","-","Active","Isolator","-"
http://advdownload.advantech.com/productfile/PIS/BB-UHR401/Product%20-%20Datasheet/UHR401&UHR402_1317ds20170711001940.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_UHR40x.jpg,BB-UHR401-ND,BB-UHR401,"B&B SmartWorx, Inc.",USB TO USB 1 PORT ISOLATOR - 4KV,0,65,"178.19000","0","1","-","Active","USB Isolator","-"
http://advdownload.advantech.com/productfile/PIS/BB-9PFLST/Product%20-%20Datasheet/9PFLST_0217ds20170816000406.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_9PFLST.jpg,BB-9PFLST-ND,BB-9PFLST,"B&B SmartWorx, Inc.",9 PIN 232 FO MODEM W/HANDSHAKE,0,2,"180.25000","0","1","-","Active","Fiber Optic Modem","-"
-,-,VT-MIPM-135-DB-ND,VT-MIPM-135-DB,Red Lion Controls,MIPM131 BASE,0,0,"184.63000","0","1","-","Active","-","-"
http://advdownload.advantech.com/productfile/Downloadfile2/1-123YBOV/UM-ADAM-4000_series-Ed0-1-EN.pdf,-,ADAM-4012-DE-ND,ADAM-4012-DE,"B&B SmartWorx, Inc.",ANALOG INPUT MODULE W/2 D OUT,0,0,"185.00000","0","1","ADAM-4000","Active","Analog I/O Module","-"
http://advdownload.advantech.com/productfile/PIS/BB-UHR401/Product%20-%20Datasheet/UHR401&UHR402_1317ds20170711001940.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_UHR40x.jpg,BB-UHR402-ND,BB-UHR402,"B&B SmartWorx, Inc.",USB TO USB 2 PORT ISOLATOR / HUB,0,6,"188.49000","0","1","-","Active","USB Isolator","-"
-,-,E2-BASE-1-ND,E2-BASE-1,Red Lion Controls,E2-BASE-1 FINAL ASSEMBLY,0,0,"191.35000","0","1","-","Active","-","-"
-,-,E2-BASE-TC-1-ND,E2-BASE-TC-1,Red Lion Controls,E2-BASE-1,0,0,"191.35000","0","1","-","Active","-","-"
http://downloadt.advantech.com/ProductFile/PIS/USB-4761/Product - Datasheet/USB-476120180910101907.pdf,-,USB-4761-BE-ND,USB-4761-BE,Advantech Corp,8CH RELAY & 8CH ISOLATED DI USB,1,0,"193.52000","0","1","-","Active","Digital Input Module","USB Devices"
https://assets.tripplite.com/product-pdfs/en/b140101xu.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-101X-U_primary.jpg,B140-101X-U-ND,B140-101X-U,Tripp Lite,DVI EXTENDER CAT5/6 125FT,0,0,"197.96000","0","1","-","Active","DVI Extender Kit","Cat5/Cat6"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/Zlinx_Wireless_IO.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_ZZ-x%20SERIES.jpg,BB-ZZ-8DI-DC-ND,BB-ZZ-8DI-DC,"B&B SmartWorx, Inc.","ZLINX IO, 8 DI, 10-48VDC",0,0,"200.00000","0","1","Zlinx™","Active","Wireless I/O Expansion Module","Zlinx™ Modules"
http://www.redlion.net/sites/default/files/138/5243/100-POE%20SPL%20Data%20Sheet.pdf,-,100-POE-SPL-12-ND,100-POE-SPL-12,Red Lion Controls,"POE SPLITTER, 12 VDC",0,0,"203.45000","0","1","-","Active","PoE Splitter","-"
http://www.redlion.net/sites/default/files/138/5243/100-POE%20SPL%20Data%20Sheet.pdf,-,100-POE-SPL-24-ND,100-POE-SPL-24,Red Lion Controls,"POE SPLITTER, 24 VDC",0,0,"203.45000","0","1","-","Active","PoE Splitter","-"
http://www.redlion.net/sites/default/files/138/5243/100-POE%20SPL%20Data%20Sheet.pdf,-,100-POE-SPL-48-ND,100-POE-SPL-48,Red Lion Controls,"POE SPLITTER, 48 VDC",0,0,"203.45000","0","1","-","Active","PoE Splitter","-"
https://assets.tripplite.com/product-pdfs/en/b1262x2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B126-2X2.jpg,B126-2X2-ND,B126-2X2,Tripp Lite,HDMI MATRIX SWITCH 2X2 175FT,0,0,"203.62000","0","1","-","Active","HDMI Matrix Switch","Cat5/Cat6"
http://advdownload.advantech.com/productfile/PIS/BB-232CLDR/Product%20-%20Datasheet/232CLDR_3217ds20170811022351.pdf,-,BB-232CLDR-ND,BB-232CLDR,"B&B SmartWorx, Inc.",CONV DIN RAIL W/LEDS,0,56,"204.97000","0","1","-","Active","Converter, RS-232 to Current Loop","-"
https://assets.tripplite.com/product-pdfs/en/b130111a.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B130-111A.jpg,B130-111A-ND,B130-111A,Tripp Lite,VGA + AUDIO OVER CAT5 EXTENDER,0,0,"214.93000","0","1","-","Active","VGA + Audio Extender Kit","Cat5/Cat6"
http://downloadt.advantech.com/ProductFile/PIS/ADAM-4017+/Product - Datasheet/ADAM-4017+20180910101921.pdf,-,ADAM-4018-D2E-ND,ADAM-4018-D2E,"B&B SmartWorx, Inc.",8-CHANNEL THERMOCOUPLE INPUT,0,0,"216.00000","0","1","ADAM-4000","Active","Analog I/O Module","-"
//media.digikey.com/pdf/Data%20Sheets/Advantech%20PDFs/ADAM-6250_51_56_10-18-17.pdf,-,ADAM-6256-AE-ND,ADAM-6256-AE,"B&B SmartWorx, Inc.",16-CH ISOLATED DIGITAL OUTPUT MO,0,2,"216.00000","0","1","ADAM-6200","Active","Ethernet I/O Module","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-6260/Product%20-%20Datasheet/ADAM-626020160804093017.pdf,-,ADAM-6260-AE-ND,ADAM-6260-AE,"B&B SmartWorx, Inc.",6-CH RELAY OUTPUT MODBUS TCP MOD,0,0,"216.00000","0","1","ADAM-6200","Active","Ethernet I/O Module","-"
https://assets.tripplite.com/product-pdfs/en/b140004.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-004.jpg,B140-004-ND,B140-004,Tripp Lite,DVI EXTDR/SPLITTER 4-PORT 200FT,0,0,"218.16000","0","1","-","Active","DVI Extender/Splitter","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b156002hdmi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-002-HDMI.jpg,B156-002-HDMI-ND,B156-002-HDMI,Tripp Lite,MST HUB DISPLYPORT TO HDMI 2-PRT,0,0,"218.16000","0","1","-","Active","Multi-Stream Transport Hub","DisplayPort 1.2"
http://advdownload.advantech.com/productfile/PIS/BB-485OPDR-HS/Product%20-%20Datasheet/485OPDR-HS_0316ds20160403085254.pdf,-,BB-485OPDR-HS-ND,BB-485OPDR-HS,"B&B SmartWorx, Inc.",RS-422/485 3-WAY ISOLATED REPEAT,0,0,"220.42000","0","1","-","Active","RS-485/422 Isolated Repeater","-"
https://assets.tripplite.com/product-pdfs/en/b132008a2.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B132-008A-2_primary.jpg,B132-008A-2-ND,B132-008A-2,Tripp Lite,VGA EXTDR/SPLITTER 8-PORT 1000FT,0,0,"226.24000","0","1","-","Active","VGA Extender/Splitter","Cat5/Cat6"
http://downloadt.advantech.com/ProductFile/PIS/USB-4750/Product%20-%20Datasheet/USB-475020180910101903.pdf,-,USB-4750-BE-ND,USB-4750-BE,Advantech Corp,32-CH ISOLATED DIO USB MODULE,1,0,"228.43000","0","1","-","Active","Digital I/O Module","USB Devices"
https://assets.tripplite.com/product-pdfs/en/b140110.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B140-110.jpg,B140-110-ND,B140-110,Tripp Lite,DVI EXTENDER CAT5/6 175FT,0,0,"229.07000","0","1","-","Active","DVI Extender","Cat5/Cat6"
http://www.redlion.net/files/138/6343,-,EB-PD-24V-1-ND,EB-PD-24V-1,Red Lion Controls,EBUS1-PORT POE 48V-24V15W,0,0,"231.87000","0","1","-","Active","PoE Splitter","-"
http://www.redlion.net/files/138/6343,-,EB-PD-UPS-1-ND,EB-PD-UPS-1,Red Lion Controls,"EBUS1P POESPLT,48V-14V13W",0,0,"231.87000","0","1","-","Active","PoE Splitter","-"
http://www.redlion.net/files/138/6344,-,EB-PSE-48V-2A-ND,EB-PSE-48V-2A,Red Lion Controls,EBUS2-PORTPOEINJ48V-48VUP,0,0,"231.87000","0","1","-","Active","PoE Injector","-"
http://www.redlion.net/files/138/6344,-,EB-PSE-48V-2B-ND,EB-PSE-48V-2B,Red Lion Controls,EBUS2-PORTPOEINJ48V-48VSP,0,0,"231.87000","0","1","-","Active","PoE Injector","-"
https://assets.tripplite.com/product-pdfs/en/b160001hdsi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-001-HDSI.jpg,B160-001-HDSI-ND,B160-001-HDSI,Tripp Lite,HDMI/DVI VIDEO + AUDIO WITH RS-2,0,0,"237.55000","0","1","*","Active","-","-"
https://assets.tripplite.com/product-pdfs/en/b160001csi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-001-CSI.jpg,B160-001-CSI-ND,B160-001-CSI,Tripp Lite,COMPONENT VIDEO RCA OVER IP EXTE,0,0,"237.55000","0","1","-","Active","Transmitter Extender","Cat5/Cat6"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/Zlinx_Wireless_IO.pdf,-,BB-ZZ-8DO-R-ND,BB-ZZ-8DO-R,"B&B SmartWorx, Inc.",ZLINX IO 8PT RELAY OUT,0,0,"242.05000","0","1","Zlinx™","Active","Wireless I/O Expansion Module","Zlinx™ Modules"
https://assets.tripplite.com/product-pdfs/en/b160001dpsi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-001-DPSI.jpg,B160-001-DPSI-ND,B160-001-DPSI,Tripp Lite,DISPLAYPORT VIDEO + AUDIO WITH R,0,0,"243.21000","0","1","*","Active","-","-"
https://assets.tripplite.com/product-pdfs/en/b160001vsi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-001-VSI.jpg,B160-001-VSI-ND,B160-001-VSI,Tripp Lite,VGA VIDEO + AUDIO WITH RS-232 SE,0,0,"243.21000","0","1","-","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-2051Z/Product%20-%20Datasheet/ADAM-2051Z20150714145022.pdf,-,ADAM-2051Z-AE-ND,ADAM-2051Z-AE,"B&B SmartWorx, Inc.",8-CH DIGITAL INPUT NODE,0,0,"247.00000","0","1","ADAM-2000","Active","Wireless I/O","-"
http://advdownload.advantech.com/productfile/PIS/BB-850-33100/Product%20-%20Datasheet/IE-MediaChassis_1-AC_3817ds20171130140341.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-33100.jpg,BB-850-33100-ND,BB-850-33100,"B&B SmartWorx, Inc.",IE-MEDIACHASSIS/1 (IE = 0C TO +5,0,16,"250.00000","0","1","iMediaChassis","Active","Modular Chassis","iMcV Series"
http://www.redlion.net/files/138/4019,-,SLX-3ES-2SC-ND,SLX-3ES-2SC,Red Lion Controls,"SL CON,NO ENCL W/MF-SC",0,0,"252.98000","0","1","Sixnet® Networking","Active","Converter, Ethernet to Fiber Optic","-"
http://www.redlion.net/files/138/4019,-,SLX-3ES-2ST-ND,SLX-3ES-2ST,Red Lion Controls,"SL CON,NO ENCL W/MF-ST",0,0,"252.98000","0","1","Sixnet® Networking","Active","Converter, Ethernet to Fiber Optic","-"
http://advdownload.advantech.com/productfile/PIS/BB-850-10949-2AC/Product%20-%20Datasheet/iMediaChassis-3_3517ds20171129111750.pdf,//media.digikey.com/Photos/B&B%20Electronics/850-39950.jpg,1165-1157-ND,BB-850-39950,"B&B SmartWorx, Inc.",IMEDIACHASSIS SNMP MANAGEMENT MO,0,3,"260.00000","0","1","iMediaChassis","Active","Modular Chassis","iMcV Series"
http://www.redlion.net/files/138/4213,-,NTSA-CAT5E-ND,NTSA-CAT5E,Red Lion Controls,SURGE ARRESTOR 7VDC 1.5A RJ45,0,0,"264.60000","0","1","-","Active","Surge Protection","-"
http://advdownload.advantech.com/productfile/PIS/BB-850-13106/Product%20-%20Datasheet/MediaChassis-2_3817ds20171129111948.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-1310x.jpg,BB-850-13101-ND,BB-850-13101,"B&B SmartWorx, Inc.",IMEDIA CHASSIS FOR IMCV CNVRTR,0,5,"270.00000","0","1","iMediaChassis","Active","Modular Chassis","iMcV Series"
-,-,POEXRX1-ND,POEXRX1,Panduit Corp,POE EXTENDER 1 PORT RECEIVER BOX,0,0,"277.18000","0","1","-","Active","-","-"
-,-,POEXTX1-ND,POEXTX1,Panduit Corp,POE EXTENDER 1 PORT TRANSM BOX,0,0,"277.18000","0","1","-","Active","-","-"
http://advdownload.advantech.com/productfile/PIS/BB-FOSTCDR/Product%20-%20Datasheet/FOSTCDR_FOSTCDR-INV_301720170726032956.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_FOSTCDR-SERIES.jpg,BB-FOSTCDR-INV-ND,BB-FOSTCDR-INV,"B&B SmartWorx, Inc.",232/422/485 TO FIBER DIN RAIL -,0,18,"284.28000","0","1","-","Active","Converter, RS-232/422/485 to Fiber Optic","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-2031Z/Product%20-%20Datasheet/ADAM-2031Z20160920112942.pdf,-,ADAM-2051PZ-AE-ND,ADAM-2051PZ-AE,"B&B SmartWorx, Inc.",8-CH DIGITAL INPUT NODE WITH POW,0,0,"286.00000","0","1","ADAM-2000","Active","Wireless I/O","-"
http://advdownload.advantech.com/productfile/PIS/ADAM-2510Z/Product%20-%20Datasheet/ADAM-2510Z20160920113234.pdf,-,ADAM-2510Z-AE-ND,ADAM-2510Z-AE,"B&B SmartWorx, Inc.",ROUTER NODE,0,0,"299.00000","0","1","ADAM-2000","Active","Wireless I/O","-"
https://assets.tripplite.com/product-pdfs/en/b156004hd.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B156-004-HD.jpg,B156-004-HD-ND,B156-004-HD,Tripp Lite,MST HUB DISPLYPORT TO HDMI 4-PRT,0,0,"303.00000","0","1","-","Active","Multi-Stream Transport Hub","DisplayPort 1.2"
http://advdownload.advantech.com/productfile/PIS/ADAM-2510Z/Product%20-%20Datasheet/ADAM-2510Z20160920113234.pdf,-,ADAM-2520Z-AE-ND,ADAM-2520Z-AE,"B&B SmartWorx, Inc.",MODBUS RTU GATEWAY,0,0,"303.00000","0","1","ADAM-2000","Active","Wireless I/O","-"
http://www.redlion.net/files/138/6346,-,SER-485-IC-ND,SER-485-IC,Red Lion Controls,ISO RS-232 TO RS-422/485,0,0,"310.13000","0","1","-","Active","Converter, RS-232 to RS-422/485","-"
http://advdownload.advantech.com/productfile/PIS/BB-UHR307/Product%20-%20Datasheet/UHRx04&UHRx07_1217ds20170330042732.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_UHR207.jpg,BB-UHR207-ND,BB-UHR207,"B&B SmartWorx, Inc.",7 PORT INDUSTRIAL USB HUB,0,0,"315.18000","0","1","-","Active","USB Hub","-"
http://www.ia.omron.com/data_pdf/cat/km1_n170-e1_8_2_csm1004013.pdf,-,K3SC-10AC/DC24-ND,K3SC-10 AC/DC24,Omron Automation and Safety,INTERFACE CONVERTER 24VAC/VDC,0,0,"332.40000","0","1","-","Active","Converter, RS232C/USB to RS-422/485","-"
//media.digikey.com/pdf/Data%20Sheets/B&B%20Smartworx%20PDFs/Zlinx_Wireless_IO.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_ZZ-x%20SERIES.jpg,BB-ZZ-4AI-ND,BB-ZZ-4AI,"B&B SmartWorx, Inc.","ZLINX IO, 4AI",0,5,"334.88000","0","1","Zlinx™","Active","Wireless I/O Expansion Module","Zlinx™ Modules"
http://www.redlion.net/files/138/6345,-,SER-485-IR-ND,SER-485-IR,Red Lion Controls,ISOLATED REPEATER RS-422/485 DIN,0,0,"341.04000","0","1","-","Active","Repeater","-"
-,-,00-00317-ND,00-00317,"B&B SmartWorx, Inc.","USB RANGER 2211, FLEXIBLE POWER",0,0,"349.00000","0","1","Ranger® 2211","Active","USB Extender","USB Devices"
-,-,00-00318-ND,00-00318,"B&B SmartWorx, Inc.","USB RANGER 2211, FLEXIBLE POWER",0,0,"349.00000","0","1","Ranger® 2211","Active","USB Extender","USB Devices"
http://advdownload.advantech.com/productfile/PIS/BB-850-10949-2AC/Product%20-%20Datasheet/iMediaChassis-3_3517ds20171129111750.pdf,//media.digikey.com/Photos/B&B%20Electronics/MFG_850-109xy-AC%5EDC.jpg,BB-850-10949-AC-ND,BB-850-10949-AC,"B&B SmartWorx, Inc.",IMEDIA CHASSIS FOR IMCV CNVRTR,0,0,"350.00000","0","1","iMediaChassis","Active","Modular Chassis","iMcV Series"
http://advdownload.advantech.com/productfile/PIS/BB-00-00297/Product%20-%20Datasheet/USBRanger2201Datasheet20171129112354.pdf,-,00-00299-ND,00-00299,"B&B SmartWorx, Inc.","RANGER 2201, 1-PORT CAT 5 100MET",0,0,"354.00000","0","1","Ranger® 2201","Active","USB Extender","USB Devices"
http://www.redlion.net/files/138/4019,-,SLX-3ES-3SC-ND,SLX-3ES-3SC,Red Lion Controls,"CNVRT,NO ENCLSR W/SFBR-SC",0,0,"358.05000","0","1","Sixnet® Networking","Active","Converter, Ethernet to Fiber Optic","-"
http://www.redlion.net/files/138/4019,-,SLX-3ES-3ST-ND,SLX-3ES-3ST,Red Lion Controls,"SL CON,FA BOM,NOENCLSF-ST",0,0,"358.05000","0","1","Sixnet® Networking","Active","Converter, Ethernet to Fiber Optic","-"
https://assets.tripplite.com/product-pdfs/en/b1264x4.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B126-4X4.jpg,B126-4X4-ND,B126-4X4,Tripp Lite,HDMI MATRIX SWITCH 4X4 175FT,0,0,"359.96000","0","1","-","Active","HDMI Matrix Switch","Cat5/Cat6"
https://assets.tripplite.com/product-pdfs/en/b160101hdsi.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_B160-101-HDSI.jpg,B160-101-HDSI-ND,B160-101-HDSI,Tripp Lite,HDMI/DVI AUDIO/VIDEO WITH RS-232,0,0,"359.96000","0","1","*","Active","-","-"
